
[00:00:00.000 --> 00:00:02.000]  鄧小姐,願你們平安
[00:10:20.000 --> 00:10:23.000]  對他來說已經不重要了
[00:10:23.000 --> 00:10:25.000]  如果你看回第三章再看下去
[00:10:25.000 --> 00:10:27.000]  那些已經看作糞土
[00:10:27.000 --> 00:10:30.000]  簡單來說那些對我來說已經是垃圾了
[00:10:30.000 --> 00:10:32.000]  不重要
[00:10:32.000 --> 00:10:36.000]  普羅不再需要那些所謂的recognition
[00:10:36.000 --> 00:10:41.000]  或者簡單來說香港本土叫做Quality
[00:10:41.000 --> 00:10:44.000]  你看的不是我要看的那些
[00:10:44.000 --> 00:10:47.000]  基本上我已經不再看那些
[00:10:47.000 --> 00:10:50.000]  因為我知道我不是靠那些
[00:10:50.000 --> 00:10:52.000]  他知道他靠的就是耶穌基督
[00:10:52.000 --> 00:10:56.000]  我已經知道耶穌基督在我身上成為至寶了
[00:10:56.000 --> 00:11:00.000]  而為什麼得罪耶穌
[00:11:00.000 --> 00:11:02.000]  這件事就成為至寶
[00:11:02.000 --> 00:11:05.000]  因為耶穌正正不是看這些來這個世界
[00:11:06.000 --> 00:11:09.000]  剛才敬拜大理我們唱的《暴人之歌》
[00:11:09.000 --> 00:11:13.000]  其實同樣是菲律賓書第二章第六至十節
[00:11:13.000 --> 00:11:16.000]  我們統稱為新約的《暴人之歌》
[00:11:16.000 --> 00:11:21.000]  菲律賓書第二章第六至十節就是說
[00:11:21.000 --> 00:11:23.000]  他有上帝的榮耀
[00:11:23.000 --> 00:11:26.000]  他不以上帝榮耀同等為強奪
[00:11:26.000 --> 00:11:29.000]  他反倒虛己草擬勞僕的樣式
[00:11:29.000 --> 00:11:31.000]  這個就是
[00:11:32.000 --> 00:11:34.000]  《楊弘福音》第一章說
[00:11:34.000 --> 00:11:37.000]  道成了肉身住在我們中間
[00:11:37.000 --> 00:11:39.000]  充充滿滿的有恩典有真理
[00:11:39.000 --> 00:11:41.000]  我們也見過他的榮光
[00:11:41.000 --> 00:11:44.000]  正是父毒身子的榮光
[00:11:44.000 --> 00:11:48.000]  他居然能夠來到這個世界告訴你
[00:11:48.000 --> 00:11:51.000]  真正的父上帝是一個什麼形態
[00:11:51.000 --> 00:11:53.000]  而上帝本身的形態
[00:11:53.000 --> 00:11:56.000]  就是透過他自己來彰顯出來
[00:11:56.000 --> 00:12:00.000]  他不以自己是上帝兒子的身份
[00:12:00.000 --> 00:12:02.000]  來凌駕於一切
[00:12:02.000 --> 00:12:04.000]  反倒成為一個人
[00:12:04.000 --> 00:12:08.000]  成為人去承擔人應受的罪債
[00:12:08.000 --> 00:12:12.000]  這個就是《暴人之歌》最高峰要表達的訊息
[00:12:12.000 --> 00:12:15.000]  連耶穌這個這麼有profile
[00:12:15.000 --> 00:12:17.000]  這麼有所謂quality的人
[00:12:17.000 --> 00:12:20.000]  他都不拿自己的quality出來回答我們的時候
[00:12:20.000 --> 00:12:22.000]  作為保羅他要明白到
[00:12:22.000 --> 00:12:24.000]  我是他的跟隨者
[00:12:24.000 --> 00:12:26.000]  我是他的僕人
[00:12:26.000 --> 00:12:29.000]  我又怎可以拿這些出來回答人呢
[00:12:29.000 --> 00:12:34.000]  所以舊制要看quality的時候
[00:12:34.000 --> 00:12:37.000]  保羅說你要我有
[00:12:37.000 --> 00:12:39.000]  但我已經不再重要這件事
[00:12:39.000 --> 00:12:41.000]  我真正要重要的就是
[00:12:41.000 --> 00:12:43.000]  耶穌基督要我明白的內容
[00:12:43.000 --> 00:12:46.000]  耶穌基督要我知道的是什麼
[00:12:46.000 --> 00:12:52.000]  所以在那件事裏面
[00:12:52.000 --> 00:12:56.000]  剛才回到第十三節的時候
[00:12:56.000 --> 00:12:58.000]  我只有一件事
[00:12:58.000 --> 00:12:59.000]  one thing
[00:12:59.000 --> 00:13:01.000]  就是忘記背後的你面前
[00:13:01.000 --> 00:13:04.000]  舊的東西不是沒用的
[00:13:04.000 --> 00:13:06.000]  它不一定是負面的
[00:13:06.000 --> 00:13:10.000]  舊的東西不一定是令你覺得很刁鑣的
[00:13:10.000 --> 00:13:12.000]  發生了就是發生了
[00:13:12.000 --> 00:13:15.000]  但是前面仍然要到
[00:13:15.000 --> 00:13:17.000]  你每天都要起身
[00:13:17.000 --> 00:13:21.000]  你每天都要去面對每天的新事
[00:13:21.000 --> 00:13:25.000]  我相信我們不會是假睡的人
[00:13:25.000 --> 00:13:27.000]  如果你不是假睡的人
[00:13:27.000 --> 00:13:29.000]  你每天起床的時候
[00:13:29.000 --> 00:13:33.000]  你都會想一下今天我應該要做些什麼
[00:13:33.000 --> 00:13:36.000]  我之前都提過
[00:13:36.000 --> 00:13:38.000]  或者我之前說過
[00:13:38.000 --> 00:13:42.000]  其實在這日子我每天起床的時候
[00:13:42.000 --> 00:13:45.000]  我看著鏡子拍拍自己
[00:13:45.000 --> 00:13:50.000]  咬緊牙根去想一下今天一定要做的事
[00:13:53.000 --> 00:13:55.000]  不是容易的
[00:13:55.000 --> 00:13:58.000]  但是每天都要很多事情做
[00:13:58.000 --> 00:14:00.000]  但是我要清楚
[00:14:00.000 --> 00:14:02.000]  我要知道我做的是什麼
[00:14:02.000 --> 00:14:03.000]  我不斷地去尋索
[00:14:03.000 --> 00:14:06.000]  其實上帝要我做的事
[00:14:06.000 --> 00:14:12.000]  以致不要浪費了我仍然有自由空間選擇的日子
[00:14:12.000 --> 00:14:18.000]  一件事
[00:14:18.000 --> 00:14:20.000]  可以在很多
[00:14:20.000 --> 00:14:23.000]  你生命中碰到的事
[00:14:23.000 --> 00:14:26.000]  它未必是說一樣東西
[00:14:26.000 --> 00:14:29.000]  起碼保羅在尋索什麼呢
[00:14:29.000 --> 00:14:32.000]  整件事他要提一個東西
[00:14:32.000 --> 00:14:35.000]  就是他要追求
[00:14:35.000 --> 00:14:39.000]  你會看到在第12和第34第一段落的時候
[00:14:39.000 --> 00:14:41.000]  有個字叫追求
[00:14:41.000 --> 00:14:43.000]  迪亞克
[00:14:43.000 --> 00:14:47.000]  這個字和14裡面直跑其實是同一個字
[00:14:47.000 --> 00:14:49.000]  他追求,他追求什麼方法?
[00:14:49.000 --> 00:14:50.000]  他跑著去追求
[00:14:50.000 --> 00:14:51.000]  他真的很急
[00:14:51.000 --> 00:14:53.000]  時間有限,時間不等人
[00:14:53.000 --> 00:14:55.000]  而他知道那個方向的時候
[00:14:55.000 --> 00:14:57.000]  他就用力去追
[00:14:57.000 --> 00:15:00.000]  追到什麼?追就做到那件事
[00:15:00.000 --> 00:15:05.000]  既然他找到他人生的方向
[00:15:05.000 --> 00:15:08.000]  那就一味去追下去
[00:15:08.000 --> 00:15:12.000]  No turning back,沒有回頭的餘地
[00:15:12.000 --> 00:15:15.000]  既然知道那件事就去找
[00:15:16.000 --> 00:15:20.000]  在過去的日子,這一兩年的時候
[00:15:20.000 --> 00:15:23.000]  我常常在報告也好,講道也好
[00:15:23.000 --> 00:15:25.000]  我不斷地和弟兄姊妹分享
[00:15:25.000 --> 00:15:27.000]  不要被疫情拖著走
[00:15:27.000 --> 00:15:30.000]  疫情不斷地瓦解我們的結連
[00:15:30.000 --> 00:15:33.000]  疫情不斷地瓦解我們和人之間的關係
[00:15:33.000 --> 00:15:37.000]  疫情根本扭曲教會的聚會形態
[00:15:37.000 --> 00:15:39.000]  很多事我們不要被它拖著走
[00:15:39.000 --> 00:15:41.000]  我們要想不同的方式
[00:15:41.000 --> 00:15:44.000]  去讓我們弟兄姊妹繼續可以相處
[00:15:44.000 --> 00:15:46.000]  教會仍然要繼續發展
[00:15:46.000 --> 00:15:48.000]  我只有一件事就是
[00:15:48.000 --> 00:15:50.000]  仍然去維持教會的運作
[00:15:50.000 --> 00:15:54.000]  你說累不累?我告訴你累到爆
[00:15:54.000 --> 00:15:58.000]  那個難處是不能言喻的
[00:15:58.000 --> 00:16:00.000]  但是有件事要知道
[00:16:00.000 --> 00:16:02.000]  那件事就是教會在地上的使命
[00:16:02.000 --> 00:16:05.000]  我繼續去追,繼續去跑
[00:16:05.000 --> 00:16:09.000]  所以無論是Diaco說的是追求的翻譯
[00:16:09.000 --> 00:16:11.000]  你追什麼?你要問自己
[00:16:11.000 --> 00:16:13.000]  你要跑,你跑什麼方向?
[00:16:13.000 --> 00:16:15.000]  每個人都不同
[00:16:15.000 --> 00:16:18.000]  我不是一定要說你要做教會的事
[00:16:18.000 --> 00:16:20.000]  FoundFruit Church的弟兄姊妹
[00:16:20.000 --> 00:16:22.000]  上過Info Group的
[00:16:22.000 --> 00:16:24.000]  又或者在不同的訊息當中
[00:16:24.000 --> 00:16:27.000]  我們基本上不是要求你做教會的腦部運作
[00:16:27.000 --> 00:16:30.000]  我們仍然強調的就是
[00:16:30.000 --> 00:16:33.000]  你在社會的接點,你在社會的起點
[00:16:33.000 --> 00:16:35.000]  你在社會的回應當中
[00:16:35.000 --> 00:16:37.000]  你繼續去追求,你繼續去跑
[00:16:37.000 --> 00:16:42.000]  你覺得可以在神與人之間做中補的角色
[00:16:42.000 --> 00:16:45.000]  做調和的角色,你繼續去做
[00:16:45.000 --> 00:16:49.000]  那些不是我碰到,而是你碰到的時候
[00:16:49.000 --> 00:16:51.000]  那就繼續去做
[00:16:51.000 --> 00:16:54.000]  這個就是我們常常讓弟兄姊妹
[00:16:54.000 --> 00:16:59.000]  繼續去發揚參與的訊息
[00:16:59.000 --> 00:17:01.000]  本來在說的就是
[00:17:01.000 --> 00:17:04.000]  有一件事不是在說做一件事
[00:17:04.000 --> 00:17:06.000]  就是你自己去追求那件事
[00:17:06.000 --> 00:17:11.000]  如果你覺得
[00:17:12.000 --> 00:17:15.000]  那些事好像很微不足道
[00:17:15.000 --> 00:17:17.000]  但我覺得不一定的
[00:17:17.000 --> 00:17:20.000]  人家覺得微不足道,你覺得值得就去做
[00:17:20.000 --> 00:17:23.000]  哪怕你去等車,哪怕去追車
[00:17:23.000 --> 00:17:25.000]  哪怕去送車
[00:17:25.000 --> 00:17:27.000]  你覺得做,你就去做
[00:17:27.000 --> 00:17:30.000]  你在外面叫的時候
[00:17:30.000 --> 00:17:32.000]  何桂藍告訴你,他聽到的
[00:17:32.000 --> 00:17:36.000]  你穿著手機的閃燈去看
[00:17:36.000 --> 00:17:39.000]  他在車內看出來,是看得到的
[00:17:39.000 --> 00:17:42.000]  人家覺得等那麼久不值得
[00:17:42.000 --> 00:17:44.000]  你覺得值得,你就去做
[00:17:44.000 --> 00:17:46.000]  那個是一種支持
[00:17:46.000 --> 00:17:51.000]  常常都跟弟兄姊妹說
[00:17:51.000 --> 00:17:53.000]  做了就是做了
[00:17:53.000 --> 00:17:55.000]  不需要比較
[00:17:55.000 --> 00:17:58.000]  你覺得那些等了十幾個小時就進去很無聊
[00:17:58.000 --> 00:18:02.000]  我就說你不做就無聊
[00:18:02.000 --> 00:18:06.000]  但你不是每個人都做同一樣東西
[00:18:06.000 --> 00:18:09.000]  有不同的能力就做不同的東西
[00:18:09.000 --> 00:18:12.000]  我在閃避球的訊息裡也說過
[00:18:12.000 --> 00:18:15.000]  就是不同能力的人做不同的東西
[00:18:15.000 --> 00:18:17.000]  教會才有多元
[00:18:17.000 --> 00:18:20.000]  就是不同次序做不同的東西
[00:18:20.000 --> 00:18:22.000]  教會才有不同發展的空間
[00:18:22.000 --> 00:18:24.000]  不需要每個人等量齊觀
[00:18:24.000 --> 00:18:26.000]  不需要每個人拍齊
[00:18:26.000 --> 00:18:29.000]  重點就是懂得欣賞
[00:18:29.000 --> 00:18:31.000]  這個就是我說的體面
[00:18:31.000 --> 00:18:38.000]  保羅提醒一個重要的就是
[00:18:38.000 --> 00:18:40.000]  你找你的東西,他找到
[00:18:40.000 --> 00:18:43.000]  他就追求繼續去直跑
[00:18:43.000 --> 00:18:47.000]  因為在整個訊息裡說的一樣東西就是
[00:18:47.000 --> 00:18:50.000]  保羅的出現不是突然而來
[00:18:50.000 --> 00:18:52.000]  是上帝親自有呼召
[00:18:52.000 --> 00:18:55.000]  我們看《少林寺傳》第九章的時候
[00:18:55.000 --> 00:18:57.000]  你會看到保羅的出現
[00:18:57.000 --> 00:19:00.000]  第九章第十五節
[00:19:00.000 --> 00:19:02.000]  主對亞勒尼亞說
[00:19:02.000 --> 00:19:05.000]  「你使喚他,他是我揀選的器皿
[00:19:05.000 --> 00:19:07.000]  要在外邦人和君王
[00:19:07.000 --> 00:19:10.000]  並以私人面前宣揚我的名
[00:19:10.000 --> 00:19:12.000]  我也要指示他
[00:19:12.000 --> 00:19:17.000]  為我的名必須受許多的苦難」
[00:19:17.000 --> 00:19:20.000]  保羅的路一定見到
[00:19:20.000 --> 00:19:22.000]  不是站在那裡
[00:19:22.000 --> 00:19:25.000]  而是去不同的地方
