
[00:00:00.000 --> 00:00:05.000]  2025年1月是有一點奇怪的
[00:04:58.000 --> 00:05:00.000]  被主解鎖的生命
[00:05:00.000 --> 00:05:03.000]  它就會出現一連串的事
[00:05:03.000 --> 00:05:05.000]  很多時候我們看五至七節
[00:05:05.000 --> 00:05:08.000]  就好像救恩未足夠
[00:05:08.000 --> 00:05:12.000]  我們要一層層地修煉下去
[00:05:12.000 --> 00:05:14.000]  又要加上又要加上
[00:05:14.000 --> 00:05:16.000]  好像不夠
[00:05:16.000 --> 00:05:19.000]  但彼得的意思並不是這樣
[00:05:19.000 --> 00:05:20.000]  彼得有兩個意思
[00:05:20.000 --> 00:05:23.000]  第一他針對假教師去說
[00:05:23.000 --> 00:05:28.000]  信心得恨除了彰顯我們屬於基督
[00:05:28.000 --> 00:05:30.000]  有基督屬性之外
[00:05:30.000 --> 00:05:33.000]  他針對假教師的貪婪
[00:05:33.000 --> 00:05:35.000]  情慾敗壞
[00:05:35.000 --> 00:05:38.000]  彼得要強調一班屬處的人
[00:05:38.000 --> 00:05:40.000]  是有不同的表現
[00:05:40.000 --> 00:05:43.000]  而且明顯在生活中看到
[00:05:43.000 --> 00:05:44.000]  這是第一
[00:05:44.000 --> 00:05:46.000]  第二我們常常都看
[00:05:46.000 --> 00:05:48.000]  信心又要加上得恨
[00:05:48.000 --> 00:05:50.000]  好像很忙
[00:05:50.000 --> 00:05:52.000]  做基督徒是很辛苦
[00:05:52.000 --> 00:05:54.000]  做到極限都不完
[00:05:54.000 --> 00:05:58.000]  其實又要加上不是一個最理想的翻譯
[00:05:58.000 --> 00:06:02.000]  是應該可以譯為衍生出來
[00:06:02.000 --> 00:06:06.000]  當你有一樣就會有產生第二樣
[00:06:06.000 --> 00:06:09.000]  好像一個生命不斷地變化
[00:06:09.000 --> 00:06:15.000]  假如我幻想我們年初不知道幾有煙花
[00:06:15.000 --> 00:06:17.000]  你今晚去看煙花
[00:06:17.000 --> 00:06:19.000]  當在天上你等了很久
[00:06:19.000 --> 00:06:21.000]  爆了第一幕之後
[00:06:21.000 --> 00:06:23.000]  你接著會怎樣
[00:06:23.000 --> 00:06:24.000]  接著搭車走
[00:06:24.000 --> 00:06:27.000]  接著看完煙花走很多人
[00:06:27.000 --> 00:06:29.000]  看完一幕就走了
[00:06:29.000 --> 00:06:31.000]  你會不會這樣
[00:06:31.000 --> 00:06:34.000]  你會期待著另外一幕
[00:06:34.000 --> 00:06:37.000]  再期待另外一幕
[00:06:37.000 --> 00:06:40.000]  彼得去講這個信徒的生命
[00:06:40.000 --> 00:06:43.000]  當你有了第一樣
[00:06:43.000 --> 00:06:44.000]  有信心
[00:06:44.000 --> 00:06:46.000]  然後你期待著另外一種變化
[00:06:46.000 --> 00:06:50.000]  再期待產生另外一種變化
[00:06:50.000 --> 00:06:52.000]  彼得說一個屬主的人
[00:06:52.000 --> 00:06:54.000]  生命既然解鎖
[00:06:54.000 --> 00:06:56.000]  他就沒有生命力
[00:06:56.000 --> 00:06:59.000]  我們換一個農曆年的比喻
[00:06:59.000 --> 00:07:01.000]  套用彼得的說話
[00:07:01.000 --> 00:07:03.000]  應該怎樣去看
[00:07:03.000 --> 00:07:06.000]  當你去吃團年飯的時候
[00:07:06.000 --> 00:07:07.000]  彼得會跟你說
[00:07:07.000 --> 00:07:11.000]  有了片皮鴨又要加上龍蝦
[00:07:11.000 --> 00:07:14.000]  有了龍蝦又要加上發財好事
[00:07:14.000 --> 00:07:16.000]  是不是令你很期待
[00:07:16.000 --> 00:07:19.000]  所以彼得後來到最後的時候說
[00:07:19.000 --> 00:07:24.000]  我們要豐豐富富回到上帝的國裡面
[00:07:24.000 --> 00:07:27.000]  回到基督的國裡面
[00:07:27.000 --> 00:07:29.000]  我們不是兩餸飯
[00:07:29.000 --> 00:07:31.000]  當你經歷了主之後
[00:07:31.000 --> 00:07:35.000]  你是要豐豐富富走這條歸家的路
[00:07:35.000 --> 00:07:39.000]  所以整段經文簡單的總結
[00:07:39.000 --> 00:07:42.000]  彼得在客觀告訴我們
[00:07:42.000 --> 00:07:45.000]  我們已經擁有得救的生命
[00:07:45.000 --> 00:07:48.000]  這個生命是會不斷地改變
[00:07:48.000 --> 00:07:52.000]  上帝已經給了我們改變的條件
[00:07:52.000 --> 00:07:54.000]  第二樣更加重要
[00:07:54.000 --> 00:07:57.000]  當你嘗過天恩的滋味
[00:07:57.000 --> 00:08:01.000]  你應該渴望像主耶穌
[00:08:01.000 --> 00:08:03.000]  你經歷過主那麼真實
[00:08:03.000 --> 00:08:08.000]  你應該渴望怎樣可以像主更多
[00:08:08.000 --> 00:08:10.000]  彼得說這種渴望
[00:08:10.000 --> 00:08:15.000]  在某程度上是在印證我們有沒有得救
[00:08:15.000 --> 00:08:18.000]  一個獲得救恩的生命
[00:08:18.000 --> 00:08:21.000]  是應該渴望主的生命
[00:08:21.000 --> 00:08:23.000]  道理說完了
[00:08:23.000 --> 00:08:25.000]  問題開始
[00:08:25.000 --> 00:08:27.000]  為什麼信了主那麼多年
[00:08:27.000 --> 00:08:29.000]  反反覆覆
[00:08:29.000 --> 00:08:31.000]  搞來搞去
[00:08:31.000 --> 00:08:35.000]  都感受不到這種生命力呢
[00:08:35.000 --> 00:08:37.000]  這個才是問題
[00:08:37.000 --> 00:08:39.000]  彼得說得很清楚
[00:08:39.000 --> 00:08:42.000]  我們已經擁有改變的條件
[00:08:42.000 --> 00:08:46.000]  也應該有一種渴望主生命的樣式
[00:08:46.000 --> 00:08:48.000]  但是為什麼會這樣
[00:08:48.000 --> 00:08:53.000]  第二部分我想比較彼得曾經說過的一句話
[00:08:53.000 --> 00:08:55.000]  剛才我們看了一章十節
[00:08:55.000 --> 00:08:57.000]  彼得這樣說
[00:08:57.000 --> 00:09:00.000]  年老的彼得他勸勉新一代的信徒
[00:09:00.000 --> 00:09:02.000]  你們要更加殷勤
[00:09:02.000 --> 00:09:07.000]  使你們所蒙的恩兆和揀選堅定不移
[00:09:07.000 --> 00:09:09.000]  你們若行這幾樣
[00:09:09.000 --> 00:09:11.000]  剛才那些信心
[00:09:11.000 --> 00:09:13.000]  特行的事情
[00:09:13.000 --> 00:09:14.000]  就怎樣?
[00:09:14.000 --> 00:09:18.000]  永不失腳
[00:09:18.000 --> 00:09:22.000]  你記不記得年輕的時候彼得說過相近的話
[00:09:22.000 --> 00:09:25.000]  就是耶穌基督準備上十字架
[00:09:25.000 --> 00:09:28.000]  預告他要被釘的時候
[00:09:28.000 --> 00:09:30.000]  耶穌就跟那些門徒說
[00:09:30.000 --> 00:09:34.000]  你們會因為我的緣故跌倒
[00:09:34.000 --> 00:09:36.000]  彼得當時怎麼回答
[00:09:36.000 --> 00:09:39.000]  彼得雄心壯志回答耶穌
[00:09:39.000 --> 00:09:43.000]  眾人雖然會為你的緣故跌倒
[00:09:43.000 --> 00:09:45.000]  我是怎樣?
[00:09:45.000 --> 00:09:47.000]  永不跌倒
[00:09:47.000 --> 00:09:52.000]  年輕的時候彼得說永不跌倒
[00:09:52.000 --> 00:09:55.000]  到他經歷了很多很多事之後
[00:09:55.000 --> 00:09:58.000]  他改了另一個表達的方式
[00:09:58.000 --> 00:10:02.000]  你們要永不失腳
[00:10:02.000 --> 00:10:06.000]  跌倒變成失腳
[00:10:06.000 --> 00:10:11.000]  兩者之間有什麼不同之處呢?
[00:10:11.000 --> 00:10:13.000]  無論在聖經裏面去看
[00:10:13.000 --> 00:10:18.000]  跌倒和失腳都可以描述在靈性上
[00:10:18.000 --> 00:10:21.000]  在道德上的失敗
[00:10:21.000 --> 00:10:25.000]  但彼得將這個字改變了
[00:10:25.000 --> 00:10:29.000]  跌倒在理解來講
[00:10:29.000 --> 00:10:31.000]  可以輕可以重
[00:10:31.000 --> 00:10:33.000]  你可以輕輕跌一跌
[00:10:33.000 --> 00:10:36.000]  但也可以跌得很嚴重
[00:10:36.000 --> 00:10:41.000]  跌倒的含義不一定全部都對
[00:10:41.000 --> 00:10:43.000]  但有一個含義就是
[00:10:43.000 --> 00:10:45.000]  你是因為外在的一些事情
[00:10:45.000 --> 00:10:46.000]  即是你跌倒
[00:10:46.000 --> 00:10:48.000]  有些事情伴你
[00:10:48.000 --> 00:10:51.000]  以致你跌倒
[00:10:51.000 --> 00:10:53.000]  又或者你自己左腳踢右腳
[00:10:53.000 --> 00:10:54.000]  跌了一跤
[00:10:54.000 --> 00:10:56.000]  跌倒在原文裏面
[00:10:56.000 --> 00:10:59.000]  有一個好像被動一點的情況
[00:10:59.000 --> 00:11:01.000]  你這樣跌倒
[00:11:01.000 --> 00:11:05.000]  但失腳有另一種表達
[00:11:05.000 --> 00:11:09.000]  失腳不純粹是滑倒跌倒
[00:11:09.000 --> 00:11:14.000]  而是你方向性的偏差和錯誤
[00:11:14.000 --> 00:11:15.000]  正如我們看經文
[00:11:15.000 --> 00:11:19.000]  彼得將失腳連繫於很多相關的字
[00:11:19.000 --> 00:11:21.000]  閒懶不見果子
[00:11:21.000 --> 00:11:23.000]  近視 乞眼
[00:11:23.000 --> 00:11:25.000]  擺脫不到情慾的敗壞
[00:11:25.000 --> 00:11:29.000]  忘記罪已經被潔淨
[00:11:29.000 --> 00:11:31.000]  彼得描述的失腳
[00:11:31.000 --> 00:11:34.000]  是他正在走的路
[00:11:34.000 --> 00:11:38.000]  是跟他所領的恩完全無關的另一條路
[00:11:38.000 --> 00:11:41.000]  他所做的敗壞的事
[00:11:41.000 --> 00:11:44.000]  是一條與天國不相符的不歸路
[00:11:44.000 --> 00:11:49.000]  他不是純粹單是一次心靈軟弱跌倒
[00:11:49.000 --> 00:11:52.000]  而是完全走錯路
[00:11:52.000 --> 00:11:57.000]  如果我們覺得跌倒是好像卡到半倒的時候
[00:11:57.000 --> 00:12:02.000]  失腳就是幻想走錯一條危險的路
[00:12:02.000 --> 00:12:04.000]  然後踏錯腳
[00:12:04.000 --> 00:12:06.000]  永不翻身
[00:12:06.000 --> 00:12:09.000]  耶穌被釘的時候
[00:12:09.000 --> 00:12:12.000]  彼得三次不認主
[00:12:12.000 --> 00:12:14.000]  痛哭流淚
[00:12:14.000 --> 00:12:16.000]  這叫跌倒
[00:12:16.000 --> 00:12:19.000]  賣主求榮
[00:12:19.000 --> 00:12:22.000]  最後自殺收場的猶大
[00:12:22.000 --> 00:12:24.000]  這叫失腳
[00:12:24.000 --> 00:12:28.000]  他完全想的是另外一回事
[00:12:28.000 --> 00:12:31.000]  頂姐妹當年老的彼得
[00:12:31.000 --> 00:12:34.000]  他改了不用跌倒
[00:12:34.000 --> 00:12:37.000]  而是用永不失腳
[00:12:37.000 --> 00:12:42.000]  年年月月讓彼得明白了一件事
[00:12:42.000 --> 00:12:44.000]  彼得開始變得成熟
[00:12:44.000 --> 00:12:49.000]  他開始消化到當年消化不到那句話
[00:12:49.000 --> 00:12:52.000]  耶穌說你為我的緣故
[00:12:52.000 --> 00:12:54.000]  你會怎樣?
[00:12:54.000 --> 00:12:56.000]  你會跌倒
[00:12:56.000 --> 00:12:58.000]  彼得終於接納
[00:12:58.000 --> 00:13:02.000]  我為主走這條屬靈道路的緣故
[00:13:02.000 --> 00:13:04.000]  我是會跌倒的
[00:13:04.000 --> 00:13:07.000]  我一定會跌倒
[00:13:07.000 --> 00:13:11.000]  我要容得下這種境況出現
[00:13:11.000 --> 00:13:15.000]  生命能夠邁向成熟的第一步
[00:13:15.000 --> 00:13:18.000]  不是當年雄心壯志拍胸口說
[00:13:18.000 --> 00:13:20.000]  我不會跌倒
[00:13:20.000 --> 00:13:23.000]  而是我要容得下主對我的說話
[00:13:23.000 --> 00:13:25.000]  為主的緣故
[00:13:25.000 --> 00:13:28.000]  我是會跌倒的
[00:13:28.000 --> 00:13:30.000]  頂姐妹
[00:13:30.000 --> 00:13:32.000]  如果你想改變
[00:13:32.000 --> 00:13:36.000]  我希望你先記得我們的第一步
[00:13:36.000 --> 00:13:39.000]  不要高估自己
[00:13:39.000 --> 00:13:44.000]  這是彼得當年所犯的一個錯
[00:13:44.000 --> 00:13:48.000]  曾幾何時我們都覺得自己是一匹千里馬
[00:13:48.000 --> 00:13:52.000]  不甘心困在小小馬槽裏
[00:13:52.000 --> 00:13:54.000]  但年年月月這樣過
[00:13:54.000 --> 00:13:56.000]  一次又一次的失敗
[00:13:56.000 --> 00:13:59.000]  一次又一次的跌倒
[00:13:59.000 --> 00:14:03.000]  所有的夢想都好像消散
[00:14:03.000 --> 00:14:07.000]  再說不到有什麼理想可以實踐
[00:14:07.000 --> 00:14:12.000]  我們難免會產生懷疑人生無力感
[00:14:12.000 --> 00:14:14.000]  我們不是沒有改變
[00:14:14.000 --> 00:14:16.000]  只是變了另外一些東西
[00:14:16.000 --> 00:14:19.000]  我們可能會變成一個憤怒中年
[00:14:19.000 --> 00:14:22.000]  對什麼事都看不過眼
[00:14:22.000 --> 00:14:24.000]  每樣都投訴
[00:14:24.000 --> 00:14:28.000]  對很多稍為不順的事情就大發表慰論
[00:14:28.000 --> 00:14:31.000]  又或者我們會變成另外一樣東西
[00:14:31.000 --> 00:14:34.000]  就是對所有事情毫無反應
[00:14:34.000 --> 00:14:37.000]  又或者越來越玻璃心
[00:14:37.000 --> 00:14:40.000]  說一句你就生氣
[00:14:40.000 --> 00:14:41.000]  就不開心
[00:14:41.000 --> 00:14:44.000]  對所有事都無力感
[00:14:44.000 --> 00:14:46.000]  面對跌倒
[00:14:46.000 --> 00:14:50.000]  我們可能有這兩種極端的傾向
[00:14:50.000 --> 00:14:54.000]  走了另外兩條不歸路
[00:14:54.000 --> 00:14:57.000]  但假若你未踏上這條路之前
[00:14:57.000 --> 00:15:00.000]  容許我們先冷靜一下
[00:15:00.000 --> 00:15:03.000]  不妨自問一個問題
[00:15:03.000 --> 00:15:07.000]  其實我們有沒有高估過自己
[00:15:07.000 --> 00:15:10.000]  如果我們看回福音書當年給的記載
[00:15:10.000 --> 00:15:14.000]  耶穌預告他幾次不認主
[00:15:14.000 --> 00:15:16.000]  三次
[00:15:16.000 --> 00:15:18.000]  如果我是彼得
[00:15:18.000 --> 00:15:22.000]  我是已經跟到耶穌最後的門徒
[00:15:22.000 --> 00:15:26.000]  我不是比其他門徒更加軟弱
[00:15:26.000 --> 00:15:29.000]  當有人問我第一次不認的時候
[00:15:29.000 --> 00:15:32.000]  我是否應該掉頭走
[00:15:32.000 --> 00:15:34.000]  我被人抓到會死
[00:15:34.000 --> 00:15:36.000]  但彼得他決定怎樣
[00:15:36.000 --> 00:15:40.000]  我再試多一次
[00:15:40.000 --> 00:15:42.000]  我想辦法繞路
[00:15:42.000 --> 00:15:43.000]  不要讓人看到
[00:15:43.000 --> 00:15:45.000]  我都想跟著主多一次
[00:15:45.000 --> 00:15:49.000]  然後第二次又被人問
[00:15:49.000 --> 00:15:51.000]  那你會怎樣
[00:15:51.000 --> 00:15:53.000]  當然走 還不走
[00:15:53.000 --> 00:15:54.000]  這麼危險
[00:15:54.000 --> 00:15:58.000]  彼得說我再試一次
[00:15:58.000 --> 00:16:02.000]  與其這段經文是記載彼得的軟弱
[00:16:02.000 --> 00:16:04.000]  彼得已經盡了他的能力
[00:16:04.000 --> 00:16:06.000]  做到最貼近
[00:16:06.000 --> 00:16:10.000]  只不過他仍然高估了自己
[00:16:10.000 --> 00:16:13.000]  彼得的問題不是軟弱和退縮
[00:16:13.000 --> 00:16:18.000]  而是他對自己的判斷有落差
[00:16:18.000 --> 00:16:22.000]  有很多時候我們跌倒是自己踢自己一腳
[00:16:22.000 --> 00:16:27.000]  我們定了一個自己能力以外的太高期望
[00:16:27.000 --> 00:16:30.000]  我們做不到的時候自己又不開心
[00:16:30.000 --> 00:16:33.000]  自己又覺得自己很沒用
[00:16:33.000 --> 00:16:37.000]  但有更多時候我們高估了自己的性格
[00:16:37.000 --> 00:16:42.000]  我們不是那些去到派對可以穿花蝴蝶
[00:16:42.000 --> 00:16:45.000]  和人輕鬆對話的人
[00:16:45.000 --> 00:16:47.000]  我估計有些弟兄姊妹都是這樣
[00:16:47.000 --> 00:16:50.000]  去到這些多人的場面
[00:16:50.000 --> 00:16:54.000]  我們只是拿了兩隻雞翼躲在牆角吃
[00:16:54.000 --> 00:16:56.000]  最好人們看不到我們
[00:16:56.000 --> 00:16:59.000]  我們就是這樣想打發時間結束
[00:16:59.000 --> 00:17:00.000]  然後假裝有電話講
[00:17:00.000 --> 00:17:02.000]  然後走了不回來
[00:17:02.000 --> 00:17:04.000]  我們是這種性格的人
[00:17:04.000 --> 00:17:06.000]  如果是這種性格
[00:17:06.000 --> 00:17:10.000]  自然少了很多跟人結識的機會
[00:17:10.000 --> 00:17:14.000]  人家做到的事不等於你做到
[00:17:14.000 --> 00:17:16.000]  弟兄姊妹有可能
[00:17:16.000 --> 00:17:20.000]  你是為信仰堅守某些原則
[00:17:20.000 --> 00:17:23.000]  是因著你這種固執
[00:17:23.000 --> 00:17:25.000]  以至你決定不走捷徑
[00:17:25.000 --> 00:17:31.000]  去達不到人家比較輕鬆達到的目標
[00:17:31.000 --> 00:17:34.000]  弟兄姊妹我們不高估自己的能力
[00:17:34.000 --> 00:17:38.000]  但也不要誤判自己的個性
[00:17:38.000 --> 00:17:41.000]  有些是限制於我們的性情
[00:17:41.000 --> 00:17:44.000]  甚至限制於我們的信仰
[00:17:44.000 --> 00:17:46.000]  我們在這種情況下
[00:17:46.000 --> 00:17:50.000]  不要定太高的期望
[00:17:50.000 --> 00:17:55.000]  我是一個完美主義加強迫症的人
[00:17:55.000 --> 00:17:57.000]  我都講過給大家聽
[00:17:57.000 --> 00:18:00.000]  我去超級市場拿完罐頭之後
[00:18:00.000 --> 00:18:03.000]  我會將其他罐頭拿好
[00:18:03.000 --> 00:18:06.000]  每一次我太太都會等我一輪
[00:18:06.000 --> 00:18:07.000]  等我搞完一輪
[00:18:07.000 --> 00:18:11.000]  她才知道我要安心地走
[00:18:11.000 --> 00:18:13.000]  很多時候我都覺得
[00:18:13.000 --> 00:18:15.000]  要麼就不做
[00:18:15.000 --> 00:18:17.000]  一做就要一鳴驚人
[00:18:17.000 --> 00:18:19.000]  令人驚訝
[00:18:19.000 --> 00:18:21.000]  所以我開了很多東西
[00:18:21.000 --> 00:18:23.000]  開了很多個頭
[00:18:23.000 --> 00:18:25.000]  但每樣都賣不完
[00:18:25.000 --> 00:18:28.000]  我總覺得我未做到我心裏的效果
[00:18:28.000 --> 00:18:31.000]  就是有點不安
[00:18:31.000 --> 00:18:37.000]  這次的講題是用一年前的一個講題
[00:18:37.000 --> 00:18:40.000]  一道風景一種心靈
[00:18:40.000 --> 00:18:43.000]  用這個講題的原因只有一個
[00:18:43.000 --> 00:18:46.000]  就是我想了很久都想不到
[00:18:46.000 --> 00:18:50.000]  我坐在螢光幕前想了15分鐘
[00:18:50.000 --> 00:18:53.000]  變來變去都變不出樣子
[00:18:53.000 --> 00:18:55.000]  於是我就直接放棄
[00:18:55.000 --> 00:18:57.000]  不如找一個百搭的
[00:18:57.000 --> 00:19:01.000]  加個「爾」字就算了
[00:19:01.000 --> 00:19:04.000]  我發現自己多了一種新的技能
[00:19:04.000 --> 00:19:07.000]  就是接受自己多窮
[00:19:07.000 --> 00:19:09.000]  我做不到
[00:19:09.000 --> 00:19:13.000]  能夠將一些事情好好完成
[00:19:13.000 --> 00:19:15.000]  準時交給她
[00:19:15.000 --> 00:19:18.000]  我都覺得已經不錯
[00:19:18.000 --> 00:19:22.000]  不再困住在以往的完美主義
[00:19:22.000 --> 00:19:24.000]  強迫症裏面
[00:19:24.000 --> 00:19:28.000]  讓自己可以多走一點的一步
[00:19:28.000 --> 00:19:32.000]  不要常常將太高的期望
[00:19:32.000 --> 00:19:35.000]  別人的理想別人的榜樣
[00:19:35.000 --> 00:19:37.000]  壓在自己身上
[00:19:37.000 --> 00:19:40.000]  有時候真的做不到就做不到
[00:19:40.000 --> 00:19:42.000]  但你又不要這樣把自己氣死
[00:19:42.000 --> 00:19:46.000]  好像躺平甚麼都不用做就最安全
[00:19:46.000 --> 00:19:50.000]  正經常常都說甚麼都不做是最危險的
[00:19:50.000 --> 00:19:52.000]  將那些金錢埋在土地裏面
[00:19:52.000 --> 00:19:54.000]  那是最危險的動作
[00:19:54.000 --> 00:19:56.000]  這也不是得救生命
[00:19:56.000 --> 00:19:58.000]  應該彰顯的生命
[00:19:58.000 --> 00:20:02.000]  所以邁向成熟的第一步
[00:20:02.000 --> 00:20:04.000]  請你不要高估自己
[00:20:04.000 --> 00:20:07.000]  你要容得下耶穌的評語
[00:20:07.000 --> 00:20:09.000]  你為我的緣故
[00:20:09.000 --> 00:20:11.000]  你總會跌倒的
[00:20:11.000 --> 00:20:14.000]  相對不要高估自己
[00:20:14.000 --> 00:20:17.000]  另外一個都是相近的
[00:20:17.000 --> 00:20:19.000]  你也不要低估
[00:20:19.000 --> 00:20:22.000]  環境對你造成的影響力
[00:20:22.000 --> 00:20:25.000]  正如彼得在那段說話裏面說
[00:20:25.000 --> 00:20:27.000]  當你追求一些屬靈的事
[00:20:27.000 --> 00:20:29.000]  有價值的事
[00:20:29.000 --> 00:20:31.000]  那一堆閒懶
[00:20:31.000 --> 00:20:32.000]  乞眼
[00:20:32.000 --> 00:20:33.000]  忘恩
[00:20:33.000 --> 00:20:34.000]  情慾
[00:20:34.000 --> 00:20:35.000]  敗壞
[00:20:35.000 --> 00:20:37.000]  此是而非的假道理
