
[00:00:00.000 --> 00:00:03.200]  頂姐妹平安 願你平安
[00:07:56.720 --> 00:07:57.920]  提示自己
[00:07:57.920 --> 00:08:00.920]  用來記一些感恩的事情
[00:08:00.920 --> 00:08:02.120]  老老實實
[00:08:02.120 --> 00:08:03.720]  其實隨著時間過去
[00:08:03.720 --> 00:08:05.120]  可能連上星期發生什麼事
[00:08:05.120 --> 00:08:06.920]  都可能忘記了
[00:08:06.920 --> 00:08:09.320]  喜怒哀樂、悲歡喜樂
[00:08:09.320 --> 00:08:11.720]  可能那間雞蛋仔隱世小店
[00:08:11.720 --> 00:08:12.720]  直覺很棒
[00:08:12.720 --> 00:08:14.920]  都會忘記了
[00:08:14.920 --> 00:08:16.920]  如果能夠平時記住神
[00:08:16.920 --> 00:08:20.120]  在自己生命裏的一些作為的話
[00:08:20.120 --> 00:08:22.920]  有時揭開來看都很治癒
[00:08:22.920 --> 00:08:26.720]  譬如我舉個例子
[00:08:26.720 --> 00:08:29.720]  剛才開始之前也看過
[00:08:29.720 --> 00:08:32.720]  有一兩件事簡單一點說
[00:08:32.720 --> 00:08:36.320]  這個是三月尾還是四月頭
[00:08:36.320 --> 00:08:38.120]  亞通停止了
[00:08:38.120 --> 00:08:42.720]  95%沒事
[00:08:42.720 --> 00:08:46.320]  這些不方便說
[00:08:46.320 --> 00:08:49.320]  小組組員大家的關係
[00:08:49.320 --> 00:08:50.720]  都很融洽
[00:08:50.720 --> 00:08:52.920]  特別新組員的融洽都很快
[00:08:52.920 --> 00:08:54.120]  比想像中
[00:08:54.120 --> 00:08:55.120]  很棒
[00:08:55.120 --> 00:08:57.320]  類似這些
[00:08:57.320 --> 00:08:58.920]  這些不juicy
[00:08:58.920 --> 00:09:03.120]  但是都很開心
[00:09:03.120 --> 00:09:04.920]  在當中提醒自己
[00:09:04.920 --> 00:09:06.720]  其實神有很多恩典
[00:09:06.720 --> 00:09:08.320]  有很多愛在生命裏
[00:09:08.320 --> 00:09:10.320]  可能真的忘記了
[00:09:10.320 --> 00:09:11.720]  雙雙這樣做的時候
[00:09:11.720 --> 00:09:12.520]  回憶的時候
[00:09:12.520 --> 00:09:14.120]  回憶回來的時候
[00:09:14.120 --> 00:09:15.920]  比平時很簡單
[00:09:15.920 --> 00:09:16.720]  很籠統地說
[00:09:16.720 --> 00:09:19.120]  感謝神的愛和恩典
[00:09:19.120 --> 00:09:20.520]  雖然都很實在
[00:09:20.520 --> 00:09:24.520]  但是有些具體一點
[00:09:24.520 --> 00:09:26.120]  如果覺得這些方法
[00:09:26.120 --> 00:09:27.720]  都不適合自己的style
[00:09:27.720 --> 00:09:30.320]  亦都可以考慮記在手機
[00:09:30.320 --> 00:09:31.720]  電腦
[00:09:31.720 --> 00:09:33.720]  或者畫在牆身
[00:09:33.720 --> 00:09:34.920]  MRC就不知道行不行
[00:09:34.920 --> 00:09:35.920]  應該不行
[00:09:35.920 --> 00:09:38.520]  總之用我們最適合自己的方法
[00:09:38.520 --> 00:09:39.520]  方式去記下
[00:09:39.520 --> 00:09:41.920]  都很有意思
[00:09:41.920 --> 00:09:43.920]  除了個人的經歷
[00:09:43.920 --> 00:09:45.320]  為了這些個人的經歷
[00:09:45.320 --> 00:09:47.120]  恩典去感謝神之外
[00:09:47.120 --> 00:09:49.120]  去獻這個感恩祭之外
[00:09:49.120 --> 00:09:50.320]  還有就是
[00:09:50.320 --> 00:09:52.720]  相信是因為群體
[00:09:52.720 --> 00:09:54.520]  那種共同的經歷
[00:09:54.520 --> 00:09:56.520]  而向神感恩
[00:09:56.520 --> 00:09:58.120]  感謝祭為何會規定
[00:09:58.120 --> 00:10:02.320]  所有獻的牛或者羊
[00:10:02.320 --> 00:10:03.520]  一定要在當日
[00:10:03.520 --> 00:10:06.120]  即獻祭那一天之內吃完
[00:10:06.120 --> 00:10:07.920]  而不可以好像平安祭裏面
[00:10:07.920 --> 00:10:11.920]  有一種目的是還願
[00:10:11.920 --> 00:10:13.120]  這個還願
[00:10:13.120 --> 00:10:15.120]  可以留肉多一天
[00:10:15.120 --> 00:10:16.320]  遲一天才吃
[00:10:16.320 --> 00:10:17.720]  都可以的
[00:10:17.720 --> 00:10:20.120]  在利未記七章十五節裏說到
[00:10:20.120 --> 00:10:23.520]  為感恩而獻的平安祭的肉
[00:10:23.520 --> 00:10:26.520]  是要在獻祭當日吃
[00:10:26.520 --> 00:10:29.320]  一點也不可留到早晨
[00:10:29.320 --> 00:10:32.320]  經文亦都沒有直接說得清楚
[00:10:32.320 --> 00:10:34.520]  為何要有這個安排
[00:10:34.520 --> 00:10:36.520]  不過有些經學者就指出
[00:10:36.520 --> 00:10:38.120]  其中一個可能性
[00:10:38.120 --> 00:10:39.720]  就是因為那句說話
[00:10:39.720 --> 00:10:43.320]  一點也不可留到早晨
[00:10:43.320 --> 00:10:45.920]  是很容易令人聯想起
[00:10:45.920 --> 00:10:49.720]  以色列人出埃及之前的經歷
[00:10:49.720 --> 00:10:51.920]  就是逾越節
[00:10:51.920 --> 00:10:53.320]  就是神婚婦人
[00:10:53.320 --> 00:10:56.120]  即以色列人去屠宰羊羔來吃的時候
[00:10:56.120 --> 00:10:58.920]  她說吃剩的都要燒掉
[00:10:58.920 --> 00:11:00.920]  出埃及記十二章說到
[00:11:00.920 --> 00:11:04.320]  不可留下一點留到早晨
[00:11:04.320 --> 00:11:08.520]  以色列人去想感謝神的救恩的時候
[00:11:08.520 --> 00:11:10.920]  是可以為了一些原因
[00:11:10.920 --> 00:11:13.120]  去獻感恩感謝祭
[00:11:13.120 --> 00:11:15.920]  這個解釋都很合理
[00:11:15.920 --> 00:11:17.320]  不知大家覺得怎樣
[00:11:17.320 --> 00:11:20.120]  但無論這個解釋是否完全正確
[00:11:20.120 --> 00:11:22.520]  神的子民都很應該
[00:11:22.520 --> 00:11:24.920]  去為神的恩典救恩
[00:11:24.920 --> 00:11:26.720]  來獻上感謝
[00:11:26.720 --> 00:11:29.120]  其實耶穌幾多
[00:11:29.120 --> 00:11:31.120]  使徒彼得在彼得田書屋
[00:11:31.120 --> 00:11:32.920]  很熟悉的經文都有說
[00:11:32.920 --> 00:11:35.520]  你們是被揀選的一族
[00:11:35.520 --> 00:11:37.520]  是君尊的祭司
[00:11:37.520 --> 00:11:39.120]  教會和教會的信徒都是
[00:11:39.120 --> 00:11:42.120]  包括我們都在神聖的角度
[00:11:42.120 --> 00:11:45.120]  是神聖的子民
[00:11:45.120 --> 00:11:46.920]  這些說話對於很熟悉
[00:11:46.920 --> 00:11:48.920]  舊約聖經的猶太裔信徒
[00:11:48.920 --> 00:11:50.520]  基督徒來說
[00:11:50.520 --> 00:11:53.320]  一聽到的時候自然浮現到一個畫面
[00:11:53.320 --> 00:11:57.720]  摩西在西賴山上領受神的啟示的時候
[00:11:57.720 --> 00:11:59.120]  那段宣告
[00:11:59.120 --> 00:12:01.920]  出埃及記第十九章說
[00:12:01.920 --> 00:12:04.720]  我耶和華向埃及人所行的事
[00:12:04.720 --> 00:12:06.520]  你們都看見了
[00:12:06.520 --> 00:12:09.320]  如今你們若真的聽從我的話
[00:12:09.320 --> 00:12:11.120]  遵守我的約
[00:12:11.120 --> 00:12:12.920]  就要在萬民中
[00:12:12.920 --> 00:12:14.720]  作屬我的子民
[00:12:14.720 --> 00:12:16.120]  因為全地都是我的
[00:12:16.120 --> 00:12:19.120]  你們已歸我作祭司的角度
[00:12:19.120 --> 00:12:22.120]  為神聖的國民
[00:12:22.120 --> 00:12:28.320]  神去設立有祭司的角度
[00:12:28.320 --> 00:12:31.320]  是讓人可以透過獻祭來親近神
[00:12:31.320 --> 00:12:33.320]  建立長久的關係
[00:12:33.320 --> 00:12:37.320]  不是一次請求就完結了就再見
[00:12:37.320 --> 00:12:42.320]  而是想繼續保持聯絡
[00:12:42.320 --> 00:12:44.120]  定期出來相交
[00:12:44.120 --> 00:12:46.920]  神給了以色列人這個身份
[00:12:46.920 --> 00:12:48.920]  教會我們也有這個身份
[00:12:48.920 --> 00:12:52.520]  是由於基督耶穌的救恩和恩典
[00:12:52.520 --> 00:12:55.320]  以致我們好像以色列人
[00:12:55.320 --> 00:12:57.920]  藉著獻祭來親近神
[00:12:57.920 --> 00:12:59.920]  但現在我們更進一步
[00:12:59.920 --> 00:13:01.920]  不用每次都透過祭司的獻祭
[00:13:01.920 --> 00:13:03.920]  我們都可以來親近神
[00:13:03.920 --> 00:13:06.920]  而親近神是為了什麼呢?
[00:13:06.920 --> 00:13:08.920]  其中一個很主要的目的
[00:13:08.920 --> 00:13:11.920]  是為了使你們宣揚那召你們出黑暗
[00:13:11.920 --> 00:13:14.920]  入奇妙廣明者的美德
[00:13:14.920 --> 00:13:17.920]  所以教會存在的主要目的
[00:13:17.920 --> 00:13:19.920]  很清楚很簡單
[00:13:19.920 --> 00:13:23.920]  敬拜讚美感謝出乎音
[00:13:23.920 --> 00:13:25.920]  認識三一上帝
[00:13:25.920 --> 00:13:27.920]  追求屬靈生命的更新成長
[00:13:27.920 --> 00:13:29.920]  實踐真理
[00:13:29.920 --> 00:13:31.920]  盼望Full Church的弟兄姊妹
[00:13:31.920 --> 00:13:33.920]  而至到所有的教會
[00:13:33.920 --> 00:13:35.920]  我們都彼此提醒
[00:13:35.920 --> 00:13:37.920]  要小心不要不經意
[00:13:37.920 --> 00:13:39.920]  被次要的動機取代了
[00:13:39.920 --> 00:13:41.920]  返教會或少了的基本目的
[00:13:41.920 --> 00:13:43.920]  覺得好玩有趣有趣
[00:13:43.920 --> 00:13:49.920]  去交朋友交友
[00:13:49.920 --> 00:13:51.920]  雖然這些很重要
[00:13:51.920 --> 00:13:53.920]  何況我們當中有小鮮肉
[00:13:53.920 --> 00:13:55.920]  帥哥穆者Victor
[00:13:55.920 --> 00:13:57.920]  是很吸引的
[00:13:57.920 --> 00:14:01.920]  當然Pastor Tim也很棒
[00:14:01.920 --> 00:14:03.920]  但也要致於欣賞
[00:14:03.920 --> 00:14:05.920]  因為他們已經名草有主了
[00:14:05.920 --> 00:14:07.920]  是純欣賞
[00:14:07.920 --> 00:14:11.920]  當然這些不是最重要
[00:14:11.920 --> 00:14:13.920]  但願Full Church
[00:14:13.920 --> 00:14:15.920]  我們吸引人的地方
[00:14:15.920 --> 00:14:17.920]  令人引以為榮的地方
[00:14:17.920 --> 00:14:19.920]  都和其他教會一樣
[00:14:19.920 --> 00:14:21.920]  是人人都認真遵守的道
[00:14:21.920 --> 00:14:23.920]  彼此相愛謙卑
[00:14:23.920 --> 00:14:25.920]  跟隨耶穌
[00:14:25.920 --> 00:14:27.920]  上上感恩
[00:14:27.920 --> 00:14:29.920]  正如是途保羅的祈禱
[00:14:29.920 --> 00:14:31.920]  在哥羅塞書
[00:14:31.920 --> 00:14:33.920]  我們為你們祈禱的時候
[00:14:33.920 --> 00:14:35.920]  上上感謝我們主耶穌基督的父神
[00:14:35.920 --> 00:14:39.920]  因為聽見你們對耶穌基督的信心
[00:14:39.920 --> 00:14:43.920]  並對眾聖徒的愛心
[00:14:43.920 --> 00:14:45.920]  人來獻感謝祭的時候
[00:14:45.920 --> 00:14:47.920]  除了向神表達感恩
[00:14:47.920 --> 00:14:49.920]  讓人有機會表達感恩
[00:14:49.920 --> 00:14:51.920]  是一件美事
[00:14:51.920 --> 00:14:53.920]  不過如果想獻祭的話
[00:14:53.920 --> 00:14:55.920]  也不是想獻就獻
[00:14:55.920 --> 00:14:57.920]  是有規矩的
[00:14:57.920 --> 00:14:59.920]  感恩感謝祭
[00:14:59.920 --> 00:15:01.920]  其中一個基本要求
[00:15:01.920 --> 00:15:07.920]  就是要拿一些有分量的祭物來獻
[00:15:07.920 --> 00:15:09.920]  不是把石頭混在沙裡
[00:15:09.920 --> 00:15:11.920]  是要用羊
[00:15:11.920 --> 00:15:13.920]  相對貴重的祭牲
[00:15:13.920 --> 00:15:15.920]  羊、牛
[00:15:15.920 --> 00:15:17.920]  在這次預備講章的過程中
[00:15:17.920 --> 00:15:19.920]  其實我遇到一些很棘手的地方
[00:15:19.920 --> 00:15:21.920]  不知道大家有沒有留意到
[00:15:21.920 --> 00:15:23.920]  在平安祭的祭物裡
[00:15:23.920 --> 00:15:25.920]  只有A餐和B餐
[00:15:25.920 --> 00:15:27.920]  剛才我們讀到的經文三章一到五節
[00:15:27.920 --> 00:15:29.920]  是講牛的
[00:15:29.920 --> 00:15:31.920]  然後繼續讀下去的時候
[00:15:31.920 --> 00:15:33.920]  是有羊的
[00:15:33.920 --> 00:15:35.920]  然後就沒有了
[00:15:35.920 --> 00:15:37.920]  就不像其他自願性的繁祭
[00:15:37.920 --> 00:15:39.920]  或者強制性的贖罪祭
[00:15:39.920 --> 00:15:41.920]  除了牛
[00:15:41.920 --> 00:15:43.920]  其他羊
[00:15:43.920 --> 00:15:45.920]  其實沒有什麼特別的
[00:15:45.920 --> 00:15:47.920]  自願性的繁祭
[00:15:47.920 --> 00:15:49.920]  或者強制性的贖罪祭
[00:15:49.920 --> 00:15:51.920]  除了牛和羊
[00:15:51.920 --> 00:15:53.920]  還有其他便宜的選擇
[00:15:53.920 --> 00:15:55.920]  例如攀溝、搓甲
[00:15:55.920 --> 00:15:57.920]  或者更便宜的細麵團
[00:15:57.920 --> 00:15:59.920]  令到經濟有能力
[00:15:59.920 --> 00:16:01.920]  即是有限的人
[00:16:01.920 --> 00:16:05.920]  都可以參與敬拜去獻祭
[00:16:05.920 --> 00:16:07.920]  正所謂
[00:16:07.920 --> 00:16:11.920]  律法面前人人平等
[00:16:11.920 --> 00:16:13.920]  但如果去到感恩祭這個位置
[00:16:13.920 --> 00:16:15.920]  窮人又如何呢
[00:16:15.920 --> 00:16:17.920]  當然是沒有份
[00:16:17.920 --> 00:16:19.920]  我質疑這個問題
[00:16:19.920 --> 00:16:21.920]  我上網查過
[00:16:21.920 --> 00:16:23.920]  現在在美國
[00:16:23.920 --> 00:16:25.920]  一隻活羊的價格
[00:16:25.920 --> 00:16:27.920]  大概是八多元美金
[00:16:27.920 --> 00:16:29.920]  即是港幣的千多元
[00:16:29.920 --> 00:16:31.920]  相信有些會便宜一點
[00:16:31.920 --> 00:16:33.920]  現在有些教會
[00:16:33.920 --> 00:16:35.920]  一直都有
[00:16:35.920 --> 00:16:37.920]  不是現在才有教會
[00:16:37.920 --> 00:16:39.920]  有些教會在奉獻峰那裡
[00:16:39.920 --> 00:16:41.920]  給人入錢或者支票
[00:16:41.920 --> 00:16:43.920]  或者可以去取得
[00:16:43.920 --> 00:16:45.920]  寫上自己的資料
[00:16:45.920 --> 00:16:47.920]  然後收取奉獻的回調
[00:16:47.920 --> 00:16:49.920]  他們有些格子給人取得
[00:16:49.920 --> 00:16:51.920]  例如償費、慈惠
[00:16:51.920 --> 00:16:53.920]  有一項叫做感恩
[00:16:53.920 --> 00:16:55.920]  有這個選項都很有意思
[00:16:55.920 --> 00:16:57.920]  奉獻的人可以來取得這個格子
[00:16:57.920 --> 00:16:59.920]  表示這一筆錢
[00:16:59.920 --> 00:17:01.920]  是用來向神感恩
[00:17:01.920 --> 00:17:03.920]  是很有意思
[00:17:03.920 --> 00:17:05.920]  不過通常
[00:17:05.920 --> 00:17:07.920]  雖然最後都是撥出償費
[00:17:07.920 --> 00:17:09.920]  但其實
[00:17:09.920 --> 00:17:11.920]  雖然最後都是撥出償費
[00:17:11.920 --> 00:17:13.920]  但都OK
[00:17:13.920 --> 00:17:15.920]  都是沒有什麼特別用途
[00:17:15.920 --> 00:17:17.920]  不過都是一種心意
[00:17:17.920 --> 00:17:19.920]  在我和神之間
[00:17:19.920 --> 00:17:21.920]  都是對教會的心意
[00:17:21.920 --> 00:17:25.920]  假如教會在奉獻峰那裡著名
[00:17:25.920 --> 00:17:27.920]  感恩這個奉獻
[00:17:27.920 --> 00:17:29.920]  是有免費的
[00:17:29.920 --> 00:17:31.920]  銀碼是由一千元起跳
[00:17:31.920 --> 00:17:33.920]  有什麼效果呢
[00:17:33.920 --> 00:17:35.920]  相信John、潘Sir、Millie
[00:17:35.920 --> 00:17:37.920]  或者珊珊、所有目者
[00:17:37.920 --> 00:17:39.920]  都很快收到訊息
[00:17:39.920 --> 00:17:42.920]  質疑這個奉獻的機制將人分化
[00:17:42.920 --> 00:17:45.920]  現在是否歧視窮人呢
[00:17:45.920 --> 00:17:47.920]  喂,是不是
[00:17:47.920 --> 00:17:49.920]  不是呀
[00:17:49.920 --> 00:17:51.920]  是不是歧視醫人呢
[00:17:51.920 --> 00:17:53.920]  可能是吧
[00:17:53.920 --> 00:17:55.920]  還是Full Church
[00:17:55.920 --> 00:17:57.920]  財政告急
[00:17:57.920 --> 00:17:59.920]  巧立名目
[00:17:59.920 --> 00:18:01.920]  想推高奉獻呢
[00:18:01.920 --> 00:18:03.920]  是什麼玩法呢
[00:18:03.920 --> 00:18:05.920]  我們可能比較一下其他的獻祭
[00:18:05.920 --> 00:18:07.920]  或者可以找到一些線索
[00:18:07.920 --> 00:18:09.920]  掃祭
[00:18:09.920 --> 00:18:11.920]  如果看第三章之前
[00:18:11.920 --> 00:18:13.920]  平安祭之前的掃祭
[00:18:13.920 --> 00:18:15.920]  就和平安祭
[00:18:15.920 --> 00:18:17.920]  或者感恩祭一樣
