
[00:00:00.000 --> 00:00:06.580]  各位靈性姐妹晚安,歡迎大家來到神學百科第三季第六講
[00:11:24.000 --> 00:11:28.000]  所以這個就是我們可以來思考的方法
[00:11:28.000 --> 00:11:30.000]  所以就是Adversation
[00:11:30.000 --> 00:11:36.000]  正正就是創造裡面一個很重要的陷阱
[00:11:36.000 --> 00:11:41.000]  所以我們的行動
[00:11:41.000 --> 00:11:46.000]  其實是在上面一個很重要的關係
[00:11:46.000 --> 00:11:48.000]  特別我預備這課的時候
[00:11:48.000 --> 00:11:49.000]  我都在想潘卓華
[00:11:49.000 --> 00:11:52.000]  潘卓華有一本書叫做《Add and Be》
[00:11:52.000 --> 00:11:53.000]  可能大家聽過
[00:11:53.000 --> 00:11:55.000]  叫做《行動與存有》
[00:11:55.000 --> 00:11:59.000]  當然是一些很哲學和神學的探討
[00:11:59.000 --> 00:12:01.000]  但其實他想說的是
[00:12:01.000 --> 00:12:05.000]  我們的Being
[00:12:05.000 --> 00:12:09.000]  正正是建構於上帝的行動
[00:12:09.000 --> 00:12:11.000]  在基督裡面的行動
[00:12:11.000 --> 00:12:15.000]  所以我們如果跳過那些很深的東西來說
[00:12:15.000 --> 00:12:19.000]  其實我們整個的基督徒的身份
[00:12:19.000 --> 00:12:23.000]  其實不單單是純粹的Being
[00:12:23.000 --> 00:12:25.000]  舉個例子
[00:12:25.000 --> 00:12:30.000]  我們新教其實是一個很強調Action的信仰
[00:12:30.000 --> 00:12:32.000]  大家想一下
[00:12:32.000 --> 00:12:33.000]  有沒有想過
[00:12:33.000 --> 00:12:39.000]  一個人是先有牧師的職份
[00:12:39.000 --> 00:12:42.000]  還是有牧羊的工作
[00:12:42.000 --> 00:12:43.000]  想一下
[00:12:43.000 --> 00:12:49.000]  或者說一個在教會裡面的教師
[00:12:49.000 --> 00:12:52.000]  他是先領受一個教師的職份
[00:12:52.000 --> 00:12:55.000]  還是教導的工作
[00:12:55.000 --> 00:12:57.000]  反過來說第三個例子
[00:12:57.000 --> 00:12:58.000]  就是類似這樣
[00:12:58.000 --> 00:12:59.000]  基督徒
[00:12:59.000 --> 00:13:03.000]  他們先擁有基督徒的身份
[00:13:03.000 --> 00:13:06.000]  還是基督徒的行動
[00:13:06.000 --> 00:13:08.000]  如果上我們第一課的話
[00:13:08.000 --> 00:13:11.000]  我們說基督徒是一個見證上帝的行動
[00:13:11.000 --> 00:13:13.000]  如果回到我們第一季第一課的話
[00:13:13.000 --> 00:13:17.000]  所以先有Being還是先有Action
[00:13:17.000 --> 00:13:21.000]  好像很深
[00:13:21.000 --> 00:13:24.000]  對於新教來說
[00:13:24.000 --> 00:13:26.000]  往往是因為Action
[00:13:26.000 --> 00:13:29.000]  所以才帶來一個Being
[00:13:29.000 --> 00:13:33.000]  因為一個牧師是牧羊人
[00:13:33.000 --> 00:13:36.000]  他才被稱呼為牧師
[00:13:36.000 --> 00:13:39.000]  或者被肯定為牧師
[00:13:39.000 --> 00:13:42.000]  行動是永遠都是重要的
[00:13:42.000 --> 00:13:44.000]  天主教可能不是這樣看
[00:13:44.000 --> 00:13:47.000]  天主教是強調先有一個按立的身份
[00:13:47.000 --> 00:13:52.000]  然後上帝給你一個神父的能力
[00:13:52.000 --> 00:13:54.000]  才牧羊工作
[00:13:54.000 --> 00:13:56.000]  但新教往往是相反
[00:13:56.000 --> 00:14:00.000]  因為整個行動是重要的
[00:14:00.000 --> 00:14:01.000]  我們也是
[00:14:01.000 --> 00:14:03.000]  我們基督徒本身是一個罪人
[00:14:03.000 --> 00:14:06.000]  新教很重要就是我們是罪人
[00:14:06.000 --> 00:14:09.000]  但我們作為基督徒身份
[00:14:09.000 --> 00:14:13.000]  正正是和上帝一種很互動的關係
[00:14:13.000 --> 00:14:14.000]  是一個Action
[00:14:14.000 --> 00:14:16.000]  你和上帝的關係是一種Action
[00:14:16.000 --> 00:14:21.000]  多於一個很既定很靜態的Being
[00:14:21.000 --> 00:14:25.000]  所以我們的Being是建構於我們的Action
[00:14:25.000 --> 00:14:30.000]  你只能夠不斷和上帝有這樣的關係
[00:14:30.000 --> 00:14:34.000]  這份行動才能構成所謂的Being
[00:14:34.000 --> 00:14:36.000]  所以我們可以想
[00:14:36.000 --> 00:14:38.000]  Add and Being的問題
[00:14:38.000 --> 00:14:40.000]  經常聽陳偉銓老師這樣說
[00:14:40.000 --> 00:14:41.000]  Add and Being
[00:14:41.000 --> 00:14:46.000]  我們的Being不是一個很靜態的Being
[00:14:46.000 --> 00:14:48.000]  我們是一個建基於Action的Being
[00:14:48.000 --> 00:14:50.000]  我們信心的裏面
[00:14:50.000 --> 00:14:51.000]  在基督耶穌的裏面
[00:14:51.000 --> 00:14:54.000]  在這份關係的裏面
[00:14:54.000 --> 00:14:56.000]  這是一種Action
[00:14:56.000 --> 00:14:59.000]  這Action不一定是靠行為的清儀
[00:14:59.000 --> 00:15:03.000]  而是我們不斷流量的關係
[00:15:03.000 --> 00:15:05.000]  我經常用這個例子
[00:15:05.000 --> 00:15:08.000]  等於你現在上網
[00:15:08.000 --> 00:15:13.000]  Streaming是一個Action
[00:15:13.000 --> 00:15:16.000]  如果你很想下載下來
[00:15:16.000 --> 00:15:18.000]  這就叫做Being
[00:15:18.000 --> 00:15:20.000]  但你上網是不能下載下來的
[00:15:20.000 --> 00:15:22.000]  你只能不斷去Streaming
[00:15:22.000 --> 00:15:24.000]  和上帝保持關係
[00:15:24.000 --> 00:15:26.000]  在基督的裏面有這樣的關係
[00:15:26.000 --> 00:15:28.000]  才能建構我們的身份
[00:15:28.000 --> 00:15:30.000]  所以新教特別強調這一點
[00:15:30.000 --> 00:15:32.000]  因為新教從來都不強調
[00:15:32.000 --> 00:15:34.000]  你成為了一個聖人
[00:15:34.000 --> 00:15:38.000]  你就成為了本質上的一個厲害的人
[00:15:38.000 --> 00:15:41.000]  你只能靠一種不斷去上帝的知取
[00:15:41.000 --> 00:15:43.000]  恩典你不能擁有
[00:15:43.000 --> 00:15:45.000]  不斷在互動裏面
[00:15:45.000 --> 00:15:46.000]  在Streaming裏面
[00:15:46.000 --> 00:15:49.000]  在行動裏面去建構身份
[00:15:49.000 --> 00:15:51.000]  所以我想說
[00:15:51.000 --> 00:15:55.000]  其實我們整個基督徒的
[00:15:55.000 --> 00:15:57.000]  做基督徒最本質上
[00:15:57.000 --> 00:16:00.000]  就是一個很行動的東西
[00:16:00.000 --> 00:16:02.000]  行動不是說你做事
[00:16:02.000 --> 00:16:03.000]  不是說你侍奉那些人
[00:16:03.000 --> 00:16:05.000]  而是本身就是一個
[00:16:05.000 --> 00:16:09.000]  你不能單單就據為己有
[00:16:09.000 --> 00:16:11.000]  你只能夠在一個關係裏面
[00:16:11.000 --> 00:16:12.000]  在互動裏面
[00:16:12.000 --> 00:16:16.000]  用行動來建構關係
[00:16:16.000 --> 00:16:18.000]  用牧師來講是最好的
[00:16:18.000 --> 00:16:20.000]  每個傳道人都是
[00:16:20.000 --> 00:16:23.000]  牧羊的工作去定一個人的身份
[00:16:23.000 --> 00:16:25.000]  不是牧師來的
[00:16:25.000 --> 00:16:27.000]  所以你特別尊敬他
[00:16:27.000 --> 00:16:31.000]  而是用牧羊的工作來定這件事情
[00:16:31.000 --> 00:16:33.000]  所以基督徒
[00:16:33.000 --> 00:16:34.000]  教師、牧師
[00:16:34.000 --> 00:16:36.000]  全部都是講行動
[00:16:36.000 --> 00:16:39.000]  上帝對你的呼召、你的回應
[00:16:39.000 --> 00:16:41.000]  都是一些行動上的關係
[00:16:41.000 --> 00:16:43.000]  所以不是一些既定
[00:16:43.000 --> 00:16:45.000]  正態你能夠擁有的東西
[00:16:45.000 --> 00:16:47.000]  我想說的就是這件事
[00:16:47.000 --> 00:16:50.000]  所以行動正正是我們
[00:16:50.000 --> 00:16:52.000]  一個新教裏面
[00:16:52.000 --> 00:16:57.000]  一個很重要的題目
[00:16:57.000 --> 00:17:00.000]  這就是神學上的基礎
[00:17:00.000 --> 00:17:03.000]  我們再回顧一次
[00:17:03.000 --> 00:17:05.000]  我們要實現這件事
[00:17:05.000 --> 00:17:09.000]  從潛力到實現
[00:17:09.000 --> 00:17:11.000]  到上帝本身也是
[00:17:11.000 --> 00:17:17.000]  他的創造本身正正是上帝實現
[00:17:17.000 --> 00:17:20.000]  他對人的一份約
[00:17:20.000 --> 00:17:23.000]  所以從可能性到實在性
[00:17:23.000 --> 00:17:25.000]  正正就是需要行動來實現
[00:17:25.000 --> 00:17:28.000]  你今天你要去做一件事
[00:17:28.000 --> 00:17:31.000]  好像張敬軒的一首歌是說這件事
[00:17:31.000 --> 00:17:32.000]  說一個人懶
[00:17:32.000 --> 00:17:35.000]  你需要做事來實現
[00:17:35.000 --> 00:17:39.000]  所以我們說行動是重要的
[00:17:39.000 --> 00:17:43.000]  接下來想和大家談一些話題
[00:17:43.000 --> 00:17:46.000]  可能大家都很道地
[00:17:46.000 --> 00:17:48.000]  我們怎樣理解行動呢?
[00:17:48.000 --> 00:17:53.000]  第一個就是禱告與行動的關係
[00:17:53.000 --> 00:17:57.000]  我們有個字叫Aura Elabora
[00:17:57.000 --> 00:17:59.000]  Aura是女兒的名字
[00:17:59.000 --> 00:18:01.000]  正正就是禱告的意思
[00:18:01.000 --> 00:18:03.000]  Elabora就是勞工的意思
[00:18:03.000 --> 00:18:06.000]  所以禱告與行動是拉丁文
[00:18:06.000 --> 00:18:14.000]  這字本身來自於聖本督修會的格言
[00:18:14.000 --> 00:18:16.000]  在修道士到修道院裏
[00:18:16.000 --> 00:18:21.000]  正正就是需要禱告和做事
[00:18:21.000 --> 00:18:23.000]  你想想以前的修道院是怎樣的
[00:18:23.000 --> 00:18:27.000]  拿牛奶、養農場、養啤酒
[00:18:27.000 --> 00:18:30.000]  他們會工作和祈禱
[00:18:30.000 --> 00:18:32.000]  其實意思不是單單這樣
[00:18:32.000 --> 00:18:36.000]  意思是他們不是會禱告和做事
[00:18:36.000 --> 00:18:41.000]  他們本身整個行動就是一個禱告
[00:18:41.000 --> 00:18:43.000]  所以我們經常誤解
[00:18:43.000 --> 00:18:47.000]  可能大家聽過Natu Divina
[00:18:47.000 --> 00:18:49.000]  即是禱告的意思
[00:18:49.000 --> 00:18:53.000]  這些都來自於聖本督修會
[00:18:53.000 --> 00:18:58.000]  所以整個在修道院裏的行動
[00:18:58.000 --> 00:19:01.000]  其實就是一個禱告的意思
[00:19:01.000 --> 00:19:02.000]  甚麼意思呢?
[00:19:02.000 --> 00:19:08.000]  我想問如果我們應該禱告還是行動
[00:19:08.000 --> 00:19:11.000]  我想基督徒都是流唐的人
[00:19:11.000 --> 00:19:16.000]  我想大家要明白這一點
[00:19:16.000 --> 00:19:20.000]  我們應該重視禱告還是行動
[00:19:20.000 --> 00:19:24.000]  其實就是One of both
[00:19:24.000 --> 00:19:26.000]  假設我現在說的話暈倒了
[00:19:26.000 --> 00:19:31.000]  你應該是為我祈禱還是送我去醫院
[00:19:31.000 --> 00:19:36.000]  應該是一起做
[00:19:36.000 --> 00:19:38.000]  不是我們禱告就行
[00:19:38.000 --> 00:19:40.000]  不用做事
[00:19:40.000 --> 00:19:42.000]  很多年前在美國有個新聞
[00:19:42.000 --> 00:19:45.000]  有個爸爸的女兒發燒
[00:19:45.000 --> 00:19:46.000]  他就為她祈禱
[00:19:46.000 --> 00:19:47.000]  沒有帶她去醫院
[00:19:47.000 --> 00:19:49.000]  可能真的不讓她去告謀殺
[00:19:49.000 --> 00:19:54.000]  所以你知道其實我們禱告和做事
[00:19:54.000 --> 00:19:57.000]  其實不是矛盾的
[00:19:57.000 --> 00:20:00.000]  我們喜歡看藤木斯的書
[00:20:00.000 --> 00:20:02.000]  藤木斯後來到了晚期
[00:20:02.000 --> 00:20:06.000]  很強調一本《偏差與平衡》的書
[00:20:06.000 --> 00:20:10.000]  就是禱告和行動是不可分割的
[00:20:10.000 --> 00:20:13.000]  這就是藤木斯多年來的心得
[00:20:13.000 --> 00:20:17.000]  原來我們的行動和禱告
[00:20:17.000 --> 00:20:21.000]  其實不是一個矛盾的事情
[00:20:21.000 --> 00:20:26.000]  我們整個的行動就是一個禱告
[00:20:26.000 --> 00:20:31.000]  今天無論你以前還是今天做的事
[00:20:31.000 --> 00:20:32.000]  你知道你要做事
[00:20:32.000 --> 00:20:34.000]  敬拜要練習
[00:20:34.000 --> 00:20:36.000]  講道的人要預備講章
[00:20:36.000 --> 00:20:38.000]  你任何事都要做
[00:20:38.000 --> 00:20:43.000]  打電話 吃飯 去跟人傾談 開會
[00:20:43.000 --> 00:20:44.000]  全部都要做
[00:20:44.000 --> 00:20:47.000]  但這些不代表你不禱告
[00:20:47.000 --> 00:20:49.000]  更不代表這些不是禱告
[00:20:49.000 --> 00:20:51.000]  這個意思是什麼呢
[00:20:51.000 --> 00:20:54.000]  我們本身整個基督徒的生命
[00:20:54.000 --> 00:20:58.000]  就是一個整個的生命本身
[00:20:58.000 --> 00:20:59.000]  我經常說例子
[00:20:59.000 --> 00:21:03.000]  如果你教會裡面有個弟兄姊妹有癌症
