
[00:00:00.000 --> 00:00:06.000]  我剛才也在想,還沒笑著說道會不會好一點呢?
[00:02:58.000 --> 00:03:04.000]  我立刻進入這個模式之餘,確立了他之後
[00:03:04.000 --> 00:03:07.000]  在這個同時間又彈出一句說話
[00:03:07.000 --> 00:03:16.000]  「萬年真是厲害,他真是實至名歸,在這個盃賽中,他連續贏了兩對勁女」
[00:03:16.000 --> 00:03:22.000]  知不知道是哪兩對勁女呢?清心目者,你記得嗎?
[00:03:22.000 --> 00:03:25.000]  說了一對出來,另一對就不說了,就萬成了
[00:03:25.000 --> 00:03:29.000]  另一對不說了,免得得罪別人
[00:03:29.000 --> 00:03:40.000]  其實我們在讀聖經的過程中,去理解神的話語,我們都要正確地理解
[00:03:40.000 --> 00:03:46.000]  然後我們才可以做出適切的回應和應用
[00:03:46.000 --> 00:03:55.000]  以致我們可以更加走向神的話語當中,神的喜悅當中
[00:03:55.000 --> 00:03:59.000]  所以今天我很想和弟兄姊妹一起,我選了一段經文
[00:03:59.000 --> 00:04:03.000]  可能大家很熟悉,但我想大家嘗試一下
[00:04:03.000 --> 00:04:09.000]  可能深入一點去理解這句話語
[00:04:09.000 --> 00:04:14.000]  看看我們的回應會不會有所不同
[00:04:14.000 --> 00:04:21.000]  今天很想邀請弟兄姊妹跟我一起,幫我讀出這段經文
[00:04:21.000 --> 00:04:26.000]  我們一二三,我們一起禱告
[00:04:26.000 --> 00:04:33.000]  耶穌基督,我們感謝祢親自似下話語,讓我們可以更加明白祢的心意
[00:04:33.000 --> 00:04:37.000]  求祢今天與我們同在,賜我們的智慧
[00:04:37.000 --> 00:04:40.000]  讓我們可以更準確地理解祢的話語
[00:04:40.000 --> 00:04:47.000]  以致我們在應用上,在生活上更加走出祢的心意
[00:04:47.000 --> 00:04:49.000]  更加討祢的喜悅
[00:04:49.000 --> 00:04:52.000]  我們祈禱奉耶穌的名,阿門
[00:04:52.000 --> 00:04:58.000]  《馬太福音》十八章,二十一至三十五節這段經文,相信大家都很熟悉
[00:04:58.000 --> 00:05:05.000]  尤其是二十二和三十五節這兩段經文,更加是金句中的金句
[00:05:05.000 --> 00:05:15.000]  相信我們當中不單可以耳熟能詳地,就算合上眼睛都專門背,都背得出
[00:05:16.000 --> 00:05:26.000]  這兩段經文,我再讀一次
[00:05:26.000 --> 00:05:37.000]  「不是到七次乃是到七十個七次,同你們各人若不從心裡饒恕利弟兄,我天父也要這樣對於你們」
[00:05:37.000 --> 00:05:44.000]  這兩段經文,我相信是大家到處都背得出
[00:05:44.000 --> 00:05:50.000]  這兩段經文,可以說是這段經文的核心
[00:05:50.000 --> 00:05:57.000]  很多人找著這兩段經文去理解整段耶穌的說話
[00:05:57.000 --> 00:06:04.000]  在我預備這講章的時候,我特意上網去聽聽其他牧者,其他講員
[00:06:04.000 --> 00:06:15.000]  這段經文是怎樣說的時候,我看到很多的講員都是拿著這兩段經文
[00:06:15.000 --> 00:06:21.000]  以及在聖經裡面沒有明顯的悔改、懊悔的字眼
[00:06:21.000 --> 00:06:29.000]  就將這段經文理解為「寬恕應該是無限次、無限量、無條件、無底線的
[00:06:29.000 --> 00:06:40.000]  就算施害者是毫無歉意、毫無悔意之下,甚至乎還是變本加厲地繼續施加迫害、受害的一方
[00:06:40.000 --> 00:06:43.000]  仍然要主動地去寬恕對方」
[00:06:43.000 --> 00:06:47.000]  究竟耶穌這番說話是否這樣去理解呢?
[00:06:47.000 --> 00:06:51.000]  我們一起細心去看一看這段經文
[00:06:51.000 --> 00:07:00.000]  馬太福音18章21-25節,這段經文,如果我們想去分拆就可以看
[00:07:00.000 --> 00:07:07.000]  簡單地說,可以分成三段,一個是教導、比喻和結語這三段
[00:07:07.000 --> 00:07:16.000]  故事的序幕是由彼得向耶穌去詢問有關寬恕的事情而拉開
[00:07:16.000 --> 00:07:25.000]  他問耶穌:「主啊,我的弟兄得罪我,我當饒恕他多少次呢?七次可以嗎?」
[00:07:25.000 --> 00:07:32.000]  彼得的說話並沒有說明得罪他的弟兄是誰
[00:07:32.000 --> 00:07:37.000]  也沒有交代這個弟兄是如何得罪他的
[00:07:37.000 --> 00:07:44.000]  不過彼得所用的「得罪」這兩個字,其實原文是一個字
[00:07:44.000 --> 00:07:55.000]  原文是Hamantano,很多英文聖經將會譯作「sinned against」
[00:07:55.000 --> 00:08:00.000]  意思是指向犯罪,違反神的道德律例方面
[00:08:00.000 --> 00:08:07.000]  如果更準確一點來說,彼得所提到的「得罪」是指向神眼中的罪
[00:08:07.000 --> 00:08:10.000]  是指向聖經裡面所定義的罪
[00:08:10.000 --> 00:08:17.000]  聖經如何定義罪呢?因為篇幅的關係,我這裡也不詳細解說了
[00:08:17.000 --> 00:08:20.000]  如果大家想知道的話,可以怎麼做呢?
[00:08:20.000 --> 00:08:26.000]  當然是問牧師了,對不對?
[00:08:26.000 --> 00:08:30.000]  什麼時候?下個星期還有的,對不對?牧師
[00:08:30.000 --> 00:08:38.000]  我和Victor 牧者都下重本來賣廣告了,大家給面子吧
[00:08:38.000 --> 00:08:45.000]  Hamantano大部分的中文譯本將會譯作「得罪」
[00:08:45.000 --> 00:08:53.000]  其實有一點不太準確,因為「得罪」這兩個字對我們中國人來說,含義比較闊
[00:08:53.000 --> 00:09:05.000]  例如他除了指向神眼中所判的罪之外,還包括了一些與罪無關的事情
[00:09:05.000 --> 00:09:16.000]  例如我穿著這件衣服去銅鑼灣,其實在神眼中我們沒有罪的,對不對?
[00:09:16.000 --> 00:09:23.000]  但是有些玻璃心的人,有些拍馬屁的人,可能會覺得我有罪
[00:09:23.000 --> 00:09:32.000]  又例如我們去某些朋友的IG Story 看完之後,忘記了點讚
[00:09:32.000 --> 00:09:36.000]  在神的角度,我們是沒有罪的,對不對?
[00:09:36.000 --> 00:09:40.000]  但是在那個人的角度,我們是有罪的,就是「得罪」
[00:09:40.000 --> 00:09:46.000]  所謂的「得罪」對我們中國人來說,定義比較闊
[00:09:46.000 --> 00:09:51.000]  所以我想在這裡特意提出的原因是想提醒弟兄姊妹
[00:09:51.000 --> 00:09:58.000]  比特在這裡所提的這個「Hamantano」這個「罪」字,並不是由人的感受去定義的
[00:09:58.000 --> 00:10:03.000]  例如你令我不開心,你令我不快樂,你再得罪了我
[00:10:03.000 --> 00:10:06.000]  「得罪」,比特的「得罪」不是這樣
[00:10:06.000 --> 00:10:12.000]  比特的「得罪」是向神的眼光,是在那種律法道德的情況下
[00:10:12.000 --> 00:10:17.000]  所以不要勒戀去應用,在你自己的生活當中
[00:10:17.000 --> 00:10:24.000]  所以請弟兄姊妹,我們要記緊這個 Application
[00:10:24.000 --> 00:10:28.000]  我們再回到聖經的第21、22節
[00:10:28.000 --> 00:10:34.000]  耶穌聽完比特的訊息之後,他就直接表達回答他
[00:10:34.000 --> 00:10:38.000]  說不是到七次,是到七十個七次
[00:10:38.000 --> 00:10:46.000]  在數字的層面來看,耶穌要比特、耀樹人四百九十次
[00:10:46.000 --> 00:10:51.000]  但實際上,這個就不可以再用字面去理解了
[00:10:51.000 --> 00:10:55.000]  是要耀樹人無限次的意思
[00:10:55.000 --> 00:11:00.000]  為了讓門徒更加容易去理解
[00:11:00.000 --> 00:11:07.000]  耶穌就再講一個比喻,去解釋耀樹人的教導
[00:11:07.000 --> 00:11:12.000]  所以他就說,天國就像有一個王一樣
[00:11:12.000 --> 00:11:17.000]  有一天,他要跟所有欠他債的僕人去算帳
[00:11:17.000 --> 00:11:26.000]  剛剛開始算的時候,有人就帶了一個欠他一千萬銀子的人來
[00:11:26.000 --> 00:11:29.000]  一千萬銀子有多少呢?
[00:11:29.000 --> 00:11:34.000]  如果是越南,一餐飯而已
[00:11:34.000 --> 00:11:41.000]  但在這裡,他不是講一千萬越南盾
[00:11:41.000 --> 00:11:44.000]  是在講一千萬銀子
[00:11:44.000 --> 00:11:50.000]  而當時來說,一個僕人大概有六千萬日的工資
[00:11:50.000 --> 00:11:57.000]  如果以現在,最低工資是四十二個九
[00:11:57.000 --> 00:12:02.000]  每天工作十個小時,大約是二百五十億港元
[00:12:02.000 --> 00:12:08.000]  如果以我們現在搶人財,要搶到死才能搶到這麼多回來
[00:12:08.000 --> 00:12:16.000]  以這個欠款來說,相信僕人就算不吃不住
[00:12:16.000 --> 00:12:23.000]  賺多少,存多少,他都要做十六萬年才能還清
[00:12:23.000 --> 00:12:30.000]  我相信,那個主人自己心中有數
[00:12:30.000 --> 00:12:33.000]  所以他知道根本沒有這個能力去清還
[00:12:33.000 --> 00:12:39.000]  於是見到他就二話不說地吩咐人把他老婆子女所有家當賣了來還
[00:12:39.000 --> 00:12:47.000]  但是以當時一個奴隸的身價,只能賣到十分之一他年
[00:12:47.000 --> 00:12:53.000]  大約他賣了所有家當,都不夠還他其中一百萬分之一
[00:12:53.000 --> 00:13:00.000]  所以明知這個僕人一世,甚至乎一千世都還不清這筆錢
[00:13:00.000 --> 00:13:05.000]  但是他向他僕人的哀求下,他都動了慈心
[00:13:05.000 --> 00:13:10.000]  免了他僕人的債,放他走
[00:13:10.000 --> 00:13:13.000]  不過故事來到這裡還未完
[00:13:13.000 --> 00:13:16.000]  去到經文二十八至三十節裏面
[00:13:16.000 --> 00:13:21.000]  說當這個僕人離開了主人家後
[00:13:21.000 --> 00:13:25.000]  在街上見到一個欠他十兩銀子的同伴
[00:13:25.000 --> 00:13:30.000]  經文就說他捉住這個同伴逼他還債
[00:13:30.000 --> 00:13:34.000]  就算這個同伴像他一樣,苦苦要求,求他寬容一下
[00:13:34.000 --> 00:13:40.000]  但他都是無動於衷,最後都是把他僕人鎖進監牢
[00:13:40.000 --> 00:13:43.000]  務求逼他還清債
[00:13:43.000 --> 00:13:47.000]  當主人知道這個僕人惡行之後
[00:13:47.000 --> 00:13:52.000]  他就叫了僕人來,在他面前斥責他,責罵他之後
[00:13:52.000 --> 00:13:57.000]  就把他直接鎖進監牢,讓他還清債為止
[00:13:57.000 --> 00:14:00.000]  最後在這段經文裏,耶穌再加上一句結語
[00:14:00.000 --> 00:14:04.000]  就是你們各人若不從心裏饒恕你的弟兄
[00:14:04.000 --> 00:14:07.000]  我天父也要這樣待你們
[00:14:07.000 --> 00:14:10.000]  作為教導的總結
[00:14:10.000 --> 00:14:15.000]  這段就是我們今天所讀的經文的大概內容
[00:14:15.000 --> 00:14:24.000]  到這裏,可能眼尖的弟兄姐妹都會察覺到有些不對勁
[00:14:24.000 --> 00:14:29.000]  因為我們看到耶穌的前言不對後語
[00:14:29.000 --> 00:14:33.000]  尤其是在他的教導和比喻之間
[00:14:33.000 --> 00:14:36.000]  他最少出現了兩個矛盾的地方
[00:14:36.000 --> 00:14:38.000]  不知道大家看不看到呢?
[00:14:38.000 --> 00:14:44.000]  第一個是經文的第二十二節
[00:14:44.000 --> 00:14:47.000]  和比喻之間的矛盾
[00:14:47.000 --> 00:14:50.000]  耶穌基督在二十二節很清楚地回答彼得
[00:14:50.000 --> 00:14:54.000]  饒恕人不是七次,而是七十個七次
[00:14:54.000 --> 00:15:00.000]  但他在比喻裏面,所講述的主人
[00:15:00.000 --> 00:15:03.000]  饒恕了僕人多少次?
[00:15:03.000 --> 00:15:05.000]  一次
[00:15:05.000 --> 00:15:10.000]  經文在三十二和三十四節的時候
[00:15:10.000 --> 00:15:15.000]  當主人看到僕人不憐恤他的同伴時
[00:15:15.000 --> 00:15:20.000]  就叫他來,就直接把他交給獎刑的那個
[00:15:20.000 --> 00:15:23.000]  讓他還清債項
[00:15:23.000 --> 00:15:27.000]  所以今次的主人沒有像耶穌所講的
[00:15:27.000 --> 00:15:31.000]  饒恕七十個七次,只不過是饒恕一次
[00:15:31.000 --> 00:15:35.000]  到了第二次,他就沒有再饒恕了
[00:15:35.000 --> 00:15:37.000]  這是第一個矛盾
[00:15:37.000 --> 00:15:42.000]  如果像耶穌在二十二節所講
[00:15:42.000 --> 00:15:45.000]  饒恕人七十個七次
[00:15:45.000 --> 00:15:51.000]  在比喻當中,應該有第二次,第三次,甚至無限次的饒恕
[00:15:51.000 --> 00:15:58.000]  但經文的確記載了主人只饒恕了他一次
[00:15:58.000 --> 00:16:02.000]  耶穌基督為何會說出一個前言不對後語的說話呢?
[00:16:02.000 --> 00:16:07.000]  我們再看第二個矛盾再解答
[00:16:07.000 --> 00:16:10.000]  第二個矛盾的地方就在二十五節
[00:16:10.000 --> 00:16:13.000]  當主人知道僕人欠他債後
[00:16:13.000 --> 00:16:20.000]  他有沒有第一時間主動去免他僕人的債?
[00:16:20.000 --> 00:16:22.000]  相反,其實他沒有
[00:16:22.000 --> 00:16:25.000]  相反,他是主動在二十三節
[00:16:25.000 --> 00:16:42.000]  (回到二十三節)
[00:16:42.000 --> 00:16:47.000]  二十三節要和他僕人算帳
[00:16:47.000 --> 00:16:52.000]  如果他真的沒有限次的寬恕
[00:16:52.000 --> 00:16:55.000]  主人應該第一時間去到那裡
[00:16:55.000 --> 00:16:58.000]  「行了,你不用還了,我已經赦免了你的罪」
[00:16:58.000 --> 00:17:03.000]  但相反,主人第一個反應就是在二十五節
[00:17:03.000 --> 00:17:10.000]  還要吩咐僕人將他妻子兒女並一切所有的賣了來償還
[00:17:10.000 --> 00:17:14.000]  如果以一般的理解來說
[00:17:14.000 --> 00:17:19.000]  要無限量無限次主動去做寬恕的話
[00:17:19.000 --> 00:17:22.000]  如果經文停在這裡的話
[00:17:22.000 --> 00:17:26.000]  主人其實連一次的要恕都沒有
[00:17:26.000 --> 00:17:29.000]  更加沒有像一般人的理解一樣
[00:17:29.000 --> 00:17:32.000]  主動去寬恕他僕人
[00:17:32.000 --> 00:17:35.000]  大家說是不是?
[00:17:35.000 --> 00:17:39.000]  所以為了理順這一段經文
[00:17:39.000 --> 00:17:43.000]  耶穌基督的教導和比喻之間的矛盾
[00:17:43.000 --> 00:17:49.000]  加上一般人對七十個七次的理解
[00:17:49.000 --> 00:17:53.000]  我嘗試整理一下經文
[00:17:53.000 --> 00:17:56.000]  看看大家會不會覺得比較順暢
[00:17:56.000 --> 00:18:01.000]  在二十三節,我就將它這樣改
[00:18:01.000 --> 00:18:04.000]  天國好像有一個王
[00:18:04.000 --> 00:18:08.000]  他決定主動免去他所有僕人的債
[00:18:08.000 --> 00:18:13.000]  正籌算的時候,有人帶了一個欠他一萬兩銀子
[00:18:13.000 --> 00:18:17.000]  並且拖了三十五年數的債
[00:18:17.000 --> 00:18:22.000]  主人知道那個僕人心裡根本沒有償還的意思
[00:18:22.000 --> 00:18:26.000]  在這三十五年裡,他不但死口不認
[00:18:26.000 --> 00:18:29.000]  還反口勸主人說
[00:18:29.000 --> 00:18:33.000]  有嗎?這三十五年有發生過借錢這件事嗎?
[00:18:33.000 --> 00:18:37.000]  我猜八九成都是你
[00:18:37.000 --> 00:18:40.000]  我其實是錯了
[00:18:40.000 --> 00:18:42.000]  你記錯了
[00:18:42.000 --> 00:18:44.000]  我只打漏了一個
[00:18:44.000 --> 00:18:47.000]  主人說那一成呢?
[00:18:47.000 --> 00:18:51.000]  一成是你六,我四,都是在你那裡
[00:18:51.000 --> 00:18:56.000]  雖然僕人態度極差,無藥可救
[00:18:56.000 --> 00:19:01.000]  但主人照樣主動對僕人說
[00:19:01.000 --> 00:19:05.000]  我已經赦免了你的債,你走吧
[00:19:05.000 --> 00:19:08.000]  非常主動
[00:19:08.000 --> 00:19:13.000]  這一段我就不再說了,因為沒什麼改變
[00:19:13.000 --> 00:19:15.000]  大家剛才也讀過了
[00:19:15.000 --> 00:19:23.000]  到了第二次,當主人知道那個僕人沒有連戳他的同伴後
[00:19:23.000 --> 00:19:26.000]  他就叫了那個僕人來
[00:19:26.000 --> 00:19:31.000]  紅色的字是我改過的
[00:19:31.000 --> 00:19:35.000]  於是主人就主動去到僕人面前
[00:19:35.000 --> 00:19:38.000]  不是叫他來,是主動去到那裡
[00:19:38.000 --> 00:19:41.000]  我已經赦免了你的罪
[00:19:41.000 --> 00:19:45.000]  就算你沒有連戳你的同伴,我也免了你的罪
[00:19:45.000 --> 00:19:47.000]  我也免了你的債
[00:19:47.000 --> 00:19:51.000]  於是主人就讓僕人開開心心離開
[00:19:51.000 --> 00:19:54.000]  之後耶穌就說
[00:19:54.000 --> 00:19:57.000]  你們各人讓不像那主人一樣
[00:19:57.000 --> 00:20:00.000]  從心裡饒恕你的弟兄
[00:20:00.000 --> 00:20:03.000]  我天父也要這樣對待你們
[00:20:03.000 --> 00:20:06.000]  首先在這裡我再說一次,這是我改的
[00:20:06.000 --> 00:20:11.000]  我怕自己改一句聖經也會在生命冊上重活
[00:20:11.000 --> 00:20:14.000]  但為了大家容易理解
[00:20:14.000 --> 00:20:18.000]  我真的迫不得已要悔改
[00:20:18.000 --> 00:20:24.000]  弟兄姊妹,這樣理順了之後
[00:20:24.000 --> 00:20:26.000]  是不是比較順暢?
[00:20:26.000 --> 00:20:30.000]  是不是跟一般的理解是一致的?
[00:20:30.000 --> 00:20:34.000]  不過我想再說一次
[00:20:34.000 --> 00:20:37.000]  我是改了,我沒有心
[00:20:37.000 --> 00:20:41.000]  其實我想說耶穌基督在之前的版本
[00:20:41.000 --> 00:20:43.000]  是沒有矛盾的
[00:20:43.000 --> 00:20:50.000]  只不過我們一直以來都沒有正確地理解比喻的意思
[00:20:50.000 --> 00:20:54.000]  我們再看經文
[00:20:54.000 --> 00:20:59.000]  主人第一次饒恕是發生在什麼時候?
[00:20:59.000 --> 00:21:04.000]  我們會看到第一次饒恕發生在26節
[00:21:04.000 --> 00:21:06.000]  那個僕人是苦服,拜他說
[00:21:06.000 --> 00:21:10.000]  主啊,寬容我吧,我也要清還
[00:21:10.000 --> 00:21:15.000]  於是主人動了慈心
[00:21:15.000 --> 00:21:19.000]  就將他釋放,免他債
[00:21:21.000 --> 00:21:24.000]  第二次呢?
[00:21:24.000 --> 00:21:30.000]  為什麼主人沒有再動慈心去饒恕僕人呢?
[00:21:30.000 --> 00:21:32.000]  我們再看這段經文
[00:21:32.000 --> 00:21:41.000]  我們看到沒有寬恕的原因是什麼?
[00:21:41.000 --> 00:21:47.000]  今次的僕人還有沒有去求寬恕?
[00:21:49.000 --> 00:21:55.000]  沒有,所以主人直接將他交給蔣盈
[00:21:55.000 --> 00:22:00.000]  我想問,如果那個僕人再一次哀求主人
[00:22:00.000 --> 00:22:04.000]  主啊,我知道錯了,求你再寬容我一次吧
[00:22:04.000 --> 00:22:07.000]  我現在就免去我同伴的債
[00:22:07.000 --> 00:22:11.000]  你猜那個主人會不會再動慈心呢?
[00:22:11.000 --> 00:22:14.000]  我相信一定會
[00:22:15.000 --> 00:22:21.000]  如果哀求寬容等同認錯,悔改求赦罪的話
[00:22:21.000 --> 00:22:25.000]  這段經文我們可以看到
[00:22:25.000 --> 00:22:33.000]  他和耶穌基督在勞加福音裡親口說有關寬恕的經文完全吻合
[00:22:33.000 --> 00:22:35.000]  就是這段
[00:22:35.000 --> 00:22:38.000]  我想請弟兄姊妹幫我讀一次
[00:22:39.000 --> 00:22:56.000]  (主人說話)
[00:22:56.000 --> 00:23:04.000]  在這裡耶穌基督第一句話是你們要謹慎
[00:23:04.000 --> 00:23:06.000]  謹慎指向哪裡呢?
[00:23:06.000 --> 00:23:09.000]  謹慎指向處理被得罪的事情
[00:23:09.000 --> 00:23:13.000]  可能不指向剛才我所說的
[00:23:13.000 --> 00:23:18.000]  得罪和馬太福音的得罪是一樣的
[00:23:18.000 --> 00:23:19.000]  是同一個字
[00:23:19.000 --> 00:23:25.000]  同時也指向勸戒、懊悔、饒恕
[00:23:25.000 --> 00:23:28.000]  這三者之間的關係
[00:23:28.000 --> 00:23:31.000]  我們先看看勸戒是什麼意思
[00:23:31.000 --> 00:23:36.000]  勸戒原文有種斥責、責備、警告的意思
[00:23:36.000 --> 00:23:41.000]  和合本在這裡將它譯作勸戒
[00:23:41.000 --> 00:23:43.000]  其實稍為柔軟了一點
[00:23:43.000 --> 00:23:47.000]  因為勞加醫生在八章二十四節
[00:23:47.000 --> 00:23:49.000]  在平靜風浪的時候
[00:23:49.000 --> 00:23:51.000]  你記不記得耶穌是怎麼樣
[00:23:51.000 --> 00:23:54.000]  是斥責狂風大浪
[00:23:54.000 --> 00:23:58.000]  當中的斥責和這個字是一樣的
[00:23:58.000 --> 00:24:01.000]  所以我們再看
[00:24:01.000 --> 00:24:07.000]  懊悔是大有知罪、認罪、真誠悔改的意思
[00:24:07.000 --> 00:24:11.000]  所以耶穌在勞加福音十七章三至四節
[00:24:11.000 --> 00:24:13.000]  很清楚地說明
[00:24:13.000 --> 00:24:15.000]  若是弟兄得罪你
[00:24:15.000 --> 00:24:18.000]  就提醒他、勸戒他
[00:24:18.000 --> 00:24:19.000]  有需要的時候
[00:24:19.000 --> 00:24:21.000]  你甚至可以斥責他
[00:24:21.000 --> 00:24:26.000]  甚至目的就是讓他知道自己的罪和虧欠
[00:24:26.000 --> 00:24:29.000]  如果他知錯、認罪、悔改
[00:24:29.000 --> 00:24:31.000]  就要恕他
[00:24:31.000 --> 00:24:35.000]  就好像比喻裡面的主人一樣
[00:24:35.000 --> 00:24:37.000]  在第一次要恕僕人的時候
[00:24:37.000 --> 00:24:40.000]  他先跟僕人算帳
[00:24:40.000 --> 00:24:43.000]  讓僕人知道自己所欠的債
[00:24:43.000 --> 00:24:46.000]  當僕人承認自己的虧欠
[00:24:46.000 --> 00:24:48.000]  乞求主人寬容
[00:24:48.000 --> 00:24:52.000]  並且願意盡力去清還的時候
[00:24:52.000 --> 00:24:55.000]  主人就寬容他、免他的債
[00:24:55.000 --> 00:24:59.000]  而在第二次
[00:24:59.000 --> 00:25:02.000]  當主人知道僕人沒有憐恤
[00:25:02.000 --> 00:25:06.000]  沒有免他同伴的債的時候
[00:25:06.000 --> 00:25:08.000]  主人就叫他來斥責他
[00:25:08.000 --> 00:25:10.000]  這裡就用斥責
[00:25:10.000 --> 00:25:15.000]  斥責他讓他知道自己的罪和虧欠
[00:25:15.000 --> 00:25:19.000]  但那次僕人既沒有認錯
[00:25:19.000 --> 00:25:22.000]  也沒有乞求主人寬容
[00:25:22.000 --> 00:25:25.000]  所以主人就沒有再饒恕他
[00:25:25.000 --> 00:25:28.000]  直接將他交給長寧
[00:25:28.000 --> 00:25:31.000]  讓他自己清還所有債項
[00:25:31.000 --> 00:25:33.000]  因此我們可以看到
[00:25:33.000 --> 00:25:36.000]  耶穌基督所說的
[00:25:36.000 --> 00:25:38.000]  饒恕人七十個七次
[00:25:38.000 --> 00:25:42.000]  是在有真誠懊悔的情況下發生
[00:25:42.000 --> 00:25:44.000]  有懊悔就有饒恕
[00:25:44.000 --> 00:25:46.000]  沒有懊悔就沒有饒恕
[00:25:46.000 --> 00:25:49.000]  如果有七十個七次的懊悔
[00:25:49.000 --> 00:25:52.000]  就有七十個七次的饒恕
[00:25:52.000 --> 00:25:54.000]  因此我們可以肯定
[00:25:54.000 --> 00:25:57.000]  耶穌基督的教導彼得
[00:25:57.000 --> 00:25:59.000]  這個饒恕的七十個七次
[00:25:59.000 --> 00:26:02.000]  跟他的比喻應該沒有矛盾
[00:26:02.000 --> 00:26:05.000]  我們綜合盧家福音
[00:26:05.000 --> 00:26:07.000]  十七章三至四節
[00:26:07.000 --> 00:26:12.000]  和馬太福音十八章兩段經文
[00:26:12.000 --> 00:26:15.000]  我們看到真正的饒恕
[00:26:15.000 --> 00:26:17.000]  需要有真誠的悔改
[00:26:17.000 --> 00:26:19.000]  沒有真誠的悔改
[00:26:19.000 --> 00:26:22.000]  就算不上是真正的饒恕
[00:26:22.000 --> 00:26:25.000]  大家試想想
[00:26:25.000 --> 00:26:28.000]  如果這個世界沒有了懊悔
[00:26:28.000 --> 00:26:31.000]  饒恕會變成怎樣呢?
[00:26:31.000 --> 00:26:33.000]  我們在聖經裡看
[00:26:33.000 --> 00:26:36.000]  大衛有沒有懊悔呢?有
[00:26:36.000 --> 00:26:39.000]  彼得有沒有懊悔呢?有
[00:26:39.000 --> 00:26:42.000]  保羅有沒有懊悔呢?也有
[00:26:42.000 --> 00:26:46.000]  我們想如果饒恕像一輛車一樣
[00:26:46.000 --> 00:26:51.000]  懊悔就像電油和電池一樣
[00:26:51.000 --> 00:26:55.000]  如果一輛車沒有電油和電池
[00:26:55.000 --> 00:26:57.000]  只不過是一個空殼
[00:26:57.000 --> 00:26:59.000]  根本沒有動力向前
[00:26:59.000 --> 00:27:03.000]  也根本沒有力量去前進
[00:27:03.000 --> 00:27:08.000]  早前我聽到有位牧者公開呼籲
[00:27:08.000 --> 00:27:10.000]  曾經在三十五年前一場風波中
[00:27:10.000 --> 00:27:12.000]  受過傷害的人
[00:27:12.000 --> 00:27:16.000]  叫這群人主動寬恕施害者
[00:27:16.000 --> 00:27:18.000]  他明知這群施害的人
[00:27:18.000 --> 00:27:21.000]  到現在為止都完全沒有半點的歉意
[00:27:21.000 --> 00:27:23.000]  也沒有半點的悔意
[00:27:23.000 --> 00:27:27.000]  甚至還變本加厲地迫害受害人
[00:27:27.000 --> 00:27:31.000]  這位牧者依然公然地呼籲受害者
[00:27:31.000 --> 00:27:35.000]  主動伸出寬恕的手
[00:27:35.000 --> 00:27:36.000]  他這樣呼籲
[00:27:36.000 --> 00:27:39.000]  不僅不合乎耶穌基督親口所說的
[00:27:39.000 --> 00:27:43.000]  勸戒、懊悔、饒恕的教導
