
[00:00:00.000 --> 00:00:04.000]  Flow Church的導演姊妹,平安
[00:12:21.000 --> 00:12:24.000]  很開心地去玩
[00:12:24.000 --> 00:12:31.000]  上帝原來關注的是百姓那份生命力
[00:12:31.000 --> 00:12:38.000]  原來上帝都樂於我們有這份生命力
[00:12:38.000 --> 00:12:40.000]  我嘗試再分享多一點
[00:12:40.000 --> 00:12:45.000]  剛剛目者退休就去了台中
[00:12:45.000 --> 00:12:49.000]  我自己大概是十年前就去過台中
[00:12:49.000 --> 00:12:53.000]  台中給我的感覺不是那麼好
[00:12:53.000 --> 00:12:55.000]  原因是甚麼呢
[00:12:55.000 --> 00:12:59.000]  就是關注這張圖示
[00:12:59.000 --> 00:13:02.000]  這張圖可能大家不是很清楚
[00:13:02.000 --> 00:13:07.000]  不要丟衛生紙、衛生棉進馬桶
[00:13:07.000 --> 00:13:11.000]  損壞需要照價賠償
[00:13:11.000 --> 00:13:15.000]  面對著這個圖示
[00:13:15.000 --> 00:13:19.000]  我其實是很不知所措
[00:13:19.000 --> 00:13:22.000]  到底去完洗手間
[00:13:22.000 --> 00:13:28.000]  那張廁紙應該怎麼處理呢
[00:13:28.000 --> 00:13:30.000]  我不問大家了
[00:13:30.000 --> 00:13:32.000]  我也不知道大家會回答甚麼
[00:13:32.000 --> 00:13:34.000]  有一個這樣的圖示
[00:13:34.000 --> 00:13:36.000]  你會照樣放進馬桶裡嗎
[00:13:36.000 --> 00:13:38.000]  還是你放在隔壁的垃圾桶呢
[00:13:38.000 --> 00:13:42.000]  但你放在隔壁的垃圾桶又會臭
[00:13:42.000 --> 00:13:44.000]  我就問我身邊的目者
[00:13:44.000 --> 00:13:46.000]  你會怎麼處理
[00:13:46.000 --> 00:13:48.000]  他說我不說是誰
[00:13:48.000 --> 00:13:52.000]  他說我應該都會照樣放進馬桶裡
[00:13:52.000 --> 00:13:53.000]  不知道
[00:13:53.000 --> 00:13:54.000]  最後應該沒有的
[00:13:54.000 --> 00:13:55.000]  不要哭
[00:13:55.000 --> 00:13:56.000]  不用怕
[00:13:56.000 --> 00:13:57.000]  沒事的
[00:13:57.000 --> 00:14:01.000]  原因是我十年前去清境的時候
[00:14:01.000 --> 00:14:03.000]  弄濕了別人的廁所
[00:14:03.000 --> 00:14:06.000]  所以有點害怕
[00:14:06.000 --> 00:14:11.000]  我想表達台中給我的感覺
[00:14:11.000 --> 00:14:14.000]  對比香港是有點落後
[00:14:14.000 --> 00:14:20.000]  甚至這個城市也不是很發達
[00:14:20.000 --> 00:14:24.000]  如果要我很長時間住在台中
[00:14:24.000 --> 00:14:27.000]  我覺得自己應該會很辛苦
[00:14:27.000 --> 00:14:29.000]  因為這個星期要趕到
[00:14:29.000 --> 00:14:31.000]  所以我整個旅程裡
[00:14:31.000 --> 00:14:37.000]  一直在想台中的確不是一個很發達的城市
[00:14:37.000 --> 00:14:40.000]  但是它的人民活不活力呢
[00:14:40.000 --> 00:14:42.000]  有沒有生命力呢
[00:14:42.000 --> 00:14:44.000]  我就開始想
[00:14:44.000 --> 00:14:49.000]  我在星期四回香港之前
[00:14:49.000 --> 00:14:53.000]  就有一點時間可以去按摩
[00:14:53.000 --> 00:14:59.000]  這個按摩的過程其實是令我很大的震撼
[00:14:59.000 --> 00:15:01.000]  為什麼說是很大的震撼呢
[00:15:01.000 --> 00:15:04.000]  就是我在這半個小時的過程裡
[00:15:04.000 --> 00:15:07.000]  我認識了按摩師很多東西
[00:15:07.000 --> 00:15:09.000]  我講一下發生什麼事
[00:15:09.000 --> 00:15:12.000]  我一進去他就問我哪裡不舒服
[00:15:12.000 --> 00:15:14.000]  我就跟他說我哪裡不舒服
[00:15:14.000 --> 00:15:16.000]  他就一兩句在那裡說
[00:15:16.000 --> 00:15:17.000]  你這個位置不舒服
[00:15:17.000 --> 00:15:19.000]  其實按摩不是要按這個位置
[00:15:19.000 --> 00:15:21.000]  而是按第二個位置
[00:15:21.000 --> 00:15:22.000]  講著講著他就開始說
[00:15:22.000 --> 00:15:25.000]  我最近都在考這個證書
[00:15:25.000 --> 00:15:27.000]  我都已經考了這個證書沒多久
[00:15:27.000 --> 00:15:28.000]  我開始投入這一行
[00:15:28.000 --> 00:15:30.000]  之後他就開始說他以前做什麼
[00:15:30.000 --> 00:15:32.000]  我以前就是在工作室做的
[00:15:32.000 --> 00:15:34.000]  很苦悶的生活
[00:15:34.000 --> 00:15:36.000]  我過去又去了加拿大
[00:15:36.000 --> 00:15:38.000]  我曾經有一輛電單車
[00:15:38.000 --> 00:15:40.000]  我整天在山上飛來飛去
[00:15:40.000 --> 00:15:41.000]  但是我老婆不喜歡之後
[00:15:41.000 --> 00:15:42.000]  我就買了跑車
[00:15:42.000 --> 00:15:43.000]  買了跑車之後
[00:15:43.000 --> 00:15:44.000]  他就開始說
[00:15:44.000 --> 00:15:45.000]  我好喜歡打籃球
[00:15:45.000 --> 00:15:46.000]  我好喜歡Iverson
[00:15:46.000 --> 00:15:47.000]  講完之後
[00:15:47.000 --> 00:15:48.000]  做完半個小時
[00:15:48.000 --> 00:15:51.000]  他就開始拿他的薩斯風出來
[00:15:51.000 --> 00:15:52.000]  他就說
[00:15:52.000 --> 00:15:55.000]  不如我吹海闊天空
[00:15:55.000 --> 00:15:59.000]  我們一起唱吧
[00:15:59.000 --> 00:16:01.000]  這半個小時
[00:16:01.000 --> 00:16:04.000]  我不是感到厭煩
[00:16:04.000 --> 00:16:06.000]  但是我好具體地感受到
[00:16:06.000 --> 00:16:09.000]  什麼叫做生命力
[00:16:09.000 --> 00:16:14.000]  這個按摩師是非常有活力的
[00:16:14.000 --> 00:16:16.000]  甚至乎吹完唱完之後
[00:16:16.000 --> 00:16:18.000]  還開始跟我們講政治
[00:16:18.000 --> 00:16:20.000]  坦白講我對著他
[00:16:20.000 --> 00:16:23.000]  這段時間我真的終於感受到
[00:16:23.000 --> 00:16:26.000]  什麼叫做生命力
[00:16:26.000 --> 00:16:28.000]  我自己也在想
[00:16:28.000 --> 00:16:32.000]  在香港會不會發生這樣的事
[00:16:32.000 --> 00:16:33.000]  應該也不會吧
[00:16:33.000 --> 00:16:35.000]  就是對著客人
[00:16:35.000 --> 00:16:37.000]  我們做完一單生意
[00:16:37.000 --> 00:16:38.000]  就說再見
[00:16:38.000 --> 00:16:39.000]  你不要回頭看
[00:16:39.000 --> 00:16:41.000]  這是你心裡在說的話
[00:16:41.000 --> 00:16:42.000]  你簽完合約
[00:16:42.000 --> 00:16:43.000]  你不會拿著結他
[00:16:43.000 --> 00:16:44.000]  不會拿著薩斯風出來
[00:16:44.000 --> 00:16:46.000]  然後說不如我們一起唱歌
[00:16:46.000 --> 00:16:47.000]  我們簽了合約很開心
[00:16:47.000 --> 00:16:49.000]  不會的
[00:16:49.000 --> 00:16:52.000]  香港跟台中這樣一比較
[00:16:52.000 --> 00:16:56.000]  我發現香港好像是一個很發達的城市
[00:16:56.000 --> 00:16:59.000]  但相對
[00:16:59.000 --> 00:17:03.000]  人民的生命力沒有那麼強
[00:17:03.000 --> 00:17:05.000]  但反過來說
[00:17:05.000 --> 00:17:09.000]  台中好像馬桶很難搞
[00:17:09.000 --> 00:17:14.000]  但是我感受到裡面的人民的生命力
[00:17:14.000 --> 00:17:17.000]  香港夜繽紛
[00:17:17.000 --> 00:17:19.000]  台中逢甲夜市
[00:17:19.000 --> 00:17:24.000]  你也知道誰比較興旺
[00:17:24.000 --> 00:17:26.000]  我大概就是一個這樣的狀況
[00:17:26.000 --> 00:17:29.000]  開始明白什麼叫做生命力
[00:17:29.000 --> 00:17:32.000]  什麼叫做活力
[00:17:32.000 --> 00:17:35.000]  回到今天的經文
[00:17:35.000 --> 00:17:37.000]  你覺得撒加尼亞書所說
[00:17:37.000 --> 00:17:39.000]  當時的以色列人
[00:17:39.000 --> 00:17:45.000]  他們有沒有這份活力
[00:17:45.000 --> 00:17:49.000]  似乎聖經都很直接了當讓我們知道
[00:17:49.000 --> 00:17:51.000]  沒有
[00:17:51.000 --> 00:17:53.000]  當以色列人
[00:17:53.000 --> 00:17:56.000]  他們回去耶路撒冷
[00:17:56.000 --> 00:17:59.000]  上帝說有一個復興的畫面
[00:17:59.000 --> 00:18:02.000]  就是那些老人家要拿著拐杖
[00:18:02.000 --> 00:18:04.000]  悠哉悠哉地走來走去
[00:18:04.000 --> 00:18:07.000]  小朋友在廣場玩
[00:18:07.000 --> 00:18:09.000]  但是以色列回去的百姓
[00:18:09.000 --> 00:18:11.000]  那些漁民
[00:18:11.000 --> 00:18:16.000]  他們不覺得這件事是會發生的
[00:18:16.000 --> 00:18:18.000]  經文就是在說
[00:18:18.000 --> 00:18:20.000]  這是在這漁民眼中
[00:18:20.000 --> 00:18:22.000]  狠為奇妙
[00:18:22.000 --> 00:18:24.000]  或者在其他日本叫做稀奇
[00:18:24.000 --> 00:18:29.000]  他們不是很相信會發生一件這樣的事
[00:18:29.000 --> 00:18:31.000]  大家猜不猜得到
[00:18:31.000 --> 00:18:37.000]  為什麼他們不是很幻想到這件事的出現
[00:18:37.000 --> 00:18:42.000]  我會說是一種被定型的思維
[00:18:42.000 --> 00:18:44.000]  被定型的思維
[00:18:44.000 --> 00:18:48.000]  他們過去在巴比倫被擄之後
[00:18:48.000 --> 00:18:50.000]  他們不是很痛苦
[00:18:50.000 --> 00:18:54.000]  他們不是像奴隸一樣很辛苦
[00:18:54.000 --> 00:18:58.000]  相反巴比倫當時來說是一個大國
[00:18:58.000 --> 00:19:00.000]  當時是懷柔政策
[00:19:00.000 --> 00:19:03.000]  所以他們在巴比倫寄居
[00:19:03.000 --> 00:19:10.000]  70年其實都應該過得挺舒適的
[00:19:10.000 --> 00:19:18.000]  70年之後上帝允許百姓可以回去耶路撒冷
[00:19:18.000 --> 00:19:22.000]  他們有些人回去了
[00:19:22.000 --> 00:19:26.000]  但是他們有沒有那個生命力呢
[00:19:26.000 --> 00:19:31.000]  他們似乎不是很敢想像
[00:19:31.000 --> 00:19:35.000]  可能是巴比倫真的太過繁榮
[00:19:35.000 --> 00:19:38.000]  然後耶路撒冷已經經歷過戰禍
[00:19:38.000 --> 00:19:40.000]  聖殿被毀
[00:19:40.000 --> 00:19:43.000]  一切都是徘徊敗瓦
[00:19:43.000 --> 00:19:46.000]  他們不是很敢想像
[00:19:46.000 --> 00:19:50.000]  我再說一下台中
[00:19:50.000 --> 00:19:55.000]  台中的街道是很窄的
[00:19:55.000 --> 00:20:01.000]  路面凹凸不平,路過坑渠你會聽到很多水車
[00:20:01.000 --> 00:20:03.000]  總之水車很誇張
[00:20:03.000 --> 00:20:06.000]  街道上有很多車
[00:20:06.000 --> 00:20:09.000]  很近的,路很窄可能要走馬路
[00:20:09.000 --> 00:20:13.000]  車在你旁邊可能會撞到
[00:20:13.000 --> 00:20:16.000]  交通燈其實不太會看
[00:20:16.000 --> 00:20:23.000]  總之我覺得整個城市都不算很發達
[00:20:23.000 --> 00:20:29.000]  有一天我和一個牧者走回去住宿的時候
[00:20:29.000 --> 00:20:32.000]  可能我也在想那個馬桶
[00:20:32.000 --> 00:20:34.000]  我就問那個牧者
[00:20:34.000 --> 00:20:44.000]  我說台中十年之後是不是都會繼續這樣
[00:20:44.000 --> 00:20:47.000]  然後那位牧者就這樣回答我
[00:20:47.000 --> 00:20:52.000]  他說台中十年之後應該都會繼續這樣
[00:20:52.000 --> 00:20:55.000]  我問他為什麼呢
[00:20:55.000 --> 00:21:00.000]  首先我們不是什麼社會建設學家亂說的
[00:21:00.000 --> 00:21:02.000]  他都說得很有道理
[00:21:02.000 --> 00:21:08.000]  上有台北,下有高雄
[00:21:08.000 --> 00:21:10.000]  其實這兩個這麼發達的城市
[00:21:10.000 --> 00:21:16.000]  政府不是很需要花費去再改善台中
[00:21:16.000 --> 00:21:20.000]  他這樣說不要太認真
[00:21:20.000 --> 00:21:23.000]  但我想起來也是
[00:21:23.000 --> 00:21:25.000]  我自己也在想
[00:21:25.000 --> 00:21:30.000]  如果今天我在香港我要搬去台中
[00:21:30.000 --> 00:21:33.000]  你聽得出我是很不願意的
[00:21:33.000 --> 00:21:36.000]  我都不是很願意
[00:21:36.000 --> 00:21:40.000]  然後我又代入回去以色列人
[00:21:40.000 --> 00:21:43.000]  由巴比倫回到耶路撒冷
[00:21:43.000 --> 00:21:46.000]  看著那個頹廢敗瓦的耶路撒冷
[00:21:46.000 --> 00:21:49.000]  那個被毀的聖殿
[00:21:49.000 --> 00:21:52.000]  我都覺得巴比倫好像好一點
[00:21:52.000 --> 00:21:58.000]  起碼又想說廁所應該可以丟紙巾進去
[00:21:58.000 --> 00:22:02.000]  我大概都開始明白那班以色列人
[00:22:02.000 --> 00:22:05.000]  其實為什麼沒什麼這個想像
[00:22:05.000 --> 00:22:10.000]  不覺得耶路撒冷可以有一個很大的復興
[00:22:10.000 --> 00:22:13.000]  因為可能那七十年他們在巴比倫
[00:22:13.000 --> 00:22:15.000]  真的很繁榮很舒服
[00:22:15.000 --> 00:22:21.000]  看著眼前的景象他們不敢想像
[00:22:21.000 --> 00:22:24.000]  但上帝怎麼回覆他們
[00:22:24.000 --> 00:22:29.000]  他說難道在我眼中也看為奇妙嗎
[00:22:29.000 --> 00:22:34.000]  這是耶和華說的
[00:22:34.000 --> 00:22:36.000]  可能在以色列人眼中
[00:22:36.000 --> 00:22:40.000]  這件事不可能發生不信
[00:22:40.000 --> 00:22:44.000]  但上帝很直接去告訴他們
[00:22:44.000 --> 00:22:50.000]  難道這件事在我眼中也是這麼稀奇嗎
[00:22:50.000 --> 00:22:52.000]  值得我們去想的是
[00:22:52.000 --> 00:22:58.000]  今天我們有沒有什麼思維定型了我們
