
[00:00:00.000 --> 00:00:04.000]  Hello 大兄姐妹 晚安 平安
[00:11:10.000 --> 00:11:13.000]  真的很好
[00:11:13.000 --> 00:11:18.000]  所以好老婆是一件相對比較永恆的事情
[00:11:18.000 --> 00:11:23.000]  一些本質比較long lasting的事情
[00:11:23.000 --> 00:11:27.000]  漂亮老婆是有時限的
[00:11:27.000 --> 00:11:29.000]  早晚又不同
[00:11:29.000 --> 00:11:32.000]  十年前和十年後又會不同
[00:11:32.000 --> 00:11:38.000]  所以美麗是短暫的
[00:11:38.000 --> 00:11:42.000]  美麗是一剎那之間的顯露
[00:11:42.000 --> 00:11:45.000]  大家可以想想十年後
[00:11:45.000 --> 00:11:50.000]  潘Sir和我五十多歲的老人家
[00:11:50.000 --> 00:11:54.000]  脫髮 地中海一定有
[00:11:54.000 --> 00:11:57.000]  再過十年
[00:11:57.000 --> 00:12:00.000]  勁拜和Alex都是一樣
[00:12:00.000 --> 00:12:05.000]  都是會脫髮 地中海M字頭
[00:12:05.000 --> 00:12:08.000]  所以就不漂亮
[00:12:08.000 --> 00:12:10.000]  就不是那麼帥
[00:12:10.000 --> 00:12:15.000]  所以就發現聖經對於外貌
[00:12:15.000 --> 00:12:19.000]  其實這些外在的恥乎
[00:12:19.000 --> 00:12:22.000]  是可以面倒地去反對
[00:12:22.000 --> 00:12:25.000]  人是看外貌
[00:12:25.000 --> 00:12:28.000]  耶和華是看內心
[00:12:28.000 --> 00:12:30.000]  神不以外貌取人
[00:12:30.000 --> 00:12:33.000]  我們從今以後不憑著外貌認人了
[00:12:33.000 --> 00:12:36.000]  這都是很多聖經所說的經文
[00:12:36.000 --> 00:12:40.000]  不過我們雖然不憑外貌去認人
[00:12:40.000 --> 00:12:45.000]  但不代表我們忽視了美麗這個課題
[00:12:45.000 --> 00:12:50.000]  美麗是教會一直忽略的一個課題
[00:12:50.000 --> 00:12:52.000]  除了Full Choice之外
[00:12:52.000 --> 00:12:54.000]  我都很著重美
[00:12:54.000 --> 00:12:56.000]  特別是基督教新教
[00:12:56.000 --> 00:13:00.000]  基督教新教從Martin Luther開始
[00:13:00.000 --> 00:13:04.000]  就開始將美學和信仰分開
[00:13:04.000 --> 00:13:08.000]  即是路德是反對天主教的形式和外貌
[00:13:08.000 --> 00:13:12.000]  來表露上帝本體的一個過程
[00:13:12.000 --> 00:13:15.000]  他們不覺得用一些外在的東西
[00:13:15.000 --> 00:13:19.000]  一些形式的東西來表達上帝的本體
[00:13:19.000 --> 00:13:21.000]  講一些技術性的東西
[00:13:21.000 --> 00:13:27.000]  1518年路德在海德堡反對榮耀神學
[00:13:27.000 --> 00:13:32.000]  強調上帝和人之間的認知性的可能
[00:13:32.000 --> 00:13:35.000]  其實是講其中一種美學關係
[00:13:35.000 --> 00:13:40.000]  我們不能直接去認識上帝的外貌
[00:13:40.000 --> 00:13:45.000]  用一些很形式的東西去表露上帝
[00:13:45.000 --> 00:13:50.000]  所以同時路德一方面是反對榮耀神學
[00:13:50.000 --> 00:13:54.000]  同時拆毀了整個神學美學的可能
[00:13:54.000 --> 00:14:00.000]  但其實上帝是一切美麗的本源
[00:14:00.000 --> 00:14:04.000]  如果你去看聖經去搜尋「耶丕」這個字的時候
[00:14:04.000 --> 00:14:06.000]  詩篇4.1篇第二節
[00:14:06.000 --> 00:14:09.000]  耶和華上帝比世人更美
[00:14:09.000 --> 00:14:13.000]  這個「耶丕」都是在形容我們的上帝
[00:14:13.000 --> 00:14:17.000]  一切的美都是從上帝而來
[00:14:17.000 --> 00:14:22.000]  所謂美其實就是上帝本體的展現
[00:14:22.000 --> 00:14:25.000]  剎那之間的外露
[00:14:25.000 --> 00:14:27.000]  美不是上帝本身
[00:14:27.000 --> 00:14:30.000]  而是上帝的彰顯
[00:14:30.000 --> 00:14:34.000]  所以上帝在世界的彰顯
[00:14:34.000 --> 00:14:39.000]  是無可避免用一種形式去展現出來
[00:14:39.000 --> 00:14:45.000]  上帝某程度上是用一種形式去展現出來
[00:14:45.000 --> 00:14:50.000]  所以這種展現正正就是上帝的美
[00:14:50.000 --> 00:14:53.000]  以前我們是用榮耀這個字去形容
[00:14:53.000 --> 00:14:59.000]  上帝的榮耀Doxa就是上帝在世上的展露
[00:14:59.000 --> 00:15:01.000]  稱之為榮光
[00:15:01.000 --> 00:15:04.000]  但榮光的意思是什麼呢?
[00:15:04.000 --> 00:15:05.000]  就是榮美
[00:15:05.000 --> 00:15:09.000]  所以榮美的美正正就是一樣的東西
[00:15:09.000 --> 00:15:14.000]  所以上帝的榮耀和上帝的美是相似的事情
[00:15:14.000 --> 00:15:18.000]  好了,這些比較深入的東西就結束了
[00:15:18.000 --> 00:15:21.000]  不過,就像我剛才所說的
[00:15:21.000 --> 00:15:23.000]  美和好是不同的
[00:15:23.000 --> 00:15:26.000]  這個世界是好的
[00:15:26.000 --> 00:15:27.000]  上帝也是好的
[00:15:27.000 --> 00:15:29.000]  但這個世界的美麗
[00:15:29.000 --> 00:15:31.000]  上帝流出來的美
[00:15:31.000 --> 00:15:34.000]  就好像一個煙花一樣
[00:15:34.000 --> 00:15:36.000]  是短暫的
[00:15:36.000 --> 00:15:38.000]  是脆弱的
[00:15:38.000 --> 00:15:41.000]  是瞬間就消失
[00:15:41.000 --> 00:15:44.000]  當邪惡一來臨
[00:15:44.000 --> 00:15:49.000]  這些美麗的事情就會立即消失
[00:15:49.000 --> 00:15:52.000]  以前我講到也有用過一首歌
[00:15:52.000 --> 00:15:55.000]  Malitue Airport的《美麗新香港》
[00:15:55.000 --> 00:15:56.000]  這首歌詩歌
[00:15:56.000 --> 00:15:58.000]  我發現很有趣
[00:15:58.000 --> 00:16:00.000]  這首歌詩歌雖然叫《美麗新香港》
[00:16:00.000 --> 00:16:04.000]  但歌詞裡面一句美麗都沒有
[00:16:04.000 --> 00:16:08.000]  全部都是在說現在已經逝去的東西
[00:16:08.000 --> 00:16:09.000]  為什麼?
[00:16:09.000 --> 00:16:13.000]  因為歌詞所說的美麗已經逝去了
[00:16:13.000 --> 00:16:16.000]  已經不在了
[00:16:16.000 --> 00:16:17.000]  講了這麼久
[00:16:17.000 --> 00:16:21.000]  究竟美跟這段經文有什麼關係呢?
[00:16:21.000 --> 00:16:22.000]  回到經文最基本的問題
[00:16:22.000 --> 00:16:28.000]  為什麼傳道書第三章會講美這個課題?
[00:16:28.000 --> 00:16:33.000]  生有時,死有時,災中有時,不出災中也有時
[00:16:33.000 --> 00:16:37.000]  實錄有時,醫治有時,撐位有時,建造有時
[00:16:37.000 --> 00:16:40.000]  哭有時,笑有時,哀動有時,跳舞有時
[00:16:40.000 --> 00:16:42.000]  最後結論是
[00:16:42.000 --> 00:16:49.000]  上帝做萬物,按著他的時間使萬物變得美麗
[00:16:49.000 --> 00:16:52.000]  究竟是什麼意思呢?
[00:16:52.000 --> 00:16:55.000]  傳道書第三章所描述的
[00:16:55.000 --> 00:17:01.000]  其實從來都不是100%正向樂觀的說法
[00:17:01.000 --> 00:17:03.000]  不是傳道書所說的
[00:17:03.000 --> 00:17:05.000]  當你讀經文的時候
[00:17:05.000 --> 00:17:06.000]  我們都可以用以前的總結
[00:17:06.000 --> 00:17:09.000]  in his time,一切都是他的時間
[00:17:09.000 --> 00:17:12.000]  所以我們經常聽到頂智梅的見證
[00:17:12.000 --> 00:17:14.000]  所謂的in his time的見證
[00:17:14.000 --> 00:17:16.000]  生活突然出現某個困難
[00:17:16.000 --> 00:17:18.000]  在徬徨無助之際
[00:17:18.000 --> 00:17:19.000]  不知如何是好的時候
[00:17:19.000 --> 00:17:23.000]  突然之間不知道是誰搞頂智梅的親戚朋友
[00:17:23.000 --> 00:17:24.000]  剛好巧合
[00:17:24.000 --> 00:17:27.000]  無端端無端無情情在那裡工作
[00:17:27.000 --> 00:17:30.000]  突然間平日放假,今天又是調教
[00:17:30.000 --> 00:17:32.000]  突然間出現幫到你
[00:17:32.000 --> 00:17:34.000]  剛好可以聽full charge
[00:17:34.000 --> 00:17:39.000]  後來又回想,十年前,我還在立志
[00:17:39.000 --> 00:17:41.000]  這些見證都是
[00:17:41.000 --> 00:17:43.000]  神真的奇妙了
[00:17:43.000 --> 00:17:45.000]  很多in his time的見證
[00:17:45.000 --> 00:17:50.000]  剛剛好有些奇妙的時間出現
[00:17:50.000 --> 00:17:54.000]  你間中都會聽到in his time的見證
[00:17:54.000 --> 00:17:57.000]  當然是對的,這真是上帝的時間
[00:17:57.000 --> 00:18:00.000]  不過坦白說
[00:18:00.000 --> 00:18:03.000]  在上帝的時間的同時
[00:18:03.000 --> 00:18:06.000]  大部分的時間是什麼意思
[00:18:06.000 --> 00:18:08.000]  就是不是in his time
[00:18:08.000 --> 00:18:12.000]  其他這些奇妙的in his time之後
[00:18:12.000 --> 00:18:14.000]  其實都不是上帝的時間
[00:18:14.000 --> 00:18:18.000]  時不對,仍要等待
[00:18:18.000 --> 00:18:23.000]  尚未來臨,不是時候會有發生
[00:18:23.000 --> 00:18:29.000]  請知傳道書其實不單單要表達一種佛系的訊息
[00:18:29.000 --> 00:18:34.000]  不是純粹正面樂觀的,剛好巧合的東西
[00:18:34.000 --> 00:18:37.000]  而是很公道地說
[00:18:37.000 --> 00:18:41.000]  其實這個世界的現狀
[00:18:41.000 --> 00:18:43.000]  一點都不好
[00:18:43.000 --> 00:18:47.000]  從來都不是一些樂觀L的傳道書
[00:18:47.000 --> 00:18:51.000]  不是一面倒地說出一些很樂觀正面的訊息
[00:18:51.000 --> 00:18:55.000]  生有時,死有時,萬物都有定時
[00:18:55.000 --> 00:18:57.000]  其實都不是說樂觀的東西
[00:18:57.000 --> 00:19:00.000]  甚至乎你發覺第九、十三節經文裡
[00:19:00.000 --> 00:19:02.000]  你會發現
[00:19:02.000 --> 00:19:07.000]  經文裡所說的日光之下的人生其實不是太好
[00:19:07.000 --> 00:19:10.000]  看看有沒有第九節這樣說
[00:19:10.000 --> 00:19:14.000]  「這樣看來,做事的人在他的勞碌上有什麼益處呢?
[00:19:14.000 --> 00:19:19.000]  我見神叫世人勞苦,使他們在其中受經煉
[00:19:19.000 --> 00:19:23.000]  神將永生安置在世人心裡
[00:19:23.000 --> 00:19:27.000]  然而上帝從此之中的作為人不能參透
[00:19:27.000 --> 00:19:31.000]  我知道世人莫強於終生喜樂行善
[00:19:31.000 --> 00:19:34.000]  並且人人吃喝在他的勞苦中享福
[00:19:34.000 --> 00:19:36.000]  這神的恩賜」
[00:19:36.000 --> 00:19:39.000]  傳道書作者不是一個樂觀L
[00:19:39.000 --> 00:19:42.000]  當然也不是一個完全絕望L
[00:19:42.000 --> 00:19:45.000]  而是很公道地點出
[00:19:45.000 --> 00:19:49.000]  在日光之下的世界真相
[00:19:49.000 --> 00:19:54.000]  大概有八成?八成半?
[00:19:54.000 --> 00:19:59.000]  在日光之下所遭遇的大概有八成的事情
[00:19:59.000 --> 00:20:02.000]  都不是太好的
[00:20:02.000 --> 00:20:06.000]  大概有兩成至一成半是有好事發生的
[00:20:06.000 --> 00:20:09.000]  最少法輪功經文是這樣說的
[00:20:09.000 --> 00:20:12.000]  你發覺在日光之下
[00:20:12.000 --> 00:20:18.000]  世界是一個沒有利益、沒有証據、沒有好事發生的世界
[00:20:18.000 --> 00:20:20.000]  為什麼這樣說?
[00:20:20.000 --> 00:20:22.000]  第一,沒有利益
[00:20:22.000 --> 00:20:26.000]  第二,這看來做事的人在太陽爐上有什麼益處呢?
[00:20:26.000 --> 00:20:28.000]  什麼利益在那裡?
[00:20:28.000 --> 00:20:34.000]  這是一句從經濟利益的角度出發的觀點
[00:20:34.000 --> 00:20:42.000]  作者說,在日光之下,你沒有什麼利益,你沒有賺錢,沒有贏
[00:20:42.000 --> 00:20:45.000]  這也是我們這幾年來的經驗
[00:20:45.000 --> 00:20:49.000]  這個世界是有人贏的,但很少有人贏
[00:20:49.000 --> 00:20:53.000]  大部分人都是沒有贏,或者賺一點點就輸光了
[00:20:53.000 --> 00:20:56.000]  這是第一個,沒有利益
[00:20:56.000 --> 00:21:00.000]  第二個是沒有証據,實不至
[00:21:00.000 --> 00:21:04.000]  又將永生安置在世人心裡
[00:21:04.000 --> 00:21:08.000]  然而神從始至終都作為人,不能參透
[00:21:08.000 --> 00:21:15.000]  傳說說明明知道上帝有永恆的概念去看世界
[00:21:15.000 --> 00:21:18.000]  明明知道上帝理論上會出手
[00:21:18.000 --> 00:21:20.000]  明明知道這是天父世界
[00:21:20.000 --> 00:21:22.000]  天父是擁抱
[00:21:22.000 --> 00:21:29.000]  不過對於這個世界,對於上帝作為人,你是沒有証據的,不是很悉透的
[00:21:29.000 --> 00:21:32.000]  你不能夠參透,你捉到也不會脫國
[00:21:32.000 --> 00:21:34.000]  又說沒有証據
[00:21:34.000 --> 00:21:38.000]  就是一個不太好的狀態
[00:21:38.000 --> 00:21:42.000]  第三個是不太好
[00:21:42.000 --> 00:21:48.000]  十二節,他說,我知道世人莫強於終生喜樂行善
[00:21:48.000 --> 00:21:51.000]  這句話中文是難明白的,英文會比較明白
[00:21:51.000 --> 00:21:59.000]  I know that there is no good in them, but for a man to rejoice and to do good in his life
