
[00:00:00.000 --> 00:00:04.400]  開始之前先問問大家一個問題
[00:10:23.400 --> 00:10:28.400]  我們可以說耶穌是故意說了一件
[00:10:28.400 --> 00:10:31.400]  財主做不到的事
[00:10:31.400 --> 00:10:33.400]  如果是這樣的話
[00:10:33.400 --> 00:10:35.400]  這個「你還缺少一樣」
[00:10:35.400 --> 00:10:40.400]  就不是在說變賣所有周濟窮人
[00:10:40.400 --> 00:10:42.400]  「你還缺少一樣」
[00:10:42.400 --> 00:10:44.400]  很可能耶穌是在說
[00:10:44.400 --> 00:10:46.400]  這一件就是財主的死穴
[00:10:46.400 --> 00:10:51.400]  就是他做不到的事情
[00:10:51.400 --> 00:10:53.400]  對於做不到的事情
[00:10:53.400 --> 00:10:56.400]  我們大致上都會有一些體會
[00:10:56.400 --> 00:10:58.400]  或者會有一些經歷
[00:10:58.400 --> 00:11:01.400]  因為我們活過這麼多年
[00:11:01.400 --> 00:11:03.400]  我們的生命總會遇到一些事情
[00:11:03.400 --> 00:11:06.400]  是我們做不到的
[00:11:06.400 --> 00:11:08.400]  我相信每一對夫婦
[00:11:08.400 --> 00:11:10.400]  都會很想他們的婚姻美滿
[00:11:10.400 --> 00:11:13.400]  開心快樂
[00:11:13.400 --> 00:11:17.400]  但是婚姻就沒有想像中那麼簡單
[00:11:17.400 --> 00:11:20.400]  它涉及兩個原生家庭
[00:11:20.400 --> 00:11:24.400]  兩個人的性情、成長
[00:11:24.400 --> 00:11:26.400]  甚至可能在婚姻裡
[00:11:26.400 --> 00:11:31.400]  兩個人的高低起伏的狀態都不同
[00:11:31.400 --> 00:11:36.400]  在婚姻裡通常都會發生很多不同的問題
[00:11:36.400 --> 00:11:40.400]  而當那個婚姻不是我們想像中的美滿
[00:11:40.400 --> 00:11:42.400]  或者幸福的時候
[00:11:42.400 --> 00:11:47.400]  我們就會希望能夠達成那件事
[00:11:47.400 --> 00:11:50.400]  我們會嘗試很多方法
[00:11:50.400 --> 00:11:52.400]  我們可能會見輔導
[00:11:52.400 --> 00:11:56.400]  我們可能會聊天、找人來相處
[00:11:56.400 --> 00:11:58.400]  找他的朋友跟他說
[00:11:58.400 --> 00:12:00.400]  有很多很多的方法
[00:12:00.400 --> 00:12:03.400]  然後可能你會發現
[00:12:03.400 --> 00:12:06.400]  就算你多努力
[00:12:06.400 --> 00:12:10.400]  有些問題都不一定能解決
[00:12:10.400 --> 00:12:13.400]  因為婚姻是兩個人的
[00:12:13.400 --> 00:12:15.400]  你想解決問題
[00:12:15.400 --> 00:12:18.400]  不代表你隔離的人覺得是一個問題
[00:12:18.400 --> 00:12:21.400]  以及覺得需要解決
[00:12:21.400 --> 00:12:26.400]  譬如我們每一個人踏入職場的時候
[00:12:26.400 --> 00:12:29.400]  都會有一個這樣的願景
[00:12:29.400 --> 00:12:32.400]  我們會希望只要我們努力工作
[00:12:32.400 --> 00:12:35.400]  我們就會有相應的回報
[00:12:35.400 --> 00:12:37.400]  我用心一點
[00:12:37.400 --> 00:12:39.400]  我多花點時間
[00:12:39.400 --> 00:12:41.400]  就會有人賞識我
[00:12:41.400 --> 00:12:43.400]  我的路線就會好一點
[00:12:43.400 --> 00:12:46.400]  但大家在現實上上班都知道
[00:12:46.400 --> 00:12:48.400]  你總會避免不到的
[00:12:48.400 --> 00:12:51.400]  就是你會遇到一些一定會解僱你的同事
[00:12:51.400 --> 00:12:53.400]  你會遇到一些豬隊友
[00:12:53.400 --> 00:12:57.400]  或者甚至你會遇到一些很難搞的上司
[00:12:57.400 --> 00:12:59.400]  你會發現你要照顧上司
[00:12:59.400 --> 00:13:02.400]  甚至可能再闊一點
[00:13:02.400 --> 00:13:04.400]  就是你會發現你多努力都好
[00:13:04.400 --> 00:13:07.400]  你的行業是會結合的
[00:13:07.400 --> 00:13:09.400]  或者你的行業是夕陽行業
[00:13:09.400 --> 00:13:11.400]  你多努力都好
[00:13:11.400 --> 00:13:14.400]  可能你最後還是要轉行
[00:13:14.400 --> 00:13:18.400]  甚至可能在我們的家庭裡都是這樣
[00:13:18.400 --> 00:13:21.400]  我們的父母我們改變不了
[00:13:21.400 --> 00:13:23.400]  他們的性情
[00:13:23.400 --> 00:13:25.400]  他們做事的方法
[00:13:25.400 --> 00:13:28.400]  著實是影響著我們的成長
[00:13:28.400 --> 00:13:29.400]  影響著我們的生命
[00:13:29.400 --> 00:13:33.400]  但是我們是沒有辦法改變他們
[00:13:33.400 --> 00:13:35.400]  這些做不到的事情
[00:13:35.400 --> 00:13:37.400]  相信我剛才說了這麼多
[00:13:37.400 --> 00:13:39.400]  可能大家都會有些
[00:13:39.400 --> 00:13:43.400]  浮起一些人的樣子
[00:13:43.400 --> 00:13:45.400]  或者是一些事情
[00:13:45.400 --> 00:13:47.400]  我們都不缺乏的
[00:13:47.400 --> 00:13:52.400]  每一個人的生命都總會有這樣的事情
[00:13:52.400 --> 00:13:54.400]  一是在家裡
[00:13:54.400 --> 00:13:55.400]  一是工作
[00:13:55.400 --> 00:13:58.400]  一是他的感情的問題
[00:13:58.400 --> 00:14:01.400]  我們不欠缺這些東西
[00:14:01.400 --> 00:14:05.400]  究竟我們的問題在哪裡呢?
[00:14:05.400 --> 00:14:07.400]  我想我們的問題是
[00:14:07.400 --> 00:14:10.400]  當這些事情出現的時候
[00:14:10.400 --> 00:14:13.400]  我們會做些什麼呢?
[00:14:13.400 --> 00:14:18.400]  我們會很希望將這件事趕離我們的生命
[00:14:18.400 --> 00:14:20.400]  我們會不提
[00:14:20.400 --> 00:14:21.400]  我們會不說
[00:14:21.400 --> 00:14:24.400]  我們會不想理
[00:14:24.400 --> 00:14:27.400]  我們會無視它一個地步
[00:14:27.400 --> 00:14:29.400]  我們會很希望它自己消失
[00:14:29.400 --> 00:14:31.400]  我們很討厭的人
[00:14:31.400 --> 00:14:35.400]  或者是我們很不想面對的事情
[00:14:35.400 --> 00:14:38.400]  通常我們都是會用這個方法
[00:14:38.400 --> 00:14:41.400]  甚至我們可能會很想
[00:14:41.400 --> 00:14:45.400]  我們的生命裡面有一個刪除的按鈕
[00:14:45.400 --> 00:14:46.400]  我們按個按鈕
[00:14:46.400 --> 00:14:49.400]  我們就可以刪除這些不開心的東西
[00:14:49.400 --> 00:14:51.400]  或者那些很沉重
[00:14:51.400 --> 00:14:54.400]  生命很多我們做不到的事情
[00:14:54.400 --> 00:14:57.400]  以致我們的人生就可以很美滿
[00:14:57.400 --> 00:15:00.400]  或者我們會覺得只要那些東西都沒有了
[00:15:00.400 --> 00:15:04.400]  我的人生就會很開心很快樂
[00:15:04.400 --> 00:15:08.400]  我早期
[00:15:08.400 --> 00:15:10.400]  應該幾年前
[00:15:10.400 --> 00:15:12.400]  見過一個人
[00:15:12.400 --> 00:15:17.400]  我們去一些牧羊的對談
[00:15:17.400 --> 00:15:20.400]  一邊聊一邊說
[00:15:20.400 --> 00:15:26.400]  對方都很願意去說他很多生命的故事
[00:15:26.400 --> 00:15:28.400]  他很多成長的事情
[00:15:28.400 --> 00:15:30.400]  然後說到最後
[00:15:30.400 --> 00:15:33.400]  我這個人
[00:15:33.400 --> 00:15:36.400]  甚至可能是在場的其他人
[00:15:36.400 --> 00:15:37.400]  其實大家都知道
[00:15:37.400 --> 00:15:44.400]  爸爸是這個人生命裡面一個很大的問題
[00:15:44.400 --> 00:15:45.400]  他都知道
[00:15:45.400 --> 00:15:47.400]  這個分享的人都知道
[00:15:47.400 --> 00:15:50.400]  但是他很坦白地說
[00:15:50.400 --> 00:15:52.400]  他不想處理
[00:15:52.400 --> 00:15:54.400]  他不想碰
[00:15:54.400 --> 00:16:00.400]  這個人最好就是消失在我的生命裡面
[00:16:00.400 --> 00:16:03.400]  我想這個是我們大部分人的狀態
[00:16:03.400 --> 00:16:07.400]  甚至其實財主都是一樣的
[00:16:07.400 --> 00:16:10.400]  如果你回到經文你會發現
[00:16:10.400 --> 00:16:15.400]  財主是不是真的遵守了摩西所有的律法呢
[00:16:15.400 --> 00:16:19.400]  我們如果回到看耶穌怎樣回應這個財主
[00:16:19.400 --> 00:16:23.400]  耶穌用摩西的十誡來回應他
[00:16:23.400 --> 00:16:25.400]  但是耶穌沒有說那個誡是什麼呢
[00:16:25.400 --> 00:16:28.400]  就是不可貪戀別人的錢財
[00:16:28.400 --> 00:16:33.400]  很明顯財主在錢上面就是一個死穴
[00:16:33.400 --> 00:16:35.400]  這個死穴到了一個位置
[00:16:35.400 --> 00:16:38.400]  這個財主是不想理這件事
[00:16:38.400 --> 00:16:40.400]  或者不想面對這件事
[00:16:40.400 --> 00:16:42.400]  所以這個財主可能會覺得
[00:16:42.400 --> 00:16:44.400]  只要這個十誡裡面
[00:16:44.400 --> 00:16:46.400]  我只要掩著這一誡
[00:16:46.400 --> 00:16:48.400]  其他的我都可以做足
[00:16:48.400 --> 00:16:51.400]  做得甚至做得很好
[00:16:51.400 --> 00:16:54.400]  他可能在這個反覆的狀態裡面
[00:16:54.400 --> 00:16:58.400]  他忘記了錢是他最大的問題
[00:16:58.400 --> 00:17:00.400]  而他不想面對
[00:17:00.400 --> 00:17:03.400]  所以我們可以說
[00:17:03.400 --> 00:17:09.400]  耶穌是故意用這件事跟財主說
[00:17:09.400 --> 00:17:12.400]  因為耶穌要將這個財主
[00:17:12.400 --> 00:17:16.400]  拉回他這個生命不行的位置
[00:17:16.400 --> 00:17:20.400]  這個財主就是一個什麼都做得到
[00:17:20.400 --> 00:17:24.400]  唯獨錢搞不定的一個財主
[00:17:24.400 --> 00:17:28.400]  因為這個才是財主的本真
[00:17:28.400 --> 00:17:31.400]  就是他生命真實的狀況
[00:17:31.400 --> 00:17:33.400]  是他生命的真相
[00:17:33.400 --> 00:17:37.400]  這個財主就是一個除了錢之外什麼都可以
[00:17:37.400 --> 00:17:39.400]  但是你說錢就一塊都不行
[00:17:39.400 --> 00:17:42.400]  就是一個這樣的狀態
[00:17:42.400 --> 00:17:46.400]  為什麼耶穌要這樣故意拉他回去呢
[00:17:46.400 --> 00:17:49.400]  因為唯有這個財主承認
[00:17:49.400 --> 00:17:53.400]  他是一個這樣的狀況
[00:17:53.400 --> 00:17:57.400]  他的生命才能夠遇到上帝的恩典
[00:17:57.400 --> 00:18:02.400]  而這個恩典才會改變他整個人生
[00:18:02.400 --> 00:18:05.400]  而耶穌就是很想他遇到這個恩典
[00:18:05.400 --> 00:18:07.400]  所以就要他想起
[00:18:07.400 --> 00:18:12.400]  其實他是做不到的這件事
[00:18:12.400 --> 00:18:16.400]  我預備這篇講章的時候
[00:18:16.400 --> 00:18:18.400]  也站了很長一段時間
[00:18:18.400 --> 00:18:23.400]  因為我覺得這個題目對我來說也是很沉重的
[00:18:23.400 --> 00:18:25.400]  我就問上帝
[00:18:25.400 --> 00:18:27.400]  我應該講一個什麼的例子呢
[00:18:27.400 --> 00:18:30.400]  我有什麼生命的經歷可以分享呢
[00:18:30.400 --> 00:18:32.400]  在祈禱的過程中
[00:18:32.400 --> 00:18:35.400]  就隱隱約約彈出了一件事
[00:18:35.400 --> 00:18:40.400]  這件事其實我不是很想講的
[00:18:40.400 --> 00:18:43.400]  但是我覺得還是上帝的恩典
[00:18:43.400 --> 00:18:46.400]  他也是有些挑戰給我的
[00:18:46.400 --> 00:18:48.400]  我就嘗試去講一下
[00:18:48.400 --> 00:18:52.400]  我究竟怎樣去經歷這個恩典
[00:18:52.400 --> 00:18:54.400]  認識我的人就知道
[00:18:54.400 --> 00:18:59.400]  我在畢業的時候就發生了一件很大的事情
[00:18:59.400 --> 00:19:01.400]  當中就有很多衝突
[00:19:01.400 --> 00:19:03.400]  很多的
[00:19:03.400 --> 00:19:06.400]  總之就是不斷地罵來罵去
[00:19:06.400 --> 00:19:08.400]  但是對我來說
[00:19:08.400 --> 00:19:11.400]  我覺得最受傷害
[00:19:11.400 --> 00:19:13.400]  或者我比較入獄的地方
[00:19:13.400 --> 00:19:16.400]  就是我失去了一些關係
[00:19:16.400 --> 00:19:21.400]  這些關係不是你吵架了
[00:19:21.400 --> 00:19:23.400]  或者我們吵了一架
[00:19:23.400 --> 00:19:26.400]  然後我們就從此沒有朋友了
[00:19:26.400 --> 00:19:27.400]  不是這樣的
[00:19:27.400 --> 00:19:29.400]  這種關係的失去
[00:19:29.400 --> 00:19:33.400]  是一種你突然之間發現
[00:19:33.400 --> 00:19:35.400]  他跟你想的東西不同
[00:19:35.400 --> 00:19:37.400]  就好像什麼呢
[00:19:37.400 --> 00:19:39.400]  就好像陳奕迅那首歌
[00:19:39.400 --> 00:19:42.400]  為自變了就各有隊友
