
[00:00:00.000 --> 00:00:01.660]  因著我們去感謝讚美你
[00:03:21.700 --> 00:03:23.900]  不然約季會怎樣?
[00:03:23.900 --> 00:03:25.500]  會掉到地上
[00:03:25.500 --> 00:03:27.000]  髒兮兮的
[00:03:27.000 --> 00:03:28.800]  甚至會爛掉
[00:03:28.800 --> 00:03:32.300]  約季難道看著它掉到地上好嗎?
[00:03:32.300 --> 00:03:34.800]  伸手扶一扶有錯嗎?
[00:03:34.800 --> 00:03:37.200]  這樣也要死嗎?
[00:03:37.200 --> 00:03:39.600]  是,他有良好動機
[00:03:39.600 --> 00:03:42.700]  但他也沒有遵守神的律法
[00:03:42.700 --> 00:03:46.600]  他甚至用錯方法去運送約季
[00:03:46.600 --> 00:03:48.800]  這次經文已經讓我們知道
[00:03:48.800 --> 00:03:51.300]  他除了說明不能碰
[00:03:51.300 --> 00:03:54.200]  他更說明要怎樣對待約季
[00:03:54.200 --> 00:03:55.800]  是要抬的
[00:03:55.800 --> 00:03:59.300]  會幕裡的物件是要抬的
[00:03:59.300 --> 00:04:03.700]  原來運送約季的唯一正確方法
[00:04:03.700 --> 00:04:05.100]  是抬
[00:04:05.100 --> 00:04:07.200]  而不是放在車上
[00:04:07.200 --> 00:04:09.400]  被牛拉著
[00:04:09.400 --> 00:04:10.700]  即是你有心
[00:04:10.700 --> 00:04:12.700]  有良好動機也沒用
[00:04:12.700 --> 00:04:13.900]  你用錯方法
[00:04:13.900 --> 00:04:17.100]  你沒有遵守神的要求
[00:04:17.100 --> 00:04:18.300]  其實作為正常人
[00:04:18.300 --> 00:04:20.700]  仍然覺得很難接受這個原因
[00:04:20.700 --> 00:04:23.700]  我們知道上帝是有運動機
[00:04:23.700 --> 00:04:25.300]  但怎樣對待?
[00:04:25.300 --> 00:04:26.700]  不行
[00:04:26.700 --> 00:04:28.700]  用車也不行
[00:04:28.700 --> 00:04:32.400]  我們可能會幫烏剎講講好話求情
[00:04:32.400 --> 00:04:36.300]  摩西那個年代沒有車才要抬
[00:04:36.300 --> 00:04:39.000]  今時今日也有車
[00:04:39.000 --> 00:04:40.900]  時代有發展
[00:04:40.900 --> 00:04:43.300]  我們基督教應該與時並進
[00:04:43.300 --> 00:04:45.900]  怎可能還守這些古怪規條
[00:04:45.900 --> 00:04:48.100]  這麼古老
[00:04:48.100 --> 00:04:49.900]  我們要與時並進
[00:04:49.900 --> 00:04:53.300]  而且那不是一輛隨便的車
[00:04:53.300 --> 00:04:55.900]  他們知道約季是聖潔的
[00:04:55.900 --> 00:04:59.900]  所以他們特意找了一輛新車運送約季
[00:04:59.900 --> 00:05:01.300]  沒理由有車不用
[00:05:01.300 --> 00:05:03.000]  這麼落後
[00:05:03.000 --> 00:05:05.500]  又省力又省時間
[00:05:05.500 --> 00:05:07.600]  用車有什麼錯?
[00:05:07.600 --> 00:05:10.200]  用車有什麼問題?
[00:05:10.200 --> 00:05:12.700]  運用資源又妥當
[00:05:12.700 --> 00:05:13.800]  你想想
[00:05:13.800 --> 00:05:16.200]  抬的話至少要多少人抬約季?
[00:05:16.200 --> 00:05:17.200]  四個
[00:05:17.200 --> 00:05:19.200]  車不用
[00:05:19.200 --> 00:05:21.500]  用牛運送就行了
[00:05:21.500 --> 00:05:23.100]  省人力
[00:05:23.100 --> 00:05:24.300]  省錢
[00:05:24.300 --> 00:05:26.000]  還快一點
[00:05:26.000 --> 00:05:29.500]  我們今天這個想法一定是用車
[00:05:29.500 --> 00:05:31.900]  省很多東西
[00:05:31.900 --> 00:05:32.900]  其實真的
[00:05:32.900 --> 00:05:35.300]  在我們的角度看
[00:05:35.300 --> 00:05:37.000]  沒什麼不好
[00:05:37.000 --> 00:05:39.600]  還挺好的
[00:05:39.600 --> 00:05:43.200]  不過這不是神的要求
[00:05:43.200 --> 00:05:46.900]  這不是神的期望
[00:05:46.900 --> 00:05:50.300]  運送約季只有一個方法
[00:05:50.300 --> 00:05:52.700]  寫得清清楚楚
[00:05:52.700 --> 00:05:55.200]  要抬的
[00:05:55.200 --> 00:05:58.200]  它的設計是要被人抬的
[00:05:58.200 --> 00:06:01.200]  抬的時候要抬到什麼位置?
[00:06:01.200 --> 00:06:03.700]  抬的時候要抬到什麼位置?
[00:06:03.700 --> 00:06:06.600]  抬的時候要抬到什麼位置?
[00:06:06.600 --> 00:06:09.200]  抬的時候要抬到什麼位置?
[00:06:09.200 --> 00:06:12.000]  抬的時候要抬到什麼位置?
[00:06:12.000 --> 00:06:14.600]  抬的時候要抬到什麼位置?
[00:06:14.600 --> 00:06:17.200]  抬其實就是要被人抬的
[00:06:17.200 --> 00:06:19.200]  即使時代如何演變
[00:06:19.200 --> 00:06:20.400]  起重機也好
[00:06:20.400 --> 00:06:22.400]  瞬間轉移也好
[00:06:22.400 --> 00:06:23.800]  神的要求
[00:06:23.800 --> 00:06:26.300]  都是要人抬的
[00:06:26.300 --> 00:06:27.600]  是浪費力氣的
[00:06:27.600 --> 00:06:29.600]  是沒有效率的
[00:06:29.600 --> 00:06:33.400]  是食古不化的
[00:06:33.400 --> 00:06:36.800]  但這個是神的要求
[00:06:36.800 --> 00:06:39.000]  所以出於良好的動機也好
[00:06:39.000 --> 00:06:41.300]  要與時並進也好
[00:06:41.300 --> 00:06:44.500]  烏煞也沒有跟隨神的要求
[00:06:44.500 --> 00:06:46.500]  所以就要死
[00:06:46.500 --> 00:06:48.000]  我們也明白的
[00:06:48.000 --> 00:06:50.700]  但可能我們也覺得難接受
[00:06:50.700 --> 00:06:53.200]  我們覺得很小事
[00:06:53.200 --> 00:06:54.700]  但用車運藥櫃
[00:06:54.700 --> 00:06:58.300]  其實很大可能是跟外邦人
[00:06:58.300 --> 00:07:00.600]  菲利士人學回來的
[00:07:00.600 --> 00:07:02.800]  它被外邦人同化了
[00:07:02.800 --> 00:07:05.000]  或者我們會想一件事
[00:07:05.000 --> 00:07:07.600]  藥櫃要放在回膜
[00:07:07.600 --> 00:07:11.000]  為什麼無緣無故說要運回耶路撒冷?
[00:07:11.000 --> 00:07:13.100]  藥櫃去了哪裡?
[00:07:13.100 --> 00:07:15.300]  如果我們要知道藥櫃去了哪裡
[00:07:15.300 --> 00:07:18.700]  我們要看《撒姆爾記》上第四章
[00:07:18.700 --> 00:07:21.400]  當年蘇羅還沒有做王
[00:07:21.400 --> 00:07:24.500]  當年菲利士人與以色列人打仗
[00:07:24.500 --> 00:07:28.300]  以色列人被菲利士人殺了四千人
[00:07:28.300 --> 00:07:31.100]  當時以色列人的長老想了一條辦法
[00:07:31.100 --> 00:07:33.500]  他就說要將本身放在
[00:07:33.500 --> 00:07:35.000]  士羅的藥櫃
[00:07:35.000 --> 00:07:37.400]  抬到以便爾謝
[00:07:37.400 --> 00:07:39.800]  以便爾謝就是打仗的地方
[00:07:39.800 --> 00:07:41.200]  為什麼要抬過來?
[00:07:41.200 --> 00:07:42.900]  長老的原因是
[00:07:42.900 --> 00:07:44.900]  藥櫃在我們中間
[00:07:44.900 --> 00:07:48.600]  可以救我們脫離敵人的手
[00:07:48.600 --> 00:07:52.200]  他們想到有藥櫃就一定贏
[00:07:52.200 --> 00:07:53.800]  有藥櫃就贏
[00:07:53.800 --> 00:07:55.000]  結果是怎樣?
[00:07:55.000 --> 00:07:56.900]  第四章第十至十一節告訴我們
[00:07:56.900 --> 00:07:59.100]  以色列人輸了
[00:07:59.100 --> 00:08:00.100]  輸了不止
[00:08:00.100 --> 00:08:03.300]  神的藥櫃更加被人擄走了
[00:08:03.300 --> 00:08:06.300]  被菲利士人擄走了
[00:08:06.300 --> 00:08:10.200]  藥櫃因為這樣去了外邦人的手
[00:08:10.200 --> 00:08:12.100]  不過藥櫃雖然被人擄走
[00:08:12.100 --> 00:08:14.500]  不代表神是輸了
[00:08:14.500 --> 00:08:16.800]  不代表神是失敗的
[00:08:16.800 --> 00:08:17.900]  如果我們看聖經
[00:08:17.900 --> 00:08:20.300]  我們知道菲利士人拿了藥櫃之後
[00:08:20.300 --> 00:08:21.800]  是不停出事的
[00:08:21.800 --> 00:08:24.100]  他首先將藥櫃放在他們的偶像
[00:08:24.100 --> 00:08:26.900]  叫做大菌的廟裡
[00:08:26.900 --> 00:08:28.400]  第一天放進去的時候
[00:08:28.400 --> 00:08:29.900]  第二天早上進去
[00:08:29.900 --> 00:08:31.300]  看到那個偶像
[00:08:31.300 --> 00:08:33.700]  就跌倒在神的藥櫃面前
[00:08:33.700 --> 00:08:35.300]  斷了手腳
[00:08:35.300 --> 00:08:36.700]  菲利士人不信邪
[00:08:36.700 --> 00:08:38.100]  繼續放進去
[00:08:38.100 --> 00:08:39.700]  誰知道連續兩天
[00:08:39.700 --> 00:08:41.100]  那個偶像大菌
[00:08:41.100 --> 00:08:43.300]  也是這樣跌倒在神的藥櫃面前
[00:08:43.300 --> 00:08:44.500]  斷了手腳
[00:08:44.500 --> 00:08:45.500]  不止這樣
[00:08:45.500 --> 00:08:49.900]  那群菲利士人更加是全部人
[00:08:49.900 --> 00:08:53.300]  你們知道他們發生了什麼事嗎
[00:08:53.300 --> 00:08:56.900]  全部人都長了痔瘡
[00:08:56.900 --> 00:08:59.100]  很辛苦的
[00:08:59.100 --> 00:09:02.100]  雖然我沒有試過
[00:09:02.100 --> 00:09:04.900]  怕你們想太多
[00:09:04.900 --> 00:09:07.500]  嚇得那群菲利士人都傻了
[00:09:07.500 --> 00:09:09.100]  你又有痔瘡?我又有
[00:09:09.100 --> 00:09:10.500]  他又有?你又有?
[00:09:10.500 --> 00:09:13.300]  全部人坐不下
[00:09:13.300 --> 00:09:16.500]  就是因為拿了神的藥櫃在那裡
[00:09:16.500 --> 00:09:19.500]  他們知道這個藥櫃真的有些實力
[00:09:19.500 --> 00:09:22.300]  原來不是隨便碰的
[00:09:22.300 --> 00:09:24.700]  原來不是可以放在我們身上的
[00:09:24.700 --> 00:09:26.500]  神聖不可侵犯的
[00:09:26.500 --> 00:09:28.300]  藥櫃不宜久留
[00:09:28.300 --> 00:09:31.300]  他們決定把藥櫃還給以色列人
[00:09:31.300 --> 00:09:33.500]  菲利士人都很重視藥櫃的
[00:09:33.500 --> 00:09:34.500]  如果你看回
[00:09:34.500 --> 00:09:36.500]  他們很慎重的去想
[00:09:36.500 --> 00:09:38.900]  如何把藥櫃還給菲利士人
[00:09:38.900 --> 00:09:40.500]  讓自己的藥櫃沒事
[00:09:40.500 --> 00:09:42.300]  他們找了他們的祭司
[00:09:42.300 --> 00:09:43.900]  找了他們的占卜師問
[00:09:43.900 --> 00:09:45.700]  如何才對
[00:09:45.700 --> 00:09:47.100]  詳細的今天我不說了
[00:09:47.100 --> 00:09:48.500]  去《撒慕爾記》上第六章
[00:09:48.500 --> 00:09:49.300]  你可以看到
[00:09:49.300 --> 00:09:50.900]  但其中一件事就是
[00:09:50.900 --> 00:09:54.300]  他們要做一輛新的車
[00:09:54.300 --> 00:09:56.300]  做一輛新的車
[00:09:56.300 --> 00:10:00.900]  用牛一路拖著它回去
[00:10:00.900 --> 00:10:05.500]  叫耶和華的藥櫃放在車上
[00:10:05.500 --> 00:10:08.100]  那隻牛一路直行大道
[00:10:08.100 --> 00:10:10.300]  一邊走一邊叫
[00:10:10.300 --> 00:10:13.300]  一直回到以色列人的境界
[00:10:13.300 --> 00:10:14.300]  伯氏墨
[00:10:14.300 --> 00:10:16.500]  不過伯氏墨人因為善觀
[00:10:16.500 --> 00:10:18.100]  他們偷看了
[00:10:18.100 --> 00:10:21.500]  他們都被神擊殺了七十個人
[00:10:21.500 --> 00:10:24.100]  伯氏墨人又覺得藥櫃搞不定
[00:10:24.100 --> 00:10:26.300]  運到今天的主角
[00:10:26.300 --> 00:10:27.900]  烏薩的爸爸
[00:10:27.900 --> 00:10:30.300]  阿比拿達的家
[00:10:30.300 --> 00:10:33.900]  原來不用車都可以
[00:10:33.900 --> 00:10:36.500]  不用抬都可以
[00:10:36.500 --> 00:10:39.100]  菲利士人沒事
[00:10:39.100 --> 00:10:41.300]  牛沒有失蹄
[00:10:41.300 --> 00:10:44.700]  而且還很順利地一直走
[00:10:44.700 --> 00:10:49.300]  烏薩有可能是學了菲利士人的方法
[00:10:49.300 --> 00:10:53.500]  烏薩死不單單是他扶著藥櫃
[00:10:53.500 --> 00:10:55.700]  他更加沒有跟隨神的要求
[00:10:55.700 --> 00:10:57.500]  要抬藥櫃
[00:10:57.500 --> 00:11:00.900]  他很大機會是跟隨了外邦人
[00:11:00.900 --> 00:11:02.700]  菲利士人的方法
[00:11:02.700 --> 00:11:05.500]  用車去運藥櫃
[00:11:05.500 --> 00:11:06.500]  不過說來說去
[00:11:06.500 --> 00:11:08.300]  烏薩為什麼死了
[00:11:08.300 --> 00:11:10.700]  表面上是因為他沒有守律法
[00:11:10.700 --> 00:11:12.100]  表面上很簡單
[00:11:12.100 --> 00:11:14.100]  就是因為他沒有守律法
[00:11:14.100 --> 00:11:16.900]  但沒有守律法的深層原因
[00:11:16.900 --> 00:11:20.900]  其實是因為他對藥櫃的興奮
[00:11:20.900 --> 00:11:23.700]  藥櫃其實是什麼來的
[00:11:23.700 --> 00:11:24.900]  藥櫃其實
[00:11:24.900 --> 00:11:26.500]  這裡是告訴我們
[00:11:26.500 --> 00:11:29.500]  是神寶座的腳椅
[00:11:29.500 --> 00:11:30.900]  是腳椅
[00:11:30.900 --> 00:11:32.900]  不是椅腳
[00:11:32.900 --> 00:11:34.700]  大家知不知道分別
[00:11:34.700 --> 00:11:37.100]  椅腳有四隻
[00:11:37.100 --> 00:11:40.500]  腳椅是用來晾腳的
[00:11:40.500 --> 00:11:45.300]  什麼時候會看到有這些晾腳的腳椅呢
[00:11:45.300 --> 00:11:48.900]  就是我們以前看TVB的皇帝劇
[00:11:48.900 --> 00:11:51.700]  那張龍椅前面就有一張腳椅
[00:11:51.700 --> 00:11:54.500]  因為你想想那張椅很高很大
[00:11:54.500 --> 00:11:56.900]  你坐上去吊腳
[00:11:56.900 --> 00:11:58.900]  是不是很不威風吊腳
[00:11:58.900 --> 00:12:00.500]  所以就有腳椅
[00:12:00.500 --> 00:12:01.700]  這個也是這樣說
[00:12:01.700 --> 00:12:04.700]  藥櫃是神寶座的腳椅
[00:12:04.700 --> 00:12:06.500]  《初一及記》讓我們知道
[00:12:06.500 --> 00:12:09.700]  會幕的聖物裡面是沒有神的椅子的
[00:12:09.700 --> 00:12:10.900]  沒有神的椅子
[00:12:10.900 --> 00:12:12.700]  可能是不想別人知道神的椅子
[00:12:12.700 --> 00:12:13.700]  就是神在這裡
[00:12:13.700 --> 00:12:14.900]  就放了一張椅子
[00:12:14.900 --> 00:12:16.300]  沒有神的椅子
[00:12:16.300 --> 00:12:19.100]  但是有神的腳椅
[00:12:19.100 --> 00:12:22.300]  神用來晾腳的地方
[00:12:22.300 --> 00:12:24.700]  藥櫃就是讓神坐在這裡
[00:12:24.700 --> 00:12:28.700]  然後托著腳的一件東西
[00:12:28.700 --> 00:12:31.500]  因為你可以看到藥櫃
[00:12:31.500 --> 00:12:33.300]  你就能夠想像
[00:12:33.300 --> 00:12:35.700]  神在上面坐著
[00:12:35.700 --> 00:12:41.300]  所以藥櫃是唯一能夠放在致聖所裡擺放的聖物
[00:12:41.300 --> 00:12:43.900]  藥櫃的外形是這樣的
[00:12:43.900 --> 00:12:45.900]  好像一個箱子
[00:12:45.900 --> 00:12:47.300]  四面有個環
[00:12:47.300 --> 00:12:50.100]  所以它設計出來就是給人抬的
[00:12:50.100 --> 00:12:51.500]  私人座
[00:12:51.500 --> 00:12:52.900]  私人座大家記得吧
[00:12:52.900 --> 00:12:54.100]  它上面
[00:12:54.100 --> 00:12:56.700]  這個箱子上面有個蓋
[00:12:56.700 --> 00:12:58.700]  這個蓋我們叫私人座
[00:12:58.700 --> 00:13:00.900]  但其實如果原文直譯
[00:13:00.900 --> 00:13:03.900]  叫做贖罪蓋
[00:13:03.900 --> 00:13:07.500]  私人座的兩邊有兩個基路柏
[00:13:07.500 --> 00:13:09.700]  第22節讓我們知道
[00:13:09.700 --> 00:13:15.300]  原來神說藥櫃是神和人相會的地方
[00:13:15.300 --> 00:13:17.300]  藥櫃是什麼呢
[00:13:17.300 --> 00:13:19.900]  藥櫃不是普通的一個櫃
[00:13:19.900 --> 00:13:21.500]  或者更加準確地說
[00:13:21.500 --> 00:13:23.500]  它不是一個櫃
[00:13:23.500 --> 00:13:26.900]  藥櫃是神寶座的腳椅
[00:13:26.900 --> 00:13:30.900]  但它也不是神用來晃腳的地方
[00:13:30.900 --> 00:13:33.700]  藥櫃其實是讓我們形象化
[00:13:33.700 --> 00:13:36.500]  很實物化地讓我們意識到
[00:13:36.500 --> 00:13:37.500]  留意到
[00:13:37.500 --> 00:13:40.100]  警醒到一件事
[00:13:40.100 --> 00:13:43.100]  神坐在這裡
[00:13:43.100 --> 00:13:45.700]  神是在這裡的
[00:13:45.700 --> 00:13:48.100]  神是坐在這裡
[00:13:48.100 --> 00:13:49.300]  你想想
[00:13:49.300 --> 00:13:51.500]  如果烏薩意識到
[00:13:51.500 --> 00:13:52.300]  留意到
[00:13:52.300 --> 00:13:53.100]  警醒到
[00:13:53.100 --> 00:13:56.100]  藥櫃就是代表神同在
[00:13:56.100 --> 00:13:58.300]  神坐在這裡
[00:13:58.300 --> 00:13:59.900]  他還會不會夠膽用
[00:13:59.900 --> 00:14:01.500]  菲利士人的方法
[00:14:01.500 --> 00:14:05.700]  用車去運送藥櫃
[00:14:05.700 --> 00:14:08.700]  比你都不夠膽
[00:14:08.700 --> 00:14:12.700]  藥櫃其實和烏薩同在很久了
[00:14:12.700 --> 00:14:14.300]  一起很久了
[00:14:14.300 --> 00:14:17.300]  根據《撒姆爾記》第七章第二節
[00:14:17.300 --> 00:14:18.300]  我們知道
[00:14:18.300 --> 00:14:21.700]  藥櫃放在阿比拿達的家裡
[00:14:21.700 --> 00:14:23.900]  其實放了二十年
[00:14:23.900 --> 00:14:25.700]  蘇羅做王的時候
[00:14:25.700 --> 00:14:29.500]  藥櫃仍然放在阿比拿達的家裡
[00:14:29.500 --> 00:14:31.500]  直到大衛要做王
[00:14:31.500 --> 00:14:34.300]  他要將藥櫃運回耶路撒冷
[00:14:34.300 --> 00:14:35.500]  其實加起來
[00:14:35.500 --> 00:14:38.300]  可能藥櫃已經放在烏薩家裡
[00:14:38.300 --> 00:14:42.100]  差不多七十年了
[00:14:42.100 --> 00:14:44.300]  不過原來
[00:14:44.300 --> 00:14:47.500]  和藥櫃同在了這麼多年
[00:14:47.500 --> 00:14:49.500]  都不代表什麼
[00:14:49.500 --> 00:14:52.300]  藥櫃一直放在家裡
[00:14:52.300 --> 00:14:54.900]  可能從來都沒有理會過
[00:14:54.900 --> 00:14:57.300]  從來都沒有動過
[00:14:57.300 --> 00:14:59.500]  從來都
[00:14:59.500 --> 00:15:02.500]  不覺得它在
[00:15:02.500 --> 00:15:04.900]  其實我們家裡很多東西都是這樣的
[00:15:04.900 --> 00:15:06.900]  是不是
[00:15:06.900 --> 00:15:09.700]  有堆衣服放在這裡
[00:15:09.700 --> 00:15:11.300]  你第一天會覺得它在
[00:15:11.300 --> 00:15:13.500]  不如摺一摺衣服吧
[00:15:13.500 --> 00:15:15.100]  第二天又放在這裡
[00:15:15.100 --> 00:15:16.700]  你都會說的
[00:15:16.700 --> 00:15:18.300]  但放在這裡一個月
[00:15:18.300 --> 00:15:22.500]  你覺得它是屬於那裡的了
[00:15:22.500 --> 00:15:24.500]  你不會理會它
[00:15:24.500 --> 00:15:27.500]  你看到它都視而不見了
[00:15:27.500 --> 00:15:29.500]  你習慣了
[00:15:29.500 --> 00:15:32.700]  你慢慢看見它都好像看不到
[00:15:32.700 --> 00:15:36.700]  我們家裡一定有這些東西
[00:15:36.700 --> 00:15:39.500]  我們家裡的實體聖經是不是也是這樣
[00:15:39.500 --> 00:15:41.500]  我想每個人家裡都有一本吧
[00:15:41.500 --> 00:15:45.700]  水禮的時候總會有人送實體聖經給大家
[00:15:45.700 --> 00:15:48.100]  放在哪裡
[00:15:48.100 --> 00:15:50.700]  可能都是放在書櫃裡
[00:15:50.700 --> 00:15:53.100]  床頭
[00:15:53.100 --> 00:15:54.900]  還是放在哪裡
[00:15:54.900 --> 00:15:57.100]  可能只是放在這裡
[00:15:57.100 --> 00:15:59.700]  沒有動過沒有揭過
[00:15:59.700 --> 00:16:01.100]  可能你說不是啊阿廷
[00:16:01.100 --> 00:16:03.700]  我們現在用APP而已
[00:16:03.700 --> 00:16:05.700]  其實APP不一樣
[00:16:05.700 --> 00:16:09.100]  大家下載了很多無稽的APP
[00:16:09.100 --> 00:16:10.100]  是沒有位置了
[00:16:10.100 --> 00:16:12.700]  沒有記憶體我們才刪除
[00:16:12.700 --> 00:16:14.100]  聖經APP你都可以下載
[00:16:14.100 --> 00:16:16.700]  但從來沒有開過
[00:16:16.700 --> 00:16:19.300]  我們會不會都是這樣
[00:16:19.300 --> 00:16:22.500]  我們的生命會不會都是一樣
[00:16:22.500 --> 00:16:26.700]  耶穌基督成為肉身
[00:16:26.700 --> 00:16:27.500]  馬太福音說
[00:16:27.500 --> 00:16:30.500]  「人要稱祂為以馬來尼」
[00:16:30.500 --> 00:16:33.500]  即是神與人同在
