
[00:00:00.000 --> 00:00:04.800]  多謝敬拜隊將大自然帶到我們的崇拜裡面
[00:12:40.000 --> 00:12:42.000]  就是永生上帝
[00:12:42.000 --> 00:12:45.000]  我幾時得朝見上帝呢
[00:12:45.000 --> 00:12:48.000]  我晝夜以眼淚當飲食
[00:12:48.000 --> 00:12:50.000]  人不住地對我說
[00:12:50.000 --> 00:12:52.000]  你的上帝在那裡呢
[00:12:52.000 --> 00:12:56.000]  如果私人有部手機的話
[00:12:56.000 --> 00:12:59.000]  這個私人是打九折給上帝的
[00:12:59.000 --> 00:13:01.000]  你在哪裏啊
[00:13:01.000 --> 00:13:03.000]  你在做什麼
[00:13:03.000 --> 00:13:06.000]  我幾時見到你啊
[00:13:06.000 --> 00:13:09.000]  為什麼你不找我啊
[00:13:09.000 --> 00:13:10.000]  你去哪了
[00:13:10.000 --> 00:13:12.000]  這樣解釋得明白嗎
[00:13:12.000 --> 00:13:14.000]  有些變態的時候
[00:13:14.000 --> 00:13:16.000]  所以如果你想想
[00:13:16.000 --> 00:13:19.000]  基本上是有些怨婦feel的
[00:13:19.000 --> 00:13:22.000]  鹿是這樣
[00:13:22.000 --> 00:13:25.000]  所以今天我就填我們十首歌詞
[00:13:25.000 --> 00:13:28.000]  根據聖經的經文裏面
[00:13:28.000 --> 00:13:30.000]  寫了一個新版本的
[00:13:30.000 --> 00:13:32.000]  如鹿渴望溪水
[00:13:32.000 --> 00:13:34.000]  大家聽聽吧
[00:13:34.000 --> 00:13:44.000]  《如鹿渴望溪水》
[00:13:44.000 --> 00:13:50.000]  神啊 我的心渴
[00:13:50.000 --> 00:13:59.000]  夢裡如鹿渴望溪水
[00:13:59.000 --> 00:14:04.000]  我的心渴想你
[00:14:04.000 --> 00:14:07.000]  我何時見到你
[00:14:07.000 --> 00:14:13.000]  你在哪裏
[00:14:13.000 --> 00:14:19.000]  神啊 你究竟在哪裏
[00:14:19.000 --> 00:14:28.000]  為什麼我不見
[00:14:28.000 --> 00:14:34.000]  神啊 你究竟在哪裏
[00:14:34.000 --> 00:14:36.000]  為什麼你不見
[00:14:36.000 --> 00:14:42.000]  你在哪裏
[00:14:42.000 --> 00:14:49.000]  我就演一演你為誰
[00:14:49.000 --> 00:14:59.000]  不住的問你在哪裏
[00:14:59.000 --> 00:15:04.000]  我的神 我的神
[00:15:04.000 --> 00:15:11.000]  我的神 你在哪裏
[00:15:11.000 --> 00:15:13.000]  就是這樣
[00:15:13.000 --> 00:15:15.000]  謝謝
[00:15:15.000 --> 00:15:23.000]  (掌聲)
[00:15:23.000 --> 00:15:25.000]  這個才是真正的詩篇
[00:15:25.000 --> 00:15:28.000]  四十二篇的如鹿渴望溪水
[00:15:28.000 --> 00:15:31.000]  不打擾了
[00:15:31.000 --> 00:15:35.000]  當然詩人很病態地思念上帝
[00:15:35.000 --> 00:15:37.000]  詩人去渴望上帝
[00:15:37.000 --> 00:15:40.000]  詩人去要
[00:15:40.000 --> 00:15:42.000]  因為一個非常簡單的原因
[00:15:42.000 --> 00:15:44.000]  因為上帝缺席
[00:15:44.000 --> 00:15:47.000]  上帝不在 上帝缺席
[00:15:47.000 --> 00:15:49.000]  敵人在譏笑詩人
[00:15:49.000 --> 00:15:51.000]  上帝在哪裏
[00:15:51.000 --> 00:15:53.000]  詩人問上帝 你在哪裏
[00:15:53.000 --> 00:15:56.000]  因此不知不覺就患上了
[00:15:56.000 --> 00:15:59.000]  上帝依賴型人格障礙
[00:15:59.000 --> 00:16:03.000]  病態地去想要上帝
[00:16:03.000 --> 00:16:06.000]  我想過往幾年裡
[00:16:06.000 --> 00:16:07.000]  大家的禱告
[00:16:07.000 --> 00:16:11.000]  可能大家也試過禱告
[00:16:11.000 --> 00:16:13.000]  神啊 你在哪裏
[00:16:13.000 --> 00:16:16.000]  可能大家也問過同樣的問題
[00:16:16.000 --> 00:16:18.000]  神啊 你在哪裏
[00:16:18.000 --> 00:16:20.000]  可能是哭著說
[00:16:20.000 --> 00:16:22.000]  可能是粗口地說
[00:16:22.000 --> 00:16:23.000]  可能心裏不敢問
[00:16:23.000 --> 00:16:25.000]  但心心處裏面
[00:16:25.000 --> 00:16:28.000]  都是悄悄地問過這個問題
[00:16:28.000 --> 00:16:31.000]  我們這幾年裡都患上了
[00:16:31.000 --> 00:16:34.000]  上帝依賴型人格
[00:16:34.000 --> 00:16:37.000]  神啊 你在哪裏
[00:16:37.000 --> 00:16:40.000]  我們想想這句話的意思
[00:16:40.000 --> 00:16:42.000]  我們問神啊 你在哪裏
[00:16:42.000 --> 00:16:44.000]  這些問題暗示甚麼
[00:16:44.000 --> 00:16:49.000]  我們只是和以往的事物去比較
[00:16:49.000 --> 00:16:52.000]  以前神是在這裏的
[00:16:52.000 --> 00:16:53.000]  你問神 你在哪裏的時候
[00:16:53.000 --> 00:16:55.000]  暗示了你知道
[00:16:55.000 --> 00:16:56.000]  以前神在這裏
[00:16:56.000 --> 00:16:57.000]  現在不在這裏
[00:16:57.000 --> 00:16:59.000]  現在上帝不在
[00:16:59.000 --> 00:17:00.000]  言下之意就是說
[00:17:00.000 --> 00:17:04.000]  你曾經經歷過上帝的同在
[00:17:04.000 --> 00:17:06.000]  你講得出靈訊號
[00:17:06.000 --> 00:17:07.000]  彷彿世界沒有禱告
[00:17:07.000 --> 00:17:12.000]  暗示你以前收過上帝的禱告訊號
[00:17:12.000 --> 00:17:14.000]  說穿了
[00:17:14.000 --> 00:17:16.000]  你覺得過去以前
[00:17:16.000 --> 00:17:20.000]  舊陣子是比現在好
[00:17:20.000 --> 00:17:23.000]  這正正就是斯人的思想
[00:17:23.000 --> 00:17:24.000]  第四次他說
[00:17:24.000 --> 00:17:26.000]  我從前與眾人同往
[00:17:26.000 --> 00:17:28.000]  用歡呼 從讚的聲音
[00:17:28.000 --> 00:17:30.000]  領他們到神的殿裏
[00:17:30.000 --> 00:17:31.000]  大家守戰
[00:17:31.000 --> 00:17:32.000]  我追上這些時
[00:17:32.000 --> 00:17:34.000]  我的心極其悲傷
[00:17:34.000 --> 00:17:36.000]  斯人不斷地病態地追上
[00:17:36.000 --> 00:17:38.000]  問上帝在哪裏
[00:17:38.000 --> 00:17:40.000]  因為他覺得自己過去
[00:17:40.000 --> 00:17:42.000]  以前 舊陣子並不是這樣
[00:17:42.000 --> 00:17:44.000]  斯人不斷地比較
[00:17:44.000 --> 00:17:46.000]  他的回憶
[00:17:46.000 --> 00:17:48.000]  不斷地比較這件事
[00:17:48.000 --> 00:17:50.000]  今非昔比
[00:17:50.000 --> 00:17:52.000]  The good old days
[00:17:52.000 --> 00:17:54.000]  教會荒涼 上帝缺席
[00:17:54.000 --> 00:17:57.000]  香港社會已經淪亡
[00:17:57.000 --> 00:17:59.000]  以前我們一班同路人
[00:17:59.000 --> 00:18:00.000]  一齊敬拜上帝
[00:18:00.000 --> 00:18:02.000]  回團的時候
[00:18:02.000 --> 00:18:04.000]  很開心地一起
[00:18:04.000 --> 00:18:06.000]  來到釋放敬拜
[00:18:06.000 --> 00:18:08.000]  這些日子都走了
[00:18:08.000 --> 00:18:10.000]  可能弟兄姊妹
[00:18:10.000 --> 00:18:12.000]  身邊的都離開
[00:18:12.000 --> 00:18:14.000]  甚至我們自己都將要離開
[00:18:14.000 --> 00:18:17.000]  離開我們熟悉的地方
[00:18:17.000 --> 00:18:21.000]  詩篇的第一句
[00:18:21.000 --> 00:18:24.000]  正正就是斯人的過去
[00:18:24.000 --> 00:18:29.000]  斯人在尋索昔日的上帝
[00:18:29.000 --> 00:18:33.000]  我們看看詩篇的第二段
[00:18:33.000 --> 00:18:35.000]  Verse 2 一起讀
[00:18:35.000 --> 00:18:37.000]  1 2 3
[00:18:37.000 --> 00:18:39.000]  (廣東話)
[00:18:40.000 --> 00:18:42.000]  (廣東話)
[00:18:42.000 --> 00:18:44.000]  (廣東話)
[00:18:45.000 --> 00:18:47.000]  (廣東話)
[00:18:48.000 --> 00:18:50.000]  (廣東話)
[00:18:51.000 --> 00:18:53.000]  (廣東話)
[00:18:54.000 --> 00:18:56.000]  (廣東話)
[00:19:22.000 --> 00:19:24.000]  如果說詩篇的第一句
[00:19:24.000 --> 00:19:26.000]  是描述斯人過去的回憶
[00:19:26.000 --> 00:19:28.000]  這段的第二句
[00:19:28.000 --> 00:19:30.000]  正正就是斯人的現狀
[00:19:30.000 --> 00:19:32.000]  大陸字這樣說下去
[00:19:32.000 --> 00:19:34.000]  我的神啊 我的心臟裡憂悶
[00:19:34.000 --> 00:19:36.000]  所以我從若淡地
[00:19:36.000 --> 00:19:39.000]  從黑門嶺 從米實山去紀念你
[00:19:39.000 --> 00:19:42.000]  雖然紀念是一個過去的字
[00:19:42.000 --> 00:19:46.000]  但是斯人描述現在自己身處的地方
[00:19:46.000 --> 00:19:49.000]  就是CPA很準確地去定位
[00:19:49.000 --> 00:19:52.000]  出自斯人現時身處的不同位置
[00:19:52.000 --> 00:19:55.000]  若淡地 黑門嶺 米實山
[00:19:55.000 --> 00:19:57.000]  我們未必很熟悉這些地方
[00:19:57.000 --> 00:19:58.000]  不過我們知道
[00:19:58.000 --> 00:20:00.000]  這個身處的地方
[00:20:00.000 --> 00:20:03.000]  再不是他以前昔日的家鄉
[00:20:03.000 --> 00:20:05.000]  再不是耶路撒冷
[00:20:05.000 --> 00:20:08.000]  而是要漂泊到不同的地方裡面
[00:20:08.000 --> 00:20:10.000]  所以這首詩的Title
[00:20:10.000 --> 00:20:14.000]  就叫做《流亡異鄉者的禱告》
[00:20:14.000 --> 00:20:18.000]  不過比較難處理的是以下第七段
[00:20:18.000 --> 00:20:20.000]  第七節開始所說
[00:20:20.000 --> 00:20:22.000]  你的瀑布發聲
[00:20:22.000 --> 00:20:25.000]  深淵就與深淵響應
[00:20:25.000 --> 00:20:28.000]  你的波浪紅塗漫過我身
[00:20:28.000 --> 00:20:30.000]  如果你有留心經文
