
[00:00:00.000 --> 00:00:02.000]  看完照片就平安
[00:05:45.000 --> 00:05:49.000]  甚至靈修禱告讀經都因為害怕被擊殺
[00:05:49.000 --> 00:05:52.000]  加上奉獻
[00:05:52.000 --> 00:05:54.000]  很奇怪吧
[00:05:54.000 --> 00:05:56.000]  有關擊殺這個話題
[00:05:56.000 --> 00:05:58.000]  我是有些矛盾和兩難
[00:05:58.000 --> 00:06:00.000]  一種難以形容的感受
[00:06:00.000 --> 00:06:04.000]  如果有頂尖子輩因為害怕懲罰而做基督徒
[00:06:04.000 --> 00:06:08.000]  這個邏輯好像有點病態
[00:06:08.000 --> 00:06:13.000]  因為害怕被擊殺害怕被人罰才做好基督徒
[00:06:13.000 --> 00:06:16.000]  如果流堂裏面有一個這樣的人
[00:06:16.000 --> 00:06:19.000]  因為害怕被擊殺加入我們7th floor
[00:06:19.000 --> 00:06:21.000]  我也不知道加入不加入他也好
[00:06:21.000 --> 00:06:23.000]  好像不太正常
[00:06:23.000 --> 00:06:28.000]  更加令我擔心的是
[00:06:28.000 --> 00:06:30.000]  令我更加貪大擔心的是
[00:06:30.000 --> 00:06:34.000]  連弟兄姊妹連擊殺都不怕
[00:06:34.000 --> 00:06:39.000]  這是另一種更加令人覺得可怕的極端
[00:06:39.000 --> 00:06:43.000]  沒有人已經害怕自己會被擊殺
[00:06:43.000 --> 00:06:46.000]  擊殺成為了教會裏面
[00:06:46.000 --> 00:06:50.000]  我們偶爾拿出來說笑兩句的聖經insight
[00:06:50.000 --> 00:06:52.000]  跟吞拿魚差不多
[00:06:52.000 --> 00:06:57.000]  同樣是有些淑寧輕鬆無害的基督徒笑話
[00:06:57.000 --> 00:07:01.000]  擊殺純粹成為一個教會用來笑話的閱題
[00:07:01.000 --> 00:07:03.000]  這樣就完了
[00:07:03.000 --> 00:07:06.000]  所以我們一起去想一想
[00:07:06.000 --> 00:07:11.000]  擊殺和我們究竟有什麼關係呢
[00:07:11.000 --> 00:07:12.000]  我們看聖經
[00:07:12.000 --> 00:07:15.000]  我們看經文是哥倫多後書第五章
[00:07:15.000 --> 00:07:17.000]  十一到十五節經文我們一起讀
[00:07:17.000 --> 00:07:20.000]  哥倫多後書第五章
[00:07:20.000 --> 00:07:22.000]  預備一二三
[00:07:22.000 --> 00:07:51.000]  (廣東話)
[00:07:51.000 --> 00:08:09.000]  (廣東話)
[00:08:09.000 --> 00:08:11.000]  謝謝各位
[00:08:11.000 --> 00:08:12.000]  如果大家記得的話
[00:08:12.000 --> 00:08:15.000]  我今年已經不是第一次說哥倫多後書
[00:08:15.000 --> 00:08:18.000]  應該是第三還是第四次說這本書
[00:08:18.000 --> 00:08:22.000]  因為我已經說了很多次保羅是自辯
[00:08:22.000 --> 00:08:24.000]  自辯一個書信
[00:08:24.000 --> 00:08:28.000]  保羅在教會裏面遇見一些不喜歡他的人
[00:08:28.000 --> 00:08:30.000]  敵人誤解他的人
[00:08:30.000 --> 00:08:32.000]  有人認為他是邪惡的
[00:08:32.000 --> 00:08:36.000]  有人認為他是為自己好處而做事的
[00:08:36.000 --> 00:08:40.000]  有人認為他是假先知神棍
[00:08:40.000 --> 00:08:43.000]  在這個大前提之下我們就明白
[00:08:43.000 --> 00:08:46.000]  保羅這段說話裏面第一句的說話意思
[00:08:46.000 --> 00:08:49.000]  我們既知道主事可畏
[00:08:49.000 --> 00:08:52.000]  每次讀到這段經文的時候
[00:08:52.000 --> 00:08:54.000]  一個叫敬畏的字
[00:08:54.000 --> 00:09:00.000]  就是恐懼害怕畏懼同一個字
[00:09:00.000 --> 00:09:04.000]  所以提到上帝是應當畏懼的
[00:09:04.000 --> 00:09:07.000]  他這段說話的原因明顯是之前那一節經文的十節
[00:09:07.000 --> 00:09:08.000]  是甚麼呢
[00:09:08.000 --> 00:09:14.000]  保羅說因為我們眾人必要在基督台前顯露出來
[00:09:14.000 --> 00:09:19.000]  叫各人按照本身所行的或善或惡受報應
[00:09:19.000 --> 00:09:23.000]  每個人都在最後的審判面前
[00:09:23.000 --> 00:09:27.000]  按照他的行為或善或惡遭到報應
[00:09:27.000 --> 00:09:31.000]  面對著別人的誣告誤解和敵對
[00:09:31.000 --> 00:09:32.000]  保羅除了自辯
[00:09:32.000 --> 00:09:33.000]  保羅更加強調
[00:09:33.000 --> 00:09:39.000]  一切一切所有的人都要面對上帝的報應審判
[00:09:39.000 --> 00:09:42.000]  所以保羅強調上帝是可畏的
[00:09:42.000 --> 00:09:46.000]  這次哥倫多教會的紛爭
[00:09:46.000 --> 00:09:49.000]  上帝必定會作最後的定斷
[00:09:49.000 --> 00:09:51.000]  因為這個世界上有神
[00:09:51.000 --> 00:09:53.000]  他是可畏的
[00:09:53.000 --> 00:09:56.000]  沒有人能夠逃避最後上帝的審判
[00:09:56.000 --> 00:10:00.000]  保羅更加邀請教會頂尖妹
[00:10:00.000 --> 00:10:03.000]  憑著他自己的良心面對上帝
[00:10:03.000 --> 00:10:06.000]  保羅要求頂尖妹不要看事情的表面
[00:10:06.000 --> 00:10:09.000]  不要按外貌判斷事情
[00:10:09.000 --> 00:10:10.000]  保羅癲狂
[00:10:10.000 --> 00:10:11.000]  保羅去推薦自己
[00:10:11.000 --> 00:10:12.000]  保羅自誇
[00:10:12.000 --> 00:10:16.000]  但是保羅要求他們不要看事情的表面
[00:10:16.000 --> 00:10:19.000]  保羅說我們在神面前是顯明的
[00:10:19.000 --> 00:10:21.000]  盼望著你們的良心是顯明的
[00:10:21.000 --> 00:10:23.000]  不是向你們再推舉自己
[00:10:23.000 --> 00:10:25.000]  乃是叫你們因為我又不夠可誇之處
[00:10:25.000 --> 00:10:29.000]  好對那憑愛或不憑內心誇我的人有言可答
[00:10:29.000 --> 00:10:31.000]  我若果癲狂是為神
[00:10:31.000 --> 00:10:33.000]  若果謹守是為你們
[00:10:33.000 --> 00:10:38.000]  總之上帝的斷定審判終極的結論
[00:10:38.000 --> 00:10:42.000]  成為了保羅面對哥倫多教會的一個conflict
[00:10:42.000 --> 00:10:46.000]  一個最重要的支撐點
[00:10:46.000 --> 00:10:48.000]  上帝可能會擊殺我
[00:10:48.000 --> 00:10:51.000]  他也可能會擊殺他們
[00:10:51.000 --> 00:10:52.000]  上帝是何為的
[00:10:52.000 --> 00:10:55.000]  講完
[00:10:55.000 --> 00:10:59.000]  當然保羅還未講完
[00:10:59.000 --> 00:11:03.000]  表面上看來保羅好像要依仗一個上帝的審判
[00:11:03.000 --> 00:11:04.000]  上帝懲罰
[00:11:04.000 --> 00:11:05.000]  上帝擊殺
[00:11:05.000 --> 00:11:08.000]  作為他向前的力量
[00:11:08.000 --> 00:11:10.000]  他侍奉的力量
[00:11:10.000 --> 00:11:12.000]  面對著哥倫多教會的控訴
[00:11:12.000 --> 00:11:14.000]  保羅強調上帝是何為的
[00:11:14.000 --> 00:11:18.000]  所以人做事情要知道有上帝
[00:11:18.000 --> 00:11:21.000]  那對於保羅對著哥倫多教會的誣告者說
[00:11:21.000 --> 00:11:24.000]  如果我對你任何覺得是不對的
[00:11:24.000 --> 00:11:26.000]  願上帝重重降罰於我
[00:11:26.000 --> 00:11:30.000]  這樣去癲狂地宣認這件事
[00:11:30.000 --> 00:11:32.000]  保羅知道上帝在
[00:11:32.000 --> 00:11:37.000]  所以每個人都要面對著上帝的審判
[00:11:37.000 --> 00:11:44.000]  不過這個其實都不是最重要的最後的最後
[00:11:44.000 --> 00:11:46.000]  接下來的經文
[00:11:46.000 --> 00:11:48.000]  保羅將要講一段經文
[00:11:48.000 --> 00:11:50.000]  保羅正要告訴他
[00:11:50.000 --> 00:11:55.000]  真真正正驅使他侍奉生命的力量
[00:11:55.000 --> 00:11:57.000]  面對著哥倫多教會
[00:11:57.000 --> 00:11:59.000]  面對著他侍奉生命的艱難
[00:11:59.000 --> 00:12:04.000]  真正主導他的力量是甚麼
[00:12:04.000 --> 00:12:06.000]  不是報應
[00:12:06.000 --> 00:12:09.000]  不是畏懼
[00:12:09.000 --> 00:12:10.000]  不是抑煞
[00:12:10.000 --> 00:12:16.000]  而是從上帝而來一個更加大更加重要的力量
[00:12:16.000 --> 00:12:21.000]  這段經文我認為是整個哥倫多教會最寶貴的經文
[00:12:21.000 --> 00:12:24.000]  這段是我自己很喜歡的經文
[00:12:24.000 --> 00:12:26.000]  大家很熟悉的經文
[00:12:26.000 --> 00:12:30.000]  原來基督的愛激勵我們
[00:12:30.000 --> 00:12:32.000]  讓我們想一人既看眾人死
[00:12:32.000 --> 00:12:34.000]  眾人就都死了
[00:12:34.000 --> 00:12:35.000]  便因他看眾人死
[00:12:35.000 --> 00:12:37.000]  是見那會覺得人不再為自己活
[00:12:37.000 --> 00:12:40.000]  乃是看他們死而復活的主盤
[00:12:40.000 --> 00:12:42.000]  哥倫多後書第五十四字
[00:12:42.000 --> 00:12:47.000]  這段經文保羅一反自己第五章的那個的不奉
[00:12:47.000 --> 00:12:54.000]  保羅突然間由審判轉向到基督耶穌的愛
[00:12:54.000 --> 00:12:56.000]  不再是癲狂
[00:12:56.000 --> 00:12:57.000]  不再是自辯
[00:12:57.000 --> 00:13:01.000]  不再是尋求上帝的審判懲罰
[00:13:01.000 --> 00:13:04.000]  保羅面對著那些攻擊自己的敵人
[00:13:04.000 --> 00:13:07.000]  他提到基督的愛
[00:13:07.000 --> 00:13:10.000]  這段經文我們聽過很多次
[00:13:10.000 --> 00:13:12.000]  原來基督的愛激勵我們
[00:13:12.000 --> 00:13:14.000]  讓我們想一人既看眾人死
[00:13:14.000 --> 00:13:15.000]  我們就不為自己活
[00:13:15.000 --> 00:13:17.000]  而是為主而活
[00:13:17.000 --> 00:13:20.000]  你大概明白這段經文的意思
[00:13:20.000 --> 00:13:22.000]  神愛世人 耶穌愛你
[00:13:22.000 --> 00:13:24.000]  十格的愛 為主而活
[00:13:24.000 --> 00:13:26.000]  諸如此類的
[00:13:26.000 --> 00:13:33.000]  可能你真的不明白這句話真正的意思
[00:13:33.000 --> 00:13:38.000]  如果你了解聖經裏面的激勵字
[00:13:38.000 --> 00:13:42.000]  你明白這句字的原文的意思
[00:13:42.000 --> 00:13:46.000]  你就會發現這句話的震撼在哪裏
[00:13:46.000 --> 00:13:51.000]  所以你原初的理解是有很大的落差
[00:13:51.000 --> 00:13:53.000]  我本來翻譯這個字為激勵
[00:13:53.000 --> 00:13:56.000]  原文叫做sneke
[00:13:56.000 --> 00:13:57.000]  sneke這個字
[00:13:57.000 --> 00:13:59.000]  如果你翻看希臘文字典的話
[00:13:59.000 --> 00:14:03.000]  是解作吹逼 控制 約束 強迫
[00:14:03.000 --> 00:14:06.000]  甚至是折磨的意思
[00:14:06.000 --> 00:14:08.000]  新約裏面有十二次
[00:14:08.000 --> 00:14:13.000]  其中十一次全部都是極度負面的情景
[00:14:13.000 --> 00:14:15.000]  舉個例子
[00:14:15.000 --> 00:14:16.000]  拿回第四章
[00:14:16.000 --> 00:14:19.000]  西門的惡母正在發高燒
[00:14:19.000 --> 00:14:23.000]  發高燒這個字是被熱病折磨
[00:14:23.000 --> 00:14:25.000]  就是用了sneke這個字
[00:14:25.000 --> 00:14:28.000]  就是吹逼這個字
[00:14:28.000 --> 00:14:29.000]  第八章
[00:14:29.000 --> 00:14:32.000]  彼得華主也縱然都擠擁著你
[00:14:32.000 --> 00:14:36.000]  擠擁這個字正正就是所謂激勵原文的字
[00:14:36.000 --> 00:14:37.000]  第十二章
[00:14:37.000 --> 00:14:40.000]  看守耶穌的人戲弄他打他
[00:14:40.000 --> 00:14:43.000]  十字架上那些看守耶穌的人
[00:14:43.000 --> 00:14:47.000]  那些兵兵看守著約束耶穌的人
[00:14:47.000 --> 00:14:50.000]  正正就是用了sneke這個字
[00:14:50.000 --> 00:14:51.000]  第七章
[00:14:51.000 --> 00:14:53.000]  四人犯被逼迫被殺害趕亡
[00:14:53.000 --> 00:14:55.000]  眾人大聲喊叫
[00:14:55.000 --> 00:14:58.000]  蒙著耳朵齊心湧上前去
[00:14:58.000 --> 00:15:00.000]  去殺死四人犯
[00:15:00.000 --> 00:15:02.000]  都是用了sneke這個字
[00:15:02.000 --> 00:15:04.000]  佛來比書第一章23節
[00:15:04.000 --> 00:15:07.000]  保羅說我處於兩難之間
[00:15:07.000 --> 00:15:10.000]  這個兩難的逼迫
[00:15:10.000 --> 00:15:15.000]  那種折磨正正就是sneke的字
[00:15:15.000 --> 00:15:18.000]  所以就明白這句話的意思
[00:15:18.000 --> 00:15:20.000]  原來基督的愛
[00:15:20.000 --> 00:15:22.000]  催逼我們
[00:15:22.000 --> 00:15:25.000]  原來基督的愛約束我們
[00:15:25.000 --> 00:15:29.000]  原來基督的愛強迫我們
[00:15:29.000 --> 00:15:31.000]  這段經文遠遠超過你所想的
[00:15:31.000 --> 00:15:33.000]  原來基督的愛激勵我們
[00:15:33.000 --> 00:15:35.000]  原來基督的愛鼓勵我們
[00:15:35.000 --> 00:15:37.000]  原來基督的愛安慰我們
[00:15:37.000 --> 00:15:39.000]  原來基督的愛感覺良好我們
[00:15:39.000 --> 00:15:41.000]  不是
[00:15:41.000 --> 00:15:43.000]  原文的意思
[00:15:43.000 --> 00:15:45.000]  保羅仍然是一個
[00:15:45.000 --> 00:15:48.000]  上帝可畏的視野
[00:15:48.000 --> 00:15:51.000]  來談論自己的行為
[00:15:51.000 --> 00:15:53.000]  用context
[00:15:53.000 --> 00:15:55.000]  保羅仍然是說激殺
[00:15:55.000 --> 00:15:57.000]  報應審判的角度
[00:15:57.000 --> 00:16:01.000]  去規範行為的意念
[00:16:01.000 --> 00:16:05.000]  我們說激殺是最大的倫理規範
[00:16:05.000 --> 00:16:06.000]  一個人被激殺
[00:16:06.000 --> 00:16:07.000]  因為害怕被激殺
[00:16:07.000 --> 00:16:09.000]  害怕被上帝懲罰
[00:16:09.000 --> 00:16:10.000]  所以被約束
[00:16:10.000 --> 00:16:11.000]  被催逼
[00:16:11.000 --> 00:16:13.000]  被強迫不做某些事
[00:16:13.000 --> 00:16:15.000]  害怕上帝審判落地獄
[00:16:15.000 --> 00:16:18.000]  而眼部挑離筋落油鍋
[00:16:18.000 --> 00:16:20.000]  害怕被童子咬
[00:16:20.000 --> 00:16:24.000]  報應是世上最大的規範約束力量
[00:16:24.000 --> 00:16:26.000]  因為每個人都害怕死
[00:16:26.000 --> 00:16:28.000]  所以就不做
[00:16:28.000 --> 00:16:30.000]  但保羅提出一個更大
[00:16:30.000 --> 00:16:34.000]  更終極的力量
[00:16:34.000 --> 00:16:37.000]  最近我的女兒已經到了一個
[00:16:37.000 --> 00:16:39.000]  不是小朋友
[00:16:39.000 --> 00:16:41.000]  但仍然是小朋友的階段
[00:16:41.000 --> 00:16:42.000]  已經十一歲
[00:16:42.000 --> 00:16:43.000]  這麼高
[00:16:43.000 --> 00:16:45.000]  下年比她媽媽高
[00:16:45.000 --> 00:16:47.000]  一個少年人
[00:16:47.000 --> 00:16:48.000]  不再是BB
[00:16:48.000 --> 00:16:51.000]  但仍然是BB的少年人
[00:16:51.000 --> 00:16:53.000]  十一歲人
[00:16:53.000 --> 00:16:54.000]  這麼高的人
[00:16:54.000 --> 00:16:55.000]  突然在壽司廊等
[00:16:55.000 --> 00:16:57.000]  壽司突然在後面爬上來
[00:16:57.000 --> 00:16:59.000]  抱著你
[00:16:59.000 --> 00:17:01.000]  每個人都看著
[00:17:01.000 --> 00:17:03.000]  她真是堅重
[00:17:03.000 --> 00:17:05.000]  不要說笑
[00:17:05.000 --> 00:17:07.000]  作為小朋友
[00:17:07.000 --> 00:17:09.000]  十一歲少年人的父母
[00:17:09.000 --> 00:17:10.000]  你開始要求她
[00:17:10.000 --> 00:17:12.000]  做事不是這麼小朋友
[00:17:12.000 --> 00:17:14.000]  開始懂得自動自覺
[00:17:14.000 --> 00:17:15.000]  懂得照顧自己
[00:17:15.000 --> 00:17:17.000]  開始為人著想
[00:17:17.000 --> 00:17:18.000]  為自己
[00:17:18.000 --> 00:17:19.000]  為自己做的事
[00:17:19.000 --> 00:17:21.000]  做好它
[00:17:21.000 --> 00:17:24.000]  但結果是挺生氣的
[00:17:24.000 --> 00:17:26.000]  叫十次說十次
[00:17:26.000 --> 00:17:27.000]  踢一踢就動
[00:17:27.000 --> 00:17:29.000]  永遠都忘記做自己的手臂
[00:17:29.000 --> 00:17:31.000]  經歷了這個階段
[00:17:31.000 --> 00:17:32.000]  沒有手臂
[00:17:32.000 --> 00:17:33.000]  放回來後
[00:17:33.000 --> 00:17:36.000]  把書包放在沙發上
[00:17:36.000 --> 00:17:37.000]  換衣服
[00:17:37.000 --> 00:17:39.000]  直接放在地上
[00:17:39.000 --> 00:17:40.000]  吃完雪糕
[00:17:40.000 --> 00:17:43.000]  甜筒的紙就放在桌面
[00:17:43.000 --> 00:17:45.000]  等人收拾
[00:17:45.000 --> 00:17:46.000]  最荒謬的是
[00:17:46.000 --> 00:17:47.000]  做爸爸的
[00:17:47.000 --> 00:17:49.000]  仍然寫著幫他收拾
[00:17:49.000 --> 00:17:50.000]  那個殘局
[00:17:50.000 --> 00:17:51.000]  他還在那裡
[00:17:51.000 --> 00:17:53.000]  幫他清理垃圾
[00:17:53.000 --> 00:17:55.000]  幫他把熟的紙放在垃圾桶
[00:17:56.000 --> 00:17:59.000]  究竟他何時才可以
[00:17:59.000 --> 00:18:02.000]  自動自覺去做好它呢
[00:18:02.000 --> 00:18:03.000]  很多年
[00:18:03.000 --> 00:18:04.000]  又被罰過
[00:18:04.000 --> 00:18:05.000]  獎勵又試過
[00:18:05.000 --> 00:18:06.000]  恐嚇又試過
[00:18:06.000 --> 00:18:08.000]  那些草性升獎勵又試過
[00:18:08.000 --> 00:18:11.000]  什麼都試過了
[00:18:11.000 --> 00:18:14.000]  後來我幫他洗碗的時候
[00:18:14.000 --> 00:18:15.000]  收拾他手臂
[00:18:15.000 --> 00:18:16.000]  突然想通了
[00:18:16.000 --> 00:18:19.000]  突然想通了
[00:18:19.000 --> 00:18:22.000]  將來他做人母親的時候
[00:18:22.000 --> 00:18:26.000]  他會懂得收拾自己的雪糕紙
[00:18:26.000 --> 00:18:28.000]  做人母親的時候
[00:18:28.000 --> 00:18:30.000]  他就懂得將自己的衣服
[00:18:30.000 --> 00:18:31.000]  做好它
[00:18:31.000 --> 00:18:33.000]  甘心情願
[00:18:33.000 --> 00:18:34.000]  自動自覺地
[00:18:34.000 --> 00:18:36.000]  去做好自己
[00:18:36.000 --> 00:18:37.000]  為什麼呢
[00:18:37.000 --> 00:18:39.000]  因為將來你就成為
[00:18:39.000 --> 00:18:41.000]  你兒子的奴隸
[00:18:41.000 --> 00:18:45.000]  如同我是你奴隸一樣
[00:18:45.000 --> 00:18:47.000]  真人不是那些
[00:18:47.000 --> 00:18:48.000]  什麼罰
[00:18:48.000 --> 00:18:51.000]  什麼打或者罵
[00:18:51.000 --> 00:18:55.000]  愛才是真正改變一個人
[00:18:55.000 --> 00:18:57.000]  最大的動力
[00:18:57.000 --> 00:19:00.000]  大家做父母都知道
[00:19:00.000 --> 00:19:02.000]  上身一樣
[00:19:02.000 --> 00:19:03.000]  當你做媽媽的時候
[00:19:03.000 --> 00:19:04.000]  突然間就
[00:19:04.000 --> 00:19:05.000]  一切都做好
[00:19:05.000 --> 00:19:06.000]  就會自動自覺
[00:19:06.000 --> 00:19:08.000]  不是罰沒有獎勵
[00:19:08.000 --> 00:19:10.000]  全部都是自動自覺幫人做
[00:19:10.000 --> 00:19:13.000]  因為你是那份的愛
[00:19:13.000 --> 00:19:15.000]  基督的愛成為生命裏面
[00:19:15.000 --> 00:19:18.000]  保羅生命裏面最大的動力
[00:19:18.000 --> 00:19:22.000]  都是同時間成為了最大的約束
[00:19:22.000 --> 00:19:26.000]  世界上最大的力量不是擊殺
[00:19:26.000 --> 00:19:27.000]  或者說
[00:19:27.000 --> 00:19:31.000]  上帝沒有選擇擊殺任何人
[00:19:31.000 --> 00:19:36.000]  上帝選擇擊殺他自己的獨生兒子
[00:19:36.000 --> 00:19:39.000]  上帝擊殺他獨生兒子
[00:19:39.000 --> 00:19:41.000]  好叫這份基督裏面的愛
[00:19:41.000 --> 00:19:46.000]  成為最大最終極最厲害的力量
[00:19:46.000 --> 00:19:50.000]  基督的死扭轉了我們和上帝的相處方式
[00:19:50.000 --> 00:19:53.000]  不再因為害怕擊殺
[00:19:53.000 --> 00:19:54.000]  而是因為基督的愛
