
[00:00:00.000 --> 00:00:08.000]  很高興有機會被邀請到你們當中分享上帝的話語
[00:02:32.000 --> 00:02:36.000]  是多事的日子
[00:02:36.000 --> 00:02:42.000]  至於那些日子的日期,不要說了
[00:02:42.000 --> 00:02:46.000]  事情都不要說了
[00:02:46.000 --> 00:02:50.000]  總之,我們香港人
[00:02:50.000 --> 00:02:55.000]  是感受到一種無奈又無力
[00:02:55.000 --> 00:02:59.000]  很灰心,失望的情緒
[00:02:59.000 --> 00:03:07.000]  六月可以說是我們新舊香港的分水嶺
[00:03:07.000 --> 00:03:11.000]  有人覺得失望,甚至是
[00:03:11.000 --> 00:03:15.000]  面臨絕望的邊緣
[00:03:15.000 --> 00:03:18.000]  想到這裡的時候,我就想,不如說說
[00:03:18.000 --> 00:03:22.000]  我所熟悉的聖經裡的一個故事
[00:03:22.000 --> 00:03:25.000]  就是主前四百年
[00:03:25.000 --> 00:03:28.000]  猶太人在波斯帝國的統治之下
[00:03:28.000 --> 00:03:33.000]  他們面對一個滅族的訊息接踵而來
[00:03:33.000 --> 00:03:37.000]  人看起來是一個絕望的訊息
[00:03:37.000 --> 00:03:40.000]  沒有任何盼望的時候
[00:03:40.000 --> 00:03:45.000]  究竟這是一個事實呢?
[00:03:45.000 --> 00:03:51.000]  還是只是觀點角度的問題呢?
[00:03:51.000 --> 00:03:56.000]  所以我就用《二師帖記》第三章所發生的事情
[00:03:56.000 --> 00:03:59.000]  用這個絕望、盼望
[00:03:59.000 --> 00:04:02.000]  其實是看你怎樣看
[00:04:02.000 --> 00:04:06.000]  作為今天跟大家分享的題目
[00:04:06.000 --> 00:04:09.000]  事情的起源就是
[00:04:09.000 --> 00:04:14.000]  剛才讀到的第三章引介了一位反派的人物
[00:04:14.000 --> 00:04:19.000]  其實是蓄意增加故事緊張的氣氛
[00:04:19.000 --> 00:04:25.000]  那個人物就是阿甲族人哈米大兒子哈曼
[00:04:25.000 --> 00:04:28.000]  如果你有讀過《二師帖記》的時候
[00:04:28.000 --> 00:04:30.000]  你讀第二章的結尾
[00:04:30.000 --> 00:04:34.000]  就是末底改句進場的時候
[00:04:34.000 --> 00:04:42.000]  介紹他是變亞敏支派的猶太人
[00:04:42.000 --> 00:04:45.000]  一開始介紹哈曼的時候
[00:04:45.000 --> 00:04:51.000]  就說他是阿甲人哈米大他的兒子哈曼
[00:04:51.000 --> 00:04:57.000]  當然哈曼未必血統上是阿甲人
[00:04:57.000 --> 00:05:01.000]  但是他的稱號特別是凸顯了
[00:05:01.000 --> 00:05:07.000]  哈曼和末底改兩者之間的矛盾和衝突
[00:05:07.000 --> 00:05:10.000]  是可以追溯到兩族之間
[00:05:10.000 --> 00:05:14.000]  祖先那種恩怨情仇
[00:05:14.000 --> 00:05:21.000]  當然哈曼的背景就一定掀起了猶太人的情緒
[00:05:21.000 --> 00:05:23.000]  因為原來哈曼
[00:05:23.000 --> 00:05:25.000]  那些聖經學者說
[00:05:25.000 --> 00:05:31.000]  希伯來文和列路兩個字是近音的字
[00:05:31.000 --> 00:05:37.000]  所以作者其實在當中暗示哈曼是一位脾氣暴躁
[00:05:37.000 --> 00:05:41.000]  容易發怒的一個人物
[00:05:41.000 --> 00:05:45.000]  俗語所說就是不怕生壞命
[00:05:45.000 --> 00:05:49.000]  最怕是改壞名字
[00:05:49.000 --> 00:05:53.000]  其實改名字是一個藝術
[00:05:53.000 --> 00:05:56.000]  有時名字真的很弄人
[00:05:56.000 --> 00:06:00.000]  曾經聽過幾個中文的名字是這樣的
[00:06:00.000 --> 00:06:02.000]  姓簡叫女婿
[00:06:02.000 --> 00:06:05.000]  姓鍾叫樂佳
[00:06:05.000 --> 00:06:09.000]  姓衛叫秋根
[00:06:09.000 --> 00:06:12.000]  姓任
[00:06:12.000 --> 00:06:16.000]  任達華的任叫人丙
[00:06:16.000 --> 00:06:18.000]  姓袁叫子不
[00:06:18.000 --> 00:06:21.000]  姓萬叫幾柏
[00:06:21.000 --> 00:06:24.000]  還有姓何叫啟明
[00:06:24.000 --> 00:06:27.000]  有什麼問題
[00:06:27.000 --> 00:06:29.000]  本來應該沒什麼問題
[00:06:29.000 --> 00:06:33.000]  但是香港這個名字同名同姓就麻煩了
[00:06:33.000 --> 00:06:36.000]  所以我介紹自己的時候
[00:06:36.000 --> 00:06:39.000]  特別是在陌生的人群當中
[00:06:39.000 --> 00:06:43.000]  一定說我是資深的牧師
[00:06:43.000 --> 00:06:44.000]  要加牧師兩個字
[00:06:44.000 --> 00:06:46.000]  否則他就以為我是工聯會那個
[00:06:46.000 --> 00:06:48.000]  或者是年青文協那個
[00:06:48.000 --> 00:06:52.000]  那就不太好了
[00:06:52.000 --> 00:06:55.000]  我們發覺到哈曼一進場發生的事
[00:06:55.000 --> 00:06:57.000]  其實很令人費解
[00:06:57.000 --> 00:07:02.000]  還有令讀者感到不自然和大惑不解
[00:07:02.000 --> 00:07:06.000]  照計得上次的應該是獲提升的
[00:07:06.000 --> 00:07:11.000]  就是那位能夠幫助阿隨老
[00:07:11.000 --> 00:07:13.000]  來免於一劫
[00:07:13.000 --> 00:07:15.000]  脫離死亡的功臣
[00:07:15.000 --> 00:07:17.000]  沒抵賣
[00:07:17.000 --> 00:07:20.000]  這件事就發生在第二章的尾部
[00:07:20.000 --> 00:07:22.000]  但是出乎意料之外
[00:07:22.000 --> 00:07:25.000]  卻是哈曼得到這個的躍升
[00:07:25.000 --> 00:07:26.000]  而沒抵賣
[00:07:26.000 --> 00:07:30.000]  他的忠心卻得不到這個賞賜
[00:07:30.000 --> 00:07:36.000]  這是一個出人意料的局勢的扭轉
[00:07:36.000 --> 00:07:41.000]  在香港這段時間我都見到有很多樣的事
[00:07:41.000 --> 00:07:44.000]  出人意料之外
[00:07:44.000 --> 00:07:47.000]  哈曼一進場的時候
[00:07:47.000 --> 00:07:50.000]  加上他這個人是好高霧遠
[00:07:50.000 --> 00:07:52.000]  似世靈人的氣焰
[00:07:52.000 --> 00:07:55.000]  剛剛和沒抵賣的忠直
[00:07:55.000 --> 00:07:58.000]  宅善固執的性格
[00:07:58.000 --> 00:08:02.000]  可以說得上是像火星撞地球一樣
[00:08:02.000 --> 00:08:04.000]  產生這個火花
[00:08:04.000 --> 00:08:09.000]  甚至可能會升火療癒
[00:08:09.000 --> 00:08:12.000]  如果不是上帝在當中的介入
[00:08:12.000 --> 00:08:17.000]  真的很難想像結果會是怎樣
[00:08:17.000 --> 00:08:19.000]  事緣就在這裏
[00:08:19.000 --> 00:08:24.000]  就是沒抵賣不跪不敗
[00:08:24.000 --> 00:08:30.000]  沒抵賣他不跪不敗
[00:08:30.000 --> 00:08:32.000]  哈曼不單止是提升
[00:08:32.000 --> 00:08:34.000]  位高權重
[00:08:34.000 --> 00:08:38.000]  更加是站在一人之下萬人之上
[00:08:38.000 --> 00:08:40.000]  可以說得上他的權勢
[00:08:40.000 --> 00:08:44.000]  卻未能滿足他的虛榮心
[00:08:44.000 --> 00:08:49.000]  他要的是波斯的百姓和所有的官員
[00:08:49.000 --> 00:08:52.000]  對他來敬重
[00:08:52.000 --> 00:08:54.000]  要有一個形象
[00:08:54.000 --> 00:08:57.000]  就是可敬可愛
[00:08:57.000 --> 00:09:05.000]  照理波斯人對位高權重的朝廷官員
[00:09:05.000 --> 00:09:10.000]  致敬其實是很自然的事情
[00:09:10.000 --> 00:09:13.000]  但這位皇帝就特意下令
[00:09:13.000 --> 00:09:15.000]  吩咐眾人
[00:09:15.000 --> 00:09:19.000]  向哈曼行禮致敬
[00:09:19.000 --> 00:09:23.000]  你會感受到這個命令
[00:09:23.000 --> 00:09:25.000]  是滑蛇添足
[00:09:25.000 --> 00:09:27.000]  是多此一舉
[00:09:27.000 --> 00:09:31.000]  不過這位阿克徐老王
[00:09:31.000 --> 00:09:37.000]  就是一個很喜歡做無意義的事情
[00:09:37.000 --> 00:09:40.000]  在第一章已經發生了
[00:09:40.000 --> 00:09:43.000]  時間關係不能跟大家詳述
[00:09:43.000 --> 00:09:46.000]  但我們看到哈曼和沒抵賣
[00:09:46.000 --> 00:09:48.000]  本來他們兩個無怨無仇
[00:09:48.000 --> 00:09:50.000]  河水不犯井水
[00:09:50.000 --> 00:09:53.000]  但因為沒抵賣
[00:09:53.000 --> 00:09:56.000]  中文翻譯出來的時候
[00:09:56.000 --> 00:09:58.000]  我們有時會誤會了
[00:09:58.000 --> 00:10:00.000]  忘記了聖經所說的
[00:10:00.000 --> 00:10:02.000]  以為是不能改
[00:10:02.000 --> 00:10:05.000]  其實是沒抵改
[00:10:05.000 --> 00:10:07.000]  是英文翻譯出來的
[00:10:07.000 --> 00:10:09.000]  他的擇善固則
[00:10:09.000 --> 00:10:11.000]  他不肯向哈曼來跪拜
[00:10:11.000 --> 00:10:14.000]  激發了兩人之間的矛盾
[00:10:14.000 --> 00:10:19.000]  我們就想想
[00:10:19.000 --> 00:10:22.000]  究竟這件事發生
[00:10:22.000 --> 00:10:24.000]  是什麼原因呢
[00:10:24.000 --> 00:10:26.000]  有人說
[00:10:26.000 --> 00:10:31.000]  其實猶太人向高位的人致敬
[00:10:31.000 --> 00:10:34.000]  是一種禮儀上的習俗
[00:10:34.000 --> 00:10:36.000]  沒所謂的
[00:10:36.000 --> 00:10:38.000]  但有人會想
[00:10:38.000 --> 00:10:42.000]  是否因為哈曼的衣服
[00:10:42.000 --> 00:10:44.000]  有偶像的記號
[00:10:44.000 --> 00:10:48.000]  以致沒抵賣不跪拜他
[00:10:48.000 --> 00:10:49.000]  因為這樣跪拜
[00:10:49.000 --> 00:10:52.000]  就是跪拜了偶像
[00:10:52.000 --> 00:10:54.000]  不過這些都是推測
[00:10:54.000 --> 00:10:56.000]  也有人推測
[00:10:56.000 --> 00:10:58.000]  是否沒抵改本性傲慢
[00:10:58.000 --> 00:11:00.000]  心胸狹隘
[00:11:00.000 --> 00:11:02.000]  因為自己得不到提升
[00:11:02.000 --> 00:11:05.000]  但哈曼就得到提升
[00:11:05.000 --> 00:11:07.000]  但從整本《以斯帖記》中
[00:11:07.000 --> 00:11:08.000]  我們看到
[00:11:08.000 --> 00:11:10.000]  他很謹慎行事
[00:11:10.000 --> 00:11:11.000]  不太張揚
[00:11:11.000 --> 00:11:14.000]  也不追求聲譽
[00:11:14.000 --> 00:11:17.000]  如果用聖經所讀的經文
[00:11:17.000 --> 00:11:19.000]  你會發覺到
[00:11:19.000 --> 00:11:21.000]  沒抵改不跪拜
[00:11:21.000 --> 00:11:23.000]  不是宗教的原因
[00:11:23.000 --> 00:11:27.000]  是一個民族性的原因
[00:11:27.000 --> 00:11:30.000]  因為那裡特別提到他是猶太人
[00:11:30.000 --> 00:11:33.000]  他的身份是猶太人
[00:11:33.000 --> 00:11:35.000]  然後進場的時候
[00:11:35.000 --> 00:11:39.000]  就說到哈曼是亞格人
[00:11:39.000 --> 00:11:45.000]  可能跟亞馬利人有關係
[00:11:45.000 --> 00:11:49.000]  不過人生就是如此荒謬
[00:11:49.000 --> 00:11:51.000]  本來我們對一些
[00:11:51.000 --> 00:11:53.000]  習慣了見到老師
[00:11:53.000 --> 00:11:55.000]  我們都會尊敬他
[00:11:55.000 --> 00:11:57.000]  見到一些象徵的東西
[00:11:57.000 --> 00:12:00.000]  我們都會尊敬他
[00:12:00.000 --> 00:12:03.000]  很多時候不需要說
[00:12:03.000 --> 00:12:05.000]  如果他要說
[00:12:05.000 --> 00:12:09.000]  要你去尊敬他的時候
[00:12:09.000 --> 00:12:15.000]  其實當中已經有問題
[00:12:15.000 --> 00:12:18.000]  一個阿赫徐老
[00:12:18.000 --> 00:12:23.000]  要求所有人去尊敬哈曼
[00:12:23.000 --> 00:12:26.000]  但沒抵改就是不跪不拜
[00:12:26.000 --> 00:12:27.000]  有時我們會覺得
[00:12:27.000 --> 00:12:32.000]  是否沒抵改造成滅族的危險
[00:12:32.000 --> 00:12:34.000]  很難說的
[00:12:34.000 --> 00:12:36.000]  如果我有單車借給你用的時候
[00:12:36.000 --> 00:12:38.000]  其實我借給你用之前
[00:12:38.000 --> 00:12:40.000]  我都借給十個人用
[00:12:40.000 --> 00:12:42.000]  但你用的時候就踩爛了
[00:12:42.000 --> 00:12:44.000]  我要你賠償嗎
[00:12:44.000 --> 00:12:47.000]  還是要那十個人都有關係
[00:12:47.000 --> 00:12:51.000]  很難說是誰的問題
[00:12:51.000 --> 00:12:53.000]  很多人都說現在搞成這樣
[00:12:53.000 --> 00:12:55.000]  都是我們這些青年人
[00:12:55.000 --> 00:13:00.000]  其實是否這麼簡單
[00:13:00.000 --> 00:13:03.000]  不是
[00:13:03.000 --> 00:13:05.000]  其實你回想
[00:13:05.000 --> 00:13:09.000]  哈曼有種DNA
[00:13:09.000 --> 00:13:16.000]  他那種DNA就是陰謀的毒計
[00:13:16.000 --> 00:13:21.000]  如果我用一個例子來說
[00:13:21.000 --> 00:13:25.000]  本來你那隻小小的貓
[00:13:25.000 --> 00:13:27.000]  你養養牠
[00:13:27.000 --> 00:13:29.000]  養養牠長大了
[00:13:29.000 --> 00:13:31.000]  你發現牠不是貓
[00:13:31.000 --> 00:13:33.000]  牠是老虎
[00:13:33.000 --> 00:13:37.000]  老虎的DNA就是要殘害人
[00:13:37.000 --> 00:13:43.000]  其實哈曼就是一個這樣的人
[00:13:43.000 --> 00:13:45.000]  他不單是小心眼
[00:13:45.000 --> 00:13:50.000]  而且他將個人的恩怨和沒底改的瓜葛
[00:13:50.000 --> 00:13:55.000]  提升到一個猶太民族
[00:13:55.000 --> 00:13:56.000]  那種關係
[00:13:56.000 --> 00:13:59.000]  要清洗整個猶太民族
[00:13:59.000 --> 00:14:04.000]  成為歷史上其中一次大屠殺的陰謀
[00:14:04.000 --> 00:14:13.000]  確實他的陰謀是懲罰不合乎比例
[00:14:13.000 --> 00:14:18.000]  懲罰不合乎比例
[00:14:18.000 --> 00:14:23.000]  我們發現2012年之後一直發生的事
[00:14:23.000 --> 00:14:25.000]  近來我們看到很多事
[00:14:25.000 --> 00:14:33.000]  都是懲罰不合乎比例
[00:14:33.000 --> 00:14:37.000]  哈曼的DNA就是這樣
[00:14:37.000 --> 00:14:42.000]  有時不一定關乎沒底改的事
[00:14:42.000 --> 00:14:44.000]  他是這樣借相成獨
[00:14:44.000 --> 00:14:52.000]  借一件事來發揮殘酷的性格
[00:14:52.000 --> 00:14:56.000]  我們留意到哈曼用半真半假的謊言
[00:14:56.000 --> 00:15:00.000]  來欺騙波斯王阿克徐魯
[00:15:00.000 --> 00:15:02.000]  他只是提到一個民族
[00:15:02.000 --> 00:15:04.000]  他沒有提到猶太人
[00:15:04.000 --> 00:15:07.000]  他說這個民族的律例和波斯的不同
[00:15:07.000 --> 00:15:11.000]  他說的話一半是真的
[00:15:11.000 --> 00:15:17.000]  猶太人的宗教律例和波斯的法律不同
[00:15:17.000 --> 00:15:21.000]  然後他就誣衊他們
[00:15:21.000 --> 00:15:25.000]  猶太人只是在宗教上不同
[00:15:25.000 --> 00:15:27.000]  但他就誣衊他們
[00:15:27.000 --> 00:15:35.000]  說他們不遵守波斯的律例
[00:15:35.000 --> 00:15:45.000]  我們看到哈曼就向阿克徐魯說了半真半假的謊言
[00:15:45.000 --> 00:15:48.000]  來欺騙他
[00:15:48.000 --> 00:15:52.000]  我們留意到明君和昏君的差別
[00:15:52.000 --> 00:15:56.000]  就是周圍的人是吹炎附勢
[00:15:56.000 --> 00:16:01.000]  是阿諛奉承還是剛正不阿的神僕
[00:16:01.000 --> 00:16:07.000]  我們留意到現今的資訊流通得很快
[00:16:07.000 --> 00:16:14.000]  手指一按就可以將很多消息傳到世界無遠弗屆的地方
[00:16:14.000 --> 00:16:17.000]  我們WhatsApp群組
[00:16:17.000 --> 00:16:18.000]  現在不用了
[00:16:18.000 --> 00:16:22.000]  用Signal
[00:16:22.000 --> 00:16:26.000]  很多的留言匪諭有時不小心就傳了出去
[00:16:26.000 --> 00:16:29.000]  傳美國總統特朗普
[00:16:29.000 --> 00:16:31.000]  真是離譜
[00:16:31.000 --> 00:16:34.000]  他掛在口邊的都是攻擊那些媒體
[00:16:34.000 --> 00:16:36.000]  假新聞
[00:16:36.000 --> 00:16:41.000]  所以我們都很小心傳遞這些訊息
[00:16:41.000 --> 00:16:46.000]  尤其是前幾天就有些人說
[00:16:46.000 --> 00:16:49.000]  小手不要傳了
[00:16:49.000 --> 00:16:51.000]  假新聞當然不要傳了
[00:16:51.000 --> 00:16:53.000]  但最可怕的是甚麼呢
[00:16:53.000 --> 00:16:56.000]  是明知是事實的消息
[00:16:56.000 --> 00:16:59.000]  因為和政權的觀點不同
[00:16:59.000 --> 00:17:05.000]  恐怕觸怒政權而不願意去轉發和宣講
[00:17:05.000 --> 00:17:08.000]  這個就更加可怕
[00:17:08.000 --> 00:17:14.000]  夏曼用半真半假的消息欺騙黑徐老王
[00:17:14.000 --> 00:17:17.000]  然後他還有一樣東西就是銀彈政策
[00:17:17.000 --> 00:17:20.000]  如果皇帝接受我的建議
[00:17:20.000 --> 00:17:22.000]  我就會將一萬他連登
[00:17:22.000 --> 00:17:25.000]  其實我們都不知道是多少
[00:17:25.000 --> 00:17:29.000]  聖經學者告訴我們是340噸的銀子
[00:17:29.000 --> 00:17:36.000]  這個他們的研究裏面是全國稅收的一半
[00:17:36.000 --> 00:17:38.000]  嘩 厲害
[00:17:38.000 --> 00:17:41.000]  究竟夏曼在哪裏得到這些錢
[00:17:41.000 --> 00:17:45.000]  很簡單 陽無出在陽身上
[00:17:45.000 --> 00:17:47.000]  你滅了那些猶太人的時候
[00:17:47.000 --> 00:17:50.000]  就將那些錢給了
[00:17:50.000 --> 00:17:55.000]  這個黑徐老王在位不久的時候
[00:17:55.000 --> 00:17:58.000]  打了三年仗就接兵而返
[00:17:58.000 --> 00:18:02.000]  一打完仗輸了 當然是國富空虛
[00:18:02.000 --> 00:18:07.000]  在那個時候裏面當然要拿些文資文高
[00:18:07.000 --> 00:18:11.000]  只是靠內循環怎會成功
[00:18:16.000 --> 00:18:22.000]  黑徐老王見錢開眼 利欲分心
[00:18:22.000 --> 00:18:26.000]  於是就聽取夏曼的建議
[00:18:26.000 --> 00:18:28.000]  雖然在十一節他講的
[00:18:28.000 --> 00:18:30.000]  這些錢都要還給你
[00:18:30.000 --> 00:18:33.000]  我們東方人就很明白這件事
[00:18:33.000 --> 00:18:37.000]  後來以斯主也說銀子被賣
[00:18:37.000 --> 00:18:40.000]  我們被賣的時候他真的要錢
[00:18:40.000 --> 00:18:46.000]  不過他講起來好像不是這樣
[00:18:46.000 --> 00:18:50.000]  我們看到這個作者這個敘事者
[00:18:50.000 --> 00:18:53.000]  表達了一個很美麗的
[00:18:53.000 --> 00:18:57.000]  很殘酷的一個圖畫是怎樣呢
[00:18:57.000 --> 00:19:02.000]  就是夏曼的計謀和皇帝不負責任的決定
[00:19:02.000 --> 00:19:06.000]  就構成了一幅很恐怖的圖畫
[00:19:06.000 --> 00:19:10.000]  那幅圖畫是怎樣呢
[00:19:10.000 --> 00:19:17.000]  他們就用這個迷信的方式來湊錢
[00:19:17.000 --> 00:19:20.000]  其實我們可以想像一下
[00:19:20.000 --> 00:19:26.000]  這個滅猶太人的預令頒布之後
[00:19:26.000 --> 00:19:32.000]  波斯全國一定是籠罩著一片愁雲慘霧
[00:19:32.000 --> 00:19:37.000]  我們看到一言九鼎一錘定音的極權國家
[00:19:37.000 --> 00:19:42.000]  加上沒有制衡的獨立監察組織
[00:19:42.000 --> 00:19:50.000]  一個人的說話就成為了猶太人一道死亡的預令
[00:19:50.000 --> 00:19:59.000]  絕對沒有權力的制衡是一件很可怕的事
[00:19:59.000 --> 00:20:01.000]  我們經常聽到一句說話
[00:20:01.000 --> 00:20:05.000]  十九世紀英國的史學家、政治家
[00:20:05.000 --> 00:20:08.000]  阿克頓·南爵(Lord Atten)
[00:20:08.000 --> 00:20:11.000]  曾經說過一個這樣的說話
[00:20:11.000 --> 00:20:14.000]  他的權力是洗人腐化
[00:20:14.000 --> 00:20:22.000]  絕對的權力是洗人腐化
[00:20:22.000 --> 00:20:28.000]  作者就在我們第三章的結尾裏
[00:20:28.000 --> 00:20:33.000]  故意刻畫一幅強烈對比的圖畫
[00:20:33.000 --> 00:20:34.000]  那裏怎樣說呢?
[00:20:34.000 --> 00:20:39.000]  他在黃銅黑漆坐下飲酒
[00:20:39.000 --> 00:20:46.000]  書山城堡卻陷入慌亂之中
[00:20:46.000 --> 00:20:49.000]  多麼強烈的對照
[00:20:49.000 --> 00:20:53.000]  亦是多麼諷刺的一句說話
[00:20:53.000 --> 00:21:00.000]  有權勢的阿克·徐老和視庶民的生命如草芥
[00:21:00.000 --> 00:21:06.000]  得意洋洋為自己的決定來把酒當歌
[00:21:06.000 --> 00:21:10.000]  當時得寵的哈曼亦是肆無忌憚
[00:21:10.000 --> 00:21:15.000]  為自己的陰謀得逞而沾沾自喜
[00:21:15.000 --> 00:21:21.000]  最可憐的當然是我們這班手無寸鐵
[00:21:21.000 --> 00:21:24.000]  毫無權力的百姓
[00:21:24.000 --> 00:21:31.000]  他們全部陷入山雨欲來風滿樓的恐懼裏
[00:21:31.000 --> 00:21:35.000]  全城可以說是黃紅荒亂
[00:21:35.000 --> 00:21:38.000]  寸寸不安的氣氛籠罩著
[00:21:38.000 --> 00:21:46.000]  然而絕望還是盼望
[00:21:46.000 --> 00:21:53.000]  似乎是看你怎樣亡
[00:21:53.000 --> 00:21:59.000]  在陰霾的時代裏有沒有處降呢
[00:21:59.000 --> 00:22:05.000]  我們留意到斬草除根的計謀
[00:22:05.000 --> 00:22:11.000]  是在正月十三日下令全國
[00:22:11.000 --> 00:22:18.000]  巴比倫馬代波斯視十三日為不吉祥的日子
[00:22:18.000 --> 00:22:26.000]  這正是哈曼為何急迫下達命令
[00:22:26.000 --> 00:22:31.000]  在不吉祥的日子頒布滅絕猶太人
[00:22:31.000 --> 00:22:37.000]  就像香港有些樓宇的電梯沒有四字或十三
[00:22:37.000 --> 00:22:44.000]  西方就記黑色的星期五
[00:22:44.000 --> 00:22:48.000]  即是十三日在星期五的樹
[00:22:48.000 --> 00:22:52.000]  十三日他們制簽
[00:22:52.000 --> 00:22:54.000]  制這個普爾
[00:22:54.000 --> 00:22:59.000]  千萬不要誤以為是普里茶
[00:22:59.000 --> 00:23:01.000]  是普爾 普爾即是簽
[00:23:01.000 --> 00:23:06.000]  抽到十三日立即下這個命令
[00:23:06.000 --> 00:23:08.000]  我想問問大家
[00:23:08.000 --> 00:23:13.000]  或許你會覺得有少少侮辱你的智慧
[00:23:13.000 --> 00:23:16.000]  十三日之後是甚麼
[00:23:16.000 --> 00:23:20.000]  十三日 十四日
[00:23:20.000 --> 00:23:26.000]  十三日是一個滅絕命令的日子
[00:23:26.000 --> 00:23:29.000]  正月十三日
[00:23:29.000 --> 00:23:33.000]  正月十四日是甚麼日子
[00:23:33.000 --> 00:23:41.000]  正月十四日是猶太人的逾越節的開始
[00:23:41.000 --> 00:23:46.000]  你和我很熟悉聖經的知道逾越節是甚麼
[00:23:46.000 --> 00:23:50.000]  是一個救贖的日子
[00:23:50.000 --> 00:23:56.000]  十三日你聽到的是滅絕的命令
[00:23:56.000 --> 00:23:59.000]  但過了一天十四日
[00:23:59.000 --> 00:24:01.000]  是一個拯救的日子
[00:24:01.000 --> 00:24:03.000]  所以十三日十四日
[00:24:03.000 --> 00:24:06.000]  似乎是銀幣的兩面
[00:24:06.000 --> 00:24:08.000]  看你看十三日
[00:24:08.000 --> 00:24:15.000]  還是將你的注意力放在十四日
[00:24:15.000 --> 00:24:19.000]  還有當他抽籤的時候
[00:24:19.000 --> 00:24:21.000]  他是正月抽的
[00:24:21.000 --> 00:24:25.000]  抽到十二月的時候
[00:24:25.000 --> 00:24:29.000]  那個命令才實行出來
[00:24:29.000 --> 00:24:31.000]  我又問你了
[00:24:31.000 --> 00:24:33.000]  由一月到十二月
[00:24:33.000 --> 00:24:35.000]  差了多少個月
[00:24:35.000 --> 00:24:38.000]  十一個月
[00:24:38.000 --> 00:24:41.000]  一個這麼殘酷的命令
[00:24:41.000 --> 00:24:48.000]  要等待十一個月之後才會發生
[00:24:48.000 --> 00:24:50.000]  弟兄姊妹
[00:24:50.000 --> 00:24:53.000]  我們聽慣一句說話
[00:24:53.000 --> 00:24:57.000]  政治一日都嫌長
[00:24:57.000 --> 00:24:59.000]  何況十一個月
[00:24:59.000 --> 00:25:05.000]  有很多的變數在當中
[00:25:05.000 --> 00:25:09.000]  鎮賢說籤放在懷裡
[00:25:09.000 --> 00:25:13.000]  定是的是夜護
[00:25:13.000 --> 00:25:15.000]  不知為何近來
[00:25:15.000 --> 00:25:16.000]  不是近來
[00:25:16.000 --> 00:25:19.000]  一直以來我都在想《詩唐傳》第十二章
[00:25:19.000 --> 00:25:23.000]  我們怎知道希女皇突然間
[00:25:23.000 --> 00:25:25.000]  不好意思我比較俗一點
[00:25:25.000 --> 00:25:27.000]  死了
[00:25:27.000 --> 00:25:37.000]  十一個月是很長
[00:25:37.000 --> 00:25:43.000]  我們看到上帝的安排是怎樣
[00:25:43.000 --> 00:25:47.000]  你看十三還是十四
[00:25:47.000 --> 00:25:49.000]  你看一月到十二月
[00:25:49.000 --> 00:25:54.000]  當中有很多的變數
[00:25:54.000 --> 00:25:57.000]  是你和我不知道的
[00:25:57.000 --> 00:26:02.000]  還有我們看到作者說了一句很重要的說話
[00:26:02.000 --> 00:26:03.000]  第一字
