
[00:00:00.000 --> 00:00:07.000]  好,各位丁姊妹,可能我們不是晚安,或者早晨,或者其他午安
[00:06:28.000 --> 00:06:30.000]  大家吃剩的零碎收拾起來
[00:06:30.000 --> 00:06:32.000]  裝滿了十二個男子
[00:06:32.000 --> 00:06:35.000]  人們看見耶穌所行的神蹟
[00:06:35.000 --> 00:06:38.000]  就說這個真的要來到世界內才知道
[00:06:38.000 --> 00:06:40.000]  耶穌知道群眾來
[00:06:40.000 --> 00:06:42.000]  是要強迫他做王
[00:06:42.000 --> 00:06:44.000]  就獨自退到山上去了
[00:06:44.000 --> 00:06:46.000]  五匹魚我們都熟
[00:06:46.000 --> 00:06:47.000]  我們最喜歡唱的
[00:06:47.000 --> 00:06:49.000]  像《小男孩的餅和魚》
[00:06:49.000 --> 00:06:53.000]  或者《我是個普通的人》
[00:06:53.000 --> 00:06:57.000]  大致上我們是這樣理解
[00:06:57.000 --> 00:07:01.000]  但我今天選了一個約翰福音版本
[00:07:01.000 --> 00:07:03.000]  其實你看見特別的地方是甚麼呢
[00:07:03.000 --> 00:07:05.000]  你見到綠色
[00:07:05.000 --> 00:07:07.000]  剛才所有綠色的東西都是要highlight的
[00:07:07.000 --> 00:07:09.000]  在今天的講道裏
[00:07:09.000 --> 00:07:11.000]  但我們未必講得完
[00:07:11.000 --> 00:07:13.000]  強迫他做王
[00:07:13.000 --> 00:07:15.000]  他獨自退到山上去
[00:07:15.000 --> 00:07:20.000]  這個是在福音書其他裏面沒有記載的東西
[00:07:20.000 --> 00:07:26.000]  問題是為甚麼要強迫他做王
[00:07:26.000 --> 00:07:30.000]  然後故事是他獨自退到山上去
[00:07:30.000 --> 00:07:33.000]  其他福音書裏面不講這件事
[00:07:33.000 --> 00:07:35.000]  只有約翰福音講的
[00:07:35.000 --> 00:07:37.000]  我們要立即問的問題是
[00:07:37.000 --> 00:07:41.000]  我們很難想像耶穌行了五匹魚之後
[00:07:41.000 --> 00:07:43.000]  餵飽了很多人之後
[00:07:43.000 --> 00:07:45.000]  突然之間人們就叫他做王
[00:07:45.000 --> 00:07:47.000]  但他不做
[00:07:47.000 --> 00:07:49.000]  然後他退到山上去
[00:07:49.000 --> 00:07:51.000]  如果我們問一下經文的話
[00:07:51.000 --> 00:07:53.000]  耶穌都很笑的
[00:07:53.000 --> 00:07:55.000]  那些門徒就到了加伯隆那邊
[00:07:55.000 --> 00:07:57.000]  在提比利亞那邊就到達加伯隆那邊
[00:07:57.000 --> 00:07:59.000]  去到那裏的時候
[00:07:59.000 --> 00:08:02.000]  那些人就看著船上有誰在
[00:08:02.000 --> 00:08:06.000]  結果整晚發現耶穌都沒有上過船
[00:08:06.000 --> 00:08:08.000]  只是有些門徒過去
[00:08:08.000 --> 00:08:11.000]  然後那些門徒就過了加伯隆
[00:08:11.000 --> 00:08:13.000]  加伯隆就叫耶穌
[00:08:13.000 --> 00:08:15.000]  耶穌見到之後
[00:08:15.000 --> 00:08:16.000]  那些人就問他
[00:08:16.000 --> 00:08:18.000]  耶穌你昨晚是怎樣到海的
[00:08:18.000 --> 00:08:20.000]  我見不到你坐船的
[00:08:20.000 --> 00:08:21.000]  結果原來耶穌
[00:08:21.000 --> 00:08:23.000]  接著的故事是耶穌離海
[00:08:23.000 --> 00:08:25.000]  耶穌沒有坐船
[00:08:25.000 --> 00:08:27.000]  他在水上漂
[00:08:27.000 --> 00:08:29.000]  師兄
[00:08:29.000 --> 00:08:31.000]  興宮水上漂的朋友
[00:08:31.000 --> 00:08:33.000]  他漂過去
[00:08:33.000 --> 00:08:34.000]  他走過去
[00:08:34.000 --> 00:08:37.000]  其他科目書都有這樣記載這件事
[00:08:37.000 --> 00:08:38.000]  所以他去到那裏的時候
[00:08:38.000 --> 00:08:39.000]  那些人就問他
[00:08:39.000 --> 00:08:41.000]  你做不做王
[00:08:41.000 --> 00:08:43.000]  大體上故事就是這樣
[00:08:43.000 --> 00:08:47.000]  這些記載其實在其他科目書裏面
[00:08:47.000 --> 00:08:49.000]  講少少
[00:08:49.000 --> 00:08:50.000]  但如果在科目書裏面
[00:08:50.000 --> 00:08:52.000]  再讀整個第六章的話
[00:08:52.000 --> 00:08:54.000]  你會發現其實有很多
[00:08:54.000 --> 00:08:56.000]  很特別的記載
[00:08:56.000 --> 00:08:58.000]  是其他科目書沒有記載的
[00:08:58.000 --> 00:09:00.000]  要處理這個問題
[00:09:00.000 --> 00:09:01.000]  要處理這件事的話
[00:09:01.000 --> 00:09:02.000]  你知道
[00:09:02.000 --> 00:09:04.000]  你聽得多
[00:09:04.000 --> 00:09:06.000]  你知道我想講甚麼
[00:09:06.000 --> 00:09:08.000]  我一定問的
[00:09:08.000 --> 00:09:09.000]  要強迫他做王
[00:09:09.000 --> 00:09:11.000]  他就退了到山上
[00:09:11.000 --> 00:09:12.000]  在聖經裏面
[00:09:12.000 --> 00:09:15.000]  你會不會找到這兩個主題同時出現
[00:09:15.000 --> 00:09:16.000]  你明白嗎
[00:09:16.000 --> 00:09:19.000]  通常新約寫東西是看舊約的
[00:09:19.000 --> 00:09:21.000]  七八成都是這樣
[00:09:21.000 --> 00:09:25.000]  問題是這件事其實有沒有發生過
[00:09:25.000 --> 00:09:27.000]  新約作者他將約翰
[00:09:27.000 --> 00:09:30.000]  他要將整個五平原的故事
[00:09:30.000 --> 00:09:33.000]  他要重新再詮釋他寫的時候
[00:09:33.000 --> 00:09:35.000]  我們要問的是
[00:09:35.000 --> 00:09:37.000]  他憑甚麼這樣寫
[00:09:37.000 --> 00:09:39.000]  當然他一定憑舊聖經
[00:09:39.000 --> 00:09:40.000]  如果憑舊聖經的時候
[00:09:40.000 --> 00:09:41.000]  我們就問
[00:09:41.000 --> 00:09:43.000]  你立即搜尋一下你的資料庫
[00:09:43.000 --> 00:09:45.000]  或者搜尋一下你的手機
[00:09:45.000 --> 00:09:47.000]  你可不可以找到
[00:09:47.000 --> 00:09:49.000]  有甚麼舊的聖經裏面的記載
[00:09:49.000 --> 00:09:52.000]  是王是要被孤立的
[00:09:52.000 --> 00:09:54.000]  人家想他做王帝
[00:09:54.000 --> 00:09:56.000]  但是他逃了出去
[00:09:56.000 --> 00:09:58.000]  是不是很難找呢
[00:09:58.000 --> 00:10:00.000]  我想講是很難找的
[00:10:00.000 --> 00:10:01.000]  基本上是找不到的
[00:10:01.000 --> 00:10:02.000]  找不到的
[00:10:02.000 --> 00:10:03.000]  不過其實是很難找到的
[00:10:03.000 --> 00:10:05.000]  那個故事是甚麼呢
[00:10:05.000 --> 00:10:06.000]  我們開估一下
[00:10:06.000 --> 00:10:09.000]  那個是三二記上的九二十章
[00:10:09.000 --> 00:10:13.000]  我們今天沒有時間講三二記九二十章那麼多
[00:10:13.000 --> 00:10:16.000]  你容許我沒可能做這件事
[00:10:16.000 --> 00:10:18.000]  其實三二記上的九二十章
[00:10:18.000 --> 00:10:23.000]  就是在講薩姆爾孤立蘇羅的故事
[00:10:23.000 --> 00:10:24.000]  用兩張聖經
[00:10:24.000 --> 00:10:26.000]  整個兩張聖經就講
[00:10:26.000 --> 00:10:30.000]  薩姆爾如何孤立蘇羅
[00:10:30.000 --> 00:10:34.000]  這個故事我們不講他背後的仔細的東西
[00:10:34.000 --> 00:10:36.000]  今天沒有時間講
[00:10:36.000 --> 00:10:38.000]  但我們起碼看到的是甚麼呢
[00:10:38.000 --> 00:10:43.000]  當薩姆爾孤立蘇羅之後
[00:10:43.000 --> 00:10:46.000]  薩姆爾就在眾人中抽籤
[00:10:46.000 --> 00:10:48.000]  逐個支派抽
[00:10:48.000 --> 00:10:50.000]  每個支派抽完之後再抽一個家族
[00:10:50.000 --> 00:10:52.000]  再抽蘇羅的父親的名字
[00:10:52.000 --> 00:10:54.000]  再抽蘇羅出來
[00:10:54.000 --> 00:10:55.000]  孤立完他之後
[00:10:55.000 --> 00:10:57.000]  蘇羅做了一件事是很好笑的
[00:10:57.000 --> 00:10:58.000]  蘇羅發生了甚麼事呢
[00:10:58.000 --> 00:11:02.000]  蘇羅竟然是躲在器皿裏
[00:11:02.000 --> 00:11:04.000]  躲在器皿裏
[00:11:04.000 --> 00:11:06.000]  大家說抽到你了蘇羅
[00:11:06.000 --> 00:11:08.000]  大家就看蘇羅在哪裏
[00:11:08.000 --> 00:11:09.000]  蘇羅在哪裏
[00:11:09.000 --> 00:11:10.000]  怎會看不到你呢
[00:11:10.000 --> 00:11:13.000]  當人找不到他的時候
[00:11:13.000 --> 00:11:15.000]  誰出聲呢
[00:11:15.000 --> 00:11:16.000]  你猜不到的
[00:11:16.000 --> 00:11:18.000]  是耶和華
[00:11:18.000 --> 00:11:20.000]  耶和華好像是和大家說的
[00:11:20.000 --> 00:11:21.000]  應該和薩姆爾說的
[00:11:21.000 --> 00:11:23.000]  他在器皿裏
[00:11:23.000 --> 00:11:25.000]  結果大家走到器皿裏
[00:11:25.000 --> 00:11:27.000]  就捉了蘇羅出來
[00:11:27.000 --> 00:11:29.000]  這個故事
[00:11:29.000 --> 00:11:31.000]  整個故事第九十十章
[00:11:31.000 --> 00:11:33.000]  有很多很荒謬的事情發生
[00:11:33.000 --> 00:11:34.000]  我們今天再講一次
[00:11:34.000 --> 00:11:36.000]  我沒有時間講九十章
[00:11:36.000 --> 00:11:38.000]  但起碼這個傳統
[00:11:38.000 --> 00:11:40.000]  九十章的傳統
[00:11:40.000 --> 00:11:43.000]  薩姆爾找蘇羅這個傳統
[00:11:43.000 --> 00:11:46.000]  蘇羅被孤立完之後
[00:11:46.000 --> 00:11:48.000]  他自己躲起來
[00:11:48.000 --> 00:11:49.000]  要解釋的
[00:11:49.000 --> 00:11:50.000]  不過我們今天不解釋
[00:11:50.000 --> 00:11:52.000]  要解釋很長氣要講很多東西
[00:11:52.000 --> 00:11:54.000]  但我們不長氣講九十章
[00:11:54.000 --> 00:11:58.000]  這個傳統竟然放在約翰福音裏面
[00:12:01.000 --> 00:12:04.000]  我們待會再看多一會
[00:12:04.000 --> 00:12:08.000]  不單止是這個傳統
[00:12:08.000 --> 00:12:11.000]  剛才你記不記得我們讀聖經的時候
[00:12:11.000 --> 00:12:15.000]  五丕如的情景在哪裏
[00:12:15.000 --> 00:12:17.000]  他說如月節將近
[00:12:17.000 --> 00:12:18.000]  快到了
[00:12:18.000 --> 00:12:19.000]  第四節
[00:12:19.000 --> 00:12:21.000]  那時猶太人的如節快到了
[00:12:21.000 --> 00:12:23.000]  這個如月節的交代
[00:12:23.000 --> 00:12:26.000]  基本上在馬太、馬克和路加裏面
[00:12:26.000 --> 00:12:28.000]  從來沒有交代過如節
[00:12:28.000 --> 00:12:32.000]  唯獨是在約翰福音交代
[00:12:32.000 --> 00:12:34.000]  如節快到了
[00:12:34.000 --> 00:12:37.000]  而在薩姆爾記九至十章裏面
[00:12:37.000 --> 00:12:40.000]  講了很多關於如節
[00:12:40.000 --> 00:12:42.000]  一些獻祭的東西
[00:12:42.000 --> 00:12:44.000]  你先相信我
[00:12:44.000 --> 00:12:45.000]  你回去慢慢看
[00:12:45.000 --> 00:12:47.000]  我要證明給你看
[00:12:47.000 --> 00:12:48.000]  九十章
[00:12:48.000 --> 00:12:51.000]  薩姆爾記上一章和約翰福音有關係
[00:12:51.000 --> 00:12:52.000]  我今天要證明給你看
[00:12:52.000 --> 00:12:54.000]  不過我知道證明不完
[00:12:54.000 --> 00:12:56.000]  另外有一個故事很好笑
[00:12:56.000 --> 00:13:00.000]  這句是約翰福音獨有的
[00:13:00.000 --> 00:13:03.000]  馬太、馬克和路加五丕如沒有
[00:13:03.000 --> 00:13:06.000]  這句是世上來的才知道
[00:13:06.000 --> 00:13:10.000]  無端端耶穌分五丕如之後
[00:13:10.000 --> 00:13:12.000]  接著說吃剩了
[00:13:12.000 --> 00:13:14.000]  有個人說這是世上來的才知道
[00:13:14.000 --> 00:13:16.000]  其實我不知道說什麼
[00:13:16.000 --> 00:13:18.000]  我以為是才知道
[00:13:18.000 --> 00:13:20.000]  這句說話在十四節裏就完結了
[00:13:20.000 --> 00:13:22.000]  但其實很奇怪
[00:13:22.000 --> 00:13:24.000]  在薩姆爾記上
[00:13:24.000 --> 00:13:26.000]  十章的五至十三節
[00:13:26.000 --> 00:13:28.000]  同樣地說一件事
[00:13:28.000 --> 00:13:32.000]  蘇羅無端端受感做了先知
[00:13:32.000 --> 00:13:36.000]  有人說原來蘇羅也成為先知
[00:13:36.000 --> 00:13:37.000]  你怎知道
[00:13:37.000 --> 00:13:39.000]  為什麼會這樣說
[00:13:39.000 --> 00:13:40.000]  再說一次
[00:13:40.000 --> 00:13:42.000]  九十章我不說的
[00:13:42.000 --> 00:13:43.000]  我們不說
[00:13:43.000 --> 00:13:44.000]  總之他有這些東西
[00:13:44.000 --> 00:13:45.000]  我只是想讓你知道
[00:13:45.000 --> 00:13:46.000]  有這些東西
[00:13:46.000 --> 00:13:48.000]  為什麼在安納一個王的時候
[00:13:48.000 --> 00:13:50.000]  蘇羅要成為先知
[00:13:50.000 --> 00:13:52.000]  要受感說話
[00:13:52.000 --> 00:13:54.000]  整大劈的故事
[00:13:54.000 --> 00:13:56.000]  九十章有很多內容
[00:13:56.000 --> 00:13:58.000]  不說了
[00:13:58.000 --> 00:13:59.000]  不說了
[00:13:59.000 --> 00:14:00.000]  我只是想讓你知道
[00:14:00.000 --> 00:14:02.000]  另外
[00:14:02.000 --> 00:14:04.000]  將那小男孩的餅和魚
[00:14:04.000 --> 00:14:06.000]  讓我獻給主
[00:14:06.000 --> 00:14:08.000]  我們唱吧
[00:14:08.000 --> 00:14:10.000]  有五丕如
[00:14:10.000 --> 00:14:14.000]  其實你可以想像
[00:14:14.000 --> 00:14:16.000]  你以為大家沒有錢嗎
[00:14:16.000 --> 00:14:18.000]  其實大家也有錢
[00:14:18.000 --> 00:14:19.000]  有錢就去買吧
[00:14:19.000 --> 00:14:20.000]  不過是否存夠
[00:14:20.000 --> 00:14:22.000]  兩銀子不要緊
[00:14:22.000 --> 00:14:25.000]  起碼五丕如
[00:14:25.000 --> 00:14:27.000]  一個銀兩也不值
[00:14:27.000 --> 00:14:29.000]  五丕如
[00:14:29.000 --> 00:14:31.000]  一個銀兩也不值
[00:14:31.000 --> 00:14:33.000]  明明大家可以用錢去買東西
[00:14:33.000 --> 00:14:34.000]  買多少就多少
[00:14:34.000 --> 00:14:36.000]  大家一起吃一點
[00:14:36.000 --> 00:14:37.000]  但不是的
[00:14:37.000 --> 00:14:40.000]  是要用小朋友的五丕如
[00:14:40.000 --> 00:14:41.000]  你明白嗎
[00:14:41.000 --> 00:14:42.000]  我們沒有問
[00:14:42.000 --> 00:14:45.000]  為什麼小朋友的五丕如這麼重要
[00:14:45.000 --> 00:14:48.000]  哈哈哈哈
[00:14:48.000 --> 00:14:51.000]  其實也是來自三毫二基
[00:14:51.000 --> 00:14:57.000]  三毫二基在掃羅被勾勒的過程中
[00:14:57.000 --> 00:14:59.000]  他不見了一隻驢
[00:14:59.000 --> 00:15:02.000]  他爸爸不見了幾隻驢
[00:15:02.000 --> 00:15:06.000]  他就和一個在希伯來文聖經中
[00:15:06.000 --> 00:15:09.000]  形容他的僕人一起找一隻驢
[00:15:09.000 --> 00:15:11.000]  結果不知為什麼
[00:15:11.000 --> 00:15:13.000]  他去找了先知三毫二
[00:15:13.000 --> 00:15:15.000]  三毫二就勾勒他
[00:15:15.000 --> 00:15:16.000]  故事很奇怪
[00:15:16.000 --> 00:15:17.000]  我不會說為什麼
[00:15:17.000 --> 00:15:18.000]  不要問這些問題
[00:15:18.000 --> 00:15:20.000]  總之事情就是這樣發生
[00:15:20.000 --> 00:15:23.000]  但在七十事譯本中
[00:15:23.000 --> 00:15:26.000]  我們在中文聖經希伯來文翻譯中
[00:15:26.000 --> 00:15:28.000]  翻譯成僕人
[00:15:28.000 --> 00:15:31.000]  但原來在七十事譯本的聖經
[00:15:31.000 --> 00:15:33.000]  希列文的舊聖經
[00:15:33.000 --> 00:15:35.000]  三毫二上第九章中
[00:15:35.000 --> 00:15:39.000]  僕人的字就不是價僕人
[00:15:39.000 --> 00:15:42.000]  希列文就是解孩子
[00:15:42.000 --> 00:15:44.000]  小朋友
[00:15:44.000 --> 00:15:45.000]  而小朋友發生什麼事呢
[00:15:45.000 --> 00:15:47.000]  三毫二上第九章
[00:15:47.000 --> 00:15:49.000]  他不懂驢
[00:15:49.000 --> 00:15:50.000]  迷了驢
[00:15:50.000 --> 00:15:51.000]  因為他要找一隻驢仔
[00:15:51.000 --> 00:15:52.000]  迷了驢
[00:15:52.000 --> 00:15:54.000]  然後有個小朋友就說
[00:15:54.000 --> 00:15:56.000]  叫僕人在舊聖經
[00:15:56.000 --> 00:15:58.000]  但在七十事譯本的舊聖經
[00:15:58.000 --> 00:16:00.000]  小朋友就說
[00:16:00.000 --> 00:16:03.000]  不如我們拿四分一的赤鴨肋出來
[00:16:03.000 --> 00:16:05.000]  去問問人
[00:16:05.000 --> 00:16:07.000]  這條路怎麼走
[00:16:07.000 --> 00:16:10.000]  所以整個故事很奇妙
[00:16:10.000 --> 00:16:14.000]  是個小朋友無端端提出這個建議之後
[00:16:14.000 --> 00:16:18.000]  就引導了蘇羅去找一條路
[00:16:18.000 --> 00:16:21.000]  然後就找到薩姆爾
[00:16:21.000 --> 00:16:22.000]  其實最終是找薩姆爾
[00:16:22.000 --> 00:16:24.000]  薩姆爾在第十章的一至三節
[00:16:24.000 --> 00:16:27.000]  就高立了蘇羅
[00:16:27.000 --> 00:16:31.000]  所以有個小朋友出來獻一些東西
[00:16:31.000 --> 00:16:37.000]  是造王之前的必經的東西
[00:16:37.000 --> 00:16:40.000]  我是不是這樣寫
[00:16:40.000 --> 00:16:42.000]  沒錯
[00:16:42.000 --> 00:16:44.000]  這是另一件事
[00:16:44.000 --> 00:16:46.000]  所以你發現原來
[00:16:46.000 --> 00:16:49.000]  上拉小男孩的餅和魚不是
[00:16:49.000 --> 00:16:51.000]  不是因為小朋友帥
[00:16:51.000 --> 00:16:52.000]  或者小朋友很無私
[00:16:52.000 --> 00:16:54.000]  不餅和魚不是
[00:16:54.000 --> 00:16:56.000]  因為在薩姆爾的上的裏邊
[00:16:56.000 --> 00:17:01.000]  那是一個上帝安排一個很小的人物
[00:17:01.000 --> 00:17:04.000]  在裏邊讓做王的時候
[00:17:04.000 --> 00:17:07.000]  能夠成立到他自己能夠做到王
[00:17:07.000 --> 00:17:10.000]  其實是蘇羅找到薩姆爾的故事
[00:17:10.000 --> 00:17:14.000]  所以那些人要耶穌做王
[00:17:14.000 --> 00:17:16.000]  就要有個小朋友獻了五餅魚
[00:17:16.000 --> 00:17:20.000]  就好像薩姆爾上的第九章第十章一樣
[00:17:20.000 --> 00:17:23.000]  還有其實在薩姆爾上的第十章
[00:17:23.000 --> 00:17:25.000]  大概一至十幾節裏邊
[00:17:25.000 --> 00:17:27.000]  他出現了一個字
[00:17:27.000 --> 00:17:28.000]  希臘文來的
[00:17:28.000 --> 00:17:31.000]  就是所謂四面王
[00:17:31.000 --> 00:17:32.000]  所謂sign這個字
[00:17:32.000 --> 00:17:33.000]  即是記號這個字
[00:17:33.000 --> 00:17:35.000]  四面王
[00:17:35.000 --> 00:17:39.000]  所以這一個字在第十章裏邊
[00:17:39.000 --> 00:17:41.000]  說蘇羅做王的時候
[00:17:41.000 --> 00:17:44.000]  都強調有很多奇妙的
[00:17:44.000 --> 00:17:45.000]  所謂的記號
[00:17:45.000 --> 00:17:47.000]  或者中文成經譯為兆頭
[00:17:47.000 --> 00:17:49.000]  這個字出現
[00:17:49.000 --> 00:17:52.000]  就好像在約翰豐裏邊
[00:17:52.000 --> 00:17:54.000]  有七個所謂的四面王
[00:17:54.000 --> 00:17:55.000]  即是所謂記號
[00:17:55.000 --> 00:17:57.000]  第一個就是水面酒等等
[00:17:57.000 --> 00:18:00.000]  五餅魚是其中一個很重要的記號
[00:18:00.000 --> 00:18:04.000]  所以記號是代表這個王立之前
