
[00:00:00.000 --> 00:00:04.800]  今天晚上我們會透過一個大家熟悉的聖經人物
[00:03:29.400 --> 00:03:34.600]  這段就是薩姆爾記上最後的一個段落
[00:03:34.600 --> 00:03:36.200]  成王敗寇
[00:03:36.200 --> 00:03:37.400]  不夠人打
[00:03:37.400 --> 00:03:40.000]  死在敵人手裏面
[00:03:40.000 --> 00:03:41.800]  有什麼出奇
[00:03:41.800 --> 00:03:43.400]  有什麼特別
[00:03:43.400 --> 00:03:45.800]  有什麼需要解釋呢
[00:03:45.800 --> 00:03:49.000]  反而在歷代志上補充了
[00:03:49.000 --> 00:03:52.000]  有兩句經文很值得去想
[00:03:52.000 --> 00:03:54.200]  歷代志上他這樣去描述
[00:03:54.200 --> 00:03:56.000]  這是薩姆爾記沒有的
[00:03:56.000 --> 00:03:57.200]  歷代志這樣說
[00:03:57.200 --> 00:04:01.000]  他說掃羅的死是因為干犯了耶和華
[00:04:01.000 --> 00:04:04.000]  是沒有遵守耶和華的命
[00:04:04.000 --> 00:04:07.000]  又因為他求問交軌的婦人
[00:04:07.000 --> 00:04:09.000]  沒有求問耶和華
[00:04:09.000 --> 00:04:13.400]  所以神耶和華就使他被殺
[00:04:13.400 --> 00:04:17.800]  將他的國歸給耶西的兒子大衛
[00:04:17.800 --> 00:04:21.400]  如果我們將兩段經文一起看
[00:04:21.400 --> 00:04:23.400]  我想問一個問題
[00:04:23.400 --> 00:04:27.800]  掃羅的死因何在
[00:04:27.800 --> 00:04:31.000]  他究竟是什麼原因而死
[00:04:31.000 --> 00:04:34.000]  是因為死在不夠人打
[00:04:34.000 --> 00:04:38.400]  還是因為他沒有遵守神的命令呢
[00:04:38.400 --> 00:04:41.800]  薩姆爾記是沒有提及這兩句
[00:04:41.800 --> 00:04:46.400]  是歷代志補充了這個原因
[00:04:46.400 --> 00:04:47.800]  我就開始去想
[00:04:47.800 --> 00:04:51.600]  究竟他為什麼不遵守神的命令
[00:04:51.600 --> 00:04:53.600]  這是其中一個原因
[00:04:53.600 --> 00:04:56.800]  經文有一個提示給我們去找
[00:04:56.800 --> 00:05:00.800]  我們就查一下薩姆爾記的十五章
[00:05:00.800 --> 00:05:03.000]  當時發生什麼事
[00:05:03.000 --> 00:05:06.800]  就是他不遵守神的命令是什麼事呢
[00:05:06.800 --> 00:05:09.000]  當時他又跟外敵打仗
[00:05:09.000 --> 00:05:11.800]  對手是另外一批外族人
[00:05:11.800 --> 00:05:13.200]  阿瑪力人
[00:05:13.200 --> 00:05:17.000]  神吩咐他要滅盡所有
[00:05:17.000 --> 00:05:21.800]  不要連累男女孩童吃奶的全部都要殺盡
[00:05:21.800 --> 00:05:24.200]  掃羅最後怎麼做
[00:05:24.200 --> 00:05:25.400]  掃羅很聰明
[00:05:25.400 --> 00:05:26.600]  在第九節裡面說
[00:05:26.600 --> 00:05:30.000]  他說掃羅和百姓卻連戳阿鴿
[00:05:30.000 --> 00:05:31.600]  就是對方的皇帝
[00:05:31.600 --> 00:05:35.200]  和連戳上好的牛羊牛獨
[00:05:35.200 --> 00:05:40.200]  所有好的東西都留下不肯滅
[00:05:40.200 --> 00:05:45.000]  就是不聽神的命令
[00:05:45.000 --> 00:05:48.400]  如果我們將三段經文加起來去想
[00:05:48.400 --> 00:05:51.800]  你覺得問題在哪裡呢
[00:05:51.800 --> 00:05:55.000]  你想想兩軍打仗
[00:05:55.000 --> 00:05:57.200]  我抓了對方的將領
[00:05:57.200 --> 00:05:59.000]  抓了對方的君王
[00:05:59.000 --> 00:06:02.200]  我將所有戰利品留下
[00:06:02.200 --> 00:06:05.800]  對將來打仗是很有用的
[00:06:05.800 --> 00:06:09.800]  掃羅所做的不是一些笨的行為
[00:06:09.800 --> 00:06:15.200]  是所有英明的君王將領都會做的事
[00:06:15.200 --> 00:06:17.200]  我俘虜了對方的敵人
[00:06:17.200 --> 00:06:21.600]  下一次再打我勝算大很多
[00:06:21.600 --> 00:06:25.800]  三段經文真正讓我們找到的
[00:06:25.800 --> 00:06:30.000]  出問題的不是掃羅
[00:06:30.000 --> 00:06:34.000]  是耶和華的要求
[00:06:34.000 --> 00:06:39.800]  神給了一個不合常理的要求給掃羅
[00:06:39.800 --> 00:06:43.200]  叫他跟著做
[00:06:43.200 --> 00:06:45.200]  掃羅考慮了
[00:06:45.200 --> 00:06:50.000]  他知道這不是他的想法
[00:06:50.000 --> 00:06:51.800]  於是經文記載
[00:06:51.800 --> 00:06:54.200]  如果大家有興趣可以回去看
[00:06:54.200 --> 00:06:59.200]  他選擇了沒有按這個屬靈方法去做
[00:06:59.200 --> 00:07:04.400]  他選擇了世上所有君王都會用的方法
[00:07:04.400 --> 00:07:08.800]  英明的方法去走他的路
[00:07:08.800 --> 00:07:13.200]  所以最後他選擇俗世那條路
[00:07:13.200 --> 00:07:15.000]  往後他的一生
[00:07:15.000 --> 00:07:21.000]  都是不停地選擇世界上認為最英明
[00:07:21.000 --> 00:07:27.400]  靠車靠馬靠戰利品那條路
[00:07:27.400 --> 00:07:30.600]  所以三段經文加在一起
[00:07:30.600 --> 00:07:35.400]  我就開始明白《撒慕爾記》上最後一段
[00:07:35.400 --> 00:07:38.000]  為什麼他這樣記載掃羅
[00:07:38.000 --> 00:07:42.800]  沒有解釋任何他死亡的屬靈原因
[00:07:42.800 --> 00:07:47.800]  我發現掃羅已經一早踏上一條俗世的路
[00:07:47.800 --> 00:07:50.600]  他選擇了一個成王敗寇
[00:07:50.600 --> 00:07:52.000]  弱肉強食
[00:07:52.000 --> 00:07:53.600]  優勝劣敗
[00:07:53.600 --> 00:07:57.400]  所有的俗世觀念的遊戲規則
[00:07:57.400 --> 00:08:00.600]  所以去到尾他不夠人打
[00:08:00.600 --> 00:08:05.400]  死在沙場裏面是正常不過的
[00:08:05.400 --> 00:08:09.200]  《撒慕爾記》甚至不需要提他有什麼屬靈的原因
[00:08:09.200 --> 00:08:11.200]  他這樣戰死
[00:08:11.200 --> 00:08:17.400]  因為他跟上帝所給他的路已經隔走隔路
[00:08:17.400 --> 00:08:19.800]  完全沒有關係
[00:08:19.800 --> 00:08:28.200]  反倒是《撒慕爾記》記載掃羅最後一章的對上那段經文才是重要
[00:08:28.200 --> 00:08:31.800]  對上那段經文大家猜猜是記什麼的
[00:08:31.800 --> 00:08:37.400]  是記他的對手大衛同樣打外邦人
[00:08:37.400 --> 00:08:40.600]  他的對手大衛被外邦人入侵
[00:08:40.600 --> 00:08:46.000]  但大衛卻是過了一個非常不合理的爭戰結果
[00:08:46.000 --> 00:08:47.800]  明明對手比他強
[00:08:47.800 --> 00:08:49.800]  擄掠了他的家人
[00:08:49.800 --> 00:08:53.800]  但大衛卻是可以以小勝多
[00:08:53.800 --> 00:08:55.800]  以弱勝強
[00:08:55.800 --> 00:09:00.200]  甚至在過程裏面有些自己人沒有跟他打仗
[00:09:00.200 --> 00:09:01.600]  但他打贏了之後
[00:09:01.600 --> 00:09:06.800]  甚至將戰利品分給那些沒有去打仗的人
[00:09:06.800 --> 00:09:10.400]  他以善勝惡
[00:09:10.400 --> 00:09:14.000]  《撒慕爾記》是想將兩個君王
[00:09:14.000 --> 00:09:18.400]  兩種打仗的方式陳述在我們面前
[00:09:18.400 --> 00:09:20.400]  而最有趣的是
[00:09:20.400 --> 00:09:24.200]  你猜大衛跟什麼敵人打呢
[00:09:24.200 --> 00:09:26.200]  亞馬利人
[00:09:26.200 --> 00:09:32.000]  就是當年掃羅放過的亞馬利人
[00:09:32.000 --> 00:09:36.400]  頂姐妹如果我們歸納了這三段經文
[00:09:36.400 --> 00:09:39.600]  我嘗試比較兩位君王
[00:09:39.600 --> 00:09:43.800]  他對Sorry的理解
[00:09:43.800 --> 00:09:48.200]  大衛的人生跟掃羅的人生截然不同
[00:09:48.200 --> 00:09:51.400]  兩位明明都是上帝呼召的人
[00:09:51.400 --> 00:09:54.600]  他呼召的過程都是很相似
[00:09:54.600 --> 00:09:57.800]  兩位都有人生裏面一些陷阱
[00:09:57.800 --> 00:09:59.600]  一些錯事
[00:09:59.600 --> 00:10:02.000]  但我們對比大衛和掃羅
[00:10:02.000 --> 00:10:05.400]  他對於對不起這個看法
[00:10:05.400 --> 00:10:07.800]  是截然不同的
[00:10:07.800 --> 00:10:09.600]  大衛在往後的日子
[00:10:09.600 --> 00:10:11.800]  他都做過一些壞透的事
[00:10:11.800 --> 00:10:13.600]  我們都知道的
[00:10:13.600 --> 00:10:15.800]  但當他知罪之後
[00:10:15.800 --> 00:10:19.400]  他是流淚悔改禁食
[00:10:19.400 --> 00:10:23.400]  他是認認真真去面對自己的邪惡
[00:10:23.400 --> 00:10:26.000]  甚至他寫下很多詩篇
[00:10:26.000 --> 00:10:30.400]  去表達他很想歸回在神的身上
[00:10:30.400 --> 00:10:33.600]  他要走回那條熟悉的路
[00:10:33.600 --> 00:10:35.800]  但如果你看掃羅
[00:10:35.800 --> 00:10:37.800]  他就剛剛相反
[00:10:37.800 --> 00:10:40.800]  聖經有記載掃羅說對不起
[00:10:40.800 --> 00:10:43.800]  不過他不只是說對不起
[00:10:43.800 --> 00:10:45.800]  他還加了一個字
[00:10:45.800 --> 00:10:48.800]  Sorry, Law
[00:10:48.800 --> 00:10:50.800]  問題不在對不起
[00:10:50.800 --> 00:10:52.800]  問題在哪裡
[00:10:52.800 --> 00:10:57.800]  問題在語氣上
[00:10:57.800 --> 00:11:01.800]  你試一下得罪太太
[00:11:01.800 --> 00:11:03.800]  你跟她說Sorry和Sorry Law
[00:11:03.800 --> 00:11:05.800]  你猜後果有什麼不同
[00:11:05.800 --> 00:11:08.800]  我猜你都知道問題在哪裡
[00:11:08.800 --> 00:11:12.800]  掃羅很想很快滾過那個問題
[00:11:12.800 --> 00:11:15.800]  他不是打算認真反思
[00:11:15.800 --> 00:11:18.800]  他打算棄掉就算了
[00:11:18.800 --> 00:11:20.800]  我說了對不起
[00:11:20.800 --> 00:11:22.800]  解決了它好不好
[00:11:22.800 --> 00:11:24.800]  大家不要再爭辯了
[00:11:24.800 --> 00:11:27.800]  這個才是說對不起的問題
[00:11:27.800 --> 00:11:30.800]  我不覺得自己全錯
[00:11:30.800 --> 00:11:32.800]  只不過事情搞大了
[00:11:32.800 --> 00:11:34.800]  我就解決了它
[00:11:34.800 --> 00:11:36.800]  繼續走就行了
[00:11:36.800 --> 00:11:40.800]  問題不是有沒有說對不起
[00:11:40.800 --> 00:11:45.800]  問題是有沒有認真知道自己做錯了
[00:11:45.800 --> 00:11:48.800]  神給了很多機會掃羅
[00:11:48.800 --> 00:11:51.800]  但掃羅一次一次又滾過去
[00:11:51.800 --> 00:11:53.800]  當沒事發生
[00:11:53.800 --> 00:11:59.800]  他一生決定走一條跟世俗君王一樣的路
[00:11:59.800 --> 00:12:03.800]  所以撒姆爾記上最後記載那場戰役
[00:12:03.800 --> 00:12:05.800]  他就像世俗君王一樣
[00:12:05.800 --> 00:12:08.800]  不夠人打死在沙場
[00:12:08.800 --> 00:12:09.800]  就是這麼多
[00:12:09.800 --> 00:12:12.800]  多說一句都不需要
[00:12:12.800 --> 00:12:16.800]  頂姐妹第一部分我們看完掃羅的一生
[00:12:16.800 --> 00:12:17.800]  執迷不悔
[00:12:17.800 --> 00:12:20.800]  他認為自己對的事情就堅持到底
[00:12:20.800 --> 00:12:22.800]  哪管上帝出聲
[00:12:22.800 --> 00:12:24.800]  我當沒事發生
[00:12:24.800 --> 00:12:25.800]  滾過就行了
[00:12:25.800 --> 00:12:27.800]  有什麼所謂
[00:12:27.800 --> 00:12:29.800]  反正全世界都是這樣做
[00:12:29.800 --> 00:12:31.800]  我就照做
[00:12:31.800 --> 00:12:34.800]  然後我們進入第二部分
[00:12:34.800 --> 00:12:38.800]  我們在這個執迷不悔的生命裡
[00:12:38.800 --> 00:12:42.800]  有什麼值得我們去學習呢
[00:12:42.800 --> 00:12:43.800]  我嘗試去想
[00:12:43.800 --> 00:12:46.800]  有兩方面在掃羅的人生裡
[00:12:46.800 --> 00:12:49.800]  給我自己一些提醒
[00:12:49.800 --> 00:12:55.800]  第一我們真的需要在靈性裡保持敏銳
[00:12:55.800 --> 00:13:00.800]  我相信生活在香港是一個資源很有限的地方
[00:13:00.800 --> 00:13:04.800]  我們現在以往疫情的時候
[00:13:04.800 --> 00:13:06.800]  廁紙不是買的
[00:13:06.800 --> 00:13:07.800]  廁紙是什麼呢
[00:13:07.800 --> 00:13:08.800]  搶的
[00:13:08.800 --> 00:13:10.800]  我下去搶廁紙
[00:13:10.800 --> 00:13:11.800]  我跟太太說
[00:13:11.800 --> 00:13:13.800]  人才不是培育的
[00:13:13.800 --> 00:13:15.800]  人才是什麼呢
[00:13:15.800 --> 00:13:18.800]  小時候媽媽教我不要搶東西
[00:13:18.800 --> 00:13:20.800]  但我不知道為什麼
[00:13:20.800 --> 00:13:22.800]  我生活在一個需要搶的地方
[00:13:22.800 --> 00:13:25.800]  早前我教會一對弟兄姊妹
[00:13:25.800 --> 00:13:27.800]  準備分娩
[00:13:27.800 --> 00:13:32.800]  她很擔心通關之後買不到她想買的牌子的奶粉
[00:13:32.800 --> 00:13:35.800]  於是太太就吩咐丈夫
[00:13:35.800 --> 00:13:40.800]  你嘗試去找有沒有我們想買的牌子的奶粉
[00:13:40.800 --> 00:13:42.800]  丈夫很好
[00:13:42.800 --> 00:13:44.800]  去一間沒有
[00:13:44.800 --> 00:13:46.800]  兩間沒有
[00:13:46.800 --> 00:13:47.800]  五間
[00:13:47.800 --> 00:13:49.800]  八間
[00:13:49.800 --> 00:13:50.800]  十間
[00:13:50.800 --> 00:13:52.800]  都沒有
[00:13:52.800 --> 00:13:54.800]  他都打算放棄
[00:13:54.800 --> 00:13:57.800]  隨便吧 都買其他牌子先頂住
[00:13:57.800 --> 00:14:00.800]  最後他走到第十三四間
[00:14:00.800 --> 00:14:03.800]  他找到三罐
[00:14:03.800 --> 00:14:05.800]  給你
[00:14:05.800 --> 00:14:07.800]  你會怎樣做
[00:14:07.800 --> 00:14:15.800]  掃羅曾經有兩次落在大衛的手上
[00:14:15.800 --> 00:14:18.800]  大衛的下屬跟他說
[00:14:18.800 --> 00:14:20.800]  機會來了
[00:14:20.800 --> 00:14:21.800]  你一刀解決他
[00:14:21.800 --> 00:14:23.800]  以後問題就沒有了
[00:14:23.800 --> 00:14:25.800]  給你
[00:14:25.800 --> 00:14:27.800]  你會怎樣做
[00:14:27.800 --> 00:14:31.800]  全世界都懂得做的事
[00:14:31.800 --> 00:14:33.800]  上帝卻是出聲
[00:14:33.800 --> 00:14:37.800]  你不要這樣做
[00:14:37.800 --> 00:14:43.800]  頂尖木有時很多俗世的觀念不是錯的
[00:14:43.800 --> 00:14:45.800]  買盡三罐
[00:14:45.800 --> 00:14:47.800]  見到有三罐奶粉
[00:14:47.800 --> 00:14:49.800]  我們感謝主都來不及
[00:14:49.800 --> 00:14:53.800]  但偏偏神在這個弟兄裏面說了一句話
[00:14:53.800 --> 00:14:57.800]  留下一罐
[00:14:57.800 --> 00:15:01.800]  或者某一個家庭
[00:15:01.800 --> 00:15:03.800]  某一個祈禱
[00:15:03.800 --> 00:15:06.800]  讓這位弟兄有這個感動呢
[00:15:06.800 --> 00:15:08.800]  是不是
[00:15:08.800 --> 00:15:10.800]  買盡人人都懂得
[00:15:10.800 --> 00:15:15.800]  但這位弟兄敏銳聖靈對他的提醒
[00:15:15.800 --> 00:15:20.800]  不一定按著世俗的方法去過我們的人生
[00:15:20.800 --> 00:15:22.800]  有時上帝會出聲
[00:15:22.800 --> 00:15:28.800]  他想我們用另外一種方法去表達你的人生
[00:15:28.800 --> 00:15:31.800]  勤力工作是正常的
[00:15:31.800 --> 00:15:33.800]  多讀兩個學位
[00:15:33.800 --> 00:15:35.800]  多儲錢去旁身
[00:15:35.800 --> 00:15:37.800]  去找你自己喜歡的人
[00:15:37.800 --> 00:15:40.800]  去一個你認為適合生活的地方
[00:15:40.800 --> 00:15:42.800]  繼續過人生
[00:15:42.800 --> 00:15:44.800]  只要不違反聖經的原則
[00:15:44.800 --> 00:15:46.800]  上帝都喜悅的
[00:15:46.800 --> 00:15:54.800]  不過上帝有時刻意提出一個不太合理的要求
[00:15:54.800 --> 00:15:57.800]  甚至是有些笨的要求
[00:15:57.800 --> 00:16:00.800]  這個叫做屬靈的要求
[00:16:00.800 --> 00:16:05.800]  請你不要按世俗的玩法去過你的人生
[00:16:05.800 --> 00:16:07.800]  你又願不願意呢
[00:16:07.800 --> 00:16:11.800]  你有沒有再敏銳到上帝對你說話
[00:16:11.800 --> 00:16:16.800]  不是按你的人生經驗去判斷所有事
[00:16:16.800 --> 00:16:18.800]  而是上帝刻意跟你說
[00:16:18.800 --> 00:16:20.800]  人人都可以做
[00:16:20.800 --> 00:16:25.800]  但你這一次不要這樣做
[00:16:25.800 --> 00:16:29.800]  頂枝梅蘇羅不是沒有經歷過神
[00:16:29.800 --> 00:16:32.800]  神亦都多次提醒他
[00:16:32.800 --> 00:16:36.800]  但他已經慢慢不想再敏銳上帝
[00:16:36.800 --> 00:16:38.800]  他要走自己那一套
[00:16:38.800 --> 00:16:41.800]  他自己想到一套人生的方法
[00:16:41.800 --> 00:16:43.800]  拿著一張他自己畫的地圖
[00:16:43.800 --> 00:16:45.800]  去完成他的一生
[00:16:45.800 --> 00:16:49.800]  這才是令我們警醒的地方
[00:16:49.800 --> 00:16:52.800]  所以第一點我想我們彼此提醒
[00:16:52.800 --> 00:16:56.800]  保持對上帝敏銳的心
[00:16:56.800 --> 00:16:58.800]  保持對上帝的靈
[00:16:58.800 --> 00:17:00.800]  仍然敏銳
[00:17:00.800 --> 00:17:02.800]  人人都做,人人都對
[00:17:02.800 --> 00:17:04.800]  這些不是大是大非的錯
[00:17:04.800 --> 00:17:06.800]  買了三罐有什麼問題
[00:17:06.800 --> 00:17:07.800]  有什麼犯罪
[00:17:07.800 --> 00:17:11.800]  但上帝說你可以不是這樣
[00:17:11.800 --> 00:17:13.800]  你是不同
[00:17:13.800 --> 00:17:15.800]  這是第一
[00:17:15.800 --> 00:17:17.800]  保持對靈的敏銳
[00:17:17.800 --> 00:17:19.800]  第二
[00:17:19.800 --> 00:17:23.800]  就是保持對信仰的掙扎
[00:17:23.800 --> 00:17:26.800]  我猜大家完了流唐崇拜之後
[00:17:26.800 --> 00:17:30.800]  最多你們都是去分組吃糖水
[00:17:30.800 --> 00:17:31.800]  聊聊天
[00:17:31.800 --> 00:17:36.800]  有沒有人約了頂枝梅去麻將館打四圈
[00:17:36.800 --> 00:17:38.800]  真的有嗎
[00:17:38.800 --> 00:17:40.800]  看你笑得這麼開心
[00:17:40.800 --> 00:17:42.800]  今晚找到水魚了
[00:17:42.800 --> 00:17:45.800]  我們都不會過份到
[00:17:45.800 --> 00:17:49.800]  將這些黑白的界突然本末倒置
[00:17:49.800 --> 00:17:53.800]  我們都會知道有條界線在這裡
[00:17:53.800 --> 00:17:56.800]  但我們發現在疫情過後
[00:17:56.800 --> 00:17:58.800]  特別我自己在牧羊裡
[00:17:58.800 --> 00:18:02.800]  我都發現這條界越來越模糊
[00:18:02.800 --> 00:18:04.800]  有時候我們回崇拜
[00:18:04.800 --> 00:18:07.800]  可能因著工作的緣故
[00:18:07.800 --> 00:18:09.800]  有些特別的事情
[00:18:09.800 --> 00:18:11.800]  不能夠穩定地出席
[00:18:11.800 --> 00:18:13.800]  這個我明白的
[00:18:13.800 --> 00:18:15.800]  有時候約了朋友
[00:18:15.800 --> 00:18:18.800]  又或者前一晚玩了
[00:18:18.800 --> 00:18:20.800]  我教會禮拜日崇拜
[00:18:20.800 --> 00:18:22.800]  有時候早上來不及起身
[00:18:22.800 --> 00:18:24.800]  還沒準備好回來敬拜
[00:18:24.800 --> 00:18:26.800]  回來烏味喝水
[00:18:26.800 --> 00:18:27.800]  我明白的
[00:18:27.800 --> 00:18:30.800]  偶然一次出現這些情況
[00:18:30.800 --> 00:18:32.800]  上帝沒有擊殺我們
[00:18:33.800 --> 00:18:35.800]  是吧
[00:18:35.800 --> 00:18:37.800]  起碼我們在這裡
[00:18:37.800 --> 00:18:39.800]  上帝紀念我們
[00:18:39.800 --> 00:18:41.800]  沒有投訴
[00:18:41.800 --> 00:18:47.800]  但是當我們將偶然一次
[00:18:47.800 --> 00:18:50.800]  變為理所當然
[00:18:50.800 --> 00:18:53.800]  那條界線不見了
[00:18:53.800 --> 00:18:55.800]  問題就出來了
[00:18:55.800 --> 00:18:58.800]  當我們偶然一次回不了崇拜
[00:18:58.800 --> 00:18:59.800]  我們都有些許怯懼
[00:18:59.800 --> 00:19:00.800]  回不了了
[00:19:00.800 --> 00:19:02.800]  下次要好一點
[00:19:02.800 --> 00:19:03.800]  準備得好一點
[00:19:03.800 --> 00:19:04.800]  交代得好一點
[00:19:04.800 --> 00:19:06.800]  一次
[00:19:06.800 --> 00:19:08.800]  到第二次
[00:19:08.800 --> 00:19:10.800]  都是有些許怯懼
[00:19:10.800 --> 00:19:12.800]  第三呢
[00:19:12.800 --> 00:19:14.800]  第四呢
[00:19:14.800 --> 00:19:15.800]  整個疫情過後
[00:19:15.800 --> 00:19:19.800]  不回崇拜已經變得理所當然
[00:19:19.800 --> 00:19:23.800]  我估計這是我親眼看到的事
[00:19:23.800 --> 00:19:25.800]  有什麼所謂
[00:19:25.800 --> 00:19:27.800]  回不回都是這樣
[00:19:27.800 --> 00:19:30.800]  反正政府隨時停止我們都可以
[00:19:30.800 --> 00:19:33.800]  我自己都停止自己
[00:19:33.800 --> 00:19:38.800]  當政府說不准弟兄姊妹進教會的時候
[00:19:38.800 --> 00:19:41.800]  我近乎是抓狂
[00:19:41.800 --> 00:19:43.800]  我教會在平台上
[00:19:43.800 --> 00:19:45.800]  我將來跟太太說
[00:19:45.800 --> 00:19:49.800]  我要坐在教會門口
[00:19:49.800 --> 00:19:51.800]  有人回來
[00:19:51.800 --> 00:19:53.800]  我都會跟他說一篇道
[00:19:53.800 --> 00:19:55.800]  跟他私性餐
[00:19:55.800 --> 00:19:58.800]  我真的這樣做
[00:19:58.800 --> 00:20:01.800]  我是抓狂對這件事
[00:20:01.800 --> 00:20:03.800]  結果你估計有沒有人回來
[00:20:03.800 --> 00:20:06.800]  當然沒有
[00:20:06.800 --> 00:20:09.800]  我自己浪漫一下
[00:20:09.800 --> 00:20:13.800]  那天還是最冷那天又下雨
[00:20:13.800 --> 00:20:16.800]  弟兄姊妹是真的
[00:20:16.800 --> 00:20:18.800]  我有條界在這裡
[00:20:18.800 --> 00:20:20.800]  有些事情我無所謂
[00:20:20.800 --> 00:20:22.800]  大部分都無所謂
[00:20:22.800 --> 00:20:24.800]  但對於淑齡的界
[00:20:24.800 --> 00:20:28.800]  你跟我還有沒有所謂
[00:20:28.800 --> 00:20:31.800]  這條界會不會漸漸自己都模糊了
[00:20:31.800 --> 00:20:33.800]  沒什麼所謂
[00:20:33.800 --> 00:20:35.800]  自由就行了
[00:20:35.800 --> 00:20:38.800]  上帝最大的懲罰
[00:20:38.800 --> 00:20:42.800]  就是讓我們任意而行
[00:20:42.800 --> 00:20:44.800]  你想怎樣就怎樣
[00:20:44.800 --> 00:20:46.800]  掃羅就是這樣
[00:20:46.800 --> 00:20:47.800]  我不理你
[00:20:47.800 --> 00:20:49.800]  你自己喜歡走自己的路
[00:20:49.800 --> 00:20:51.800]  你就走飽了
[00:20:51.800 --> 00:20:53.800]  反倒你都不跟我
[00:20:53.800 --> 00:20:56.800]  最大的懲罰就是你任意而行
[00:20:56.800 --> 00:20:59.800]  而過得很幸福
[00:20:59.800 --> 00:21:02.800]  連你迴轉的提醒都不給你
[00:21:02.800 --> 00:21:05.800]  你不覺得很可怕嗎
[00:21:05.800 --> 00:21:07.800]  弟兄姊妹是真的
