
[00:00:00.000 --> 00:00:03.400]  他本身是一個很好的見證
[00:03:41.400 --> 00:03:43.520]  全部都是男教師
[00:03:43.520 --> 00:03:49.520]  男士就比較難去表達自己的內心感受
[00:03:49.520 --> 00:03:51.520]  所以有機會聊天的時候
[00:03:51.520 --> 00:03:55.160]  都是比較學玩樂一點
[00:03:55.160 --> 00:03:57.760]  或者實際一點去說一些事情
[00:03:57.760 --> 00:04:02.320]  少一些機會說得深入
[00:04:02.320 --> 00:04:05.280]  但是你會是主動去開話題的那一位
[00:04:05.280 --> 00:04:06.720]  還是有沒有什麼
[00:04:06.720 --> 00:04:08.960]  我比較內斂一點
[00:04:08.960 --> 00:04:13.600]  在一大班人面前多數都少說話
[00:04:13.600 --> 00:04:15.880]  在一些比較熟悉的人
[00:04:15.880 --> 00:04:18.280]  人少一點我會表達得好一點
[00:04:18.280 --> 00:04:22.560]  有機會可能多一點聊天
[00:04:22.560 --> 00:04:27.600]  如果聊天有沒有說是學生比較容易聊天
[00:04:27.600 --> 00:04:32.160]  一定是學生機會多一點
[00:04:32.160 --> 00:04:33.640]  很多時候他們在家遇到問題
[00:04:33.640 --> 00:04:36.280]  都是找老師聊最直接
[00:04:36.280 --> 00:04:39.360]  還有我們學校有一個教育程式
[00:04:39.360 --> 00:04:43.320]  就是一位老師就要帶十幾個學生
[00:04:43.320 --> 00:04:45.840]  定時找他聊聊天了解他
[00:04:45.840 --> 00:04:47.960]  那些機會都多
[00:04:47.960 --> 00:04:51.760]  可以和他談心事
[00:04:51.760 --> 00:04:54.360]  見證在你們的工作場景當中
[00:04:54.360 --> 00:04:56.080]  會是很大挑戰嗎
[00:04:56.080 --> 00:04:57.520]  就好像剛才那樣說
[00:04:57.520 --> 00:05:01.440]  你連基本的人設都不是一個人的話
[00:05:01.440 --> 00:05:04.440]  那個挑戰會是什麼尺度
[00:05:04.440 --> 00:05:07.840]  一定是覺得一無是處
[00:05:07.840 --> 00:05:09.880]  也不會覺得一無是處
[00:05:09.880 --> 00:05:12.960]  因為我的行業都是需要溝通的
[00:05:12.960 --> 00:05:16.520]  都會和很多不同的人接觸
[00:05:16.520 --> 00:05:20.800]  和客人和其他派對都可以接觸
[00:05:20.800 --> 00:05:22.320]  都有溝通的機會
[00:05:22.320 --> 00:05:24.120]  只不過大家說的話
[00:05:24.120 --> 00:05:28.800]  就是我們的工作
[00:05:28.800 --> 00:05:32.720]  很多都是圍繞著工作
[00:05:32.720 --> 00:05:34.440]  還有因為真的太大量了
[00:05:34.440 --> 00:05:37.520]  所以就只會說工作的事情
[00:05:37.520 --> 00:05:39.360]  所以很少會突然之間
[00:05:39.360 --> 00:05:45.040]  所以對我來說的見證反而是難做
[00:05:45.040 --> 00:05:47.360]  即是工時大部分時間都是工作
[00:05:47.360 --> 00:05:49.440]  就沒有什麼閒聊
[00:05:49.440 --> 00:05:51.680]  即是你說其他事情
[00:05:51.680 --> 00:05:54.720]  就覺得你好像說廢話那樣
[00:05:54.720 --> 00:05:56.440]  是不是這樣
[00:05:56.440 --> 00:05:57.280]  也不是
[00:05:57.280 --> 00:05:58.800]  即是沒那麼差的
[00:05:58.800 --> 00:06:00.480]  沒那麼差的
[00:06:00.480 --> 00:06:03.160]  即是同事都可以的
[00:06:03.160 --> 00:06:05.760]  是的 都會聊天的
[00:06:05.760 --> 00:06:08.160]  不過大家可能就是
[00:06:08.160 --> 00:06:12.680]  始終都是商業的世界
[00:06:12.680 --> 00:06:14.680]  大家講求效率
[00:06:14.680 --> 00:06:18.720]  即是講求效率
[00:06:18.720 --> 00:06:22.840]  所以大家現在手頭上有十個工作
[00:06:22.840 --> 00:06:25.200]  大家先說工作
[00:06:25.200 --> 00:06:27.800]  剛才阿朗那裏就說
[00:06:27.800 --> 00:06:30.880]  情感的就比較難有機會說話
[00:06:30.880 --> 00:06:32.800]  那麼你們工作間
[00:06:32.800 --> 00:06:34.720]  都會有其他時間
[00:06:34.720 --> 00:06:36.840]  會不會有機會了解一下對方
[00:06:36.840 --> 00:06:39.720]  大家聊聊天
[00:06:39.720 --> 00:06:41.920]  會的 但是很基本
[00:06:41.920 --> 00:06:45.720]  即是可能放假會做了什麼
[00:06:45.720 --> 00:06:49.080]  或者去了哪裏
[00:06:49.080 --> 00:06:50.640]  就會是這些
[00:06:50.640 --> 00:06:55.360]  但是又不會說到一些價值觀的事情
[00:06:55.360 --> 00:06:59.120]  那就很難去涉獵這些東西
[00:06:59.120 --> 00:07:01.440]  那麼大家在你們工作環境當中
[00:07:01.440 --> 00:07:04.480]  去表現自己是一個基督徒
[00:07:04.480 --> 00:07:09.400]  又或者能不能夠找到有相關的基督徒
[00:07:09.400 --> 00:07:13.880]  還是要很考古才找到
[00:07:13.880 --> 00:07:16.080]  大家的環境
[00:07:16.080 --> 00:07:18.040]  我那裏是比較
[00:07:18.040 --> 00:07:20.040]  都有基督徒的
[00:07:20.040 --> 00:07:24.560]  有時聊天聊到都會知道的
[00:07:24.560 --> 00:07:27.160]  我們學校本身是天主教背景
[00:07:27.160 --> 00:07:30.920]  有時都會牽涉到說信仰的話題
[00:07:30.920 --> 00:07:33.800]  和這些天主教徒都會有聊天
[00:07:33.800 --> 00:07:37.720]  會很快知道身邊有沒有基督徒
[00:07:37.720 --> 00:07:43.680]  容易些會走到一起去說相關的事情
[00:07:43.680 --> 00:07:47.080]  即是都容易對老嘴
[00:07:47.080 --> 00:07:49.120]  那麼商業環境的你
[00:07:49.120 --> 00:07:52.400]  我就 像我剛才所說很少會說到
[00:07:52.400 --> 00:07:55.520]  但是我是
[00:07:55.520 --> 00:07:57.520]  是否不會說幸運的
[00:07:57.520 --> 00:07:59.520]  又不是的
[00:07:59.520 --> 00:08:03.040]  我是感恩的人
[00:08:03.040 --> 00:08:04.240]  我是很感恩的
[00:08:04.240 --> 00:08:07.120]  我上司是一個很好的基督徒
[00:08:07.120 --> 00:08:10.120]  所以我直屬上司是一個很好的基督徒
[00:08:10.120 --> 00:08:13.200]  所以他很
[00:08:13.200 --> 00:08:15.880]  應該說當我未知道他是基督徒的時候
[00:08:15.880 --> 00:08:17.000]  我已經感受到
[00:08:17.000 --> 00:08:20.200]  他本身可能對人說話
[00:08:20.200 --> 00:08:23.160]  或者他怎樣去帶領團隊
[00:08:23.160 --> 00:08:27.960]  其實都很有一個基督的心腸
[00:08:27.960 --> 00:08:31.360]  就是因為我們工作上
[00:08:31.360 --> 00:08:35.040]  可能本身不需要去說自己的事
[00:08:35.040 --> 00:08:39.520]  但是他可能會很著重關係
[00:08:39.520 --> 00:08:41.240]  很著重我們團隊的關係
[00:08:41.240 --> 00:08:44.520]  很著重或者他自己又很沒有架子
[00:08:44.520 --> 00:08:48.720]  會覺得要我們坐在同一條船
[00:08:48.720 --> 00:08:50.720]  我們一起做好這件事
[00:08:50.720 --> 00:08:52.720]  所以我都很感受到
[00:08:52.720 --> 00:08:56.080]  當然之後就也知道他是基督徒
[00:08:56.080 --> 00:08:58.080]  所以因為這樣
[00:08:58.080 --> 00:09:00.800]  我也有宣佈到我也是基督徒
[00:09:00.800 --> 00:09:02.800]  我回流堂了
[00:09:02.800 --> 00:09:05.320]  這個我想了解一下
[00:09:05.320 --> 00:09:08.360]  因為很多時候基督徒在這些工作間
[00:09:08.360 --> 00:09:11.840]  很多時候都可能只有自己一個
[00:09:11.840 --> 00:09:15.680]  就是要找一些同路的人
[00:09:15.680 --> 00:09:17.680]  要刻意去找
[00:09:17.680 --> 00:09:19.680]  剛才的樣子真的很感恩
[00:09:19.680 --> 00:09:22.040]  能夠有一個上級
[00:09:22.040 --> 00:09:26.160]  阿朗呢 你的學校有沒有一些同路人
[00:09:26.160 --> 00:09:27.760]  都有的
[00:09:27.760 --> 00:09:31.320]  不過我直屬的那個同事
[00:09:31.320 --> 00:09:33.320]  就不是基督徒
[00:09:33.320 --> 00:09:36.160]  但是我身邊都挺多的
[00:09:36.160 --> 00:09:40.280]  所以最近開始了工作流程之後
[00:09:40.280 --> 00:09:44.520]  我都有找幾位一起坐下來
[00:09:44.520 --> 00:09:48.480]  聯繫一下坐下來為學校祈禱
[00:09:48.480 --> 00:09:50.480]  為學生祈禱
[00:09:50.480 --> 00:09:53.480]  暫時規模小
[00:09:53.480 --> 00:09:57.040]  其實還有其他的也是基督徒
[00:09:57.040 --> 00:10:00.840]  不過就想著小小地開始了
[00:10:00.840 --> 00:10:04.800]  始終可能他們未必太熟
[00:10:04.800 --> 00:10:06.800]  可能不想
[00:10:06.800 --> 00:10:08.800]  人少少開始
[00:10:08.800 --> 00:10:10.800]  很多時候我相信
[00:10:10.800 --> 00:10:13.400]  弟兄姊妹經歷過去教會的教導
[00:10:13.400 --> 00:10:15.400]  都說要做好見證
[00:10:15.400 --> 00:10:18.840]  其實見證在你們的工作間
[00:10:18.840 --> 00:10:21.640]  會不會是一件又大又難的事
[00:10:21.640 --> 00:10:26.960]  或者是知道要做
[00:10:26.960 --> 00:10:28.440]  但是不太懂得怎樣做
[00:10:28.440 --> 00:10:33.080]  剛才阿朗就說聯繫一些人一起祈禱
[00:10:33.080 --> 00:10:35.080]  相介是不是也很難
[00:10:35.080 --> 00:10:37.320]  我覺得對我來說是難的
[00:10:37.320 --> 00:10:41.240]  如果要我直接去傳福音
[00:10:41.240 --> 00:10:44.800]  或者真的去說我的信仰
[00:10:44.800 --> 00:10:46.800]  或者說我的教會生活
[00:10:46.800 --> 00:10:48.800]  我覺得是很難去開口
[00:10:48.800 --> 00:10:53.680]  或者對他們來說是很突然
[00:10:53.680 --> 00:10:57.600]  不像學校可以有很多機會
[00:10:57.600 --> 00:11:00.960]  可能對我來說是工作的一部份
[00:11:00.960 --> 00:11:03.600]  但是我們完全不是工作的一部份
[00:11:03.600 --> 00:11:05.600]  不會說大家攤開稿
[00:11:05.600 --> 00:11:07.600]  我們先祈禱
[00:11:07.600 --> 00:11:10.600]  就少一點
[00:11:10.600 --> 00:11:12.600]  即是完工之後就感恩祈禱
[00:11:12.600 --> 00:11:14.600]  可能會變壞
[00:11:14.600 --> 00:11:19.560]  所以對我來說會比較難
[00:11:19.560 --> 00:11:22.920]  如果要直接去說的時候
[00:11:22.920 --> 00:11:24.920]  會不會像阿朗一樣
[00:11:24.920 --> 00:11:27.960]  在工作間當中有一個夥伴
[00:11:27.960 --> 00:11:29.960]  或者彼此大家一起去支持
[00:11:29.960 --> 00:11:35.680]  我和上司會說信仰上的事
[00:11:35.680 --> 00:11:37.680]  或者說教會的事
[00:11:37.680 --> 00:11:42.680]  但是你說要有一個群體一起祈禱
[00:11:42.680 --> 00:11:44.680]  就沒有的
[00:11:44.680 --> 00:11:48.680]  我們一來就很難抽到時間去做這件事
[00:11:48.680 --> 00:11:56.680]  所以我覺得這麼巧有一個基督徒可以有遺留
[00:11:56.680 --> 00:12:00.680]  遲些也值得推介給弟姐妹
[00:12:00.680 --> 00:12:02.680]  正正可能在自己工作間
[00:12:02.680 --> 00:12:05.680]  只有一兩個是難發動的
[00:12:05.680 --> 00:12:10.680]  但是我們即將會在不同區域都有些群組
[00:12:10.680 --> 00:12:12.680]  那些群組就是你可以帶一些人來
[00:12:12.680 --> 00:12:16.680]  大家聚會當中不是硬銷福音
[00:12:16.680 --> 00:12:20.680]  是一些真正生活或者職場上的壓力位
[00:12:20.680 --> 00:12:23.680]  譬如是放鬆或者是一些心境管理
[00:12:23.680 --> 00:12:25.680]  其實很多不同的內容
[00:12:25.680 --> 00:12:29.680]  我們都在當中讓上班的弟姐妹都可以感受到實愛
[00:12:29.680 --> 00:12:32.680]  又不是自己要想很多想法
[00:12:32.680 --> 00:12:37.680]  都希望和你們助攻一下
[00:12:37.680 --> 00:12:45.680]  好像阿朗你有一個為學校祈禱
[00:12:45.680 --> 00:12:48.680]  對於你來說這個也是你自己的心智
[00:12:48.680 --> 00:12:51.680]  有沒有其他事情還在想呢?
[00:12:51.680 --> 00:12:54.680]  我記得中秋的時候
[00:12:54.680 --> 00:13:00.680]  就搞了一些東西在教員室
[00:13:00.680 --> 00:13:02.680]  弄了幾個燈籬出來給大家搓搓
[00:13:02.680 --> 00:13:04.680]  然後就有獎品
[00:13:04.680 --> 00:13:08.680]  我覺得要有些事情做一下
[00:13:08.680 --> 00:13:10.680]  希望大家的氣氛和諧一點
[00:13:10.680 --> 00:13:12.680]  多些溝通
[00:13:12.680 --> 00:13:14.680]  剛才說的全部都是男教師
[00:13:14.680 --> 00:13:19.680]  情感可能比較冰冷一點
[00:13:19.680 --> 00:13:23.680]  最後也有些同事玩玩參加
[00:13:23.680 --> 00:13:26.680]  希望聯繫一下大家
[00:13:26.680 --> 00:13:32.680]  有時候我覺得都未必一定要完全在信仰上出發
[00:13:32.680 --> 00:13:35.680]  完全和他們講福音
[00:13:35.680 --> 00:13:39.680]  可能怎樣去表達關懷和愛
[00:13:39.680 --> 00:13:46.680]  其實我都真的很內斂
[00:13:46.680 --> 00:13:50.680]  但在某些位置都嘗試走出去
[00:13:50.680 --> 00:13:54.680]  表達一下我也有些事情會做
[00:13:54.680 --> 00:14:00.680]  我記得有一次有位同事的鎖匙不見了
[00:14:00.680 --> 00:14:03.680]  他發了一個郵件給所有同事
[00:14:03.680 --> 00:14:06.680]  說他鎖匙不見了
[00:14:06.680 --> 00:14:09.680]  其實我也有相關的經歷
[00:14:09.680 --> 00:14:11.680]  其實我很好理解他的心情
[00:14:11.680 --> 00:14:12.680]  很焦急
[00:14:12.680 --> 00:14:14.680]  第二天
[00:14:14.680 --> 00:14:16.680]  應該不是第二天
[00:14:16.680 --> 00:14:17.680]  過了一段時間
[00:14:17.680 --> 00:14:22.680]  我就悄悄地放了一個空調在他桌上
[00:14:22.680 --> 00:14:28.680]  提醒自己要為神而做
[00:14:28.680 --> 00:14:32.680]  我甚至沒有寫下款
[00:14:32.680 --> 00:14:38.680]  這位同事應該是沒有看的
[00:14:38.680 --> 00:14:42.680]  看到也不要緊
[00:14:42.680 --> 00:14:48.680]  希望感受到有人關愛
[00:14:48.680 --> 00:14:51.680]  在教員室裏面
[00:14:51.680 --> 00:14:54.680]  我聽到很有愛
[00:14:54.680 --> 00:14:59.680]  希望讓弟子們了解一下
[00:14:59.680 --> 00:15:01.680]  其實工作是甚麼一回事
[00:15:01.680 --> 00:15:05.680]  很多時候弟子們上班很疲累
[00:15:05.680 --> 00:15:08.680]  已經完成自己手上的工作都很疲累
[00:15:08.680 --> 00:15:11.680]  很多時候都聽說工作是一個照明
[00:15:11.680 --> 00:15:14.680]  或者我們要做好見證
[00:15:14.680 --> 00:15:16.680]  要傳福音
[00:15:16.680 --> 00:15:20.680]  我想這些教導是真實和對的
[00:15:20.680 --> 00:15:24.680]  但馬丁在裏面也說了一個很重要的訊息
[00:15:24.680 --> 00:15:26.680]  就是工作的觀念
[00:15:26.680 --> 00:15:28.680]  見證不僅僅是傳福音
[00:15:28.680 --> 00:15:30.680]  其實見證也是一個服事
[00:15:30.680 --> 00:15:32.680]  好像剛才阿養提到
[00:15:32.680 --> 00:15:36.680]  你的上級願意在團隊當中
[00:15:36.680 --> 00:15:39.680]  做一個比較共融和諧
[00:15:39.680 --> 00:15:42.680]  又願意帶領一個新丁
[00:15:42.680 --> 00:15:46.680]  當中又令你感受到有人傳承這個感受
[00:15:46.680 --> 00:15:49.680]  是一個愛人如己的教導
[00:15:49.680 --> 00:15:52.680]  這也是一件很好的見證
[00:15:52.680 --> 00:15:55.680]  不是傳不傳福音的問題
[00:15:55.680 --> 00:15:58.680]  而阿朗你真的在做一個愛的表現
[00:15:58.680 --> 00:16:00.680]  能夠感同身受
[00:16:00.680 --> 00:16:02.680]  知道難處
[00:16:02.680 --> 00:16:03.680]  其實那種徬徨
[00:16:03.680 --> 00:16:06.680]  你就默默地為對方付出
[00:16:06.680 --> 00:16:11.680]  這也是作在小智身上的教導
[00:16:11.680 --> 00:16:15.680]  這些見證讓人感受到
[00:16:15.680 --> 00:16:20.680]  不是為了一個信主的見證
[00:16:20.680 --> 00:16:24.680]  反而是讓人明白基督的愛那種服事
[00:16:24.680 --> 00:16:27.680]  因為馬丁也經常說
[00:16:27.680 --> 00:16:30.680]  每一個公眾都是榮耀神和服事神
[00:16:30.680 --> 00:16:33.680]  所以一定是有難處的
[00:16:33.680 --> 00:16:37.680]  因為這個世界有很多被扭曲的事情
[00:16:37.680 --> 00:16:43.680]  但大家都在做一些是善的和正確的事
[00:16:43.680 --> 00:16:45.680]  就是在服事上帝
[00:16:45.680 --> 00:16:48.680]  就是在做你工作崗位當中的那種見證
[00:16:48.680 --> 00:16:53.680]  所以如果接下來在你的工作間
[00:16:53.680 --> 00:16:58.680]  有沒有什麼展望可以想想
[00:16:58.680 --> 00:17:04.680]  譬如可能你上級對你的提攜
[00:17:04.680 --> 00:17:06.680]  你有沒有什麼可以想想
[00:17:06.680 --> 00:17:08.680]  可以服事一下的團隊呢?
[00:17:08.680 --> 00:17:09.680]  阿朗又可以想想
[00:17:09.680 --> 00:17:12.680]  有沒有其他事情你們在發展呢?
[00:17:12.680 --> 00:17:15.680]  或者提醒我們的其他節目可以做
[00:17:15.680 --> 00:17:22.680]  我剛剛也說了
[00:17:22.680 --> 00:17:26.680]  我上司本身是一個很好的見證
[00:17:26.680 --> 00:17:28.680]  我覺得也很值得學習的
[00:17:28.680 --> 00:17:32.680]  就是他經常說工作的事情
[00:17:32.680 --> 00:17:35.680]  也會深入一點說一些聖經的事情
[00:17:35.680 --> 00:17:38.680]  他會說一些比喻
[00:17:38.680 --> 00:17:39.680]  比喻容易明白
[00:17:39.680 --> 00:17:41.680]  對於其他人來說
[00:17:41.680 --> 00:17:44.680]  不相信的人可能比較容易明白
[00:17:44.680 --> 00:17:48.680]  所以他經常會說一些五餅二魚
[00:17:48.680 --> 00:17:50.680]  說十二門徒
[00:17:50.680 --> 00:17:54.680]  就是突然之間在對話中說工作的事情
[00:17:54.680 --> 00:17:56.680]  我們可以好像十二門徒一樣
[00:17:56.680 --> 00:17:59.680]  他今天才說完
[00:17:59.680 --> 00:18:01.680]  其實你可以效法他
[00:18:01.680 --> 00:18:04.680]  也不是很強硬
[00:18:04.680 --> 00:18:06.680]  還有他覺得很自然
[00:18:06.680 --> 00:18:08.680]  好像跟他唱雙簧
[00:18:08.680 --> 00:18:13.680]  我覺得原來也可以有這樣的方式
[00:18:13.680 --> 00:18:17.680]  因為可能比喻對我來說
[00:18:17.680 --> 00:18:18.680]  自己也會容易明白很多
[00:18:18.680 --> 00:18:21.680]  所以我覺得原來可以這樣去說
[00:18:21.680 --> 00:18:23.680]  那我們工作前先騎騎兔
[00:18:23.680 --> 00:18:26.680]  試試他
[00:18:26.680 --> 00:18:27.680]  不太強硬
[00:18:27.680 --> 00:18:28.680]  試試他
[00:18:28.680 --> 00:18:29.680]  很自然
[00:18:29.680 --> 00:18:31.680]  趁你老闆也在的時候試試
[00:18:31.680 --> 00:18:32.680]  不太強硬
[00:18:32.680 --> 00:18:34.680]  自己一個可能比較難
[00:18:36.680 --> 00:18:39.680]  我覺得這也是一個小方法
[00:18:39.680 --> 00:18:40.680]  可以試試
[00:18:40.680 --> 00:18:42.680]  浪在你的學年裏面
[00:18:42.680 --> 00:18:44.680]  有沒有其他想法
[00:18:44.680 --> 00:18:48.680]  我想做多一點學生
[00:18:48.680 --> 00:18:52.680]  我覺得比較大的呼籲
[00:18:52.680 --> 00:18:55.680]  都是關愛學生
[00:18:55.680 --> 00:18:59.680]  聯合幾位老師
[00:18:59.680 --> 00:19:03.680]  嘗試找幾個目標去多點關心他們
[00:19:03.680 --> 00:19:04.680]  其實人真的很多
[00:19:04.680 --> 00:19:07.680]  學生差不多有九百人
[00:19:07.680 --> 00:19:09.680]  八百多九百人
[00:19:09.680 --> 00:19:13.680]  不能夠每一位都照顧到
[00:19:13.680 --> 00:19:15.680]  但是有些特別需要的
[00:19:15.680 --> 00:19:16.680]  或者比較熟悉的
[00:19:16.680 --> 00:19:20.680]  我們可以多點找一些機會
[00:19:20.680 --> 00:19:22.680]  跟他多點聊天
[00:19:22.680 --> 00:19:24.680]  有機會就跟他祈禱
[00:19:24.680 --> 00:19:27.680]  其實同學都很開放
[00:19:27.680 --> 00:19:30.680]  學生對於信仰
[00:19:30.680 --> 00:19:32.680]  對你也有信仰
[00:19:32.680 --> 00:19:35.680]  因為又建立了關係
[00:19:35.680 --> 00:19:39.680]  其實相對容易跟他聊天
[00:19:39.680 --> 00:19:41.680]  好的,第一節目
[00:19:41.680 --> 00:19:43.680]  你見到今天阿朗和阿陽
[00:19:43.680 --> 00:19:45.680]  都和我們一起分享
[00:19:45.680 --> 00:19:48.680]  其實見證不是成功了才說的見證
[00:19:48.680 --> 00:19:50.680]  其實見證就是一個進程
[00:19:50.680 --> 00:19:52.680]  在當中一起去經歷上帝
[00:19:52.680 --> 00:19:55.680]  和在當中讓我們看到上帝
[00:19:55.680 --> 00:19:57.680]  在我們生命當中的工作
[00:19:57.680 --> 00:19:59.680]  所以見證是一個進行式
[00:19:59.680 --> 00:20:02.680]  很希望大家都參加Workflow
[00:20:02.680 --> 00:20:03.680]  整個program
[00:20:03.680 --> 00:20:05.680]  這個program一直持續
[00:20:05.680 --> 00:20:08.680]  特別希望在這個hub當中幫助你
[00:20:08.680 --> 00:20:10.680]  所以今天就多謝阿朗和阿陽
[00:20:10.680 --> 00:20:14.680]  和我們分享你的進行式見證
[00:20:14.680 --> 00:20:16.680]  希望有機會再和大家一起見面
