
[00:00:00.000 --> 00:00:03.000]  牛年是一個頗重要的日子
[00:12:13.000 --> 00:12:15.000]  是在重複創世紀
[00:12:15.000 --> 00:12:17.000]  第一至二章說創造的話
[00:12:17.000 --> 00:12:21.000]  約伯的回答
[00:12:21.000 --> 00:12:23.000]  也都可能是
[00:12:23.000 --> 00:12:25.000]  類似
[00:12:25.000 --> 00:12:27.000]  要回應創世紀
[00:12:27.000 --> 00:12:29.000]  第三章墮落的
[00:12:29.000 --> 00:12:31.000]  敘述裏面一個很重要的
[00:12:31.000 --> 00:12:33.000]  反思
[00:12:33.000 --> 00:12:35.000]  我再來一次
[00:12:35.000 --> 00:12:37.000]  我的意思是說
[00:12:37.000 --> 00:12:39.000]  如果38至41章是創造
[00:12:39.000 --> 00:12:41.000]  等同於創世紀第一至二章創造的話
[00:12:41.000 --> 00:12:43.000]  而創世紀第三章
[00:12:43.000 --> 00:12:45.000]  是說人墮落的話
[00:12:45.000 --> 00:12:47.000]  約伯這幾節的
[00:12:47.000 --> 00:12:49.000]  回應
[00:12:49.000 --> 00:12:51.000]  就是在回應在第三章
[00:12:51.000 --> 00:12:53.000]  創世紀裏面
[00:12:53.000 --> 00:12:55.000]  一個墮落的記述裏面
[00:12:55.000 --> 00:12:57.000]  他自己的反省
[00:12:57.000 --> 00:13:01.000]  我們再看第三節
[00:13:01.000 --> 00:13:05.000]  其實坦言這個字
[00:13:05.000 --> 00:13:07.000]  英文是I make known
[00:13:07.000 --> 00:13:09.000]  即是
[00:13:09.000 --> 00:13:11.000]  我告訴你
[00:13:11.000 --> 00:13:13.000]  這個意思
[00:13:13.000 --> 00:13:15.000]  這個字其實在創世紀第三章
[00:13:15.000 --> 00:13:17.000]  出現過
[00:13:17.000 --> 00:13:21.000]  而我不知道這個字
[00:13:21.000 --> 00:13:23.000]  知道這個字
[00:13:23.000 --> 00:13:25.000]  就是亞當夏娃
[00:13:25.000 --> 00:13:27.000]  想吃完禁果之後
[00:13:27.000 --> 00:13:29.000]  想知道
[00:13:29.000 --> 00:13:31.000]  好像神一樣
[00:13:31.000 --> 00:13:33.000]  能夠分辨善惡
[00:13:33.000 --> 00:13:35.000]  那個知道的字
[00:13:35.000 --> 00:13:37.000]  所以如果這樣說的話
[00:13:37.000 --> 00:13:39.000]  對於亞當夏娃來說
[00:13:39.000 --> 00:13:41.000]  她吃過禁果
[00:13:41.000 --> 00:13:43.000]  是因為她很想知道
[00:13:43.000 --> 00:13:45.000]  好像神一樣
[00:13:45.000 --> 00:13:47.000]  明白了她背後在想什麼
[00:13:47.000 --> 00:13:49.000]  發生什麼事情
[00:13:49.000 --> 00:13:51.000]  好像神一樣能夠分辨善與惡
[00:13:51.000 --> 00:13:55.000]  好像神一般全知全能
[00:13:55.000 --> 00:13:59.000]  約伯來到這裏的時候
[00:13:59.000 --> 00:14:01.000]  他說
[00:14:01.000 --> 00:14:03.000]  I do not know
[00:14:03.000 --> 00:14:05.000]  I am not intelligent enough
[00:14:05.000 --> 00:14:07.000]  他的意思是
[00:14:07.000 --> 00:14:09.000]  我不想做亞當夏娃
[00:14:09.000 --> 00:14:13.000]  他不想像
[00:14:13.000 --> 00:14:15.000]  亞當夏娃學像神一樣
[00:14:17.000 --> 00:14:19.000]  他知道了所有事情
[00:14:19.000 --> 00:14:23.000]  他知道在上帝裏邊
[00:14:23.000 --> 00:14:25.000]  有條紅線是永遠不能逾越的
[00:14:25.000 --> 00:14:29.000]  這條紅線是無論如何都不能走過去
[00:14:29.000 --> 00:14:33.000]  你想扮神
[00:14:33.000 --> 00:14:35.000]  那三個朋友就在扮神
[00:14:35.000 --> 00:14:39.000]  學神去解釋
[00:14:39.000 --> 00:14:41.000]  為什麼約伯要受苦
[00:14:41.000 --> 00:14:45.000]  所以約伯來到這裏精彩的地方是什麼
[00:14:45.000 --> 00:14:47.000]  他說他不知道
[00:14:47.000 --> 00:14:49.000]  他沒有智慧
[00:14:49.000 --> 00:14:53.000]  而聽著我言說
[00:14:53.000 --> 00:14:55.000]  我尋問你,你知道我第四節
[00:14:55.000 --> 00:14:57.000]  亦都是在回應
[00:14:57.000 --> 00:14:59.000]  《創世紀》第三章
[00:14:59.000 --> 00:15:03.000]  當亞當夏娃吃完禁果之後
[00:15:03.000 --> 00:15:07.000]  她聽到神在圓鐘裏邊走來走去
[00:15:07.000 --> 00:15:11.000]  好像這樣
[00:15:11.000 --> 00:15:13.000]  神問他們
[00:15:13.000 --> 00:15:15.000]  亞當夏娃,你在哪裏?
[00:15:15.000 --> 00:15:19.000]  他們隱藏自己
[00:15:19.000 --> 00:15:21.000]  不肯見神
[00:15:21.000 --> 00:15:23.000]  不肯回答神
[00:15:23.000 --> 00:15:25.000]  不肯問神
[00:15:25.000 --> 00:15:27.000]  來到第四節的時候
[00:15:27.000 --> 00:15:29.000]  約伯聰明的地方
[00:15:29.000 --> 00:15:31.000]  不同於亞當夏娃的是
[00:15:31.000 --> 00:15:33.000]  這次他說
[00:15:33.000 --> 00:15:35.000]  神啊,你聽吧
[00:15:35.000 --> 00:15:37.000]  約伯聽到的是什麼
[00:15:37.000 --> 00:15:41.000]  聽到的是
[00:15:41.000 --> 00:15:43.000]  我和你說話
[00:15:43.000 --> 00:15:45.000]  如果你真的在旋風裏出現
[00:15:45.000 --> 00:15:47.000]  我聽了你說了這麼久
[00:15:47.000 --> 00:15:49.000]  請你現在聽我說的話
[00:15:49.000 --> 00:15:53.000]  我問你,你回答我
[00:15:53.000 --> 00:15:55.000]  而這個圖像
[00:15:55.000 --> 00:15:59.000]  就和亞當夏娃的圖像
[00:15:59.000 --> 00:16:01.000]  截然相反的
[00:16:01.000 --> 00:16:03.000]  不一樣
[00:16:03.000 --> 00:16:05.000]  亞當夏娃想說的是
[00:16:05.000 --> 00:16:09.000]  吃完禁果,知道了所謂
[00:16:09.000 --> 00:16:11.000]  善與非
[00:16:11.000 --> 00:16:13.000]  分別善惡的時候
[00:16:13.000 --> 00:16:15.000]  她竟然在上帝面前
[00:16:15.000 --> 00:16:17.000]  不能夠
[00:16:17.000 --> 00:16:19.000]  直面地看著他
[00:16:19.000 --> 00:16:21.000]  她隱藏自己,發現自己赤身露體
[00:16:21.000 --> 00:16:23.000]  藏起了自己
[00:16:23.000 --> 00:16:25.000]  但約伯做的事
[00:16:25.000 --> 00:16:27.000]  就完全和
[00:16:27.000 --> 00:16:29.000]  亞當夏娃相反
[00:16:29.000 --> 00:16:33.000]  如果三四字這兩節經文
[00:16:33.000 --> 00:16:35.000]  是要和
[00:16:35.000 --> 00:16:37.000]  《創世紀》第三章
[00:16:37.000 --> 00:16:39.000]  墮落的敘事
[00:16:39.000 --> 00:16:41.000]  一個逆轉的話
[00:16:41.000 --> 00:16:43.000]  約伯聰明的地方
[00:16:43.000 --> 00:16:45.000]  是
[00:16:45.000 --> 00:16:47.000]  他寧可選擇
[00:16:47.000 --> 00:16:49.000]  不問他自己
[00:16:49.000 --> 00:16:51.000]  為什麼要遭遇這些事情
[00:16:51.000 --> 00:16:53.000]  免得自己犯下
[00:16:53.000 --> 00:16:55.000]  亞當夏娃的惡果
[00:16:55.000 --> 00:16:59.000]  過去那一年
[00:16:59.000 --> 00:17:01.000]  我相信大家都落在很不容易的裏面
[00:17:01.000 --> 00:17:05.000]  相信由19年
[00:17:05.000 --> 00:17:07.000]  到2021年
[00:17:07.000 --> 00:17:09.000]  頭一兩個月的時間
[00:17:09.000 --> 00:17:11.000]  我們都會
[00:17:11.000 --> 00:17:13.000]  很多事情很想問
[00:17:13.000 --> 00:17:15.000]  很想知道為什麼
[00:17:15.000 --> 00:17:17.000]  很想明白發生什麼事
[00:17:17.000 --> 00:17:21.000]  我們很多事情很掙扎
[00:17:21.000 --> 00:17:23.000]  我們都很痛苦
[00:17:23.000 --> 00:17:25.000]  看著新聞
[00:17:25.000 --> 00:17:29.000]  看著有些人從八月要走
[00:17:29.000 --> 00:17:31.000]  轉一聲二月就要離職
[00:17:33.000 --> 00:17:35.000]  突然之間你不明白
[00:17:35.000 --> 00:17:37.000]  為什麼會發生這些事情
[00:17:37.000 --> 00:17:39.000]  為什麼突然有個人隨時準備入職
[00:17:39.000 --> 00:17:43.000]  很多事情你覺得
[00:17:43.000 --> 00:17:45.000]  匪夷所思不明白
[00:17:45.000 --> 00:17:49.000]  去年五月的時候
[00:17:49.000 --> 00:17:51.000]  當我自己很多事情都不明白
[00:17:51.000 --> 00:17:53.000]  都很困難的時候
[00:17:53.000 --> 00:17:55.000]  我打電話給
[00:17:55.000 --> 00:17:57.000]  一個去年九月
