
[00:00:00.000 --> 00:00:07.200]  我們一起聽神的話之前我們一起同心同意
[00:01:55.600 --> 00:01:56.600]  謝謝弟兄
[00:01:56.600 --> 00:01:58.600]  我也知道的 因為我小時候也學過琴
[00:01:58.600 --> 00:02:00.600]  不過我怕我不對
[00:02:00.600 --> 00:02:01.600]  所以我這樣想
[00:02:01.600 --> 00:02:04.600]  但我第一次也想36244834是甚麼密碼呢?
[00:02:04.600 --> 00:02:07.600]  然後就發覺原來是那些節奏
[00:02:07.600 --> 00:02:08.600]  有沒有人跟我一樣以為
[00:02:08.600 --> 00:02:12.600]  謝謝 看到我這麼狼狽
[00:02:12.600 --> 00:02:15.600]  怎樣 我的樣子可以嗎?
[00:02:18.600 --> 00:02:21.600]  今天的講題是我們不對節奏
[00:02:21.600 --> 00:02:24.600]  我們不對節奏不是說我們對不上這個節奏
[00:02:24.600 --> 00:02:26.600]  有沒有人會拍三四拍?
[00:02:26.600 --> 00:02:28.600]  是這樣讀的嗎?
[00:02:28.600 --> 00:02:30.600]  三拍四
[00:02:30.600 --> 00:02:32.600]  隨便吧 我真的不會
[00:02:32.600 --> 00:02:34.600]  所以我經常在台下
[00:02:34.600 --> 00:02:36.600]  如果他說要拍手的話
[00:02:36.600 --> 00:02:38.600]  我是每一拍都拍的
[00:02:38.600 --> 00:02:40.600]  所以我是不對節奏的
[00:02:40.600 --> 00:02:42.600]  不過我今天說我們不對節奏
[00:02:42.600 --> 00:02:44.600]  不是說我們唱詩跟不上
[00:02:44.600 --> 00:02:47.600]  或者拍拍手 拍子掉了
[00:02:47.600 --> 00:02:49.600]  而是說我們
[00:02:49.600 --> 00:02:51.600]  我們也不對節奏
[00:02:51.600 --> 00:02:53.600]  聽了七個星期我們要怎樣對節奏
[00:02:53.600 --> 00:02:55.600]  最後一講我就說
[00:02:55.600 --> 00:02:57.600]  其實我們不對節奏
[00:02:57.600 --> 00:02:59.600]  但我們不對節奏其實是事實
[00:02:59.600 --> 00:03:01.600]  我們雖然也相信耶穌
[00:03:01.600 --> 00:03:05.600]  但很多時候我們也不對節奏
[00:03:05.600 --> 00:03:08.600]  我們是在同一個教會
[00:03:08.600 --> 00:03:11.600]  但我們也好像來自不同世界
[00:03:11.600 --> 00:03:13.600]  我們有不同的風格
[00:03:13.600 --> 00:03:15.600]  我們有不同的口味
[00:03:15.600 --> 00:03:17.600]  我們有不同的取向
[00:03:17.600 --> 00:03:20.600]  立場 生活方式和表現
[00:03:20.600 --> 00:03:22.600]  延伸出其實
[00:03:22.600 --> 00:03:24.600]  你不是看我多順眼
[00:03:24.600 --> 00:03:27.600]  其實我看你也一般般
[00:03:27.600 --> 00:03:29.600]  我喜歡這樣的
[00:03:29.600 --> 00:03:33.600]  不是吧 你為甚麼會喜歡這樣的東西
[00:03:33.600 --> 00:03:35.600]  你不對我的節奏
[00:03:35.600 --> 00:03:37.600]  我也不對你的節奏
[00:03:37.600 --> 00:03:39.600]  所以我們不對的 是不是
[00:03:39.600 --> 00:03:41.600]  真心我們不對節奏
[00:03:41.600 --> 00:03:44.600]  這件事在教會裡經常發生
[00:03:44.600 --> 00:03:46.600]  也沒有必要浪漫化
[00:03:46.600 --> 00:03:49.600]  或者刻意和諧化
[00:03:49.600 --> 00:03:50.600]  說教會不是的
[00:03:50.600 --> 00:03:52.600]  我們是一個愛的群體
[00:03:52.600 --> 00:03:54.600]  我們是合一的
[00:03:54.600 --> 00:03:55.600]  其實是的
[00:03:55.600 --> 00:03:57.600]  我們的確是合一愛的群體
[00:03:57.600 --> 00:04:01.600]  所以不對節奏我們不會大打出手
[00:04:01.600 --> 00:04:03.600]  甚至我們不會說出來
[00:04:03.600 --> 00:04:05.600]  我們表面仍然客客氣氣
[00:04:05.600 --> 00:04:08.600]  不過心裡也經常忍住
[00:04:08.600 --> 00:04:10.600]  不過今天很想跟大家說
[00:04:10.600 --> 00:04:11.600]  弟兄姊妹
[00:04:11.600 --> 00:04:13.600]  其實我們不對節奏是可以的
[00:04:13.600 --> 00:04:17.600]  教會其實是不對節奏的
[00:04:17.600 --> 00:04:19.600]  今天跟大家看羅馬書
[00:04:19.600 --> 00:04:21.600]  羅馬書可能大家都很熟悉
[00:04:21.600 --> 00:04:24.600]  因為很多耳熟能詳的金句
[00:04:24.600 --> 00:04:26.600]  我們可能也有背過
[00:04:26.600 --> 00:04:27.600]  在羅馬書
[00:04:27.600 --> 00:04:28.600]  可能我熟悉
[00:04:28.600 --> 00:04:30.600]  現在背出來可能大家也一起背得到
[00:04:30.600 --> 00:04:31.600]  一章十六節就是
[00:04:31.600 --> 00:04:32.600]  我不以封因為恥
[00:04:32.600 --> 00:04:33.600]  即封因本是神的大能
[00:04:33.600 --> 00:04:35.600]  有些人已經點頭了
[00:04:35.600 --> 00:04:36.600]  三章廿三節
[00:04:36.600 --> 00:04:37.600]  世人都犯了罪
[00:04:37.600 --> 00:04:38.600]  規決了神的榮耀
[00:04:38.600 --> 00:04:39.600]  還沒到
[00:04:39.600 --> 00:04:41.600]  我先按上去
[00:04:41.600 --> 00:04:43.600]  不讓你們看我的泡泡
[00:04:43.600 --> 00:04:44.600]  五章八節
[00:04:44.600 --> 00:04:46.600]  唯有基督撞門還俗盡的時候
[00:04:46.600 --> 00:04:48.600]  就說我們死了
[00:04:48.600 --> 00:04:49.600]  神的愛就在此
[00:04:49.600 --> 00:04:50.600]  我們顯明了
[00:04:50.600 --> 00:04:51.600]  一直背下去
[00:04:51.600 --> 00:04:52.600]  十二章我們很熟悉的
[00:04:52.600 --> 00:04:53.600]  所以弟兄們
[00:04:53.600 --> 00:04:55.600]  我以神的慈悲勸你們
[00:04:55.600 --> 00:04:57.600]  要怎樣
[00:04:57.600 --> 00:05:00.600]  多厲害
[00:05:00.600 --> 00:05:01.600]  將身體獻上
[00:05:01.600 --> 00:05:04.600]  我們背得到
[00:05:04.600 --> 00:05:05.600]  我們不要嚇壞這個世界
[00:05:05.600 --> 00:05:07.600]  要心意更新而變化
[00:05:07.600 --> 00:05:09.600]  十三章第一節我們也很熟悉
[00:05:09.600 --> 00:05:10.600]  再上有權病的
[00:05:10.600 --> 00:05:11.600]  我們人人都要怎樣
[00:05:11.600 --> 00:05:13.600]  信服他
[00:05:13.600 --> 00:05:16.600]  不過我們背了很多羅馬書的金句
[00:05:16.600 --> 00:05:18.600]  但羅馬書其實
[00:05:18.600 --> 00:05:21.600]  保羅寫來的原因是什麼
[00:05:21.600 --> 00:05:24.600]  保羅寫羅馬書的原因是什麼
[00:05:24.600 --> 00:05:26.600]  是為了福音
[00:05:26.600 --> 00:05:27.600]  好了
[00:05:27.600 --> 00:05:28.600]  這次我要按了
[00:05:28.600 --> 00:05:31.600]  Hey
[00:05:31.600 --> 00:05:35.600]  是左還是右
[00:05:35.600 --> 00:05:36.600]  Ey
[00:05:36.600 --> 00:05:39.600]  不是這句
[00:05:40.600 --> 00:05:41.600]  是這句
[00:05:41.600 --> 00:05:42.600]  我不以福音為恥
[00:05:42.600 --> 00:05:43.600]  即福音本是神的愛
[00:05:43.600 --> 00:05:47.600]  這句是羅馬書全章的主題
[00:05:47.600 --> 00:05:48.600]  剛才這裡
[00:05:48.600 --> 00:05:51.600]  十五章23至24節
[00:05:51.600 --> 00:05:53.600]  其實都清楚說明
[00:05:53.600 --> 00:05:57.600]  保羅寫羅馬書的原因
[00:05:57.600 --> 00:05:58.600]  好了
[00:05:58.600 --> 00:05:59.600]  不要緊
[00:05:59.600 --> 00:06:00.600]  不要緊
[00:06:00.600 --> 00:06:01.600]  我現在立刻問多一次
[00:06:01.600 --> 00:06:02.600]  其實我應該按左還是右
[00:06:02.600 --> 00:06:03.600]  才是下一版
[00:06:03.600 --> 00:06:05.600]  這個是右
[00:06:05.600 --> 00:06:06.600]  OK 謝謝
[00:06:06.600 --> 00:06:08.600]  就是這句
[00:06:08.600 --> 00:06:09.600]  十五章23至24節
[00:06:09.600 --> 00:06:12.600]  這是保羅寫羅馬書的原因
[00:06:12.600 --> 00:06:13.600]  清楚說明
[00:06:13.600 --> 00:06:15.600]  為什麼保羅要寫羅馬書
[00:06:15.600 --> 00:06:16.600]  因為他想去西班牙
[00:06:16.600 --> 00:06:18.600]  他想去西班牙傳福音
[00:06:18.600 --> 00:06:22.600]  保羅就寫信給羅馬教會
[00:06:22.600 --> 00:06:24.600]  希望羅馬教會可以
[00:06:24.600 --> 00:06:25.600]  蒙你們頌恆
[00:06:25.600 --> 00:06:26.600]  紅色了
[00:06:26.600 --> 00:06:27.600]  什麼意思
[00:06:27.600 --> 00:06:30.600]  希望羅馬教會都看到這份意象
[00:06:30.600 --> 00:06:33.600]  以至羅馬教會可以成為我的支持
[00:06:33.600 --> 00:06:35.600]  支持我的教會
[00:06:35.600 --> 00:06:36.600]  去西班牙宣教
[00:06:36.600 --> 00:06:37.600]  我們可能會想
[00:06:37.600 --> 00:06:39.600]  羅馬教會應該有一定的
[00:06:39.600 --> 00:06:40.600]  屬靈質素
[00:06:40.600 --> 00:06:42.600]  可能實力雄厚
[00:06:42.600 --> 00:06:43.600]  美好明星
[00:06:43.600 --> 00:06:45.600]  所以讓保羅看得中
[00:06:45.600 --> 00:06:50.600]  以至邀請他成為西班牙宣教的支持
[00:06:50.600 --> 00:06:53.600]  但我覺得保羅選羅馬教會
[00:06:53.600 --> 00:06:55.600]  不是因為我們心目中那份
[00:06:55.600 --> 00:06:56.600]  可能很屬靈
[00:06:56.600 --> 00:06:59.600]  所以我覺得保羅選羅馬教會
[00:06:59.600 --> 00:07:01.600]  成為西班牙的支持
[00:07:01.600 --> 00:07:03.600]  其實就是因為保羅覺得
[00:07:03.600 --> 00:07:05.600]  羅馬教會很不合格
[00:07:05.600 --> 00:07:07.600]  要認識教會有什麼方法
[00:07:07.600 --> 00:07:10.600]  最快和最直接的方法
[00:07:10.600 --> 00:07:13.600]  就是看看教會有什麼人
[00:07:13.600 --> 00:07:14.600]  或者你也試過
[00:07:14.600 --> 00:07:16.600]  剛才有位新朋友問我
[00:07:16.600 --> 00:07:18.600]  其實我今天第一次來
[00:07:18.600 --> 00:07:19.600]  很想知道教會怎樣
[00:07:19.600 --> 00:07:21.600]  現在就儘管看看
[00:07:21.600 --> 00:07:23.600]  你會看到教會怎樣
[00:07:23.600 --> 00:07:25.600]  可能你會上網
[00:07:25.600 --> 00:07:26.600]  可能你曾經上網
[00:07:26.600 --> 00:07:28.600]  有沒有人上過我們Flow Church HK
[00:07:28.600 --> 00:07:30.600]  但你也不太看到什麼
[00:07:30.600 --> 00:07:32.600]  你看到我們聚會地點
[00:07:32.600 --> 00:07:33.600]  連牧者的樣子都看不到
[00:07:33.600 --> 00:07:34.600]  原來阿廷是這樣的
[00:07:34.600 --> 00:07:36.600]  我們畫出來的
[00:07:36.600 --> 00:07:37.600]  你看不到什麼
[00:07:37.600 --> 00:07:38.600]  如果有社交媒體
[00:07:38.600 --> 00:07:40.600]  可能你會上我們YouTube Channel
[00:07:40.600 --> 00:07:42.600]  會上我們Facebook IG
[00:07:42.600 --> 00:07:43.600]  大約你會感覺到
[00:07:43.600 --> 00:07:45.600]  我們是一個什麼樣的教會
[00:07:45.600 --> 00:07:47.600]  你會是這樣
[00:07:47.600 --> 00:07:48.600]  但也不夠
[00:07:48.600 --> 00:07:50.600]  直接來到現場
[00:07:50.600 --> 00:07:52.600]  我們才感覺到這個教會是怎樣
[00:07:52.600 --> 00:07:55.600]  我經常在新排好揮手區
[00:07:55.600 --> 00:07:56.600]  在新排好揮手區
[00:07:56.600 --> 00:07:58.600]  經常有些新朋友
[00:07:58.600 --> 00:08:00.600]  看了很久網上宣傳
[00:08:00.600 --> 00:08:02.600]  然後終於出現
[00:08:02.600 --> 00:08:04.600]  曾經他們來過的時候
[00:08:04.600 --> 00:08:06.600]  很多時候都是這樣
[00:08:06.600 --> 00:08:08.600]  親身到現場
[00:08:08.600 --> 00:08:10.600]  他們就會覺得很特別
[00:08:10.600 --> 00:08:12.600]  因為在網上
[00:08:12.600 --> 00:08:14.600]  看到潘Sir和John很久了
[00:08:14.600 --> 00:08:16.600]  現在看到好像偶像
[00:08:16.600 --> 00:08:18.600]  真的這樣
[00:08:18.600 --> 00:08:20.600]  不知道有沒有人覺得
[00:08:20.600 --> 00:08:22.600]  原來潘Sir很高
[00:08:22.600 --> 00:08:24.600]  好像天花板那麼高
[00:08:24.600 --> 00:08:26.600]  曾經試過
[00:08:26.600 --> 00:08:28.600]  有些姊妹
[00:08:28.600 --> 00:08:30.600]  John也經常在新排好揮手區
[00:08:30.600 --> 00:08:32.600]  我介紹一下
[00:08:32.600 --> 00:08:34.600]  這位是我們創辦人陳偉安牧師
[00:08:34.600 --> 00:08:36.600]  誰啊?不認識啊
[00:08:36.600 --> 00:08:38.600]  這位就是神學士粉紅色的那位
[00:08:38.600 --> 00:08:40.600]  你就是神學士粉紅色的那個陳偉安啊
[00:08:40.600 --> 00:08:42.600]  很驚訝啊
[00:08:42.600 --> 00:08:44.600]  是這樣的
[00:08:44.600 --> 00:08:46.600]  甚至有些人說原來你是阿廷
[00:08:46.600 --> 00:08:48.600]  你真人比較漂亮
[00:08:48.600 --> 00:08:52.600]  今天拍我漂亮一點可以嗎?
[00:08:52.600 --> 00:08:54.600]  是啊,你要來到現場
[00:08:54.600 --> 00:08:56.600]  你才會覺得
[00:08:56.600 --> 00:08:58.600]  Full Church是怎樣的
[00:08:58.600 --> 00:09:00.600]  你才會認識到教會
[00:09:00.600 --> 00:09:02.600]  我們穿什麼衣服
[00:09:02.600 --> 00:09:04.600]  人們的風格
[00:09:04.600 --> 00:09:06.600]  我們怎麼說話
[00:09:06.600 --> 00:09:08.600]  我們的氣氛是怎樣
[00:09:08.600 --> 00:09:10.600]  我們透過一些很實際的觀察
[00:09:10.600 --> 00:09:12.600]  我們會認識教會
[00:09:12.600 --> 00:09:14.600]  今天我們看羅馬教會也一樣
[00:09:14.600 --> 00:09:16.600]  我們看看羅馬教會有什麼人
[00:09:16.600 --> 00:09:18.600]  今天跟大家看這段經文
[00:09:18.600 --> 00:09:20.600]  如果你有看我們Facebook Channel
[00:09:20.600 --> 00:09:24.600]  我們也發佈了一段經文
[00:09:24.600 --> 00:09:26.600]  是出現很多人名
[00:09:26.600 --> 00:09:28.600]  根據非正式統計
[00:09:28.600 --> 00:09:30.600]  每逢《親聖經》出現大量人名
[00:09:30.600 --> 00:09:34.600]  相信大約有80%的弟兄姊妹
[00:09:34.600 --> 00:09:36.600]  是看了當看了
[00:09:36.600 --> 00:09:38.600]  好了,下一頁的
[00:09:38.600 --> 00:09:40.600]  按不到
[00:09:40.600 --> 00:09:42.600]  可能被我跌爛了
[00:09:42.600 --> 00:09:44.600]  對不起
[00:09:44.600 --> 00:09:46.600]  當看完吧
[00:09:46.600 --> 00:09:48.600]  我想80%的人都有
[00:09:48.600 --> 00:09:50.600]  你看了也不想看
[00:09:50.600 --> 00:09:52.600]  加上這些人名又翹口
[00:09:52.600 --> 00:09:54.600]  出現在最後那一章
[00:09:54.600 --> 00:09:56.600]  看完前面的一至十五章
[00:09:56.600 --> 00:09:58.600]  羅馬書已經很辛苦
[00:09:58.600 --> 00:10:00.600]  你看到第十六章還有人名
[00:10:00.600 --> 00:10:02.600]  跳了,完了
[00:10:02.600 --> 00:10:04.600]  看歌不多了
[00:10:04.600 --> 00:10:06.600]  加上問安部分
[00:10:06.600 --> 00:10:08.600]  你會覺得只是客客氣氣
[00:10:08.600 --> 00:10:10.600]  說一下hello
[00:10:10.600 --> 00:10:12.600]  羅馬書這一串的人名
[00:10:12.600 --> 00:10:14.600]  問安說話其實非常特別
[00:10:14.600 --> 00:10:16.600]  保羅的確在每一卷書都有問安
[00:10:16.600 --> 00:10:18.600]  但其他的書卷
[00:10:18.600 --> 00:10:20.600]  保羅是向整體的基督徒問安
[00:10:20.600 --> 00:10:22.600]  在羅馬書這裡
[00:10:22.600 --> 00:10:24.600]  提及個別的信徒
[00:10:24.600 --> 00:10:26.600]  保羅刻意在這裡
[00:10:26.600 --> 00:10:28.600]  提及這二十多人名
[00:10:28.600 --> 00:10:30.600]  這二十多人名有什麼特別呢
[00:10:30.600 --> 00:10:32.600]  下一章,麻煩你
[00:10:32.600 --> 00:10:34.600]  在當時的世界,一個人名
[00:10:34.600 --> 00:10:36.600]  反映了一個人的背景、地位
[00:10:36.600 --> 00:10:38.600]  甚至生活習慣
[00:10:38.600 --> 00:10:40.600]  這段經文總共提及了26個人名
[00:10:40.600 --> 00:10:42.600]  我記下了號碼,是不是很用心
[00:10:42.600 --> 00:10:44.600]  26個人名在這裡
[00:10:44.600 --> 00:10:46.600]  有名的是24個
[00:10:46.600 --> 00:10:48.600]  另外兩個是被提名的關係
[00:10:48.600 --> 00:10:50.600]  第十三節提到
[00:10:50.600 --> 00:10:52.600]  一個叫盧夫的母親
[00:10:52.600 --> 00:10:54.600]  不知道她的名字
[00:10:54.600 --> 00:10:56.600]  總之她是他媽媽
[00:10:56.600 --> 00:10:58.600]  第十五節提到莉莉亞和她的姊妹
[00:10:58.600 --> 00:11:00.600]  總共有26個人
[00:11:00.600 --> 00:11:02.600]  提及過
[00:11:02.600 --> 00:11:04.600]  透過這二十多人名
[00:11:04.600 --> 00:11:06.600]  我們可以了解一下
[00:11:06.600 --> 00:11:08.600]  羅馬教會是一個怎樣的教會
[00:11:08.600 --> 00:11:10.600]  羅馬教會是怎樣的呢
[00:11:10.600 --> 00:11:12.600]  教會有男有女
[00:11:12.600 --> 00:11:14.600]  這26個人當中,女人佔了9個
[00:11:14.600 --> 00:11:16.600]  下一個powerpoint就看到
[00:11:16.600 --> 00:11:18.600]  那9個女人在哪裏
[00:11:18.600 --> 00:11:20.600]  第十二節
[00:11:20.600 --> 00:11:22.600]  看到我highlight了
[00:11:22.600 --> 00:11:24.600]  那三個紫色嗎
[00:11:24.600 --> 00:11:26.600]  就是三個女人有個「士」字
[00:11:26.600 --> 00:11:28.600]  畫本非常好
[00:11:28.600 --> 00:11:30.600]  包了個「士」字給我們
[00:11:30.600 --> 00:11:32.600]  知道就是女人名
[00:11:32.600 --> 00:11:34.600]  我們看看,很難讀她的名字
[00:11:34.600 --> 00:11:36.600]  所以我們不看很正常
[00:11:36.600 --> 00:11:38.600]  土菲娜氏和土庫薩氏
[00:11:38.600 --> 00:11:40.600]  第十四節,彼釋氏
[00:11:40.600 --> 00:11:42.600]  這些就是女人名
[00:11:42.600 --> 00:11:44.600]  有些人名一看就知道是女人
[00:11:44.600 --> 00:11:46.600]  第三節,我們很熟悉的伯基拉
[00:11:46.600 --> 00:11:48.600]  第六節,瑪利亞
[00:11:48.600 --> 00:11:50.600]  第七節,尤利亞
[00:11:50.600 --> 00:11:52.600]  這些都是女人名
[00:11:52.600 --> 00:11:54.600]  保羅特別說,第十二節
[00:11:54.600 --> 00:11:56.600]  這幾位姐妹都是為主奴婦
[00:11:56.600 --> 00:11:58.600]  第七節,他介紹尤利亞
[00:11:58.600 --> 00:12:00.600]  在使徒中有名望
[00:12:00.600 --> 00:12:02.600]  第三節,我們熟悉的伯基拉
[00:12:02.600 --> 00:12:04.600]  和保羅同工
[00:12:04.600 --> 00:12:06.600]  羅馬教會有男有女
[00:12:06.600 --> 00:12:08.600]  好像很廢
[00:12:08.600 --> 00:12:10.600]  但很重要
[00:12:10.600 --> 00:12:12.600]  在當時來說
[00:12:12.600 --> 00:12:14.600]  其實是很重要
[00:12:14.600 --> 00:12:16.600]  在當時來說
[00:12:16.600 --> 00:12:18.600]  女人可以做事是很重要
[00:12:18.600 --> 00:12:20.600]  保羅很明顯
[00:12:20.600 --> 00:12:22.600]  強調姐妹
[00:12:22.600 --> 00:12:24.600]  在羅馬教會裡
[00:12:24.600 --> 00:12:26.600]  和弟兄一樣重要
[00:12:26.600 --> 00:12:28.600]  男人和女人在教會
[00:12:28.600 --> 00:12:30.600]  都能夠獻上
[00:12:30.600 --> 00:12:32.600]  都能夠付出,承擔不同的職事
[00:12:32.600 --> 00:12:34.600]  羅馬教會有男有女
[00:12:34.600 --> 00:12:36.600]  除了有男有女之外,這教會有猶太人
[00:12:36.600 --> 00:12:38.600]  伯基拉和亞居拉
[00:12:38.600 --> 00:12:40.600]  下一頁
[00:12:40.600 --> 00:12:42.600]  這兩夫婦是
[00:12:42.600 --> 00:12:44.600]  其中兩位猶太人
[00:12:44.600 --> 00:12:46.600]  他們可能是這二十多個名字裡
[00:12:46.600 --> 00:12:48.600]  我們唯一認識的兩個人
[00:12:48.600 --> 00:12:50.600]  因為使徒行傳第十八章
[00:12:50.600 --> 00:12:52.600]  提及過這對猶太人夫婦
[00:12:52.600 --> 00:12:54.600]  我們看看powerpoint
[00:12:54.600 --> 00:12:56.600]  你曾經見過
[00:12:56.600 --> 00:12:58.600]  下一頁,請問
[00:12:58.600 --> 00:13:00.600]  他們曾經住過羅馬
[00:13:00.600 --> 00:13:02.600]  後來在格魯迪做王的時候
[00:13:02.600 --> 00:13:04.600]  下令趕走猶太人
[00:13:04.600 --> 00:13:06.600]  離開羅馬
[00:13:06.600 --> 00:13:08.600]  他們兩夫婦有機會
[00:13:08.600 --> 00:13:10.600]  去到哥倫多,遇見保羅
[00:13:10.600 --> 00:13:12.600]  一起去職帳拍照
[00:13:12.600 --> 00:13:14.600]  並且一起去到爾忽所
[00:13:14.600 --> 00:13:16.600]  哥倫多前書提到這兩夫婦
[00:13:16.600 --> 00:13:18.600]  開放自己的家庭
[00:13:18.600 --> 00:13:20.600]  做家庭教會
[00:13:20.600 --> 00:13:22.600]  相信這對猶太人夫婦
[00:13:22.600 --> 00:13:24.600]  在格魯迪死後,都回到羅馬
[00:13:24.600 --> 00:13:26.600]  現在再次開放自己的家庭
[00:13:26.600 --> 00:13:28.600]  再做家庭教會
[00:13:28.600 --> 00:13:30.600]  下一頁
[00:13:30.600 --> 00:13:32.600]  第七和第十一節
[00:13:32.600 --> 00:13:34.600]  我highlight了
[00:13:34.600 --> 00:13:36.600]  親屬這個字
[00:13:36.600 --> 00:13:38.600]  保羅說他們是親屬
[00:13:38.600 --> 00:13:40.600]  不是親戚
[00:13:40.600 --> 00:13:42.600]  而是同鄉
[00:13:42.600 --> 00:13:44.600]  即是猶太人
[00:13:44.600 --> 00:13:46.600]  我們能夠肯定在這二十多人名中
[00:13:46.600 --> 00:13:48.600]  至少有五個猶太人
[00:13:48.600 --> 00:13:50.600]  其他沒有特別提及的
[00:13:50.600 --> 00:13:52.600]  我們就斷估他們是外邦人
[00:13:52.600 --> 00:13:54.600]  羅馬教會有男有女
[00:13:54.600 --> 00:13:56.600]  有猶太人,也有外邦人
[00:13:56.600 --> 00:13:58.600]  這間教會
[00:13:58.600 --> 00:14:00.600]  除了這二十多人名
[00:14:00.600 --> 00:14:02.600]  有男有女,有外邦人,有猶太人
[00:14:02.600 --> 00:14:04.600]  地位階層也有些不同
[00:14:04.600 --> 00:14:06.600]  有些是很典型的奴隸
[00:14:06.600 --> 00:14:08.600]  或者自由人的名字
[00:14:08.600 --> 00:14:10.600]  下一頁
[00:14:10.600 --> 00:14:12.600]  我highlight了綠色的
[00:14:12.600 --> 00:14:14.600]  聖經學者推論
[00:14:14.600 --> 00:14:16.600]  這些名字
[00:14:16.600 --> 00:14:18.600]  都是奴隸的名字
[00:14:18.600 --> 00:14:20.600]  第十一節,特別是希羅天
[00:14:20.600 --> 00:14:22.600]  希羅天是一個和希律家庭
[00:14:22.600 --> 00:14:24.600]  有關的奴隸的名字
[00:14:24.600 --> 00:14:26.600]  因為中文的天
[00:14:26.600 --> 00:14:28.600]  亦叫天子
[00:14:28.600 --> 00:14:30.600]  其實原文是指屬於的意思
[00:14:30.600 --> 00:14:32.600]  屬於希律的人
[00:14:32.600 --> 00:14:34.600]  是奴隸很常有的名字
[00:14:34.600 --> 00:14:36.600]  第十二節的三個女人的名字
[00:14:36.600 --> 00:14:38.600]  都是當時很典型的女奴隸的名字
[00:14:38.600 --> 00:14:40.600]  所以這二十多人名當中
[00:14:40.600 --> 00:14:42.600]  聖經學者大約推斷
[00:14:42.600 --> 00:14:44.600]  有三分一是奴隸
[00:14:44.600 --> 00:14:46.600]  今天不會逐個多說,放心
[00:14:46.600 --> 00:14:48.600]  總而言之我們知道
[00:14:48.600 --> 00:14:50.600]  羅馬教會有些什麼人
[00:14:50.600 --> 00:14:52.600]  羅馬教會有奴隸
[00:14:52.600 --> 00:14:54.600]  同時當然有些不是奴隸
[00:14:54.600 --> 00:14:56.600]  伯羈拉亞居拉兩夫婦
[00:14:56.600 --> 00:14:58.600]  肯定不是奴隸
[00:14:58.600 --> 00:15:00.600]  羅馬教會是一個怎樣的教會
[00:15:00.600 --> 00:15:02.600]  在性別上
[00:15:02.600 --> 00:15:04.600]  有男有女
[00:15:04.600 --> 00:15:06.600]  在種族上,有猶太人
[00:15:06.600 --> 00:15:08.600]  亦有外邦人
[00:15:08.600 --> 00:15:10.600]  在階層上,有自主
[00:15:10.600 --> 00:15:12.600]  亦有遺奴
[00:15:12.600 --> 00:15:14.600]  簡單來說,羅馬教會
[00:15:14.600 --> 00:15:16.600]  是一間怎樣的教會呢
[00:15:16.600 --> 00:15:18.600]  羅馬教會是一間什麼人都有的教會
