
[00:00:00.000 --> 00:00:02.000]  (看一看觀眾)
[00:11:28.000 --> 00:11:30.000]  他告訴你
[00:11:30.000 --> 00:11:32.000]  你將會懷孕生子
[00:11:32.000 --> 00:11:34.000]  你要給他起名叫什麼?
[00:11:34.000 --> 00:11:36.000]  叫耶穌
[00:11:36.000 --> 00:11:40.000]  因為這個孩子
[00:11:40.000 --> 00:11:42.000]  將人從
[00:11:42.000 --> 00:11:46.000]  罪女拯救出來
[00:11:46.000 --> 00:11:48.000]  你會發覺
[00:11:48.000 --> 00:11:50.000]  能夠從罪女拯救出來
[00:11:50.000 --> 00:11:52.000]  是要靠什麼的?
[00:11:52.000 --> 00:11:54.000]  要靠憲制
[00:11:54.000 --> 00:11:56.000]  你會發覺
[00:11:56.000 --> 00:12:00.000]  憲制在當時的敬拜系統
[00:12:00.000 --> 00:12:02.000]  教的制治
[00:12:02.000 --> 00:12:06.000]  運作方式已經失效
[00:12:06.000 --> 00:12:08.000]  上帝不再用這個方式
[00:12:08.000 --> 00:12:10.000]  將罪除去
[00:12:10.000 --> 00:12:14.000]  是用一個新的系統
[00:12:14.000 --> 00:12:16.000]  所以你看到一個講上帝說話的世代
[00:12:16.000 --> 00:12:18.000]  沒得再講
[00:12:18.000 --> 00:12:22.000]  一個應該可以幫人除罪的方式
[00:12:22.000 --> 00:12:24.000]  或者一個敬拜的系統當中
[00:12:24.000 --> 00:12:27.000]  已經是這個世代失效的時候
[00:12:27.000 --> 00:12:32.000]  上帝會繼續用他的方法做新事
[00:12:32.000 --> 00:12:34.000]  而最奇妙的時候
[00:12:34.000 --> 00:12:37.000]  這個這麼重要的君王
[00:12:37.000 --> 00:12:39.000]  這麼重要的上帝的傭人
[00:12:39.000 --> 00:12:42.000]  應該要在聖殿當中出現
[00:12:42.000 --> 00:12:45.000]  但他去到這個世代
[00:12:45.000 --> 00:12:48.000]  不是你覺得要約定俗成
[00:12:48.000 --> 00:12:51.000]  一定要在這個所謂叫做
[00:12:51.000 --> 00:12:55.000]  適合本位的地方出現的時候
[00:12:55.000 --> 00:12:58.000]  你選擇在一個馬槽出現
[00:12:58.000 --> 00:13:01.000]  當然還有一些信息可以補充
[00:13:01.000 --> 00:13:04.000]  但重點不是在說什麼形式
[00:13:04.000 --> 00:13:06.000]  重點是你會發覺
[00:13:06.000 --> 00:13:08.000]  上帝讓這個人
[00:13:08.000 --> 00:13:12.000]  在一個願意信服的人當中
[00:13:12.000 --> 00:13:14.000]  得著上帝的話
[00:13:14.000 --> 00:13:16.000]  所以瑪利亞的專主用什麼?
[00:13:16.000 --> 00:13:18.000]  主啊
[00:13:18.000 --> 00:13:20.000]  情願將你的話
[00:13:20.000 --> 00:13:24.000]  在我身上成就出來
[00:13:24.000 --> 00:13:26.000]  你會發覺那個世代是什麼世代?
[00:13:26.000 --> 00:13:28.000]  那個世代是上帝的話
[00:13:28.000 --> 00:13:32.000]  不是一個應該說上帝的話的世代的人
[00:13:32.000 --> 00:13:33.000]  滅口
[00:13:33.000 --> 00:13:35.000]  就是絕口
[00:13:35.000 --> 00:13:39.000]  應該要靠隨序的方法停止運作
[00:13:39.000 --> 00:13:42.000]  而是一個有信心
[00:13:42.000 --> 00:13:44.000]  信靠的環境當中
[00:13:44.000 --> 00:13:47.000]  出現那個新的代言人
[00:13:47.000 --> 00:13:52.000]  和去做一個更新的工作
[00:13:52.000 --> 00:13:55.000]  所以耶穌說這個世代
[00:13:55.000 --> 00:13:59.000]  要過去不是再靠宗教制治
[00:13:59.000 --> 00:14:02.000]  不是再靠你們信賴所謂的系統
[00:14:02.000 --> 00:14:04.000]  而是重點是
[00:14:04.000 --> 00:14:05.000]  你們什麼?
[00:14:05.000 --> 00:14:07.000]  天地都要廢去
[00:14:07.000 --> 00:14:10.000]  我的話是不會廢去
[00:14:10.000 --> 00:14:13.000]  人能不能夠再重回上帝的話
[00:14:13.000 --> 00:14:16.000]  這是最根本的問題
[00:14:16.000 --> 00:14:18.000]  所以親愛的弟兄姊妹
[00:14:18.000 --> 00:14:21.000]  未必要斟酌哪一天哪一時耶穌回來
[00:14:21.000 --> 00:14:23.000]  重點是我們這個世代
[00:14:23.000 --> 00:14:26.000]  我們有沒有再一次重看上帝的話
[00:14:26.000 --> 00:14:28.000]  看為重呢?
[00:14:28.000 --> 00:14:30.000]  你所謂的倚仗
[00:14:30.000 --> 00:14:33.000]  你的信仰系統是什麼呢?
[00:14:33.000 --> 00:14:36.000]  一定不是回多少次教會打卡
[00:14:36.000 --> 00:14:37.000]  如果不是的話
[00:14:37.000 --> 00:14:40.000]  那Full Church應該是搞不定的
[00:14:40.000 --> 00:14:44.000]  第二件事不是說你的虔誠
[00:14:44.000 --> 00:14:46.000]  是不是有效力
[00:14:46.000 --> 00:14:48.000]  有多麼虔誠
[00:14:48.000 --> 00:14:50.000]  但不是要衡量哪一把尺
[00:14:50.000 --> 00:14:55.000]  重點是你有多認真看待上帝的話
[00:14:55.000 --> 00:14:58.000]  什麼叫看待上帝的話的認真程度呢?
[00:14:58.000 --> 00:15:00.000]  通常我跟弟兄姊妹說
[00:15:00.000 --> 00:15:01.000]  不是說知識
[00:15:01.000 --> 00:15:07.000]  是說你有多著緊上帝的話對你的提醒
[00:15:07.000 --> 00:15:08.000]  我重申一下
[00:15:08.000 --> 00:15:11.000]  是多著緊上帝的話對你的提醒
[00:15:11.000 --> 00:15:13.000]  不是說背後的金句
[00:15:13.000 --> 00:15:17.000]  是說你多認真看待你認識的金句
[00:15:17.000 --> 00:15:18.000]  譬如一句話
[00:15:18.000 --> 00:15:23.000]  我每次聖餐都有機會跟弟兄姊妹重溫
[00:15:23.000 --> 00:15:26.000]  你們既然接受了主基督耶穌
[00:15:26.000 --> 00:15:28.000]  就當遵祂而行
[00:15:28.000 --> 00:15:31.000]  在祂裡面身根見柱,信心見固
[00:15:31.000 --> 00:15:34.000]  這是混合了兩段經文的說話
[00:15:34.000 --> 00:15:36.000]  但重點是你接受耶穌基督
[00:15:36.000 --> 00:15:38.000]  就當遵祂而行
[00:15:38.000 --> 00:15:39.000]  就像耶穌說
[00:15:39.000 --> 00:15:40.000]  你就照樣我的話
[00:15:40.000 --> 00:15:44.000]  你就照樣我的話去行罷
[00:15:44.000 --> 00:15:47.000]  其實這就是你看重上帝的話
[00:15:47.000 --> 00:15:50.000]  不是說你懂不懂原文
[00:15:50.000 --> 00:15:53.000]  不是說你懂得多少金句串連
[00:15:53.000 --> 00:15:57.000]  重點是你看重上帝的話就做下去
[00:15:57.000 --> 00:16:01.000]  所以耶穌說世代
[00:16:01.000 --> 00:16:02.000]  不是說復國
[00:16:02.000 --> 00:16:06.000]  不是說哪一個時段
[00:16:06.000 --> 00:16:08.000]  也不是說時間軸的問題
[00:16:08.000 --> 00:16:13.000]  是說世代有沒有看重祂的話
[00:16:13.000 --> 00:16:15.000]  祂的話是不會廢去的
[00:16:15.000 --> 00:16:16.000]  是不會過時的
[00:16:16.000 --> 00:16:21.000]  只不過不會再用那時的先知的八號出
[00:16:21.000 --> 00:16:25.000]  不會再用那個制度去處理罪的問題
[00:16:25.000 --> 00:16:28.000]  是看重那個世代有沒有人願意
[00:16:28.000 --> 00:16:31.000]  主阿情願你的話去行
[00:16:31.000 --> 00:16:33.000]  這個世代是最重要的
[00:16:33.000 --> 00:16:37.000]  所以近了是什麼呢?
[00:16:37.000 --> 00:16:41.000]  不知道大家怎麼看一些事情越來越近了
[00:16:41.000 --> 00:16:44.000]  今年我都跟幾對不同
[00:16:44.000 --> 00:16:47.000]  由準婚到現在已婚的弟兄姊妹
[00:16:47.000 --> 00:16:50.000]  去籌備婚禮
[00:16:50.000 --> 00:16:53.000]  當然我不是跟他們搞酒席那些
[00:16:53.000 --> 00:16:56.000]  但我會跟他們一起去想
[00:16:56.000 --> 00:16:58.000]  怎樣跟四大長老去溝通
[00:16:58.000 --> 00:17:01.000]  怎樣有些智慧跟他們說
[00:17:01.000 --> 00:17:06.000]  好像答應但其實不是很答應的那些話
[00:17:06.000 --> 00:17:07.000]  這些智慧
[00:17:07.000 --> 00:17:10.000]  剛剛我預備崇拜的時候
[00:17:10.000 --> 00:17:15.000]  也有一對準婚的弟兄姊妹聊天的時候
[00:17:15.000 --> 00:17:17.000]  最後我都為了祈禱
[00:17:17.000 --> 00:17:19.000]  都是求說話的智慧
[00:17:19.000 --> 00:17:20.000]  因為越是近
[00:17:20.000 --> 00:17:21.000]  還有一個月就結婚了
[00:17:21.000 --> 00:17:22.000]  越是近的時候
[00:17:22.000 --> 00:17:26.000]  無論自己個人情緒都很繃緊
[00:17:26.000 --> 00:17:28.000]  有時就是口快快
[00:17:28.000 --> 00:17:30.000]  你的口快過腦
[00:17:30.000 --> 00:17:31.000]  你知道什麼情況吧
[00:17:31.000 --> 00:17:33.000]  通常口快過腦就會怎樣
[00:17:33.000 --> 00:17:37.000]  這邊就叫出事
[00:17:39.000 --> 00:17:41.000]  結果是一樣的
[00:17:41.000 --> 00:17:43.000]  因為越是近的時候
[00:17:43.000 --> 00:17:44.000]  越是緊張
[00:17:44.000 --> 00:17:46.000]  你為什麼會緊張呢
[00:17:46.000 --> 00:17:50.000]  因為你知道那些事情不會再來
[00:17:50.000 --> 00:17:51.000]  是不是
[00:17:51.000 --> 00:17:52.000]  是的
[00:17:52.000 --> 00:17:55.000]  結婚就快結婚了
[00:17:55.000 --> 00:17:59.000]  越是近的時候
[00:17:59.000 --> 00:18:01.000]  你知道那件事不能轉移
[00:18:01.000 --> 00:18:04.000]  越是緊張就開始預備
[00:18:04.000 --> 00:18:07.000]  但其實你有多預備耶穌回來呢
[00:18:08.000 --> 00:18:09.000]  還是你覺得
[00:18:09.000 --> 00:18:13.000]  我有生之年應該都不知道
[00:18:13.000 --> 00:18:15.000]  是不是
[00:18:15.000 --> 00:18:19.000]  這件事其實一直都不在你的計劃上
[00:18:19.000 --> 00:18:23.000]  不是你應該要想的東西
[00:18:23.000 --> 00:18:25.000]  近期我預備
[00:18:25.000 --> 00:18:27.000]  其實我還沒準備
[00:18:27.000 --> 00:18:29.000]  近期我預備這邊講張的時候
[00:18:29.000 --> 00:18:32.000]  剛好我之前又重溫了兩套戲
[00:18:32.000 --> 00:18:36.000]  一套就是在Netflix裡面的《三體》
