
[00:00:00.000 --> 00:00:03.000]  (主席)弟兄姊妹,願你們平安
[00:01:44.000 --> 00:01:46.000]  所以不會劇透
[00:01:46.000 --> 00:01:49.000]  也不是說這套劇的內容
[00:01:49.000 --> 00:01:52.000]  所以不用擔心
[00:01:52.000 --> 00:02:00.000]  在設計的弟兄姊妹看了那段經文時
[00:02:00.000 --> 00:02:08.000]  關於結局時取了設計靈感
[00:02:08.000 --> 00:02:10.000]  但我本身也想說結局
[00:02:10.000 --> 00:02:13.000]  所以講題叫做「佢點呀」
[00:02:13.000 --> 00:02:15.000]  對於我們來說
[00:02:15.000 --> 00:02:19.000]  也想了解每件事的結局是怎樣
[00:02:19.000 --> 00:02:27.000]  我自己對於終局也有很多推敲
[00:02:27.000 --> 00:02:29.000]  熟悉我的人也知道
[00:02:29.000 --> 00:02:32.000]  我一直有為自己的安息禮拜籌備
[00:02:32.000 --> 00:02:34.000]  「不是吧」
[00:02:34.000 --> 00:02:38.000]  事實上,這件事是不賣的
[00:02:38.000 --> 00:02:43.000]  最後在有機會見你的人
[00:02:43.000 --> 00:02:44.000]  見你最後一面的時候
[00:02:44.000 --> 00:02:46.000]  你會給他什麼呢?
[00:02:46.000 --> 00:02:50.000]  這也是我自己想做得好的地方
[00:02:50.000 --> 00:02:54.000]  既然有人想見我最後一面的話
[00:02:54.000 --> 00:02:56.000]  我應該給他什麼呢?
[00:02:56.000 --> 00:02:59.000]  其實也是我想在最後一刻
[00:02:59.000 --> 00:03:02.000]  給予愛我的人一些東西
[00:03:02.000 --> 00:03:05.000]  所以終局對我來說
[00:03:05.000 --> 00:03:07.000]  是常常在想的
[00:03:07.000 --> 00:03:11.000]  對自己的想法
[00:03:11.000 --> 00:03:14.000]  而我不知道你自己是一個怎樣的人
[00:03:14.000 --> 00:03:17.000]  當然周邊總有很多人都很八卦
[00:03:17.000 --> 00:03:20.000]  想知道別人是怎樣
[00:03:20.000 --> 00:03:24.000]  其實對於我們基督徒來說
[00:03:24.000 --> 00:03:26.000]  我們要知道什麼
[00:03:26.000 --> 00:03:28.000]  或者我們要分辨什麼要學
[00:03:28.000 --> 00:03:30.000]  反而我覺得是今天的講道
[00:03:30.000 --> 00:03:32.000]  想和大家一起探討
[00:03:32.000 --> 00:03:34.000]  我選擇的是希伯來書第十三章
[00:03:34.000 --> 00:03:36.000]  第七至九節
[00:03:36.000 --> 00:03:38.000]  剛剛上星期開學的時候
[00:03:38.000 --> 00:03:41.000]  John就和我們講了希伯來書第三章
[00:03:41.000 --> 00:03:46.000]  關於初心的體會和回想的過程
[00:03:46.000 --> 00:03:50.000]  讓我們重新尋找初心
[00:03:50.000 --> 00:03:53.000]  那種情景
[00:03:53.000 --> 00:03:56.000]  成為一個繼續向前的動力
[00:03:56.000 --> 00:03:59.000]  在他講道的時候
[00:03:59.000 --> 00:04:02.000]  我覺得也不錯
[00:04:02.000 --> 00:04:06.000]  但我覺得在希伯來書講的訊息
[00:04:06.000 --> 00:04:08.000]  就是看看最後我們堅持的東西
[00:04:08.000 --> 00:04:10.000]  到底會是怎樣呢?
[00:04:10.000 --> 00:04:12.000]  所以我就選擇了希伯來書第十三章
[00:04:12.000 --> 00:04:15.000]  第七至九節和大家一起看看
[00:04:15.000 --> 00:04:18.000]  其實希伯來作者給我們的訊息
[00:04:18.000 --> 00:04:22.000]  會不會是讓我們在開學的閱題當中
[00:04:22.000 --> 00:04:24.000]  看到一些端倪
[00:04:24.000 --> 00:04:26.000]  首先重溫一些經文
[00:04:26.000 --> 00:04:28.000]  大家才會熟悉
[00:04:28.000 --> 00:04:30.000]  第十三章第七節
[00:04:30.000 --> 00:04:32.000]  從前引道你們
[00:04:32.000 --> 00:04:34.000]  全上帝知道給你們的人
[00:04:34.000 --> 00:04:36.000]  你們要賞念他們
[00:04:36.000 --> 00:04:38.000]  效法他們的信心
[00:04:38.000 --> 00:04:40.000]  留心他們為人的結局
[00:04:40.000 --> 00:04:44.000]  這是一個很重要的引用
[00:04:44.000 --> 00:04:48.000]  經文裡面也帶出了
[00:04:48.000 --> 00:04:52.000]  其實留心他們的結局
[00:04:52.000 --> 00:04:56.000]  對於我理解的過程當中
[00:04:56.000 --> 00:04:58.000]  可能跟大家排列一下
[00:04:58.000 --> 00:05:00.000]  讓大家了解一下
[00:05:00.000 --> 00:05:03.000]  其實還有其他東西可以看到的
[00:05:03.000 --> 00:05:06.000]  不一定很快就看到結局
[00:05:06.000 --> 00:05:08.000]  排一排的時候
[00:05:08.000 --> 00:05:13.000]  你會看到從前引道你們
[00:05:13.000 --> 00:05:17.000]  全上帝知道給你們的人
[00:05:17.000 --> 00:05:19.000]  我們要做些什麼呢?
[00:05:19.000 --> 00:05:21.000]  第一就是賞念他們
[00:05:21.000 --> 00:05:23.000]  第二是效法他們的信心
[00:05:23.000 --> 00:05:26.000]  第三是留心他們的結局
[00:05:26.000 --> 00:05:30.000]  我想賞念他們不難理解
[00:05:30.000 --> 00:05:34.000]  他們過去想起他們曾經做過的事情
[00:05:34.000 --> 00:05:37.000]  或者我們之間的關係
[00:05:37.000 --> 00:05:39.000]  但是想了之後
[00:05:39.000 --> 00:05:41.000]  我們可能有個重點
[00:05:41.000 --> 00:05:44.000]  英文就是imitate their faith
[00:05:44.000 --> 00:05:48.000]  就是他們如何承接這個信仰
[00:05:48.000 --> 00:05:50.000]  繼續活出這個信仰
[00:05:50.000 --> 00:05:53.000]  在當中信心的定位
[00:05:53.000 --> 00:05:55.000]  或者運作的時候有什麼呢?
[00:05:55.000 --> 00:05:59.000]  會不會成為我的仿效一個例子呢?
[00:05:59.000 --> 00:06:02.000]  這段經文對我在初信
[00:06:02.000 --> 00:06:05.000]  當人道師的時候
[00:06:05.000 --> 00:06:08.000]  常常都很重要地提醒我
[00:06:08.000 --> 00:06:10.000]  我經常想問自己
[00:06:10.000 --> 00:06:12.000]  我憑什麼可以做別人的道師呢?
[00:06:12.000 --> 00:06:16.000]  又或者憑什麼可以將我的東西教人呢?
[00:06:16.000 --> 00:06:18.000]  我常常都去想
[00:06:18.000 --> 00:06:21.000]  其實有些東西別人懂我不懂
[00:06:21.000 --> 00:06:22.000]  有些東西我懂
[00:06:22.000 --> 00:06:24.000]  別人又未必想學
[00:06:24.000 --> 00:06:27.000]  對於我們有什麼要傳遞出去呢?
[00:06:27.000 --> 00:06:30.000]  我自己個人就很喜歡看傳記
[00:06:30.000 --> 00:06:36.000]  因為我覺得傳記就是一個CP值很高的東西
[00:06:36.000 --> 00:06:38.000]  因為在很短時間之內
[00:06:38.000 --> 00:06:41.000]  可以知道一個人一生的起承轉合
[00:06:41.000 --> 00:06:44.000]  又或者他失腳和成功的地方
[00:06:44.000 --> 00:06:46.000]  在看傳記的時候
[00:06:46.000 --> 00:06:48.000]  常常令我想起一段經文
[00:06:48.000 --> 00:06:51.000]  就是因為傳記就會告訴我們
[00:06:51.000 --> 00:06:54.000]  你想念這個人所做的事情
[00:06:54.000 --> 00:06:55.000]  你效法他
[00:06:55.000 --> 00:06:58.000]  他如何活出他自己對那件事的堅持
[00:06:58.000 --> 00:07:00.000]  或者執意
[00:07:00.000 --> 00:07:02.000]  然後你就會看到他堅持的事情
[00:07:02.000 --> 00:07:05.000]  最後會有什麼結局呢?
[00:07:05.000 --> 00:07:08.000]  這個也是很重要的
[00:07:08.000 --> 00:07:11.000]  對於我們基督信仰來說
[00:07:11.000 --> 00:07:14.000]  我們在教會的環境上常常都說聽見證
[00:07:14.000 --> 00:07:17.000]  其實見證也是某程度上反映了
[00:07:17.000 --> 00:07:20.000]  這段經文的力量
[00:07:20.000 --> 00:07:23.000]  或者是表達方式
[00:07:23.000 --> 00:07:26.000]  因為見證很多時候都讓我們明白
[00:07:26.000 --> 00:07:30.000]  弟兄姊妹如何活出他們的信仰
[00:07:30.000 --> 00:07:33.000]  而信仰當中他們用信心去表現
[00:07:33.000 --> 00:07:36.000]  在什麼層面或者是程度
[00:07:36.000 --> 00:07:41.000]  而我們其實都看看這個過程是如何發生的
[00:07:41.000 --> 00:07:44.000]  以致我們如果面對相近的情況的時候
[00:07:44.000 --> 00:07:47.000]  我們會不會成為借鏡呢?
[00:07:47.000 --> 00:07:50.000]  所以對於你曾經聽我說到
[00:07:50.000 --> 00:07:52.000]  或者上課的時候
[00:07:52.000 --> 00:07:55.000]  我都說見證應該不只是停在那裡
[00:07:55.000 --> 00:07:57.000]  同樣都是進行式的
[00:07:57.000 --> 00:08:01.000]  因為留心他們的結局其實是繼續發展下去
[00:08:01.000 --> 00:08:03.000]  所以見證應該是繼續去看看
[00:08:03.000 --> 00:08:06.000]  那個見證可以持續發展的方向
[00:08:06.000 --> 00:08:09.000]  或者是力量是多大
[00:08:09.000 --> 00:08:12.000]  希伯來書這裡提到
[00:08:12.000 --> 00:08:14.000]  就是這班人要思考
[00:08:14.000 --> 00:08:16.000]  其實有什麼具體呢?
[00:08:16.000 --> 00:08:18.000]  其實希伯來書是很具體的
[00:08:18.000 --> 00:08:21.000]  跟大家重溫一下武道的經文
[00:08:21.000 --> 00:08:23.000]  就是頭六節說的什麼
[00:08:23.000 --> 00:08:25.000]  其實一開始的時候
[00:08:25.000 --> 00:08:27.000]  很具體的告訴我們
[00:08:27.000 --> 00:08:30.000]  一班跟隨上帝的人
[00:08:30.000 --> 00:08:32.000]  愛是不能走的
[00:08:32.000 --> 00:08:34.000]  而愛的具體行動
[00:08:34.000 --> 00:08:36.000]  不是口傳那麼簡單
[00:08:36.000 --> 00:08:39.000]  就是實務上沒有接待
[00:08:39.000 --> 00:08:42.000]  所以接待這個用詞
[00:08:42.000 --> 00:08:44.000]  其實是正正告訴我們
[00:08:44.000 --> 00:08:46.000]  客女不是經常來的
[00:08:46.000 --> 00:08:49.000]  或者跟你關係不算很密切
[00:08:49.000 --> 00:08:52.000]  但是我們能不能夠有一個共享恩慈
[00:08:52.000 --> 00:08:56.000]  甚至是一個連率的心態去接待呢?
[00:08:56.000 --> 00:08:58.000]  這個對我們來說是
[00:08:58.000 --> 00:09:00.000]  額外做的事情
[00:09:00.000 --> 00:09:04.000]  所以在第一至三節裡說的
[00:09:04.000 --> 00:09:06.000]  愛是一個很具體的表現
[00:09:06.000 --> 00:09:10.000]  愛就是要表達我們有信心的層面
[00:09:10.000 --> 00:09:12.000]  我們可以很具體去服侍
[00:09:12.000 --> 00:09:15.000]  成為我們效法其他接待人的對象
[00:09:15.000 --> 00:09:18.000]  另外在第三節裡也說到
[00:09:18.000 --> 00:09:21.000]  有些情況是很不容易的
[00:09:21.000 --> 00:09:23.000]  我們要彼此紀念
[00:09:23.000 --> 00:09:25.000]  在紀念的過程中
[00:09:25.000 --> 00:09:28.000]  我自己的感受就是
[00:09:28.000 --> 00:09:32.000]  患難其實是隨處都在的
[00:09:32.000 --> 00:09:35.000]  我常常都會問自己
[00:09:35.000 --> 00:09:38.000]  當我看到一些弟兄姊妹不開心
[00:09:38.000 --> 00:09:44.000]  或者是很失落的情況的時候
[00:09:44.000 --> 00:09:46.000]  我自己都會提醒自己
[00:09:46.000 --> 00:09:49.000]  怎樣可以跟他們同行
[00:09:49.000 --> 00:09:53.000]  或者怎樣可以幫助他們
[00:09:53.000 --> 00:09:58.000]  或者是嘗試跟他們一起去處理呢?
[00:09:58.000 --> 00:10:02.000]  因為不知不覺其實都是在幫助自己
[00:10:02.000 --> 00:10:06.000]  因為有時候有些難處
[00:10:06.000 --> 00:10:08.000]  不是我不會有
[00:10:08.000 --> 00:10:11.000]  只不過他比我早才承受
[00:10:11.000 --> 00:10:13.000]  有時候幫弟兄姊妹
[00:10:13.000 --> 00:10:15.000]  跟他們一起去紀念這些事情
[00:10:15.000 --> 00:10:17.000]  一起去經歷困難、困鎖
[00:10:17.000 --> 00:10:20.000]  其實不知不覺都是在提醒自己
[00:10:20.000 --> 00:10:22.000]  他日我遇到這個困難的時候
[00:10:22.000 --> 00:10:24.000]  我怎樣去面對
[00:10:24.000 --> 00:10:30.000]  希伯來書大家都知道前面有很多警戒
[00:10:30.000 --> 00:10:33.000]  其實警戒正正就是一個很重要的效法
[00:10:33.000 --> 00:10:35.000]  警戒正正就是提醒我們
[00:10:35.000 --> 00:10:37.000]  有很多信心的行駛
[00:10:37.000 --> 00:10:38.000]  怎樣去活出
[00:10:38.000 --> 00:10:40.000]  警戒同樣都告訴我們
[00:10:40.000 --> 00:10:42.000]  結局應該怎樣可以避免
[00:10:42.000 --> 00:10:46.000]  不要再重蹈舊有犯罪的覆轍
[00:10:46.000 --> 00:10:49.000]  所以希伯來書所說的內容
[00:10:49.000 --> 00:10:52.000]  去到第十三章要結束的時候
[00:10:52.000 --> 00:10:54.000]  愛是很具體行動
[00:10:54.000 --> 00:10:56.000]  愛是跟我們一起去經歷
[00:10:56.000 --> 00:10:59.000]  很多患難不安的環境
[00:10:59.000 --> 00:11:03.000]  去到第四第五節的時候
[00:11:03.000 --> 00:11:05.000]  你會看到北風轉了
[00:11:05.000 --> 00:11:07.000]  除了說愛之外
[00:11:07.000 --> 00:11:09.000]  就提醒那個禁戒
[00:11:09.000 --> 00:11:11.000]  有些禁戒就是
[00:11:11.000 --> 00:11:13.000]  例如第四節就說
[00:11:13.000 --> 00:11:16.000]  禁戒 婚姻 第五節就說錢財
[00:11:16.000 --> 00:11:18.000]  你會看到很多
[00:11:18.000 --> 00:11:20.000]  剛才我說過傳記的人物
[00:11:20.000 --> 00:11:22.000]  他都會提醒自己
[00:11:22.000 --> 00:11:24.000]  有三樣東西基本上
[00:11:24.000 --> 00:11:27.000]  在不同人當中都會發生
[00:11:27.000 --> 00:11:29.000]  就在哪個階段出現
[00:11:29.000 --> 00:11:31.000]  就是set power money
[00:11:31.000 --> 00:11:34.000]  我想這三樣東西對於每個大英姐妹
[00:11:34.000 --> 00:11:36.000]  其實都有不同程度的試探
[00:11:36.000 --> 00:11:38.000]  和一個核制
[00:11:38.000 --> 00:11:41.000]  希伯來書在第四第五節提醒
[00:11:41.000 --> 00:11:45.000]  其實怎樣可以去提醒自己呢
[00:11:45.000 --> 00:11:47.000]  正正就是在
[00:11:47.000 --> 00:11:49.000]  貞潔性這個問題
[00:11:49.000 --> 00:11:53.000]  和在貪戀 錢財 甚至權力的問題當中
[00:11:53.000 --> 00:11:55.000]  要好好提醒
[00:11:55.000 --> 00:11:57.000]  因為前人有很多前科
[00:11:57.000 --> 00:11:59.000]  你發覺set power money
[00:11:59.000 --> 00:12:01.000]  三樣東西不好好去
[00:12:01.000 --> 00:12:03.000]  去做禁戒
[00:12:03.000 --> 00:12:06.000]  最後的結局都是不得好死
[00:12:06.000 --> 00:12:08.000]  對於你來說
[00:12:08.000 --> 00:12:10.000]  有多敏感這三個誘惑
[00:12:10.000 --> 00:12:12.000]  或者這三個禁戒的提醒呢
[00:12:12.000 --> 00:12:16.000]  你會看到在希伯來書的作者
[00:12:16.000 --> 00:12:19.000]  他分別都引用了《生命記》和《詩篇》
[00:12:19.000 --> 00:12:23.000]  提醒舊約其實一直都在禁戒
[00:12:23.000 --> 00:12:27.000]  以色列人怎樣去規行他們自己的做法
[00:12:27.000 --> 00:12:29.000]  怎樣去進行上帝的說話
[00:12:29.000 --> 00:12:32.000]  會不會就好像舊約
[00:12:32.000 --> 00:12:37.000]  以色列人常常犯一個大的問題
[00:12:37.000 --> 00:12:39.000]  就是你的口是親近
[00:12:39.000 --> 00:12:41.000]  你的心是遠離呢
[00:12:41.000 --> 00:12:43.000]  對於希伯來書的作者
[00:12:43.000 --> 00:12:46.000]  他要提醒受輸的人
[00:12:46.000 --> 00:12:48.000]  其實都是提醒我們
[00:12:48.000 --> 00:12:51.000]  我們初心其實都是很想跟隨上帝的
[00:12:51.000 --> 00:12:54.000]  但慢慢地在一些禁戒的事情當中
[00:12:54.000 --> 00:12:55.000]  我們失腳
[00:12:55.000 --> 00:12:58.000]  甚至乎沒有好好堅持
[00:12:58.000 --> 00:13:02.000]  但前人的傳記或者見證
[00:13:02.000 --> 00:13:04.000]  就成為我們好好的提醒
[00:13:04.000 --> 00:13:09.000]  雖然這樣好像很說書
[00:13:09.000 --> 00:13:13.000]  但我覺得我們的信仰從開初到現在
[00:13:13.000 --> 00:13:15.000]  很多事情都是沒有變的
[00:13:15.000 --> 00:13:18.000]  只不過人常常都覺得自己能夠處理
[00:13:18.000 --> 00:13:20.000]  這個都是我常常提醒自己
[00:13:20.000 --> 00:13:23.000]  特別都是提醒我兩個兒子
[00:13:23.000 --> 00:13:26.000]  我說有些事情爸爸常常都很憎氣
[00:13:26.000 --> 00:13:30.000]  不斷地反覆地告訴你可能性
[00:13:30.000 --> 00:13:32.000]  但結局都是一樣
[00:13:32.000 --> 00:13:36.000]  因為很多事情人在最終是沒有變的
[00:13:36.000 --> 00:13:39.000]  只不過你覺得自己有能力可以處理
[00:13:39.000 --> 00:13:42.000]  你覺得你有能力可以避過
[00:13:42.000 --> 00:13:44.000]  但最後你沒有處理的話
[00:13:44.000 --> 00:13:46.000]  那結局都是一樣
[00:13:46.000 --> 00:13:52.000]  那麼去到這個經文裏面
[00:13:52.000 --> 00:13:54.000]  要帶出一個訊息的時候
[00:13:54.000 --> 00:13:58.000]  讓我想起一個我曾經去過的教會
[00:13:58.000 --> 00:14:01.000]  關於Sex Power Money這個問題
[00:14:01.000 --> 00:14:05.000]  又成為一個傳記
[00:14:05.000 --> 00:14:08.000]  在2012年
[00:14:08.000 --> 00:14:14.000]  我有機會和一班老師去韓國開會
[00:14:14.000 --> 00:14:19.000]  我去了當時韓國一間很出名的教會
[00:14:19.000 --> 00:14:22.000]  這個是羽爾島純呼音教會
[00:14:22.000 --> 00:14:24.000]  趙鴻基一手創辦的教會
[00:14:24.000 --> 00:14:30.000]  當時是超過85萬個基督徒
[00:14:30.000 --> 00:14:34.000]  或85萬個會友名冊
[00:14:34.000 --> 00:14:37.000]  但自從2016年就沒有更新
[00:14:37.000 --> 00:14:40.000]  因為教會發生了連續的醜聞
[00:14:40.000 --> 00:14:44.000]  其實趙鴻基建立這間教會
[00:14:44.000 --> 00:14:49.000]  那麼多信眾一定有他吸引人的地方
[00:14:49.000 --> 00:14:52.000]  今天就不是詳談他如何白手
[00:14:52.000 --> 00:14:55.000]  或者如何興建這間教會
[00:14:55.000 --> 00:14:57.000]  如何焦聚會眾
[00:14:57.000 --> 00:15:02.000]  但在這間教會運作期間
[00:15:02.000 --> 00:15:07.000]  事實上有很多輝煌的公職和士工
[00:15:07.000 --> 00:15:10.000]  成為很多教會仿效的對象
[00:15:10.000 --> 00:15:13.000]  其實接下來這幾張PowerPoint
[00:15:13.000 --> 00:15:15.000]  在上星期我在學院組會
[00:15:15.000 --> 00:15:18.000]  和一班神學生時也分享過
[00:15:18.000 --> 00:15:20.000]  我們作為一個傳道人
[00:15:20.000 --> 00:15:26.000]  總會有很多所謂發展個案去仿效
[00:15:26.000 --> 00:15:28.000]  但我都跟學生說
[00:15:28.000 --> 00:15:32.000]  其實眾人以為善的事
[00:15:32.000 --> 00:15:34.000]  你都要留心去做
[00:15:34.000 --> 00:15:37.000]  不要覺得很興旺就一定是對的
[00:15:37.000 --> 00:15:40.000]  有時我們太著重興旺的事情
[00:15:40.000 --> 00:15:42.000]  沒有了解背後的原因
[00:15:42.000 --> 00:15:44.000]  往往都會出事
[00:15:44.000 --> 00:15:46.000]  這也是我其中一個口頭禪
[00:15:46.000 --> 00:15:49.000]  就是「似不一定是」
[00:15:49.000 --> 00:15:52.000]  不要從現象去定本質
[00:15:52.000 --> 00:15:55.000]  很多時候事情發展得很大
[00:15:55.000 --> 00:15:57.000]  好像很有效
[00:15:57.000 --> 00:16:00.000]  你要小心細節上的事情
[00:16:00.000 --> 00:16:03.000]  不是你想像中那麼簡單
[00:16:03.000 --> 00:16:04.000]  難就難在
[00:16:04.000 --> 00:16:06.000]  很多時候說了這句話
[00:16:06.000 --> 00:16:07.000]  要很難應驗
[00:16:07.000 --> 00:16:10.000]  所以要多方面去了解
[00:16:10.000 --> 00:16:14.000]  和學生分享的時候
[00:16:14.000 --> 00:16:17.000]  這四本書都是當時趙同基很出名
[00:16:17.000 --> 00:16:19.000]  很多人會看的
[00:16:19.000 --> 00:16:21.000]  其中四道空間的靈性
[00:16:21.000 --> 00:16:24.000]  都能看到很多牧養
[00:16:24.000 --> 00:16:28.000]  甚至帶動弟兄姊妹成長的理念
[00:16:28.000 --> 00:16:31.000]  每間教會都有一個church mandate
[00:16:31.000 --> 00:16:34.000]  church mandate很著重祈禱與靈性
[00:16:34.000 --> 00:16:36.000]  祈禱是很具體的
[00:16:36.000 --> 00:16:39.000]  約翰三書第二節說
[00:16:39.000 --> 00:16:40.000]  親愛的朋友
[00:16:40.000 --> 00:16:42.000]  我祝你事事順利身體健康
[00:16:42.000 --> 00:16:45.000]  正如你的靈性健全一樣
[00:16:45.000 --> 00:16:48.000]  毋庸置疑
[00:16:48.000 --> 00:16:51.000]  純福音教會很著重祈禱
[00:16:51.000 --> 00:16:53.000]  在過去的日子
[00:16:53.000 --> 00:16:55.000]  香港有不少教會
[00:16:55.000 --> 00:17:01.000]  都是探訪或取經
[00:17:01.000 --> 00:17:03.000]  就是他們的祈禱山
[00:17:03.000 --> 00:17:05.000]  事實上他們很多弟兄姊妹
[00:17:05.000 --> 00:17:08.000]  每個星期都會回去祈禱
[00:17:08.000 --> 00:17:11.000]  是說3500至5000人
[00:17:11.000 --> 00:17:13.000]  凌晨開始就祈禱
[00:17:13.000 --> 00:17:15.000]  凌晨就上班
[00:17:15.000 --> 00:17:17.000]  反觀香港
[00:17:17.000 --> 00:17:22.000]  我不能說認識很多教會
[00:17:22.000 --> 00:17:26.000]  但很多教會辦祈禱會都很困難
[00:17:26.000 --> 00:17:28.000]  不容易找人上班
[00:17:28.000 --> 00:17:31.000]  於是發覺沒人上班
[00:17:31.000 --> 00:17:33.000]  就轉時段
[00:17:33.000 --> 00:17:35.000]  轉時段其實都沒人上班
[00:17:35.000 --> 00:17:38.000]  最後就把祈禱植入崇拜
[00:17:38.000 --> 00:17:41.000]  但都不容易運作
[00:17:41.000 --> 00:17:47.000]  因應純福音教會的祈禱活動
[00:17:47.000 --> 00:17:49.000]  運動興旺的時候
[00:17:49.000 --> 00:17:53.000]  都令到很多香港教會都去取經
[00:17:53.000 --> 00:17:56.000]  但其實要了解祈禱
[00:17:56.000 --> 00:17:59.000]  其中一個很大的特性
[00:17:59.000 --> 00:18:01.000]  就是很多弟兄姊妹
[00:18:01.000 --> 00:18:04.000]  都被教導過要多點祈禱
[00:18:04.000 --> 00:18:08.000]  其中一個是越禁食祈禱越多
[00:18:08.000 --> 00:18:10.000]  越能看到上帝的神蹟
[00:18:10.000 --> 00:18:12.000]  對我來說
[00:18:12.000 --> 00:18:14.000]  有一個很強調
[00:18:14.000 --> 00:18:18.000]  香港本色的宗教活動
[00:18:18.000 --> 00:18:20.000]  就是拜得神多自有神庇佑
[00:18:20.000 --> 00:18:24.000]  是否每次我們搖動上帝的手
[00:18:24.000 --> 00:18:26.000]  上帝就會不斷聽我們呢?
[00:18:26.000 --> 00:18:29.000]  是否我們說很多的時候
[00:18:29.000 --> 00:18:30.000]  上帝一定會聽呢?
[00:18:30.000 --> 00:18:33.000]  其實你知道我們的福音信仰不是這樣
[00:18:33.000 --> 00:18:37.000]  其實有很強烈的
[00:18:37.000 --> 00:18:41.000]  希望說得多的時候
[00:18:41.000 --> 00:18:42.000]  上帝會聽
[00:18:42.000 --> 00:18:44.000]  具體讓自己明白
[00:18:44.000 --> 00:18:48.000]  祂很清楚自己要什麼
[00:18:48.000 --> 00:18:50.000]  這件事我覺得
[00:18:50.000 --> 00:18:53.000]  或是我一直以來都覺得
[00:18:53.000 --> 00:18:56.000]  祈禱的主權不在自身上
[00:18:56.000 --> 00:18:59.000]  祈禱的主權在上帝身上
[00:18:59.000 --> 00:19:02.000]  祈禱只不過是我們透過禱告
[00:19:02.000 --> 00:19:04.000]  去反映我們一直想執著
[00:19:04.000 --> 00:19:06.000]  或是想堅持的是什麼
[00:19:06.000 --> 00:19:09.000]  而祈禱其實應該學習聆聽
[00:19:09.000 --> 00:19:12.000]  聆聽上帝跟我們當中的說話
[00:19:12.000 --> 00:19:14.000]  通常說到這裡的時候
[00:19:14.000 --> 00:19:16.000]  弟兄姊妹都會很難明白
[00:19:16.000 --> 00:19:18.000]  但是
[00:19:18.000 --> 00:19:21.000]  由我參與青少年服事的時候
[00:19:21.000 --> 00:19:25.000]  我跟年輕人一起說主日崇拜
[00:19:25.000 --> 00:19:26.000]  甚至查經的時候
[00:19:26.000 --> 00:19:28.000]  關於祈禱
[00:19:28.000 --> 00:19:31.000]  我都說從第一天開始我們要知道
[00:19:31.000 --> 00:19:33.000]  祈禱的答案有三個
[00:19:33.000 --> 00:19:35.000]  第一個就是YES
[00:19:35.000 --> 00:19:37.000]  就是你祈禱得蒙英運
[00:19:37.000 --> 00:19:39.000]  當然很開心
[00:19:39.000 --> 00:19:41.000]  第二個答案就是NO
[00:19:41.000 --> 00:19:43.000]  NO就是開心
[00:19:43.000 --> 00:19:44.000]  因為很快知道不行
[00:19:44.000 --> 00:19:46.000]  你就不要想了
[00:19:46.000 --> 00:19:48.000]  第三個就是WAIT
[00:19:48.000 --> 00:19:52.000]  WAIT是很多弟兄姊妹最難忍耐的
[00:19:52.000 --> 00:19:54.000]  因為很多還得還失
[00:19:54.000 --> 00:19:55.000]  很多猜疑
[00:19:55.000 --> 00:19:57.000]  但是
[00:19:57.000 --> 00:20:00.000]  WAIT反而是更加讓我們明白到
[00:20:00.000 --> 00:20:04.000]  或是檢視到我們是不是錯焦點
[00:20:04.000 --> 00:20:08.000]  又或者我們是不是太著重個人感受
