
[00:00:00.000 --> 00:00:03.720]  留堂的朋友和網上的朋友大家好
[00:03:00.800 --> 00:03:05.800]  年輕人多謝你那年來我們那裡講福音
[00:03:05.800 --> 00:03:10.800]  我今天都是準備做傳導人
[00:03:10.800 --> 00:03:12.800]  多神奇
[00:03:12.800 --> 00:03:14.800]  所以不要緊
[00:03:14.800 --> 00:03:17.800]  我今晚講成怎樣都不要緊
[00:03:17.800 --> 00:03:19.800]  我最緊要的就是告訴你
[00:03:19.800 --> 00:03:23.800]  我今晚絕對不會跟你講所謂A4福音
[00:03:23.800 --> 00:03:28.800]  有兩個人都是所謂改革中的神學家
[00:03:28.800 --> 00:03:31.800]  一個叫Pekka一個叫Kuiper
[00:03:31.800 --> 00:03:36.800]  Pekka我有幸在溫哥華進修的時候
[00:03:36.800 --> 00:03:40.800]  坐在他的課堂裡面聽他講書
[00:03:40.800 --> 00:03:45.800]  有同學告訴他Pekka講話很悶
[00:03:45.800 --> 00:03:50.800]  但是他每次進來都是唱三一頌
[00:03:50.800 --> 00:03:53.800]  他說theology is doxology
[00:03:53.800 --> 00:03:56.800]  一個認識上帝的人
[00:03:56.800 --> 00:03:59.800]  他講話悶與不悶不是重點
[00:03:59.800 --> 00:04:03.800]  是裡面到底有沒有生命
[00:04:03.800 --> 00:04:05.800]  他告訴我們今天的訊息
[00:04:05.800 --> 00:04:07.800]  今天很多福音的訊息
[00:04:07.800 --> 00:04:10.800]  其實都不是以上帝做主場
[00:04:10.800 --> 00:04:13.800]  都是以人的需要為本
[00:04:13.800 --> 00:04:15.800]  我都很記得很久之前
[00:04:15.800 --> 00:04:17.800]  參加一個傳福音的訓練
[00:04:17.800 --> 00:04:20.800]  有一個某大學的傳理學大師
[00:04:20.800 --> 00:04:22.800]  當時是大師級的
[00:04:22.800 --> 00:04:24.800]  他就說你最緊要傳福音
[00:04:24.800 --> 00:04:27.800]  就是找到人碰到他的掣
[00:04:27.800 --> 00:04:30.800]  按到他的所謂felt need
[00:04:30.800 --> 00:04:32.800]  當他覺得自己需要的時候
[00:04:32.800 --> 00:04:34.800]  就有機會了
[00:04:34.800 --> 00:04:36.800]  後來這種東西一路發展
[00:04:36.800 --> 00:04:39.800]  後來到了Mega Church的情況
[00:04:39.800 --> 00:04:41.800]  是千千萬萬人湧入教會
[00:04:41.800 --> 00:04:44.800]  很興旺的情況
[00:04:44.800 --> 00:04:47.800]  叫做seeker sensitive
[00:04:47.800 --> 00:04:50.800]  就是為了新朋友迎合他們
[00:04:50.800 --> 00:04:51.800]  無可厚非的
[00:04:51.800 --> 00:04:53.800]  如果你進來我的禮拜堂
[00:04:53.800 --> 00:04:55.800]  你覺得全部都是快要死的人
[00:04:55.800 --> 00:04:57.800]  唱的歌好像安息禮拜一樣
[00:04:57.800 --> 00:04:59.800]  你當然下次就不來了
[00:04:59.800 --> 00:05:01.800]  不過每次都是跳到你氣咳
[00:05:01.800 --> 00:05:03.800]  下次你都未必會來
[00:05:03.800 --> 00:05:05.800]  不過跳到氣咳的人
[00:05:05.800 --> 00:05:08.800]  有時候跳著跳著的人都瘋了
[00:05:08.800 --> 00:05:10.800]  瘋得連牧師都瘋了
[00:05:10.800 --> 00:05:12.800]  結果Mega Church的牧師
[00:05:12.800 --> 00:05:14.800]  都因為失德的緣故
[00:05:14.800 --> 00:05:16.800]  倒下了
[00:05:16.800 --> 00:05:18.800]  親愛的朋友
[00:05:18.800 --> 00:05:20.800]  我們處於一個這樣的世代
[00:05:20.800 --> 00:05:23.800]  我們到底有什麼的福音
[00:05:23.800 --> 00:05:25.800]  所以我聽這些人說
[00:05:25.800 --> 00:05:27.800]  我們要去找一個
[00:05:27.800 --> 00:05:29.800]  以上帝為主場
[00:05:29.800 --> 00:05:31.800]  以上帝為中心
[00:05:31.800 --> 00:05:34.800]  思考上帝 認識上帝
[00:05:34.800 --> 00:05:37.800]  敬畏上帝的那種福音
[00:05:37.800 --> 00:05:39.800]  我喜歡
[00:05:39.800 --> 00:05:41.800]  我從22歲的時候
[00:05:41.800 --> 00:05:43.800]  由一個嬉皮仔
[00:05:43.800 --> 00:05:45.800]  變成一個跟耶穌的人
[00:05:45.800 --> 00:05:47.800]  到現在快76歲了
[00:05:47.800 --> 00:05:49.800]  不像了 像86歲
[00:05:49.800 --> 00:05:52.800]  在這麼多年裡面
[00:05:52.800 --> 00:05:57.800]  我覺得我真的很喜歡說福音
[00:05:57.800 --> 00:05:59.800]  因為如果沒有這個福音
[00:05:59.800 --> 00:06:01.800]  沒有我
[00:06:01.800 --> 00:06:05.800]  而這個福音今天仍然養著我
[00:06:05.800 --> 00:06:07.800]  不單養著我
[00:06:07.800 --> 00:06:10.800]  給我有極多的盼望
[00:06:10.800 --> 00:06:13.800]  我數不完福音給我的好東西是什麼
[00:06:13.800 --> 00:06:15.800]  不過福音給我的
[00:06:15.800 --> 00:06:17.800]  全部都是fringe benefits
[00:06:17.800 --> 00:06:19.800]  都是外圍的東西
[00:06:19.800 --> 00:06:22.800]  福音最重要的是什麼
[00:06:22.800 --> 00:06:25.800]  我希望你今晚聽得很清楚
[00:06:25.800 --> 00:06:28.800]  這個年輕人在這裡說的福音
[00:06:28.800 --> 00:06:30.800]  果然是有料到
[00:06:30.800 --> 00:06:32.800]  至於你
[00:06:32.800 --> 00:06:34.800]  怎樣選擇
[00:06:34.800 --> 00:06:36.800]  接不接受這個福音
[00:06:36.800 --> 00:06:40.800]  就看上帝和你之間的交往
[00:06:40.800 --> 00:06:43.800]  我從前是說粗口
[00:06:43.800 --> 00:06:46.800]  是非常之流暢的
[00:06:46.800 --> 00:06:50.800]  是中英文 日文 潮州話 上海話
[00:06:50.800 --> 00:06:52.800]  我都是很厲害的
[00:06:52.800 --> 00:06:54.800]  我上禮拜堂背金句
[00:06:54.800 --> 00:06:56.800]  出去就是說粗口
[00:06:56.800 --> 00:07:00.800]  兩樣比賽都是第一的
[00:07:00.800 --> 00:07:04.800]  又打人 以為自己有三兩道散手
[00:07:04.800 --> 00:07:06.800]  欺負人欺負物
[00:07:06.800 --> 00:07:08.800]  但是
[00:07:08.800 --> 00:07:17.800]  我都是蒙了憐憫
[00:07:17.800 --> 00:07:20.800]  我癲癲癲癲的時候做
[00:07:20.800 --> 00:07:24.800]  但是主的恩典是格外豐盛
[00:07:24.800 --> 00:07:28.800]  結果使我在基督裡面變了
[00:07:28.800 --> 00:07:31.800]  基督耶穌降世
[00:07:31.800 --> 00:07:34.800]  是歷史事實
[00:07:34.800 --> 00:07:36.800]  歷史事實
[00:07:36.800 --> 00:07:38.800]  Empirical的東西
[00:07:38.800 --> 00:07:41.800]  經常說科學 說實證
[00:07:41.800 --> 00:07:43.800]  耶穌基督的實證
[00:07:43.800 --> 00:07:46.800]  在這裡一清二楚
[00:07:46.800 --> 00:07:50.800]  他來做什麼 拯救罪人
[00:07:50.800 --> 00:07:54.800]  這句話是可信的 是十分可佩服的
[00:07:54.800 --> 00:07:58.800]  在罪人裡面 我是一個壞到沒有影子的人
[00:07:58.800 --> 00:08:00.800]  但是我都蒙了憐憫
[00:08:00.800 --> 00:08:03.800]  因為耶穌基督
[00:08:03.800 --> 00:08:06.800]  要在我這一挺感的人身上
[00:08:06.800 --> 00:08:10.800]  顯明他一切的忍耐
[00:08:10.800 --> 00:08:14.800]  讓後來信他得永生的人
[00:08:14.800 --> 00:08:16.800]  做一個伴
[00:08:16.800 --> 00:08:18.800]  做一個伙伴
[00:08:18.800 --> 00:08:20.800]  但願尊貴榮耀
[00:08:20.800 --> 00:08:22.800]  貴與那一位不能扭壞
[00:08:22.800 --> 00:08:25.800]  不能看見永世的君王
[00:08:25.800 --> 00:08:27.800]  獨一的上帝
[00:08:27.800 --> 00:08:30.800]  直到永遠 阿門
[00:08:30.800 --> 00:08:32.800]  Amen
[00:08:32.800 --> 00:08:35.800]  你當然知道我是偷別人的話說的
[00:08:35.800 --> 00:08:38.800]  你也讀過保羅這段話
[00:08:38.800 --> 00:08:40.800]  不過我將它改寫
[00:08:40.800 --> 00:08:44.800]  今晚我很想講盡一點
[00:08:44.800 --> 00:08:48.800]  求主幫我 去消除那些A4
[00:08:48.800 --> 00:08:52.800]  因為如果不是從上帝的出發點
[00:08:52.800 --> 00:08:55.800]  如果沒有心去敬畏他
[00:08:55.800 --> 00:08:57.800]  只是求那個功效
[00:08:57.800 --> 00:08:59.800]  求對人有什麼幫助
[00:08:59.800 --> 00:09:01.800]  對社會有什麼幫助
[00:09:01.800 --> 00:09:04.800]  只是求幸福 穩妥
[00:09:04.800 --> 00:09:06.800]  無災無難 無病無痛
[00:09:06.800 --> 00:09:09.800]  歡喜快樂
[00:09:09.800 --> 00:09:11.800]  這樣的福音
[00:09:11.800 --> 00:09:13.800]  只是這樣
[00:09:13.800 --> 00:09:15.800]  行不行啊
[00:09:15.800 --> 00:09:18.800]  如果那個福音是有這一切
[00:09:18.800 --> 00:09:20.800]  不過不是只是這樣
[00:09:20.800 --> 00:09:22.800]  而是超越這樣
[00:09:22.800 --> 00:09:24.800]  你覺得是不是更好
[00:09:24.800 --> 00:09:26.800]  反應我
[00:09:26.800 --> 00:09:28.800]  你也很聰明
[00:09:28.800 --> 00:09:32.800]  古老的福音當然有果效
[00:09:32.800 --> 00:09:34.800]  但是古老的福音
[00:09:34.800 --> 00:09:37.800]  原來是一個proclamation
[00:09:37.800 --> 00:09:39.800]  一個宣告
[00:09:39.800 --> 00:09:41.800]  一個走進來的時候
[00:09:41.800 --> 00:09:43.800]  就說上主如此說
[00:09:43.800 --> 00:09:45.800]  聖旨到
[00:09:45.800 --> 00:09:47.800]  接旨
[00:09:47.800 --> 00:09:50.800]  因為這個福音已經實現了
[00:09:50.800 --> 00:09:53.800]  就是這位創天造地的上帝
[00:09:53.800 --> 00:09:55.800]  憑著他至高無上的主權
[00:09:55.800 --> 00:09:57.800]  向世上所有的人
[00:09:57.800 --> 00:10:00.800]  賜下恩典憐憫
[00:10:00.800 --> 00:10:05.800]  也警告所有頂撞他的人
[00:10:05.800 --> 00:10:10.800]  為非作歹 犯罪作惡 墮落淫亂的人
[00:10:10.800 --> 00:10:14.800]  迷信假神 貪贓枉法
[00:10:14.800 --> 00:10:16.800]  骯髒邋遢的人
[00:10:16.800 --> 00:10:20.800]  說他的審判是極之嚴厲
[00:10:20.800 --> 00:10:23.800]  但是他更加是邀請人
[00:10:23.800 --> 00:10:27.800]  前來敬拜他 尊崇他
[00:10:27.800 --> 00:10:28.800]  為什麼呢
[00:10:28.800 --> 00:10:31.800]  因為今生來生
[00:10:31.800 --> 00:10:36.800]  一切的禍福 一切的福祉
[00:10:36.800 --> 00:10:38.800]  都是由他而來
[00:10:38.800 --> 00:10:40.800]  所以親愛的
[00:10:40.800 --> 00:10:42.800]  我今晚很清楚告訴你
[00:10:42.800 --> 00:10:46.800]  信耶穌不是幫你戒什麼戒什麼
[00:10:46.800 --> 00:10:49.800]  當然你如果很想戒東西
[00:10:49.800 --> 00:10:51.800]  信耶穌當然會邀請你
[00:10:51.800 --> 00:10:53.800]  好過你不信耶穌
[00:10:53.800 --> 00:10:55.800]  繼續被人綁死
[00:10:55.800 --> 00:10:57.800]  對不對
[00:10:57.800 --> 00:10:59.800]  有些事怎麼搞都搞不定
[00:10:59.800 --> 00:11:01.800]  只要信了耶穌就搞定
[00:11:01.800 --> 00:11:03.800]  當然是Hallelujah
[00:11:03.800 --> 00:11:06.800]  不過我想清清楚楚地告訴你
[00:11:06.800 --> 00:11:08.800]  耶穌不是幫你轉運
[00:11:08.800 --> 00:11:11.800]  耶穌不是只幫你家庭幸福
[00:11:11.800 --> 00:11:13.800]  這一切都是好
[00:11:13.800 --> 00:11:15.800]  但不是最好
[00:11:15.800 --> 00:11:19.800]  有人說信耶穌得永生
[00:11:19.800 --> 00:11:21.800]  我曾經跟一班人
[00:11:21.800 --> 00:11:23.800]  跟一個老人家
[00:11:23.800 --> 00:11:24.800]  當然現在我是老人家
[00:11:24.800 --> 00:11:25.800]  那時候我不是
[00:11:25.800 --> 00:11:27.800]  我們年輕時跟他說
[00:11:27.800 --> 00:11:30.800]  阿伯你想不想得永生
[00:11:30.800 --> 00:11:34.800]  你知不知道七老八十的阿伯怎麼說
[00:11:34.800 --> 00:11:37.800]  他說我都活得不耐煩
[00:11:37.800 --> 00:11:40.800]  不用幫我續期
[00:11:40.800 --> 00:11:43.800]  於是我就一直思考
[00:11:43.800 --> 00:11:46.800]  信耶穌得永生是什麼事情
[00:11:46.800 --> 00:11:49.800]  我們最忌諱就是傳道人開口及著利
[00:11:49.800 --> 00:11:51.800]  說了些話都不知道自己在說什麼
[00:11:51.800 --> 00:11:54.800]  然後聽的人又不知道你在說什麼
[00:11:54.800 --> 00:11:57.800]  我覺得那個伯伯真的很聰明
[00:11:57.800 --> 00:11:59.800]  我就去思考
[00:11:59.800 --> 00:12:02.800]  原來耶穌基督所說的永生
[00:12:02.800 --> 00:12:05.800]  固然是死後的存在
[00:12:05.800 --> 00:12:07.800]  這個不用否定
[00:12:07.800 --> 00:12:10.800]  固然是和時間的延續有關
[00:12:10.800 --> 00:12:13.800]  但如果純粹是時間的延續
[00:12:13.800 --> 00:12:16.800]  這個永生簡直是torture
[00:12:16.800 --> 00:12:18.800]  但感謝上帝
[00:12:18.800 --> 00:12:19.800]  耶穌基督說
[00:12:19.800 --> 00:12:22.800]  父啊認識你
[00:12:22.800 --> 00:12:27.800]  和認識你所差派來的聖子
[00:12:27.800 --> 00:12:30.800]  這就是永生
[00:12:30.800 --> 00:12:32.800]  這就是成為我啟發
[00:12:32.800 --> 00:12:36.800]  我認識永生的一個重要詞彙
[00:12:36.800 --> 00:12:38.800]  因為在認識這個字
[00:12:38.800 --> 00:12:41.800]  在聖經裏面
[00:12:41.800 --> 00:12:45.800]  是表示一個非常親密的關係
[00:12:45.800 --> 00:12:48.800]  亞當認識夏娃
[00:12:48.800 --> 00:12:51.800]  就是他夫妻有多親密的關係
[00:12:51.800 --> 00:12:55.800]  我們人竟然能夠認識上帝
[00:12:55.800 --> 00:12:57.800]  和他所差派來的耶穌基督
[00:12:57.800 --> 00:13:01.800]  即是你可以和創造你
[00:13:01.800 --> 00:13:02.800]  拯救你
[00:13:02.800 --> 00:13:05.800]  養活你的這位獨一的真神
[00:13:05.800 --> 00:13:07.800]  有一個永不分割
[00:13:07.800 --> 00:13:09.800]  而且心不可測
[00:13:09.800 --> 00:13:15.800]  而且可以永恆地深入的那種關係
[00:13:15.800 --> 00:13:17.800]  震撼
[00:13:17.800 --> 00:13:23.800]  詩人 劇作家 藝術家 舞蹈家
[00:13:23.800 --> 00:13:27.800]  想表達的很多很深刻的東西
[00:13:27.800 --> 00:13:30.800]  其實源於這種人心裏面
[00:13:30.800 --> 00:13:32.800]  深處那一處
[00:13:32.800 --> 00:13:36.800]  對上主永恆的渴望
[00:13:36.800 --> 00:13:39.800]  好像奧古斯丁所說的
[00:13:39.800 --> 00:13:40.800]  上主啊
[00:13:40.800 --> 00:13:44.800]  祢為祢自己創造了我們
[00:13:44.800 --> 00:13:47.800]  使我們的心若不歸於祢
[00:13:47.800 --> 00:13:50.800]  我們永遠不得安息
[00:13:50.800 --> 00:13:52.800]  真愛的
[00:13:52.800 --> 00:13:55.800]  追逐很多很多的名利
[00:13:55.800 --> 00:13:56.800]  追逐很多
[00:13:56.800 --> 00:13:58.800]  為什麼一個女人追逐一個丈夫
[00:13:58.800 --> 00:14:01.800]  一個男人追逐很多個女人
[00:14:01.800 --> 00:14:04.800]  結果搞到亂七八糟都不得安樂
[00:14:04.800 --> 00:14:08.800]  因為她心裏面想要的安息
[00:14:08.800 --> 00:14:11.800]  並不是在世上的任何情愛
[00:14:11.800 --> 00:14:14.800]  世上的任何關係能夠得到的
[00:14:14.800 --> 00:14:17.800]  所以認識祢獨一的真神
[00:14:17.800 --> 00:14:20.800]  和認識祢的耶穌基督
[00:14:20.800 --> 00:14:22.800]  這個叫做永生
[00:14:22.800 --> 00:14:25.800]  所以我給John一個題目
[00:14:25.800 --> 00:14:27.800]  你叫我說福音
[00:14:27.800 --> 00:14:29.800]  我就有點粗魯地告訴你
[00:14:29.800 --> 00:14:31.800]  福什麼音
[00:14:31.800 --> 00:14:33.800]  因為現在有很多人聽見福音的時候
[00:14:33.800 --> 00:14:35.800]  就起了腳
[00:14:35.800 --> 00:14:36.800]  翻了桌子
[00:14:36.800 --> 00:14:40.800]  今天我很想透過今晚的訊息
[00:14:40.800 --> 00:14:41.800]  告訴你
[00:14:41.800 --> 00:14:43.800]  原來這個福音
[00:14:43.800 --> 00:14:48.800]  就是上帝親自來到人世間
[00:14:48.800 --> 00:14:53.800]  來打開人神之間唯一的通道
[00:14:53.800 --> 00:14:56.800]  因為在神和人中間
[00:14:56.800 --> 00:14:58.800]  只有一條橋樑
[00:14:58.800 --> 00:15:02.800]  就是降世為人的耶穌基督
[00:15:02.800 --> 00:15:04.800]  所以福音是什麼呢
[00:15:04.800 --> 00:15:05.800]  你告訴我
[00:15:05.800 --> 00:15:07.800]  福音是什麼
[00:15:07.800 --> 00:15:12.800]  福音就是耶穌基督
[00:15:12.800 --> 00:15:14.800]  福音就是耶穌基督
[00:15:14.800 --> 00:15:16.800]  將祂所有的東西
[00:15:16.800 --> 00:15:18.800]  傾注在我的生命裏
[00:15:18.800 --> 00:15:21.800]  福音就是我受造奇妙可畏
[00:15:21.800 --> 00:15:22.800]  我最終的目的
[00:15:22.800 --> 00:15:24.800]  我人生的使命
[00:15:24.800 --> 00:15:25.800]  人生的歸宿
[00:15:25.800 --> 00:15:26.800]  只有一個
[00:15:26.800 --> 00:15:28.800]  就是全屬於祂
[00:15:28.800 --> 00:15:30.800]  Hallelujah
[00:15:30.800 --> 00:15:32.800]  我二十一歲之前
[00:15:32.800 --> 00:15:34.800]  我涉獵東方宗教
[00:15:34.800 --> 00:15:36.800]  涉獵東方的武術
[00:15:36.800 --> 00:15:39.800]  是希望得到自己人生的提升
[00:15:39.800 --> 00:15:41.800]  但是我越提升越墮落
[00:15:41.800 --> 00:15:44.800]  直到我得到耶穌基督之後
[00:15:44.800 --> 00:15:46.800]  我整個人翻天覆地地
[00:15:46.800 --> 00:15:49.800]  改變了一點點
[00:15:49.800 --> 00:15:52.800]  現在還需要繼續改變
[00:15:52.800 --> 00:15:55.800]  我每天都和我老婆說對不起
[00:15:55.800 --> 00:15:56.800]  我除了向主認罪
[00:15:56.800 --> 00:15:58.800]  就是向祂認錯
[00:15:58.800 --> 00:16:00.800]  到我未死的那一天
[00:16:00.800 --> 00:16:01.800]  我都繼續認錯
[00:16:01.800 --> 00:16:04.800]  我知道不認錯就一定錯
[00:16:04.800 --> 00:16:06.800]  我知道不識死就一定死
[00:16:06.800 --> 00:16:07.800]  我每天都識死
[00:16:07.800 --> 00:16:08.800]  每天都認錯
[00:16:08.800 --> 00:16:10.800]  所以我繼續向榮生
[00:16:10.800 --> 00:16:12.800]  Hallelujah
[00:16:12.800 --> 00:16:13.800]  我希望你的生命
[00:16:13.800 --> 00:16:16.800]  越來越精彩
[00:16:16.800 --> 00:16:17.800]  我們知道耶穌基督
[00:16:17.800 --> 00:16:19.800]  來拯救罪人
[00:16:19.800 --> 00:16:21.800]  這話是可信的
[00:16:21.800 --> 00:16:24.800]  是十分可佩服的
[00:16:24.800 --> 00:16:26.800]  福音之所以黑人憎
[00:16:26.800 --> 00:16:27.800]  是什麼呢
[00:16:27.800 --> 00:16:28.800]  福音之所以黑人憎
[00:16:28.800 --> 00:16:31.800]  就是說你救不了自己
[00:16:31.800 --> 00:16:34.800]  所以親愛的請你聽著這句
[00:16:34.800 --> 00:16:37.800]  你救不了自己
[00:16:37.800 --> 00:16:41.800]  你在公義聖潔全知的上帝面前
[00:16:41.800 --> 00:16:43.800]  是沒地方躲的
[00:16:43.800 --> 00:16:45.800]  但是我們每個人都像亞當一樣
[00:16:45.800 --> 00:16:47.800]  經常躲的
[00:16:47.800 --> 00:16:50.800]  你記不記得亞當躲的時候怎樣
[00:16:50.800 --> 00:16:53.800]  亞當聽到上帝來的時候
[00:16:53.800 --> 00:16:55.800]  他就知道自己赤身露體
[00:16:55.800 --> 00:16:57.800]  於是你都看見畫了
[00:16:57.800 --> 00:16:59.800]  是拿什麼遮住自己
[00:16:59.800 --> 00:17:01.800]  拿一塊樹葉
[00:17:01.800 --> 00:17:03.800]  又經不起風吹
[00:17:03.800 --> 00:17:05.800]  又枯乾了又會脆
[00:17:05.800 --> 00:17:07.800]  會掉的
[00:17:07.800 --> 00:17:09.800]  搞不定的
[00:17:09.800 --> 00:17:11.800]  後來上帝怎樣
[00:17:11.800 --> 00:17:15.800]  上帝作皮衣給他穿
[00:17:15.800 --> 00:17:17.800]  我以前駕電單車
[00:17:17.800 --> 00:17:19.800]  整副皮衣皮衣服
[00:17:19.800 --> 00:17:22.800]  人們問我牧師你為什麼這麼帥
[00:17:22.800 --> 00:17:24.800]  我說因為有聖經根據
[00:17:24.800 --> 00:17:31.800]  上帝是幫我們洗除一切污穢罪孽
[00:17:31.800 --> 00:17:33.800]  使我們生命得改變
[00:17:33.800 --> 00:17:35.800]  跟隨耶穌基督
[00:17:35.800 --> 00:17:37.800]  好得無比
[00:17:37.800 --> 00:17:41.800]  今天這個世界會使我們很羞恥
[00:17:41.800 --> 00:17:43.800]  我們真的不知道為什麼
[00:17:43.800 --> 00:17:46.800]  很羞恥的東西永遠都有吸引力
[00:17:46.800 --> 00:17:49.800]  但是我們需要耶穌基督幫我們遮醜
[00:17:49.800 --> 00:17:51.800]  使我們能夠剛強壯膽
[00:17:51.800 --> 00:17:55.800]  離開那一切骯髒迷惑人的東西
[00:17:55.800 --> 00:17:58.800]  所以福音是叫我們做什麼呢
[00:17:58.800 --> 00:18:01.800]  真正悔改
[00:18:01.800 --> 00:18:03.800]  悔改相信
[00:18:03.800 --> 00:18:05.800]  所以決志不要緊
[00:18:05.800 --> 00:18:07.800]  只是舉一次
[00:18:07.800 --> 00:18:09.800]  其實我年輕的時候
[00:18:09.800 --> 00:18:11.800]  每一次決志我都舉手
[00:18:11.800 --> 00:18:13.800]  哭了眼淚
[00:18:13.800 --> 00:18:16.800]  後來人們說看他明年又來再哭
[00:18:16.800 --> 00:18:18.800]  多噁心
[00:18:18.800 --> 00:18:21.800]  不過最重要是耶穌沒有放下我
[00:18:21.800 --> 00:18:24.800]  祂最後還是抓住我
[00:18:24.800 --> 00:18:26.800]  一直到今時今日
[00:18:26.800 --> 00:18:28.800]  所以我們要捨棄什麼呢
[00:18:28.800 --> 00:18:30.800]  自己的私慾
[00:18:30.800 --> 00:18:32.800]  捨棄世俗的迷惑
[00:18:32.800 --> 00:18:36.800]  捨棄魔鬼的控制
[00:18:36.800 --> 00:18:41.800]  我們要將自己傳言的交上給三一的上主
[00:18:41.800 --> 00:18:43.800]  以祂為我們的創造者
[00:18:43.800 --> 00:18:46.800]  以祂為我們的救贖者
[00:18:46.800 --> 00:18:50.800]  我們要繼續去接受祂
[00:18:50.800 --> 00:18:53.800]  在我們身上的工作
[00:18:53.800 --> 00:18:57.800]  就是叫我們繼續更新改變
[00:18:57.800 --> 00:18:59.800]  用基督教的術語
[00:18:59.800 --> 00:19:02.800]  就是叫我們繼續成聖
[00:19:02.800 --> 00:19:04.800]  講一下神學
[00:19:04.800 --> 00:19:07.800]  redemption 救贖
[00:19:07.800 --> 00:19:09.800]  然後就是恩順
[00:19:09.800 --> 00:19:11.800]  恩順是什麼呢
[00:19:11.800 --> 00:19:13.800]  justification
[00:19:13.800 --> 00:19:15.800]  justification 之後做什麼呢
[00:19:15.800 --> 00:19:18.800]  sanctification 繼續分別為聖
[00:19:18.800 --> 00:19:20.800]  專屬於祂
[00:19:20.800 --> 00:19:22.800]  不是說我們馬上已經變得完全
[00:19:22.800 --> 00:19:25.800]  而是我們會繼續變
[00:19:25.800 --> 00:19:27.800]  最後那個是什麼呢
[00:19:27.800 --> 00:19:29.800]  比較少人說的
[00:19:29.800 --> 00:19:31.800]  不過我很想你記得
[00:19:31.800 --> 00:19:33.800]  福音的全套就是justification
[00:19:33.800 --> 00:19:35.800]  sanctification
[00:19:35.800 --> 00:19:37.800]  and glorification
