
[00:00:00.000 --> 00:00:01.280]  訂字媒晚安
[00:02:40.520 --> 00:02:42.840]  所以今天的講道
[00:02:42.840 --> 00:02:45.280]  我們仍然會回到聖經
[00:02:45.280 --> 00:02:48.360]  帶給我們的一些亮光
[00:02:48.360 --> 00:02:52.480]  我要說這份聖經的亮光是具體的
[00:02:52.840 --> 00:02:53.680]  是真實的
[00:02:53.680 --> 00:02:56.080]  因為聖經的處境
[00:02:56.080 --> 00:02:59.120]  和我們所面對的處境是相似的
[00:02:59.120 --> 00:03:03.160]  今天的經文是大家很熟悉的
[00:03:03.160 --> 00:03:06.000]  《羅馬書》十二章一到二節
[00:03:06.000 --> 00:03:07.920]  我想在人生中
[00:03:07.920 --> 00:03:10.280]  已經是第N次聽這段經文
[00:03:10.280 --> 00:03:12.000]  可能是一些培靈會
[00:03:12.000 --> 00:03:14.120]  可能是一些粉輕聚會
[00:03:14.120 --> 00:03:16.120]  可能你曾經在舞會中
[00:03:16.120 --> 00:03:17.200]  聽過很多不同的傳統
[00:03:17.200 --> 00:03:18.640]  或者說過不同的次數
[00:03:18.640 --> 00:03:21.200]  不過今天有點不同
[00:03:21.200 --> 00:03:24.520]  今天我們會以我們自身的情況
[00:03:24.520 --> 00:03:29.080]  和當時侯保羅和羅馬教會弟兄姊妹的情景
[00:03:29.080 --> 00:03:31.760]  我們再去試這段經文
[00:03:31.760 --> 00:03:35.280]  當我們再讀《羅馬書》的時候
[00:03:35.280 --> 00:03:38.600]  我們不單單看見教會的過去
[00:03:38.600 --> 00:03:42.200]  更加看見我們香港教會的未來
[00:03:42.200 --> 00:03:46.800]  無意外這段經文我會再有兩次的講道
[00:03:46.800 --> 00:03:51.160]  總共我會將這段經文講出三個部分
[00:03:51.160 --> 00:03:52.280]  今天只不過是第一部分
[00:03:52.280 --> 00:03:54.480]  今天應該講不完整段經文
[00:03:54.480 --> 00:03:58.720]  下面那兩部分我會在三月底和四月初
[00:03:58.720 --> 00:04:00.000]  會再繼續講下去
[00:04:00.000 --> 00:04:02.040]  所以大家有興趣聽的話
[00:04:02.040 --> 00:04:04.760]  可以繼續聽這三次
[00:04:04.760 --> 00:04:07.200]  都是《羅馬書》十二章一到二節的講道
[00:04:07.200 --> 00:04:09.520]  我們一起祈禱
[00:04:09.520 --> 00:04:13.720]  主佑祢,求祢對我們說話
[00:04:14.160 --> 00:04:18.560]  祢的說話成為我們唯一的亮光
[00:04:18.560 --> 00:04:20.840]  我們呼求祢
[00:04:20.840 --> 00:04:23.760]  我們求祢對我們說話
[00:04:23.760 --> 00:04:27.280]  讓我們知道如何存活下去
[00:04:27.280 --> 00:04:32.920]  讓我們知道如何面對這個社會
[00:04:32.920 --> 00:04:34.840]  我們如何走下去
[00:04:34.840 --> 00:04:36.960]  求主祢帶領我們
[00:04:36.960 --> 00:04:38.280]  奉主命求,阿門
[00:04:38.280 --> 00:04:42.320]  我先講一下《羅馬書》的時代
[00:04:42.680 --> 00:04:45.160]  那個時代的人,那個時代的惡
[00:04:45.160 --> 00:04:51.040]  寫《羅馬書》的年份是在55年至57年左右
[00:04:51.040 --> 00:04:53.880]  這個也是當時一般學者的共識
[00:04:53.880 --> 00:04:59.360]  這個年份正是羅馬帝國的皇帝尼祿
[00:04:59.360 --> 00:05:01.160]  剛剛上任的時期
[00:05:01.160 --> 00:05:04.760]  當時的時代是一個風暴和風暴之間的年代
[00:05:04.760 --> 00:05:06.960]  過去羅馬帝國的暴政
[00:05:06.960 --> 00:05:08.720]  眾人仍然歷歷在目
[00:05:09.160 --> 00:05:12.640]  大家都隨時有心準備這個風暴再次來臨
[00:05:12.640 --> 00:05:15.240]  事實上下一個風暴出現
[00:05:15.240 --> 00:05:17.080]  正是公元64年
[00:05:17.080 --> 00:05:20.120]  大概就是《羅馬書》寫了之後的十年
[00:05:20.120 --> 00:05:21.720]  公元64年
[00:05:21.720 --> 00:05:25.880]  基督教會正式進入長達200年被迫害的時代
[00:05:25.880 --> 00:05:29.600]  所以《羅馬書》的寫作年份
[00:05:29.600 --> 00:05:33.440]  正是在風暴和風暴之間的年代
[00:05:33.440 --> 00:05:36.080]  過去羅馬帝國血腥的統治
[00:05:36.080 --> 00:05:38.280]  沒有人能夠忘記
[00:05:38.920 --> 00:05:41.200]  這時都成為《新約聖經》的背景
[00:05:41.200 --> 00:05:44.040]  幾十年來羅馬帝國的暴政
[00:05:44.040 --> 00:05:48.240]  裡面被統治的人仍然非常記得清楚
[00:05:48.240 --> 00:05:51.520]  基本上每一個新約書卷裡面的書卷名
[00:05:51.520 --> 00:05:54.800]  就是菲拉比、伊弗所、加泰
[00:05:54.800 --> 00:05:58.360]  每一個城市都曾經被羅馬帝國軍隊血洗
[00:05:58.360 --> 00:06:03.760]  縱然現在的羅馬帝國表面上光武昇平
[00:06:03.760 --> 00:06:05.960]  但是每一個國裡面的人民
[00:06:05.960 --> 00:06:07.120]  他們都心知肚明
[00:06:07.120 --> 00:06:09.120]  這是表面上的和平
[00:06:09.120 --> 00:06:12.640]  這是高壓統治帶來的後果
[00:06:12.640 --> 00:06:14.520]  不幸的是
[00:06:14.520 --> 00:06:18.000]  羅馬帝國的高壓統治是成功的
[00:06:18.000 --> 00:06:22.760]  羅馬帝國是有史以來第二大成功的暴政
[00:06:22.760 --> 00:06:25.800]  好消息是
[00:06:25.800 --> 00:06:26.880]  好消息是
[00:06:26.880 --> 00:06:31.200]  《聖經》成為了皇帝公告天下的政治宣傳
[00:06:31.200 --> 00:06:34.360]  基督教會以《聖經》這個詞
[00:06:34.360 --> 00:06:36.960]  改為宣告耶穌基督的福音
[00:06:37.960 --> 00:06:38.960]  公元49年
[00:06:38.960 --> 00:06:41.960]  正是羅馬書寫成的之前的十年
[00:06:41.960 --> 00:06:45.960]  猶太人被勒令離開他們的家園
[00:06:45.960 --> 00:06:47.960]  要離開羅馬城市
[00:06:47.960 --> 00:06:51.360]  當時羅馬皇帝克魯迪指控
[00:06:51.360 --> 00:06:53.960]  居住在羅馬的猶太人是暴徒
[00:06:53.960 --> 00:06:57.960]  所有猶太人被迫要離開自己羅馬的地方
[00:06:57.960 --> 00:06:59.960]  看回《小人尊》第十八章的話
[00:06:59.960 --> 00:07:04.960]  亞居拉和伯基拉正是在羅馬居住的猶太人
[00:07:05.960 --> 00:07:09.960]  從此羅馬教會進入了一個家庭教會的年代
[00:07:09.960 --> 00:07:14.960]  基督教聚會不再是在以前的猶太會堂的形式舉行
[00:07:14.960 --> 00:07:18.960]  而被迫分散在羅馬城市不同的家庭裡面
[00:07:18.960 --> 00:07:22.960]  用家庭小組的形式來聚會
[00:07:22.960 --> 00:07:26.960]  所以所謂羅馬書的教會
[00:07:26.960 --> 00:07:29.960]  這群修修人其實只是十六章裡面所說
[00:07:29.960 --> 00:07:31.960]  一個一個家庭教會的領袖
[00:07:31.960 --> 00:07:33.960]  名單在十六章裡面出現
[00:07:34.960 --> 00:07:38.960]  羅馬書的寫成正正就是暴風雨的前夕
[00:07:38.960 --> 00:07:41.960]  十年前的迫害
[00:07:41.960 --> 00:07:43.960]  十年後更大的迫害
[00:07:43.960 --> 00:07:47.960]  羅馬書正正就是風暴和風暴之間的年代
[00:07:47.960 --> 00:07:52.960]  所以我們明白整個歷史政治背景的時候
[00:07:52.960 --> 00:07:56.960]  我們就明白羅馬書第十二章開始要寫什麼
[00:07:56.960 --> 00:07:59.960]  羅馬書的主題當然是講耶穌
[00:07:59.960 --> 00:08:01.960]  不過更加重要的就是
[00:08:01.960 --> 00:08:05.960]  保羅正正是要在那個年代裡面
[00:08:05.960 --> 00:08:09.960]  那個背景裡面去講耶穌的福音
[00:08:09.960 --> 00:08:11.960]  羅馬書十二章十五節
[00:08:11.960 --> 00:08:16.960]  十五章整個稱之為羅馬書的倫理部分
[00:08:16.960 --> 00:08:19.960]  不過與其說是一個叫做羅馬書的倫理部分
[00:08:19.960 --> 00:08:24.960]  不如說保羅是勸勉羅馬教會的基督徒
[00:08:24.960 --> 00:08:27.960]  怎樣去存活下去的一個書信
[00:08:28.960 --> 00:08:31.960]  譬如說Touchwood
[00:08:31.960 --> 00:08:32.960]  Folk Church出了什麼事
[00:08:32.960 --> 00:08:34.960]  Touchwood假設是我出了什麼事
[00:08:34.960 --> 00:08:36.960]  我要流亡海外的
[00:08:36.960 --> 00:08:39.960]  我寫一封家書給Folk Church頂尖會
[00:08:39.960 --> 00:08:41.960]  這封信的段古不是叫大家
[00:08:41.960 --> 00:08:44.960]  就這樣generally叫大家祈禱讀經靈修
[00:08:44.960 --> 00:08:48.960]  而是具體地去講出在這個年代裡面的香港
[00:08:48.960 --> 00:08:50.960]  應該怎樣去做
[00:08:50.960 --> 00:08:53.960]  就算是叫大家去讀經靈修也好
[00:08:53.960 --> 00:08:57.960]  仍然是一些具體處境和背景的教導
[00:08:57.960 --> 00:09:01.960]  多於一個很general教義上的生活指南
[00:09:01.960 --> 00:09:05.960]  所以羅馬書十二章十五章
[00:09:05.960 --> 00:09:08.960]  保羅不是純粹寫一本新生命新生活
[00:09:08.960 --> 00:09:11.960]  也不是寫一本吃飯飯沒事做的悲觀人生
[00:09:11.960 --> 00:09:16.960]  而是很具體地講基督徒在那個年代裡面
[00:09:16.960 --> 00:09:19.960]  在羅馬帝國之下
[00:09:19.960 --> 00:09:23.960]  怎樣來去存活下去的一個勸勉
[00:09:24.960 --> 00:09:27.960]  頂尖會如何活下去
[00:09:27.960 --> 00:09:30.960]  如何作為一個基督徒活下去
[00:09:30.960 --> 00:09:33.960]  當我們明白福音之後
[00:09:33.960 --> 00:09:36.960]  怎樣在一個暴政之下活下去
[00:09:36.960 --> 00:09:39.960]  正正就是羅馬書十二章開始
[00:09:39.960 --> 00:09:42.960]  要教導的context
[00:09:42.960 --> 00:09:45.960]  所以我明白這段經文的意思
[00:09:45.960 --> 00:09:47.960]  我們一起看一看經文
[00:09:47.960 --> 00:09:51.960]  所以鄧英們,我以上帝的恩情勸你們
[00:09:51.960 --> 00:09:54.960]  將你們的身體作為祭物獻上
[00:09:54.960 --> 00:09:57.960]  這祭物是具生命力的
[00:09:57.960 --> 00:10:00.960]  神聖的,上帝所喜悅的
[00:10:00.960 --> 00:10:03.960]  這是理性的敬拜
[00:10:03.960 --> 00:10:07.960]  我發現這個翻譯跟平時讀的有點不同
[00:10:07.960 --> 00:10:10.960]  這是我自己特意為這次講道
[00:10:10.960 --> 00:10:13.960]  來做一次翻譯
[00:10:13.960 --> 00:10:17.960]  當中有些地方和大家熟悉的和本少不同
[00:10:17.960 --> 00:10:20.960]  譬如我把慈悲翻譯為恩情
[00:10:20.960 --> 00:10:23.960]  活祭的活字就解作生命力
[00:10:23.960 --> 00:10:28.960]  理所當然的原文的logion就解作理性
[00:10:28.960 --> 00:10:31.960]  侍奉更加可翻譯為敬拜
[00:10:31.960 --> 00:10:35.960]  所以鄧英們,我以上帝的恩情勸你們
[00:10:35.960 --> 00:10:38.960]  將你們的身體作為祭物獻上
[00:10:38.960 --> 00:10:41.960]  這是一個具生命力的
[00:10:41.960 --> 00:10:44.960]  神聖的,上帝所喜悅的
[00:10:44.960 --> 00:10:47.960]  這是理性的敬拜
[00:10:47.960 --> 00:10:51.960]  這句話正正就是保羅對當時的羅馬教的基督徒
[00:10:51.960 --> 00:10:54.960]  如何活下去的教導
[00:10:54.960 --> 00:10:58.960]  首先保羅說,我以上帝的恩情勸你們
[00:10:58.960 --> 00:11:01.960]  其實恩情這字是一個很好的翻譯
[00:11:01.960 --> 00:11:03.960]  這是孫悟靈牧師的翻譯
[00:11:03.960 --> 00:11:07.960]  孫悟靈牧師在他的新書,《處後榮光》
[00:11:07.960 --> 00:11:10.960]  很好的翻譯成恩情這個字
[00:11:10.960 --> 00:11:12.960]  恩情這個字我覺得非常好
[00:11:12.960 --> 00:11:17.960]  因為他將恩典裡面的字眼
[00:11:17.960 --> 00:11:19.960]  慈悲或者憐憫的字眼
[00:11:19.960 --> 00:11:22.960]  加上了一個中國人所說的情字
[00:11:22.960 --> 00:11:26.960]  上帝的憐憫,上帝的愛,上帝的恩典
[00:11:26.960 --> 00:11:29.960]  不是一份客觀的事實
[00:11:29.960 --> 00:11:31.960]  而是一份我們能夠經歷
[00:11:31.960 --> 00:11:34.960]  有時間的恩情
[00:11:34.960 --> 00:11:37.960]  所謂恩情,正正就是我們基督徒
[00:11:37.960 --> 00:11:41.960]  每個基督徒經歷過,體驗過,細味過的上帝恩典
[00:11:41.960 --> 00:11:45.960]  這份恩情正正就是保羅在整個羅馬書
[00:11:45.960 --> 00:11:47.960]  第一章開始到第一章裡面
[00:11:47.960 --> 00:11:51.960]  整個要述說一個創世以來
[00:11:51.960 --> 00:11:53.960]  上帝在耶穌的福音
[00:11:53.960 --> 00:11:55.960]  世界已經被改變
[00:11:55.960 --> 00:11:57.960]  黑暗已經被戰勝
[00:11:57.960 --> 00:12:00.960]  救贖已經來臨,整個的片段
[00:12:00.960 --> 00:12:03.960]  這份恩情我們不言而喻
[00:12:03.960 --> 00:12:07.960]  但我們卻又知道,如何能夠明白這份什麼叫恩情
[00:12:07.960 --> 00:12:09.960]  我想大家都是一樣
[00:12:09.960 --> 00:12:11.960]  每個等著每個都明白
[00:12:11.960 --> 00:12:14.960]  這份恩典是多麼的偉大
[00:12:14.960 --> 00:12:16.960]  所以保羅正正是用這份恩情
[00:12:16.960 --> 00:12:19.960]  來作為一個起點
[00:12:19.960 --> 00:12:25.960]  來教導基督徒如何活下去的問題
[00:12:25.960 --> 00:12:30.960]  等著我不知道你今天是如何,憑什麼活下去
[00:12:30.960 --> 00:12:33.960]  你今天的香港,繼續活下去的時候
[00:12:33.960 --> 00:12:36.960]  大概都不是因為政府不害怕
[00:12:36.960 --> 00:12:40.960]  大概都不是一個不知如何而來的樂觀
[00:12:40.960 --> 00:12:44.960]  覺得香港的將來會非常之明亮
[00:12:44.960 --> 00:12:47.960]  可能對某些人來說,今天仍然活下去
[00:12:47.960 --> 00:12:49.960]  可能就是因為沒有選擇
[00:12:49.960 --> 00:12:52.960]  反正都不能夠找到其他的alternative
[00:12:52.960 --> 00:12:55.960]  所以反正這樣繼續活下去
[00:12:55.960 --> 00:12:58.960]  不過保羅並不是這樣勸勉我們
[00:12:58.960 --> 00:13:04.960]  保羅告訴我們,保羅是用上帝的恩情來勸你們
[00:13:04.960 --> 00:13:07.960]  你們要藉著這個經驗的恩典
[00:13:07.960 --> 00:13:10.960]  這份恩情,好好地活下去
[00:13:10.960 --> 00:13:15.960]  為了這份恩情,能夠成為我們行事為人的動機
[00:13:15.960 --> 00:13:17.960]  最終極的動機
[00:13:17.960 --> 00:13:22.960]  不是覺得對於香港有什麼解決方法
[00:13:22.960 --> 00:13:26.960]  不是再妄想Donald Trump可以做到什麼
[00:13:26.960 --> 00:13:30.960]  都不是去依靠立法會選舉有什麼結果
[00:13:30.960 --> 00:13:34.960]  而是憑著這份上帝而來的恩情
[00:13:34.960 --> 00:13:38.960]  最近網上開始有人扣留了
[00:13:38.960 --> 00:13:40.960]  他回顧了潘福華
[00:13:40.960 --> 00:13:43.960]  十年後的文章裡的一段
[00:13:43.960 --> 00:13:47.960]  潘福華在被捕前,1942年的時候
[00:13:47.960 --> 00:13:50.960]  寫了一篇文章,非常之好的提醒
[00:13:50.960 --> 00:13:53.960]  他說,誰可以真正站立得穩呢?
[00:13:53.960 --> 00:13:58.960]  唯有一種人,他的終極準則不是以自己的理性
[00:13:58.960 --> 00:14:01.960]  不是他的原則,不是他的良知
[00:14:01.960 --> 00:14:04.960]  不是他的自由,而不是他的道德
[00:14:04.960 --> 00:14:06.960]  他預備好犧牲這些一切
[00:14:06.960 --> 00:14:08.960]  憑信心與上帝連結
[00:14:08.960 --> 00:14:12.960]  被呼召去信服,與回應責任
[00:14:12.960 --> 00:14:16.960]  他的生命源源全全回應上帝的要求與呼召
[00:14:16.960 --> 00:14:19.960]  誰是這位回應責任的人呢?
[00:14:19.960 --> 00:14:24.960]  潘福華說,一個真正能夠在這個年代裡捱得住的
[00:14:24.960 --> 00:14:27.960]  不是因為其他的東西
[00:14:27.960 --> 00:14:32.960]  不是那份心裡的原則,理性,自由,良心
[00:14:32.960 --> 00:14:38.960]  而是單單是憑著上帝的照明
[00:14:38.960 --> 00:14:44.960]  憑著上帝的恩情,才能夠活下去
[00:14:44.960 --> 00:14:46.960]  唯有上帝自己
[00:14:46.960 --> 00:14:52.960]  才是我們在香港繼續活下去的源頭和重點
[00:14:52.960 --> 00:14:55.960]  因此,保羅就在這裡開始講述
[00:14:55.960 --> 00:14:59.960]  憑著上帝的恩情,勸勉弟兄姊妹
[00:14:59.960 --> 00:15:02.960]  告訴他們如何活下去
[00:15:02.960 --> 00:15:06.960]  保羅說,所以弟兄們,我以上帝的恩情勸你們
[00:15:06.960 --> 00:15:09.960]  將你們的身體獻上,作為祭物獻上
[00:15:09.960 --> 00:15:13.960]  這祭物是具生命力的、神性的、神所喜悅的
[00:15:13.960 --> 00:15:15.960]  這是理性的敬拜
[00:15:15.960 --> 00:15:18.960]  今天不能夠全部講完
[00:15:18.960 --> 00:15:21.960]  所以今天我只講這句話的精髓
[00:15:21.960 --> 00:15:25.960]  將所有的形容詞,活、聖潔、神所喜悅
[00:15:25.960 --> 00:15:27.960]  這些全部都skip掉
[00:15:27.960 --> 00:15:29.960]  我們下次再講這些形容詞
[00:15:29.960 --> 00:15:33.960]  所以如果我們將這些形容詞減去
[00:15:33.960 --> 00:15:35.960]  這句話就成了什麼呢
[00:15:35.960 --> 00:15:38.960]  保羅說,我以上帝的恩情勸你們
[00:15:38.960 --> 00:15:41.960]  要將身體獻上作為祭物
[00:15:41.960 --> 00:15:46.960]  這是敬拜
[00:15:46.960 --> 00:15:48.960]  面對著羅馬帝國
[00:15:48.960 --> 00:15:50.960]  面對著暴政
[00:15:50.960 --> 00:15:55.960]  保羅叫我們將身體獻上來敬拜
[00:15:55.960 --> 00:15:58.960]  保羅用了憲制的隱喻
[00:15:58.960 --> 00:16:02.960]  祭物,總括了所有基督徒的一切行動
[00:16:02.960 --> 00:16:05.960]  在羅馬政權的陰霾下
[00:16:05.960 --> 00:16:07.960]  作為基督徒,我們首要的如何活呢
[00:16:07.960 --> 00:16:12.960]  我們要將身體獻上,成為敬拜
[00:16:12.960 --> 00:16:17.960]  很多人會問,為什麼是敬拜
[00:16:17.960 --> 00:16:21.960]  為什麼面對著國安法,面對著這麼大的問題
[00:16:21.960 --> 00:16:24.960]  我們的回應是敬拜
[00:16:24.960 --> 00:16:29.960]  面對著這個時代,我們不是要追求公義嗎
[00:16:29.960 --> 00:16:31.960]  不是要去發聲嗎
[00:16:31.960 --> 00:16:33.960]  我們不是要和受苦者同行嗎
[00:16:33.960 --> 00:16:35.960]  是的,當然是的
[00:16:35.960 --> 00:16:37.960]  作為上帝的教會群體
[00:16:37.960 --> 00:16:39.960]  我們仍然是在上面爭取公義
[00:16:39.960 --> 00:16:41.960]  為正義發聲
[00:16:41.960 --> 00:16:43.960]  要和受苦者同行
[00:16:43.960 --> 00:16:46.960]  如果我們放棄這些事,我們就不是教會了
[00:16:46.960 --> 00:16:48.960]  不過,我講的就是
[00:16:48.960 --> 00:16:50.960]  以上這些行動
[00:16:50.960 --> 00:16:53.960]  我們的見證,我們的行公義好聯盟
[00:16:53.960 --> 00:16:58.960]  這些最終極的形態
[00:16:58.960 --> 00:17:03.960]  仍然始終都是一場敬拜
[00:17:03.960 --> 00:17:07.960]  這個就是今天我想和大家去思考的課題
[00:17:07.960 --> 00:17:13.960]  坦白講,在2019年開始
[00:17:13.960 --> 00:17:17.960]  我自己在Foxtrot裏面不斷地講了很多篇
[00:17:17.960 --> 00:17:22.960]  這些有關社會發生的事情的講道
[00:17:22.960 --> 00:17:28.960]  612、721、831、國安法、武漢肺炎、安心出行
[00:17:28.960 --> 00:17:30.960]  幾乎每一件事件
[00:17:30.960 --> 00:17:34.960]  我們在Foxtrot裏面都有一篇導來回應它
[00:17:34.960 --> 00:17:37.960]  這段時間我不斷地問
[00:17:37.960 --> 00:17:39.960]  大家都不斷地問
[00:17:39.960 --> 00:17:41.960]  上帝在哪裏
[00:17:41.960 --> 00:17:43.960]  我們禱告有什麼用
[00:17:43.960 --> 00:17:45.960]  為何上帝還未聽我們祈禱
[00:17:45.960 --> 00:17:47.960]  為何公義還未來臨
[00:17:47.960 --> 00:17:49.960]  為何惡人還未滅亡
[00:17:49.960 --> 00:17:51.960]  我都問得口臭
[00:17:51.960 --> 00:17:59.960]  但我覺得我們不應該只是被動地去回應這些事
[00:17:59.960 --> 00:18:03.960]  除了我們被動地去回應之外
[00:18:03.960 --> 00:18:05.960]  我們更加積極地去思考
[00:18:05.960 --> 00:18:08.960]  我們作為基督徒在這個社會形態之下
[00:18:08.960 --> 00:18:12.960]  我們應該可以積極地做些什麼
[00:18:12.960 --> 00:18:15.960]  我們這班留在香港裏面的人
[00:18:15.960 --> 00:18:17.960]  香港的教會群體
[00:18:17.960 --> 00:18:19.960]  我們的使命是什麼
[00:18:19.960 --> 00:18:23.960]  我們所傳福音對這個時代有什麼意義
[00:18:23.960 --> 00:18:26.960]  我們存在的目的是什麼
[00:18:26.960 --> 00:18:31.960]  而佛洛說我們行動的最終極的意義
[00:18:31.960 --> 00:18:34.960]  其實是一場生命的敬拜
[00:18:34.960 --> 00:18:39.960]  一個將身體獻上的敬拜
[00:18:39.960 --> 00:18:45.960]  1944年5月20日
[00:18:45.960 --> 00:18:49.960]  潘佛華死前一年的時間
[00:18:49.960 --> 00:18:53.960]  潘佛華在監獄裏面寫了一封信
[00:18:53.960 --> 00:18:56.960]  這封信的獄中書簡裏面
[00:18:56.960 --> 00:18:59.960]  潘佛華提到一個很特別的概念
[00:18:59.960 --> 00:19:02.960]  它叫做Prolifery of Life
[00:19:02.960 --> 00:19:05.960]  一個叫做生命的複調音樂
[00:19:05.960 --> 00:19:07.960]  好像是一個很深的字
[00:19:07.960 --> 00:19:09.960]  音樂上的字
[00:19:09.960 --> 00:19:15.960]  潘佛華說我們的生命就是一首複調音樂
[00:19:15.960 --> 00:19:17.960]  一個Prolifery
[00:19:17.960 --> 00:19:19.960]  什麼叫做Prolifery呢
[00:19:19.960 --> 00:19:21.960]  讓我慢慢去講解一下
[00:19:21.960 --> 00:19:26.960]  感謝敬拜隊今天幫我們示範音樂上的東西
[00:19:26.960 --> 00:19:29.960]  要明白什麼叫做Prolifery
[00:19:29.960 --> 00:19:31.960]  我想明白什麼叫做Prolifery
[00:19:31.960 --> 00:19:33.960]  什麼叫做單音音樂
[00:19:33.960 --> 00:19:35.960]  這個就是單音音樂
[00:19:35.960 --> 00:19:37.960]  聽一聽我們可以
[00:19:37.960 --> 00:19:52.960]  明顯地這是一個單音音樂
[00:19:52.960 --> 00:19:54.960]  只有一個旋律
[00:19:54.960 --> 00:19:56.960]  整個音樂的主旋律
[00:19:56.960 --> 00:20:00.960]  我們再聽一個比較複雜的版本
[00:20:00.960 --> 00:20:18.960]  雖然加了一些和弦
[00:20:18.960 --> 00:20:20.960]  加了一些和音
[00:20:20.960 --> 00:20:23.960]  但這個仍然是一個單旋律
[00:20:23.960 --> 00:20:25.960]  因為仍然有一個主要旋律
[00:20:25.960 --> 00:20:29.960]  其他音樂都是為了襯托這個單旋律
[00:20:29.960 --> 00:20:33.960]  明白什麼叫做Prolifery
[00:20:33.960 --> 00:20:35.960]  我就明白什麼叫做Polyphony
[00:20:35.960 --> 00:20:37.960]  這個就是Polyphony
[00:20:53.960 --> 00:20:54.960]  聽到嗎?
[00:20:54.960 --> 00:20:58.960]  這是有幾個旋律同時出現的
[00:20:58.960 --> 00:21:00.960]  沒有一個是主角
[00:21:00.960 --> 00:21:05.960]  是有幾個旋律同時在樂譜出現
