
[00:00:00.000 --> 00:00:06.000]  各位姐妹,身體健康,多喝水
[00:16:56.000 --> 00:17:04.000]  今天也是,轉不轉工很多時候都考慮福利,考慮薪金
[00:17:04.000 --> 00:17:09.000]  有時候我覺得,說一點點,不說太長
[00:17:09.000 --> 00:17:14.000]  有些人轉工的時候,就說新工沒有之前那麼好福利
[00:17:14.000 --> 00:17:19.000]  我認真跟他說,其實福利是用你的血換回來的
[00:17:19.000 --> 00:17:24.000]  什麼叫做用你的血呢?福利通常是計年資的
[00:17:24.000 --> 00:17:27.000]  你多少年就是多少福利慢慢儲回來
[00:17:27.000 --> 00:17:32.000]  其實你年資放在這裡的時候,換了多少心血下去才能儲到
[00:17:32.000 --> 00:17:35.000]  你轉另一份工的時候,通常年資不會計足的話
[00:17:35.000 --> 00:17:41.000]  一定會給下去,除非你被別人吃虧,給你一個大一點的錢
[00:17:41.000 --> 00:17:46.000]  你才算是平衡,所以給福利其實很難
[00:17:46.000 --> 00:17:51.000]  但是我通常在跟父談的過程當中
[00:17:51.000 --> 00:17:57.000]  楊頂梓梅就說,轉工之後你的生活有沒有改變
[00:17:57.000 --> 00:18:04.000]  轉工之後,你所謂工作上的成功感
[00:18:04.000 --> 00:18:12.000]  或者你覺得的成就感,是否你想做的那件事
[00:18:12.000 --> 00:18:15.000]  在過程當中,很多事情你去想一想
[00:18:15.000 --> 00:18:19.000]  你能否放下,一定是你自己的轉念
[00:18:19.000 --> 00:18:25.000]  今天因為產業很多,在過程當中讓我們去了解
[00:18:25.000 --> 00:18:31.000]  其實你覺得你聽不聽得明白呢?很明顯聽得明白
[00:18:31.000 --> 00:18:35.000]  有一次我在學校課堂裡面說
[00:18:35.000 --> 00:18:40.000]  我在學院也有教學法,總之是教聖經
[00:18:40.000 --> 00:18:44.000]  其中一件事就是,要怎樣知道那些頂梓梅聽不聽得明白呢?
[00:18:44.000 --> 00:18:49.000]  我舉個例子,我相信在座很多頂梓梅都參加過報道會
[00:18:49.000 --> 00:18:53.000]  而報道會當中你可能也做過很多陪談員
[00:18:53.000 --> 00:19:03.000]  總有一些報道會的情況就是,當見證完講完的時候
[00:19:03.000 --> 00:19:07.000]  當有些人一開始彈歌的時候,就會做些什麼?
[00:19:07.000 --> 00:19:12.000]  就是呼召,通常一見到有人彈歌的時候
[00:19:12.000 --> 00:19:16.000]  總有幾個人就會起來,去哪裡呢?
[00:19:16.000 --> 00:19:24.000]  就是去廁所,那些廁所位置除了是頂梓梅很熟悉的
[00:19:24.000 --> 00:19:26.000]  通常頂梓梅都不會起來,因為很緊張哪些人
[00:19:26.000 --> 00:19:30.000]  你帶的朋友有沒有舉手,通常都不會起來
[00:19:30.000 --> 00:19:33.000]  起來的那些,你覺得他聽得明白還是聽不明白呢?
[00:19:33.000 --> 00:19:42.000]  通常都是聽得明白的,因為他知道那是報道,呼召的時間
[00:19:42.000 --> 00:19:48.000]  他想逃召,他想迴避呼召,想走
[00:19:48.000 --> 00:19:52.000]  第二件事就是,他聽得明白,他不想這一刻做決定
[00:19:52.000 --> 00:19:57.000]  他就走了,他就去廁所
[00:19:57.000 --> 00:20:01.000]  又或者過程當中,我跟頂梓梅的那些陪談員
[00:20:01.000 --> 00:20:06.000]  我就說,總之要呼召的時候,那些人去廁所位置
[00:20:06.000 --> 00:20:10.000]  你金睛火眼看著他,等他回來的時候
[00:20:10.000 --> 00:20:13.000]  散了聚會之後,你個別去問他
[00:20:13.000 --> 00:20:15.000]  剛才的聚會怎麼樣?
[00:20:15.000 --> 00:20:22.000]  我不可以說100%有果效,但我可以肯定他聽得明白那個福音
[00:20:22.000 --> 00:20:33.000]  聽了話就念,就變了色,這是很真實的行為表現
[00:20:33.000 --> 00:20:40.000]  我相信你都試過黑面,或者試過變臉
[00:20:40.000 --> 00:20:45.000]  所以你為什麼會面有變色呢?
[00:20:45.000 --> 00:20:49.000]  就是因為你從心聽到那句說話觸動了你
[00:20:49.000 --> 00:20:55.000]  無論別人向你表白,你會臉紅,或者表白,你會臉青
[00:20:55.000 --> 00:21:00.000]  你都是聽得明白,因為都是在打動你的心
[00:21:00.000 --> 00:21:05.000]  在過程當中,你一定是聽得明白
[00:21:05.000 --> 00:21:10.000]  所以我相信那個少年人是聽得明白耶穌說的這番話
[00:21:10.000 --> 00:21:15.000]  而他的腦又轉念,很清楚自己的難處在哪裡
[00:21:15.000 --> 00:21:19.000]  所以他最後沒有去跟耶穌
[00:21:19.000 --> 00:21:25.000]  我自己很喜歡這段經文,無論在基督教教育的原理裡面
[00:21:25.000 --> 00:21:30.000]  或者在和弟兄姊妹了解他的生命轉向的時候
[00:21:30.000 --> 00:21:35.000]  我最喜歡這段經文就是,耶穌之後沒有再落密什麼
[00:21:35.000 --> 00:21:41.000]  而這個少年的觀在經文裡面之後又沒有再記載
[00:21:41.000 --> 00:21:45.000]  所以那個少年觀最後有沒有回來呢?沒有人知道
[00:21:45.000 --> 00:21:48.000]  他最後有沒有信主呢?也不知道
[00:21:48.000 --> 00:21:51.000]  但是你會發覺留白就是最後的
[00:21:51.000 --> 00:21:58.000]  你自己說什麼都可以,但是反過來你自己留白就不是最後了
[00:21:58.000 --> 00:22:00.000]  因為有一樣東西是什麼?
[00:22:00.000 --> 00:22:06.000]  留白就是不知道事情發展是怎樣,然後等時間過去
[00:22:06.000 --> 00:22:11.000]  時間過去是不是解決問題呢?這個就你自己知道了
[00:22:11.000 --> 00:22:18.000]  所以回到一件事的時候,就是什麼為之新?
[00:22:18.000 --> 00:22:22.000]  耶穌給了他一個新的觀念
[00:22:22.000 --> 00:22:25.000]  而這個觀念是釐清他當初問的問題
[00:22:25.000 --> 00:22:30.000]  現在是新年嘛,是不是?
[00:22:30.000 --> 00:22:36.000]  但是如果你的習慣是不改變的話,其實你不是一個新年
[00:22:36.000 --> 00:22:40.000]  你只不過是過多另外一年
[00:22:40.000 --> 00:22:43.000]  很簡單的一句話,是不是?
[00:22:43.000 --> 00:22:46.000]  當我們經常說Happy New Year的時候
[00:22:46.000 --> 00:22:49.000]  你要做一些新的事情才是新年嘛
[00:22:49.000 --> 00:22:52.000]  你重重複複再做的時候,那件事是過多一年
[00:22:52.000 --> 00:22:55.000]  你會看到那個少年的觀就是反反覆覆
[00:22:55.000 --> 00:22:58.000]  從小就守住一些很重要的東西
[00:22:58.000 --> 00:23:01.000]  Which is good, 耶穌是欣賞的
[00:23:01.000 --> 00:23:04.000]  但是你要跟從我的時候
[00:23:04.000 --> 00:23:07.000]  你還缺少一件事,就是一件新的事
[00:23:07.000 --> 00:23:12.000]  就是要跟從耶穌,就要將你心之所繫的東西去做轉化
[00:23:12.000 --> 00:23:18.000]  去做轉念,那個才是新年
[00:23:18.000 --> 00:23:22.000]  如果他沒有這個新的事情發生的話
[00:23:22.000 --> 00:23:25.000]  基本上他只不過仍然是做
[00:23:25.000 --> 00:23:28.000]  從小就守住,Which is good 的事情
[00:23:28.000 --> 00:23:31.000]  不過就不是說得上跟從耶穌
[00:23:31.000 --> 00:23:34.000]  所以我們從信主開初到現在
[00:23:34.000 --> 00:23:37.000]  你的讀經、祈禱和教會聚會
[00:23:37.000 --> 00:23:41.000]  在過去、現在和將來有沒有改變呢?
[00:23:41.000 --> 00:23:47.000]  如果你在過去好,或者現在不好
[00:23:47.000 --> 00:23:49.000]  但是我盼望你將來好
[00:23:49.000 --> 00:23:52.000]  不然你又做不到一些新的事情
[00:23:52.000 --> 00:23:55.000]  其實你是沒有改變的
[00:23:55.000 --> 00:23:59.000]  只不過你的外表和你的形態會改變
[00:23:59.000 --> 00:24:04.000]  但你的熟人生命是沒有改變的
[00:24:04.000 --> 00:24:06.000]  上星期你聽到的時候
[00:24:06.000 --> 00:24:09.000]  John就說了這幾個字
[00:24:09.000 --> 00:24:14.000]  就是New和Renew
[00:24:14.000 --> 00:24:19.000]  當那個少年的觀
[00:24:19.000 --> 00:24:21.000]  如果不知道這個字的來源的時候
[00:24:21.000 --> 00:24:25.000]  兄弟姐妹可以去聽上星期的讀
[00:24:25.000 --> 00:24:30.000]  當那個少年的觀想求問耶穌
[00:24:30.000 --> 00:24:33.000]  我要做些什麼才可以得到永生的時候
[00:24:33.000 --> 00:24:35.000]  他期望有些事情他遺漏了
[00:24:35.000 --> 00:24:36.000]  他沒有做
[00:24:36.000 --> 00:24:38.000]  當耶穌加添新的事情給他的時候
[00:24:38.000 --> 00:24:40.000]  他做了就Good Boy了
[00:24:40.000 --> 00:24:43.000]  但耶穌不是說新的事情
[00:24:43.000 --> 00:24:47.000]  耶穌是更新一些他舊有的觀念
[00:24:47.000 --> 00:24:51.000]  也是釐清一些不關舊觀念的事情
[00:24:51.000 --> 00:24:52.000]  不是守律法的事情
[00:24:52.000 --> 00:24:57.000]  是釐清一些跟隨耶穌的意識和意義是什麼
[00:24:57.000 --> 00:24:59.000]  你要做的是什麼
[00:24:59.000 --> 00:25:02.000]  所以當我們說你想做一些新的事情
[00:25:02.000 --> 00:25:04.000]  新的一年你想做一些新的事情的時候
[00:25:04.000 --> 00:25:07.000]  其實在我們的信仰ABC裡面
[00:25:07.000 --> 00:25:10.000]  A是承認耶穌是你的救主
[00:25:10.000 --> 00:25:11.000]  你承認你的借罪
[00:25:11.000 --> 00:25:12.000]  B是Belief
[00:25:12.000 --> 00:25:15.000]  你相信你跟隨的是耶穌基督
[00:25:15.000 --> 00:25:16.000]  是上帝獨生子
[00:25:16.000 --> 00:25:18.000]  E是Confess
[00:25:18.000 --> 00:25:19.000]  你如下
[00:25:19.000 --> 00:25:22.000]  你跟從他做基督徒有的本分的時候
[00:25:22.000 --> 00:25:25.000]  其實二千年都是這樣的
[00:25:25.000 --> 00:25:28.000]  我們沒有什麼新的事情
[00:25:28.000 --> 00:25:31.000]  只不過我們每年要Renew
[00:25:31.000 --> 00:25:37.000]  Renew一個獨經、祈禱、教會聚會的習性
[00:25:37.000 --> 00:25:39.000]  上個星期在祈禱的時候
[00:25:39.000 --> 00:25:41.000]  我都說新的一年
[00:25:41.000 --> 00:25:44.000]  你對自己在屬靈生命的要求是什麼呢
[00:25:44.000 --> 00:25:46.000]  不用劃一的
[00:25:46.000 --> 00:25:49.000]  但大家都需要有改變
[00:25:49.000 --> 00:25:52.000]  如果你過去一直都是在網上聚會的話
[00:25:52.000 --> 00:25:56.000]  會不會有機會有一次現場崇拜呢
[00:25:56.000 --> 00:25:58.000]  無論是在
[00:25:58.000 --> 00:26:00.000]  回不回Fold Church都好
[00:26:00.000 --> 00:26:02.000]  你都回到你那區的
[00:26:02.000 --> 00:26:05.000]  或者你舞會的現場崇拜
[00:26:05.000 --> 00:26:08.000]  或者在海外的頂枝妹
[00:26:08.000 --> 00:26:10.000]  未必去到我們Fold Church的聚會點
[00:26:10.000 --> 00:26:12.000]  你都有Local Church的
[00:26:12.000 --> 00:26:14.000]  你都出席現場崇拜
[00:26:14.000 --> 00:26:17.000]  因為崇拜是上帝給我們這個屬靈群體當中
[00:26:17.000 --> 00:26:21.000]  彼此維繫一個很重要的場所
[00:26:21.000 --> 00:26:24.000]  我們不可以個別獨一
[00:26:24.000 --> 00:26:27.000]  單獨去敬拜主
[00:26:27.000 --> 00:26:32.000]  因為我們信眾群體是要彼此連結
[00:26:32.000 --> 00:26:34.000]  因為你自己
[00:26:34.000 --> 00:26:37.000]  說真的過去幾年看網上聚會
[00:26:37.000 --> 00:26:39.000]  有很大的挑戰
[00:26:39.000 --> 00:26:41.000]  上個Info Group的頂枝妹都聽過我們說
[00:26:41.000 --> 00:26:43.000]  為什麼我們要做直播
[00:26:43.000 --> 00:26:45.000]  而不做錄播
[00:26:45.000 --> 00:26:47.000]  而過程當中就算現在都好
[00:26:47.000 --> 00:26:51.000]  假設你星期六沒有和我們實時在現場崇拜
[00:26:51.000 --> 00:26:53.000]  你星期日看的時候
[00:26:53.000 --> 00:26:56.000]  你就說歌我就不會唱了
[00:26:56.000 --> 00:26:59.000]  一拉你就不唱了
[00:26:59.000 --> 00:27:02.000]  接著潘Sir說到Skip
[00:27:02.000 --> 00:27:05.000]  接著就走了
[00:27:05.000 --> 00:27:07.000]  接著我又不是在這裡聚會
[00:27:07.000 --> 00:27:09.000]  我又不用聽崇拜
[00:27:09.000 --> 00:27:11.000]  我又不用看第二條
[00:27:11.000 --> 00:27:14.000]  你覺得你是在崇拜
