
[00:00:00.000 --> 00:00:02.000]  (大兄姐妹平安)
[00:04:45.000 --> 00:04:46.000]  如果你知道的話
[00:04:46.000 --> 00:04:49.000]  你就要早求祂讓你活水
[00:04:49.000 --> 00:04:52.000]  這個就是一至十節的大概內容
[00:04:52.000 --> 00:04:54.000]  如果是你
[00:04:54.000 --> 00:04:56.000]  你站在婦人的角度
[00:04:56.000 --> 00:04:59.000]  你會怎樣看待這件事呢
[00:04:59.000 --> 00:05:02.000]  我對耶穌感到萬分無語
[00:05:02.000 --> 00:05:04.000]  我不明白祂的程度
[00:05:04.000 --> 00:05:06.000]  是直達頂點
[00:05:06.000 --> 00:05:08.000]  我的婦人反問了耶穌一個問題
[00:05:08.000 --> 00:05:09.000]  她說先生
[00:05:09.000 --> 00:05:11.000]  你沒有打水的器具
[00:05:11.000 --> 00:05:12.000]  井有心
[00:05:12.000 --> 00:05:14.000]  哪裏去拿活水呢
[00:05:14.000 --> 00:05:16.000]  我們的祖宗雅各將井留給我們
[00:05:16.000 --> 00:05:18.000]  他自己和兒女和生畜
[00:05:18.000 --> 00:05:20.000]  都要喝井裏的水
[00:05:20.000 --> 00:05:22.000]  難道你比他還大嗎
[00:05:22.000 --> 00:05:23.000]  他的意思是
[00:05:23.000 --> 00:05:25.000]  方圓百里
[00:05:25.000 --> 00:05:27.000]  從古到今
[00:05:27.000 --> 00:05:29.000]  這個地方都是沒有河流的
[00:05:29.000 --> 00:05:32.000]  所以先祖雅各才要做這個井
[00:05:32.000 --> 00:05:34.000]  讓後人可以用來打水
[00:05:34.000 --> 00:05:35.000]  在這個地方
[00:05:35.000 --> 00:05:36.000]  無論是人還是生畜
[00:05:36.000 --> 00:05:38.000]  都是用這個井
[00:05:38.000 --> 00:05:40.000]  多年來都是用井水
[00:05:40.000 --> 00:05:42.000]  你哪裏來的活水呢
[00:05:42.000 --> 00:05:44.000]  可以感受到
[00:05:44.000 --> 00:05:46.000]  這個婦人說這番說話的時候
[00:05:46.000 --> 00:05:48.000]  其實已經很不客氣
[00:05:48.000 --> 00:05:50.000]  然後耶穌還可以回答
[00:05:50.000 --> 00:05:52.000]  還可以回答
[00:05:52.000 --> 00:05:54.000]  他說凡喝者水的還要再喝
[00:05:54.000 --> 00:05:56.000]  誰喝我所賜的水就永遠不渴
[00:05:56.000 --> 00:05:58.000]  我所賜的水要在他裏面成為泉源
[00:05:58.000 --> 00:06:00.000]  直湧到永生
[00:06:00.000 --> 00:06:02.000]  這是甚麼
[00:06:02.000 --> 00:06:04.000]  耶穌在說甚麼
[00:06:04.000 --> 00:06:06.000]  十萬個黑人問號
[00:06:06.000 --> 00:06:08.000]  同樣地其實這個婦人
[00:06:08.000 --> 00:06:10.000]  不知道耶穌在說甚麼
[00:06:10.000 --> 00:06:12.000]  甚麼叫凡喝者水的還要再喝
[00:06:12.000 --> 00:06:14.000]  誰喝我所賜的水就永遠不渴
[00:06:14.000 --> 00:06:16.000]  這些說話
[00:06:16.000 --> 00:06:18.000]  其實很像詐騙
[00:06:18.000 --> 00:06:22.000]  你們是不是
[00:06:22.000 --> 00:06:23.000]  忍住一口氣
[00:06:23.000 --> 00:06:25.000]  心裏很想說這句說話
[00:06:25.000 --> 00:06:27.000]  就好像兜售神仙水一樣
[00:06:27.000 --> 00:06:30.000]  但第十五節呢
[00:06:30.000 --> 00:06:32.000]  這個婦人竟然說
[00:06:32.000 --> 00:06:34.000]  先生,那就請拜這個水賜給我吧
[00:06:34.000 --> 00:06:36.000]  使我不渴
[00:06:36.000 --> 00:06:38.000]  讓我不需要再在這裏打水
[00:06:38.000 --> 00:06:42.000]  如果我盲目相信盲從的話
[00:06:42.000 --> 00:06:44.000]  這個婦人是真的盲從
[00:06:44.000 --> 00:06:46.000]  耶穌說的話
[00:06:46.000 --> 00:06:48.000]  她應該是理解不到的
[00:06:48.000 --> 00:06:50.000]  婦人著眼的只是她的需要
[00:06:50.000 --> 00:06:52.000]  對方所說的活水
[00:06:52.000 --> 00:06:54.000]  那活水正正就是她需要的東西
[00:06:54.000 --> 00:06:56.000]  就算自己不明白對方說甚麼也好
[00:06:56.000 --> 00:06:58.000]  但只要你幫到我
[00:06:58.000 --> 00:07:00.000]  你是猶太人
[00:07:00.000 --> 00:07:02.000]  突然間不重要了
[00:07:02.000 --> 00:07:04.000]  是陌生人不重要了
[00:07:04.000 --> 00:07:06.000]  是陌生的男人也不重要了
[00:07:06.000 --> 00:07:08.000]  你明不明白對方說甚麼
[00:07:08.000 --> 00:07:10.000]  不重要了
[00:07:10.000 --> 00:07:12.000]  如果耶穌是神棍的話
[00:07:12.000 --> 00:07:16.000]  他這個時候已經成功修復了一個信徒
[00:07:16.000 --> 00:07:20.000]  但最特別的地方就在這裏
[00:07:20.000 --> 00:07:22.000]  正常來說
[00:07:22.000 --> 00:07:24.000]  現在已經是一個結局
[00:07:24.000 --> 00:07:26.000]  相信了就行了
[00:07:26.000 --> 00:07:28.000]  賣到也行了
[00:07:28.000 --> 00:07:30.000]  迷信就是這樣
[00:07:30.000 --> 00:07:32.000]  在今天的經文
[00:07:32.000 --> 00:07:34.000]  一個說給活水
[00:07:34.000 --> 00:07:36.000]  一個說我要活水
[00:07:36.000 --> 00:07:38.000]  完美的了
[00:07:38.000 --> 00:07:40.000]  完美的句號
[00:07:40.000 --> 00:07:42.000]  只不過基督教信仰
[00:07:42.000 --> 00:07:46.000]  這個信仰從來都不是一個供求的關係
[00:07:46.000 --> 00:07:52.000]  這個信仰不是因為上帝提供了你需要的東西給你
[00:07:52.000 --> 00:07:54.000]  然後因為這樣你去相信他
[00:07:54.000 --> 00:07:56.000]  現在又流行戴水晶
[00:07:56.000 --> 00:07:58.000]  因為人想要愛情
[00:07:58.000 --> 00:08:00.000]  所以戴粉紅色
[00:08:00.000 --> 00:08:02.000]  人想要金錢就戴甚麼顏色
[00:08:02.000 --> 00:08:04.000]  竟然不知道
[00:08:04.000 --> 00:08:06.000]  黃色
[00:08:06.000 --> 00:08:08.000]  你相信這些東西能幫助你
[00:08:08.000 --> 00:08:10.000]  所以你會付出一筆錢去買它
[00:08:10.000 --> 00:08:12.000]  戴著它
[00:08:12.000 --> 00:08:14.000]  供著它
[00:08:14.000 --> 00:08:16.000]  是因為它能幫助你
[00:08:16.000 --> 00:08:18.000]  所以你相信它
[00:08:18.000 --> 00:08:20.000]  所以迷信的前提是
[00:08:20.000 --> 00:08:22.000]  你覺得某些東西某個人某個信仰
[00:08:22.000 --> 00:08:24.000]  是能幫助你所需要的
[00:08:24.000 --> 00:08:26.000]  你才會迷信它
[00:08:26.000 --> 00:08:28.000]  你試試去問你的被邀請來的朋友
[00:08:28.000 --> 00:08:30.000]  你試試去問身邊的基督徒朋友
[00:08:30.000 --> 00:08:34.000]  是不是每一次有需要祈禱之後
[00:08:34.000 --> 00:08:36.000]  他都感覺到上帝出手相助
[00:08:36.000 --> 00:08:38.000]  你問問他
[00:08:38.000 --> 00:08:40.000]  我告訴你
[00:08:40.000 --> 00:08:42.000]  他一定會說
[00:08:42.000 --> 00:08:44.000]  不是的
[00:08:44.000 --> 00:08:48.000]  是不是因為上帝會保守我旅行的時候天氣好
[00:08:48.000 --> 00:08:50.000]  神會保守我玩的時候不受傷
[00:08:50.000 --> 00:08:52.000]  傷了他就不是上帝了
[00:08:52.000 --> 00:08:54.000]  不是的
[00:08:54.000 --> 00:08:56.000]  反而在這個信仰裡得到什麼
[00:08:56.000 --> 00:08:58.000]  是今天的經文下部分
[00:08:58.000 --> 00:09:00.000]  我們一起來看看
[00:09:00.000 --> 00:09:02.000]  第十六節
[00:09:02.000 --> 00:09:04.000]  耶穌當下突然轉了話題
[00:09:04.000 --> 00:09:06.000]  祂說
[00:09:06.000 --> 00:09:08.000]  你去吧
[00:09:08.000 --> 00:09:10.000]  你叫你的丈夫來
[00:09:10.000 --> 00:09:12.000]  然後他夫人就回答
[00:09:12.000 --> 00:09:14.000]  我沒有丈夫
[00:09:14.000 --> 00:09:16.000]  耶穌接著就直接說
[00:09:16.000 --> 00:09:18.000]  把他所有的過往都說出來
[00:09:18.000 --> 00:09:20.000]  他說什麼
[00:09:20.000 --> 00:09:22.000]  你說沒有丈夫是對的
[00:09:22.000 --> 00:09:24.000]  你已經有過五個丈夫
[00:09:24.000 --> 00:09:26.000]  你現在有的都不是你丈夫
[00:09:26.000 --> 00:09:28.000]  所以你這樣說是對的
[00:09:28.000 --> 00:09:32.000]  好囂張
[00:09:32.000 --> 00:09:36.000]  這個畫面很尷尬
[00:09:36.000 --> 00:09:40.000]  我會問
[00:09:40.000 --> 00:09:42.000]  你為什麼要揭人私隱呢
[00:09:42.000 --> 00:09:44.000]  為什麼要揭人傷疤呢
[00:09:44.000 --> 00:09:46.000]  明眼人都看得出這個婦人不想說了
[00:09:46.000 --> 00:09:48.000]  你為什麼還要挑戰對方的底線呢
[00:09:50.000 --> 00:09:52.000]  耶穌收了一個信徒
[00:09:52.000 --> 00:09:54.000]  他沒有必要這樣做
[00:09:54.000 --> 00:09:56.000]  這是一個趕客的行為
[00:09:56.000 --> 00:09:58.000]  但是作為一個
[00:09:58.000 --> 00:10:00.000]  跟從耶穌的人我們會明白為什麼
[00:10:00.000 --> 00:10:02.000]  因為耶穌的恩典和拯救
[00:10:02.000 --> 00:10:04.000]  是在於
[00:10:04.000 --> 00:10:06.000]  他要人面對自己的生命問題
[00:10:06.000 --> 00:10:08.000]  耶穌叫婦人
[00:10:08.000 --> 00:10:10.000]  帶她的丈夫來
[00:10:10.000 --> 00:10:12.000]  耶穌這樣做
[00:10:12.000 --> 00:10:14.000]  是要婦人面對在生命裡
[00:10:14.000 --> 00:10:16.000]  影響她最深的東西
[00:10:16.000 --> 00:10:18.000]  試想像一位
[00:10:18.000 --> 00:10:20.000]  二千年前的女性
[00:10:20.000 --> 00:10:22.000]  曾經有過五段的婚姻生活
[00:10:22.000 --> 00:10:24.000]  是她生命裡
[00:10:24.000 --> 00:10:26.000]  最羞恥的經歷
[00:10:26.000 --> 00:10:28.000]  她的過去不知道有多少人知道
[00:10:28.000 --> 00:10:30.000]  知道的又知道多少
[00:10:30.000 --> 00:10:32.000]  我們從經文裡看到
[00:10:32.000 --> 00:10:34.000]  她連打水都只是在正午的時候
[00:10:34.000 --> 00:10:36.000]  你就明白
[00:10:36.000 --> 00:10:38.000]  她有多不想有接觸人的機會
[00:10:38.000 --> 00:10:42.000]  因為不會有其他婦女
[00:10:42.000 --> 00:10:44.000]  在這個烈日當空的時候出來
[00:10:44.000 --> 00:10:46.000]  她想摺起鼻子
[00:10:46.000 --> 00:10:48.000]  她不想被其他人看到她
[00:10:48.000 --> 00:10:50.000]  所以救恩要救的是
[00:10:50.000 --> 00:10:52.000]  這個婦人
[00:10:52.000 --> 00:10:54.000]  因為這段過往而
[00:10:54.000 --> 00:10:56.000]  囚禁的自己
[00:10:56.000 --> 00:10:58.000]  而我問的是
[00:10:58.000 --> 00:11:00.000]  我們自己呢
[00:11:00.000 --> 00:11:04.000]  我們的生命
[00:11:04.000 --> 00:11:06.000]  我們的過往又是怎樣的呢
[00:11:06.000 --> 00:11:08.000]  我們的過往又是怎樣
[00:11:08.000 --> 00:11:10.000]  到現在都影響著你呢
[00:11:10.000 --> 00:11:14.000]  我想我們每個人都有自己的按鈕
[00:11:14.000 --> 00:11:16.000]  有按鈕可能是
[00:11:16.000 --> 00:11:18.000]  你家人說了一些話
[00:11:18.000 --> 00:11:20.000]  你朋友
[00:11:20.000 --> 00:11:22.000]  你同學 你同事
[00:11:22.000 --> 00:11:24.000]  甚至可能是你自己不經意做了一些事
[00:11:24.000 --> 00:11:26.000]  然後你啟動了
[00:11:26.000 --> 00:11:28.000]  你就很有反應
[00:11:28.000 --> 00:11:30.000]  生氣也好 鼻子也好
[00:11:30.000 --> 00:11:32.000]  覺得煩也好 害怕也好
[00:11:32.000 --> 00:11:34.000]  各樣各樣 就好像一個婦人
[00:11:34.000 --> 00:11:36.000]  無端端被耶穌說中
[00:11:36.000 --> 00:11:38.000]  她的過往 她就很不舒服
[00:11:38.000 --> 00:11:42.000]  她的反應有兩個
[00:11:42.000 --> 00:11:44.000]  當耶穌叫丈夫來的時候
[00:11:44.000 --> 00:11:46.000]  她的第一個反應就是在
[00:11:46.000 --> 00:11:48.000]  四章十七節
[00:11:48.000 --> 00:11:50.000]  她簡單粗暴地回覆了一句
[00:11:50.000 --> 00:11:52.000]  我沒有丈夫
[00:11:52.000 --> 00:11:54.000]  這個姿態就是想終結的話題
[00:11:54.000 --> 00:11:56.000]  然後當耶穌說
[00:11:56.000 --> 00:11:58.000]  你不是沒有 你曾經有五個
[00:11:58.000 --> 00:12:00.000]  現在我覺得不是你的丈夫的時候
[00:12:00.000 --> 00:12:02.000]  婦人在什麼反應 大家留意
[00:12:02.000 --> 00:12:04.000]  她簡直不承認
[00:12:04.000 --> 00:12:06.000]  她不承認耶穌 她馬上轉移話題
[00:12:06.000 --> 00:12:08.000]  她很聰明地問了一個
[00:12:08.000 --> 00:12:10.000]  當時的超級大難題
[00:12:10.000 --> 00:12:12.000]  她轉移視線
[00:12:12.000 --> 00:12:14.000]  這是人性的表現
[00:12:14.000 --> 00:12:16.000]  有什麼不想回答的時候 要做什麼
[00:12:16.000 --> 00:12:18.000]  就是說其他東西
[00:12:18.000 --> 00:12:20.000]  或者反問對方一條問題
[00:12:20.000 --> 00:12:22.000]  婦人問的是
[00:12:22.000 --> 00:12:24.000]  究竟耶穌你怎麼看
[00:12:24.000 --> 00:12:26.000]  先生你怎麼看
[00:12:26.000 --> 00:12:30.000]  是基里森山還是耶路撒冷才是真正敬拜上帝的地方
[00:12:30.000 --> 00:12:34.000]  我們留意一下耶穌怎麼回覆她
[00:12:34.000 --> 00:12:36.000]  他說 人對神真正的敬拜
[00:12:36.000 --> 00:12:38.000]  是在乎心靈和誠實
[00:12:38.000 --> 00:12:40.000]  什麼是心靈和誠實
[00:12:40.000 --> 00:12:42.000]  是指聖靈和基督
[00:12:42.000 --> 00:12:44.000]  聖靈和基督
[00:12:44.000 --> 00:12:48.000]  直接說的是真正敬拜的地方
[00:12:48.000 --> 00:12:50.000]  耶穌說 原來其實不是這樣的地方
[00:12:50.000 --> 00:12:52.000]  不是這裡那裡
[00:12:52.000 --> 00:12:54.000]  而是我的生命
[00:12:54.000 --> 00:12:56.000]  而是我們的生命
[00:12:56.000 --> 00:12:58.000]  他在說的是
[00:12:58.000 --> 00:13:00.000]  我們的生命在基督和聖靈面前
[00:13:00.000 --> 00:13:04.000]  真誠地面對自己內在的一切
[00:13:04.000 --> 00:13:06.000]  耶穌看到
[00:13:06.000 --> 00:13:08.000]  了解我們每一個人的心裡
[00:13:08.000 --> 00:13:12.000]  其實都有一份不可告人的秘密和心思
[00:13:12.000 --> 00:13:16.000]  或者是連我們自己都不了解
[00:13:16.000 --> 00:13:20.000]  這件事是為我們帶來的痛和影響
[00:13:20.000 --> 00:13:22.000]  耶穌給的活水
[00:13:22.000 --> 00:13:24.000]  不是表面的打水功夫
[00:13:24.000 --> 00:13:26.000]  其實是以有所指的提到
[00:13:26.000 --> 00:13:28.000]  舊約的舊恩
[00:13:28.000 --> 00:13:30.000]  但婦人不明白
[00:13:30.000 --> 00:13:32.000]  她也沒有想到
[00:13:32.000 --> 00:13:34.000]  但不要緊
[00:13:34.000 --> 00:13:37.000]  她說 因為耶穌是想幫助婦人
[00:13:37.000 --> 00:13:40.000]  從不想被人知道的過去經歷
[00:13:40.000 --> 00:13:42.000]  到現在都一直影響她的生命
[00:13:42.000 --> 00:13:44.000]  她的生活 她的痛苦當中
[00:13:44.000 --> 00:13:46.000]  重新重新出來
[00:13:46.000 --> 00:13:52.000]  所以基督信仰是不可能被你迷信地相信
[00:13:52.000 --> 00:13:55.000]  一個單純迷信的信仰的人
[00:13:55.000 --> 00:13:57.000]  是不會反思自己
[00:13:57.000 --> 00:13:59.000]  不會面對自己
[00:13:59.000 --> 00:14:01.000]  因為這樣是痛苦的
[00:14:03.000 --> 00:14:06.000]  我們看看28至29節
[00:14:06.000 --> 00:14:09.000]  那個婦人留下水罐
[00:14:09.000 --> 00:14:11.000]  往城裡去 釘中人說
[00:14:11.000 --> 00:14:13.000]  你們來看
[00:14:13.000 --> 00:14:17.000]  有一個人將我數來所做的事都說出來
[00:14:17.000 --> 00:14:19.000]  一切的事都說出來
[00:14:19.000 --> 00:14:21.000]  難道那個人就是基督嗎
[00:14:21.000 --> 00:14:24.000]  可能在半小時或一小時之前
[00:14:24.000 --> 00:14:28.000]  那個婦人還是一個不敢站在眾人面前
[00:14:28.000 --> 00:14:32.000]  怕別人的眼光和閒言閒語的人
[00:14:32.000 --> 00:14:36.000]  她只是敢在正午確定看不到別人的情況出來
[00:14:36.000 --> 00:14:42.000]  但當她和耶穌的那種像瘋了一樣的對話結束後
[00:14:42.000 --> 00:14:44.000]  她竟然自己走進人群
[00:14:44.000 --> 00:14:48.000]  她連手裡的打水的工具都不要了
[00:14:48.000 --> 00:14:51.000]  她就和城裡所有人說話
[00:14:51.000 --> 00:14:56.000]  這應該是她一輩子都想不到會發生的事
[00:14:56.000 --> 00:14:59.000]  她想不到自己能走出來
[00:15:00.000 --> 00:15:03.000]  有些事如果不是耶穌要我們去面對
[00:15:03.000 --> 00:15:06.000]  我們是不會想去面對的
[00:15:06.000 --> 00:15:08.000]  但因為這份信仰
[00:15:08.000 --> 00:15:12.000]  面對了才是我們人生真正的好
[00:15:12.000 --> 00:15:16.000]  這就是我一開始跟大家說的
[00:15:16.000 --> 00:15:18.000]  我國的恩典
[00:15:18.000 --> 00:15:20.000]  我國的拯救
[00:15:20.000 --> 00:15:24.000]  說到這裡
[00:15:24.000 --> 00:15:26.000]  你可能會問
[00:15:26.000 --> 00:15:28.000]  為什麼會有這樣的轉變
[00:15:28.000 --> 00:15:30.000]  和耶穌說話
[00:15:30.000 --> 00:15:32.000]  耶穌和你說話
[00:15:32.000 --> 00:15:34.000]  你就能面對自己
[00:15:34.000 --> 00:15:37.000]  是的,只要你願意嘗試
[00:15:37.000 --> 00:15:40.000]  在祂的面前真誠地面對自己
[00:15:40.000 --> 00:15:45.000]  我分享一下我自己的小小的過往給大家聽
[00:15:45.000 --> 00:15:48.000]  在我拍拖的時候
[00:15:48.000 --> 00:15:50.000]  我當時的男朋友
[00:15:50.000 --> 00:15:52.000]  也是我現在的老公
[00:15:52.000 --> 00:15:57.000]  他有時候都會說
[00:15:57.000 --> 00:15:59.000]  我經常都會逼他去祥國
[00:15:59.000 --> 00:16:02.000]  不用這麼大聲
[00:16:02.000 --> 00:16:07.000]  因為很多時候我都要問得很清楚
[00:16:07.000 --> 00:16:09.000]  我現在回想起來
[00:16:09.000 --> 00:16:10.000]  其實他挺慘的
[00:16:10.000 --> 00:16:12.000]  例如我讀神學的時候
[00:16:12.000 --> 00:16:15.000]  我會給他看我的功課
[00:16:15.000 --> 00:16:17.000]  我會給他看我的講章
[00:16:17.000 --> 00:16:19.000]  然後他就回覆了一句
[00:16:19.000 --> 00:16:21.000]  「哦,也不錯啊」
[00:16:21.000 --> 00:16:22.000]  然後我還會問
[00:16:22.000 --> 00:16:25.000]  我說「哪裡不錯啊?怎樣不錯啊?」
[00:16:26.000 --> 00:16:28.000]  因為問得清楚
[00:16:28.000 --> 00:16:30.000]  我才知道他真正的想法是什麼
[00:16:30.000 --> 00:16:31.000]  我怕我搞錯了
[00:16:31.000 --> 00:16:33.000]  而我結婚的時候
[00:16:33.000 --> 00:16:35.000]  就是在婚前輔導的那一期
[00:16:35.000 --> 00:16:38.000]  我覺得我和他溝通出現了一些問題
[00:16:38.000 --> 00:16:42.000]  你知道婚前輔導大概有六堂
