
[00:00:00.000 --> 00:00:07.600]  看到觀眾留言說很喜歡背景的紫紅色
[00:08:43.600 --> 00:08:45.600]  但是如果你真的要去的時候
[00:08:45.600 --> 00:08:46.600]  你走過很多地方
[00:08:46.600 --> 00:08:47.600]  你會有很多回想
[00:08:47.600 --> 00:08:49.600]  你有很多不同的經歷
[00:08:49.600 --> 00:08:52.600]  見到岸邊的火
[00:08:52.600 --> 00:08:55.600]  其實就是再一次提醒他
[00:08:55.600 --> 00:08:58.600]  在大祭宣完終的時候
[00:08:58.600 --> 00:09:01.600]  他否認上帝那種羞愧
[00:09:01.600 --> 00:09:06.600]  去到現在
[00:09:06.600 --> 00:09:09.600]  經文在十八節之前的時候
[00:09:09.600 --> 00:09:12.600]  就是主耶穌三次去問
[00:09:12.600 --> 00:09:13.600]  約翰的兒子
[00:09:13.600 --> 00:09:15.600]  你愛我嗎
[00:09:15.600 --> 00:09:17.600]  在過去你查經也好
[00:09:17.600 --> 00:09:18.600]  聽到也好
[00:09:18.600 --> 00:09:22.600]  你都不能去接收那個信息
[00:09:22.600 --> 00:09:26.600]  就是他當日三次不認耶穌的時候
[00:09:26.600 --> 00:09:30.600]  耶穌發出三次邀請去挽回他
[00:09:30.600 --> 00:09:34.600]  是看上去很工整的
[00:09:34.600 --> 00:09:37.600]  但是我自己覺得
[00:09:37.600 --> 00:09:40.600]  也許耶穌不是這樣做
[00:09:40.600 --> 00:09:43.600]  三對三去做一個拼湊
[00:09:43.600 --> 00:09:46.600]  可能重要的事情就說三次
[00:09:46.600 --> 00:09:48.600]  是很認真地問
[00:09:48.600 --> 00:09:50.600]  你看到彼得一而再
[00:09:50.600 --> 00:09:52.600]  再而三地去回答耶穌
[00:09:52.600 --> 00:09:54.600]  他知道耶穌知道
[00:09:54.600 --> 00:09:57.600]  但是他再一次去認定
[00:09:57.600 --> 00:10:00.600]  主啊你知道我是愛你的
[00:10:00.600 --> 00:10:04.600]  其實你沒有被人問過呢
[00:10:04.600 --> 00:10:06.600]  一而再再而三被人問
[00:10:06.600 --> 00:10:10.600]  我自己很多事情
[00:10:10.600 --> 00:10:12.600]  說了就是了
[00:10:12.600 --> 00:10:14.600]  因為我回答的答案
[00:10:14.600 --> 00:10:16.600]  或者我回應的過程當中
[00:10:16.600 --> 00:10:19.600]  我都會想過我才會說出來
[00:10:19.600 --> 00:10:21.600]  所以就算問我多少次都好
[00:10:21.600 --> 00:10:25.600]  我都會回答同一個答案
[00:10:25.600 --> 00:10:28.600]  不知道彼得經歷過這些日子
[00:10:28.600 --> 00:10:30.600]  這些回想的時候
[00:10:30.600 --> 00:10:33.600]  他再一次回答耶穌的時候
[00:10:33.600 --> 00:10:36.600]  你愛我嗎
[00:10:36.600 --> 00:10:38.600]  他經歷了這麼多
[00:10:38.600 --> 00:10:40.600]  耶穌再一次邀請他
[00:10:40.600 --> 00:10:42.600]  挽回他的時候
[00:10:42.600 --> 00:10:44.600]  他表達他愛耶穌
[00:10:44.600 --> 00:10:46.600]  其實什麼是愛耶穌呢
[00:10:46.600 --> 00:10:49.600]  弟兄姊妹在這些日子
[00:10:49.600 --> 00:10:55.600]  你有沒有想過什麼是愛耶穌呢
[00:10:55.600 --> 00:10:57.600]  在星期四的時候
[00:10:57.600 --> 00:10:59.600]  我們開了一個祈禱會
[00:10:59.600 --> 00:11:01.600]  在第六個禱告事項的時候
[00:11:01.600 --> 00:11:04.600]  就是為自己在疫情之下的禱告
[00:11:04.600 --> 00:11:08.600]  你自己在疫情之下的禱告
[00:11:08.600 --> 00:11:10.600]  疫情教會你什麼呢
[00:11:10.600 --> 00:11:13.600]  其實教會你更加愛上帝
[00:11:13.600 --> 00:11:16.600]  還是教會你更加不愛上帝
[00:11:16.600 --> 00:11:19.600]  還是不愛上帝
[00:11:19.600 --> 00:11:27.600]  楊福音第21章第18節這麼說
[00:11:27.600 --> 00:11:30.600]  我實實在在地告訴你
[00:11:30.600 --> 00:11:34.600]  你年少的時候自己束上帶子
[00:11:34.600 --> 00:11:35.600]  隨意往來
[00:11:35.600 --> 00:11:37.600]  但年老的時候
[00:11:37.600 --> 00:11:39.600]  你要伸出手來
[00:11:39.600 --> 00:11:45.600]  別人要把你束上帶你到不願意去的地方
[00:11:45.600 --> 00:11:48.600]  耶穌在說一個預言
[00:11:48.600 --> 00:11:54.600]  這個預言從彼得的過去展望到將來
[00:11:54.600 --> 00:11:57.600]  你過去可能真的可以做什麼都可以
[00:11:57.600 --> 00:11:59.600]  你過去可能真的可以
[00:11:59.600 --> 00:12:04.600]  去按你的心意去做你自己想做的事情
[00:12:04.600 --> 00:12:08.600]  但是你年老的時候就不是這樣了
[00:12:08.600 --> 00:12:12.600]  這段經文在我年輕的時候
[00:12:12.600 --> 00:12:14.600]  做侍奉人員
[00:12:14.600 --> 00:12:17.600]  或者想想自己可不可以侍奉上帝的時候
[00:12:17.600 --> 00:12:20.600]  我也覺得是一個呼召經文
[00:12:20.600 --> 00:12:22.600]  我初初夢照的時候
[00:12:22.600 --> 00:12:26.600]  也覺得自己放棄了一份比較穩定的工作
[00:12:26.600 --> 00:12:29.600]  收入和待遇都很好
[00:12:29.600 --> 00:12:31.600]  我自己的環境當中
[00:12:31.600 --> 00:12:34.600]  都是一個取捨之下去改變
[00:12:34.600 --> 00:12:37.600]  我小時候出來工作的時候
[00:12:37.600 --> 00:12:42.600]  我可以隨處按心意去做自己想喜悅的事情
[00:12:42.600 --> 00:12:46.600]  但是做了侍奉人員或者做了傳道人的時候
[00:12:46.600 --> 00:12:48.600]  就不是這麼容易了
[00:12:48.600 --> 00:12:54.600]  那時候也會有一點掙扎
[00:12:54.600 --> 00:12:58.600]  但是其實近這三年
[00:12:58.600 --> 00:13:04.600]  自從在flowchart一直開始服侍、託方
[00:13:04.600 --> 00:13:07.600]  和開始經歷不同的時候
[00:13:07.600 --> 00:13:10.600]  特別是香港這三年的轉變
[00:13:10.600 --> 00:13:13.600]  其實真的覺得很多事情是不情願的
[00:13:13.600 --> 00:13:16.600]  我自己寫講章寫到這個位置的時候
[00:13:16.600 --> 00:13:19.600]  就覺得有很多事情其實是我不想做的
[00:13:19.600 --> 00:13:26.600]  但是就在一個不情願的情況下要去做
[00:13:26.600 --> 00:13:31.600]  但是又要堅持一些應該要堅持的事情
[00:13:31.600 --> 00:13:35.600]  發覺有很多人會和你的看法不同
[00:13:35.600 --> 00:13:38.600]  怎樣去大家去接納
[00:13:38.600 --> 00:13:40.600]  怎樣可以去平衡
[00:13:40.600 --> 00:13:43.600]  而我在當中思考過程
[00:13:43.600 --> 00:13:48.600]  某程度上都在我不同的講章當中反映過
[00:13:48.600 --> 00:13:50.600]  特別我在講鮮鼻球的時候
[00:13:50.600 --> 00:13:53.600]  講Nabano接納這個字
[00:13:53.600 --> 00:13:57.600]  其實都是經歷過不同的模樣
[00:13:57.600 --> 00:13:59.600]  或者是教會運作的情況下
[00:13:59.600 --> 00:14:01.600]  不同的意見的平衡
[00:14:01.600 --> 00:14:04.600]  保羅在羅馬書16章
[00:14:04.600 --> 00:14:06.600]  關於信徒生活的時候
[00:14:06.600 --> 00:14:10.600]  我們要有一個氣質和表達
[00:14:10.600 --> 00:14:13.600]  大家真的是來自不同教會的背景
[00:14:13.600 --> 00:14:17.600]  我們就學習磋商、學習融合、學習彼此接納
[00:14:17.600 --> 00:14:23.600]  這個都是合一的操練方法
[00:14:23.600 --> 00:14:27.600]  而不願意是你自己本身有個意願
[00:14:27.600 --> 00:14:33.600]  但你選擇去融合、選擇大家互相去考量
[00:14:33.600 --> 00:14:37.600]  這個是你將你的主權放低
[00:14:37.600 --> 00:14:41.600]  今天有很多人你會發覺他不肯認錯
[00:14:41.600 --> 00:14:43.600]  你會發覺有些人他不肯妥協
[00:14:43.600 --> 00:14:46.600]  你會發覺有些人他不肯改
[00:14:46.600 --> 00:14:47.600]  一意孤行
[00:14:47.600 --> 00:14:50.600]  就令到很多事情越演越烈
[00:14:50.600 --> 00:14:55.600]  但是對於我自己或者是在香港教會
[00:14:55.600 --> 00:14:58.600]  其實有很多事情你是不情願的
[00:14:58.600 --> 00:15:01.600]  其實1月開始
[00:15:01.600 --> 00:15:03.600]  應該說1月8日開始
[00:15:03.600 --> 00:15:08.600]  香港教會的聚會環境就變了很多
[00:15:08.600 --> 00:15:10.600]  我們一些
[00:15:10.600 --> 00:15:12.600]  以我們flowcharts為例
[00:15:12.600 --> 00:15:13.600]  沒有自己的地方
[00:15:13.600 --> 00:15:18.600]  又或者可以改動的空間很窄
[00:15:18.600 --> 00:15:21.600]  有些事情都是受環境影響
[00:15:21.600 --> 00:15:22.600]  但我們都盡
[00:15:22.600 --> 00:15:23.600]  我是不情願的
[00:15:23.600 --> 00:15:25.600]  但我們都盡我們的能力
[00:15:25.600 --> 00:15:28.600]  仍然維持我們最卑微的要求
[00:15:28.600 --> 00:15:33.600]  就是每個星期都仍然可以有崇拜的機會
[00:15:33.600 --> 00:15:35.600]  無論是有沒有現場都好
[00:15:35.600 --> 00:15:39.600]  我們希望保持每個星期六晚
[00:15:39.600 --> 00:15:41.600]  可以跟弟兄姊妹一起去相遇
[00:15:41.600 --> 00:15:44.600]  不情願對我來說
[00:15:44.600 --> 00:15:50.600]  在這日子上都是很難過的日子
[00:15:50.600 --> 00:15:54.600]  其實我在寫的過程當中
[00:15:54.600 --> 00:15:56.600]  我又不想太賣弄
[00:15:56.600 --> 00:15:59.600]  好像賣弄悲情或者太過個人看法
[00:15:59.600 --> 00:16:01.600]  或者好像對一個純分享
[00:16:01.600 --> 00:16:03.600]  但是我們作為信徒
[00:16:03.600 --> 00:16:06.600]  我們在這日子當中有多少事情是你不情願的呢
[00:16:06.600 --> 00:16:09.600]  還是你覺得時間是這樣
[00:16:09.600 --> 00:16:10.600]  環境是這樣
[00:16:10.600 --> 00:16:11.600]  沒有辦法
[00:16:11.600 --> 00:16:14.600]  那你就接受了呢
[00:16:14.600 --> 00:16:18.600]  有時候那些事情
[00:16:18.600 --> 00:16:21.600]  細心去想的時候
[00:16:21.600 --> 00:16:27.600]  你就會發覺有些事情是真的不是這樣的
[00:16:27.600 --> 00:16:30.600]  是你可以真的改變的
[00:16:30.600 --> 00:16:36.600]  在這日子有一首歌對我來說
[00:16:36.600 --> 00:16:39.600]  是我自己很喜歡的
[00:16:39.600 --> 00:16:41.600]  那首不是詩歌
[00:16:41.600 --> 00:16:44.600]  或許你覺得我不是很熟悉
[00:16:44.600 --> 00:16:46.600]  那也沒有緊要
[00:16:46.600 --> 00:16:51.600]  這首歌是我自己常常提醒自己
[00:16:51.600 --> 00:16:56.600]  我現在走的是什麼路
[00:16:56.600 --> 00:17:01.600]  這首歌是欣宜的最難走的路
[00:17:01.600 --> 00:17:04.600]  對我來說是很寫實
[00:17:04.600 --> 00:17:11.600]  很回應我自己在這日子走的路
[00:17:11.600 --> 00:17:15.600]  可能知道我的會眾都知道我經常很喜歡走路
[00:17:15.600 --> 00:17:19.600]  那我走路的過程當中
[00:17:19.600 --> 00:17:21.600]  就是我自我修復的過程
[00:17:21.600 --> 00:17:23.600]  就是開心不開心
[00:17:23.600 --> 00:17:24.600]  緊張不緊張
[00:17:24.600 --> 00:17:27.600]  走路的時候就給自己一個緩衝
[00:17:27.600 --> 00:17:29.600]  有一個空間
[00:17:29.600 --> 00:17:34.600]  這首歌最觸動我的就是有幾段歌詞
[00:17:34.600 --> 00:17:36.600]  寧願
[00:17:41.600 --> 00:17:45.600]  寧願走一條不是容易的路
[00:17:45.600 --> 00:17:48.600]  走來走去都還沒到
[00:17:48.600 --> 00:17:52.600]  其實一直都會問一件事
[00:17:52.600 --> 00:17:55.600]  就是疫情什麼時候完
[00:17:55.600 --> 00:17:58.600]  開始的時候就說希望SARS
[00:17:58.600 --> 00:17:59.600]  就像SARS一樣
[00:17:59.600 --> 00:18:02.600]  一年到一年半就完成了
[00:18:02.600 --> 00:18:06.600]  當天氣熱的時候SARS就消聲了
[00:18:06.600 --> 00:18:14.600]  但現在一年兩年半到三年的時候
[00:18:14.600 --> 00:18:16.600]  其實疫情好像還是沒有頂
[00:18:16.600 --> 00:18:19.600]  而不同國家都有不同的政策
[00:18:19.600 --> 00:18:21.600]  又有不同反對的聲音的時候
[00:18:21.600 --> 00:18:26.600]  其實路好像越走越遠越遠都還沒到的時候
[00:18:26.600 --> 00:18:29.600]  其實是怎樣走下去呢
[00:18:29.600 --> 00:18:33.600]  有人說疫情可能要去到五年
[00:18:33.600 --> 00:18:35.600]  如果真的去到五年的話
[00:18:35.600 --> 00:18:37.600]  現在只有一半左右
[00:18:37.600 --> 00:18:39.600]  我就要想一想
[00:18:39.600 --> 00:18:42.600]  其實這條路要怎樣去堅持下去
[00:18:42.600 --> 00:18:45.600]  如果真的要五年的話
[00:18:45.600 --> 00:18:47.600]  現在去到一半
[00:18:47.600 --> 00:18:49.600]  我們怎樣繼續去生活呢
[00:18:49.600 --> 00:18:51.600]  真的要認真想一想
[00:18:51.600 --> 00:18:57.600]  又在走這條路的時候
[00:18:57.600 --> 00:19:00.600]  或者在這兩年在教會運作的時候
[00:19:00.600 --> 00:19:02.600]  這條路都不容易走
[00:19:02.600 --> 00:19:07.600]  而在這當中你會看到很多政策影響到教會的運作
[00:19:07.600 --> 00:19:14.600]  很多政策影響到教會對崇拜參與程度的質素和要求的時候
[00:19:14.600 --> 00:19:17.600]  其實有很多人的信念都很不同
[00:19:17.600 --> 00:19:19.600]  但你堅持的是什麼呢
[00:19:19.600 --> 00:19:23.600]  你堅持的是什麼崇拜的質素
[00:19:23.600 --> 00:19:25.600]  或者崇拜的要求
[00:19:25.600 --> 00:19:28.600]  或者你在崇拜當中會給到什麼弟兄姊妹呢
[00:19:28.600 --> 00:19:30.600]  不只是一個production
[00:19:30.600 --> 00:19:32.600]  我們常常都說不只是一個production
[00:19:32.600 --> 00:19:35.600]  是有質素 有慰養 到位
[00:19:35.600 --> 00:19:37.600]  其實是不容易的
[00:19:37.600 --> 00:19:41.600]  但是有些情況就是
[00:19:41.600 --> 00:19:43.600]  可能有聲音出 有畫面
[00:19:43.600 --> 00:19:45.600]  聲畫是否同步不要緊
[00:19:45.600 --> 00:19:47.600]  最重要是有就夠的話
[00:19:47.600 --> 00:19:51.600]  我就覺得有些事情不是這樣
[00:19:51.600 --> 00:19:54.600]  有些人覺得我們很清高
[00:19:54.600 --> 00:19:57.600]  但是我只是說
[00:19:57.600 --> 00:20:00.600]  我要找一些人一起共舞
[00:20:00.600 --> 00:20:03.600]  一起去相處 一起去同行
[00:20:03.600 --> 00:20:05.600]  在這裡我不得不要說
[00:20:05.600 --> 00:20:07.600]  就是我不孤單的
[00:20:07.600 --> 00:20:10.600]  我找到很多和我有共同理念的人
[00:20:10.600 --> 00:20:12.600]  但是在過去這兩年
[00:20:12.600 --> 00:20:17.600]  慢慢發覺大家在教會運作的空間
[00:20:17.600 --> 00:20:21.600]  或者情況都不是不盡相同
[00:20:21.600 --> 00:20:26.600]  或者在過程當中都不容易一起去同工
[00:20:26.600 --> 00:20:31.600]  或者 經常都說或者
[00:20:31.600 --> 00:20:35.600]  有些揣測 去到這個位置可能就得罪了一些人
[00:20:35.600 --> 00:20:38.600]  或者覺得好像發牢騷
[00:20:38.600 --> 00:20:41.600]  但是自從 我說過幾次
[00:20:41.600 --> 00:20:44.600]  自從19年下半年的時候
[00:20:44.600 --> 00:20:47.600]  梁芝與孫講在教會的講壇上
[00:20:47.600 --> 00:20:51.600]  已經是有很多不同的分門別類
[00:20:51.600 --> 00:20:55.600]  去到2020年聚會與分離
[00:20:55.600 --> 00:20:58.600]  又或者聚會與零命
[00:20:58.600 --> 00:21:00.600]  已經是影響很多教會
[00:21:00.600 --> 00:21:02.600]  怎樣去牧養弟兄姊妹
[00:21:02.600 --> 00:21:04.600]  去到2021年的時候
[00:21:04.600 --> 00:21:07.600]  就是分散與結連
[00:21:07.600 --> 00:21:10.600]  離開了香港的弟兄姊妹
[00:21:10.600 --> 00:21:14.600]  怎樣去再一次 或者牧養他
[00:21:14.600 --> 00:21:16.600]  還是留在這裡的時候我們才處理
[00:21:16.600 --> 00:21:19.600]  就是有很多這些不同的理念
[00:21:19.600 --> 00:21:21.600]  都不容易找到人一起共舞
[00:21:21.600 --> 00:21:23.600]  一起去共傷
[00:21:23.600 --> 00:21:26.600]  慢慢就將教會瓦解了
[00:21:26.600 --> 00:21:31.600]  慢慢就將教會去作出不同的分門別類
[00:21:31.600 --> 00:21:35.600]  我相信這些都不是真正牧養群體的人
[00:21:35.600 --> 00:21:37.600]  是想見到的
[00:21:37.600 --> 00:21:41.600]  但正正就是一個實況
[00:21:41.600 --> 00:21:47.600]  你不得不問有些什麼是要堅持的
[00:21:47.600 --> 00:21:52.600]  有些什麼是你覺得你走這條難的路的時候
[00:21:52.600 --> 00:21:55.600]  你最底牌要守住的呢
[00:21:55.600 --> 00:21:58.600]  過年不知道大家去哪裏
[00:21:58.600 --> 00:22:00.600]  我都有去拜年
[00:22:00.600 --> 00:22:04.600]  期間我跟兩個兒子看了一套舊戲
[00:22:04.600 --> 00:22:07.600]  那套戲是葉問2
[00:22:07.600 --> 00:22:09.600]  不知道大家有沒有看
[00:22:09.600 --> 00:22:14.600]  洪震天 洪師傅 洪金寶飾演
[00:22:14.600 --> 00:22:19.600]  如果你有印象
[00:22:19.600 --> 00:22:22.600]  就是他跟一個西洋的拳手打
[00:22:22.600 --> 00:22:28.600]  他哮喘發作 不敵
[00:22:28.600 --> 00:22:30.600]  但有一句話對我來說
[00:22:30.600 --> 00:22:33.600]  在這套戲再重新提醒
[00:22:33.600 --> 00:22:36.600]  在第一次看的時候我已經很記得這句話
[00:22:36.600 --> 00:22:38.600]  但跟兩個兒子一起看的時候
[00:22:38.600 --> 00:22:41.600]  我更加對我在這段日子
[00:22:41.600 --> 00:22:44.600]  一個很重要的提醒就是
