
[00:00:00.000 --> 00:00:03.400]  大家好,我是Flow Church的牧者Victor
[00:04:26.400 --> 00:04:30.400]  這只是他們開始做的事
[00:04:30.400 --> 00:04:33.400]  現在他們想要做的任何事
[00:04:33.400 --> 00:04:37.400]  就沒有什麼可難阻他們了
[00:04:37.400 --> 00:04:40.400]  來我們下去在那裡
[00:04:40.400 --> 00:04:42.400]  變亂他們的語言
[00:04:42.400 --> 00:04:45.400]  使他們彼此言語不通
[00:04:45.400 --> 00:04:48.400]  於是耶和華使他們從那裡
[00:04:48.400 --> 00:04:51.400]  分散在全地面上
[00:04:51.400 --> 00:04:54.400]  他們就停止建造那城了
[00:04:54.400 --> 00:04:56.400]  因為耶和華在那裡
[00:04:56.400 --> 00:04:59.400]  變亂了全地的言語
[00:04:59.400 --> 00:05:03.400]  把人從那裡分散在全地面上
[00:05:03.400 --> 00:05:06.400]  所以那城名叫巴別
[00:05:06.400 --> 00:05:08.400]  我們一起祈禱
[00:05:08.400 --> 00:05:11.400]  感謝天父
[00:05:11.400 --> 00:05:14.400]  我們今天能夠一同同聚
[00:05:14.400 --> 00:05:16.400]  我們去敬拜祢
[00:05:16.400 --> 00:05:19.400]  我們能夠敬拜祢
[00:05:19.400 --> 00:05:22.400]  我們需要很多的智慧
[00:05:22.400 --> 00:05:24.400]  很需要我們去專一
[00:05:24.400 --> 00:05:27.400]  我們盡心盡性去敬拜祢
[00:05:27.400 --> 00:05:31.400]  求祢今天藉著巴別塔這件事
[00:05:31.400 --> 00:05:33.400]  去提醒我們
[00:05:33.400 --> 00:05:36.400]  當我們一同去做事的時候
[00:05:36.400 --> 00:05:40.400]  我們需要留意自己有沒有問題
[00:05:40.400 --> 00:05:43.400]  使我們原來會得罪祢
[00:05:43.400 --> 00:05:46.400]  主啊我們就這樣去祈求
[00:05:46.400 --> 00:05:48.400]  求祢的聖靈在當中光照我們
[00:05:48.400 --> 00:05:49.400]  帶領我們
[00:05:49.400 --> 00:05:50.400]  多謝你聽祈禱
[00:05:50.400 --> 00:05:52.400]  奉耶穌名祈求
[00:05:52.400 --> 00:05:53.400]  阿們
[00:05:54.400 --> 00:05:59.400]  《創世紀》其實主要分了兩個部分
[00:05:59.400 --> 00:06:03.400]  第一個部分就是第一章至十一章
[00:06:03.400 --> 00:06:07.400]  在第一章至十一章裡
[00:06:07.400 --> 00:06:10.400]  三到十一章其實就是說
[00:06:10.400 --> 00:06:14.400]  人類如何去犯罪得罪神
[00:06:14.400 --> 00:06:17.400]  以及他們如何被神審判
[00:06:17.400 --> 00:06:18.400]  其實大家都很熟悉的
[00:06:18.400 --> 00:06:22.400]  我們想想第三章亞當夏娃
[00:06:22.400 --> 00:06:25.400]  他們違背神的命令
[00:06:25.400 --> 00:06:28.400]  然後去到第四章
[00:06:28.400 --> 00:06:30.400]  人類第一宗的殺人事件
[00:06:30.400 --> 00:06:32.400]  該人殺了亞伯
[00:06:32.400 --> 00:06:35.400]  去到第六章就已經說人類
[00:06:35.400 --> 00:06:37.400]  邪惡到一個極點
[00:06:37.400 --> 00:06:40.400]  然後上帝藉著洪水滅世
[00:06:40.400 --> 00:06:43.400]  去到第九章就是嘉楠
[00:06:43.400 --> 00:06:45.400]  她對著她爸爸羅亞
[00:06:45.400 --> 00:06:48.400]  做一些對不起她的事
[00:06:48.400 --> 00:06:50.400]  雖然聖經沒有明明地寫
[00:06:50.400 --> 00:06:54.400]  而去到今天我們看的巴別塔
[00:06:54.400 --> 00:06:56.400]  就是在第十一章
[00:06:56.400 --> 00:06:59.400]  也是在說這個部分的結尾
[00:06:59.400 --> 00:07:03.400]  所以巴別塔不是跟我們說
[00:07:03.400 --> 00:07:09.400]  為什麼人會有不同的語言
[00:07:09.400 --> 00:07:10.400]  但更重要的是
[00:07:10.400 --> 00:07:15.400]  他要讓我們看到巴別塔這群人
[00:07:15.400 --> 00:07:19.400]  他們如何得罪神然後被審判
[00:07:19.400 --> 00:07:26.400]  經文有些位置可以讓我們留意到
[00:07:26.400 --> 00:07:28.400]  他們犯了什麼罪
[00:07:28.400 --> 00:07:30.400]  我們要想想巴別塔
[00:07:30.400 --> 00:07:32.400]  為什麼一群人一起建造
[00:07:32.400 --> 00:07:33.400]  然後得罪了神
[00:07:33.400 --> 00:07:34.400]  什麼原因呢
[00:07:34.400 --> 00:07:38.400]  經文有些位置可以讓我們看到
[00:07:38.400 --> 00:07:41.400]  我們未必看到的東西
[00:07:41.400 --> 00:07:42.400]  為什麼我這樣說呢
[00:07:42.400 --> 00:07:45.400]  正正就是因為我們不是當時的人
[00:07:46.400 --> 00:07:48.400]  如果我們看經文
[00:07:48.400 --> 00:07:50.400]  當時的人看經文
[00:07:50.400 --> 00:07:53.400]  他看到士拿、造磚、塔頂通天
[00:07:53.400 --> 00:07:55.400]  他們馬上想到的東西
[00:07:55.400 --> 00:07:58.400]  就是一個在他們附近
[00:07:58.400 --> 00:07:59.400]  米索不達米亞
[00:07:59.400 --> 00:08:05.400]  就是這個地方的一座宗教的廟塔
[00:08:05.400 --> 00:08:12.400]  這種廟塔是屬於巴比倫宗教系統的產物
[00:08:12.400 --> 00:08:14.400]  這些廟塔是怎樣的呢
[00:08:14.400 --> 00:08:15.400]  我們來看一下
[00:08:15.400 --> 00:08:20.400]  你會看到兩張相片
[00:08:20.400 --> 00:08:25.400]  你看到這些廟塔其實都有三個特徵
[00:08:25.400 --> 00:08:30.400]  第一個特徵就是他們都是用磚來造的
[00:08:30.400 --> 00:08:32.400]  雖然相片很小
[00:08:32.400 --> 00:08:33.400]  你未必看到
[00:08:33.400 --> 00:08:35.400]  用磚來造的
[00:08:35.400 --> 00:08:38.400]  好像樓梯一樣慢慢鋪上去
[00:08:38.400 --> 00:08:45.400]  第二個特徵就是他們都形容頂部是塔頂通天
[00:08:45.400 --> 00:08:49.400]  塔頂通天的意思不是說真的貫穿了天
[00:08:49.400 --> 00:08:53.400]  而是說是一個神明的門
[00:08:53.400 --> 00:08:57.400]  是神明居所的入口
[00:08:57.400 --> 00:09:01.400]  第三樣東西是很重要的
[00:09:01.400 --> 00:09:07.400]  在這些廟塔旁邊是有一座神廟
[00:09:07.400 --> 00:09:09.400]  大家可以想一下
[00:09:09.400 --> 00:09:13.400]  為什麼會有這樣的設計呢
[00:09:13.400 --> 00:09:15.400]  學者就會這樣認為
[00:09:15.400 --> 00:09:21.400]  他說這一座廟塔是用來獻給他們的神明
[00:09:21.400 --> 00:09:23.400]  那一個城的神明
[00:09:23.400 --> 00:09:26.400]  然後這個廟就是貫穿著天地
[00:09:26.400 --> 00:09:29.400]  神就可以在入口進去
[00:09:29.400 --> 00:09:32.400]  然後走樓梯走走走走走走走走
[00:09:32.400 --> 00:09:34.400]  然後旁邊就有一座廟
[00:09:34.400 --> 00:09:37.400]  他就進去接受人的敬拜
[00:09:37.400 --> 00:09:39.400]  之後他就去祝福人
[00:09:39.400 --> 00:09:45.400]  我自己小時候回教會的時候
[00:09:45.400 --> 00:09:48.400]  查經查巴別塔就問
[00:09:48.400 --> 00:09:52.400]  究竟巴別塔那班人他們犯了什麼罪
[00:09:52.400 --> 00:09:55.400]  以前教會的導師就說他們驕傲
[00:09:55.400 --> 00:09:58.400]  因為他們想建這座塔好像神那麼高
[00:09:58.400 --> 00:10:00.400]  以為自己好像神一樣
[00:10:00.400 --> 00:10:07.400]  你聽完這個考古或者學者的研究之後
[00:10:07.400 --> 00:10:10.400]  你有沒有一種覺得其實他們都很謙卑
[00:10:10.400 --> 00:10:17.400]  你想一下他們建了城還立刻建了塔給神明
[00:10:17.400 --> 00:10:19.400]  還很虔誠
[00:10:19.400 --> 00:10:27.400]  所以我們看到的經文其實不是說這一班人驕傲
[00:10:27.400 --> 00:10:30.400]  我們又要問不是驕傲他們犯了什麼罪
[00:10:30.400 --> 00:10:33.400]  OK 舊約常常說什麼
[00:10:33.400 --> 00:10:35.400]  以色列人壞什麼
[00:10:35.400 --> 00:10:38.400]  拜假神 拜偶像
[00:10:38.400 --> 00:10:40.400]  他們應該是拜假神拜偶像
[00:10:40.400 --> 00:10:43.400]  又有一個問題
[00:10:43.400 --> 00:10:47.400]  第六節
[00:10:47.400 --> 00:10:49.400]  對不起 按錯了
[00:10:49.400 --> 00:10:51.400]  不好意思
[00:10:52.400 --> 00:10:54.400]  第六節說什麼
[00:10:54.400 --> 00:10:57.400]  上帝說 這是他們開始做的事
[00:10:57.400 --> 00:11:01.400]  現在他們要做的任何事就沒有什麼可難阻他們了
[00:11:01.400 --> 00:11:04.400]  很複雜 我嘗試用我的意義
[00:11:04.400 --> 00:11:08.400]  說這班人今天只是建城建塔之後還得了
[00:11:08.400 --> 00:11:11.400]  似乎這句給了一個提示我們
[00:11:11.400 --> 00:11:14.400]  不是我們不應該去建城建塔
[00:11:14.400 --> 00:11:16.400]  我們應該去建城建塔
[00:11:16.400 --> 00:11:19.400]  這句給了一個提示我們
[00:11:19.400 --> 00:11:23.400]  不是在乎他們是否在敬拜假神
[00:11:23.400 --> 00:11:26.400]  是在說他們的目的有問題
[00:11:26.400 --> 00:11:28.400]  他們的目的是什麼
[00:11:28.400 --> 00:11:32.400]  大家很心碎清 因為經文有說
[00:11:32.400 --> 00:11:37.400]  經文說他們要為自己立名
[00:11:37.400 --> 00:11:41.400]  免得我們分散在全地面上
[00:11:41.400 --> 00:11:47.400]  我們嘗試研究一下他們的目的是否有問題
[00:11:47.400 --> 00:11:50.400]  我們要為自己立名
[00:11:50.400 --> 00:11:52.400]  我們要建城建塔為自己立名
[00:11:52.400 --> 00:11:54.400]  就是想自己出名
[00:11:54.400 --> 00:11:56.400]  出名有沒有問題
[00:11:56.400 --> 00:11:59.400]  如果你出道去旅行
[00:11:59.400 --> 00:12:02.400]  你跟別人說 人們會問你來自哪裡
[00:12:02.400 --> 00:12:05.400]  然後你會回答 香港人
[00:12:05.400 --> 00:12:07.400]  他不知道香港是哪裡
[00:12:07.400 --> 00:12:09.400]  那會有問題嗎
[00:12:09.400 --> 00:12:12.400]  他以為你是中國人
[00:12:12.400 --> 00:12:14.400]  那就不好意思
[00:12:14.400 --> 00:12:19.400]  所以這群人想自己出名
[00:12:19.400 --> 00:12:21.400]  有人知道他們的存在
[00:12:21.400 --> 00:12:23.400]  也很合理
[00:12:23.400 --> 00:12:27.400]  第二件事 免得我們分散在全地面上
[00:12:27.400 --> 00:12:29.400]  什麼叫分散在全地面上
[00:12:29.400 --> 00:12:31.400]  分散這個字
[00:12:31.400 --> 00:12:33.400]  如果我們看舊約多一點
[00:12:33.400 --> 00:12:37.400]  我們會知道他很多時候是在說軍事的用語
[00:12:37.400 --> 00:12:43.400]  就是當他們打仗輸了
[00:12:43.400 --> 00:12:46.400]  聖經就會形容他們被分散
[00:12:46.400 --> 00:12:50.400]  摩西曾經向耶和華祈求
[00:12:50.400 --> 00:12:53.400]  求神打散這群敵人
[00:12:53.400 --> 00:12:55.400]  所以如果我們這樣去想
[00:12:55.400 --> 00:12:58.400]  我們就會知道原來這群人
[00:12:58.400 --> 00:13:00.400]  他們不想分散
[00:13:00.400 --> 00:13:02.400]  他們要為自己立名
[00:13:02.400 --> 00:13:04.400]  免得分散在全地面上
[00:13:04.400 --> 00:13:06.400]  他們的目的似乎是
[00:13:06.400 --> 00:13:08.400]  我想自己出名一點
[00:13:08.400 --> 00:13:11.400]  我不想被外敵入侵
[00:13:11.400 --> 00:13:13.400]  那我問你
[00:13:13.400 --> 00:13:14.400]  如果你是這群人
[00:13:14.400 --> 00:13:16.400]  其實有這個想法是否很合理
[00:13:16.400 --> 00:13:18.400]  是不是
[00:13:18.400 --> 00:13:20.400]  那怎麼搞
[00:13:20.400 --> 00:13:22.400]  這個又不是那個不是
[00:13:22.400 --> 00:13:24.400]  他們犯什麼罪呢
[00:13:24.400 --> 00:13:30.400]  我們想想
[00:13:30.400 --> 00:13:37.400]  其實他們為什麼要建一個塔去敬拜神
[00:13:37.400 --> 00:13:40.400]  古時其實那些人
[00:13:40.400 --> 00:13:43.400]  他們都有一個概念
[00:13:43.400 --> 00:13:45.400]  他們的概念就是
[00:13:45.400 --> 00:13:49.400]  去敬拜神之後得到祝福
[00:13:49.400 --> 00:13:54.400]  他們很期望在他們自己的身體
[00:13:54.400 --> 00:13:58.400]  經濟和環境得到祝福
[00:13:58.400 --> 00:14:00.400]  我們試一下這樣想
[00:14:00.400 --> 00:14:02.400]  我們一起建一座城
[00:14:02.400 --> 00:14:07.400]  然後我們中間就要建這個塔
[00:14:07.400 --> 00:14:09.400]  然後我們敬拜上帝
[00:14:09.400 --> 00:14:12.400]  上帝就透過這座塔
[00:14:12.400 --> 00:14:14.400]  祝福這個城市
[00:14:14.400 --> 00:14:16.400]  然後這個城市會怎樣
[00:14:16.400 --> 00:14:17.400]  就會發達起來
[00:14:17.400 --> 00:14:18.400]  強盛起來
[00:14:18.400 --> 00:14:20.400]  然後這群人就會出名
[00:14:20.400 --> 00:14:21.400]  是不是
[00:14:21.400 --> 00:14:24.400]  這個就是我在想的東西
[00:14:24.400 --> 00:14:27.400]  但你想不想到這件事裡面
[00:14:27.400 --> 00:14:29.400]  有什麼問題
[00:14:29.400 --> 00:14:38.400]  原來他們在想的是
[00:14:38.400 --> 00:14:41.400]  怎樣將神明的祝福
[00:14:41.400 --> 00:14:45.400]  計算在他們的利益裡面
[00:14:47.400 --> 00:14:50.400]  他們那份自我
[00:14:50.400 --> 00:14:52.400]  大家看到嗎
[00:14:52.400 --> 00:14:59.400]  原來當人在創世紀三章
[00:14:59.400 --> 00:15:02.400]  他們吃了禁果
[00:15:02.400 --> 00:15:04.400]  他們犯罪得罪神之後
[00:15:04.400 --> 00:15:07.400]  他們開始敬拜的再不是神
[00:15:07.400 --> 00:15:10.400]  他們在敬拜自己
[00:15:10.400 --> 00:15:12.400]  他們裡面那份自我
[00:15:12.400 --> 00:15:15.400]  驅使到他們做很多的事
[00:15:15.400 --> 00:15:18.400]  都是為自己著想
[00:15:18.400 --> 00:15:21.400]  這群建巴比塔的人
[00:15:21.400 --> 00:15:23.400]  他們最大的問題
[00:15:23.400 --> 00:15:25.400]  其實是裡面那份自我
[00:15:25.400 --> 00:15:28.400]  他們怎樣將神明的祝福
[00:15:28.400 --> 00:15:32.400]  計算在他們的利益裡面
[00:15:32.400 --> 00:15:35.400]  正正是這份自我
[00:15:35.400 --> 00:15:37.400]  使得上帝要出手
[00:15:37.400 --> 00:15:41.400]  阻止他們所做的事
[00:15:41.400 --> 00:15:43.400]  這份自我
[00:15:43.400 --> 00:15:45.400]  在我們生命裡面
[00:15:45.400 --> 00:15:48.400]  不斷不斷地慢慢擴大
[00:15:48.400 --> 00:15:51.400]  我們的野心會越來越大
[00:15:51.400 --> 00:15:54.400]  然後我們開始做的事
[00:15:54.400 --> 00:15:56.400]  就會越來越惡
[00:15:56.400 --> 00:16:01.400]  所以上帝對這群人的評價是
[00:16:01.400 --> 00:16:04.400]  你們今天只是在建這座城
[00:16:04.400 --> 00:16:06.400]  在建這座塔
[00:16:06.400 --> 00:16:09.400]  你們想要做的事
[00:16:09.400 --> 00:16:11.400]  之後就沒有人可以阻止你們
[00:16:11.400 --> 00:16:14.400]  所以今天我要跟大家說的一個課題
[00:16:14.400 --> 00:16:16.400]  是自我
[00:16:16.400 --> 00:16:20.400]  自我是什麼呢
[00:16:20.400 --> 00:16:24.400]  我就嘗試看看chatGBT
[00:16:24.400 --> 00:16:27.400]  我也是抄一下John
[00:16:27.400 --> 00:16:34.400]  自我中心是指一個人在思想、情感和行為上
[00:16:34.400 --> 00:16:38.400]  過度關注自己的需求、利益和權益
[00:16:38.400 --> 00:16:43.400]  而不是排斥他人的需求和感受
[00:16:43.400 --> 00:16:46.400]  自我的人通常會以自我為中心
[00:16:46.400 --> 00:16:49.400]  將自己的利益置於他人之上
[00:16:49.400 --> 00:16:53.400]  巴別塔那群人就將利益置在他們的神明
[00:16:53.400 --> 00:16:56.400]  缺乏對他人的關注同理心和尊重
[00:16:56.400 --> 00:17:00.400]  所以我們看到這群建巴別塔的那群人
[00:17:00.400 --> 00:17:03.400]  他們那份自我、那份計算
[00:17:03.400 --> 00:17:06.400]  最終不是單純地敬拜神
[00:17:06.400 --> 00:17:08.400]  這是他們的問題
[00:17:08.400 --> 00:17:11.400]  當我看完這個chatGBT之後
[00:17:11.400 --> 00:17:13.400]  我就想起自己的一個經歷
[00:17:13.400 --> 00:17:16.400]  這個經歷不是一個開心的經歷
[00:17:16.400 --> 00:17:18.400]  大家千萬不要笑
[00:17:18.400 --> 00:17:20.400]  OK 大家笑了
[00:17:20.400 --> 00:17:24.400]  我自己很小的時候
[00:17:24.400 --> 00:17:25.400]  不要說很小
[00:17:25.400 --> 00:17:28.400]  中學的時候就接觸攝影
[00:17:28.400 --> 00:17:32.400]  那時候我自己很喜歡一個菲林牌子的鏡頭
[00:17:32.400 --> 00:17:36.400]  後來我就經常去看這個牌子的鏡頭
[00:17:36.400 --> 00:17:39.400]  去研究一下
[00:17:39.400 --> 00:17:42.400]  看看他有什麼漂亮的鏡頭
[00:17:42.400 --> 00:17:45.400]  這個牌子其實在很久很久以前
[00:17:45.400 --> 00:17:49.400]  2000年的時候已經停產了
[00:17:49.400 --> 00:17:52.400]  所以如果要找回這些鏡頭出來
[00:17:52.400 --> 00:17:55.400]  都要在二手市場裡面找
[00:17:55.400 --> 00:17:57.400]  我自己就有個習慣
[00:17:57.400 --> 00:17:58.400]  有能力出來工作之後
[00:17:58.400 --> 00:18:01.400]  就時不時看一下有沒有一些好東西
[00:18:01.400 --> 00:18:03.400]  因為停產了
[00:18:03.400 --> 00:18:05.400]  有些罕有的鏡頭
[00:18:05.400 --> 00:18:08.400]  基本上都已經沒有人再放出來
[00:18:08.400 --> 00:18:13.400]  早前我就看到有一支很罕有的鏡頭
[00:18:13.400 --> 00:18:18.400]  而且價錢是低於市價
[00:18:18.400 --> 00:18:20.400]  有人說了
[00:18:20.400 --> 00:18:22.400]  忠實粉絲當然衝出去
[00:18:22.400 --> 00:18:24.400]  我初步檢查完之後就沒有問題
[00:18:24.400 --> 00:18:26.400]  就拿回家了
[00:18:26.400 --> 00:18:29.400]  如無意外就出意外了
[00:18:29.400 --> 00:18:34.400]  當我再認真去看一下這支鏡頭的時候
[00:18:34.400 --> 00:18:38.400]  我就發現他的對焦有問題
[00:18:38.400 --> 00:18:44.400]  這個時刻我心裡面就有一個意念
[00:18:44.400 --> 00:18:47.400]  大家猜猜這個意念是什麼
[00:18:47.400 --> 00:18:50.400]  啊 沒錯
[00:18:50.400 --> 00:18:53.400]  大家和我都很相似
[00:18:53.400 --> 00:18:57.400]  就是不要告訴別人有問題
[00:18:57.400 --> 00:19:00.400]  我心裡面第一個意念就是不要告訴別人有問題
[00:19:00.400 --> 00:19:02.400]  然後放出去
[00:19:02.400 --> 00:19:05.400]  然後我有第二個意念
[00:19:05.400 --> 00:19:07.400]  大家猜猜是什麼
[00:19:07.400 --> 00:19:11.400]  大家很善良
[00:19:11.400 --> 00:19:16.400]  我第二個意念是市價買出去
[00:19:16.400 --> 00:19:19.400]  我去到第三個意念
[00:19:19.400 --> 00:19:23.400]  我才去想基督徒不應該是這樣的
[00:19:23.400 --> 00:19:27.400]  但我很老實告訴大家
[00:19:27.400 --> 00:19:29.400]  這就是自我
[00:19:29.400 --> 00:19:33.400]  我們想的是自己的利益
[00:19:33.400 --> 00:19:36.400]  巴比塔這群人
[00:19:36.400 --> 00:19:41.400]  他們把神明的祝福都計算在自己的利益裡面
[00:19:41.400 --> 00:19:46.400]  今天我們也許不會像他們那樣做
[00:19:46.400 --> 00:19:49.400]  但同樣的自我
[00:19:49.400 --> 00:19:57.400]  會不會都成為我們信仰裡面的一個難阻
[00:19:57.400 --> 00:19:59.400]  刺刀嗎?
[00:19:59.400 --> 00:20:01.400]  無所謂啦
[00:20:01.400 --> 00:20:03.400]  崇拜?
[00:20:03.400 --> 00:20:05.400]  一次滿錢沒有回
[00:20:05.400 --> 00:20:07.400]  OK的
[00:20:07.400 --> 00:20:10.400]  奉獻嗎?
[00:20:10.400 --> 00:20:14.400]  有錢先吧
[00:20:14.400 --> 00:20:16.400]  接納?
[00:20:16.400 --> 00:20:19.400]  不行
[00:20:19.400 --> 00:20:20.400]  饒恕?
[00:20:20.400 --> 00:20:26.400]  瘋了嗎?
[00:20:26.400 --> 00:20:28.400]  一群人一起工作?
[00:20:28.400 --> 00:20:32.400]  不要騷擾我了
[00:20:32.400 --> 00:20:35.400]  大家看到嗎?
[00:20:35.400 --> 00:20:43.400]  我不知道這些說話會不會都曾經在你心裡面響起過
[00:20:43.400 --> 00:20:48.400]  上星期包惟鯤牧師來了香港
[00:20:48.400 --> 00:20:52.400]  幫播道神學院講一個講座
[00:20:52.400 --> 00:20:58.400]  裡面有一句說話令我很深刻
[00:20:58.400 --> 00:21:04.400]  他說今天傳福音最大的難阻
[00:21:04.400 --> 00:21:10.400]  是教會不能夠活出基督的身體
[00:21:10.400 --> 00:21:15.400]  教會不能夠活出基督的身體
[00:21:15.400 --> 00:21:20.400]  一群教會的人沒有耶穌基督的樣式
[00:21:20.400 --> 00:21:28.400]  所以他說現在美國不是再傳一個倫正的福音去辯明
[00:21:28.400 --> 00:21:30.400]  耶穌基督真的復活了
[00:21:30.400 --> 00:21:31.400]  祂真是那位主
[00:21:31.400 --> 00:21:34.400]  他說現在是建立一個群體
[00:21:34.400 --> 00:21:37.400]  這個群體是有男有女
[00:21:37.400 --> 00:21:41.400]  有不同的種族、不同的階層
[00:21:41.400 --> 00:21:47.400]  他們彼此接納、彼此饒恕、彼此相愛
[00:21:47.400 --> 00:21:50.400]  他們活出基督的樣式
[00:21:50.400 --> 00:21:58.400]  他們要用這個群體成為一個見證、成為一個報道會
[00:21:58.400 --> 00:22:07.400]  不知道大家覺得Flow Church能不能成為一間這樣的教會
[00:22:07.400 --> 00:22:13.400]  如果我們縱容自己裡面的自我
[00:22:13.400 --> 00:22:19.400]  我們未必可以做到很多聖經要我們做的事情
[00:22:19.400 --> 00:22:24.400]  我們的生命未必可以活現到基督
[00:22:24.400 --> 00:22:32.400]  同樣地我們的教會未必可以成為基督的身體的功效
[00:22:32.400 --> 00:22:37.400]  我們被人看到這是一群真真實實的信仰群體
[00:22:37.400 --> 00:22:44.400]  巴比塔這件事讓我們看到
[00:22:44.400 --> 00:22:52.400]  這群人的自我、他們的計算正在得罪神
[00:22:52.400 --> 00:23:04.400]  今天這份自我、這份計算同樣地阻礙了很多信徒親近神
[00:23:04.400 --> 00:23:11.400]  不知道今晚聖靈有沒有在你們心裡有回響
[00:23:11.400 --> 00:23:18.400]  讓你看見我們自己很自然地也有一些自我的在裡面
[00:23:18.400 --> 00:23:23.400]  很自然地正如我剛才的第一個念頭和第二個念頭
