
[00:00:00.000 --> 00:00:02.000]  (主持人:各位姐妹平安)
[00:04:29.000 --> 00:04:31.000]  (主持人:甚至對我們來說)
[00:04:31.000 --> 00:04:34.000]  (主持人:以前其實是靠什麼經歷)
[00:04:34.000 --> 00:04:36.000]  (主持人:今天我們可不可以再重溫)
[00:04:36.000 --> 00:04:38.000]  (主持人:甚至乎重現呢?)
[00:04:38.000 --> 00:04:41.000]  (主持人:用一個圖去跟大家說)
[00:04:41.000 --> 00:04:43.000]  (主持人:保羅在安提拉出發)
[00:04:43.000 --> 00:04:46.000]  (主持人:去經歷宣教旅程的時候)
[00:04:46.000 --> 00:04:49.000]  (主持人:首先他第一站會經歷的)
[00:04:49.000 --> 00:04:52.000]  (主持人:就是迦拉提佛女教和彝伐所)
[00:04:52.000 --> 00:04:54.000]  (主持人:大概是兩年的時間)
[00:04:54.000 --> 00:04:56.000]  (主持人:在當中去建立教會)
[00:04:56.000 --> 00:04:58.000]  (主持人:去鞏固一班弟兄姊妹)
[00:04:58.000 --> 00:05:00.000]  (主持人:在這段期間的時候)
[00:05:00.000 --> 00:05:02.000]  (主持人:其實他不是沒有做其他事情)
[00:05:02.000 --> 00:05:04.000]  (主持人:他很多時間不是講學)
[00:05:04.000 --> 00:05:07.000]  (主持人:他都會寫信去處理)
[00:05:07.000 --> 00:05:09.000]  (主持人:不同教會面對的問題)
[00:05:09.000 --> 00:05:11.000]  (主持人:其中你會看到)
[00:05:11.000 --> 00:05:13.000]  (主持人:其實根據考古)
[00:05:13.000 --> 00:05:16.000]  (主持人:他應該是寫過幾封信給哥倫多教會)
[00:05:16.000 --> 00:05:18.000]  (主持人:面對哥倫多這間教會)
[00:05:18.000 --> 00:05:21.000]  (主持人:這麼多是非和爭拗的地方)
[00:05:21.000 --> 00:05:26.000]  (主持人:應該在我們收到的哥倫多前書的時候)
[00:05:26.000 --> 00:05:29.000]  (主持人:或者我們現在看的哥倫多前書)
[00:05:29.000 --> 00:05:31.000]  (主持人:當中你會看到)
[00:05:31.000 --> 00:05:33.000]  (主持人:論到之前寫給你們的)
[00:05:33.000 --> 00:05:36.000]  (主持人:其實可能是哥倫多第一封信)
[00:05:36.000 --> 00:05:38.000]  (主持人:現在保羅去重述)
[00:05:38.000 --> 00:05:40.000]  (主持人:一個重要的事情)
[00:05:40.000 --> 00:05:41.000]  (主持人:再講解清楚)
[00:05:41.000 --> 00:05:42.000]  (主持人:可能他們不明白)
[00:05:42.000 --> 00:05:44.000]  (主持人:又或者是曲解了的事實)
[00:05:44.000 --> 00:05:47.000]  (主持人:這是我們看的哥倫多前書的內容)
[00:05:47.000 --> 00:05:49.000]  (主持人:但其實在考古的過程中)
[00:05:49.000 --> 00:05:50.000]  (主持人:都了解到一件事)
[00:05:50.000 --> 00:05:52.000]  (主持人:可能中間其實保羅)
[00:05:52.000 --> 00:05:56.000]  (主持人:試過去哥倫多教會處理的問題)
[00:05:56.000 --> 00:05:57.000]  (主持人:但他們教會有紛爭)
[00:05:57.000 --> 00:06:00.000]  (主持人:保羅就回到議會所)
[00:06:00.000 --> 00:06:02.000]  (主持人:當中再要處理又寫信去)
[00:06:02.000 --> 00:06:05.000]  (主持人:可能就是哥倫多第三封信的內容)
[00:06:05.000 --> 00:06:08.000]  (主持人:但在這個過程中)
[00:06:08.000 --> 00:06:11.000]  (主持人:保羅不只是停在議會所這個地方)
[00:06:11.000 --> 00:06:12.000]  (主持人:他會繼續)
[00:06:12.000 --> 00:06:14.000]  (主持人:因為他聽到馬其頓的聲音)
[00:06:14.000 --> 00:06:17.000]  (主持人:他繼續完成上帝給他的呼召)
[00:06:17.000 --> 00:06:21.000]  (主持人:所以他繼續去西邊走的時候)
[00:06:21.000 --> 00:06:25.000]  (主持人:下一站就會去到馬其頓第一個接點)
[00:06:25.000 --> 00:06:27.000]  (主持人:就是要去希臘的方向)
[00:06:27.000 --> 00:06:29.000]  (主持人:他就會經過一個港口)
[00:06:29.000 --> 00:06:31.000]  (主持人:所以去到的過程中)
[00:06:31.000 --> 00:06:34.000]  (主持人:他又遇到不同的困難)
[00:06:34.000 --> 00:06:37.000]  (主持人:之前我在Full Church講到都講過)
[00:06:37.000 --> 00:06:39.000]  (主持人:如果你記得)
[00:06:39.000 --> 00:06:43.000]  (主持人:保羅去經歷過程中)
[00:06:43.000 --> 00:06:44.000]  (主持人:其實遇到很多困難)
[00:06:44.000 --> 00:06:47.000]  (主持人:但又被一個被誣陷的女孩)
[00:06:47.000 --> 00:06:50.000]  (主持人:要得利搖錢樹)
[00:06:50.000 --> 00:06:52.000]  (主持人:但保羅將她趕走之後)
[00:06:52.000 --> 00:06:54.000]  (主持人:其實就出了其他問題)
[00:06:54.000 --> 00:06:56.000]  (主持人:中間又出了很多)
[00:06:56.000 --> 00:06:59.000]  (主持人:有些人是不喜歡保羅)
[00:06:59.000 --> 00:07:01.000]  (主持人:於是就去誣陷保羅)
[00:07:01.000 --> 00:07:05.000]  (主持人:傳羅馬人不能接受那種福音)
[00:07:05.000 --> 00:07:12.000]  (主持人:於是就叫多些人來迫迫保羅)
[00:07:12.000 --> 00:07:14.000]  (主持人:保羅就連夜坐船走)
[00:07:14.000 --> 00:07:15.000]  (主持人:經過暗飛玻璃)
[00:07:15.000 --> 00:07:20.000]  (主持人:現在你見到是馬其頓其中一個港口)
[00:07:20.000 --> 00:07:23.000]  (主持人:輾轉就到菲律賓這地方)
[00:07:23.000 --> 00:07:26.000]  (主持人:保羅就在菲律賓寫哥林多後書)
[00:07:26.000 --> 00:07:30.000]  (主持人:因為他主要想去哥林多處理問題)
[00:07:30.000 --> 00:07:33.000]  (主持人:過程中有些人未到)
[00:07:33.000 --> 00:07:34.000]  (主持人:書信先到)
[00:07:34.000 --> 00:07:37.000]  (主持人:以至希望可以調整一下)
[00:07:37.000 --> 00:07:40.000]  (主持人:讓他們明白到你的原意是什麼)
[00:07:40.000 --> 00:07:44.000]  (主持人:在二佛所寫哥林多後書)
[00:07:44.000 --> 00:07:45.000]  (主持人:去到再落)
[00:07:45.000 --> 00:07:47.000]  (主持人:其實保羅沒有停他的腳步)
[00:07:47.000 --> 00:07:49.000]  (主持人:面對很多困難)
[00:07:49.000 --> 00:07:52.000]  (主持人:他繼續向南走)
[00:07:52.000 --> 00:07:55.000]  (主持人:下一個階段就會去到不同的景地)
[00:07:55.000 --> 00:08:01.000]  (主持人:最後就落到哥林多之前的雅典)
[00:08:01.000 --> 00:08:04.000]  (主持人:下一步就會去到哥林多的地方)
[00:08:04.000 --> 00:08:06.000]  (主持人:去到雅典大家都很熟悉)
[00:08:06.000 --> 00:08:09.000]  (主持人:在阿里巴巴古山上和一些哲士辯論)
[00:08:09.000 --> 00:08:11.000]  (主持人:那個微式之神)
[00:08:11.000 --> 00:08:17.000]  (主持人:今天去到哥林多的時候)
[00:08:17.000 --> 00:08:19.000]  (主持人:處理教會的問題)
[00:08:19.000 --> 00:08:22.000]  (主持人:但同樣寫他的羅馬書)
[00:08:22.000 --> 00:08:25.000]  (主持人:羅馬書我在Flo Church也說過)
[00:08:25.000 --> 00:08:27.000]  (主持人:幾次講到都是講羅馬書的內容)
[00:08:27.000 --> 00:08:30.000]  (主持人:羅馬書不僅僅是大家一直以來)
[00:08:30.000 --> 00:08:33.000]  (主持人:認識關於教義的叢述)
[00:08:33.000 --> 00:08:36.000]  (主持人:但其實羅馬書是一個宣教的書卷)
[00:08:36.000 --> 00:08:38.000]  (主持人:保羅正正就在哥林多)
[00:08:38.000 --> 00:08:40.000]  (主持人:這個這麼混雜的地方的時候)
[00:08:40.000 --> 00:08:45.000]  (主持人:是自羅馬軍權的統治之下)
[00:08:45.000 --> 00:08:46.000]  (主持人:教會的設立)
[00:08:46.000 --> 00:08:50.000]  (主持人:其實本意就是要宣揚上帝國的事情)
[00:08:50.000 --> 00:08:54.000]  (主持人:所以羅馬書其實是一本宣教的書卷)
[00:08:54.000 --> 00:08:56.000]  (主持人:因為第一章已經說得出)
[00:08:56.000 --> 00:08:57.000]  (主持人:一個很重要的就是)
[00:08:57.000 --> 00:08:59.000]  (主持人:福音本是上帝的大能)
[00:08:59.000 --> 00:09:01.000]  (主持人:要叫一切相信的)
[00:09:01.000 --> 00:09:03.000]  (主持人:整本書就是告訴你)
[00:09:03.000 --> 00:09:09.000]  (主持人:人犯罪的習慣和它的機制是怎樣)
[00:09:09.000 --> 00:09:11.000]  (主持人:然後就是福音是怎樣去)
[00:09:11.000 --> 00:09:15.000]  (主持人:令到人可以得聞一個赦罪的福音)
[00:09:15.000 --> 00:09:17.000]  (主持人:以至到最後其實用了)
[00:09:17.000 --> 00:09:21.000]  (主持人:大概三分一的篇章來說)
[00:09:21.000 --> 00:09:25.000]  (主持人:當你的身心靈都被更新的時候)
[00:09:25.000 --> 00:09:28.000]  (主持人:你怎樣奉獻給上帝成為一個活祭)
[00:09:28.000 --> 00:09:30.000]  (主持人:然後有一個新的生活形態)
[00:09:30.000 --> 00:09:32.000]  (主持人:就是第十二章之後)
[00:09:32.000 --> 00:09:35.000]  (主持人:十三至十五章的內容)
[00:09:35.000 --> 00:09:37.000]  (主持人:然後十六章就是說一個禱告)
[00:09:37.000 --> 00:09:40.000]  (主持人:其實就是預表了一個很重要的訊息)
[00:09:40.000 --> 00:09:44.000]  (主持人:就是他將會回去耶路撒冷)
[00:09:44.000 --> 00:09:46.000]  (主持人:再開展他的宣教旅程)
[00:09:46.000 --> 00:09:50.000]  (主持人:所以在哥倫多教會寫完羅馬書之後)
[00:09:50.000 --> 00:09:54.000]  (主持人:你會看到保羅沿路折返回頭)
[00:09:54.000 --> 00:09:57.000]  (主持人:你會看到藍色的就是沿路折返回頭)
[00:09:57.000 --> 00:10:02.000]  (主持人:又經過又去到耳忽所這個路程)
[00:10:02.000 --> 00:10:04.000]  (主持人:去到耳忽所的路程的時候)
[00:10:04.000 --> 00:10:08.000]  (主持人:你會看到今天出了 就是米利都這個地方)
[00:10:08.000 --> 00:10:10.000]  (主持人:其實米利都就是一個中轉站)
[00:10:10.000 --> 00:10:12.000]  (主持人:就是保羅走到一半了)
[00:10:12.000 --> 00:10:14.000]  (主持人:他在耳忽所那裡停一停)
[00:10:14.000 --> 00:10:17.000]  (主持人:就是叫耳忽所的長老來)
[00:10:17.000 --> 00:10:20.000]  (主持人:他將會要回耶路撒冷去開大會)
[00:10:20.000 --> 00:10:24.000]  (主持人:他在說希望在五旬節之前)
[00:10:24.000 --> 00:10:28.000]  (主持人:能夠去到耶路撒冷和一班長輩)
[00:10:28.000 --> 00:10:33.000]  (主持人:去講解他將會去另一個宣教旅程)
[00:10:33.000 --> 00:10:38.000]  (主持人:為叫他能夠完成上帝給他的使命)
[00:10:38.000 --> 00:10:40.000]  (主持人:去到這個位置的時候)
[00:10:40.000 --> 00:10:43.000]  (主持人:就會是今天不會覆蓋的讀經範圍)
[00:10:43.000 --> 00:10:45.000]  (主持人:接著你會看到)
[00:10:45.000 --> 00:10:49.000]  (主持人:教會知道他將要回耶路撒冷)
[00:10:49.000 --> 00:10:51.000]  (主持人:面對很大的危險的時候)
[00:10:51.000 --> 00:10:53.000]  (主持人:教會就很不開心)
[00:10:53.000 --> 00:10:55.000]  (主持人:教會不想他去這個地方)
[00:10:55.000 --> 00:10:57.000]  (主持人:不想保羅走這條路)
[00:10:57.000 --> 00:11:00.000]  (主持人:但是保羅當然就不會聽)
[00:11:00.000 --> 00:11:04.000]  (主持人:因為他知道他定義要做的流程)
[00:11:04.000 --> 00:11:05.000]  (主持人:或者次序是什麼的時候)
[00:11:05.000 --> 00:11:07.000]  (主持人:所以他繼續行程)
[00:11:07.000 --> 00:11:08.000]  (主持人:最後你會看到)
[00:11:08.000 --> 00:11:11.000]  (主持人:就會回到耶路撒冷)
[00:11:11.000 --> 00:11:15.000]  (主持人:就是之後你看的21章的內容)
[00:11:15.000 --> 00:11:20.000]  (主持人:很快跟大家講解)
[00:11:20.000 --> 00:11:24.000]  (主持人:重溫了保羅在這些時間的經歷)
[00:11:24.000 --> 00:11:27.000]  (主持人:所以有這個背景的時候)
[00:11:27.000 --> 00:11:31.000]  (主持人:你看之後保羅的講論的時候)
[00:11:31.000 --> 00:11:33.000]  (主持人:你會更加靠近)
[00:11:33.000 --> 00:11:36.000]  (主持人:用了一點時間跟大家補底)
[00:11:36.000 --> 00:11:38.000]  (主持人:重溫一下這些訊息的時候)
[00:11:38.000 --> 00:11:41.000]  (主持人:希望你能夠再感受到)
[00:11:41.000 --> 00:11:44.000]  (主持人:保羅和一班以弗所長老重溫)
[00:11:44.000 --> 00:11:47.000]  (主持人:其實有些細節的事情我不多講)
[00:11:47.000 --> 00:11:50.000]  (主持人:但是我講出來的時候你們是知道的)
[00:11:50.000 --> 00:11:53.000]  (主持人:那段經文是什麼呢?)
[00:11:53.000 --> 00:11:55.000]  (主持人:就是現在要讀出來的經文)
[00:11:55.000 --> 00:11:58.000]  (主持人:他們來了保羅就說)
[00:11:58.000 --> 00:12:03.000]  (主持人:你們知道自從我到亞細亞的日子以來)
[00:12:03.000 --> 00:12:06.000]  (主持人:在你們中間始終為人如何)
[00:12:06.000 --> 00:12:10.000]  (主持人:服侍主凡事謙卑眼中流淚)
[00:12:10.000 --> 00:12:14.000]  (主持人:又因猶大人的謀害經歷事年)
[00:12:14.000 --> 00:12:16.000]  (主持人:你們也知道凡與你們有益的)
[00:12:16.000 --> 00:12:19.000]  (主持人:我沒有一樣被為不說的)
[00:12:19.000 --> 00:12:22.000]  (主持人:或在眾人面前或在各人家裡)
[00:12:22.000 --> 00:12:24.000]  (主持人:我都教導你們)
[00:12:24.000 --> 00:12:28.000]  (主持人:又對猶大人和希臘人證明)
[00:12:28.000 --> 00:12:32.000]  (主持人:當向上帝悔改信靠我主耶穌基督)
[00:12:34.000 --> 00:12:40.000]  在經文中,保羅第一段要介紹給長老知道
[00:12:40.000 --> 00:12:43.000]  其實我之所以來到這一刻
[00:12:43.000 --> 00:12:46.000]  其實你們也知道
[00:12:46.000 --> 00:12:49.000]  所以經文其中有些重點
[00:12:49.000 --> 00:12:52.000]  就是他很希望那些已忽所的長老
[00:12:52.000 --> 00:12:55.000]  或與他與會的弟兄姊妹明白
[00:12:55.000 --> 00:12:58.000]  其實你一直看著我做事
[00:12:58.000 --> 00:13:00.000]  其實你也知道
[00:13:00.000 --> 00:13:02.000]  保羅是怎樣做事
[00:13:02.000 --> 00:13:04.000]  他是一個為人
[00:13:04.000 --> 00:13:06.000]  天人怎樣對待他
[00:13:06.000 --> 00:13:08.000]  其實他面對不同的試煉
[00:13:08.000 --> 00:13:09.000]  你也知道
[00:13:09.000 --> 00:13:12.000]  但保羅經常咬緊牙根去做
[00:13:12.000 --> 00:13:15.000]  他要堅持上帝給他呼召要做的事
[00:13:15.000 --> 00:13:19.000]  但凡是對教會和對人有益的事
[00:13:19.000 --> 00:13:22.000]  他每件事都說出來
[00:13:22.000 --> 00:13:24.000]  和去教訓他們
[00:13:24.000 --> 00:13:26.000]  他要證明一件事
[00:13:26.000 --> 00:13:30.000]  就是上帝的能力會奉給他
[00:13:30.000 --> 00:13:33.000]  和他信的不是他自己
[00:13:33.000 --> 00:13:35.000]  而是信差距離的主
[00:13:35.000 --> 00:13:38.000]  我想對於這件事來說
[00:13:38.000 --> 00:13:40.000]  你的經歷如何呢?
[00:13:40.000 --> 00:13:43.000]  在過去這些日子
[00:13:43.000 --> 00:13:46.000]  在運作教會
[00:13:46.000 --> 00:13:50.000]  特別這兩年多在香港運作教會過程
[00:13:50.000 --> 00:13:55.000]  面對社會的生態的改變
[00:13:55.000 --> 00:13:56.000]  民生的改變
[00:13:56.000 --> 00:13:57.000]  政策的改變
[00:13:57.000 --> 00:13:59.000]  面對疫情的限制
[00:13:59.000 --> 00:14:01.000]  不同運作的空間
[00:14:01.000 --> 00:14:03.000]  面對人心的轉向
[00:14:03.000 --> 00:14:05.000]  人的流動
[00:14:05.000 --> 00:14:08.000]  其實面對很多很多的困難
[00:14:08.000 --> 00:14:13.000]  有些事不是你離開了就不會知道
[00:14:13.000 --> 00:14:16.000]  其實有很多不同的途徑都會知道
[00:14:16.000 --> 00:14:18.000]  今天信息很通達
[00:14:18.000 --> 00:14:21.000]  只差你會不會繼續在一個群組
[00:14:21.000 --> 00:14:22.000]  或者是離開群組
[00:14:22.000 --> 00:14:24.000]  對於你來說
[00:14:24.000 --> 00:14:26.000]  其實要你知道一些事其實不難
[00:14:26.000 --> 00:14:28.000]  但你認不認同呢?
[00:14:28.000 --> 00:14:30.000]  又或者你想不想知道呢?
[00:14:30.000 --> 00:14:37.000]  今天保羅他回頭路回去耶路撒冷
[00:14:37.000 --> 00:14:41.000]  他仍然秉承著一個福音的使命
[00:14:41.000 --> 00:14:43.000]  希望繼續走下去
[00:14:43.000 --> 00:14:45.000]  他知道有一件事
[00:14:45.000 --> 00:14:50.000]  仍然是他要完成做愛邦使徒的債
[00:14:50.000 --> 00:14:52.000]  他繼續走下去
[00:14:52.000 --> 00:14:54.000]  哪怕期間有很多的不是
[00:14:54.000 --> 00:14:56.000]  有很多的困難
[00:14:56.000 --> 00:15:01.000]  如果你想知道其實中間有多大的困難呢?
[00:15:01.000 --> 00:15:03.000]  剛才說到在整個行程當中
[00:15:03.000 --> 00:15:05.000]  其實保羅寫過
[00:15:05.000 --> 00:15:07.000]  最少我們知道
[00:15:07.000 --> 00:15:09.000]  有七六的都有三封
[00:15:09.000 --> 00:15:11.000]  一封是哥倫多前書
[00:15:11.000 --> 00:15:13.000]  一封是後書
[00:15:13.000 --> 00:15:15.000]  另外一個就是羅馬書
[00:15:15.000 --> 00:15:17.000]  羅馬書比較少說他的患難
[00:15:17.000 --> 00:15:21.000]  因為重點是希望說福音的大能
[00:15:21.000 --> 00:15:24.000]  和上帝普世的宣教的工作
[00:15:24.000 --> 00:15:26.000]  但是哥倫多前後書
[00:15:26.000 --> 00:15:29.000]  就記錄了很多保羅的辛酸
[00:15:29.000 --> 00:15:31.000]  其中哥倫多後書
[00:15:31.000 --> 00:15:36.000]  你會看到一個納至侍奉上帝的人
[00:15:36.000 --> 00:15:39.000]  他的路從來都不是容易走的
[00:15:39.000 --> 00:15:42.000]  而不容易走的過程當中
[00:15:42.000 --> 00:15:44.000]  其實他為什麼還要走下去呢?
[00:15:44.000 --> 00:15:47.000]  和大家看兩段
[00:15:47.000 --> 00:15:50.000]  就是哥倫多後書的經文
[00:15:50.000 --> 00:15:53.000]  你會看到在哥倫多後書第十一章
[00:15:53.000 --> 00:15:55.000]  他在說一個
[00:15:55.000 --> 00:15:58.000]  我和大家編輯了幾節的經文
[00:15:58.000 --> 00:16:01.000]  你會看到他有很多受苦
[00:16:01.000 --> 00:16:02.000]  很多坐牢
[00:16:02.000 --> 00:16:04.000]  很多受鞭傷的過程
[00:16:04.000 --> 00:16:07.000]  而過程當中不是容易的
[00:16:07.000 --> 00:16:09.000]  就算打到他半死
[00:16:09.000 --> 00:16:11.000]  而路程又不是順利的
[00:16:11.000 --> 00:16:13.000]  你會看到船壞了
[00:16:13.000 --> 00:16:15.000]  而在過程當中又被人打劫
[00:16:15.000 --> 00:16:18.000]  又在過程當中又被人誣害
[00:16:18.000 --> 00:16:21.000]  而在當中又遇人不淑
[00:16:21.000 --> 00:16:22.000]  有假弟兄
[00:16:22.000 --> 00:16:24.000]  漢子幫你其實是騙你
[00:16:24.000 --> 00:16:26.000]  而過程當中又會看到
[00:16:26.000 --> 00:16:30.000]  在身心靈俱疲的時候
[00:16:30.000 --> 00:16:32.000]  他仍然知道一件事
[00:16:32.000 --> 00:16:35.000]  就是上帝給他馬其頓的這個呼召
[00:16:35.000 --> 00:16:37.000]  不是假的
[00:16:37.000 --> 00:16:39.000]  因為他期間都看到很多
[00:16:39.000 --> 00:16:41.000]  得聞上帝福音的人
[00:16:41.000 --> 00:16:42.000]  得著解放
[00:16:42.000 --> 00:16:43.000]  得著醫治
[00:16:43.000 --> 00:16:46.000]  得著他有福音而有的喜樂
[00:16:46.000 --> 00:16:48.000]  他就知道走這條路
[00:16:48.000 --> 00:16:50.000]  縱然是困苦
[00:16:50.000 --> 00:16:53.000]  但是都看到果效
[00:16:53.000 --> 00:16:56.000]  所以你會看到在後書第十二章
[00:16:56.000 --> 00:16:59.000]  說了很多不同的陳述的時候
[00:16:59.000 --> 00:17:02.000]  但是十二章十二節說的是很重要的信息
[00:17:02.000 --> 00:17:05.000]  「我在你們中間用百般的忍耐
[00:17:05.000 --> 00:17:08.000]  藉著神跡
[00:17:08.000 --> 00:17:12.000]  歧視而能顯出仕途的憑據來」
[00:17:12.000 --> 00:17:15.000]  因為那些人是挑戰保羅的身份
[00:17:15.000 --> 00:17:17.000]  你扮什麼呢
[00:17:17.000 --> 00:17:21.000]  你不是耶穌按立的仕途
[00:17:21.000 --> 00:17:23.000]  你這麼大支說這麼多幹什麼
[00:17:23.000 --> 00:17:25.000]  你有什麼能力呢
[00:17:25.000 --> 00:17:27.000]  你又不是入室的
[00:17:27.000 --> 00:17:29.000]  其實你持著什麼
