
[00:00:00.000 --> 00:00:05.300]  祝叔多謝你,因為你讓我們有生命
[00:05:09.300 --> 00:05:11.300]  我剛剛信主是這樣的
[00:05:11.300 --> 00:05:14.300]  可能以前你都聽過我說我得救見靜
[00:05:14.300 --> 00:05:18.300]  我十八歲的時候
[00:05:18.300 --> 00:05:20.300]  我開心地跑回家
[00:05:20.300 --> 00:05:22.300]  像藍精靈一樣
[00:05:22.300 --> 00:05:24.300]  我就跑回家
[00:05:24.300 --> 00:05:26.300]  我是很開心的
[00:05:26.300 --> 00:05:33.300]  我是一個生命低谷裡很迷惘很疑惑很寂寞的年輕人
[00:05:33.300 --> 00:05:34.300]  但上了耶穌之後
[00:05:34.300 --> 00:05:36.300]  我知道耶穌愛我
[00:05:36.300 --> 00:05:38.300]  耶穌給我的快樂
[00:05:38.300 --> 00:05:41.300]  黑暗不再成為一個光明之子
[00:05:41.300 --> 00:05:43.300]  不折不扣的變身
[00:05:43.300 --> 00:05:47.300]  這是我變身成為一個新造的人
[00:05:47.300 --> 00:05:49.300]  我們很流行
[00:05:49.300 --> 00:05:51.300]  先說一些懷舊的事
[00:05:51.300 --> 00:05:53.300]  我們以前唱詩歌
[00:05:53.300 --> 00:05:54.300]  唱哪首歌?
[00:05:54.300 --> 00:05:55.300]  《變身》的話
[00:05:55.300 --> 00:05:56.300]  《亂經文》的話
[00:05:56.300 --> 00:05:58.300]  全新的你
[00:05:58.300 --> 00:06:01.300]  你所言聽打給的鮮千
[00:06:01.300 --> 00:06:04.300]  如聽的時你都心念的煩善
[00:06:04.300 --> 00:06:08.300]  這是我們以前報道會經常會唱的
[00:06:08.300 --> 00:06:10.300]  富哥這樣說
[00:06:10.300 --> 00:06:13.300]  耶穌能夠讓一切都更新
[00:06:13.300 --> 00:06:15.300]  耶穌能夠改變你的經歷
[00:06:15.300 --> 00:06:18.300]  耶穌愛你 耶穌痛你
[00:06:18.300 --> 00:06:21.300]  耶穌能做一個全新的你
[00:06:21.300 --> 00:06:24.300]  這首詩歌是有一種
[00:06:24.300 --> 00:06:26.300]  只要你相信
[00:06:26.300 --> 00:06:29.300]  就能夠變成一個全新的人
[00:06:29.300 --> 00:06:35.300]  那一刻就能夠全新的你出現
[00:06:35.300 --> 00:06:37.300]  成為基督徒
[00:06:37.300 --> 00:06:41.300]  我們感覺好像第一次的變身
[00:06:41.300 --> 00:06:44.300]  舊事已過都變成新的了
[00:06:44.300 --> 00:06:47.300]  不過呢
[00:06:47.300 --> 00:06:49.300]  好景不常
[00:06:49.300 --> 00:06:52.300]  當你做了基督徒幾年
[00:06:52.300 --> 00:06:56.300]  你發現似乎沒有什麼大的改變
[00:06:56.300 --> 00:07:00.300]  二十多年前的新做的人
[00:07:00.300 --> 00:07:03.300]  現在已經是一個舊了的新做的人
[00:07:03.300 --> 00:07:06.300]  曾經那一次的變身
[00:07:06.300 --> 00:07:09.300]  可能已經再也變不了
[00:07:09.300 --> 00:07:12.300]  或者是全新的你已經不是一個全新的你
[00:07:12.300 --> 00:07:15.300]  已經是一個舊了的你
[00:07:15.300 --> 00:07:17.300]  舊時的東西
[00:07:17.300 --> 00:07:19.300]  所以今天我們去問
[00:07:19.300 --> 00:07:23.300]  究竟一個基督徒是怎樣轉變
[00:07:23.300 --> 00:07:25.300]  基督徒是怎樣改變
[00:07:25.300 --> 00:07:28.300]  有什麼方法可以叫一個基督徒
[00:07:28.300 --> 00:07:31.300]  能夠真真正正的
[00:07:31.300 --> 00:07:34.300]  徹徹底底的去改變呢
[00:07:34.300 --> 00:07:37.300]  有人做基督徒 他就是新做的人
[00:07:37.300 --> 00:07:40.300]  這句話究竟是一句什麼意思呢
[00:07:40.300 --> 00:07:43.300]  今天我們一起去想的問題
[00:07:43.300 --> 00:07:47.300]  今天我們會看哥林多後書第四章
[00:07:47.300 --> 00:07:50.300]  正正就是這句經文
[00:07:50.300 --> 00:07:53.300]  基督徒新做的人之前那一章的經文
[00:07:53.300 --> 00:07:55.300]  同一個的 都是哥林多後書
[00:07:55.300 --> 00:07:57.300]  不過是第五章 第四章
[00:07:57.300 --> 00:08:00.300]  如果你還記得我上次說的本真的話
[00:08:00.300 --> 00:08:02.300]  我也是在用這一章
[00:08:02.300 --> 00:08:04.300]  都是哥林多後書第四章
[00:08:04.300 --> 00:08:07.300]  不過那個是比較上半段一點
[00:08:07.300 --> 00:08:09.300]  這個就是講最後那兩節
[00:08:09.300 --> 00:08:11.300]  正正就是講 每一次
[00:08:11.300 --> 00:08:15.300]  保羅在哥林多後書用到「我們」的時候
[00:08:15.300 --> 00:08:18.300]  你要記得其實他用「我」字也可以
[00:08:18.300 --> 00:08:22.300]  因為哥林多後書是保羅自己的親身經歷
[00:08:22.300 --> 00:08:25.300]  每一句哥林多後書的說話
[00:08:25.300 --> 00:08:28.300]  都是保羅自己的親身經驗
[00:08:28.300 --> 00:08:32.300]  這本書不只是要教導你一些信仰知識
[00:08:32.300 --> 00:08:37.300]  而是保羅自己親身經歷過的一些經驗
[00:08:37.300 --> 00:08:40.300]  所以如果我們用這個思維
[00:08:40.300 --> 00:08:43.300]  去閱讀這段書卷的時候
[00:08:43.300 --> 00:08:45.300]  特別是這句說話的時候
[00:08:45.300 --> 00:08:49.300]  你會發覺哥林多後書第五章第十節
[00:08:49.300 --> 00:08:51.300]  「有人做基督女」
[00:08:51.300 --> 00:08:53.300]  「他好像新做的人」之前那一節
[00:08:53.300 --> 00:08:57.300]  這個不是一個純粹的神學理論
[00:08:57.300 --> 00:08:59.300]  不是純粹一個得救方法
[00:08:59.300 --> 00:09:01.300]  或者一個涉經知識
[00:09:01.300 --> 00:09:05.300]  而是保羅自己的經驗
[00:09:05.300 --> 00:09:07.300]  首先因為自己經驗過
[00:09:07.300 --> 00:09:11.300]  才能夠告訴你怎樣做
[00:09:11.300 --> 00:09:13.300]  「若有人做基督女」
[00:09:13.300 --> 00:09:14.300]  「他好像新做的人」
[00:09:14.300 --> 00:09:16.300]  這是保羅自己的經驗
[00:09:16.300 --> 00:09:18.300]  就是當日在大馬士革
[00:09:18.300 --> 00:09:24.300]  保羅路上遇見耶穌基督的經驗
[00:09:24.300 --> 00:09:26.300]  二十年前
[00:09:26.300 --> 00:09:31.300]  哥林多後書和大馬士革的經驗
[00:09:31.300 --> 00:09:33.300]  是相隔大概二十年
[00:09:33.300 --> 00:09:34.300]  一個在公元33年
[00:09:34.300 --> 00:09:36.300]  一個在公元54年左右
[00:09:36.300 --> 00:09:40.300]  二十年前
[00:09:40.300 --> 00:09:42.300]  保羅在大馬士革的路上
[00:09:42.300 --> 00:09:44.300]  遇見了耶穌基督
[00:09:44.300 --> 00:09:45.300]  耶穌問他
[00:09:45.300 --> 00:09:48.300]  「蘇羅蘇羅,你為什麼迫迫我」
[00:09:48.300 --> 00:09:53.300]  然後他的眼睛就被耶穌基督的光照著
[00:09:53.300 --> 00:09:55.300]  「那分輻光從黑暗裡出來的神」
[00:09:55.300 --> 00:09:56.300]  「已經進入我們心裡」
[00:09:56.300 --> 00:09:58.300]  「叫我們得知上帝榮譽的光」
[00:09:58.300 --> 00:09:59.300]  「顯在基督的面上」
[00:09:59.300 --> 00:10:01.300]  這是上次的講經文
[00:10:01.300 --> 00:10:03.300]  基督的的話
[00:10:03.300 --> 00:10:05.300]  所以保羅在哥林多後書第四章所寫的
[00:10:05.300 --> 00:10:09.300]  其實是當時大馬士革路上的經驗
[00:10:09.300 --> 00:10:11.300]  他見到榮光
[00:10:11.300 --> 00:10:13.300]  見到面上耶穌基督的榮光
[00:10:13.300 --> 00:10:14.300]  那個光
[00:10:14.300 --> 00:10:17.300]  是保羅自己的經驗
[00:10:17.300 --> 00:10:19.300]  保羅見不到東西
[00:10:19.300 --> 00:10:23.300]  然後完全三天的時間看不到東西
[00:10:23.300 --> 00:10:25.300]  保羅悔改
[00:10:25.300 --> 00:10:27.300]  保羅回傳
[00:10:27.300 --> 00:10:29.300]  保羅舊事已過
[00:10:29.300 --> 00:10:31.300]  都變成新的了
[00:10:31.300 --> 00:10:33.300]  蘇羅
[00:10:33.300 --> 00:10:35.300]  變身成為保羅
[00:10:35.300 --> 00:10:39.300]  保羅變成一個基督徒
[00:10:39.300 --> 00:10:42.300]  二十年之後
[00:10:42.300 --> 00:10:46.300]  這個二十年前的新造的人
[00:10:46.300 --> 00:10:48.300]  保羅寫了一封信
[00:10:48.300 --> 00:10:50.300]  後來我們稱之為哥林多後書
[00:10:50.300 --> 00:10:52.300]  保羅在這封信裡
[00:10:52.300 --> 00:10:54.300]  寫的以下這句話
[00:10:54.300 --> 00:10:58.300]  其實是表明了他這麼多年的狀態
[00:10:58.300 --> 00:11:01.300]  就是我們今天會看的經文
[00:11:01.300 --> 00:11:05.300]  我試試用我字來讀給大家聽
[00:11:05.300 --> 00:11:07.300]  用保羅的方法來說
[00:11:07.300 --> 00:11:09.300]  保羅說
[00:11:09.300 --> 00:11:11.300]  所以我不喪膽
[00:11:11.300 --> 00:11:13.300]  我看雖然毀壞
[00:11:13.300 --> 00:11:16.300]  我心卻一天似一天生似一天
[00:11:16.300 --> 00:11:19.300]  我這自暫自輕的苦楚
[00:11:19.300 --> 00:11:23.300]  要為我成就極重無比永遠的榮耀
[00:11:23.300 --> 00:11:25.300]  原來我不是顧念所見的
[00:11:25.300 --> 00:11:27.300]  乃是顧念所不堪不見的
[00:11:27.300 --> 00:11:29.300]  因為所見的是暫時的
[00:11:29.300 --> 00:11:32.300]  可不見的是永遠的
[00:11:32.300 --> 00:11:37.300]  這個等於保羅自己的經驗
[00:11:37.300 --> 00:11:39.300]  信仰的歷程
[00:11:39.300 --> 00:11:42.300]  保羅二十年前變身重新造人
[00:11:42.300 --> 00:11:47.300]  這個新造的人經歷了二十年的風風雨雨
[00:11:47.300 --> 00:11:49.300]  教會迫害
[00:11:49.300 --> 00:11:51.300]  教內的鬥爭
[00:11:51.300 --> 00:11:53.300]  保羅在哥林多教會被誤解
[00:11:53.300 --> 00:11:54.300]  被否定
[00:11:54.300 --> 00:11:55.300]  被攻擊
[00:11:55.300 --> 00:11:56.300]  被誣告
[00:11:56.300 --> 00:11:57.300]  教會艱難
[00:11:57.300 --> 00:11:58.300]  世道艱難
[00:11:58.300 --> 00:12:00.300]  人和事都很艱難
[00:12:00.300 --> 00:12:07.300]  在座當中有多少個是二十年前的新造的人
[00:12:07.300 --> 00:12:10.300]  大概吧
[00:12:10.300 --> 00:12:12.300]  二十年前
[00:12:12.300 --> 00:12:15.300]  你那個中學福音營那裡舉手
[00:12:15.300 --> 00:12:17.300]  在某某報道會那裡走出來
[00:12:17.300 --> 00:12:21.300]  那次的個人陪談那裡你決志
[00:12:21.300 --> 00:12:23.300]  你變成一個基督徒
[00:12:23.300 --> 00:12:25.300]  你重新造人
[00:12:25.300 --> 00:12:27.300]  你擁有一個新生命
[00:12:27.300 --> 00:12:29.300]  你生命得著改變
[00:12:29.300 --> 00:12:32.300]  然後你經歷過很多的第一次
[00:12:32.300 --> 00:12:34.300]  第一次祈禱
[00:12:34.300 --> 00:12:36.300]  第一次零食
[00:12:36.300 --> 00:12:38.300]  第一次幫手侍奉
[00:12:38.300 --> 00:12:40.300]  第一次去短孫
[00:12:40.300 --> 00:12:41.300]  第一次上崇拜
[00:12:41.300 --> 00:12:43.300]  第一次沒有上崇拜
[00:12:43.300 --> 00:12:46.300]  第一次為信仰感動
[00:12:46.300 --> 00:12:48.300]  第一次失去信仰的感動
[00:12:48.300 --> 00:12:51.300]  第一次信主之後犯罪
[00:12:51.300 --> 00:12:53.300]  第一次不喜歡回教會
[00:12:53.300 --> 00:12:55.300]  第一次對教會失望
[00:12:55.300 --> 00:12:57.300]  很多年之後
[00:12:57.300 --> 00:12:59.300]  你第一次離開教會
[00:12:59.300 --> 00:13:02.300]  離開了你成長的那個團契
[00:13:02.300 --> 00:13:06.300]  面對很多這些基督徒要面對的事情
[00:13:06.300 --> 00:13:10.300]  社會的教會的自己的磨擦
[00:13:10.300 --> 00:13:12.300]  一擺土地
[00:13:12.300 --> 00:13:15.300]  新造的人
[00:13:15.300 --> 00:13:17.300]  究竟你現在變成怎樣呢
[00:13:17.300 --> 00:13:20.300]  那個流淌的頂展會
[00:13:20.300 --> 00:13:22.300]  你今天變成怎樣呢
[00:13:23.300 --> 00:13:25.300]  我經常覺得
[00:13:25.300 --> 00:13:28.300]  牧養是一件很難的事情
[00:13:28.300 --> 00:13:31.300]  頂展會要有改變
[00:13:31.300 --> 00:13:33.300]  是一件很難的事情
[00:13:33.300 --> 00:13:34.300]  作為牧者
[00:13:34.300 --> 00:13:35.300]  我經常問
[00:13:35.300 --> 00:13:38.300]  怎樣可以叫頂展會可以改變到生命
[00:13:38.300 --> 00:13:42.300]  我自己2004年開始讀神學
[00:13:42.300 --> 00:13:44.300]  講道講了有20年
[00:13:44.300 --> 00:13:45.300]  算算算
[00:13:45.300 --> 00:13:48.300]  在20年講道裏面
[00:13:48.300 --> 00:13:52.300]  有兩三篇可以說是OK的
[00:13:52.300 --> 00:13:53.300]  發人深省的
[00:13:53.300 --> 00:13:55.300]  或者有
[00:13:55.300 --> 00:13:57.300]  但我想說
[00:13:57.300 --> 00:14:02.300]  這些講道是否能夠改變大兄姐妹的生命呢
[00:14:02.300 --> 00:14:04.300]  我是非常疑惑
[00:14:04.300 --> 00:14:05.300]  或者問
[00:14:05.300 --> 00:14:10.300]  這些講道可以多久
[00:14:10.300 --> 00:14:13.300]  去改變大兄姐妹的生命呢
[00:14:13.300 --> 00:14:14.300]  一晚
[00:14:14.300 --> 00:14:15.300]  幾日
[00:14:15.300 --> 00:14:16.300]  一個星期
[00:14:16.300 --> 00:14:17.300]  我不知道
[00:14:18.300 --> 00:14:21.300]  我們的生命的改變
[00:14:21.300 --> 00:14:23.300]  是否一次變身
[00:14:23.300 --> 00:14:25.300]  就可以一路永恆
[00:14:25.300 --> 00:14:27.300]  永遠呢
[00:14:27.300 --> 00:14:29.300]  似乎不是
[00:14:29.300 --> 00:14:33.300]  所以我們恭敬的去聽一下
[00:14:33.300 --> 00:14:36.300]  保羅這段對自己信仰的字幕
[00:14:36.300 --> 00:14:37.300]  第16節
[00:14:37.300 --> 00:14:39.300]  所以我不喪膽
[00:14:39.300 --> 00:14:41.300]  外體雖然毀壞
[00:14:41.300 --> 00:14:43.300]  內心卻一天
[00:14:43.300 --> 00:14:45.300]  生死一天
[00:14:45.300 --> 00:14:48.300]  保羅說內心一天生死一天
[00:14:48.300 --> 00:14:51.300]  其實原文裏面那個不是新的字
[00:14:51.300 --> 00:14:53.300]  沒有一個新字
[00:14:53.300 --> 00:14:56.300]  原文不是new的字
[00:14:56.300 --> 00:14:58.300]  是renew的字
[00:14:58.300 --> 00:15:02.300]  renew這個字很特別
[00:15:02.300 --> 00:15:06.300]  希臘文叫做anakaino
[00:15:06.300 --> 00:15:07.300]  kaino就是新
[00:15:07.300 --> 00:15:09.300]  anakaino就是重新
[00:15:09.300 --> 00:15:10.300]  renew
[00:15:10.300 --> 00:15:11.300]  很特別的字
[00:15:11.300 --> 00:15:15.300]  因為《石墳經》裏面只有兩次出現了renew這個字
[00:15:15.300 --> 00:15:17.300]  第一段就在哥羅姆多後書
[00:15:17.300 --> 00:15:19.300]  一段就在哥羅西書
[00:15:19.300 --> 00:15:20.300]  一段就在這裏
[00:15:20.300 --> 00:15:21.300]  所以我不喪膽
[00:15:21.300 --> 00:15:23.300]  外體雖然毀壞
[00:15:23.300 --> 00:15:25.300]  內心卻一天一次生的
[00:15:25.300 --> 00:15:28.300]  一段就是哥羅西書第三章
[00:15:28.300 --> 00:15:30.300]  他說穿上了新人
[00:15:30.300 --> 00:15:33.300]  新人就在知識上漸漸更新
[00:15:33.300 --> 00:15:35.300]  就是renew這個字
[00:15:35.300 --> 00:15:37.300]  renew這個字很少出現
[00:15:37.300 --> 00:15:40.300]  因為它很少機會用得到這個字
[00:15:40.300 --> 00:15:41.300]  為什麼?
[00:15:41.300 --> 00:15:46.300]  因為renew這個字只能針對new這個字
[00:15:46.300 --> 00:15:50.300]  renew是什麼?就是new的東西
[00:15:50.300 --> 00:15:51.300]  所以很特別
[00:15:51.300 --> 00:15:54.300]  renew是專為new而設
[00:15:54.300 --> 00:15:57.300]  所以下一章有一個很特別的定律
[00:15:57.300 --> 00:16:00.300]  人世間的定律是什麼?
[00:16:00.300 --> 00:16:03.300]  就是任何new的東西會變成old
[00:16:03.300 --> 00:16:06.300]  新總是會變成舊
[00:16:06.300 --> 00:16:08.300]  在耶穌裏面
[00:16:08.300 --> 00:16:10.300]  可以怎樣?要相反的
[00:16:10.300 --> 00:16:12.300]  舊的會變成新的
[00:16:12.300 --> 00:16:14.300]  old的會變成new的
[00:16:14.300 --> 00:16:16.300]  但原來還有一個新的定律
[00:16:16.300 --> 00:16:19.300]  就是任何new的東西
[00:16:19.300 --> 00:16:22.300]  它需要再renew
[00:16:22.300 --> 00:16:26.300]  這個是專為new而設的renew
[00:16:26.300 --> 00:16:30.300]  所以舊了的新做的人
[00:16:30.300 --> 00:16:33.300]  怎樣可以改變到?
[00:16:33.300 --> 00:16:36.300]  它意味著你變身之後
[00:16:36.300 --> 00:16:39.300]  你要再一次去變身
[00:16:39.300 --> 00:16:40.300]  renew
[00:16:40.300 --> 00:16:43.300]  所以renew是必須的
[00:16:43.300 --> 00:16:47.300]  這是我們新做的人都要有的轉變
[00:16:47.300 --> 00:16:51.300]  經歷了二十年教會風風雨雨的保羅波廷
[00:16:51.300 --> 00:16:55.300]  我們的外體雖然是毀壞
[00:16:55.300 --> 00:16:58.300]  內心是不斷裏面的renew
[00:16:58.300 --> 00:17:00.300]  裏面的人不斷的renew
[00:17:00.300 --> 00:17:03.300]  不過外體不是純粹是身體
[00:17:03.300 --> 00:17:05.300]  不是說你年紀大了
[00:17:05.300 --> 00:17:07.300]  有腦花有風濕或者腳痛
[00:17:07.300 --> 00:17:09.300]  不是這些東西
[00:17:09.300 --> 00:17:11.300]  而是整個人在外面
[00:17:11.300 --> 00:17:13.300]  很多東西是會舊了的
[00:17:13.300 --> 00:17:16.300]  外面的環境是會轉變了
[00:17:16.300 --> 00:17:19.300]  所以發覺有很多對比的文裡面
[00:17:19.300 --> 00:17:21.300]  外體和內心
[00:17:21.300 --> 00:17:23.300]  看得見的看不見的
[00:17:23.300 --> 00:17:25.300]  暫時的永遠的
[00:17:25.300 --> 00:17:30.300]  這個都是外面對著的環境的挑戰
[00:17:30.300 --> 00:17:34.300]  和內心的掙扎和衝突
[00:17:34.300 --> 00:17:37.300]  所以外體雖然是毀壞
[00:17:37.300 --> 00:17:42.300]  但內心是不斷的renew
[00:17:42.300 --> 00:17:45.300]  所以今天我們的講題
[00:17:45.300 --> 00:17:48.300]  如果我們的信仰是一次變身
[00:17:48.300 --> 00:17:51.300]  我們的信仰其實不是一次變身
[00:17:51.300 --> 00:17:55.300]  我們的信仰是一次又一次又一次的變身
[00:17:55.300 --> 00:17:57.300]  不斷的去改變
[00:17:57.300 --> 00:18:00.300]  不斷每天的去改變
[00:18:00.300 --> 00:18:02.300]  一點一點的去改變
[00:18:02.300 --> 00:18:05.300]  我們經常都FF
[00:18:05.300 --> 00:18:08.300]  我們有一次很特別的信仰經歷
[00:18:08.300 --> 00:18:11.300]  20年前的決戰那一刻
[00:18:11.300 --> 00:18:13.300]  洗禮那一刻
[00:18:13.300 --> 00:18:15.300]  某一次意外那一次沒事
[00:18:15.300 --> 00:18:17.300]  突然間可以改變生命
[00:18:17.300 --> 00:18:19.300]  看見證的那些
[00:18:19.300 --> 00:18:21.300]  行政死不去
[00:18:21.300 --> 00:18:23.300]  生命就改變了
[00:18:23.300 --> 00:18:26.300]  我們經常都期望像美術戰士那樣
[00:18:26.300 --> 00:18:28.300]  一下子就變出來
[00:18:28.300 --> 00:18:30.300]  就可以強很多
[00:18:30.300 --> 00:18:32.300]  升級很厲害
[00:18:32.300 --> 00:18:37.300]  但本來我們的信仰不是一次變了
[00:18:37.300 --> 00:18:40.300]  就是old變了new
[00:18:40.300 --> 00:18:44.300]  而是每天每天微小的改變
[00:18:44.300 --> 00:18:48.300]  將新的東西不斷的去變身
[00:18:48.300 --> 00:18:53.300]  改變是一件持續的事情
[00:18:53.300 --> 00:18:56.300]  你在耶穌基督裡面的改變
[00:18:56.300 --> 00:18:59.300]  是一件不斷的發生的事情
[00:18:59.300 --> 00:19:02.300]  改變是一件每天不斷的去
[00:19:02.300 --> 00:19:06.300]  要你去engage發生的事情
[00:19:06.300 --> 00:19:09.300]  我十幾歲的時候
[00:19:09.300 --> 00:19:13.300]  經常都想自己去旅行一個人
[00:19:13.300 --> 00:19:15.300]  因為那時候我看無線劇集
[00:19:15.300 --> 00:19:18.300]  最後那一集
[00:19:18.300 --> 00:19:20.300]  最後那十分鐘
[00:19:20.300 --> 00:19:22.300]  男主角分手他解決不了一些事情
[00:19:22.300 --> 00:19:24.300]  然後就坐飛機走了
[00:19:24.300 --> 00:19:27.300]  然後拍著機場的起飛
[00:19:27.300 --> 00:19:28.300]  拍著草
[00:19:28.300 --> 00:19:30.300]  然後就看著五年後
[00:19:30.300 --> 00:19:33.300]  女主角就回來了
[00:19:33.300 --> 00:19:38.300]  人都是在巴黎的咖啡店出現
[00:19:38.300 --> 00:19:40.300]  然後就變得很開朗
[00:19:40.300 --> 00:19:42.300]  完全不同了
