
[00:00:00.000 --> 00:00:01.720]  (丁子梅 晚安)
[00:02:14.760 --> 00:02:17.260]  (今天我想說的這一點)
[00:02:17.260 --> 00:02:21.260]  (其實快樂不是純粹很開心)
[00:02:21.260 --> 00:02:24.760]  (快樂應該多一些東西在裡面)
[00:02:24.760 --> 00:02:26.760]  (真正的快樂)
[00:02:26.760 --> 00:02:28.760]  (其實今天想避免用這個詞語)
[00:02:28.760 --> 00:02:30.760]  (不過也忍不住說)
[00:02:30.760 --> 00:02:32.760]  (快樂應該多一些東西)
[00:02:32.760 --> 00:02:34.760]  (快樂應該多一些東西在裡面)
[00:02:34.760 --> 00:02:37.760]  (在賦予不同的東西才叫快樂)
[00:02:37.760 --> 00:02:40.760]  (所以我希望今天能夠說這個題目)
[00:02:40.760 --> 00:02:45.760]  (這個題目我大約想這樣說)
[00:02:45.760 --> 00:02:47.760]  (如果一會兒)
[00:02:47.760 --> 00:02:49.760]  (假設九點多的時候)
[00:02:49.760 --> 00:02:52.760]  (你去紅磡)
[00:02:52.760 --> 00:02:53.760]  (這裡很近)
[00:02:53.760 --> 00:02:55.760]  (去大酒店)
[00:02:55.760 --> 00:02:58.760]  (那些叫什麼畢業館)
[00:02:58.760 --> 00:03:01.760]  (如果有兩個人是你認識的)
[00:03:01.760 --> 00:03:04.760]  (今晚他舉行安息禮拜)
[00:03:04.760 --> 00:03:05.760]  (兩個人)
[00:03:05.760 --> 00:03:07.760]  (一個是跟你很要好)
[00:03:07.760 --> 00:03:09.760]  (一個跟你很熟的)
[00:03:09.760 --> 00:03:11.760]  (跟你很要好很熟的)
[00:03:11.760 --> 00:03:12.760]  (你認識很久的)
[00:03:12.760 --> 00:03:14.760]  (你很喜歡他他很喜歡你)
[00:03:14.760 --> 00:03:16.760]  (另一個就是很討厭你的)
[00:03:16.760 --> 00:03:19.760]  (想把你置於死地)
[00:03:19.760 --> 00:03:20.760]  (大家明白我意思嗎)
[00:03:20.760 --> 00:03:22.760]  (想把你置於死地)
[00:03:22.760 --> 00:03:25.760]  (到底你會參加誰的安息禮拜呢)
[00:03:25.760 --> 00:03:27.760]  (大家想一想)
[00:03:27.760 --> 00:03:29.760]  (先想一想)
[00:03:29.760 --> 00:03:32.760]  (如果真的有一個人對你很壞)
[00:03:32.760 --> 00:03:34.760]  (常常把你置於死地)
[00:03:34.760 --> 00:03:37.760]  (另一個跟你很要好很熟的)
[00:03:37.760 --> 00:03:39.760]  (你跟他是知己)
[00:03:39.760 --> 00:03:41.760]  (同時間在大酒店裡)
[00:03:41.760 --> 00:03:43.760]  (有兩個安息禮拜出現的時候)
[00:03:43.760 --> 00:03:47.760]  (你的腳會帶到誰的安息禮拜裡)
[00:03:47.760 --> 00:03:49.760]  (大家想一想)
[00:03:49.760 --> 00:03:51.760]  (你會選擇誰呢)
[00:03:51.760 --> 00:03:54.760]  (我相信不同的人有不同的答案)
[00:03:54.760 --> 00:03:56.760]  (如果你選擇去一個)
[00:03:56.760 --> 00:04:00.760]  (你很討厭的人的安息禮拜)
[00:04:00.760 --> 00:04:02.760]  (又不代表你的情操高一點)
[00:04:02.760 --> 00:04:04.760]  (你不要誤會)
[00:04:04.760 --> 00:04:06.760]  (不代表你的情操高一點)
[00:04:06.760 --> 00:04:08.760]  (攻擊我我也會去)
[00:04:08.760 --> 00:04:11.760]  (我不是想推銷這一點)
[00:04:11.760 --> 00:04:15.760]  (你去你很喜歡的知己的安息禮拜)
[00:04:15.760 --> 00:04:17.760]  (那個也很正常)
[00:04:17.760 --> 00:04:19.760]  (不過今天這段經文)
[00:04:19.760 --> 00:04:22.760]  (是用薩姆爾記下的一章)
[00:04:22.760 --> 00:04:24.760]  (十一至二十七節)
[00:04:24.760 --> 00:04:27.760]  (我希望藉著)
[00:04:27.760 --> 00:04:29.760]  (大衛哀悼蘇羅)
[00:04:29.760 --> 00:04:31.760]  (就是很想他死的人)
[00:04:31.760 --> 00:04:34.760]  (和哀悼他的好朋友約拿丹)
[00:04:34.760 --> 00:04:37.760]  (他在這章聖經裡說的話)
[00:04:37.760 --> 00:04:39.760]  (給我們想想是什麼)
[00:04:39.760 --> 00:04:41.760]  (我選這段經文是因為)
[00:04:41.760 --> 00:04:42.760]  (快樂很難想)
[00:04:42.760 --> 00:04:45.760]  (聖經不是很講快樂)
[00:04:45.760 --> 00:04:47.760]  (其實每一次)
[00:04:47.760 --> 00:04:49.760]  (這些主題我都很抬頭)
[00:04:49.760 --> 00:04:51.760]  (但我只想到)
[00:04:51.760 --> 00:04:53.760]  (薩姆爾記上寫完之後)
[00:04:53.760 --> 00:04:55.760]  (對大衛來說)
[00:04:55.760 --> 00:04:58.760]  (是他最慘烈的人生經歷)
[00:04:58.760 --> 00:05:00.760]  (被人抓被人殺抗野)
[00:05:00.760 --> 00:05:01.760]  (又被人欺負)
[00:05:01.760 --> 00:05:03.760]  (到薩姆爾記下的開始)
[00:05:03.760 --> 00:05:05.760]  (他就開始做王)
[00:05:05.760 --> 00:05:07.760]  (做王應該是開心的事)
[00:05:07.760 --> 00:05:09.760]  (但薩姆爾記下的第一章)
[00:05:09.760 --> 00:05:10.760]  (說他做王的時候)
[00:05:10.760 --> 00:05:13.760]  (他講了這一章的聖經)
[00:05:13.760 --> 00:05:15.760]  (所以我就定了這個題目)
[00:05:15.760 --> 00:05:18.760]  (哀傷是快樂的起始點)
[00:05:18.760 --> 00:05:20.760]  (我們看一看)
[00:05:20.760 --> 00:05:22.760]  (這裡說什麼呢)
[00:05:22.760 --> 00:05:23.760]  (十一節是這樣說的)
[00:05:23.760 --> 00:05:25.760]  (一至十節我們不詳細說)
[00:05:25.760 --> 00:05:27.760]  (大衛抓住自己的衣服)
[00:05:27.760 --> 00:05:30.760]  (撕裂了全部的部下)
[00:05:30.760 --> 00:05:32.760]  (都這樣做)
[00:05:32.760 --> 00:05:36.760]  (他們為數落的兒子和若拿丹)
[00:05:36.760 --> 00:05:41.760]  (也為耶和華的軍兵和以色列的家哀悼)
[00:05:41.760 --> 00:05:43.760]  (哭泣禁食到晚上)
[00:05:43.760 --> 00:05:45.760]  (因為他們都死在刀下)
[00:05:45.760 --> 00:05:51.760]  (很明顯這是他哀悼的一個很重要的記載)
[00:05:51.760 --> 00:05:54.760]  (在以色列的哀悼是這樣的)
[00:05:54.760 --> 00:05:58.760]  (我們看幾張)
[00:05:58.760 --> 00:06:00.760]  (你們看到是這樣的)
[00:06:00.760 --> 00:06:02.760]  (大約是撕裂了衣服)
[00:06:02.760 --> 00:06:05.760]  (然後哀悼、哭泣、禁食)
[00:06:05.760 --> 00:06:08.760]  (所以通常以色列人)
[00:06:08.760 --> 00:06:10.760]  (希伯來人的習慣對一個哀悼)
[00:06:10.760 --> 00:06:12.760]  (通常都做這幾件事)
[00:06:12.760 --> 00:06:14.760]  (撕裂了衣服)
[00:06:14.760 --> 00:06:19.760]  (然後哀悼、哭泣、禁食)
[00:06:19.760 --> 00:06:22.760]  (你不能想像)
[00:06:22.760 --> 00:06:24.760]  (其實三武之下)
[00:06:24.760 --> 00:06:26.760]  (充滿著大衛的哀悼)
[00:06:26.760 --> 00:06:28.760]  (這只是開頭)
[00:06:28.760 --> 00:06:31.760]  (往後三武之下的記載)
[00:06:31.760 --> 00:06:34.760]  (仍然有三至四場哀悼)
[00:06:34.760 --> 00:06:37.760]  (今天沒時間再討論那些哀悼)
[00:06:37.760 --> 00:06:39.760]  (有一個就是他兒子的哀悼)
[00:06:39.760 --> 00:06:41.760]  (很特別的)
[00:06:41.760 --> 00:06:43.760]  (我們今天不討論那些)
[00:06:43.760 --> 00:06:46.760]  (但起碼我們瞭解到)
[00:06:46.760 --> 00:06:49.760]  (這是一個哀悼)
[00:06:49.760 --> 00:06:52.760]  (什麼功過、正直書上)
[00:06:52.760 --> 00:06:53.760]  (我們都不討論)
[00:06:53.760 --> 00:06:56.760]  (但起碼對於我們理解)
[00:06:56.760 --> 00:07:00.760]  (大衛不是選擇)
[00:07:00.760 --> 00:07:03.760]  (去一個你不喜歡的人的星期)
[00:07:03.760 --> 00:07:07.760]  (大衛又不一定不去)
[00:07:07.760 --> 00:07:09.760]  (那個人的星期)
[00:07:09.760 --> 00:07:11.760]  (他一定不去)
[00:07:11.760 --> 00:07:14.760]  (很喜歡他的約瑞丹的喪禮)
[00:07:14.760 --> 00:07:17.760]  (這首歌同時哀悼)
[00:07:17.760 --> 00:07:21.760]  (一個對他很不好的人)
[00:07:21.760 --> 00:07:25.760]  (同時又哀悼一個對他好的人)
[00:07:25.760 --> 00:07:26.760]  (所以其實這個哀悼)
[00:07:26.760 --> 00:07:30.760]  (是一個很心理變態的哀悼)
[00:07:30.760 --> 00:07:33.760]  (這個哀悼是你不知道怎樣選擇)
[00:07:33.760 --> 00:07:36.760]  (他選擇了兩個)
[00:07:36.760 --> 00:07:38.760]  (我想了很久)
[00:07:38.760 --> 00:07:42.760]  (怎樣去完那個)
[00:07:42.760 --> 00:07:44.760]  (很討厭你的人的安息星期)
[00:07:44.760 --> 00:07:46.760]  (馬上轉頭去很喜歡你的人的安息星期)
[00:07:46.760 --> 00:07:48.760]  (你的心理歷程是差不多)
[00:07:48.760 --> 00:07:49.760]  (而寫了一個哀歌)
[00:07:49.760 --> 00:07:51.760]  (是關於兩個人的)
[00:07:51.760 --> 00:07:53.760]  (你問我寫一個)
[00:07:53.760 --> 00:07:55.760]  (去那個很討厭我的人)
[00:07:55.760 --> 00:07:57.760]  (陷害我的人、追殺我的人)
[00:07:57.760 --> 00:07:59.760]  (我寫完之後寫的東西是可以的)
[00:07:59.760 --> 00:08:02.760]  (同時我寫一個很喜歡我的人)
[00:08:02.760 --> 00:08:04.760]  (或者和我很知己、很友好的人)
[00:08:04.760 --> 00:08:05.760]  (寫完他的安息星期)
[00:08:05.760 --> 00:08:06.760]  (我寫的東西是可以的)
[00:08:06.760 --> 00:08:07.760]  (但我相信)
[00:08:07.760 --> 00:08:10.760]  (兩個人寫的東西應該是不一樣的)
[00:08:10.760 --> 00:08:12.760]  (但這張聖經的哀歌)
[00:08:12.760 --> 00:08:13.760]  (就是在說)
[00:08:13.760 --> 00:08:15.760]  (這麼矛盾的女兵)
[00:08:15.760 --> 00:08:16.760]  (她寫同一個哀歌)
[00:08:16.760 --> 00:08:18.760]  (紀念著兩個)
[00:08:18.760 --> 00:08:20.760]  (自然不同對大衛的)
[00:08:20.760 --> 00:08:22.760]  (心理歷程的人)
[00:08:22.760 --> 00:08:24.760]  (這個是)
[00:08:24.760 --> 00:08:28.760]  (今天我想輕輕碰一下的一個課題)
[00:08:28.760 --> 00:08:32.760]  (這些這麼弱心、這麼變態的哀歌)
[00:08:32.760 --> 00:08:33.760]  (到底在什麼情況下)
[00:08:33.760 --> 00:08:34.760]  (可以寫得出來呢)
[00:08:34.760 --> 00:08:35.760]  (或者她這個哀歌)
[00:08:35.760 --> 00:08:37.760]  (有什麼好寫的呢)
[00:08:37.760 --> 00:08:38.760]  (但大體上)
[00:08:38.760 --> 00:08:40.760]  (我今天想做這件事)
[00:08:40.760 --> 00:08:42.760]  (我經常都)
[00:08:42.760 --> 00:08:43.760]  (這個是)
[00:08:43.760 --> 00:08:44.760]  (你明白我)
[00:08:44.760 --> 00:08:45.760]  (就是)
[00:08:45.760 --> 00:08:48.760]  (蘇羅是大衛的敵人)
[00:08:48.760 --> 00:08:50.760]  (但是)
[00:08:50.760 --> 00:08:52.760]  (大衛從來都不是蘇羅的敵人)
[00:08:52.760 --> 00:08:54.760]  (就是)
[00:08:54.760 --> 00:08:55.760]  (在這個時候)
[00:08:55.760 --> 00:08:57.760]  (如果你都是蘇羅的敵人的話)
[00:08:57.760 --> 00:08:58.760]  (你就會)
[00:08:58.760 --> 00:09:00.760]  (去安息星期會比較容易)
[00:09:00.760 --> 00:09:02.760]  (但問題就是)
[00:09:02.760 --> 00:09:04.760]  (大衛就不是蘇羅的敵人)
[00:09:04.760 --> 00:09:06.760]  (而蘇羅是大衛的敵人)
[00:09:06.760 --> 00:09:08.760]  (這安息星期很難去)
[00:09:08.760 --> 00:09:10.760]  (這個不詳細說)
[00:09:10.760 --> 00:09:13.760]  (剛才我們說了的東西)
[00:09:13.760 --> 00:09:16.760]  (我們快了)
[00:09:16.760 --> 00:09:17.760]  (今天我想說快一點)
[00:09:17.760 --> 00:09:18.760]  (我經常都這樣說)
[00:09:18.760 --> 00:09:20.760]  (不過說完都不是)
[00:09:20.760 --> 00:09:25.760]  (我想很快去到哀歌那裡)
[00:09:25.760 --> 00:09:26.760]  (其實只有20節)
[00:09:26.760 --> 00:09:27.760]  (只有七節聖經)
[00:09:27.760 --> 00:09:31.760]  (第20節就是哀歌裡要寫的東西)
[00:09:31.760 --> 00:09:32.760]  (她這樣寫)
[00:09:32.760 --> 00:09:33.760]  (她寫什麼呢)
[00:09:33.760 --> 00:09:35.760]  (她說不可以在加特的報道)
[00:09:35.760 --> 00:09:38.760]  (也不要在阿什基倫的街上宣揚)
[00:09:38.760 --> 00:09:39.760]  (宣揚什麼)
[00:09:39.760 --> 00:09:41.760]  (宣揚蘇羅和約瑞丹死亡)
[00:09:41.760 --> 00:09:42.760]  (不要宣揚)
[00:09:42.760 --> 00:09:45.760]  (她說免得菲律賓人的女子歡喜)
[00:09:45.760 --> 00:09:50.760]  (免得未受國禮的人的女子快樂)
[00:09:50.760 --> 00:09:54.760]  (她說基利坡山的領和梯田)
[00:09:54.760 --> 00:09:55.760]  (願你們沒有露水)
[00:09:55.760 --> 00:09:56.760]  (沒有雨水)
[00:09:56.760 --> 00:10:00.760]  (因為蘇羅和約瑞丹在那裡死亡)
[00:10:00.760 --> 00:10:01.760]  (因為勇士們的盾牌)
[00:10:01.760 --> 00:10:03.760]  (也在那裡被玷污)
[00:10:03.760 --> 00:10:05.760]  (蘇羅的盾牌也不再用油來抹涼)
[00:10:05.760 --> 00:10:07.760]  (因為盾牌已經沒有了)
[00:10:07.760 --> 00:10:10.760]  (她說不染那些被殺者的血)
[00:10:10.760 --> 00:10:13.760]  (不要沾勇士的脂肪)
[00:10:13.760 --> 00:10:15.760]  (約瑞丹的弓也不會撤回)
[00:10:15.760 --> 00:10:17.760]  (蘇羅的刀也不會徒然返回)
[00:10:17.760 --> 00:10:18.760]  (看完之後)
[00:10:18.760 --> 00:10:20.760]  (這些聖經是沒有感動的)
[00:10:20.760 --> 00:10:22.760]  (通常都刪除和不要看)
[00:10:22.760 --> 00:10:24.760]  (你不知道說什麼)
[00:10:24.760 --> 00:10:25.760]  (很明顯地)
[00:10:25.760 --> 00:10:28.760]  (不知道想說什麼)
[00:10:28.760 --> 00:10:31.760]  (如果我們花多一點氣力)
[00:10:31.760 --> 00:10:36.760]  (去想想大衛在想什麼)
[00:10:36.760 --> 00:10:40.760]  (我嘗試給了一個主題)
[00:10:40.760 --> 00:10:44.760]  (很明顯地他寫這些東西)
[00:10:44.760 --> 00:10:47.760]  (是想敵人不要誇耀)
[00:10:47.760 --> 00:10:49.760]  (哀歌的目的不是)
[00:10:49.760 --> 00:10:52.760]  (願你們沒有歡喜沒有快樂)
[00:10:52.760 --> 00:10:55.760]  (仇人不要開心)
[00:10:55.760 --> 00:10:57.760]  (希望基地玻山)
[00:10:57.760 --> 00:11:00.760]  (從此以後就不再有祝福)
[00:11:00.760 --> 00:11:03.760]  (很明顯他想表達的是)
[00:11:03.760 --> 00:11:06.760]  (現在敵人很開心)
[00:11:06.760 --> 00:11:07.760]  (很明顯)
[00:11:07.760 --> 00:11:09.760]  (菲利士人打贏仗)
[00:11:09.760 --> 00:11:12.760]  (連以色列的蘇羅和約瑞丹)
[00:11:12.760 --> 00:11:16.760]  (打贏仗的王和繼承都死了)
[00:11:16.760 --> 00:11:18.760]  (所以菲利士人很開心)
[00:11:18.760 --> 00:11:20.760]  (所以這個哀歌對於大衛來說)
[00:11:20.760 --> 00:11:22.760]  (他寫的角度是什麼)
[00:11:22.760 --> 00:11:25.760]  (就是不想敵人開心)
[00:11:25.760 --> 00:11:28.760]  (不想敵人開心)
[00:11:28.760 --> 00:11:31.760]  (他跟所有的以色列人說)
[00:11:31.760 --> 00:11:35.760]  (這件事不是個人恩怨情仇的問題)
[00:11:35.760 --> 00:11:40.760]  (不是我大衛接續我做以色列的王)
[00:11:40.760 --> 00:11:42.760]  (因為有另一個以色列王死了)
[00:11:42.760 --> 00:11:44.760]  (所以我接下來會接續)
[00:11:44.760 --> 00:11:46.760]  (他不是說一個很個人的)
[00:11:46.760 --> 00:11:48.760]  (我如何哀悼的問題)
[00:11:48.760 --> 00:11:49.760]  (他說的是)
[00:11:49.760 --> 00:11:52.760]  (我哀悼是因為整個裡面)
[00:11:52.760 --> 00:11:53.760]  (沒有了元首)
[00:11:53.760 --> 00:11:55.760]  (人家開心的)
[00:11:55.760 --> 00:11:59.760]  我先說一些人話
[00:11:59.760 --> 00:12:07.760]  最近那套戲一億二千萬
[00:12:07.760 --> 00:12:09.760]  我不會說的
[00:12:09.760 --> 00:12:14.760]  在做牧者的年代
[00:12:14.760 --> 00:12:17.760]  通常都會去安息禮拜
[00:12:17.760 --> 00:12:19.760]  一定會負責很多場安息禮拜
[00:12:19.760 --> 00:12:21.760]  在十多年的牧羊裡面
[00:12:21.760 --> 00:12:23.760]  不同的安息禮拜
[00:12:23.760 --> 00:12:27.760]  對我來說
[00:12:27.760 --> 00:12:28.760]  做了幾年後
[00:12:28.760 --> 00:12:29.760]  有些經驗之後
[00:12:29.760 --> 00:12:30.760]  做安息禮拜
[00:12:30.760 --> 00:12:32.760]  通常有一樣東西是會做的
[00:12:32.760 --> 00:12:35.760]  或者你會去留心
[00:12:35.760 --> 00:12:36.760]  是什麼呢?
[00:12:36.760 --> 00:12:39.760]  你會看一下那些家人
[00:12:39.760 --> 00:12:41.760]  當有家人離開的時候
[00:12:41.760 --> 00:12:43.760]  他們的狀態是怎樣
[00:12:43.760 --> 00:12:46.760]  意思就是他們有沒有不和
[00:12:46.760 --> 00:12:51.760]  有沒有因為家人離開之後
[00:12:51.760 --> 00:12:54.760]  整個家的氣氛很差勁
[00:12:54.760 --> 00:12:56.760]  你明白嗎?
[00:12:56.760 --> 00:12:59.760]  我不想說那些真慘的事
[00:12:59.760 --> 00:13:02.760]  不一定是那些事
[00:13:02.760 --> 00:13:06.760]  有沒有一些很不開心的事在裡面
[00:13:06.760 --> 00:13:08.760]  你明白我說什麼嗎?
[00:13:08.760 --> 00:13:12.760]  你會發現有個人在這裡不開心
[00:13:12.760 --> 00:13:17.760]  接著那些家人就感覺一下
[00:13:17.760 --> 00:13:19.760]  到底他們會不會不開心呢?
[00:13:19.760 --> 00:13:20.760]  彼此之間
[00:13:20.760 --> 00:13:21.760]  連做安息禮拜
[00:13:21.760 --> 00:13:24.760]  大家都很張牙舞爪
[00:13:24.760 --> 00:13:28.760]  好像想對方死的那種感覺
[00:13:28.760 --> 00:13:32.760]  很多時候你會發現是有的
[00:13:32.760 --> 00:13:40.760]  你看到這個家人和那個家人
[00:13:40.760 --> 00:13:42.760]  不是很彼此彼此的
[00:13:42.760 --> 00:13:45.760]  大家是不相和的
[00:13:45.760 --> 00:13:46.760]  我想說不少的
[00:13:46.760 --> 00:13:49.760]  在安息禮拜裡面充滿著
[00:13:49.760 --> 00:13:53.760]  所以在那些位置的時候
[00:13:53.760 --> 00:13:55.760]  通常我去到
[00:13:55.760 --> 00:13:58.760]  如果感受到的時候
[00:13:58.760 --> 00:14:00.760]  或者我收到消息
[00:14:00.760 --> 00:14:02.760]  收到一些人和我說這些的時候
[00:14:02.760 --> 00:14:04.760]  我都會第一時間
[00:14:04.760 --> 00:14:07.760]  今天我們一起為那個家人
[00:14:07.760 --> 00:14:09.760]  或者過去的人
[00:14:09.760 --> 00:14:12.760]  我們今天一起做一件事
[00:14:12.760 --> 00:14:15.760]  今天一起去做這件事
[00:14:15.760 --> 00:14:17.760]  通常說完之後
[00:14:17.760 --> 00:14:20.760]  我感覺上會好一點
[00:14:20.760 --> 00:14:21.760]  在經驗上來說
[00:14:21.760 --> 00:14:23.760]  我們今天一起做這件事
[00:14:23.760 --> 00:14:24.760]  不要想其他事了
[00:14:24.760 --> 00:14:26.760]  我們今天晚上
[00:14:26.760 --> 00:14:28.760]  明天早上上山前
[00:14:28.760 --> 00:14:31.760]  我們一起做好這件事
[00:14:31.760 --> 00:14:37.760]  所以其實對於哀悼來說
[00:14:37.760 --> 00:14:42.760]  什麼是我們首要想的事
[00:14:42.760 --> 00:14:45.760]  對於一個哀悼的大衛來說
[00:14:45.760 --> 00:14:47.760]  他所要想的事是
[00:14:47.760 --> 00:14:53.760]  沒錯,個人有很多的想法
[00:14:53.760 --> 00:14:56.760]  家人與家人之間的想法
[00:14:56.760 --> 00:14:57.760]  或者家人與死者之間
[00:14:57.760 --> 00:14:59.760]  有很多不同的張力
[00:14:59.760 --> 00:15:01.760]  有很多這些東西
[00:15:01.760 --> 00:15:03.760]  但對於大衛來說
[00:15:03.760 --> 00:15:06.760]  哀傷裡面不是分
[00:15:06.760 --> 00:15:07.760]  Solo對我有多差
[00:15:07.760 --> 00:15:09.760]  約翰對我有多好
[00:15:09.760 --> 00:15:12.760]  所以我這篇哀思只寫給約翰
[00:15:12.760 --> 00:15:14.760]  我不寫給Solo
[00:15:14.760 --> 00:15:16.760]  不是這樣的
[00:15:16.760 --> 00:15:17.760]  他找到一個共同因素
[00:15:17.760 --> 00:15:19.760]  他找到兩個人之間一個
[00:15:19.760 --> 00:15:21.760]  很重要的共同因素
[00:15:21.760 --> 00:15:24.760]  就是人們在笑
[00:15:24.760 --> 00:15:27.760]  人們在開心
[00:15:27.760 --> 00:15:29.760]  所以我這個哀歌要告訴所有的識人
[00:15:29.760 --> 00:15:34.760]  我們不要只想我們之間恩怨情仇的問題
[00:15:34.760 --> 00:15:37.760]  請你想想敵人正在開心
[00:15:37.760 --> 00:15:39.760]  看到你這樣
[00:15:39.760 --> 00:15:43.760]  家人就是在吵吵鬧鬧
[00:15:43.760 --> 00:15:45.760]  四分五裂就是家
[00:15:45.760 --> 00:15:46.760]  家人什麼時候是和懷
[00:15:46.760 --> 00:15:47.760]  通常都不是
[00:15:47.760 --> 00:15:49.760]  就算人死了也好
[00:15:49.760 --> 00:15:50.760]  也是在吵吵鬧鬧
[00:15:50.760 --> 00:15:53.760]  四分五裂就是家
[00:15:53.760 --> 00:15:57.760]  家人離開後
[00:15:57.760 --> 00:16:02.760]  幫我們一個最大的清醒覺悟是什麼
[00:16:02.760 --> 00:16:04.760]  是當我們以為有些事情
[00:16:04.760 --> 00:16:08.760]  我們覺得一定要這樣想和思想的時候
[00:16:08.760 --> 00:16:10.760]  一個人的離開
[00:16:10.760 --> 00:16:15.760]  讓我們可以多一個層次去想一下
[00:16:15.760 --> 00:16:21.760]  到底是不是其他人放在眼內
[00:16:21.760 --> 00:16:23.760]  都看著我們
[00:16:23.760 --> 00:16:27.760]  當我們笑話地看著
[00:16:27.760 --> 00:16:29.760]  就算一個人
[00:16:29.760 --> 00:16:32.760]  做了一個人式禮拜的時候
[00:16:32.760 --> 00:16:37.760]  我們都好像一場戲被人笑著
[00:16:37.760 --> 00:16:40.760]  我不是說恩怨情仇不存在
[00:16:40.760 --> 00:16:47.760]  我不是說那些多年來的掙扎和痛苦不存在
[00:16:47.760 --> 00:16:49.760]  你問問大衛
