
[00:00:00.000 --> 00:00:01.120]  Hello 各位好
[00:03:29.120 --> 00:03:31.120]  不可貪戀別人的牛
[00:03:31.120 --> 00:03:33.120]  都是非常重要的誡命
[00:03:33.120 --> 00:03:35.120]  牛同時
[00:03:35.120 --> 00:03:37.120]  都是一個力的表現
[00:03:37.120 --> 00:03:39.120]  在以色列書裡面
[00:03:39.120 --> 00:03:41.120]  以色列的儀仗
[00:03:41.120 --> 00:03:43.120]  出現了
[00:03:43.120 --> 00:03:45.120]  在上帝寶座裡面有四活物
[00:03:45.120 --> 00:03:47.120]  其中一個就是牛
[00:03:47.120 --> 00:03:49.120]  所以牛在整個
[00:03:49.120 --> 00:03:51.120]  聖殿裡面都表現出
[00:03:51.120 --> 00:03:53.120]  一個很有力量的表現
[00:03:53.120 --> 00:03:55.120]  摩西在祝福以色人的時候
[00:03:55.120 --> 00:03:57.120]  都用了牛來給予約瑟之派
[00:03:57.120 --> 00:03:59.120]  那個強盛
[00:03:59.120 --> 00:04:01.120]  另外所羅門聖殿裡面
[00:04:01.120 --> 00:04:03.120]  有一個很大的
[00:04:03.120 --> 00:04:05.120]  大銅盤
[00:04:05.120 --> 00:04:07.120]  用十二隻牛來支撐
[00:04:07.120 --> 00:04:09.120]  另外
[00:04:09.120 --> 00:04:11.120]  先知何西雅
[00:04:11.120 --> 00:04:13.120]  都分別用了兩次
[00:04:13.120 --> 00:04:15.120]  牛和母牛
[00:04:15.120 --> 00:04:17.120]  來給予以色列
[00:04:17.120 --> 00:04:19.120]  所以牛是一個很特別的
[00:04:19.120 --> 00:04:21.120]  一個生物
[00:04:21.120 --> 00:04:23.120]  它代表著生產力
[00:04:23.120 --> 00:04:25.120]  代表著富足
[00:04:25.120 --> 00:04:27.120]  力量、強盛等等的事情
[00:04:27.120 --> 00:04:29.120]  不過當然
[00:04:29.120 --> 00:04:31.120]  聖殿裡面出現最多的
[00:04:31.120 --> 00:04:33.120]  就是給人吃的牛
[00:04:33.120 --> 00:04:35.120]  沒錯
[00:04:35.120 --> 00:04:37.120]  牛最重要的用途
[00:04:37.120 --> 00:04:39.120]  就是給人吃
[00:04:39.120 --> 00:04:41.120]  牛扒、肥牛、一口牛
[00:04:41.120 --> 00:04:43.120]  牛扒葉、牛腩、牛仔骨
[00:04:43.120 --> 00:04:45.120]  這些全部都是
[00:04:45.120 --> 00:04:47.120]  我們中國人
[00:04:47.120 --> 00:04:49.120]  煮食的方法
[00:04:49.120 --> 00:04:51.120]  所以牛在聖殿裡面
[00:04:51.120 --> 00:04:53.120]  同樣都是一個
[00:04:53.120 --> 00:04:55.120]  很悲慘的角色
[00:04:55.120 --> 00:04:57.120]  舊約裡面
[00:04:57.120 --> 00:04:59.120]  以利亞去呼召以利沙的時候
[00:04:59.120 --> 00:05:01.120]  當以利沙要離開
[00:05:01.120 --> 00:05:03.120]  自己的家鄉
[00:05:03.120 --> 00:05:05.120]  就跟以利亞說
[00:05:05.120 --> 00:05:07.120]  求你容我先與父母親嘴
[00:05:07.120 --> 00:05:09.120]  然後我便跟隨你
[00:05:09.120 --> 00:05:11.120]  所以當以利沙
[00:05:11.120 --> 00:05:13.120]  離開家的時候
[00:05:13.120 --> 00:05:15.120]  他就先回到
[00:05:15.120 --> 00:05:17.120]  自己的家鄉裡面
[00:05:17.120 --> 00:05:19.120]  就宰了一隻牛
[00:05:19.120 --> 00:05:21.120]  用牛的器具來煮肉給
[00:05:21.120 --> 00:05:23.120]  全部人吃
[00:05:23.120 --> 00:05:25.120]  臨走之前都要吃一隻牛
[00:05:25.120 --> 00:05:27.120]  來祭拜
[00:05:27.120 --> 00:05:29.120]  在浪子的比喻故事裡面
[00:05:29.120 --> 00:05:31.120]  其實原來
[00:05:31.120 --> 00:05:33.120]  在整個浪子比喻裡面
[00:05:33.120 --> 00:05:35.120]  唯一的角色就是牛
[00:05:35.120 --> 00:05:37.120]  牛真的很慘
[00:05:37.120 --> 00:05:39.120]  (牛的大叫聲)
[00:05:39.120 --> 00:05:41.120]  (牛的大叫聲)
[00:05:41.120 --> 00:05:43.120]  這個小兒子離開了家鄉
[00:05:43.120 --> 00:05:45.120]  然後去到城市裡面
[00:05:45.120 --> 00:05:47.120]  然後不斷地花錢
[00:05:47.120 --> 00:05:49.120]  跟豬一起去吃東西
[00:05:49.120 --> 00:05:51.120]  豬沒有死
[00:05:51.120 --> 00:05:53.120]  後來他就懊悔回到自己的家
[00:05:53.120 --> 00:05:55.120]  爸爸就等著他
[00:05:55.120 --> 00:05:57.120]  很開心地歡迎他回來
[00:05:57.120 --> 00:05:59.120]  大家就說
[00:05:59.120 --> 00:06:01.120]  這麼開心,不如我們宰一隻牛
[00:06:01.120 --> 00:06:03.120]  吃一頓很美的,小兒子回來吧
[00:06:03.120 --> 00:06:05.120]  所以那隻牛就死了
[00:06:05.120 --> 00:06:07.120]  所以
[00:06:07.120 --> 00:06:09.120]  其實是很不公平的
[00:06:09.120 --> 00:06:11.120]  在聖經裡面
[00:06:11.120 --> 00:06:13.120]  寫得最多的角色
[00:06:13.120 --> 00:06:15.120]  其實就是牛
[00:06:15.120 --> 00:06:17.120]  所以聖經裡面都寫得很清楚
[00:06:17.120 --> 00:06:21.120]  保羅在哥倫多前書第九章第九節裡面
[00:06:21.120 --> 00:06:25.120]  就說難道上帝所掛念的是牛嗎
[00:06:25.120 --> 00:06:27.120]  所以其實
[00:06:27.120 --> 00:06:29.120]  似乎聖經裡面都寫得很清楚
[00:06:29.120 --> 00:06:31.120]  原來上帝都不是顧念牛
[00:06:33.120 --> 00:06:35.120]  另一方面在摩西的律法裡面
[00:06:35.120 --> 00:06:37.120]  其實都寫得很清楚
[00:06:37.120 --> 00:06:39.120]  人若偷牛或羊的話
[00:06:39.120 --> 00:06:41.120]  無論是宰了或賣了
[00:06:41.120 --> 00:06:43.120]  牛要做
[00:06:43.120 --> 00:06:45.120]  人要做的
[00:06:45.120 --> 00:06:47.120]  只不過是要五賠一
[00:06:47.120 --> 00:06:49.120]  就是用五隻牛來賠償一隻牛
[00:06:49.120 --> 00:06:51.120]  這麼簡單
[00:06:51.120 --> 00:06:53.120]  用牛來賠償牛就可以了
[00:06:53.120 --> 00:06:55.120]  不過如果牛是相反
[00:06:55.120 --> 00:06:57.120]  他是去弄死人的話
[00:06:57.120 --> 00:06:59.120]  那些人就要用石頭
[00:06:59.120 --> 00:07:01.120]  把那隻牛打死
[00:07:01.120 --> 00:07:03.120]  很慘的
[00:07:03.120 --> 00:07:05.120]  當然
[00:07:05.120 --> 00:07:07.120]  牛在聖經裡面
[00:07:07.120 --> 00:07:09.120]  都有另一種死法
[00:07:09.120 --> 00:07:11.120]  就是獻祭
[00:07:11.120 --> 00:07:13.120]  牛在聖經裡面
[00:07:13.120 --> 00:07:15.120]  經常被人宰割
[00:07:15.120 --> 00:07:17.120]  成為祭物
[00:07:17.120 --> 00:07:19.120]  我們特別在
[00:07:19.120 --> 00:07:21.120]  贖罪祭裡面
[00:07:21.120 --> 00:07:23.120]  當人去贖罪
[00:07:23.120 --> 00:07:25.120]  其實
[00:07:25.120 --> 00:07:27.120]  是要
[00:07:27.120 --> 00:07:29.120]  用到公牛
[00:07:29.120 --> 00:07:31.120]  但我想說
[00:07:31.120 --> 00:07:33.120]  其實不是全部人都用到公牛
[00:07:33.120 --> 00:07:35.120]  起碼
[00:07:35.120 --> 00:07:37.120]  贖犬祭就不是用到牛
[00:07:37.120 --> 00:07:39.120]  贖犬祭就用到羊
[00:07:39.120 --> 00:07:41.120]  贖犬祭和贖罪祭
[00:07:41.120 --> 00:07:43.120]  有什麼分別呢
[00:07:43.120 --> 00:07:45.120]  贖犬祭其實往往是犯罪者
[00:07:45.120 --> 00:07:47.120]  自己所要獻上的祭物
[00:07:47.120 --> 00:07:49.120]  而贖罪祭
[00:07:49.120 --> 00:07:51.120]  就是祭司去幫那個人
[00:07:51.120 --> 00:07:53.120]  贖罪的一個祭祀
[00:07:53.120 --> 00:07:55.120]  所以你會發覺
[00:07:55.120 --> 00:07:57.120]  原來是有講究的
[00:07:57.120 --> 00:08:01.120]  贖犬祭是用不到公牛
[00:08:01.120 --> 00:08:03.120]  但往往是贖罪祭
[00:08:03.120 --> 00:08:06.120]  特別是一些非常重要的贖罪祭
[00:08:06.120 --> 00:08:08.120]  都是用到公牛
[00:08:08.120 --> 00:08:10.120]  這個就分不同的等級
[00:08:10.120 --> 00:08:12.120]  在聖經裡面
[00:08:12.120 --> 00:08:14.120]  大祭司和以色列全會
[00:08:14.120 --> 00:08:16.120]  當他要獻祭
[00:08:16.120 --> 00:08:18.120]  獻上贖罪祭的時候
[00:08:18.120 --> 00:08:20.120]  就是說這個贖罪祭是關乎於
[00:08:20.120 --> 00:08:23.120]  大祭司或者是全體以色列民意的時候
[00:08:23.120 --> 00:08:25.120]  就要用上公牛
[00:08:25.120 --> 00:08:27.120]  如果純粹是國王
[00:08:27.120 --> 00:08:29.120]  或者是王子獻祭
[00:08:29.120 --> 00:08:32.120]  就要用上公山羊
[00:08:32.120 --> 00:08:35.120]  如果是平民獻祭的話
[00:08:35.120 --> 00:08:37.120]  就只不過是用上母山羊
[00:08:37.120 --> 00:08:39.120]  或者是綿羊
[00:08:39.120 --> 00:08:42.120]  對於一些無力去付出的窮人來說
[00:08:42.120 --> 00:08:46.120]  他們只不過是付出兩隻班溝就可以了
[00:08:46.120 --> 00:08:48.120]  所以發現公牛是一個
[00:08:48.120 --> 00:08:50.120]  屬於獻祭裡面
[00:08:50.120 --> 00:08:52.120]  AA+的極品
[00:08:52.120 --> 00:08:56.120]  不是每個人都能夠用上公牛
[00:08:56.120 --> 00:08:58.120]  公牛是一個獻祭裡面
[00:08:58.120 --> 00:09:02.120]  最高級最重要的祭物
[00:09:02.120 --> 00:09:03.120]  說了這麼久
[00:09:03.120 --> 00:09:06.120]  大家都知道牛在聖經裡面的用法
[00:09:06.120 --> 00:09:08.120]  和很多不同的經文
[00:09:08.120 --> 00:09:10.120]  不過我想大家最有印象的一段經文
[00:09:10.120 --> 00:09:12.120]  大概就是這段
[00:09:12.120 --> 00:09:15.120]  就是出埃及記第32章
[00:09:15.120 --> 00:09:17.120]  就是一個金牛毒的事件
[00:09:17.120 --> 00:09:19.120]  讀一次聖經給大家聽
[00:09:19.120 --> 00:09:21.120]  出埃及記第32章
[00:09:21.120 --> 00:09:22.120]  就是說
[00:09:22.120 --> 00:09:24.120]  百姓見摩西前而不下山
[00:09:24.120 --> 00:09:27.120]  就大家聚集到阿倫那裡
[00:09:27.120 --> 00:09:28.120]  對他說
[00:09:28.120 --> 00:09:31.120]  起來為我們做神像
[00:09:31.120 --> 00:09:34.120]  可以在我們面前引路
[00:09:34.120 --> 00:09:37.120]  因為領我們出埃及的那個摩西
[00:09:37.120 --> 00:09:39.120]  我們不知道他遭了什麼事
[00:09:39.120 --> 00:09:41.120]  阿倫對他們說
[00:09:41.120 --> 00:09:45.120]  你們去摘下你們妻子兒女以上的金環
[00:09:45.120 --> 00:09:46.120]  拿來給我
[00:09:46.120 --> 00:09:49.120]  百姓就都摘下他們以上的金環
[00:09:49.120 --> 00:09:51.120]  拿來給阿倫
[00:09:51.120 --> 00:09:53.120]  阿倫從他們手裡接過來
[00:09:53.120 --> 00:09:55.120]  注尿一隻金牛毒
[00:09:55.120 --> 00:09:58.120]  用雕刻的器具造成
[00:09:58.120 --> 00:09:59.120]  他們就說
[00:09:59.120 --> 00:10:00.120]  伊斯列亞
[00:10:00.120 --> 00:10:03.120]  這是領你出埃及地的神
[00:10:03.120 --> 00:10:07.120]  阿倫看見就在牛毒面前捉他
[00:10:07.120 --> 00:10:08.120]  且宣告說
[00:10:08.120 --> 00:10:10.120]  明日要向耶和華守節
[00:10:10.120 --> 00:10:12.120]  次日清早
[00:10:12.120 --> 00:10:15.120]  百姓起來獻繁祭和平安祭
[00:10:15.120 --> 00:10:18.120]  就作下鞋鞋起來換衣
[00:10:18.120 --> 00:10:21.120]  這就是金牛毒事件
[00:10:21.120 --> 00:10:23.120]  非常著名的金牛毒事件
[00:10:23.120 --> 00:10:26.120]  伊斯列亞當他發現摩西上了西乃山
[00:10:26.120 --> 00:10:29.120]  一段時間都不出現的時候
[00:10:29.120 --> 00:10:30.120]  他們就開始害怕
[00:10:30.120 --> 00:10:32.120]  開始驚慌
[00:10:32.120 --> 00:10:35.120]  不知道誰帶領他們出埃及
[00:10:35.120 --> 00:10:38.120]  然後這群人就有個想法
[00:10:38.120 --> 00:10:41.120]  就想說不如我們就用我們最名貴
[00:10:41.120 --> 00:10:43.120]  最寶貴的金器
[00:10:43.120 --> 00:10:44.120]  大家就把耳環都脫下來
[00:10:44.120 --> 00:10:48.120]  來煮一隻金牛毒
[00:10:48.120 --> 00:10:49.120]  而金牛毒呢
[00:10:49.120 --> 00:10:51.120]  大家不要誤會
[00:10:51.120 --> 00:10:52.120]  大家經常想
[00:10:52.120 --> 00:10:55.120]  為什麼人們會這麼蠢呢
[00:10:55.120 --> 00:10:59.120]  為什麼人們會這麼盲中當金牛毒為了什麼
[00:10:59.120 --> 00:11:00.120]  這樣都拜他呢
[00:11:00.120 --> 00:11:04.120]  其實這是一個很特別的事情
[00:11:04.120 --> 00:11:05.120]  其實這群人
[00:11:05.120 --> 00:11:07.120]  這群伊斯列文
[00:11:07.120 --> 00:11:11.120]  他們仍然是懷著一種非常敬虔的心態
[00:11:11.120 --> 00:11:13.120]  來做這件事
[00:11:13.120 --> 00:11:18.120]  這件事是一件極度驚險的事情
[00:11:18.120 --> 00:11:22.120]  甚至乎是一件花很多心思和付出的事情
[00:11:22.120 --> 00:11:26.120]  這群人是用了自己最貴重的金器
[00:11:26.120 --> 00:11:28.120]  叫自己的老婆子女
[00:11:28.120 --> 00:11:30.120]  把金耳環和金器都脫下來
[00:11:30.120 --> 00:11:31.120]  把它們都用掉
[00:11:31.120 --> 00:11:34.120]  是一個極度負上代價的事情
[00:11:34.120 --> 00:11:38.120]  這件事並不是隨隨便便
[00:11:38.120 --> 00:11:40.120]  而是精心炮製
[00:11:40.120 --> 00:11:43.120]  大家都是獻上全力
[00:11:43.120 --> 00:11:47.120]  來立志擺上一件事
[00:11:47.120 --> 00:11:49.120]  不過他們要擺上的
[00:11:49.120 --> 00:11:53.120]  卻是一個錯誤的事情
[00:11:53.120 --> 00:11:58.120]  所以這群人仍然是一種對於耶和華
[00:11:58.120 --> 00:12:01.120]  非常敬虔的行為
[00:12:01.120 --> 00:12:03.120]  沒錯, 是耶和華
[00:12:03.120 --> 00:12:06.120]  這群人對著這隻牛仍然強調
[00:12:06.120 --> 00:12:10.120]  這就是帶我們出埃及的上帝
[00:12:10.120 --> 00:12:12.120]  他就是耶和華
[00:12:12.120 --> 00:12:17.120]  阿倫說我們仍然要向耶和華守節
[00:12:17.120 --> 00:12:21.120]  所以發現這群英式列民
[00:12:21.120 --> 00:12:26.120]  他們認為自己並沒有離開耶和華信仰
[00:12:26.120 --> 00:12:28.120]  甚至乎是對耶和華信仰
[00:12:28.120 --> 00:12:32.120]  是一個非常敬虔的宗教行為
[00:12:32.120 --> 00:12:35.120]  他們仍然來敬拜耶和華
[00:12:35.120 --> 00:12:37.120]  只不過他們所敬拜的耶和華
[00:12:37.120 --> 00:12:40.120]  是一個巴力化的耶和華
[00:12:40.120 --> 00:12:42.120]  什麼叫巴力化的耶和華呢?
[00:12:42.120 --> 00:12:46.120]  原來當時中東的神明觀念
[00:12:46.120 --> 00:12:48.120]  有兩種不同類型的神明
[00:12:48.120 --> 00:12:51.120]  一個叫Makka, 一個叫Baa
[00:12:51.120 --> 00:12:53.120]  什麼叫Makka, 什麼叫Baa呢?
[00:12:53.120 --> 00:12:58.120]  Makka就是王, 耶和華作王
[00:12:58.120 --> 00:13:01.120]  耶和華上帝是王
[00:13:01.120 --> 00:13:07.120]  Makka是一個王的神明
[00:13:07.120 --> 00:13:10.120]  而Baa, 巴力也是神明
[00:13:10.120 --> 00:13:13.120]  只是管治物件的神明
[00:13:13.120 --> 00:13:18.120]  所以Makka和Baa是兩種不同的神明概念
[00:13:18.120 --> 00:13:25.120]  巴力是管治東西的神
[00:13:25.120 --> 00:13:30.120]  無論是山神、雨神、財富之神
[00:13:30.120 --> 00:13:32.120]  或者是農作物之神
[00:13:32.120 --> 00:13:34.120]  這些都是巴力的表現
[00:13:34.120 --> 00:13:37.120]  巴力是管治物件的神明
[00:13:37.120 --> 00:13:40.120]  他們認為只要透過敬拜巴力
[00:13:40.120 --> 00:13:43.120]  就能得到物件上的豐盛
[00:13:43.120 --> 00:13:45.120]  所以人們就會迷信
[00:13:45.120 --> 00:13:48.120]  想豐調雨順的時候
[00:13:48.120 --> 00:13:50.120]  他們就會想去拜巴力
[00:13:50.120 --> 00:13:52.120]  巴力能夠讓土地肥沃
[00:13:52.120 --> 00:13:55.120]  讓雨水興旺
[00:13:55.120 --> 00:13:58.120]  不過Makka是有很不同的
[00:13:58.120 --> 00:14:00.120]  耶和華作王
[00:14:00.120 --> 00:14:05.120]  耶和華王是一個管治人的上帝
[00:14:05.120 --> 00:14:07.120]  所以不同, 耶和華是王
[00:14:07.120 --> 00:14:10.120]  而不是一個純粹物件的上帝
[00:14:10.120 --> 00:14:14.120]  所以真正的耶和華上帝應該是王
[00:14:14.120 --> 00:14:16.120]  Makka並不是Baa
[00:14:16.120 --> 00:14:22.120]  當Many City民把耶和華當作巴力敬拜的時候
[00:14:22.120 --> 00:14:27.120]  他們強調的是一個物件化、物質化的上帝
[00:14:27.120 --> 00:14:30.120]  這個上帝是一個山頭之神
[00:14:30.120 --> 00:14:33.120]  巴力往往是管治某一個地區
[00:14:33.120 --> 00:14:35.120]  人們就會去拜巴力
[00:14:35.120 --> 00:14:39.120]  但耶和華並不是純粹某一個地區的上帝
[00:14:39.120 --> 00:14:41.120]  他是帶領市民出埃及
[00:14:41.120 --> 00:14:44.120]  過紅海, 去到全地的上帝
[00:14:44.120 --> 00:14:47.120]  所以是完全不同的檔次
[00:14:47.120 --> 00:14:53.120]  當以色列人把耶和華當巴力去敬拜的時候
[00:14:53.120 --> 00:14:55.120]  他們仍然是敬拜耶和華
[00:14:55.120 --> 00:15:00.120]  不過他們是低估了耶和華上帝的身份
[00:15:00.120 --> 00:15:04.120]  他們以為耶和華上帝只是一個管治物件
[00:15:04.120 --> 00:15:07.120]  在某一個地區幫助他們的上帝
[00:15:07.120 --> 00:15:10.120]  所以整件事情就是來了
[00:15:10.120 --> 00:15:16.120]  究竟這群以色列人所敬拜的是什麼呢?
[00:15:16.120 --> 00:15:20.120]  他們似乎仍然是敬拜耶和華上帝
[00:15:20.120 --> 00:15:23.120]  他們覺得自己真的在敬拜耶和華上帝
[00:15:23.120 --> 00:15:25.120]  不過很諷刺的是
[00:15:25.120 --> 00:15:29.120]  他們就把一直是獻祭的那隻牛
[00:15:29.120 --> 00:15:33.120]  成為了敬拜的對象
[00:15:33.120 --> 00:15:36.120]  所以仍然是那些東西來的
[00:15:36.120 --> 00:15:40.120]  他們仍然是有牛, 仍然是耶和華
[00:15:40.120 --> 00:15:42.120]  仍然是自己獻上
[00:15:42.120 --> 00:15:46.120]  不過把三件事完全搞亂了
[00:15:46.120 --> 00:15:52.120]  他們把獻祭的祭物成為了他們敬拜的對象
[00:15:52.120 --> 00:15:57.120]  獻祭的人竟然把祭物成為敬拜的對象的時候
[00:15:57.120 --> 00:16:00.120]  整件事情就亂了
[00:16:00.120 --> 00:16:03.120]  整件事情就成為了最大的錯誤
[00:16:03.120 --> 00:16:06.120]  或者整件事情就搞亂了
[00:16:06.120 --> 00:16:10.120]  敬拜的對象, 敬拜, 敬拜的工具
[00:16:10.120 --> 00:16:15.120]  都成為了我們今天往往搞亂了的事情
[00:16:15.120 --> 00:16:18.120]  明明是被獻上的祭物
[00:16:18.120 --> 00:16:21.120]  為什麼會成為敬拜的對象呢?
[00:16:21.120 --> 00:16:25.120]  本來應該被殺掉宰割的牛
[00:16:25.120 --> 00:16:30.120]  竟然鋪上金飾成為一隻金牛
[00:16:30.120 --> 00:16:35.120]  這件事情正正是我們今天要思考的地方
[00:16:35.120 --> 00:16:38.120]  所以, 呼出的弟兄姊妹
[00:16:38.120 --> 00:16:43.120]  新一年裡面讓我們檢視我們和上主的關係
[00:16:43.120 --> 00:16:47.120]  我們自己, 我們獻上的祭物
[00:16:47.120 --> 00:16:50.120]  上帝之間的關係
[00:16:50.120 --> 00:16:53.120]  你的祭物是什麼?
[00:16:53.120 --> 00:16:55.120]  你敬拜的是什麼?
[00:16:55.120 --> 00:16:58.120]  你獻上的是什麼?
[00:16:58.120 --> 00:16:59.120]  在過往一年裡面
[00:16:59.120 --> 00:17:03.120]  你拿什麼祭物來上帝面前
[00:17:03.120 --> 00:17:06.120]  獻上去敬拜這位上帝呢?
[00:17:06.120 --> 00:17:08.120]  還是我們不知不覺之間
[00:17:08.120 --> 00:17:11.120]  我們彷似金牛毒的故事一樣
[00:17:11.120 --> 00:17:15.120]  我們把我們的祭物和上帝倒轉
[00:17:15.120 --> 00:17:17.120]  我們敬拜上帝
[00:17:17.120 --> 00:17:22.120]  但不知不覺之間敬拜了自己手上的祭物
[00:17:22.120 --> 00:17:26.120]  金牛毒是世界上最奇怪荒謬的事情
[00:17:26.120 --> 00:17:32.120]  因為竟然把祭物和上帝倒轉了
[00:17:32.120 --> 00:17:37.120]  如果說金牛毒是一個很奇怪荒謬的現象
[00:17:37.120 --> 00:17:40.120]  那麼2000年前的十字架
[00:17:40.120 --> 00:17:45.120]  正正是倒轉了這個奇怪荒謬的現象
[00:17:45.120 --> 00:17:50.120]  祭物和上帝再一次被顛倒
[00:17:50.120 --> 00:17:55.120]  十字架的上帝竟然成為了祭物
[00:17:55.120 --> 00:17:58.120]  耶穌基督代替了這隻牛
