
[00:00:00.000 --> 00:00:04.000]  路德記 第二章
[00:03:28.000 --> 00:03:31.000]  對你的婢女說關心的話
[00:03:31.000 --> 00:03:34.000]  而來到吃飯的時候
[00:03:34.000 --> 00:03:36.000]  波亞斯又對路德說
[00:03:36.000 --> 00:03:38.000]  你來到這裡吃這些餅
[00:03:38.000 --> 00:03:42.000]  將你那一塊點在醋裡面
[00:03:42.000 --> 00:03:46.000]  路德就在收割的人旁邊坐下
[00:03:46.000 --> 00:03:51.000]  幫波亞斯將空了的碎紙遞給他
[00:03:51.000 --> 00:03:55.000]  路德就吃飽了,還有剩下的
[00:03:55.000 --> 00:03:58.000]  他又起來拾取墨碎
[00:03:58.000 --> 00:04:01.000]  而波亞斯也吩咐僕人說
[00:04:01.000 --> 00:04:06.000]  即使他在禾菌裡撿到墨碎
[00:04:06.000 --> 00:04:09.000]  你們也不要羞辱他
[00:04:09.000 --> 00:04:13.000]  你們還要在那個菌裡抽一些出來
[00:04:13.000 --> 00:04:17.000]  留給他撿,不要責備他
[00:04:17.000 --> 00:04:21.000]  就這樣路德在田間拾取墨碎
[00:04:21.000 --> 00:04:23.000]  直到晚上
[00:04:23.000 --> 00:04:28.000]  他把所拾取的墨碎打了若有一衣髮的大墨
[00:04:28.000 --> 00:04:33.000]  路德將所拾取的墨碎帶進城裡
[00:04:33.000 --> 00:04:36.000]  拿去婆婆那岳米那裡
[00:04:36.000 --> 00:04:41.000]  也將他吃飽了剩下的拿出來給婆婆
[00:04:41.000 --> 00:04:44.000]  那岳米對她說
[00:04:44.000 --> 00:04:47.000]  你今天在哪裡拾取墨水?
[00:04:47.000 --> 00:04:51.000]  在哪裡上班?願我照顧你的德福
[00:04:51.000 --> 00:04:54.000]  路德就這樣回答婆婆那岳米
[00:04:54.000 --> 00:04:57.000]  他在哪裡做工?對她說
[00:04:57.000 --> 00:05:02.000]  我今天在一個名叫波亞斯的人那裡工作
[00:05:02.000 --> 00:05:05.000]  你拿我那麥就這樣回答她的媳婦
[00:05:05.000 --> 00:05:08.000]  原波亞斯蒙耶和華賜福
[00:05:08.000 --> 00:05:12.000]  因為他不斷不斷去因待活人死人
[00:05:12.000 --> 00:05:15.000]  而那個人也是我們本族的人
[00:05:15.000 --> 00:05:19.000]  是一個可以屬於我們產業的至親
[00:05:19.000 --> 00:05:21.000]  他還跟我說
[00:05:21.000 --> 00:05:25.000]  他說你要跟隨我的僕人拾取墨水
[00:05:25.000 --> 00:05:29.000]  直到他們將我所有的莊稼收割完畢
[00:05:29.000 --> 00:05:32.000]  女兒啊!你要跟隨他的女僕出去
[00:05:32.000 --> 00:05:36.000]  免得你在其他人的田間裡受人騷擾
[00:05:36.000 --> 00:05:41.000]  於是路德就緊跟隨波亞斯的女僕拾取墨水
[00:05:41.000 --> 00:05:44.000]  直到大麥和小麥收割完畢
[00:05:44.000 --> 00:05:49.000]  路德竟然與婆婆那岳米同住
[00:05:49.000 --> 00:05:53.000]  (音樂結束)
[00:05:53.000 --> 00:05:59.000]  (音樂結束)
[00:05:59.000 --> 00:06:05.000]  (音樂結束)
[00:06:06.000 --> 00:06:12.000]  (音樂結束)
[00:06:13.000 --> 00:06:19.000]  (音樂結束)
[00:06:19.000 --> 00:06:25.000]  (音樂結束)
[00:06:47.000 --> 00:06:51.000]  城內晚風如夜間燈火
[00:06:51.000 --> 00:06:57.000]  退卻沿路冷清靜夜的腳步
[00:06:57.000 --> 00:07:01.000]  期待那一刻真光
[00:07:01.000 --> 00:07:07.000]  笑片刷黑中仰望如禱告
[00:07:07.000 --> 00:07:11.000]  前路縱使望不清楚
[00:07:11.000 --> 00:07:16.000]  仍常懷著信心靜候主到臨
[00:07:16.000 --> 00:07:21.000]  聚掉我心中不安
[00:07:21.000 --> 00:07:27.000]  控訴漆黑中驚風如腐敗
[00:07:27.000 --> 00:07:32.000]  被忘於漆黑閃亮
[00:07:32.000 --> 00:07:37.000]  來敬拜與頌讚他
[00:07:37.000 --> 00:07:42.000]  迎尊主清心歌頌
[00:07:42.000 --> 00:07:47.000]  主幾度背受稱讚
[00:07:47.000 --> 00:07:51.000]  (音樂結束)
[00:07:51.000 --> 00:07:55.000]  (音樂結束)
[00:07:56.000 --> 00:08:02.000]  (音樂結束)
[00:08:24.000 --> 00:08:26.000]  各位電視姊妹晚安
[00:08:26.000 --> 00:08:30.000]  究竟認真是甚麼一回事呢?
[00:08:30.000 --> 00:08:36.000]  我曾經很認真地探討甚麼是認真
[00:08:36.000 --> 00:08:39.000]  所以我跟我的組員討論甚麼是認真
[00:08:39.000 --> 00:08:45.000]  然後我有一個組員從心理學角度回應我的提問
[00:08:45.000 --> 00:08:52.000]  他說認真是性格心理學中最講為人知的五大人格之一
[00:08:52.000 --> 00:09:01.000]  一個人的認真可以從他接收資訊、分析思考和行為反應中反映出來
[00:09:01.000 --> 00:09:04.000]  過往有很多相關研究
[00:09:04.000 --> 00:09:07.000]  他給了我兩篇論文
[00:09:07.000 --> 00:09:10.000]  你看我的組員多認真
[00:09:10.000 --> 00:09:21.000]  一篇是從學術研究上告訴我們如何定義和衡量甚麼是認真
[00:09:21.000 --> 00:09:27.000]  另一篇是有關認真的人是否會長命一點的研究
[00:09:27.000 --> 00:09:30.000]  我看完這篇文章後
[00:09:30.000 --> 00:09:32.000]  得出的結論是
[00:09:32.000 --> 00:09:35.000]  現在先不說,稍後再揭曉
[00:09:35.000 --> 00:09:37.000]  今天的講題是
[00:09:37.000 --> 00:09:41.000]  「當這個世界沒人再跟你玩認真」
[00:09:41.000 --> 00:09:43.000]  我想探討的是
[00:09:43.000 --> 00:09:47.000]  當這個世界很多人都說認真就輸了
[00:09:47.000 --> 00:09:53.000]  處身在這個環境中作為信徒的我們應該如何自處呢?
[00:09:53.000 --> 00:09:56.000]  想透過路德記中的波亞斯
[00:09:56.000 --> 00:10:00.000]  我們看看他如何持守他的認真
[00:10:00.000 --> 00:10:04.000]  他的認真帶來的是甚麼呢?
[00:10:04.000 --> 00:10:09.000]  首先簡單說說路德記的時代處境
[00:10:09.000 --> 00:10:13.000]  那時是一個時思統治的時期
[00:10:13.000 --> 00:10:18.000]  我們常說大多數人都是任意妄為的年代
[00:10:18.000 --> 00:10:20.000]  就像薩斯基所描述
[00:10:20.000 --> 00:10:24.000]  「以色列中沒有王,各人任意而行」
[00:10:24.000 --> 00:10:27.000]  波亞斯所處身的世界就是
[00:10:27.000 --> 00:10:31.000]  大部分人都沒有對神和祂的說話認真
[00:10:31.000 --> 00:10:36.000]  以至以色列失去了神的同在和祝福
[00:10:36.000 --> 00:10:42.000]  以至連有糧倉美譽或叫麵包之鄉的伯利恆都怎樣
[00:10:42.000 --> 00:10:44.000]  都有饑荒
[00:10:44.000 --> 00:10:50.000]  然後罪事者就把鏡頭聚焦在亞比米勒的那一家
[00:10:50.000 --> 00:10:55.000]  他們在大饑荒的時候選擇離開
[00:10:55.000 --> 00:10:58.000]  去了神不起悅的摩亞
[00:10:58.000 --> 00:11:05.000]  他們以為離開了伯利恆就可以解決沒有糧食的困境
[00:11:05.000 --> 00:11:09.000]  以利米勒沒有正視引起饑荒的原因
[00:11:09.000 --> 00:11:13.000]  沒有想過要回到神那裡
[00:11:13.000 --> 00:11:16.000]  反而去摩亞當寄居者
[00:11:16.000 --> 00:11:19.000]  我們要知道作為一個寄居者
[00:11:19.000 --> 00:11:23.000]  他去到摩亞地可以靠的是甚麼?
[00:11:23.000 --> 00:11:27.000]  可以靠的只是摩亞地主對他有些憐憫
[00:11:27.000 --> 00:11:31.000]  有些施捨他才可以維生
[00:11:31.000 --> 00:11:36.000]  在困難中,以利米勒寧願去到他鄉去投靠外人
[00:11:36.000 --> 00:11:39.000]  但他也不想回到投靠耶和華
[00:11:39.000 --> 00:11:45.000]  以利米勒的選擇是可以解決飢餓的問題
[00:11:45.000 --> 00:11:51.000]  但我們知道他引發連環不幸事件
[00:11:51.000 --> 00:11:55.000]  最後他死在摩亞地
[00:11:55.000 --> 00:11:59.000]  兩個兒子分別娶了兩個摩亞女子
[00:11:59.000 --> 00:12:02.000]  但這兩個兒子都死在他鄉
[00:12:02.000 --> 00:12:07.000]  最後只剩下拿訛米和他兩個媳婦
[00:12:07.000 --> 00:12:13.000]  拿訛米在這個時候陷入多重困境
[00:12:13.000 --> 00:12:18.000]  作為一個年老寡婦,他寄居在外邦
[00:12:18.000 --> 00:12:22.000]  他兩個媳婦沒有留下一男半女給他
[00:12:22.000 --> 00:12:25.000]  所以他陷入多重困境
[00:12:25.000 --> 00:12:34.000]  第二章開始,罪事者將鏡頭轉向阿比米勒的一個近親波亞斯
[00:12:34.000 --> 00:12:38.000]  我們嘗試將這兩個人作一個對比
[00:12:38.000 --> 00:12:41.000]  當饑荒臨到的時候
[00:12:41.000 --> 00:12:47.000]  以利米勒二話不說地帶著太太和兩個兒子去摩亞逃避饑荒
[00:12:47.000 --> 00:12:49.000]  但波亞斯沒有離開
[00:12:49.000 --> 00:12:55.000]  我們要知道波亞斯作為一個大麥田地主
[00:12:55.000 --> 00:13:02.000]  面對饑荒的困境和缺乏是更加嚴峻的
[00:13:02.000 --> 00:13:08.000]  但我們看到的是波亞斯認真地信靠耶和華
[00:13:08.000 --> 00:13:10.000]  他守在伯尼行
[00:13:10.000 --> 00:13:15.000]  守著神所給他的產業直到饑荒過去
[00:13:15.000 --> 00:13:17.000]  風年再來了
[00:13:17.000 --> 00:13:21.000]  結果當神去眷顧他的百姓的時候
[00:13:21.000 --> 00:13:24.000]  再次賜食物給他的百姓的時候
[00:13:24.000 --> 00:13:28.000]  拿餓米和勞德回到伯尼行的時候
[00:13:28.000 --> 00:13:32.000]  波亞斯已經成為一個大財主
[00:13:32.000 --> 00:13:35.000]  這個財主是怎樣的呢?
[00:13:35.000 --> 00:13:41.000]  罪事者沒有將波亞斯描述成一個財大氣粗的人
[00:13:41.000 --> 00:13:45.000]  相反第四節,波亞斯來到田地就跟他僕人說
[00:13:45.000 --> 00:13:47.000]  說什麼呢?
[00:13:47.000 --> 00:13:50.000]  第一句說話不是問收成如何
[00:13:50.000 --> 00:13:54.000]  也不是問你們做事做得如何
[00:13:54.000 --> 00:13:57.000]  而是第一句對他僕人的祝福
[00:13:57.000 --> 00:14:00.000]  他說:願耶和華與你們同在
[00:14:00.000 --> 00:14:06.000]  我們發現波亞斯所說的是一個信仰的語言
[00:14:06.000 --> 00:14:10.000]  上主的名字在他的說話當中
[00:14:10.000 --> 00:14:15.000]  大概反映上主常在他心中
[00:14:15.000 --> 00:14:18.000]  以至他口中所說的都是上帝的名字
[00:14:18.000 --> 00:14:22.000]  另外當我們仔細看經文的時候
[00:14:22.000 --> 00:14:25.000]  對波亞斯了解得越多的時候
[00:14:25.000 --> 00:14:30.000]  我們發現他不單單對神很認真地信靠
[00:14:30.000 --> 00:14:34.000]  他對神的律法也很認真地持守
[00:14:34.000 --> 00:14:36.000]  我們怎樣知道呢?
[00:14:36.000 --> 00:14:40.000]  按照律法的規定
[00:14:40.000 --> 00:14:47.000]  田的四角不能割到盡,賺到盡
[00:14:47.000 --> 00:14:55.000]  收割時掉到地上的墨水要留在原地
[00:14:55.000 --> 00:15:01.000]  以至可以讓有需要的孤兒寡婦窮人可以去撿
[00:15:01.000 --> 00:15:06.000]  這就是神透過律法的設立
[00:15:06.000 --> 00:15:12.000]  讓他的子民可以幫助有需要的人的方式
[00:15:12.000 --> 00:15:15.000]  當路德出現的時候
[00:15:15.000 --> 00:15:20.000]  我們要記住他是一個外地來的陌生寡婦
[00:15:20.000 --> 00:15:22.000]  但波亞斯的僕人是怎樣的呢?
[00:15:22.000 --> 00:15:27.000]  沒有拒絕他、沒有留難他、沒有騷擾他
[00:15:27.000 --> 00:15:28.000]  為甚麼呢?
[00:15:28.000 --> 00:15:31.000]  我們大概可以推敲
[00:15:31.000 --> 00:15:35.000]  這群僕人很明白自己的主人是一個怎樣的人
[00:15:35.000 --> 00:15:37.000]  很明白主人的心
[00:15:37.000 --> 00:15:41.000]  以至他們知道波亞斯是一個會遵守
[00:15:41.000 --> 00:15:45.000]  認真持守神律法的地主
[00:15:45.000 --> 00:15:52.000]  所以他們就容讓路德在田間去撿這些墨水
[00:15:52.000 --> 00:15:57.000]  波亞斯的認真不僅是停留在字面上
[00:15:57.000 --> 00:15:59.000]  相反,他是怎樣的呢?
[00:15:59.000 --> 00:16:04.000]  他是將律法的精義實踐出來
[00:16:04.000 --> 00:16:10.000]  他將素未謀面的路德當作家人般看待
[00:16:10.000 --> 00:16:13.000]  他稱呼他為女兒
[00:16:13.000 --> 00:16:19.000]  我們看到的是他很歡迎她來到自己的田中
[00:16:19.000 --> 00:16:25.000]  並且對她有些吩咐、提醒
[00:16:25.000 --> 00:16:29.000]  請她跟著自己女兒的僕人
[00:16:29.000 --> 00:16:31.000]  為她提供保護
[00:16:31.000 --> 00:16:32.000]  還怎樣呢?
[00:16:32.000 --> 00:16:37.000]  吩咐男僕不可以侵犯她
[00:16:37.000 --> 00:16:42.000]  並且准許路德可以喝僕人打上來的水
[00:16:42.000 --> 00:16:46.000]  邀請他同台吃餅
[00:16:46.000 --> 00:16:48.000]  真的做到同餅同杯
[00:16:48.000 --> 00:16:53.000]  波亞斯在遵守神的吩咐是認真的
[00:16:53.000 --> 00:16:58.000]  對路德的照顧更加超過律法所要求
[00:16:58.000 --> 00:17:03.000]  但他並不是亂來
[00:17:03.000 --> 00:17:08.000]  他遵守律法要求,但沒有漠視律法的規矩
[00:17:08.000 --> 00:17:14.000]  我們看到的是波亞斯並不是直接將墨水給路德
[00:17:14.000 --> 00:17:17.000]  但波亞斯是怎樣呢?
[00:17:17.000 --> 00:17:22.000]  吩咐僕人即使在禍菌中撿,也不可以羞辱他
[00:17:22.000 --> 00:17:25.000]  還提醒僕人要怎樣呢?
[00:17:25.000 --> 00:17:30.000]  即是已經收割好,綁在一起的還要怎樣呢?
[00:17:30.000 --> 00:17:36.000]  再掉一點出來,也要留給他撿,不可以說他
[00:17:36.000 --> 00:17:39.000]  這樣做令路德可以怎樣呢?
[00:17:39.000 --> 00:17:41.000]  撿多點墨水
[00:17:41.000 --> 00:17:45.000]  波亞斯沒有破壞律法的精神
[00:17:45.000 --> 00:17:49.000]  路德仍然要靠自己的勞力去撿
[00:17:49.000 --> 00:17:54.000]  這樣做亦顧及受助者的面子
[00:17:54.000 --> 00:18:02.000]  看到神的恩典就是在波亞斯認真地遵守律法
[00:18:02.000 --> 00:18:05.000]  臨到路德和萊俄米身上
[00:18:05.000 --> 00:18:09.000]  路德在波亞斯的墨田中可以更加方便
[00:18:09.000 --> 00:18:12.000]  更加快捷地去執取墨水
[00:18:12.000 --> 00:18:18.000]  在那晚,路德就帶著自己和萊俄米
[00:18:18.000 --> 00:18:21.000]  能夠維持一個星期的食物
[00:18:21.000 --> 00:18:26.000]  離開了那裡的份量,大概是一個星期的糧食
[00:18:26.000 --> 00:18:30.000]  不過,敘事並不是停在這裡
[00:18:30.000 --> 00:18:34.000]  波亞斯叮囑路德,叫他甚麼呢?
[00:18:34.000 --> 00:18:42.000]  他日後就不用再到其他人的田去撿了
[00:18:42.000 --> 00:18:43.000]  為甚麼呢?
[00:18:43.000 --> 00:18:49.000]  他說在田裡容易受到南部的騷擾和侵犯
[00:18:49.000 --> 00:18:54.000]  我想說波亞斯的行動或說話
[00:18:54.000 --> 00:19:00.000]  都讓路德感受到他在伯尼行是被接納的
[00:19:00.000 --> 00:19:04.000]  他不是一個魔壓的女子
[00:19:04.000 --> 00:19:09.000]  而是將她看成為自己人
[00:19:09.000 --> 00:19:12.000]  波亞斯的舉動就像搖搖般
[00:19:12.000 --> 00:19:17.000]  回應路德在第一章向萊俄米所發的誓言
[00:19:17.000 --> 00:19:23.000]  他現在在這裡已經好像完完全全地成為以色列的一員
[00:19:23.000 --> 00:19:28.000]  而當萊俄米見到路德早上出去是兩手空空
[00:19:28.000 --> 00:19:34.000]  回來的時候,他帶著兩個人的一星期食物回來的時候
[00:19:34.000 --> 00:19:38.000]  他就忍不住問路德
[00:19:38.000 --> 00:19:44.000]  「你白天發生了甚麼事?在哪裡工作?」
[00:19:44.000 --> 00:19:49.000]  當路德將他所預見的福述的時候
[00:19:49.000 --> 00:19:55.000]  當然,我相信也包括波亞斯種種認真的言行
[00:19:55.000 --> 00:20:00.000]  萊俄米突然意識到兩件事
[00:20:00.000 --> 00:20:05.000]  第一,他說
[00:20:05.000 --> 00:20:14.000]  他說發現原來這麼好的人
[00:20:14.000 --> 00:20:18.000]  是我們本族的一個人
[00:20:18.000 --> 00:20:22.000]  並且是一個可以屬於他們產業的至親
[00:20:22.000 --> 00:20:25.000]  第二,我們發現
[00:20:25.000 --> 00:20:29.000]  我們看到萊俄米在第一章的結尾
[00:20:29.000 --> 00:20:35.000]  當一群白利恆的女子見到萊俄米的時候
[00:20:35.000 --> 00:20:38.000]  「這不是萊俄米嗎?」
[00:20:38.000 --> 00:20:41.000]  萊俄米就說「你不要再叫我萊俄米了」
[00:20:41.000 --> 00:20:43.000]  「你叫我馬拉吧」
[00:20:43.000 --> 00:20:46.000]  然後就沒有再說話了
[00:20:46.000 --> 00:20:53.000]  但我們看到這裡,他開始有些改變了
[00:20:53.000 --> 00:20:58.000]  第二章一開始,路德要出去
[00:20:58.000 --> 00:21:00.000]  他只是簡單地說了一句
[00:21:00.000 --> 00:21:04.000]  「女兒,你去吧」
[00:21:04.000 --> 00:21:10.000]  不過當他從路德身上、口中聽到
[00:21:10.000 --> 00:21:14.000]  波亞斯對他們種種的恩惠的時候
[00:21:14.000 --> 00:21:15.000]  他有些改變了
[00:21:15.000 --> 00:21:22.000]  在十九節開始,我們看到萊俄米開始有生氣了
[00:21:22.000 --> 00:21:26.000]  上主的名字再次在他口中出現
[00:21:26.000 --> 00:21:30.000]  他怨耶和華
[00:21:30.000 --> 00:21:35.000]  怨那個人夢耶和華賜福
[00:21:35.000 --> 00:21:38.000]  因為他不斷恩代活人死人
[00:21:38.000 --> 00:21:40.000]  但更重要的是
[00:21:40.000 --> 00:21:49.000]  當二十一節路德或許把波亞斯的吩咐說錯了
[00:21:49.000 --> 00:21:53.000]  波亞斯明明跟他說要跟著他的女僕
[00:21:53.000 --> 00:21:59.000]  但路德就說波亞斯叫他跟著男僕
[00:21:59.000 --> 00:22:03.000]  於是,你看萊俄米是怎樣的
[00:22:03.000 --> 00:22:08.000]  萊俄米說「女兒,你要跟著他的女僕出去」
[00:22:08.000 --> 00:22:12.000]  「別人的田間受人騷擾」
[00:22:12.000 --> 00:22:16.000]  這句說話反映了萊俄米的想法
[00:22:16.000 --> 00:22:22.000]  首先,他有留心聽路德說話
[00:22:22.000 --> 00:22:28.000]  第二,他也知道路德一個人去田間撿物稅
[00:22:28.000 --> 00:22:30.000]  可能會遇到甚麼
[00:22:30.000 --> 00:22:33.000]  被人騷擾、侵犯
[00:22:33.000 --> 00:22:36.000]  但這句說話不是應該在他一早出現時
[00:22:36.000 --> 00:22:38.000]  你不是要叫他小心嗎?
[00:22:38.000 --> 00:22:41.000]  等他回來你才跟他說?
[00:22:41.000 --> 00:22:46.000]  我想說,萊俄米開始有生氣
[00:22:46.000 --> 00:22:54.000]  並且開始對路德關心起來
[00:22:54.000 --> 00:22:58.000]  為何會有這麼大的改變?
[00:22:58.000 --> 00:23:03.000]  我想是因為萊俄米從波亞斯對信仰的認真
[00:23:03.000 --> 00:23:11.000]  看到上帝如何在生命中最不可能的環境中
[00:23:11.000 --> 00:23:15.000]  仍然可以帶來希望和祝福
[00:23:15.000 --> 00:23:18.000]  當神用一個意想不到的方式去行動
[00:23:18.000 --> 00:23:23.000]  又或者在一個意想不到的地方工作的時候
[00:23:23.000 --> 00:23:28.000]  原來人的心可以受到鼓舞
[00:23:28.000 --> 00:23:32.000]  可以為人的心帶來盼望
[00:23:32.000 --> 00:23:34.000]  為甚麼?
[00:23:34.000 --> 00:23:37.000]  因為神透過波亞斯的作為
[00:23:37.000 --> 00:23:42.000]  進入了萊俄米和路德的生命
[00:23:42.000 --> 00:23:45.000]  提醒了萊俄米一件事
[00:23:45.000 --> 00:23:48.000]  雖然是一個很差的環境
[00:23:48.000 --> 00:23:51.000]  但上帝沒有忘記他們
[00:23:51.000 --> 00:23:53.000]  沒有離棄他們
[00:23:53.000 --> 00:23:58.000]  上帝的恩典和供應仍然充滿在他的子民
[00:23:58.000 --> 00:24:02.000]  不單單是在豐收的事情上
[00:24:02.000 --> 00:24:08.000]  更重要的是他回想原來都在救贖他們的親屬身上
[00:24:08.000 --> 00:24:17.000]  所以萊俄米開始為路德的將來有些籌謀
[00:24:17.000 --> 00:24:24.000]  我們要知道執墨帥不是長遠之計
[00:24:24.000 --> 00:24:30.000]  萊俄米在此主動提出要為路德找一個安身之處
[00:24:30.000 --> 00:24:33.000]  他在第三章
[00:24:33.000 --> 00:24:36.000]  今天沒有時間和大家詳細去看
[00:24:36.000 --> 00:24:38.000]  簡單來說
[00:24:38.000 --> 00:24:43.000]  第三章是他叮囑路德要好好地預備自己
[00:24:43.000 --> 00:24:49.000]  然後叫他半夜到和場找波亞斯談話
[00:24:49.000 --> 00:24:52.000]  路德在大墓場上對波亞斯說
[00:24:52.000 --> 00:24:55.000]  「我是你的侍女路德」
[00:24:55.000 --> 00:25:00.000]  「請你用你的衣服的邊來遮蓋你的侍女」
[00:25:00.000 --> 00:25:04.000]  「因為你是可以屬我產業的至親」
[00:25:04.000 --> 00:25:10.000]  我想說路德這番說話好像提醒了波亞斯
[00:25:10.000 --> 00:25:15.000]  讓波亞斯知道一件事
[00:25:15.000 --> 00:25:19.000]  路德願意做他的妻子
[00:25:19.000 --> 00:25:25.000]  路德願意做他的孩子母親
[00:25:25.000 --> 00:25:29.000]  和他一起生活
[00:25:29.000 --> 00:25:35.000]  大家不要覺得路德好像高攀了波亞斯
[00:25:35.000 --> 00:25:39.000]  波亞斯的年紀應該比路德大一截
[00:25:39.000 --> 00:25:45.000]  波亞斯本來沒有認為路德有這樣的願意
[00:25:45.000 --> 00:25:48.000]  因為他在第三章說
[00:25:48.000 --> 00:25:52.000]  周圍有更加年輕更加有錢的少年
[00:25:52.000 --> 00:25:53.000]  他可以選擇
[00:25:53.000 --> 00:25:55.000]  在波亞斯的眼中
[00:25:55.000 --> 00:25:58.000]  路德不一定要選擇他
[00:25:58.000 --> 00:26:02.000]  波亞斯被路德這番說話提醒
[00:26:02.000 --> 00:26:08.000]  原來他是爾利米勒加的親屬
[00:26:08.000 --> 00:26:10.000]  聽到之後
[00:26:10.000 --> 00:26:16.000]  波亞斯願意向路德和拿俄米提供一些幫助
[00:26:16.000 --> 00:26:19.000]  但是他說什麼呢?
[00:26:19.000 --> 00:26:23.000]  為什麼不能動?
[00:26:23.000 --> 00:26:26.000]  我應該向哪裡?
[00:26:26.000 --> 00:26:29.000]  是,謝謝
[00:26:29.000 --> 00:26:32.000]  但是他說什麼呢?
[00:26:32.000 --> 00:26:35.000]  他跟路德表示
[00:26:35.000 --> 00:26:38.000]  有一個比他更親屬的
[00:26:38.000 --> 00:26:40.000]  符合律法的要求
[00:26:40.000 --> 00:26:43.000]  他說如果那個人不肯
[00:26:43.000 --> 00:26:47.000]  他就會盡本份去幫助路德
[00:26:47.000 --> 00:26:49.000]  波亞斯的回應讓我們看到
[00:26:49.000 --> 00:26:52.000]  他不會因為做好事
[00:26:52.000 --> 00:26:56.000]  而越過律法上的規定
