
[00:00:00.000 --> 00:00:04.800]  今天來到12道風味第二季的第二講
[00:03:23.280 --> 00:03:26.280]  或者對聲音很敏感
[00:03:26.280 --> 00:03:28.280]  你不覺得很大聲嗎?
[00:03:28.280 --> 00:03:29.280]  我不覺得
[00:03:29.280 --> 00:03:32.280]  很大聲,小聲一點可以嗎?
[00:03:32.280 --> 00:03:35.280]  或者對空間感很敏感
[00:03:35.280 --> 00:03:38.280]  我們這裡坐了很多人
[00:03:38.280 --> 00:03:40.280]  我不知道你坐的過程中
[00:03:40.280 --> 00:03:43.280]  你的選擇如何
[00:03:43.280 --> 00:03:46.280]  可能你想選擇偏遠的
[00:03:46.280 --> 00:03:48.280]  但越來越多人來
[00:03:48.280 --> 00:03:51.280]  不要坐過來
[00:03:51.280 --> 00:03:55.280]  又調不到位置
[00:03:55.280 --> 00:03:58.280]  有時候你會對空間很敏感的時候
[00:03:58.280 --> 00:04:01.280]  我問過一些弟兄姊妹
[00:04:01.280 --> 00:04:03.280]  會不會來現場崇拜?
[00:04:03.280 --> 00:04:04.280]  不會
[00:04:04.280 --> 00:04:05.280]  為什麼?
[00:04:05.280 --> 00:04:06.280]  太多人
[00:04:06.280 --> 00:04:09.280]  不是很多人,場地也不夠
[00:04:09.280 --> 00:04:11.280]  不會
[00:04:11.280 --> 00:04:14.280]  我再問的時候
[00:04:14.280 --> 00:04:17.280]  其實都知道原因
[00:04:17.280 --> 00:04:21.280]  有時候空間感不太舒服
[00:04:21.280 --> 00:04:24.280]  空間感不太容易令自己投入
[00:04:24.280 --> 00:04:28.280]  因為旁邊一動
[00:04:28.280 --> 00:04:31.280]  又或者人們看一看
[00:04:31.280 --> 00:04:32.280]  他又感覺
[00:04:32.280 --> 00:04:36.280]  是否沒有碰到?
[00:04:36.280 --> 00:04:41.280]  感覺是很實在的
[00:04:41.280 --> 00:04:46.280]  因為是一個很個人的反應
[00:04:46.280 --> 00:04:48.280]  但你會發覺
[00:04:48.280 --> 00:04:53.280]  你認識的一些相關的高敏感人士
[00:04:53.280 --> 00:04:56.280]  在藝術、創作
[00:04:56.280 --> 00:05:01.280]  或者一些藝術的回應當中
[00:05:01.280 --> 00:05:08.280]  很容易看到創作當中一些感受上的東西
[00:05:08.280 --> 00:05:09.280]  譬如說
[00:05:09.280 --> 00:05:10.280]  你看到嗎?
[00:05:10.280 --> 00:05:12.280]  看到什麼?
[00:05:12.280 --> 00:05:14.280]  你不敢
[00:05:14.280 --> 00:05:15.280]  你看不到
[00:05:15.280 --> 00:05:17.280]  看什麼呢?
[00:05:17.280 --> 00:05:20.280]  有時候在過程當中
[00:05:20.280 --> 00:05:23.280]  不是很多人能夠提升到
[00:05:23.280 --> 00:05:26.280]  但你會發覺有相關的敏感度的人
[00:05:26.280 --> 00:05:29.280]  一看就覺得很漂亮
[00:05:29.280 --> 00:05:31.280]  你也看到很漂亮
[00:05:31.280 --> 00:05:35.280]  然後一些惺惺相惜的情況就出現了
[00:05:35.280 --> 00:05:37.280]  很多時候都會有這些空間
[00:05:37.280 --> 00:05:40.280]  今天就不是很詳細地說這些
[00:05:40.280 --> 00:05:42.280]  如果我是這樣的人
[00:05:42.280 --> 00:05:44.280]  我應該怎樣跟別人相處?
[00:05:44.280 --> 00:05:46.280]  今天不是講道的時間說這件事
[00:05:46.280 --> 00:05:48.280]  今天不是專題
[00:05:48.280 --> 00:05:50.280]  今天是一個崇拜
[00:05:50.280 --> 00:05:52.280]  在講道當中不是說這件事
[00:05:52.280 --> 00:05:53.280]  如果想說的話
[00:05:53.280 --> 00:05:54.280]  星期一晚上跟你說
[00:05:54.280 --> 00:05:56.280]  在Discord當中跟你說
[00:05:56.280 --> 00:05:58.280]  如果小組裡面有相關的人
[00:05:58.280 --> 00:06:02.280]  大家可以怎樣互相認識
[00:06:02.280 --> 00:06:05.280]  互相相處
[00:06:05.280 --> 00:06:07.280]  在Discord當中跟大家說
[00:06:07.280 --> 00:06:10.280]  反而在我們信仰當中
[00:06:10.280 --> 00:06:12.280]  聖經當中有不同的人
[00:06:12.280 --> 00:06:14.280]  聖經當中的人
[00:06:14.280 --> 00:06:18.280]  其實都是我們群體當中可以借鏡的地方
[00:06:18.280 --> 00:06:21.280]  但有時候在聖經當中的描述
[00:06:21.280 --> 00:06:24.280]  特別是大衛
[00:06:24.280 --> 00:06:26.280]  今天跟大家看看大衛
[00:06:26.280 --> 00:06:30.280]  在我們華人群體當中
[00:06:30.280 --> 00:06:33.280]  很多時候查經都會查人物專題
[00:06:33.280 --> 00:06:34.280]  或者人物查經
[00:06:34.280 --> 00:06:37.280]  但很多時候都集中在一些行事
[00:06:37.280 --> 00:06:39.280]  或者事件當中去看
[00:06:39.280 --> 00:06:42.280]  譬如大衛如何做一個聰明的領袖
[00:06:42.280 --> 00:06:45.280]  或者如何明白信服神的心意
[00:06:45.280 --> 00:06:49.280]  可能從事件當中去了解大衛是一個怎樣的人
[00:06:49.280 --> 00:06:53.280]  可能會著重一些功績、行徑上
[00:06:53.280 --> 00:06:56.280]  可能會比較左路思維
[00:06:56.280 --> 00:06:58.280]  分析型一點
[00:06:58.280 --> 00:07:03.280]  人物事或當中發生了什麼事
[00:07:03.280 --> 00:07:08.280]  去了解前因後果、功過的問題
[00:07:08.280 --> 00:07:12.280]  但當我們了解一個人的時候
[00:07:12.280 --> 00:07:16.280]  不單單從行事的角度去說
[00:07:16.280 --> 00:07:18.280]  就像我們看《撒慕爾記》
[00:07:18.280 --> 00:07:20.280]  看大衛的時候
[00:07:20.280 --> 00:07:22.280]  很多時候作者都描述大衛
[00:07:22.280 --> 00:07:25.280]  大衛都是從一些事蹟、事件當中
[00:07:25.280 --> 00:07:27.280]  讓我們認識大衛
[00:07:27.280 --> 00:07:29.280]  但其實做事的過程當中
[00:07:29.280 --> 00:07:31.280]  他感受到的是什麼呢?
[00:07:31.280 --> 00:07:34.280]  其實在《撒慕爾記》當中不多描述
[00:07:34.280 --> 00:07:38.280]  或者在著墨當中不是主線
[00:07:38.280 --> 00:07:40.280]  但《聖經》當中有另一個
[00:07:40.280 --> 00:07:45.280]  讓我們知道大衛在遇到困境或過程當中
[00:07:45.280 --> 00:07:46.280]  其實他的思路是什麼
[00:07:46.280 --> 00:07:48.280]  或者他的感受是什麼
[00:07:48.280 --> 00:07:49.280]  就是詩篇
[00:07:49.280 --> 00:07:51.280]  可能你會在透過詩篇當中
[00:07:51.280 --> 00:07:56.280]  更加了解大衛的性情其實是很豐富的
[00:07:56.280 --> 00:07:58.280]  還有大衛是一個怎樣感受
[00:07:58.280 --> 00:08:00.280]  於他人和環境當中
[00:08:00.280 --> 00:08:03.280]  他怎樣學習和上帝做一個論點
[00:08:03.280 --> 00:08:06.280]  一個對話、一個質疑
[00:08:06.280 --> 00:08:07.280]  應該在詩篇當中
[00:08:07.280 --> 00:08:11.280]  我們看到大衛那種很豐富的情感
[00:08:11.280 --> 00:08:12.280]  就像我們一樣
[00:08:12.280 --> 00:08:14.280]  很多時候我們認識弟兄姊妹
[00:08:14.280 --> 00:08:16.280]  或者認識我們身邊的朋友
[00:08:16.280 --> 00:08:19.280]  從他做什麼、說什麼
[00:08:19.280 --> 00:08:21.280]  但其實他做的事、說的事
[00:08:21.280 --> 00:08:27.280]  背後他的情感和他為何會帶動那件事
[00:08:27.280 --> 00:08:29.280]  我們需要一點時間了解
[00:08:29.280 --> 00:08:32.280]  但我們人很多時候都是一個比較功能性的關係
[00:08:32.280 --> 00:08:35.280]  很著重那件事是做了還是沒有做
[00:08:35.280 --> 00:08:38.280]  還是做的過程當中是做了什麼
[00:08:38.280 --> 00:08:42.280]  但反而後面為何這樣做
[00:08:42.280 --> 00:08:46.280]  或者做的過程當中是帶著什麼感受去做
[00:08:46.280 --> 00:08:48.280]  其實在我們相處過程當中
[00:08:48.280 --> 00:08:50.280]  這仍然是很重要的
[00:08:50.280 --> 00:08:53.280]  當大衛在《十五二記》的描述中
[00:08:53.280 --> 00:08:56.280]  都是在事務或者是功績上
[00:08:56.280 --> 00:08:58.280]  但在詩篇當中
[00:08:58.280 --> 00:09:03.280]  當然所謂有大衛的詩篇
[00:09:03.280 --> 00:09:05.280]  都不一定是大衛寫的
[00:09:05.280 --> 00:09:08.280]  但在十三篇詩篇當中
[00:09:08.280 --> 00:09:10.280]  有大衛的描述
[00:09:10.280 --> 00:09:12.280]  他在大衛的詩篇當中
[00:09:12.280 --> 00:09:16.280]  其中這五篇都是大衛在比較困境當中
[00:09:16.280 --> 00:09:19.280]  他寫出來
[00:09:19.280 --> 00:09:22.280]  而將他傾心吐意的內容
[00:09:22.280 --> 00:09:25.280]  去表達他自己的心路歷程
[00:09:25.280 --> 00:09:32.280]  而當中三會結上的23章當中
[00:09:32.280 --> 00:09:35.280]  如果大家記得發生什麼事
[00:09:35.280 --> 00:09:39.280]  就是大衛逃亡在西佛曠野
[00:09:39.280 --> 00:09:42.280]  他要避開蘇羅的追殺期間
[00:09:42.280 --> 00:09:45.280]  身陷險境 很緊張
[00:09:45.280 --> 00:09:51.280]  期間當他逃亡要走的時候
[00:09:51.280 --> 00:09:55.280]  神就差派了或是感動了約拿丹
[00:09:55.280 --> 00:09:57.280]  去到大衛當中
[00:09:57.280 --> 00:10:01.280]  去報一個訊息告訴大衛
[00:10:01.280 --> 00:10:07.280]  就是我父不會加害你
[00:10:07.280 --> 00:10:11.280]  而這是上帝的保守
[00:10:11.280 --> 00:10:16.280]  而這句話對於大衛來說是一個很大的定心針
[00:10:16.280 --> 00:10:19.280]  因為上帝藉著約拿丹
[00:10:19.280 --> 00:10:23.280]  去讓他明白到他有這個保護在當中
[00:10:23.280 --> 00:10:25.280]  患難見真情
[00:10:25.280 --> 00:10:27.280]  相信大家也知道
[00:10:27.280 --> 00:10:30.280]  約拿丹和大衛的心相契合
[00:10:30.280 --> 00:10:31.280]  那種兄弟情
[00:10:31.280 --> 00:10:36.280]  其實在困難當中給他一個很大的安穩
[00:10:36.280 --> 00:10:38.280]  但同時間
[00:10:38.280 --> 00:10:43.280]  在西佛人知道大衛來到的時候
[00:10:43.280 --> 00:10:46.280]  他通風報信給蘇羅
[00:10:46.280 --> 00:10:50.280]  於是蘇羅知道大衛來到西佛境地的時候
[00:10:50.280 --> 00:10:52.280]  又有西佛人通風的時候
[00:10:52.280 --> 00:10:54.280]  於是左右包抄
[00:10:54.280 --> 00:10:56.280]  這次還不得米
[00:10:56.280 --> 00:10:58.280]  還不可以抓到大衛
[00:10:58.280 --> 00:11:00.280]  但是上帝很奇妙
[00:11:00.280 --> 00:11:03.280]  就在大衛的背後
[00:11:03.280 --> 00:11:11.280]  就動用菲利士人去讓蘇羅告訴他
[00:11:11.280 --> 00:11:12.280]  有危險
[00:11:12.280 --> 00:11:15.280]  我們的後欄被菲利士人攻
[00:11:15.280 --> 00:11:20.280]  於是蘇羅又要回去守自己的本地
[00:11:20.280 --> 00:11:26.280]  於是就失去一次可以包抄大衛的機會
[00:11:26.280 --> 00:11:29.280]  在過程當中大衛很大的經歷
[00:11:29.280 --> 00:11:32.280]  就寫了詩篇十八篇的內容
[00:11:32.280 --> 00:11:34.280]  在經文的描述
[00:11:34.280 --> 00:11:38.280]  你會慢慢感受到大衛的情感
[00:11:38.280 --> 00:11:41.280]  我不能說很奔放
[00:11:41.280 --> 00:11:44.280]  但你會留意到用詞很突出
[00:11:44.280 --> 00:11:46.280]  很突出地說出自己的感受
[00:11:46.280 --> 00:11:48.280]  他第一件事是說
[00:11:48.280 --> 00:11:50.280]  我力量 我愛你
[00:11:50.280 --> 00:11:52.280]  我自己初初看詩篇的時候
[00:11:52.280 --> 00:11:55.280]  這些是很現代的說話
[00:11:55.280 --> 00:11:57.280]  我不知道你容不容易說
[00:11:57.280 --> 00:11:59.280]  我愛你的說話
[00:11:59.280 --> 00:12:02.280]  對很多人來說都不容易說出口
[00:12:02.280 --> 00:12:04.280]  很多時候就說
[00:12:04.280 --> 00:12:06.280]  我對你怎樣你都知道
[00:12:06.280 --> 00:12:09.280]  這些比較濕透一點
[00:12:09.280 --> 00:12:13.280]  總是愛字或我愛你的三個字很難說出口
[00:12:13.280 --> 00:12:16.280]  但他對耶和華那種力量
[00:12:16.280 --> 00:12:17.280]  那種拯救
[00:12:17.280 --> 00:12:19.280]  那種很澎湃
[00:12:19.280 --> 00:12:22.280]  他說出我愛你的三個字
[00:12:22.280 --> 00:12:23.280]  接著你會看到
[00:12:23.280 --> 00:12:26.280]  曾有死亡的繩索纏繞我
[00:12:26.280 --> 00:12:28.280]  匪類的急流使我驚懼
[00:12:28.280 --> 00:12:30.280]  陰間的繩索纏繞我
[00:12:30.280 --> 00:12:32.280]  死亡的網羅淋到我
[00:12:32.280 --> 00:12:35.280]  他再一次表達到
[00:12:35.280 --> 00:12:38.280]  其實我本來就想金舖不行了
[00:12:38.280 --> 00:12:39.280]  兩邊包抄
[00:12:39.280 --> 00:12:40.280]  我這次死定了
[00:12:40.280 --> 00:12:42.280]  我一定被數羅抓到
[00:12:42.280 --> 00:12:44.280]  但你會看到
[00:12:44.280 --> 00:12:47.280]  耶和華令他有很大的轉變
[00:12:47.280 --> 00:12:48.280]  轉向
[00:12:48.280 --> 00:12:51.280]  整件事就像
[00:12:51.280 --> 00:12:52.280]  接著的經文就是
[00:12:52.280 --> 00:12:54.280]  我遭難的日子有人來攻擊我
[00:12:54.280 --> 00:12:55.280]  耶和華是我倚靠
[00:12:55.280 --> 00:12:57.280]  他令我到寬闊之地
[00:12:57.280 --> 00:12:58.280]  他救避我
[00:12:58.280 --> 00:13:00.280]  因為他喜歡我
[00:13:00.280 --> 00:13:02.280]  你會發覺
[00:13:02.280 --> 00:13:04.280]  其實挺自大的
[00:13:04.280 --> 00:13:07.280]  或者他很肯定
[00:13:07.280 --> 00:13:11.280]  耶和華是很明白和很喜歡他
[00:13:11.280 --> 00:13:13.280]  所以你會看到
[00:13:13.280 --> 00:13:14.280]  一直下去的時候
[00:13:14.280 --> 00:13:16.280]  他講的話是很
[00:13:16.280 --> 00:13:18.280]  雖然我們現在看不到
[00:13:18.280 --> 00:13:20.280]  中文看不到語氣
[00:13:20.280 --> 00:13:23.280]  但你會看到其實他很堅定
[00:13:23.280 --> 00:13:25.280]  他的情感在詩篇裏面
[00:13:25.280 --> 00:13:27.280]  表達得很清楚
[00:13:27.280 --> 00:13:29.280]  不像我們看文字
[00:13:29.280 --> 00:13:31.280]  23章裏面
[00:13:31.280 --> 00:13:33.280]  短短的10節
[00:13:33.280 --> 00:13:34.280]  很快就描述了
[00:13:34.280 --> 00:13:35.280]  那件事就過了
[00:13:35.280 --> 00:13:37.280]  耶和華的手就令到
[00:13:37.280 --> 00:13:41.280]  大衛可以逃離了數羅的追逼
[00:13:41.280 --> 00:13:44.280]  而約拿丹又可以救回兄弟
[00:13:44.280 --> 00:13:46.280]  讓他可以繼續
[00:13:46.280 --> 00:13:48.280]  你快點走
[00:13:48.280 --> 00:13:50.280]  但詩篇整篇
[00:13:50.280 --> 00:13:53.280]  18篇有50節經文
[00:13:53.280 --> 00:13:58.280]  大衛講述他逃亡時的心路歷程
[00:13:58.280 --> 00:14:00.280]  而將上帝的愛
[00:14:00.280 --> 00:14:04.280]  很奔放地表達
[00:14:04.280 --> 00:14:06.280]  我不知道大家對於讀詩篇
[00:14:06.280 --> 00:14:09.280]  或者你自己和上帝之間的關係是怎樣
[00:14:09.280 --> 00:14:11.280]  有時我們的信仰
[00:14:11.280 --> 00:14:13.280]  在過去成長
[00:14:13.280 --> 00:14:15.280]  不離開查經
[00:14:15.280 --> 00:14:17.280]  查經的時候
[00:14:17.280 --> 00:14:20.280]  很多時候都會容易去認識那段經文
[00:14:20.280 --> 00:14:22.280]  都是透過歸納式查經的方法
[00:14:22.280 --> 00:14:25.280]  但那個智性的學習之外
[00:14:25.280 --> 00:14:27.280]  其實感性上
[00:14:27.280 --> 00:14:30.280]  和那段經文對於我們性情上的塑造
[00:14:30.280 --> 00:14:31.280]  是怎樣呢?
[00:14:31.280 --> 00:14:34.280]  其實不是很多時著墨的
[00:14:34.280 --> 00:14:36.280]  但在詩篇裏面
[00:14:36.280 --> 00:14:39.280]  我們會看到大衛很多性情
[00:14:39.280 --> 00:14:42.280]  很多他自己怎樣敏感於他人的感受
[00:14:42.280 --> 00:14:46.280]  其中我選擇薩姆爾記下的一段經文
[00:14:46.280 --> 00:14:48.280]  和大家去看一看
[00:14:48.280 --> 00:14:51.280]  還記得薩姆爾記上
[00:14:51.280 --> 00:14:53.280]  最終章的時候
[00:14:53.280 --> 00:14:55.280]  就是蘇羅死了
[00:14:55.280 --> 00:14:58.280]  蘇羅戰死
[00:14:58.280 --> 00:15:01.280]  到了薩姆爾記下一開頭的時候
[00:15:01.280 --> 00:15:03.280]  大衛知道蘇羅死了
[00:15:03.280 --> 00:15:07.280]  他寫了一首歌叫《公歌》
[00:15:07.280 --> 00:15:12.280]  就是歌頌蘇羅所做的工作
[00:15:12.280 --> 00:15:15.280]  經文就緝瀆了一點點
[00:15:15.280 --> 00:15:17.280]  歌是怎樣說的呢?
[00:15:17.280 --> 00:15:20.280]  意思是專榮者在山上被殺
[00:15:20.280 --> 00:15:22.280]  大英雄何竟死亡
[00:15:22.280 --> 00:15:24.280]  不要再加特報告
[00:15:24.280 --> 00:15:26.280]  不要在亞實機倫上傳揚
[00:15:26.280 --> 00:15:29.280]  免得菲利士的女子歡樂
[00:15:29.280 --> 00:15:32.280]  免得未受葛荔枝人的女子驚誇
[00:15:32.280 --> 00:15:35.280]  看上去不是很覺得有什麼
[00:15:35.280 --> 00:15:41.280]  但回想蘇羅最不喜歡什麼
[00:15:41.280 --> 00:15:44.280]  或者他最崩口人忌崩口碗是什麼呢?
[00:15:44.280 --> 00:15:46.280]  當初他不喜歡大衛是什麼呢?
[00:15:46.280 --> 00:15:51.280]  就是耶路撒冷的女子說唱一首歌
[00:15:51.280 --> 00:15:53.280]  蘇羅殺死千千
[00:15:53.280 --> 00:15:55.280]  大衛殺死萬萬
[00:15:55.280 --> 00:15:59.280]  其實蘇羅是很忌人的那種口舌
[00:15:59.280 --> 00:16:01.280]  很忌人的那種
[00:16:01.280 --> 00:16:03.280]  為什麼你讚他不讚我?
[00:16:03.280 --> 00:16:08.280]  很著緊一些所謂的評語
[00:16:08.280 --> 00:16:13.280]  但今天你看到大衛
[00:16:13.280 --> 00:16:16.280]  我再一次注視一件事
[00:16:16.280 --> 00:16:18.280]  不要讓那些女子知道
[00:16:18.280 --> 00:16:20.280]  不要讓菲利士的女子知道
[00:16:20.280 --> 00:16:22.280]  免得她詆毀我的英雄
[00:16:22.280 --> 00:16:25.280]  不要讓她明白到不要再傳揚
[00:16:25.280 --> 00:16:26.280]  不要做這些事
[00:16:26.280 --> 00:16:29.280]  因為我相信他敏感到
[00:16:29.280 --> 00:16:32.280]  蘇羅這件事對他來說
[00:16:32.280 --> 00:16:34.280]  他著緊
[00:16:34.280 --> 00:16:38.280]  基利波山願你那裡沒有雨露
[00:16:38.280 --> 00:16:41.280]  願你的田無土產可供物
[00:16:41.280 --> 00:16:44.280]  若是英雄的盾牌在那裡被玷污
[00:16:44.280 --> 00:16:46.280]  蘇羅的盾牌彷彿未曾沒有
[00:16:46.280 --> 00:16:50.280]  你見到他的性情就是
[00:16:50.280 --> 00:16:52.280]  那個地方我們不要
[00:16:52.280 --> 00:16:53.280]  不好
[00:16:53.280 --> 00:16:56.280]  很多性情的表達就是
[00:16:56.280 --> 00:16:58.280]  我不喜歡
[00:16:58.280 --> 00:17:00.280]  他表達了出來
[00:17:00.280 --> 00:17:04.280]  喜惡很分明的一個表達方式
[00:17:04.280 --> 00:17:06.280]  再下去看看另外一個輯率
[00:17:06.280 --> 00:17:11.280]  約蘭丹攻佔非流敵人的血不退縮
[00:17:11.280 --> 00:17:15.280]  蘇羅的刀劍非否勇士的柔不收回
[00:17:15.280 --> 00:17:20.280]  蘇羅和約蘭丹活時相悅相愛
[00:17:20.280 --> 00:17:22.280]  死時也不分離
[00:17:22.280 --> 00:17:25.280]  他們比鷹更快比獅子更強
[00:17:25.280 --> 00:17:28.280]  你會見到在這段經文描述
[00:17:28.280 --> 00:17:34.280]  約蘭丹和蘇羅在大衛心中都是英雄
[00:17:34.280 --> 00:17:40.280]  事實上他仍然敬重蘇羅的為人
[00:17:40.280 --> 00:17:43.280]  我相信你過去看大衛的時候
[00:17:43.280 --> 00:17:46.280]  他很清楚自己是什麼身份
[00:17:46.280 --> 00:17:52.280]  他有機會在私底下了結蘇羅
[00:17:52.280 --> 00:17:54.280]  他沒有選擇
[00:17:54.280 --> 00:17:57.280]  他在私底下有機會做手腳
[00:17:57.280 --> 00:17:59.280]  他不做
[00:17:59.280 --> 00:18:01.280]  因為他仍然清楚
[00:18:01.280 --> 00:18:05.280]  蘇羅仍然是耶和華所命令的人
[00:18:05.280 --> 00:18:07.280]  他自己時候未到
[00:18:07.280 --> 00:18:12.280]  他不會用這個方式去做這個行徑
[00:18:12.280 --> 00:18:18.280]  他仍然清楚約蘭丹和蘇羅仍然是他心中的英雄
[00:18:18.280 --> 00:18:22.280]  是他身份要表達的情況下
[00:18:22.280 --> 00:18:25.280]  他仍然是很各按其份
[00:18:25.280 --> 00:18:27.280]  做他應當做的事情
[00:18:27.280 --> 00:18:33.280]  他仍然讚美和欣賞
[00:18:33.280 --> 00:18:39.280]  因為在感受上是不容易的
[00:18:39.280 --> 00:18:42.280]  你想想一個人經常針對著你
[00:18:42.280 --> 00:18:44.280]  你不會稱讚他
[00:18:44.280 --> 00:18:46.280]  一個人經常想你死
[00:18:46.280 --> 00:18:50.280]  你不會特別想和他談
[00:18:50.280 --> 00:18:54.280]  有些說話是你問來幹什麼
[00:18:54.280 --> 00:18:56.280]  你問來是想關心我嗎
[00:18:56.280 --> 00:18:58.280]  你想知道我有什麼問題
[00:18:58.280 --> 00:19:00.280]  你想我死嗎
[00:19:00.280 --> 00:19:06.280]  很多人有不同的說話不是關心
[00:19:06.280 --> 00:19:10.280]  因為在過程中你了解的是什麼
[00:19:10.280 --> 00:19:14.280]  有時我們看經文看得很快
[00:19:14.280 --> 00:19:17.280]  但想想為何會這樣寫呢
[00:19:17.280 --> 00:19:22.280]  我們都不容易去面對一些長期迫不及待的人
[00:19:22.280 --> 00:19:25.280]  或者是長期追殺你的人
[00:19:25.280 --> 00:19:27.280]  你會對他好
[00:19:27.280 --> 00:19:30.280]  我不是叫大家逆轉的做法
[00:19:30.280 --> 00:19:36.280]  但他很清楚有些時候不是時候
[00:19:36.280 --> 00:19:39.280]  或者有些事情不是他期份的時候
[00:19:39.280 --> 00:19:42.280]  他會放在正確的位置
[00:19:42.280 --> 00:19:45.280]  或者在過程中等待
[00:19:45.280 --> 00:19:48.280]  蘇羅如果大家認識他
[00:19:48.280 --> 00:19:51.280]  他要做的事情他真的有做
[00:19:51.280 --> 00:19:57.280]  只不過他不是做在喜悅的一面
[00:19:57.280 --> 00:20:03.280]  當初以色列人去納蘇羅做王的時候
[00:20:03.280 --> 00:20:06.280]  就是想蘇羅為他們征戰
[00:20:06.280 --> 00:20:10.280]  事實上蘇羅真的為以色列人征戰了很多
[00:20:10.280 --> 00:20:14.280]  在蘇羅期間無論是亞馬利人、菲利士人
[00:20:14.280 --> 00:20:16.280]  他周圍的境地
[00:20:16.280 --> 00:20:20.280]  蘇羅的征戰是無往而不利
[00:20:20.280 --> 00:20:25.280]  是令到以色列人有安殊的環境
[00:20:25.280 --> 00:20:29.280]  事實上大衛都看得到
[00:20:29.280 --> 00:20:31.280]  你會見到經文去到二十四節的時候
[00:20:31.280 --> 00:20:34.280]  以色列的女子當為蘇羅哭泣
[00:20:34.280 --> 00:20:37.280]  貪嗔使你們穿朱紅色的美衣
[00:20:37.280 --> 00:20:41.280]  使你們的衣服有黃金的裝飾
