
[00:00:00.000 --> 00:00:02.000]  (字幕:SaraLyn)
[00:05:29.800 --> 00:05:33.200]  但另外那一張可能更加有可能的
[00:05:33.200 --> 00:05:36.000]  就是上帝很想說話
[00:05:36.000 --> 00:05:39.800]  但找不到對象去說
[00:05:39.800 --> 00:05:44.400]  如果我們說以你是回眸的助理人
[00:05:44.400 --> 00:05:49.200]  他可能沒有辦法深深明白上帝的心意
[00:05:49.200 --> 00:05:53.400]  也不願意謙卑聆聽上帝的說話
[00:05:53.400 --> 00:06:00.400]  更加沒有辦法有效地去扮演代言人、千知的角色
[00:06:00.400 --> 00:06:02.000]  我們可以推敲
[00:06:02.000 --> 00:06:03.800]  說他不務正業
[00:06:03.800 --> 00:06:08.600]  明明他應該要履行的任務
[00:06:08.600 --> 00:06:11.800]  傳遞上帝的說話、了解上帝的心意
[00:06:11.800 --> 00:06:16.200]  又或者用律法去教導那群百姓
[00:06:16.200 --> 00:06:19.600]  其實耶和華的言語怎會稀少呢?
[00:06:19.600 --> 00:06:22.000]  當時已經有摩西五經的律法
[00:06:22.000 --> 00:06:26.400]  如果他很想展述耶和華的言語
[00:06:26.400 --> 00:06:29.800]  他就應該按照律法去教導百姓
[00:06:29.800 --> 00:06:31.800]  解釋裏面的意思
[00:06:31.800 --> 00:06:34.800]  讓百姓去明瞭上帝的心意
[00:06:34.800 --> 00:06:38.200]  如果我們說耶和華的言語稀少
[00:06:38.200 --> 00:06:40.200]  是沒有藉口的
[00:06:40.200 --> 00:06:45.000]  因為耶和華的言語應該要受到律法師
[00:06:45.000 --> 00:06:49.200]  好像以利這些位高權重的人
[00:06:49.200 --> 00:06:52.800]  去忠誠地展述上帝的心意
[00:06:52.800 --> 00:06:55.000]  但是這個稀少
[00:06:55.000 --> 00:06:57.400]  一方面是反映人類
[00:06:57.400 --> 00:07:00.800]  即是當時的人對上帝說要學務
[00:07:00.800 --> 00:07:03.400]  另一方面就反映以利
[00:07:03.400 --> 00:07:05.600]  就好像廟祝那樣
[00:07:05.600 --> 00:07:09.800]  去到不履行上帝要他履行的吩咐
[00:07:09.800 --> 00:07:14.000]  讓他能夠正確地和用心地
[00:07:14.000 --> 00:07:16.000]  教導耶和華的律法書
[00:07:16.000 --> 00:07:19.800]  有上帝的說話給那群百姓去認知
[00:07:19.800 --> 00:07:21.800]  這就是那個年代
[00:07:21.800 --> 00:07:23.400]  是一個分歲的年代
[00:07:23.400 --> 00:07:26.400]  是一個沒有上帝說話的年代
[00:07:26.400 --> 00:07:30.200]  似乎這群會幕的主理人
[00:07:30.200 --> 00:07:35.200]  就好像一些好色冷非的廟祝一樣
[00:07:35.200 --> 00:07:40.800]  他們只是營運著會幕的運作就算了
[00:07:40.800 --> 00:07:44.200]  他們就一天又一天地去度過
[00:07:44.200 --> 00:07:49.200]  懶得這樣做,甚至躺平地處理會幕
[00:07:49.200 --> 00:07:51.600]  但實際上他們是沒有心
[00:07:51.600 --> 00:07:57.000]  真的將上帝的話語很忠誠地教導那群百姓
[00:07:57.000 --> 00:08:00.800]  然後我們會發現有一個字眼
[00:08:00.800 --> 00:08:03.000]  用文學批判我們會發現
[00:08:03.000 --> 00:08:08.800]  經常出現在這段第三章和第二章都有這個字眼
[00:08:08.800 --> 00:08:11.800]  就是「躺臥」這個字眼
[00:08:11.800 --> 00:08:13.800]  包括在第二節
[00:08:13.800 --> 00:08:15.800]  第二節那句說話就是
[00:08:15.800 --> 00:08:19.800]  「以你睡臥在自己的地方」
[00:08:19.800 --> 00:08:23.800]  這個睡臥原文就是躺臥
[00:08:23.800 --> 00:08:27.200]  然後你會發現第三章的三節
[00:08:27.200 --> 00:08:31.400]  也有一句就是「撒姆爾已經睡了」
[00:08:31.400 --> 00:08:35.000]  這個睡字原文看來就是躺臥
[00:08:35.000 --> 00:08:40.000]  所以「以你」就是躺臥在自己的地方
[00:08:40.000 --> 00:08:44.000]  撒姆爾也睡了
[00:08:44.000 --> 00:08:47.200]  他的躺臥是躺臥在自己的地方
[00:08:47.200 --> 00:08:50.600]  似乎有一種文學的色彩
[00:08:50.600 --> 00:08:54.000]  他強調在自己的地方
[00:08:54.000 --> 00:08:58.600]  而在這裡「神的燈就在神」
[00:08:58.600 --> 00:09:03.400]  變成了「藥櫃的地方」
[00:09:03.400 --> 00:09:07.600]  給你的感覺就是撒姆爾睡的地方
[00:09:07.600 --> 00:09:11.200]  很貼近藥櫃的燈
[00:09:11.200 --> 00:09:16.000]  而「以你躺臥在」基本上強調是自己的地方
[00:09:16.000 --> 00:09:23.400]  所以躺臥的地方似乎發生了一個對比性
[00:09:23.400 --> 00:09:25.200]  根據文學批判
[00:09:25.200 --> 00:09:28.600]  你會發現「以你」藉著這個躺臥
[00:09:28.600 --> 00:09:31.800]  好像關心自己的地方
[00:09:31.800 --> 00:09:36.800]  而撒姆爾藉著這個躺臥好像躺臥在神的地方
[00:09:36.800 --> 00:09:42.400]  自己的地方和神的地方成為一個強烈的對比
[00:09:42.400 --> 00:09:46.400]  撒姆爾似乎站在上帝那邊
[00:09:46.400 --> 00:09:49.200]  很關心上帝的地方
[00:09:49.200 --> 00:09:53.400]  但「以你」似乎關注自己的地方
[00:09:53.400 --> 00:09:56.200]  這樣不同形式的躺臥
[00:09:56.200 --> 00:09:58.400]  但我們也要問
[00:09:58.400 --> 00:10:02.000]  「以你」所說的自己的地方
[00:10:02.000 --> 00:10:05.200]  其實是哪一處呢?
[00:10:05.200 --> 00:10:07.600]  其中一個有可能的解釋
[00:10:07.600 --> 00:10:13.400]  很有可能撒姆爾躺臥的地方和「以你躺臥的地方」
[00:10:13.400 --> 00:10:16.600]  都是屬於一個地方
[00:10:16.600 --> 00:10:19.000]  如果是這樣,其實也很合理
[00:10:19.000 --> 00:10:28.000]  因為夏文在「以你」也聽到同志撒姆爾的呼喚
[00:10:28.000 --> 00:10:30.600]  所以我們理論上就會明白
[00:10:30.600 --> 00:10:34.600]  所謂「以你」自己的地方和撒姆爾躺臥
[00:10:34.600 --> 00:10:38.600]  比較貼近上帝的地方其實是同一個地方
[00:10:38.600 --> 00:10:44.400]  但經文為何說這是自己的地方呢?
[00:10:44.400 --> 00:10:47.600]  這是一個很特別的描述
[00:10:47.600 --> 00:10:50.600]  其中一個比較特別的解釋
[00:10:50.600 --> 00:10:55.800]  就是「以你」就算他躺臥在神的地方
[00:10:55.800 --> 00:11:00.400]  會墨或周邊的範圍都是屬於神的地方
[00:11:00.400 --> 00:11:03.800]  應該就是「以你」和撒姆爾居住的地方
[00:11:03.800 --> 00:11:09.000]  但經文描述這是「以你」自己的地方
[00:11:09.000 --> 00:11:14.000]  如果是這樣,就有一種私有化的狀態
[00:11:14.000 --> 00:11:20.200]  會否「以你」就像私有化了上帝的地方為自己的地方
[00:11:20.200 --> 00:11:23.400]  給你的感覺就是「以你」做主
[00:11:23.400 --> 00:11:27.200]  而不是上帝做主的一種感覺
[00:11:27.200 --> 00:11:34.600]  這種感覺就是文學批判人所衍生出來的想像
[00:11:34.600 --> 00:11:41.000]  同樣地「躺臥」這個字也在夏文裡面繼續出現
[00:11:41.000 --> 00:11:47.800]  兩次撒姆爾聽到所謂「以你」的呼喚
[00:11:47.800 --> 00:11:49.800]  就去找「以你」
[00:11:49.800 --> 00:11:56.800]  兩次「以你」都吩咐撒姆爾回到自己那裡繼續躺臥
[00:11:56.800 --> 00:12:00.800]  兩次都吩咐他繼續到那裡睡
[00:12:00.800 --> 00:12:05.400]  到了第三次才叫撒姆爾教他
[00:12:05.400 --> 00:12:11.800]  應該回應那把聲音,就是「服人應聽」
[00:12:11.800 --> 00:12:16.800]  變成「躺臥」這個字兩次都是出自「以你」的口
[00:12:16.800 --> 00:12:20.800]  當然「以你」的判斷力有限
[00:12:20.800 --> 00:12:24.800]  撒姆爾以為是「以你」叫他
[00:12:24.800 --> 00:12:30.800]  「以你」也未必醒水頭兩次繼續叫撒姆爾去躺臥和睡覺
[00:12:30.800 --> 00:12:33.800]  理論上「以你」是一個師父
[00:12:33.800 --> 00:12:35.800]  撒姆爾是一個童子
[00:12:35.800 --> 00:12:41.800]  所以「以你」才有判斷力去教他怎樣做
[00:12:41.800 --> 00:12:44.800]  但是上帝就真的很有趣
[00:12:44.800 --> 00:12:48.800]  理論上在一個這樣的權力架構下
[00:12:48.800 --> 00:12:54.800]  上帝啟示他的話語應該首先是啟示給「以你」
[00:12:54.800 --> 00:12:56.800]  因為「以你」才是主理人
[00:12:56.800 --> 00:12:59.800]  「以你」才是宗教的權力核心
[00:12:59.800 --> 00:13:01.800]  「以你」是事先
[00:13:01.800 --> 00:13:05.800]  「以你」是傳遞上帝說話的人
[00:13:05.800 --> 00:13:09.800]  但上帝似乎真的沒什麼興趣啟示給「以你」
[00:13:09.800 --> 00:13:12.800]  因為可能說多了都浪費力氣
[00:13:12.800 --> 00:13:19.800]  又或者他不能忠誠地將上帝的說話傳遞到百姓都未必
[00:13:19.800 --> 00:13:23.800]  上帝竟然就向一個剛剛一個初哥
[00:13:23.800 --> 00:13:28.800]  沒有受過訓練又或者他是一個童子
[00:13:28.800 --> 00:13:31.800]  的一位撒姆爾去揭示他自己
[00:13:31.800 --> 00:13:34.800]  但當他揭示他自己的時候
[00:13:34.800 --> 00:13:41.800]  所揭示的內容竟然是記載了對「以你」的審判
[00:13:41.800 --> 00:13:45.800]  這樣的內容是向一個童子說明
[00:13:45.800 --> 00:13:47.800]  當然那個童子很害怕
[00:13:47.800 --> 00:13:51.800]  這樣的預言竟然告訴我
[00:13:51.800 --> 00:14:00.800]  你會發現上帝似乎真的在以色列找不到很多比較正確的人
[00:14:00.800 --> 00:14:02.800]  比較像樣的人去說
[00:14:02.800 --> 00:14:06.800]  情況就很比我們現在的教會
[00:14:06.800 --> 00:14:09.800]  會不會我們也有些宗教的領袖
[00:14:09.800 --> 00:14:15.800]  有些長老、有些執事、有些牧師、有些傳道人
[00:14:15.800 --> 00:14:20.800]  好像一個廟祝那樣去營運一間教會
[00:14:20.800 --> 00:14:25.800]  但是真真正正要履行上帝話語的即時
[00:14:25.800 --> 00:14:31.800]  成為那個先知忠誠地用上帝的說話教導、牧養百姓
[00:14:31.800 --> 00:14:34.800]  我們已經去到拋諸腦後
[00:14:34.800 --> 00:14:39.800]  我們只不過在營運一間公司、一間教會
[00:14:39.800 --> 00:14:43.800]  包括有很多活動,好像一個社區會堂
[00:14:43.800 --> 00:14:51.800]  去到做那個令會、興趣班、團契活動之類
[00:14:51.800 --> 00:14:55.800]  我們淋淋灑灑很多項目、很多活動
[00:14:55.800 --> 00:14:59.800]  但是我們把這些一切做完之後
[00:14:59.800 --> 00:15:03.800]  竟然我們就好像一個「以你」那樣
[00:15:03.800 --> 00:15:06.800]  去到不忠誠地傳遞上帝的說話
[00:15:06.800 --> 00:15:08.800]  一個分裂的判斷力
[00:15:08.800 --> 00:15:12.800]  以至上帝真的有說話跟百姓去講的時候
[00:15:12.800 --> 00:15:18.800]  他就找不到一個忠心的先知去傳遞上帝的說話
[00:15:18.800 --> 00:15:22.800]  我們這種廟祝式的運作要到何時
[00:15:22.800 --> 00:15:28.800]  我們會發現上帝就是在一個這樣的亂局底下
[00:15:28.800 --> 00:15:33.800]  這個亂局不是在說時代的背景有什麼亂局
[00:15:33.800 --> 00:15:41.800]  而是在說教會內部、會幕內就有權力中心的人物
[00:15:41.800 --> 00:15:46.800]  好像以你一般那樣,當教會是自己的地方
[00:15:46.800 --> 00:15:51.800]  在營運很多事務、做很多事
[00:15:51.800 --> 00:15:56.800]  但是最核心的上帝話語的即時冒作用
[00:15:56.800 --> 00:15:59.800]  就在一個這樣的情況底下
[00:15:59.800 --> 00:16:03.800]  上帝呼召童子撒姆爾
[00:16:03.800 --> 00:16:08.800]  上帝呼召童子撒姆爾,他不是什麼權貴
[00:16:08.800 --> 00:16:12.800]  他沒有受過或者正在接受訓練
[00:16:12.800 --> 00:16:18.800]  但是那種僕人傾聽傾聽的呼召就淋到撒姆爾身上
[00:16:18.800 --> 00:16:22.800]  「若然」就是「以你」的兒子行不行呢?
[00:16:22.800 --> 00:16:24.800]  「以你」的兒子更加不行
[00:16:24.800 --> 00:16:28.800]  因為我們會發現「統我」這一個字
[00:16:28.800 --> 00:16:32.800]  都出現在撒姆爾上的第二章二字
[00:16:32.800 --> 00:16:38.800]  描述「以你」的兒子竟然和那些僱人去到九合
[00:16:38.800 --> 00:16:42.800]  和合本譯作九合,原文就是「統我」
[00:16:42.800 --> 00:16:45.800]  所以我們會發現一個對比
[00:16:45.800 --> 00:16:49.800]  我們會發現經文描述「以你」「統我」在自己的地方
[00:16:49.800 --> 00:16:52.800]  當這裡是私有化的出場
[00:16:52.800 --> 00:16:56.800]  撒姆爾「統我」在接近上帝的地方
[00:16:56.800 --> 00:16:58.800]  根據他的「統我術」
[00:16:58.800 --> 00:17:00.800]  他就領受到上帝的召命
[00:17:00.800 --> 00:17:04.800]  去到有一種叫做僕人傾聽的心意
[00:17:04.800 --> 00:17:08.800]  另外那端商就是「以你」的兒子仍然都「統我」
[00:17:08.800 --> 00:17:12.800]  但是他竟然和那些僱人去到九合和統我
[00:17:12.800 --> 00:17:15.800]  我們各人都有不同的「統我」
[00:17:15.800 --> 00:17:20.800]  我們究竟是「統我」在很戀慕那個權力
[00:17:20.800 --> 00:17:23.800]  還是「統我」在人亂當中
[00:17:23.800 --> 00:17:26.800]  還是「統我」在上帝的地方
[00:17:26.800 --> 00:17:28.800]  你是很想傾聽上帝的話
[00:17:28.800 --> 00:17:34.800]  這個時代的「統我」成為這段經文的背景
[00:17:34.800 --> 00:17:37.800]  我們明白撒姆爾蒙召的時候
[00:17:37.800 --> 00:17:40.800]  絕對不是一個平穩
[00:17:40.800 --> 00:17:43.800]  又或者每人都敬畏上帝的時代
[00:17:43.800 --> 00:17:49.800]  反之,一個紛亂、肅靈、盲的時代
[00:17:49.800 --> 00:17:53.800]  是一個廟祝式的「以你」的時代
[00:17:53.800 --> 00:17:57.800]  上帝就呼召撒姆爾
[00:17:57.800 --> 00:18:01.800]  我們要問,甚麼叫做僕人傾聽呢?
[00:18:01.800 --> 00:18:05.800]  僕人傾聽其實就是在說先知的召命
[00:18:05.800 --> 00:18:09.800]  正如上個星期我們談論到摩西的時候
[00:18:09.800 --> 00:18:11.800]  我們明白先知這個字
[00:18:11.800 --> 00:18:15.800]  其實就不是介紹先過你知,又或者未卜先知
[00:18:15.800 --> 00:18:18.800]  先知就是上帝的代言人
[00:18:18.800 --> 00:18:22.800]  那個重要的器官就是耳朵
[00:18:22.800 --> 00:18:26.800]  要聽,這個才是最重要先知的召命
[00:18:26.800 --> 00:18:28.800]  這個召命也來自摩西
[00:18:28.800 --> 00:18:31.800]  因為《生命記》第五章27節
[00:18:31.800 --> 00:18:38.800]  也表示百姓要求摩西近前去西乃山的上帝那裡
[00:18:38.800 --> 00:18:40.800]  去聽清楚上帝說甚麼
[00:18:40.800 --> 00:18:45.800]  然後就下山和那群百姓宣講上帝的說話
[00:18:45.800 --> 00:18:49.800]  這樣上山聽,下山講
[00:18:49.800 --> 00:18:52.800]  正正就是《生命記》第五章27節
[00:18:52.800 --> 00:18:56.800]  所定義甚麼叫做先知的即時
[00:18:56.800 --> 00:19:00.800]  所以僕人傾聽,即是撒姆爾領受這個召命
[00:19:00.800 --> 00:19:02.800]  原來不是新的召命
[00:19:02.800 --> 00:19:08.800]  是在跟隨摩西作為先知的那個模式的召命
[00:19:08.800 --> 00:19:12.800]  你可以說撒姆爾也是跟著摩西尋找石頭
[00:19:12.800 --> 00:19:17.800]  跟著摩西所定義的模式去做先知
[00:19:17.800 --> 00:19:20.800]  將上帝的說話傳講出去
[00:19:20.800 --> 00:19:22.800]  就在一個這樣的時代底下
[00:19:22.800 --> 00:19:27.800]  另一個摩西第二人肉了
[00:19:27.800 --> 00:19:30.800]  這位摩西第二就是撒姆爾
[00:19:30.800 --> 00:19:33.800]  撒姆爾領受上帝的吩咐
[00:19:33.800 --> 00:19:35.800]  成為那位先知
[00:19:35.800 --> 00:19:37.800]  就是一個這樣紛亂的
[00:19:37.800 --> 00:19:41.800]  沒有上帝話語輕小的年代
[00:19:41.800 --> 00:19:43.800]  領受他的召命
[00:19:43.800 --> 00:19:45.800]  他的召命很單一
[00:19:45.800 --> 00:19:48.800]  就是上帝跟他說甚麼
[00:19:48.800 --> 00:19:53.800]  他就要將這個說話傳遍給以色列的召命
[00:19:53.800 --> 00:19:57.800]  三章21節就描述了他的使命宣言
[00:19:57.800 --> 00:20:01.800]  他就說:耶和華憂哉斯羅顯然
[00:20:01.800 --> 00:20:07.800]  因為耶和華將自己的話去到密士撒姆爾
[00:20:07.800 --> 00:20:12.800]  撒姆爾就把這話傳遍以色列
[00:20:12.800 --> 00:20:16.800]  李託道這一句有兩個動詞我們要留意
[00:20:16.800 --> 00:20:21.800]  這兩個動詞都是用被動的形式去呈現
[00:20:21.800 --> 00:20:24.800]  耶和華憂哉斯羅顯然
[00:20:24.800 --> 00:20:28.800]  顯然這個字的字根其實就是漢見
[00:20:28.800 --> 00:20:30.800]  但它是一個被動詞
[00:20:30.800 --> 00:20:33.800]  它的翻譯應該是被漢見
[00:20:33.800 --> 00:20:36.800]  所以耶和華憂哉斯羅被漢見
[00:20:36.800 --> 00:20:38.800]  被誰漢見呢?
[00:20:38.800 --> 00:20:42.800]  其實有可能就是被撒姆爾漢見
[00:20:42.800 --> 00:20:45.800]  我好像上星期也說過
[00:20:45.800 --> 00:20:49.800]  先知最重要就是眼的耳朵
[00:20:49.800 --> 00:20:51.800]  當然也有你的口
[00:20:51.800 --> 00:20:54.800]  但是你看到甚麼、你聽到甚麼
[00:20:54.800 --> 00:20:55.800]  是比你的口更重要
[00:20:55.800 --> 00:20:57.800]  因為你要領受上帝的話
[00:20:57.800 --> 00:21:00.800]  就是靠這兩個器官
[00:21:00.800 --> 00:21:03.800]  所以被漢見就是針對眼睛
[00:21:03.800 --> 00:21:06.800]  上帝就要在視羅那裡顯現
[00:21:06.800 --> 00:21:12.800]  然後因為耶和華將自己的話物事撒姆爾
[00:21:12.800 --> 00:21:18.800]  物事這個字翻譯出來應該就是被揭示
[00:21:18.800 --> 00:21:20.800]  這個就是針對撒姆爾的耳朵
[00:21:20.800 --> 00:21:25.800]  因為耶和華的話就要被揭示在他的耳朵
[00:21:25.800 --> 00:21:30.800]  撒姆爾就把這番話傳遍以色列地
[00:21:30.800 --> 00:21:32.800]  這個就是靠口
[00:21:32.800 --> 00:21:38.800]  所以在這裡無論是聽的、說的和聽的
[00:21:38.800 --> 00:21:40.800]  都會同一時間出現
[00:21:40.800 --> 00:21:44.800]  才知道不是我們想像中那麼複雜
[00:21:44.800 --> 00:21:48.800]  我們不需要在教會舉辦很多活動
[00:21:48.800 --> 00:21:50.800]  好像一個社區中心一樣
[00:21:50.800 --> 00:21:51.800]  很多興趣班
[00:21:51.800 --> 00:21:53.800]  當然有時有些興趣班
[00:21:53.800 --> 00:21:55.800]  有時有些活動是需要的
[00:21:55.800 --> 00:22:00.800]  但是總不比上帝話語的即時
[00:22:00.800 --> 00:22:04.800]  用上帝的話語去建立、造就門徒
[00:22:04.800 --> 00:22:07.800]  並且讓他們跟隨主基督
[00:22:07.800 --> 00:22:09.800]  這一點更重要
[00:22:09.800 --> 00:22:11.800]  你作為一個青少年的導師
[00:22:11.800 --> 00:22:16.800]  又或者作為一個老師、傳道
[00:22:16.800 --> 00:22:19.800]  你可以陪那班青少年去玩
[00:22:19.800 --> 00:22:21.800]  去打搏game
[00:22:21.800 --> 00:22:23.800]  去做很多活動
[00:22:23.800 --> 00:22:27.800]  但仍然這些活動跟他們熟絡了
[00:22:27.800 --> 00:22:31.800]  但最終沒有辦法引領他們
[00:22:31.800 --> 00:22:33.800]  去認識耶穌基督
[00:22:33.800 --> 00:22:35.800]  朝向耶穌基督的方向
[00:22:35.800 --> 00:22:38.800]  這一切都是枉然
[00:22:38.800 --> 00:22:42.800]  我們明白上帝話語的即時是重要的
[00:22:42.800 --> 00:22:45.800]  才是核心所在
[00:22:45.800 --> 00:22:48.800]  才是教會之所以成為教會
[00:22:48.800 --> 00:22:51.800]  其中一個原因就是這裡
[00:22:52.800 --> 00:22:55.800]  每一個人都很有可能成為
[00:22:55.800 --> 00:22:58.800]  以利廟祝式的模樣
[00:22:58.800 --> 00:23:01.800]  但我們更加要深思自己
[00:23:01.800 --> 00:23:05.800]  究竟我是否這個撒姆爾
[00:23:05.800 --> 00:23:08.800]  你會發現這是一個甚麼時代
[00:23:08.800 --> 00:23:12.800]  除了是視羅、回莫、以利的時代
[00:23:12.800 --> 00:23:18.800]  還是一個那班百姓厭棄上帝和厭棄先知的年代
[00:23:18.800 --> 00:23:22.800]  因為撒姆爾成為先知和事先之後
[00:23:22.800 --> 00:23:26.800]  他也同樣和以利一樣會年紀老邁
[00:23:26.800 --> 00:23:29.800]  他也同樣和以利一樣不恨地
[00:23:29.800 --> 00:23:32.800]  他兩個兒子都是一個不肖子
