
[00:00:00.000 --> 00:00:02.000]  (字幕:Sara Chow)
[00:03:15.400 --> 00:03:17.400]  特別重點的部分
[00:03:17.400 --> 00:03:19.000]  都會放在針眼
[00:03:19.000 --> 00:03:21.200]  那個才德的婦人裡面
[00:03:21.200 --> 00:03:23.600]  讓我們看看那個女性的形象
[00:03:23.600 --> 00:03:30.200]  如何去到顛覆當時古今東對於外貌的想像
[00:03:30.200 --> 00:03:34.400]  第三,我們就會跳到傳道書
[00:03:34.400 --> 00:03:37.000]  裡面有提到原來有些人
[00:03:37.000 --> 00:03:39.400]  他有好的明星
[00:03:39.400 --> 00:03:42.000]  又或者是比別人更加努力
[00:03:42.000 --> 00:03:44.200]  但是他們成就與否
[00:03:44.200 --> 00:03:47.200]  並不在乎他有多努力
[00:03:47.200 --> 00:03:51.400]  原來他都是在乎一個定時和時機
[00:03:51.400 --> 00:03:54.400]  傳道書那種虛空的智慧
[00:03:54.400 --> 00:03:57.800]  如何顛覆我們一切的想法呢
[00:03:57.800 --> 00:03:59.600]  這是第三課
[00:03:59.600 --> 00:04:03.600]  第四課,我們回到耶穌基督的身上
[00:04:03.600 --> 00:04:05.600]  特別他和法利塞人
[00:04:05.600 --> 00:04:08.800]  去到一同討論應不應該納粹
[00:04:08.800 --> 00:04:10.800]  去到比凱撒的時候
[00:04:10.800 --> 00:04:15.800]  那班人員去到評論耶穌基督
[00:04:15.800 --> 00:04:19.800]  就是那位不憑外貌認人的主
[00:04:19.800 --> 00:04:22.200]  這位主的對答當中
[00:04:22.200 --> 00:04:25.000]  如何去到改變和更新
[00:04:25.000 --> 00:04:28.800]  我們對於憑外貌認人這回事呢
[00:04:28.800 --> 00:04:30.600]  然後最後一課
[00:04:30.600 --> 00:04:33.600]  我們就會去到雅各書
[00:04:33.600 --> 00:04:37.000]  特別提到裡面在教會當中
[00:04:37.000 --> 00:04:39.600]  就會出現一個不理想的情況
[00:04:39.600 --> 00:04:42.000]  原來你是達官貴人的話
[00:04:42.000 --> 00:04:45.200]  你就坐在一個上好的座位裡面
[00:04:45.200 --> 00:04:47.400]  原來你是一個窮小子
[00:04:47.400 --> 00:04:50.600]  就只能夠站在一個不顯眼的地方
[00:04:50.600 --> 00:04:54.000]  這種叫做偏差
[00:04:54.000 --> 00:04:57.400]  又或者偏待人的這樣的練習
[00:04:57.400 --> 00:05:00.200]  如何雅各去到評擊他
[00:05:00.200 --> 00:05:01.400]  並且要修正
[00:05:01.400 --> 00:05:04.400]  因為這個是不合乎愛倫社
[00:05:04.400 --> 00:05:07.200]  如同自己的向度
[00:05:07.200 --> 00:05:10.400]  所以我們很想透過五堂課堂
[00:05:10.400 --> 00:05:12.000]  和大家一起推一看
[00:05:12.000 --> 00:05:14.000]  有三堂在舊約
[00:05:14.000 --> 00:05:15.600]  兩堂在新約
[00:05:15.600 --> 00:05:18.800]  和大家一起全面地去分析
[00:05:18.800 --> 00:05:22.400]  這個外貌的神學到底是怎樣
[00:05:22.400 --> 00:05:24.600]  所以我們就事不宜遲
[00:05:24.600 --> 00:05:26.800]  我們就去到第一堂
[00:05:26.800 --> 00:05:28.600]  《盡美的君王》
[00:05:28.600 --> 00:05:30.200]  不過在上課之前
[00:05:30.200 --> 00:05:33.200]  我也略略介紹給大家
[00:05:33.200 --> 00:05:36.000]  其實裡面很多的內容
[00:05:36.000 --> 00:05:39.000]  都收錄在這本新出版的書籍
[00:05:39.000 --> 00:05:41.000]  書籍的正正名字
[00:05:41.000 --> 00:05:43.600]  就叫做《顛覆外貌的上像》
[00:05:43.600 --> 00:05:45.800]  是宣導全意去到出版的
[00:05:45.800 --> 00:05:48.400]  我也鼓勵你上課堂的時候
[00:05:48.400 --> 00:05:50.000]  也值得擁有一本
[00:05:50.000 --> 00:05:51.800]  一邊聽一邊看
[00:05:51.800 --> 00:05:55.200]  我想就更加容易消化
[00:05:55.200 --> 00:05:57.600]  裡面的真理和內容
[00:05:57.600 --> 00:06:01.200]  我們看看什麼叫做《盡美的君王》
[00:06:01.200 --> 00:06:04.600]  因為如果你真的看古晉東的話
[00:06:04.600 --> 00:06:07.400]  我們就會發現古晉東很多的文獻
[00:06:07.400 --> 00:06:10.000]  特別都有記載一個君王
[00:06:10.000 --> 00:06:12.600]  他的外貌是怎樣的
[00:06:12.600 --> 00:06:15.200]  特別我在這裡提到
[00:06:15.200 --> 00:06:20.000]  一個非常有名的泥板的記載
[00:06:20.000 --> 00:06:24.400]  是關乎米索不達米亞的一個神話的故事
[00:06:24.400 --> 00:06:26.400]  我可以說是用神話
[00:06:26.400 --> 00:06:28.800]  他可能是一個歷史人物
[00:06:28.800 --> 00:06:32.400]  但是他是神話化了的歷史人物也不一定
[00:06:32.400 --> 00:06:35.600]  他的名字就是古晉東一個皇帝
[00:06:35.600 --> 00:06:37.400]  他的名字叫Gilgamesh
[00:06:37.400 --> 00:06:40.200]  Gilgamesh我們會發現
[00:06:40.200 --> 00:06:42.200]  有一個神父
[00:06:42.200 --> 00:06:45.200]  他的名字叫Gilgamesh Epic
[00:06:45.200 --> 00:06:50.400]  這個泥板裡面有很多段落
[00:06:50.400 --> 00:06:52.800]  是記載了Gilgamesh
[00:06:52.800 --> 00:06:56.400]  究竟他的形象到底是怎樣
[00:06:56.400 --> 00:06:59.600]  某程度上都反映了古晉東
[00:06:59.600 --> 00:07:03.200]  對於一個皇帝的期望到底是怎樣
[00:07:03.200 --> 00:07:08.800]  在這裡我都略略和大家用幾段的泥板
[00:07:08.800 --> 00:07:10.600]  和大家一起去看一看
[00:07:10.600 --> 00:07:15.000]  如果詳情你真的很想看看泥板的英文翻譯
[00:07:15.000 --> 00:07:16.800]  他的記載到底是怎樣
[00:07:16.800 --> 00:07:21.600]  你就值得參考這本書的第五頁
[00:07:21.600 --> 00:07:26.800]  第五頁裡面就有詳細記錄了Gilgamesh的形象是怎樣
[00:07:26.800 --> 00:07:31.000]  特別我在螢光幕讓大家能夠看到
[00:07:31.000 --> 00:07:34.400]  他有一句話就說Gilgamesh是怎樣
[00:07:34.400 --> 00:07:35.600]  是很高的
[00:07:35.600 --> 00:07:38.400]  你見到第一句的英文是很高的
[00:07:38.400 --> 00:07:42.200]  他的形象是很有震懾力
[00:07:42.200 --> 00:07:44.000]  很有威嚴的
[00:07:44.000 --> 00:07:46.600]  並且他是怎樣呢
[00:07:46.600 --> 00:07:49.000]  並且有另外一段就描述到
[00:07:49.000 --> 00:07:52.400]  他這個完美的身段和形象
[00:07:52.400 --> 00:07:59.200]  是受到很多的神明去塑造他的形象
[00:07:59.200 --> 00:08:00.400]  包括他的身體
[00:08:00.400 --> 00:08:03.400]  即是他的身體是非常有能力
[00:08:03.400 --> 00:08:04.800]  Powerful
[00:08:04.800 --> 00:08:07.800]  還有他的美麗是Majestic的
[00:08:07.800 --> 00:08:09.400]  很有威嚴
[00:08:09.400 --> 00:08:12.400]  很榮耀的一個身段
[00:08:12.400 --> 00:08:15.200]  並且他是極度高的
[00:08:15.200 --> 00:08:18.200]  總共有11爪這麼高
[00:08:18.200 --> 00:08:20.200]  大家能夠想像
[00:08:20.200 --> 00:08:23.000]  一爪可能等於你的一個手臂
[00:08:23.000 --> 00:08:25.200]  11爪高其實是超高
[00:08:25.200 --> 00:08:28.200]  是一個超勁的巨人
[00:08:28.200 --> 00:08:29.000]  不但如此
[00:08:29.000 --> 00:08:33.200]  我們又會發現他的胸膛有四爪闊
[00:08:33.200 --> 00:08:37.200]  又或者他的腳板也有三爪這麼多
[00:08:37.200 --> 00:08:39.600]  你會發現這是一個大腳板
[00:08:39.600 --> 00:08:41.000]  是一個巨人
[00:08:41.000 --> 00:08:43.200]  並且他的胸膛也這麼闊
[00:08:43.200 --> 00:08:45.200]  你就能夠想像當時
[00:08:45.200 --> 00:08:48.200]  古晉東描述一個皇帝的形象
[00:08:48.200 --> 00:08:50.400]  最重要是怎樣呢
[00:08:50.400 --> 00:08:52.200]  最重要是高大
[00:08:52.200 --> 00:08:54.400]  帥氣和威猛
[00:08:54.400 --> 00:08:58.200]  當然你會看到這麼誇張的描述
[00:08:58.200 --> 00:09:00.600]  很明顯這是神話
[00:09:00.600 --> 00:09:06.800]  他也背後象徵一種政治宣傳
[00:09:06.800 --> 00:09:09.600]  就是因為你要合理化一個人
[00:09:09.600 --> 00:09:10.800]  去做皇帝
[00:09:10.800 --> 00:09:13.600]  你那些政治宣傳的單張
[00:09:13.600 --> 00:09:15.200]  那些宣傳
[00:09:15.200 --> 00:09:18.400]  就一定要描述到這個皇帝有多厲害
[00:09:18.400 --> 00:09:20.400]  他的身段有多高
[00:09:20.400 --> 00:09:23.800]  他有多帥之類的
[00:09:23.800 --> 00:09:25.600]  你就會發現
[00:09:25.600 --> 00:09:29.400]  其實他是有很多不同的動機
[00:09:29.400 --> 00:09:31.200]  為什麼要寫這篇文章
[00:09:31.200 --> 00:09:33.400]  要麼就是一個宣傳
[00:09:33.400 --> 00:09:35.200]  是一個政治宣傳
[00:09:35.200 --> 00:09:37.800]  為的目的就是反映了
[00:09:37.800 --> 00:09:40.400]  背後當時的古晉東
[00:09:40.400 --> 00:09:43.400]  對於一個皇帝的形象到底是怎樣
[00:09:43.400 --> 00:09:45.800]  他不是反映歷史事實
[00:09:45.800 --> 00:09:48.800]  但是他某程度上都能夠反映
[00:09:48.800 --> 00:09:53.400]  當時的人對一個皇帝的期望到底是怎樣
[00:09:53.400 --> 00:09:56.600]  期望就是帥氣、高大和威猛
[00:09:56.600 --> 00:09:58.800]  並且他不單止帥氣
[00:09:58.800 --> 00:10:02.200]  他還要描述他的頭髮、鬍鬚
[00:10:02.200 --> 00:10:06.200]  原來皇帝的臉一定要長滿鬍鬚
[00:10:06.200 --> 00:10:11.000]  還有他的頭髮一定要非常黑
[00:10:11.000 --> 00:10:12.600]  特別黑到什麼呢
[00:10:12.600 --> 00:10:14.600]  黑到好像閃黑一樣
[00:10:14.600 --> 00:10:16.800]  你看到這段文字
[00:10:16.800 --> 00:10:21.200]  都有記載青寶石
[00:10:21.200 --> 00:10:25.000]  他的閃黑就是描述到這個皇帝
[00:10:25.000 --> 00:10:29.800]  然後你又看到這張單張的最後兩行
[00:10:29.800 --> 00:10:32.400]  你就會發現他是最帥氣的
[00:10:32.400 --> 00:10:34.400]  極度帥氣
[00:10:34.400 --> 00:10:39.600]  所以帥氣、長頭髮、鬍鬚、高大
[00:10:39.600 --> 00:10:41.800]  一個巨人的形象
[00:10:41.800 --> 00:10:43.600]  應該就是一個英雄
[00:10:43.600 --> 00:10:45.600]  有一個英雄的形象
[00:10:45.600 --> 00:10:49.800]  才匹配可以成為皇帝
[00:10:49.800 --> 00:10:55.200]  這就是當時古晉東的一些看法
[00:10:55.200 --> 00:10:58.000]  所以如果我們有這樣的基本資料
[00:10:58.000 --> 00:11:00.000]  這方面的基本資料
[00:11:00.000 --> 00:11:04.000]  其實我記載了在這本書的第四到第五頁
[00:11:04.000 --> 00:11:07.400]  大家可以詳細看一看
[00:11:07.400 --> 00:11:09.800]  接著我們就會看下去
[00:11:09.800 --> 00:11:11.200]  看下去的時候
[00:11:11.200 --> 00:11:15.400]  我們就對比其實這個《數羅王》
[00:11:15.400 --> 00:11:18.200]  到底他的出場是怎麼樣
[00:11:18.200 --> 00:11:21.000]  他的出場
[00:11:21.000 --> 00:11:25.400]  就是記載了在《撒慕爾記》上的第九章
[00:11:25.400 --> 00:11:27.000]  一到二節的經文
[00:11:27.000 --> 00:11:30.000]  如果大家能夠可以的話
[00:11:30.000 --> 00:11:33.000]  這本書裡面的第二百頁
[00:11:33.000 --> 00:11:35.600]  就是在說這件事
[00:11:35.600 --> 00:11:36.600]  他就這樣說
[00:11:36.600 --> 00:11:40.200]  有一個變雅敏人名叫基時
[00:11:40.200 --> 00:11:44.400]  是變雅敏人亞非亞的元孫
[00:11:44.400 --> 00:11:46.400]  比哥拉的真孫
[00:11:46.400 --> 00:11:48.400]  洗羅的孫子
[00:11:48.400 --> 00:11:50.000]  阿別的兒子
[00:11:50.000 --> 00:11:52.600]  是一個大能的勇士
[00:11:52.600 --> 00:11:54.000]  他有一個兒子
[00:11:54.000 --> 00:11:56.200]  他的名字就叫做數羅
[00:11:56.200 --> 00:11:59.200]  又健壯又俊美
[00:11:59.200 --> 00:12:01.200]  在以色列人當中
[00:12:01.200 --> 00:12:03.600]  沒有一個能比他
[00:12:03.600 --> 00:12:07.800]  並且他的身體是比眾人高一個頭的
[00:12:07.800 --> 00:12:10.800]  我們怎麼去分析這段經文呢
[00:12:10.800 --> 00:12:12.800]  你會看到
[00:12:12.800 --> 00:12:15.000]  他要介紹數羅出場
[00:12:15.000 --> 00:12:20.000]  數羅出場的確是很符合當時顧勁東
[00:12:20.000 --> 00:12:23.800]  一個皇帝完美的形象的身段
[00:12:23.800 --> 00:12:26.400]  特別他要說到他的出身
[00:12:26.400 --> 00:12:29.400]  一開頭就要提到他的家譜
[00:12:29.400 --> 00:12:31.000]  這個家譜裡面
[00:12:31.000 --> 00:12:33.000]  就是非常詳細告訴他
[00:12:33.000 --> 00:12:35.200]  祖祖五代的子孫
[00:12:35.200 --> 00:12:37.600]  其實他是一個變雅敏人
[00:12:37.600 --> 00:12:40.600]  並且他的爸爸是叫做基時
[00:12:40.600 --> 00:12:43.000]  他的爸爸有一個這樣的形容
[00:12:43.000 --> 00:12:46.600]  那個形容就是大能的勇士
[00:12:46.600 --> 00:12:48.000]  元文的直譯
[00:12:48.000 --> 00:12:51.200]  你可以譯作強大的才主都可以
[00:12:51.200 --> 00:12:53.400]  就代表他的爸爸
[00:12:53.400 --> 00:12:57.800]  未必一定是一個軍隊裡面的士兵
[00:12:57.800 --> 00:13:00.000]  又或者那些勇士
[00:13:00.000 --> 00:13:02.400]  很有可能是一個大才主
[00:13:02.400 --> 00:13:05.000]  是一個很有錢的人都未必
[00:13:05.000 --> 00:13:07.400]  不過無論他是一個士兵
[00:13:07.400 --> 00:13:09.000]  還是一個大才主
[00:13:09.000 --> 00:13:10.800]  他都生了一個兒子
[00:13:10.800 --> 00:13:13.400]  他的兒子就是數羅
[00:13:13.400 --> 00:13:17.600]  數羅他就說又健壯又俊美
[00:13:17.600 --> 00:13:19.200]  如果你將這個字
[00:13:19.200 --> 00:13:21.200]  去到元文直譯的話
[00:13:21.200 --> 00:13:25.200]  就代表數羅是有年輕和好
[00:13:25.200 --> 00:13:27.400]  年輕和好
[00:13:27.400 --> 00:13:29.000]  年輕很重要
[00:13:29.000 --> 00:13:31.000]  因為就代表他有前景
[00:13:31.000 --> 00:13:32.400]  有前途
[00:13:32.400 --> 00:13:34.600]  並且總之什麼都好
[00:13:34.600 --> 00:13:38.000]  他最重要用個好字去形容他
[00:13:38.000 --> 00:13:39.600]  如果是這樣
[00:13:39.600 --> 00:13:41.400]  我們就會看到
[00:13:41.400 --> 00:13:43.000]  年輕和好
[00:13:43.000 --> 00:13:45.600]  就是這個數羅擁有的特徵
[00:13:45.600 --> 00:13:48.000]  還有在以色列人當中
[00:13:48.000 --> 00:13:50.800]  沒有一個能夠比他特別妙卒
[00:13:50.800 --> 00:13:53.200]  他的身高是非常高
[00:13:53.200 --> 00:13:54.800]  他是高到
[00:13:54.800 --> 00:13:58.600]  他的身體比眾民高一個頭
[00:13:58.600 --> 00:14:02.000]  當然他還是沒有剛才我們提到的
[00:14:02.000 --> 00:14:03.400]  那個Gilgamesh
[00:14:03.400 --> 00:14:04.800]  那個泥板
[00:14:04.800 --> 00:14:06.600]  去到描述那個Gilgamesh
[00:14:06.600 --> 00:14:08.800]  那麼誇張那麼高
[00:14:08.800 --> 00:14:11.000]  那麼大那麼帥
[00:14:11.000 --> 00:14:13.200]  因為畢竟Gilgamesh Epic
[00:14:13.200 --> 00:14:15.800]  其實是一個神話式的故事
[00:14:15.800 --> 00:14:18.000]  但是如果我們說聖經
[00:14:18.000 --> 00:14:20.800]  聖經在這個歷史書當中
[00:14:20.800 --> 00:14:23.200]  他就不會採用神話式
[00:14:23.200 --> 00:14:27.000]  這樣的方法去寫成這個數羅
[00:14:27.000 --> 00:14:29.000]  他就是比較寫實一點
[00:14:29.000 --> 00:14:30.200]  現實一點
[00:14:30.200 --> 00:14:33.000]  不過無論他怎樣寫實都好
[00:14:33.000 --> 00:14:36.000]  其實他都特意高亮一些元素
[00:14:36.000 --> 00:14:37.200]  就是數羅
[00:14:37.200 --> 00:14:40.000]  其實他都是寫實地報導
[00:14:40.000 --> 00:14:42.800]  他身材是真的比較高
[00:14:42.800 --> 00:14:46.400]  是近似Gilgamesh的那種強度
[00:14:46.400 --> 00:14:48.200]  這是第一件事
[00:14:48.200 --> 00:14:49.800]  大家要留意
[00:14:49.800 --> 00:14:51.200]  第二件事
[00:14:51.200 --> 00:14:54.200]  就是我們留意年青那個字
[00:14:54.200 --> 00:14:56.400]  就是和合本也叫做建狀
[00:14:56.400 --> 00:14:58.000]  特別年青
[00:14:58.000 --> 00:15:00.400]  原來他的希伯來文
[00:15:00.400 --> 00:15:03.000]  我都是打在螢光幕上
[00:15:03.000 --> 00:15:05.000]  和揀選那個字
[00:15:05.000 --> 00:15:07.600]  就只差一個字母
[00:15:07.600 --> 00:15:10.400]  因為揀選你看到第三個字母
[00:15:10.400 --> 00:15:11.600]  就是yod
[00:15:11.600 --> 00:15:14.000]  年青就是valve
[00:15:14.000 --> 00:15:15.800]  其實就只差一個字母
[00:15:15.800 --> 00:15:17.800]  讓人聯想到
[00:15:17.800 --> 00:15:19.800]  這個所謂的年青
[00:15:19.800 --> 00:15:22.400]  有可能就給你一個感覺
[00:15:22.400 --> 00:15:25.800]  就是被揀選的意思
[00:15:25.800 --> 00:15:28.800]  因為他可能是在玩一些文字遊戲
[00:15:28.800 --> 00:15:32.200]  或者是一些讓讀者看到的想像
[00:15:32.200 --> 00:15:33.600]  他又年輕
[00:15:33.600 --> 00:15:37.400]  年輕就有一個暗藏的意思
[00:15:37.400 --> 00:15:39.800]  會不會就是被揀選呢
[00:15:39.800 --> 00:15:43.400]  主角應該說是強大
[00:15:43.400 --> 00:15:44.400]  就是告訴你
[00:15:44.400 --> 00:15:48.000]  耶和華其實就是不看這些
[00:15:48.000 --> 00:15:51.000]  耶和華是不看他的外貌
[00:15:51.000 --> 00:15:53.400]  和他的身材都大
[00:15:53.400 --> 00:15:56.200]  並且我不揀選他
[00:15:56.200 --> 00:15:58.400]  但是在人的目光
[00:15:58.400 --> 00:16:00.000]  這樣去看來
[00:16:00.000 --> 00:16:00.800]  一看下去
[00:16:00.800 --> 00:16:02.800]  高大、帥氣、威猛
[00:16:02.800 --> 00:16:03.800]  身材高大
[00:16:03.800 --> 00:16:06.400]  又有好的家族的出身
[00:16:06.400 --> 00:16:10.000]  你就直覺覺得上帝揀選他
[00:16:10.000 --> 00:16:11.200]  類似是這樣
[00:16:11.200 --> 00:16:13.400]  耶和華膽精節鐵
[00:16:13.400 --> 00:16:14.400]  就告訴你
[00:16:14.400 --> 00:16:16.600]  其實我不揀選他的
[00:16:16.600 --> 00:16:18.600]  就不要看這些
[00:16:18.600 --> 00:16:20.200]  但是人是膚淺的
[00:16:20.200 --> 00:16:22.200]  人是看這些
[00:16:22.200 --> 00:16:23.200]  變成一出場
[00:16:23.200 --> 00:16:27.400]  他就已經在顛覆我們對於外貌的想像
[00:16:27.400 --> 00:16:30.800]  並且刻意地去描述這位素羅
[00:16:30.800 --> 00:16:33.200]  就是有一個這樣的形象
[00:16:33.200 --> 00:16:36.400]  特別留意所謂高大這個字
[00:16:36.400 --> 00:16:38.600]  通常在撒姆爾記看來
[00:16:38.600 --> 00:16:39.800]  都是負面的
[00:16:39.800 --> 00:16:43.200]  哈拿的撒姆爾的媽媽
[00:16:43.200 --> 00:16:48.600]  其實就描述到在撒姆爾記上的第二章第三節
[00:16:48.600 --> 00:16:51.200]  她就說人不要誇口
[00:16:51.200 --> 00:16:53.200]  去到說驕傲的話
[00:16:53.200 --> 00:16:56.200]  也不要出狂妄的言語
[00:16:56.200 --> 00:16:58.000]  就是說那個驕傲
[00:16:58.000 --> 00:16:59.400]  在原文看來
[00:16:59.400 --> 00:17:02.400]  其實正正就是高大那個字
[00:17:02.400 --> 00:17:06.200]  又或者在撒姆爾記上的十六章第七節
[00:17:06.200 --> 00:17:07.800]  裡面有描述到
[00:17:07.800 --> 00:17:11.800]  就說不要看他的外貌和身材高大
[00:17:11.800 --> 00:17:13.400]  我不揀選他
[00:17:13.400 --> 00:17:15.800]  類似這樣的出現
[00:17:15.800 --> 00:17:18.000]  你就會發現原來高大
[00:17:18.000 --> 00:17:20.800]  就在古晉東裡面看來
[00:17:20.800 --> 00:17:22.400]  其實是一個正面
[00:17:22.400 --> 00:17:24.800]  但是在撒姆爾記看來
[00:17:24.800 --> 00:17:26.400]  其實就是一個負面
[00:17:26.400 --> 00:17:28.200]  原來高大那些
[00:17:28.200 --> 00:17:29.800]  通常都是驕傲的
[00:17:29.800 --> 00:17:32.000]  就是自把自為
[00:17:32.000 --> 00:17:34.000]  又或者是極度
[00:17:34.000 --> 00:17:36.800]  去到朝職那些的人
[00:17:36.800 --> 00:17:39.400]  我們繼續看下去
[00:17:39.400 --> 00:17:40.600]  我們就要問
[00:17:40.600 --> 00:17:43.200]  大衛的外表是怎麼樣呢?
[00:17:43.200 --> 00:17:46.400]  我們可以打開這本書的第十三頁
[00:17:46.400 --> 00:17:49.800]  大衛的外表有這樣的記載
[00:17:49.800 --> 00:17:51.000]  他就說
[00:17:51.000 --> 00:17:53.600]  撒姆爾對耶西說
[00:17:53.600 --> 00:17:55.800]  你的兒子都在這裡嗎?
[00:17:55.800 --> 00:17:56.800]  他說
[00:17:56.800 --> 00:17:59.600]  還有一個小的
[00:17:59.600 --> 00:18:01.200]  現在放羊
[00:18:01.200 --> 00:18:04.200]  又或者撒姆爾記上的十七章
[00:18:04.200 --> 00:18:09.400]  當他快要面對哥利亞巨人的時候
[00:18:09.400 --> 00:18:12.200]  就說大衛是最小的
[00:18:12.200 --> 00:18:14.800]  那三個大兒子
[00:18:14.800 --> 00:18:17.000]  是跟隨素羅
[00:18:17.000 --> 00:18:18.800]  並且你會發現
[00:18:18.800 --> 00:18:22.400]  當快要打哥利亞之前
[00:18:22.400 --> 00:18:24.400]  其實大衛的兄長
[00:18:24.400 --> 00:18:27.000]  是怎麼樣面對這位大衛的?
[00:18:27.000 --> 00:18:28.600]  就說大衛的兄長
[00:18:28.600 --> 00:18:29.600]  以理甲
[00:18:29.600 --> 00:18:32.800]  聽見大衛與他們所說的話
[00:18:32.800 --> 00:18:34.800]  就向他發怒說
[00:18:34.800 --> 00:18:36.800]  你下來做什麼呢?
[00:18:36.800 --> 00:18:38.800]  在曠野那幾隻羊
[00:18:38.800 --> 00:18:41.000]  你交託給誰呢?
[00:18:41.000 --> 00:18:43.000]  我知道你的驕傲
[00:18:43.000 --> 00:18:45.000]  和你心裡的惡意
[00:18:45.000 --> 00:18:49.400]  你下來突圍要抗戰爭
[00:18:49.400 --> 00:18:51.200]  我們會看到
