
[00:00:00.000 --> 00:00:17.420]  大家好,歡迎來到我們講中世紀歷史的一課
[00:03:33.660 --> 00:03:37.400]  但這不是一個聰明、一個蠢的問題
[00:03:37.400 --> 00:03:40.900]  而是世界觀改變的問題
[00:03:40.900 --> 00:03:42.400]  我經常在想
[00:03:42.400 --> 00:03:44.600]  或許五百年後的人
[00:03:44.600 --> 00:03:47.500]  回看我們今天所說的話
[00:03:47.500 --> 00:03:51.040]  可能也會覺得我們是很奇怪的一批人
[00:03:51.040 --> 00:03:57.580]  無論如何我們開始進入中世紀的歷史
[00:03:57.580 --> 00:04:00.320]  首先講中世紀之前
[00:04:00.320 --> 00:04:02.560]  先講一點早期教會
[00:04:02.560 --> 00:04:05.120]  甚麼是中世紀呢?
[00:04:05.120 --> 00:04:08.060]  這沒有一個所謂很科學化
[00:04:08.060 --> 00:04:10.360]  或者很絕對的定義
[00:04:10.360 --> 00:04:12.560]  在我的書中
[00:04:12.560 --> 00:04:14.860]  或者在這三課中
[00:04:14.860 --> 00:04:20.700]  我都會假設中世紀大概是由公元五百年到公元一千五百年
[00:04:20.700 --> 00:04:26.200]  五百年或一千五百年都不是有甚麼很重大事情發生
[00:04:26.200 --> 00:04:28.480]  一些所謂分水嶺的事情發生
[00:04:28.480 --> 00:04:33.240]  不過一千五百是一個容易記的數字
[00:04:33.240 --> 00:04:40.520]  所以我們就將中世紀定義為大概是五百年到一千五百年
[00:04:40.520 --> 00:04:43.560]  不過當我們進入五百年歷史的時候
[00:04:43.560 --> 00:04:46.860]  都要先講一講前面的五百年
[00:04:46.860 --> 00:04:49.700]  很簡略地講一下發生了甚麼事情
[00:04:49.700 --> 00:04:54.800]  當然我們基督教就是耶穌設立
[00:04:54.800 --> 00:04:56.100]  耶穌死了
[00:04:56.100 --> 00:04:58.640]  或者耶穌升天
[00:04:58.640 --> 00:05:01.400]  於是就進入了使徒時代
[00:05:01.400 --> 00:05:03.680]  於是就有使徒行傳
[00:05:03.680 --> 00:05:06.740]  使徒也死了
[00:05:06.740 --> 00:05:12.380]  這裏的重點是何以承繼依陪
[00:05:12.380 --> 00:05:16.660]  意思是任何宗教裏面
[00:05:16.660 --> 00:05:21.960]  都總需要有一些權威的東西
[00:05:21.960 --> 00:05:27.160]  因為如果一個宗教裏面沒有一些權威的核心的話
[00:05:27.160 --> 00:05:29.260]  宗教就會散
[00:05:30.300 --> 00:05:32.360]  每個人可能有自己的傳息
[00:05:32.360 --> 00:05:40.840]  到底誰才是這個宗教真正的的系的傳人呢?
[00:05:40.840 --> 00:05:43.680]  所以有些所謂的 institution
[00:05:43.680 --> 00:05:45.980]  從社會學的角度來說
[00:05:45.980 --> 00:05:48.580]  我們需要有一個 charismatic leader
[00:05:48.580 --> 00:05:50.680]  你當耶穌就是 charismatic leader
[00:05:50.680 --> 00:05:54.720]  那個很有魅力創辦宗教的人
[00:05:54.720 --> 00:05:56.660]  當他離開了世界
[00:05:56.660 --> 00:05:59.160]  我們就需要有些 institution
[00:05:59.160 --> 00:06:01.160]  需要有些機制
[00:06:01.160 --> 00:06:05.100]  來將信仰保持一種延續性
[00:06:05.100 --> 00:06:08.600]  早期教會基本上所建立的機制
[00:06:08.600 --> 00:06:10.500]  就是第二項所說的
[00:06:10.500 --> 00:06:13.140]  有正典、信經和主教
[00:06:13.140 --> 00:06:16.340]  正典即是我們現在有的聖經
[00:06:16.340 --> 00:06:18.680]  聖經的形成是另一個故事
[00:06:18.680 --> 00:06:20.180]  我們今天就不說了
[00:06:20.180 --> 00:06:23.920]  除了慢慢聖經形成之外
[00:06:23.920 --> 00:06:26.920]  接著就有教會的一些信經
[00:06:27.020 --> 00:06:32.620]  我想大家都可能在崇拜裏讀過《使徒信經》
[00:06:32.620 --> 00:06:36.700]  《使徒信經》相傳有十二個使徒
[00:06:36.700 --> 00:06:38.120]  每人寫一句
[00:06:38.120 --> 00:06:40.460]  不過這只是傳說
[00:06:40.460 --> 00:06:44.060]  早期教會除了《使徒信經》之外
[00:06:44.060 --> 00:06:45.740]  還有其他的信經
[00:06:45.740 --> 00:06:50.880]  在西歐傳統的教會
[00:06:50.880 --> 00:06:52.700]  《使徒信經》比較流行
[00:06:52.700 --> 00:06:57.500]  因為我們相信《使徒信經》其實是源自羅馬教會
[00:06:57.500 --> 00:07:02.300]  但在東方的教會就比較多用尼西亞信經
[00:07:02.300 --> 00:07:05.300]  不過這都是早期教會的議題
[00:07:05.300 --> 00:07:06.300]  就不說了
[00:07:06.300 --> 00:07:09.500]  我們開始說第三項主教
[00:07:09.500 --> 00:07:12.300]  我們有聖經
[00:07:12.300 --> 00:07:18.000]  不過聖經對早期教會有兩個很重要的限制
[00:07:18.000 --> 00:07:18.900]  第一就是
[00:07:18.900 --> 00:07:21.500]  聖經你可以說是死的
[00:07:21.500 --> 00:07:25.700]  在神學上我們會說聖經是活的話語
[00:07:25.700 --> 00:07:27.900]  但從現象學來看
[00:07:27.900 --> 00:07:34.300]  聖經和其他任何書本都是一本白字黑字的書
[00:07:34.300 --> 00:07:38.300]  所以那本書如何去詮釋呢?
[00:07:38.300 --> 00:07:40.300]  如何了解一句話
[00:07:40.300 --> 00:07:42.100]  聖經裏面的一句話
[00:07:42.100 --> 00:07:45.100]  如何應用在今天的生活當中呢?
[00:07:45.100 --> 00:07:47.300]  有時候就需要一個人
[00:07:47.300 --> 00:07:51.100]  一個活生生的人去給一個答案
[00:07:51.300 --> 00:07:53.300]  所以聖經本身是不足夠的
[00:07:53.300 --> 00:07:56.500]  誰去給一個答案呢?
[00:07:56.500 --> 00:08:02.900]  早期教會就假設主教是最能夠明白神心意的人
[00:08:02.900 --> 00:08:05.900]  今天你要明白一件事
[00:08:05.900 --> 00:08:10.300]  今天我們會將一些所謂教會
[00:08:10.300 --> 00:08:12.900]  特別是一些宗派的大領人
[00:08:12.900 --> 00:08:16.000]  以及一些所謂神學家
[00:08:16.000 --> 00:08:20.300]  對神學知識有深入研究的
[00:08:20.500 --> 00:08:23.300]  我們今天有時候會將他們分成兩批人
[00:08:23.300 --> 00:08:27.300]  例如我是浸信會的牧師
[00:08:27.300 --> 00:08:32.100]  浸聯會的主席是否神學最厲害呢?
[00:08:32.100 --> 00:08:34.300]  我們一般不會這樣想
[00:08:34.300 --> 00:08:36.300]  主席一定是最厲害的
[00:08:36.300 --> 00:08:37.900]  但你要記住
[00:08:37.900 --> 00:08:40.500]  在早期教會的人的想法
[00:08:40.500 --> 00:08:46.100]  一個人能夠做到一個地方的教會的主教
[00:08:46.100 --> 00:08:49.900]  他自然就是最認識神的人
[00:08:49.900 --> 00:08:55.300]  這是一個基本上不會去質疑的假設
[00:08:55.300 --> 00:08:57.300]  當然大家要記住
[00:08:57.300 --> 00:09:00.700]  在早期教會的年代
[00:09:00.700 --> 00:09:03.300]  每個地方只有一個主教
[00:09:03.300 --> 00:09:06.700]  所以香港就會有香港主教
[00:09:06.700 --> 00:09:10.500]  所以人們會自然認為香港主教
[00:09:10.500 --> 00:09:14.500]  不單是香港教會的領袖
[00:09:14.500 --> 00:09:16.900]  也是最認識神的人
[00:09:16.900 --> 00:09:19.700]  所以聖經由他去傳譯
[00:09:19.700 --> 00:09:22.300]  就應該最穩陣了
[00:09:22.300 --> 00:09:26.100]  除了傳譯聖經這個問題之外
[00:09:26.100 --> 00:09:31.100]  也涉及到很多人根本不懂得看文字
[00:09:31.100 --> 00:09:33.700]  古代的社會不是今天的社會
[00:09:33.700 --> 00:09:36.500]  所以就算我們說
[00:09:36.500 --> 00:09:39.300]  聖經已經記錄了神的話語
[00:09:39.300 --> 00:09:43.300]  但社會上百分之九十九的人是沒有能力去看的
[00:09:43.300 --> 00:09:47.700]  所以他們需要一些懂文字的人
[00:09:47.900 --> 00:09:50.500]  去宣講聖經的話語
[00:09:50.500 --> 00:09:56.500]  很自然他們就會仰望主教的教導角色
[00:09:56.500 --> 00:09:59.100]  到了中世紀後來
[00:09:59.100 --> 00:10:05.100]  主教在教導、講導的角色就會慢慢淡化
[00:10:05.100 --> 00:10:06.900]  不過在早期教會
[00:10:06.900 --> 00:10:09.700]  主教在教導、講導方面
[00:10:09.700 --> 00:10:11.700]  其實是一個很重要的角色
[00:10:11.700 --> 00:10:17.700]  這就解釋了主教為何對早期教會如此重要
[00:10:18.300 --> 00:10:25.900]  是由主教去決定純正的信仰是甚麼
[00:10:25.900 --> 00:10:31.500]  當然他們應該是根據聖經和使徒的教訓來決定
[00:10:31.500 --> 00:10:36.500]  接著我們要提一個羅馬皇帝
[00:10:36.500 --> 00:10:37.900]  君士坦丁
[00:10:37.900 --> 00:10:39.700]  補充一點
[00:10:39.700 --> 00:10:41.300]  耶穌的年代
[00:10:41.300 --> 00:10:46.500]  整個西方世界基本上只認識兩個國家
[00:10:46.900 --> 00:10:48.900]  環繞地中海
[00:10:48.900 --> 00:10:51.500]  即是今天歐洲的南部、非洲的北部
[00:10:51.500 --> 00:10:54.300]  環繞地中海就是羅馬帝國
[00:10:54.300 --> 00:10:57.500]  我們可以看看地圖
[00:10:57.500 --> 00:11:00.900]  先不要理會藍色、紅色那一邊
[00:11:00.900 --> 00:11:03.900]  基本上藍綠、啡色那些
[00:11:03.900 --> 00:11:04.900]  全部都好
[00:11:04.900 --> 00:11:07.700]  有人認識環繞地中海的
[00:11:07.700 --> 00:11:11.900]  就是當年耶穌出世年代的羅馬帝國
[00:11:12.900 --> 00:11:17.300]  今天德國的地方是怎樣的呢?
[00:11:17.300 --> 00:11:21.700]  當年簡而言之是森林沼澤
[00:11:21.700 --> 00:11:23.700]  你想像一下
[00:11:23.700 --> 00:11:29.500]  例如魔界裏面有很多龍、鱷、邪魔
[00:11:29.500 --> 00:11:33.500]  古代的耶穌年代羅馬人想像
[00:11:33.500 --> 00:11:38.100]  歐洲的森林地方就是充滿妖魔的地方
[00:11:40.100 --> 00:11:44.500]  藍色、紅色、啡色、綠色繞一圈
[00:11:44.500 --> 00:11:46.500]  這就是羅馬帝國的版圖
[00:11:46.500 --> 00:11:48.500]  代表一個有文明的版圖
[00:11:48.500 --> 00:11:53.100]  這就是耶穌出世的時候羅馬帝國的版圖
[00:11:53.100 --> 00:11:56.300]  你會看到有條黑色線
[00:11:56.300 --> 00:11:59.300]  紅色旁邊有一條黑色線
[00:11:59.300 --> 00:12:05.900]  這條黑色線的以東地方
[00:12:05.900 --> 00:12:09.100]  當時是波斯帝國
[00:12:10.100 --> 00:12:14.500]  耶穌年代的人基本上只認識兩個國家
[00:12:14.500 --> 00:12:19.100]  一個是羅馬帝國,另一個是波斯帝國
[00:12:19.100 --> 00:12:21.100]  當然在東是中國
[00:12:21.100 --> 00:12:25.700]  不過當時的歐洲人不知道有中國、印度這些國家存在
[00:12:25.700 --> 00:12:33.900]  所以羅馬帝國的皇帝信了耶穌是很大的一件事
[00:12:33.900 --> 00:12:40.700]  因為羅馬帝國基本上是當時歐洲整個文化世界都是羅馬帝國
[00:12:40.700 --> 00:12:45.700]  第一個信耶穌的羅馬皇帝就是君士坦丁
[00:12:45.700 --> 00:12:48.100]  君士坦丁信了耶穌之後
[00:12:48.100 --> 00:12:51.900]  教會的身份就有很大的改變
[00:12:51.900 --> 00:12:54.700]  你要明白這一點才知道
[00:12:54.700 --> 00:13:00.500]  為甚麼後來中世紀的教宗可以擁有這麼大的權力
[00:13:00.900 --> 00:13:03.900]  記住在古代的時候
[00:13:03.900 --> 00:13:05.500]  即是君士坦丁的時候
[00:13:05.500 --> 00:13:07.900]  無論西方世界,無論東方世界
[00:13:07.900 --> 00:13:09.900]  世界任何一個角落
[00:13:09.900 --> 00:13:14.100]  都沒有今天的所謂的政教分離的觀念
[00:13:14.100 --> 00:13:15.700]  都是沒有的
[00:13:15.700 --> 00:13:20.100]  宗教是有責任去支持政府
[00:13:20.100 --> 00:13:27.900]  政府亦會給某一些指定的宗教一些方便
[00:13:27.900 --> 00:13:29.900]  甚至一些財政的支持
[00:13:29.900 --> 00:13:33.500]  以至這個宗教可以去團結社會
[00:13:33.500 --> 00:13:36.900]  當時的人的假設都是相信
[00:13:36.900 --> 00:13:40.500]  一個社會能夠和平
[00:13:40.500 --> 00:13:42.700]  即是人民能夠內聚
[00:13:42.700 --> 00:13:45.500]  即是人民不會散去
[00:13:45.500 --> 00:13:51.100]  如何能夠讓羅馬帝國疆土裏的人
[00:13:51.100 --> 00:13:54.700]  都覺得自己是羅馬帝國的人呢?
[00:13:54.700 --> 00:13:56.900]  當時後人的想法是
[00:13:56.900 --> 00:14:04.500]  如果有一個宗教是全羅馬帝國的每一個人都擁抱的
[00:14:04.500 --> 00:14:06.900]  那個國家就會和平
[00:14:06.900 --> 00:14:08.900]  那個國家就會合一
[00:14:08.900 --> 00:14:10.300]  反過來說
[00:14:10.300 --> 00:14:13.900]  不同地方信一些完全不同
[00:14:13.900 --> 00:14:15.900]  甚至互相仇恨的宗教
[00:14:15.900 --> 00:14:17.900]  那個國家就會散了
[00:14:17.900 --> 00:14:20.900]  這是當時共同的一種看法
[00:14:20.900 --> 00:14:24.100]  所以君士坦丁信了耶穌之後
[00:14:24.100 --> 00:14:26.500]  他亦比較了很多方面
[00:14:26.500 --> 00:14:32.100]  讓教會可以在羅馬帝國裏茁壯成長
[00:14:32.100 --> 00:14:33.300]  要記住一件事
[00:14:33.300 --> 00:14:37.500]  君士坦丁不是把基督教變成國教
[00:14:37.500 --> 00:14:43.300]  而是只是給教會有錢讓它可以建教堂
[00:14:43.300 --> 00:14:47.100]  加上皇帝信甚麼宗教呢?
[00:14:47.100 --> 00:14:51.700]  自然那個宗教的社會地位就自然高了
[00:14:51.700 --> 00:14:58.100]  於是早期教會因為君士坦丁信了耶穌
[00:14:58.100 --> 00:15:02.700]  亦因為早期教父的見證
[00:15:02.700 --> 00:15:05.500]  很多信徒的見證
[00:15:05.500 --> 00:15:12.300]  所以慢慢基督教就成為整個羅馬帝國的宗教
[00:15:12.300 --> 00:15:15.100]  當然裏面還有其他宗教
[00:15:15.100 --> 00:15:19.900]  不過到了第四世紀末
[00:15:19.900 --> 00:15:24.900]  基督教已經成為羅馬帝國最重要的宗教
[00:15:24.900 --> 00:15:28.100]  第四世紀末的時候
[00:15:28.100 --> 00:15:32.100]  就開始有所謂五個宗主教
[00:15:32.100 --> 00:15:33.500]  英文叫Patria
[00:15:33.500 --> 00:15:35.500]  五個宗主教的說法
[00:15:35.500 --> 00:15:39.100]  即是說有五個地方的
[00:15:39.100 --> 00:15:44.500]  或者五個城市的教會的主教
[00:15:44.500 --> 00:15:47.500]  是有一個領導的地位的
[00:15:47.500 --> 00:15:53.500]  這五個城市就是羅馬、君士坦丁堡、亞歷山大、耶路撒冷和安提奧
[00:15:53.500 --> 00:15:55.500]  看看地圖
[00:15:55.500 --> 00:15:58.700]  羅馬就在這裏
[00:15:58.700 --> 00:16:01.100]  君士坦丁堡就在這裏
[00:16:01.100 --> 00:16:04.700]  羅馬帝國本來的首都就在羅馬
[00:16:04.700 --> 00:16:06.700]  不過君士坦丁的年代
[00:16:06.700 --> 00:16:10.100]  首都就搬到了君士坦丁堡
[00:16:10.100 --> 00:16:17.100]  另外的三個就包括安提奧在這裏
[00:16:17.100 --> 00:16:19.700]  包括耶路撒冷
[00:16:19.700 --> 00:16:22.100]  包括亞歷山大
[00:16:22.100 --> 00:16:25.900]  即是今天開羅的附近
[00:16:25.900 --> 00:16:29.700]  這五個宗主教的意思
[00:16:29.700 --> 00:16:33.500]  即是說有一個特別重要的地位
[00:16:33.500 --> 00:16:36.500]  怎樣重要呢?其實是很含糊的
[00:16:36.500 --> 00:16:38.300]  不過起碼有一個定義
[00:16:38.300 --> 00:16:45.100]  就是這五個地方的主教是特別有勝利充滿的
[00:16:45.100 --> 00:16:50.500]  所以他講的真理是其他教會應該要跟進的
[00:16:50.500 --> 00:16:54.300]  這是起碼一個共同的假設
[00:16:54.300 --> 00:16:58.500]  其實這五個宗主教是因為各種因素
[00:16:58.500 --> 00:17:04.300]  其實耶路撒冷和安提奧可以說是最廢的
[00:17:04.300 --> 00:17:06.700]  它的影響力是最低的
[00:17:06.700 --> 00:17:09.100]  但為何這兩個是宗主教呢?
[00:17:09.100 --> 00:17:10.900]  就是因為歷史的因素
[00:17:10.900 --> 00:17:12.500]  耶路撒冷大家都明白
[00:17:12.500 --> 00:17:17.900]  安提奧當然是仗著基督徒第一次被稱為基督徒
[00:17:17.900 --> 00:17:20.300]  Christians就是安提奧這個地方
[00:17:20.300 --> 00:17:23.900]  這是過去第一世紀的時候
[00:17:23.900 --> 00:17:26.500]  安提奧和耶路撒冷有其重要性
[00:17:26.500 --> 00:17:31.100]  到了第四世紀其實已經不是最重要的宗主教了
[00:17:31.100 --> 00:17:33.700]  當時最重要的宗主教
[00:17:33.700 --> 00:17:38.100]  就是亞歷山大城、君士坦丁堡和羅馬
[00:17:38.100 --> 00:17:40.900]  這三個是重要的城市
[00:17:40.900 --> 00:17:46.900]  不過我們回看剛才的故事
[00:17:46.900 --> 00:17:51.100]  到了第五世紀的時候
[00:17:51.100 --> 00:17:53.500]  住在這些白色地方
[00:17:53.500 --> 00:17:57.900]  例如今天的歐洲、德國、波蘭等地方
[00:17:57.900 --> 00:18:01.100]  很多所謂的Germanic tribes
[00:18:01.100 --> 00:18:05.300]  或者羅馬人稱為Barbarians
[00:18:05.300 --> 00:18:07.700]  沒有文化的人開始攻下來
[00:18:07.700 --> 00:18:11.100]  羅馬帝國就覆亡了
[00:18:11.100 --> 00:18:15.100]  這個就有意思了
[00:18:15.100 --> 00:18:19.300]  羅馬帝國的藍色這邊
[00:18:19.300 --> 00:18:22.700]  我們有時會稱為西羅馬帝國
[00:18:22.700 --> 00:18:27.900]  西羅馬帝國被這些Germanic tribes
[00:18:27.900 --> 00:18:34.300]  即今天德國、東歐等地方的遊牧民族攻進來
[00:18:34.300 --> 00:18:35.900]  這些Germanic tribes
[00:18:35.900 --> 00:18:39.500]  這些日耳曼民族不是建立另一個帝國
[00:18:39.500 --> 00:18:42.300]  而是打散了羅馬帝國
[00:18:42.300 --> 00:18:45.900]  變成很多小的國家
[00:18:45.900 --> 00:18:50.100]  類似中國的春秋戰國時代
[00:18:50.100 --> 00:18:51.900]  國家全散了
[00:18:51.900 --> 00:18:55.700]  但在東羅馬,即紅色這邊
[00:18:55.700 --> 00:18:59.500]  羅馬帝國可以保持實力
[00:18:59.500 --> 00:19:01.500]  為甚麼會這樣?
[00:19:01.500 --> 00:19:03.700]  這是另一個太長的故事
[00:19:03.700 --> 00:19:06.500]  總之你想像藍色這段
[00:19:06.500 --> 00:19:09.500]  西羅馬帝國基本上瓦解了
[00:19:09.500 --> 00:19:13.300]  東羅馬帝國繼續生存維持
[00:19:13.300 --> 00:19:15.900]  所以東羅馬帝國
[00:19:15.900 --> 00:19:21.100]  歷史上會稱為Byzantine Empire
[00:19:21.100 --> 00:19:22.700]  拜占庭帝國
[00:19:22.700 --> 00:19:24.900]  我們不說歷史了
[00:19:24.900 --> 00:19:26.500]  他們是用希臘文的
[00:19:26.500 --> 00:19:29.700]  我們這三堂課只會說
[00:19:29.700 --> 00:19:35.300]  發生在西羅馬帝國瓦解之後的歷史
[00:19:35.300 --> 00:19:40.700]  基本上西歐等地方
[00:19:40.700 --> 00:19:44.700]  在中世紀都是用拉丁文寫的
[00:19:44.700 --> 00:19:49.500]  所以可以形容為拉丁歐洲的歷史
[00:19:50.500 --> 00:19:54.500]  記住一件事
[00:19:54.500 --> 00:20:00.500]  第五世紀,西羅馬帝國基本上就散了
[00:20:00.500 --> 00:20:04.500]  不過我們回到所謂的Ideology
[00:20:04.500 --> 00:20:07.500]  即意識形態
[00:20:07.500 --> 00:20:10.500]  早期教會以至中世紀的時候
[00:20:10.500 --> 00:20:13.500]  教會的意識形態
[00:20:13.500 --> 00:20:18.500]  你可以說早期教會
[00:20:18.500 --> 00:20:23.500]  都是假設普世只有一個教會
[00:20:23.500 --> 00:20:27.500]  而既然普世只有一個教會
[00:20:27.500 --> 00:20:29.500]  無論在哪裡
[00:20:29.500 --> 00:20:32.500]  由西班牙到土耳其的教會
[00:20:32.500 --> 00:20:34.500]  都是一個教會
[00:20:34.500 --> 00:20:37.500]  既然是一個教會
[00:20:37.500 --> 00:20:40.500]  就應該只有一個頭
[00:20:40.500 --> 00:20:42.500]  因為這是一個身體
[00:20:42.500 --> 00:20:44.500]  這是保羅的用語
[00:20:44.500 --> 00:20:46.500]  教會是基督的身體
[00:20:46.500 --> 00:20:49.500]  如果一個教會是一個身體
[00:20:49.500 --> 00:20:51.500]  一個身體就只會有一個頭
[00:20:51.500 --> 00:20:54.500]  兩個頭的身體就變成了怪物
[00:20:54.500 --> 00:20:56.500]  好,就是一個頭
[00:20:56.500 --> 00:21:00.500]  那麼頭是誰呢?
[00:21:00.500 --> 00:21:06.500]  你可以說,例如到公元400年、500年也好
[00:21:06.500 --> 00:21:09.500]  大家在50年代的時候
[00:21:09.500 --> 00:21:12.500]  都公認從某一個角度來看
[00:21:12.500 --> 00:21:17.500]  羅馬的主教是教會的頭
[00:21:17.500 --> 00:21:22.500]  我剛才說過五個宗主教
[00:21:22.500 --> 00:21:25.500]  就算是君士坦丁堡
[00:21:25.500 --> 00:21:27.500]  這是跟羅馬競爭最大的
[00:21:27.500 --> 00:21:29.500]  那個主教也好
[00:21:29.500 --> 00:21:34.500]  他都承認在榮譽上
[00:21:34.500 --> 00:21:36.500]  如果說榮譽的話
[00:21:36.500 --> 00:21:40.500]  羅馬的主教是第一
[00:21:40.500 --> 00:21:46.500]  他是一個象徵式的頭
[00:21:46.500 --> 00:21:49.500]  當然,我打了一個問號的意思
[00:21:49.500 --> 00:21:53.500]  就是大家其實都共同有一個共識
[00:21:53.500 --> 00:21:57.500]  就是一個教會應該有一個頭
[00:21:57.500 --> 00:21:59.500]  甚至你可以說
[00:21:59.500 --> 00:22:03.500]  羅馬是教會的頭
[00:22:03.500 --> 00:22:04.500]  地上的頭
[00:22:04.500 --> 00:22:07.500]  當然真正的頭就是耶穌
[00:22:07.500 --> 00:22:09.500]  作為地上的代表
[00:22:09.500 --> 00:22:13.500]  羅馬主教是教會的頭
[00:22:13.500 --> 00:22:14.500]  作為耶穌的代表
[00:22:14.500 --> 00:22:18.500]  這基本上是500年也好
[00:22:18.500 --> 00:22:21.500]  整個歐洲的教會都承認的
[00:22:21.500 --> 00:22:23.500]  不過問題就是
[00:22:23.500 --> 00:22:27.500]  這個頭到底是做甚麼的呢?
[00:22:27.500 --> 00:22:30.500]  這個頭有多大功能呢?
[00:22:30.500 --> 00:22:32.500]  如果你不清楚的話
[00:22:32.500 --> 00:22:33.500]  舉個例子來說
[00:22:33.500 --> 00:22:35.500]  大家可能知道
[00:22:35.500 --> 00:22:37.500]  在美國的制度裏
[00:22:37.500 --> 00:22:41.500]  美國的總統是很大權的
[00:22:41.500 --> 00:22:47.500]  美國總統就是有實權的總統
[00:22:47.500 --> 00:22:50.500]  例如在德國
[00:22:50.500 --> 00:22:52.500]  德國也有一個總統
[00:22:52.500 --> 00:22:54.500]  不過他沒有實權
[00:22:54.500 --> 00:22:59.500]  是德國的首相才有實權
[00:22:59.500 --> 00:23:04.500]  理論上是head of the parliament
[00:23:04.500 --> 00:23:06.500]  帶領國會的那個
[00:23:06.500 --> 00:23:08.500]  就是head of the state
[00:23:08.500 --> 00:23:11.500]  就是政府的head
[00:23:11.500 --> 00:23:14.500]  但是我想只是舉這個例子
[00:23:14.500 --> 00:23:16.500]  希望不要令大家更加混亂
[00:23:16.500 --> 00:23:17.500]  就是說
[00:23:17.500 --> 00:23:19.500]  今天也好
[00:23:19.500 --> 00:23:22.500]  就算不同的政制有一個president
[00:23:22.500 --> 00:23:23.500]  有一個所謂的總統
[00:23:23.500 --> 00:23:26.500]  這個總統有多大權呢?
