
[00:00:00.000 --> 00:00:12.000]  ( 字幕提供:MVP, 請勿模仿 )
[00:06:50.000 --> 00:06:53.000]  甚至我們覺得沒有這些東西是不行的時候
[00:06:53.000 --> 00:06:54.000]  其實好了
[00:06:54.000 --> 00:07:01.000]  但是男生和女生的青春期和成熟期
[00:07:01.000 --> 00:07:04.000]  其實是沒有什麼改變
[00:07:04.000 --> 00:07:07.000]  甚至可能是因為營養好
[00:07:07.000 --> 00:07:09.000]  他們是更加提早
[00:07:09.000 --> 00:07:12.000]  我想在這裏我們就要去思考
[00:07:12.000 --> 00:07:20.000]  我們要思考其實我們會不會將不同的要求
[00:07:20.000 --> 00:07:25.000]  都完全加在年輕人裏面
[00:07:25.000 --> 00:07:31.000]  我覺得這是我們值得去想的一件事
[00:07:31.000 --> 00:07:35.000]  今天我們為什麼辭婚不是沒有理由的
[00:07:35.000 --> 00:07:36.000]  是有理由的
[00:07:36.000 --> 00:07:38.000]  但理由不是聖經的理由
[00:07:38.000 --> 00:07:41.000]  這個我覺得是我們需要知道
[00:07:41.000 --> 00:07:47.000]  好了 到了你要去所謂罰人的時候
[00:07:47.000 --> 00:07:53.000]  究竟是不是我們要用一個很嚴厲的
[00:07:53.000 --> 00:07:56.000]  覺得你犯了這樣的罪
[00:07:56.000 --> 00:07:59.000]  就是一個很淫亂的人
[00:07:59.000 --> 00:08:05.000]  還是我們可以有多一些的心腸去看整件事呢
[00:08:05.000 --> 00:08:13.000]  然後你說同情和放縱
[00:08:13.000 --> 00:08:15.000]  我想我們也要去強調
[00:08:15.000 --> 00:08:18.000]  這是兩回事
[00:08:18.000 --> 00:08:22.000]  不要將同情變成我們覺得是放縱某些人
[00:08:22.000 --> 00:08:23.000]  正如剛才我說的
[00:08:23.000 --> 00:08:26.000]  聖經最基本的底線
[00:08:26.000 --> 00:08:27.000]  你見到的就是
[00:08:27.000 --> 00:08:29.000]  如果你和那個人有性行為
[00:08:29.000 --> 00:08:32.000]  其實你就已經和他結婚了
[00:08:32.000 --> 00:08:35.000]  我覺得這個是我們應該要去知道
[00:08:35.000 --> 00:08:36.000]  我們不是去放任
[00:08:36.000 --> 00:08:38.000]  其實你喜歡怎樣就怎樣
[00:08:38.000 --> 00:08:40.000]  不是這樣 絕對不是這樣
[00:08:40.000 --> 00:08:43.000]  但是同時間的時候
[00:08:43.000 --> 00:08:46.000]  我們也要反省我們現在的社會裏面
[00:08:46.000 --> 00:08:49.000]  加諸了很多被人限制的時候
[00:08:49.000 --> 00:08:54.000]  是不是這些東西是完全不能討論的空間呢
[00:08:54.000 --> 00:08:57.000]  這個我覺得是我們值得去思考
[00:08:57.000 --> 00:09:03.000]  怎樣判斷驕傲文化是解放當時還是壓迫呢
[00:09:03.000 --> 00:09:08.000]  同性戀是罪會不會是壓迫同性戀呢
[00:09:08.000 --> 00:09:11.000]  正如我剛才所說
[00:09:11.000 --> 00:09:15.000]  我自己一直也不會覺得聖經是在壓迫人
[00:09:15.000 --> 00:09:19.000]  不過你會發現我們去處理人的方法
[00:09:19.000 --> 00:09:22.000]  可能就會是在壓迫人
[00:09:22.000 --> 00:09:24.000]  你說同性戀是罪
[00:09:24.000 --> 00:09:29.000]  我經常說諸學學或是教的時候
[00:09:29.000 --> 00:09:31.000]  其實我們思考一下
[00:09:31.000 --> 00:09:33.000]  在香港是很好用的
[00:09:33.000 --> 00:09:34.000]  這個想法
[00:09:34.000 --> 00:09:38.000]  聖經亦都說貪財是萬惡之根
[00:09:38.000 --> 00:09:40.000]  這個是聖經說的
[00:09:40.000 --> 00:09:41.000]  很明顯是聖經說的
[00:09:41.000 --> 00:09:47.000]  聖經沒有容許人去貪財
[00:09:47.000 --> 00:09:49.000]  但是很老實說
[00:09:49.000 --> 00:09:51.000]  在哪一間教會裏面
[00:09:51.000 --> 00:09:53.000]  在香港教會裏面
[00:09:53.000 --> 00:09:55.000]  有人因為貪財
[00:09:55.000 --> 00:10:01.000]  可能要公開被人認罪
[00:10:01.000 --> 00:10:06.000]  或者要他完全悔改
[00:10:06.000 --> 00:10:10.000]  我想我在香港教會裏面
[00:10:10.000 --> 00:10:12.000]  我都見不到有人說
[00:10:12.000 --> 00:10:14.000]  如果他要炒股票要賺錢
[00:10:14.000 --> 00:10:16.000]  這樣東西就會被人紀錄
[00:10:16.000 --> 00:10:18.000]  那個是萬惡之根
[00:10:18.000 --> 00:10:25.000]  同性戀其實都是不相伯仲的重罪
[00:10:25.000 --> 00:10:30.000]  但是我們處理的方法似乎是很不同
[00:10:30.000 --> 00:10:31.000]  所以你問我
[00:10:31.000 --> 00:10:34.000]  很多時候造成的壓迫
[00:10:34.000 --> 00:10:41.000]  並不是聖經給我們的一些所謂參照點
[00:10:41.000 --> 00:10:43.000]  造成的壓迫
[00:10:43.000 --> 00:10:45.000]  而是我們怎樣去面對
[00:10:45.000 --> 00:10:48.000]  自己很不一致去處理
[00:10:48.000 --> 00:10:51.000]  那些所謂人很不理想的問題
[00:10:51.000 --> 00:10:57.000]  我們怎樣去做的時候就造成了壓迫
[00:10:57.000 --> 00:11:01.000]  其實你發現有很多類似這樣的教會裏面
[00:11:01.000 --> 00:11:03.000]  另外一個教會裏面
[00:11:03.000 --> 00:11:06.000]  你發現我們不處理的就是權
[00:11:06.000 --> 00:11:10.000]  去到權我們去壓制其他人
[00:11:10.000 --> 00:11:15.000]  我們去到將自己變成好像類似上帝
[00:11:15.000 --> 00:11:17.000]  我掛了所有的事
[00:11:17.000 --> 00:11:20.000]  但你發現這些東西在教會裏面
[00:11:20.000 --> 00:11:23.000]  又不會拿出來去審問
[00:11:23.000 --> 00:11:33.000]  但是我們可能專門拿一些性或者同性戀
[00:11:33.000 --> 00:11:37.000]  這些少數的人去到有的時候
[00:11:37.000 --> 00:11:41.000]  我們就會拿去說我們是一個性別的群體
[00:11:41.000 --> 00:11:43.000]  我們要很嚴肅去處理
[00:11:43.000 --> 00:11:45.000]  但當你這樣去思想的時候
[00:11:45.000 --> 00:11:49.000]  你就會發現那個不是聖經給我們的壓迫
[00:11:49.000 --> 00:11:52.000]  而是教會去處理這些事的時候
[00:11:52.000 --> 00:11:56.000]  其實我們去壓迫其他人
[00:11:56.000 --> 00:11:59.000]  我們拿著雞毛就當領戰
[00:11:59.000 --> 00:12:03.000]  所以我自己不會覺得
[00:12:03.000 --> 00:12:08.000]  其實是聖經或者信仰去構成一種壓迫
[00:12:08.000 --> 00:12:11.000]  我很相信的一件事就是保羅說
[00:12:11.000 --> 00:12:16.000]  哪裡有上主的靈哪裡就有自由
[00:12:16.000 --> 00:12:19.000]  上帝的靈是一個釋放的群體
[00:12:19.000 --> 00:12:22.000]  不是一個去壓制人的群體
[00:12:22.000 --> 00:12:25.000]  這個是我很深很深的認順
[00:12:25.000 --> 00:12:27.000]  這就是這三個問題
[00:12:27.000 --> 00:12:32.000]  就是黃帝兄或者姐妹
[00:12:32.000 --> 00:12:35.000]  我這裡看不到她的名字
[00:12:35.000 --> 00:12:36.000]  我分辨不到
[00:12:36.000 --> 00:12:40.000]  因為是國牧師給我剪輯出來的名字
[00:12:40.000 --> 00:12:43.000]  我希望回答了她
[00:12:43.000 --> 00:12:46.000]  歡迎大家如果有不同的人
[00:12:46.000 --> 00:12:49.000]  其實你有興趣去問問題
[00:12:49.000 --> 00:12:55.000]  你都可以去加一些問題出來
[00:12:55.000 --> 00:12:58.000]  大家亦都可以去談
[00:12:58.000 --> 00:13:00.000]  今天來到第二堂
[00:13:00.000 --> 00:13:06.000]  第二堂我會去討論的就是
[00:13:06.000 --> 00:13:08.000]  聖經詮釋和倫理建構
[00:13:08.000 --> 00:13:12.000]  第一堂我們從歷史的角度去看
[00:13:12.000 --> 00:13:17.000]  原來在一些教會
[00:13:17.000 --> 00:13:21.000]  經常被人說教會是壓迫人
[00:13:21.000 --> 00:13:23.000]  但從歷史去看
[00:13:23.000 --> 00:13:26.000]  教會往往在社會時代裏
[00:13:26.000 --> 00:13:31.000]  都扮演一些異見的聲音
[00:13:31.000 --> 00:13:36.000]  為文化提出一些另類的主張
[00:13:36.000 --> 00:13:39.000]  我們可以重新去思考
[00:13:39.000 --> 00:13:44.000]  其實是不是真是社會這麼開放
[00:13:44.000 --> 00:13:46.000]  教會就是這麼殘酷
[00:13:46.000 --> 00:13:48.000]  我想我們去思考這個問題
[00:13:48.000 --> 00:13:51.000]  但在今天第二課裏
[00:13:51.000 --> 00:13:53.000]  我就很想和大家看
[00:13:53.000 --> 00:13:57.000]  其實在討論關於性的問題時
[00:13:57.000 --> 00:13:59.000]  我們受到的挑戰
[00:13:59.000 --> 00:14:04.000]  都不只是文化彼此的差異
[00:14:04.000 --> 00:14:08.000]  而是在聖經詮釋裏面
[00:14:08.000 --> 00:14:13.000]  你會發現我們面對一個很嚴峻的問題
[00:14:19.000 --> 00:14:26.000]  你會看到在聖經詮釋裏面
[00:14:26.000 --> 00:14:30.000]  第一件事就是
[00:14:30.000 --> 00:14:33.000]  聖經學者馬田
[00:14:33.000 --> 00:14:38.000]  其實他在一本書裏面
[00:14:38.000 --> 00:14:41.000]  我覺得這本書他專門去談論
[00:14:41.000 --> 00:14:45.000]  基督教同性的問題
[00:14:45.000 --> 00:14:49.000]  他有一個對我們很重大的挑戰
[00:14:49.000 --> 00:14:52.000]  他說其實你會發現
[00:14:52.000 --> 00:14:55.000]  特別是在一些比較保守的上立場裏面
[00:14:55.000 --> 00:15:01.000]  我們很強調聖經文本的意義
[00:15:01.000 --> 00:15:03.000]  和作者的原意
[00:15:03.000 --> 00:15:06.000]  而我們覺得由作者的原意
[00:15:06.000 --> 00:15:09.000]  和文本的意義裏面
[00:15:09.000 --> 00:15:13.000]  我們就找到我們應該去做的倫理立場
[00:15:13.000 --> 00:15:18.000]  我們認為這是上帝給我們的教導
[00:15:18.000 --> 00:15:20.000]  所以我們就要去做
[00:15:20.000 --> 00:15:22.000]  但你會發現
[00:15:22.000 --> 00:15:26.000]  馬田他在後現代的挑戰裏面
[00:15:26.000 --> 00:15:31.000]  他就說其實究竟有沒有文本的意義
[00:15:31.000 --> 00:15:33.000]  和有沒有作者原意
[00:15:33.000 --> 00:15:35.000]  你細心想想
[00:15:35.000 --> 00:15:39.000]  所有這些東西都是一班讀者
[00:15:39.000 --> 00:15:46.000]  或者一個讀者自己去讀完之後的詮釋的結果
[00:15:46.000 --> 00:15:51.000]  在我本書裏面我就用了馬田的一個例子
[00:15:51.000 --> 00:15:54.000]  他很喜歡教詮釋學的時候
[00:15:54.000 --> 00:15:58.000]  他就丟一本聖經在班房裏面
[00:15:58.000 --> 00:16:00.000]  然後就和他的學生說
[00:16:00.000 --> 00:16:03.000]  我們經常說聽上帝的聲音
[00:16:03.000 --> 00:16:07.000]  請大家現在對著這本聖經打開了
[00:16:07.000 --> 00:16:10.000]  你聽聽聖經說了什麼
[00:16:10.000 --> 00:16:13.000]  聽聽聖經說了什麼
[00:16:13.000 --> 00:16:16.000]  聖經和作者說了什麼
[00:16:16.000 --> 00:16:24.000]  很明顯這是一個真正的活動
[00:16:24.000 --> 00:16:27.000]  其實在聖經丟了一本聖經的時候
[00:16:27.000 --> 00:16:29.000]  最後大家聽到的聲音
[00:16:29.000 --> 00:16:32.000]  很明顯聽來聽去都是一片死寂
[00:16:32.000 --> 00:16:37.000]  其實他要說的是什麼呢
[00:16:37.000 --> 00:16:42.000]  他要說的是文字本身是不能解釋自己的
[00:16:42.000 --> 00:16:48.000]  一定要有人來解釋文字才會變成有意義
[00:16:48.000 --> 00:16:51.000]  基本上如果沒有讀者的話
[00:16:51.000 --> 00:16:54.000]  文字是說不出話來的
[00:16:54.000 --> 00:16:56.000]  要有人讀
[00:16:56.000 --> 00:16:58.000]  而讀者又去解釋
[00:16:58.000 --> 00:17:04.000]  這樣才會有意義
[00:17:04.000 --> 00:17:09.000]  然後他就說找出作者原意
[00:17:09.000 --> 00:17:15.000]  然後Martin就說
[00:17:15.000 --> 00:17:19.000]  有時候作者原意根本找不到的
[00:17:19.000 --> 00:17:22.000]  也不需要找的
[00:17:22.000 --> 00:17:30.000]  在序的形容是不需要找出來的
[00:17:30.000 --> 00:17:34.000]  舉例我們現在用很多的潮語
[00:17:34.000 --> 00:17:37.000]  比如「謝」字
[00:17:37.000 --> 00:17:44.000]  「謝」的作者原意是什麼呢
[00:17:44.000 --> 00:17:46.000]  你能找到作者嗎
[00:17:46.000 --> 00:17:48.000]  未必找得到
[00:17:48.000 --> 00:17:54.000]  未必能找到謝字最原本的出現的地方
[00:17:54.000 --> 00:17:56.000]  是在哪裡
[00:17:56.000 --> 00:18:00.000]  但可能在某個時代
[00:18:00.000 --> 00:18:03.000]  你會發現你用的詞
[00:18:03.000 --> 00:18:06.000]  根本不需要找到作者原意
[00:18:06.000 --> 00:18:11.000]  你在那個情況下有一個新的解釋
[00:18:11.000 --> 00:18:14.000]  另外對我這個年紀的人來說
[00:18:14.000 --> 00:18:18.000]  可能你會有些共鳴
[00:18:18.000 --> 00:18:22.000]  在我的《翡翠台》的劇集
[00:18:22.000 --> 00:18:25.000]  其中有一個口頭禪是周潤發說的
[00:18:25.000 --> 00:18:28.000]  叫人「食雞包刺」
[00:18:28.000 --> 00:18:31.000]  「食雞包刺」的作者原意是什麼呢
[00:18:31.000 --> 00:18:33.000]  如果你說找「食雞包刺」
[00:18:33.000 --> 00:18:36.000]  這三個字可能最前的作者原意
[00:18:36.000 --> 00:18:38.000]  就是「食雞包刺」
[00:18:38.000 --> 00:18:41.000]  但你發現在周潤發的形容中
[00:18:41.000 --> 00:18:46.000]  你不需要找到作者原意
[00:18:46.000 --> 00:18:48.000]  他用了一個新的方法
[00:18:48.000 --> 00:18:51.000]  「食雞包刺」就是叫你去死
[00:18:51.000 --> 00:18:56.000]  這是周潤發沒有尊重作者原意
[00:18:56.000 --> 00:19:00.000]  他用了一個新的方法
[00:19:00.000 --> 00:19:02.000]  現在在劇中你會發現
[00:19:02.000 --> 00:19:04.000]  根本再可能
[00:19:04.000 --> 00:19:07.000]  譬如我現在說「食雞包刺」
[00:19:07.000 --> 00:19:10.000]  你會發現其實不是叫你去死
[00:19:10.000 --> 00:19:14.000]  我只是在解釋給你聽
[00:19:14.000 --> 00:19:17.000]  就算你聽完之後
[00:19:17.000 --> 00:19:20.000]  根本不知道「食雞包刺」是什麼
[00:19:20.000 --> 00:19:23.000]  你也不需要去深究
[00:19:23.000 --> 00:19:26.000]  你只需要知道我現在說什麼
[00:19:26.000 --> 00:19:29.000]  馬田在這裡說
[00:19:29.000 --> 00:19:32.000]  其實有很多東西
[00:19:32.000 --> 00:19:35.000]  我們基督徒用聖經的時候
[00:19:35.000 --> 00:19:37.000]  也不是說作者原意
[00:19:37.000 --> 00:19:42.000]  我們也是看完那段經文
[00:19:42.000 --> 00:19:49.000]  然後送給人或安慰人
[00:19:49.000 --> 00:19:55.000]  但其實看回經文的內容
[00:19:55.000 --> 00:19:57.000]  可能會嚇死你
[00:19:57.000 --> 00:19:59.000]  譬如《約伯記》
[00:19:59.000 --> 00:20:01.000]  有一句很喜歡的經文
[00:20:01.000 --> 00:20:03.000]  「我知道我救贖屬於活著」
[00:20:03.000 --> 00:20:05.000]  「沒了邊站在地上」
[00:20:05.000 --> 00:20:07.000]  很多人可能不知道
[00:20:07.000 --> 00:20:09.000]  用來送給人
[00:20:09.000 --> 00:20:12.000]  鼓勵人等等
[00:20:12.000 --> 00:20:14.000]  但細心看
[00:20:14.000 --> 00:20:18.000]  那是約伯在罵人的東西
[00:20:18.000 --> 00:20:20.000]  所以你用的時候
[00:20:20.000 --> 00:20:24.000]  也不需要去找回作者原意
[00:20:24.000 --> 00:20:27.000]  然後你會發現
[00:20:27.000 --> 00:20:33.000]  他會覺得在整個教會裡
[00:20:33.000 --> 00:20:37.000]  很多時候要找回作者的想法
[00:20:37.000 --> 00:20:39.000]  其實你會犯了一件事
[00:20:39.000 --> 00:20:41.000]  你不知道有很多東西
[00:20:41.000 --> 00:20:45.000]  都是你自己在重構歷史的結果
[00:20:45.000 --> 00:20:49.000]  以至於在你用聖經的時候
[00:20:49.000 --> 00:20:53.000]  會成為很多問題
[00:20:53.000 --> 00:20:55.000]  他會覺得有很多人
[00:20:55.000 --> 00:20:57.000]  特別是保守的教會
[00:20:57.000 --> 00:21:00.000]  其實他整本書也針對保守的教會
[00:21:00.000 --> 00:21:05.000]  當人找回所謂的作者原意的時候
[00:21:05.000 --> 00:21:12.000]  你會發現他用了很多修辭的方法誤導人
[00:21:12.000 --> 00:21:14.000]  舉例
[00:21:14.000 --> 00:21:16.000]  特別是在聖經裡
[00:21:16.000 --> 00:21:19.000]  要找回原本的東西的時候
[00:21:19.000 --> 00:21:24.000]  可能會看到有些做法是不適合的
[00:21:24.000 --> 00:21:26.000]  在過往裡
[00:21:26.000 --> 00:21:31.000]  那些方法已經和我們時代不同
[00:21:31.000 --> 00:21:33.000]  甚至寫棄了
[00:21:33.000 --> 00:21:35.000]  舉例簡單的
[00:21:35.000 --> 00:21:38.000]  經常到今天也有爭拗
[00:21:38.000 --> 00:21:41.000]  究竟姐妹應不應該蒙頭呢?
[00:21:41.000 --> 00:21:44.000]  你會發現這是新教會裡的
[00:21:44.000 --> 00:21:47.000]  保羅的教導
[00:21:47.000 --> 00:21:51.000]  甚至保羅說得很嚴重
[00:21:51.000 --> 00:21:53.000]  不蒙頭的女孩子
[00:21:53.000 --> 00:21:56.000]  其實她是妓女
[00:21:56.000 --> 00:21:59.000]  蒙頭是最重要的東西
[00:21:59.000 --> 00:22:02.000]  你會發現很多時候
[00:22:02.000 --> 00:22:04.000]  究竟今天理教會有沒有蒙頭呢?
[00:22:04.000 --> 00:22:07.000]  我相信上星期的任何課
[00:22:07.000 --> 00:22:09.000]  講座結束後
[00:22:09.000 --> 00:22:11.000]  我都看你們的崇拜
[00:22:11.000 --> 00:22:14.000]  其實姐妹也是沒有蒙頭的
[00:22:14.000 --> 00:22:17.000]  通常我們的答案就是
[00:22:17.000 --> 00:22:20.000]  今天已經不是以色列的時代
[00:22:20.000 --> 00:22:23.000]  不會因為沒有蒙頭就當你是妓女
[00:22:23.000 --> 00:22:26.000]  所以今天就不會用了
[00:22:26.000 --> 00:22:29.000]  所以你會發現
[00:22:29.000 --> 00:22:32.000]  馬田就針對
[00:22:32.000 --> 00:22:37.000]  究竟又有哪些是可以用的
[00:22:37.000 --> 00:22:40.000]  有哪些是不可以用的
[00:22:40.000 --> 00:22:44.000]  他們似乎只是選擇一些可以用的東西
[00:22:44.000 --> 00:22:47.000]  你覺得不適合的
[00:22:47.000 --> 00:22:51.000]  覺得時代不同就算了
[00:22:51.000 --> 00:22:54.000]  其實對中國的教徒
[00:22:54.000 --> 00:22:56.000]  我們還有另一件事
[00:22:56.000 --> 00:22:58.000]  是真的很難解釋的
[00:22:58.000 --> 00:23:00.000]  就是在新約裡
[00:23:00.000 --> 00:23:03.000]  都規定信徒不應該吃血
[00:23:03.000 --> 00:23:05.000]  你吃不吃豬紅?
[00:23:05.000 --> 00:23:07.000]  你吃不吃鴨血?
[00:23:07.000 --> 00:23:10.000]  你吃淡仔的時候
[00:23:10.000 --> 00:23:14.000]  你會不會叫麻辣鴨血?
[00:23:14.000 --> 00:23:17.000]  你吃的時候
[00:23:17.000 --> 00:23:20.000]  為什麼在新約裡
[00:23:20.000 --> 00:23:22.000]  他們會說其實不要緊的
[00:23:22.000 --> 00:23:24.000]  不覺你也沒有問題
[00:23:24.000 --> 00:23:27.000]  最重要就是不要吃血
[00:23:27.000 --> 00:23:29.000]  你發現這是新約的
[00:23:29.000 --> 00:23:31.000]  為什麼你又不去做呢?
[00:23:31.000 --> 00:23:34.000]  可能跟我們的時代不同
[00:23:34.000 --> 00:23:36.000]  馬田第二個挑戰
[00:23:36.000 --> 00:23:39.000]  其實我們很多時候
[00:23:39.000 --> 00:23:43.000]  將我們不同意的觀點
[00:23:43.000 --> 00:23:45.000]  轉到另一個聖經的觀點
[00:23:45.000 --> 00:23:47.000]  去支持自己
[00:23:47.000 --> 00:23:51.000]  以致否定另外的經文教導
[00:23:51.000 --> 00:23:53.000]  如果在聖經裡
[00:23:53.000 --> 00:23:55.000]  最嚴峻的做法就是
[00:23:55.000 --> 00:23:57.000]  一夫一妻還是一夫多妻
[00:23:57.000 --> 00:23:59.000]  很有趣的是
[00:23:59.000 --> 00:24:00.000]  在聖經裡
[00:24:00.000 --> 00:24:03.000]  你會看到很多上帝尊重的人
[00:24:03.000 --> 00:24:06.000]  或是上帝使用的人
[00:24:06.000 --> 00:24:08.000]  其實他們都是一夫多妻
[00:24:08.000 --> 00:24:10.000]  舉例大衛
[00:24:10.000 --> 00:24:12.000]  合神心意的王
[00:24:12.000 --> 00:24:13.000]  阿伯拉罕
[00:24:13.000 --> 00:24:15.000]  信心之父
[00:24:15.000 --> 00:24:16.000]  甚至是所羅門
[00:24:16.000 --> 00:24:18.000]  有智慧的王
[00:24:18.000 --> 00:24:20.000]  當然所羅門似乎不是很好
[00:24:20.000 --> 00:24:23.000]  他的太太令他走差了
