
[00:00:00.000 --> 00:00:02.480]  各位頂智妹,大家好
[00:04:59.680 --> 00:05:01.360]  在這樣的情況下
[00:05:01.360 --> 00:05:04.000]  就是那個背景就是一個亂世
[00:05:04.000 --> 00:05:07.120]  我們發現這個亂世就是以色列民
[00:05:07.120 --> 00:05:11.440]  究竟是甘願成為埃及的奴隸
[00:05:11.440 --> 00:05:15.440]  還是願意到貧遜離開埃及
[00:05:15.440 --> 00:05:18.080]  跟隨雲柱和火柱
[00:05:18.080 --> 00:05:23.120]  看到十災的神蹟而出去的一班民族呢?
[00:05:23.120 --> 00:05:25.920]  及後我們也知道以色列民
[00:05:25.920 --> 00:05:27.920]  因為出埃及的事件
[00:05:27.920 --> 00:05:30.960]  成為整個民族的集體回憶
[00:05:30.960 --> 00:05:32.560]  在這個集體回憶裏面
[00:05:32.560 --> 00:05:36.000]  就成為他們身份的認同和價值
[00:05:36.000 --> 00:05:37.600]  他們會守如月節
[00:05:37.600 --> 00:05:39.600]  他們會守鑄鵬節
[00:05:39.600 --> 00:05:44.320]  全因他們經歷了一種叫做殺長子之災
[00:05:44.320 --> 00:05:47.440]  即是如月的神蹟
[00:05:47.440 --> 00:05:51.760]  然後跟隨雲柱和火柱離開埃及
[00:05:51.760 --> 00:05:53.760]  進到紅海
[00:05:53.760 --> 00:05:56.480]  去到西乃山的腳下
[00:05:56.480 --> 00:05:58.800]  和上帝去到納約
[00:05:58.800 --> 00:06:02.080]  這種納約的情況
[00:06:02.080 --> 00:06:05.200]  就成為以色列民的身份認同
[00:06:05.200 --> 00:06:09.040]  若果他血緣上是以色列民
[00:06:09.040 --> 00:06:10.480]  願否也好
[00:06:10.480 --> 00:06:13.520]  他如果願意貧遜離開埃及
[00:06:13.520 --> 00:06:15.840]  就算他血緣不是以色列民
[00:06:15.840 --> 00:06:19.680]  只不過可能他看見上帝作為的埃及人
[00:06:19.680 --> 00:06:24.080]  他都願意貧遜跟隨雲柱和火柱離開埃及
[00:06:24.080 --> 00:06:28.000]  並且去到西乃山和上帝納約的話
[00:06:28.000 --> 00:06:31.840]  這一個就成為真真正正的以色列民
[00:06:31.840 --> 00:06:36.640]  反之若果他是一個血緣上的以色列人
[00:06:36.640 --> 00:06:40.400]  但是他流亂埃及奴隸的生活
[00:06:40.400 --> 00:06:42.880]  他不願意離開埃及的話
[00:06:42.880 --> 00:06:45.440]  他都仍然跟上帝無份
[00:06:45.440 --> 00:06:47.040]  仍然因為這樣
[00:06:47.040 --> 00:06:49.920]  他都不是一個真真正正的以色列民
[00:06:49.920 --> 00:06:52.800]  因為他不能夠去到西乃山那裡
[00:06:52.800 --> 00:06:56.160]  跟上帝建立這個盟約
[00:06:56.160 --> 00:06:59.520]  所以在這裡納約西乃山
[00:06:59.520 --> 00:07:01.760]  曠野行走四十年
[00:07:01.760 --> 00:07:03.280]  每日食馬南
[00:07:03.280 --> 00:07:06.800]  整秋的片段進入迦南地
[00:07:06.800 --> 00:07:09.120]  一個這麼大的傳統
[00:07:09.120 --> 00:07:11.840]  就成為以色列民的身份利益
[00:07:11.840 --> 00:07:14.800]  一個民族的集體回憶
[00:07:14.800 --> 00:07:18.080]  就定義了什麼叫做以色列民的身份
[00:07:18.080 --> 00:07:20.480]  這樣出安及事件
[00:07:20.480 --> 00:07:23.200]  其實是一個非常重大的事件
[00:07:23.200 --> 00:07:26.240]  也是摩西將要建構
[00:07:26.240 --> 00:07:28.960]  將要成為一個律法的頒佈者
[00:07:28.960 --> 00:07:31.440]  先知的先驅
[00:07:31.440 --> 00:07:34.400]  一個這麼偉大的人物
[00:07:34.400 --> 00:07:36.720]  但是一個這麼偉大的人物
[00:07:36.720 --> 00:07:38.320]  我們竟然發現
[00:07:38.320 --> 00:07:40.960]  其實原來他和我們都是一樣
[00:07:40.960 --> 00:07:44.720]  我們千萬不要以為一個這麼偉大的人物
[00:07:44.720 --> 00:07:48.160]  他可能有一個超然的宿命洞見
[00:07:48.160 --> 00:07:51.440]  又或者一個理由不可及的生命
[00:07:51.440 --> 00:07:52.640]  絕對不是
[00:07:52.640 --> 00:07:54.320]  他都是一個普通人
[00:07:54.320 --> 00:07:56.480]  他面對上帝的召命的時候
[00:07:56.480 --> 00:07:57.920]  有很多的疑惑
[00:07:57.920 --> 00:08:00.160]  有很多對自己的質疑
[00:08:00.160 --> 00:08:02.480]  甚至對這個紛亂的時代
[00:08:02.480 --> 00:08:06.480]  感覺到失望、恐懼和悲哀
[00:08:06.480 --> 00:08:08.560]  我們究竟在他的身上
[00:08:08.560 --> 00:08:11.440]  在一個紛亂的時代看到上帝的召命
[00:08:11.440 --> 00:08:14.640]  在一個有血有肉的展述底下
[00:08:14.640 --> 00:08:17.200]  到底我們怎樣欣著他的生命
[00:08:17.200 --> 00:08:20.160]  成為我們生命的提醒和鼓勵呢
[00:08:20.160 --> 00:08:21.760]  如果你看經文的時候
[00:08:21.760 --> 00:08:22.880]  你就會發現
[00:08:22.880 --> 00:08:26.480]  其實他的生命和我們都是一模一樣
[00:08:26.480 --> 00:08:28.720]  都是一樣性情的人
[00:08:28.720 --> 00:08:32.000]  在《春開及極》的第三章
[00:08:32.000 --> 00:08:37.040]  我們會發現摩西看到一個異象
[00:08:37.040 --> 00:08:42.240]  那個異象就是在曠野裡他放羊的時候
[00:08:42.240 --> 00:08:45.520]  就看到荊棘有火燒著
[00:08:45.520 --> 00:08:50.080]  並且火燒的時候是沒有燒完
[00:08:50.080 --> 00:08:51.760]  類似這樣的情況
[00:08:51.760 --> 00:08:54.720]  其實在曠野裡是非常普遍的
[00:08:54.720 --> 00:08:58.560]  譬如一下雷電擊中了某個荊棘
[00:08:58.560 --> 00:09:00.880]  所以荊棘就會著火
[00:09:00.880 --> 00:09:05.600]  其實在曠野裡荊棘著火有什麼奇怪呢
[00:09:05.600 --> 00:09:08.080]  很多荊棘都會著火
[00:09:08.080 --> 00:09:12.000]  但是這個異象之所以出奇
[00:09:12.000 --> 00:09:14.160]  就不是因為荊棘著火
[00:09:14.160 --> 00:09:17.280]  而是他荊棘著火得來
[00:09:17.280 --> 00:09:20.480]  是沒有燒毀才出奇
[00:09:20.480 --> 00:09:24.880]  摩西其實是一個很專業的牧羊人
[00:09:24.880 --> 00:09:28.480]  他當時看到荊棘著火的神蹟
[00:09:28.480 --> 00:09:35.440]  必須要非常留心才看得到荊棘著火
[00:09:35.440 --> 00:09:39.360]  但是沒有燒毀的一個過程
[00:09:39.360 --> 00:09:44.960]  這樣他才被吸引要看看這個大異象到底是怎樣
[00:09:44.960 --> 00:09:47.920]  當他進入這個異象當中的時候
[00:09:47.920 --> 00:09:51.120]  他進入彷彿一個聖地裡
[00:09:51.120 --> 00:09:53.520]  有把聲音來自耶和華
[00:09:53.520 --> 00:09:55.200]  吩咐他脫鞋
[00:09:55.200 --> 00:09:57.200]  因為他要進入聖地
[00:09:57.200 --> 00:10:02.000]  然後耶和華就和摩西發出他的呼召
[00:10:02.000 --> 00:10:03.520]  就和他們說
[00:10:03.520 --> 00:10:07.040]  在三章第七節的《春安及記》
[00:10:07.040 --> 00:10:10.960]  就說上帝已經聽見、看見
[00:10:10.960 --> 00:10:16.560]  心裡也知道、明白以色列民的苦情
[00:10:16.560 --> 00:10:20.080]  這一種聽見、看見
[00:10:20.080 --> 00:10:24.400]  也明白、知道以色列民的苦情
[00:10:24.400 --> 00:10:30.160]  就是耶和華作為呼召摩西的起始點
[00:10:30.160 --> 00:10:33.760]  我們知道一個召命的起始點
[00:10:33.760 --> 00:10:37.440]  絕對不是因為那個人有什麼把柄
[00:10:37.440 --> 00:10:39.360]  有什麼本錢
[00:10:39.360 --> 00:10:42.560]  有什麼值得給上帝揀選
[00:10:42.560 --> 00:10:45.360]  又或者是給其他人凌卸神聖
[00:10:45.360 --> 00:10:48.560]  凌卸被上帝重用的一個人
[00:10:48.560 --> 00:10:49.920]  絕對不是
[00:10:49.920 --> 00:10:53.040]  召命的起始點是上帝
[00:10:53.040 --> 00:10:57.200]  並且那個起始點就是上帝的聽見
[00:10:57.200 --> 00:10:58.960]  上帝的看見
[00:10:58.960 --> 00:11:01.360]  上帝的知道和明白
[00:11:01.360 --> 00:11:05.360]  看到這個世代有一個苦情在這裡
[00:11:05.360 --> 00:11:08.880]  所以這個其實就是召命的起始點
[00:11:08.880 --> 00:11:11.840]  如果召命的起始點是這樣的話
[00:11:11.840 --> 00:11:18.880]  你就明白召命和本身的苦難是不能夠分開的
[00:11:18.880 --> 00:11:21.680]  因為上帝看到一個需要
[00:11:21.680 --> 00:11:25.280]  上帝看到那些苦情、看到那些哀聲
[00:11:25.280 --> 00:11:28.560]  看到法老政權的欺壓
[00:11:28.560 --> 00:11:31.760]  看到一些不公義的事情發生
[00:11:31.760 --> 00:11:33.600]  看到弱勢的社群
[00:11:33.600 --> 00:11:36.000]  他如何被人遊論等等
[00:11:36.000 --> 00:11:38.080]  的一種這樣的現實
[00:11:38.080 --> 00:11:42.160]  才呼召他的僕人去回應這個需要
[00:11:42.160 --> 00:11:43.840]  所以如果是這樣的話
[00:11:43.840 --> 00:11:48.000]  上帝對昏亂時代的看見
[00:11:48.000 --> 00:11:51.680]  才是召命的起始點
[00:11:51.680 --> 00:11:54.080]  這樣的因果關係
[00:11:54.080 --> 00:11:55.280]  讓我們明白
[00:11:55.280 --> 00:11:57.280]  大凡每一個人有召命
[00:11:57.280 --> 00:12:00.000]  就必須要回應一個問題
[00:12:00.000 --> 00:12:02.080]  回應一個世代的昏亂
[00:12:02.080 --> 00:12:04.400]  回應有很多很需要的人
[00:12:04.400 --> 00:12:05.600]  很需要你
[00:12:05.600 --> 00:12:07.040]  上帝很需要你
[00:12:07.040 --> 00:12:10.080]  進入他的大計劃裡面
[00:12:10.080 --> 00:12:13.440]  讓你看到上帝的看見
[00:12:13.440 --> 00:12:16.000]  讓你聽見上帝的聽見
[00:12:16.000 --> 00:12:18.720]  讓你明白上帝的心言
[00:12:18.720 --> 00:12:21.920]  讓你站在上帝的角度來看
[00:12:21.920 --> 00:12:24.080]  去回應這個召命
[00:12:24.080 --> 00:12:27.120]  這才是召命的起始點
[00:12:27.120 --> 00:12:29.440]  在這樣的起始點看來
[00:12:29.440 --> 00:12:32.080]  我們首先看看第一段經文
[00:12:32.080 --> 00:12:38.480]  這一段經文是來自出埃及記的第三章11到15節的經文
[00:12:38.480 --> 00:12:40.640]  這一段他就這樣說
[00:12:40.640 --> 00:12:42.480]  摩西對神說
[00:12:42.480 --> 00:12:45.920]  我是什麼人竟能去見白魯
[00:12:45.920 --> 00:12:49.840]  將以色列人從埃及領出來呢
[00:12:49.840 --> 00:12:52.080]  神說我必與你同在
[00:12:52.080 --> 00:12:55.600]  你將百姓從埃及領出來之後
[00:12:55.600 --> 00:12:58.880]  你們必在這山上侍奉我
[00:12:58.880 --> 00:13:02.080]  這就是我打發你們去的證據
[00:13:02.080 --> 00:13:03.520]  你去的證據
[00:13:03.520 --> 00:13:04.720]  摩西對神說
[00:13:04.720 --> 00:13:06.720]  我到以色列人那裡
[00:13:06.720 --> 00:13:08.000]  對他們說
[00:13:08.000 --> 00:13:11.680]  你們祖宗的神打發我到你們那裡來
[00:13:11.680 --> 00:13:13.440]  他們若問我說
[00:13:13.440 --> 00:13:15.440]  他叫什麼名字
[00:13:15.440 --> 00:13:18.480]  我要對他們說什麼呢
[00:13:18.480 --> 00:13:20.000]  神對摩西說
[00:13:20.000 --> 00:13:22.560]  我是自由唯有的
[00:13:22.560 --> 00:13:26.000]  又說你要對以色列人這樣說
[00:13:26.000 --> 00:13:29.840]  那自由的打發我到你們這裡來
[00:13:29.840 --> 00:13:31.520]  神又對摩西說
[00:13:31.520 --> 00:13:34.160]  你要對以色列人這樣說
[00:13:34.160 --> 00:13:37.920]  又說你們祖宗的神就是阿伯拉罕的神
[00:13:37.920 --> 00:13:38.880]  以撒的神
[00:13:38.880 --> 00:13:39.920]  雅各的神
[00:13:39.920 --> 00:13:42.160]  打發我到你們這裡來
[00:13:42.160 --> 00:13:43.920]  又說是我的名
[00:13:43.920 --> 00:13:45.440]  直到永遠
[00:13:45.440 --> 00:13:47.920]  這也是我的紀念
[00:13:47.920 --> 00:13:49.920]  直到萬代
[00:13:49.920 --> 00:13:51.600]  你看到這一段經文
[00:13:51.600 --> 00:13:55.200]  我們逐點逐點就去分析
[00:13:55.200 --> 00:14:00.000]  摩西第一句回應上帝的呼召
[00:14:00.000 --> 00:14:03.280]  那個呼召是基於上帝的聽見
[00:14:03.280 --> 00:14:04.800]  上帝的看見
[00:14:04.800 --> 00:14:06.320]  上帝的明白
[00:14:06.320 --> 00:14:09.760]  也基於上帝曾幾何時
[00:14:09.760 --> 00:14:12.320]  和阿伯拉罕所納的約
[00:14:12.320 --> 00:14:16.000]  成為一個起始點去呼召摩西
[00:14:16.000 --> 00:14:19.200]  就算一個這麼重要的起始點
[00:14:19.200 --> 00:14:22.640]  通常我們會看到接受招命的人
[00:14:22.640 --> 00:14:27.040]  不會有時間去接受上帝的觀點
[00:14:27.040 --> 00:14:30.080]  又或者接受上帝給他的招命
[00:14:30.080 --> 00:14:31.440]  那個呼召
[00:14:31.440 --> 00:14:33.440]  包括在這個過程中
[00:14:33.440 --> 00:14:35.440]  我們會提到的以賽那
[00:14:35.440 --> 00:14:36.720]  包括耶利米
[00:14:36.720 --> 00:14:39.040]  包括以西傑種種
[00:14:39.040 --> 00:14:41.280]  你都會發現接受招命的人
[00:14:41.280 --> 00:14:42.880]  都有一種的模式
[00:14:42.880 --> 00:14:45.680]  那個模式就是第一次都是拒絕的
[00:14:45.680 --> 00:14:48.880]  以賽那就說我是嘴唇不潔的
[00:14:48.880 --> 00:14:51.840]  耶利米就說我是蓮友的
[00:14:51.840 --> 00:14:56.320]  而摩西就說我是什麼人
[00:14:56.320 --> 00:14:57.840]  我是什麼人
[00:14:57.840 --> 00:15:01.680]  原文的直譯就是Who am I
[00:15:01.680 --> 00:15:03.280]  我是誰
[00:15:03.280 --> 00:15:05.040]  這樣的分譯
[00:15:05.040 --> 00:15:06.160]  我是誰
[00:15:06.160 --> 00:15:09.760]  是直接說他自己究竟是什麼誰
[00:15:09.760 --> 00:15:11.680]  究竟是有什麼的概念
[00:15:11.680 --> 00:15:13.920]  他的身份到底是哪一個
[00:15:13.920 --> 00:15:15.280]  我是誰
[00:15:15.280 --> 00:15:17.280]  是一種對自己的質疑
[00:15:17.280 --> 00:15:19.040]  對當時的時代
[00:15:19.040 --> 00:15:21.200]  對於某人的身份的理解
[00:15:21.200 --> 00:15:23.920]  似乎符合不到那個時代
[00:15:23.920 --> 00:15:26.320]  真真正正有的資格
[00:15:26.320 --> 00:15:27.920]  走去見法老
[00:15:27.920 --> 00:15:30.640]  他就說竟能去見法老
[00:15:30.640 --> 00:15:34.960]  將以色列人從埃及領出來
[00:15:34.960 --> 00:15:36.240]  我是誰
[00:15:36.240 --> 00:15:39.760]  有可能都是基於摩西的過去
[00:15:39.760 --> 00:15:42.960]  摩西曾經為他的民族
[00:15:42.960 --> 00:15:44.400]  去到大法爾森
[00:15:44.400 --> 00:15:45.760]  在一個爭執裏面
[00:15:45.760 --> 00:15:48.240]  他就殺了這個埃及人
[00:15:48.240 --> 00:15:51.040]  以致法老去通緝他
[00:15:51.040 --> 00:15:52.720]  他就走了
[00:15:52.720 --> 00:15:54.640]  其實他深深明白
[00:15:54.640 --> 00:15:57.200]  自己只不過是一個通緝犯
[00:15:57.200 --> 00:16:00.000]  自己不可能有什麼資格
[00:16:00.000 --> 00:16:02.000]  走去見法老
[00:16:02.000 --> 00:16:05.840]  況且自己根本又不是有什麼學位
[00:16:05.840 --> 00:16:07.040]  有什麼地位
[00:16:07.040 --> 00:16:09.440]  又或者在以色列民當中
[00:16:09.440 --> 00:16:13.200]  他都不覺得自己比別人更加優越
[00:16:13.200 --> 00:16:14.560]  我是誰
[00:16:14.560 --> 00:16:18.160]  竟能擔當這麼重要的職事
[00:16:18.160 --> 00:16:22.880]  去到帶領以色列民離開法老的壓迫
[00:16:22.880 --> 00:16:26.160]  走到曠野進入迦南地
[00:16:26.160 --> 00:16:30.960]  所以我是誰將個焦點放在自己的身上
[00:16:30.960 --> 00:16:32.960]  又或者放在這個世代
[00:16:32.960 --> 00:16:36.320]  對於你本身的身份那種塑造
[00:16:36.320 --> 00:16:37.920]  我們這個時代
[00:16:37.920 --> 00:16:40.880]  對於我是誰這個宮殿
[00:16:40.880 --> 00:16:42.880]  有很多不同的定義
[00:16:42.880 --> 00:16:50.800]  世俗定義你究竟有沒有金錢、學位、名譽、地位、掌聲等等
[00:16:50.800 --> 00:16:55.680]  我們必須好像要符合這個世代對我是誰
[00:16:55.680 --> 00:16:59.920]  又或者我應該成為誰的世俗要求
[00:16:59.920 --> 00:17:03.920]  拼命地去到要符合這個要求
[00:17:03.920 --> 00:17:07.360]  慢慢地你就好像失去了自己一樣
[00:17:07.360 --> 00:17:10.240]  你就為了要迎合別人的口味
[00:17:10.240 --> 00:17:12.800]  迎合你老闆的氛圍
[00:17:12.800 --> 00:17:15.920]  又或者強行去到逼自己
[00:17:15.920 --> 00:17:18.560]  去做一些自己不喜歡的事情
[00:17:18.560 --> 00:17:22.160]  為了就是對前床內心
[00:17:22.160 --> 00:17:25.760]  那種世俗所定義失敗的恐懼
[00:17:25.760 --> 00:17:28.640]  以至不停地去到驅策你
[00:17:28.640 --> 00:17:31.360]  去到做更多的工作
[00:17:31.360 --> 00:17:33.040]  賺取更多的金錢
[00:17:33.040 --> 00:17:35.840]  建立更多人際關係等等
[00:17:35.840 --> 00:17:38.560]  所以世俗那個我是誰
[00:17:38.560 --> 00:17:44.320]  反而讓我們不能夠活出真正的自我
[00:17:44.320 --> 00:17:48.320]  摩西或許也是受到當時的哀求
[00:17:48.320 --> 00:17:53.920]  他自問自己我只不過是一個小薯仔的一種情況
[00:17:53.920 --> 00:17:59.680]  何德何能被上帝呼召回應這個時代呢?
[00:17:59.680 --> 00:18:01.840]  我們看看上帝的回應
[00:18:01.840 --> 00:18:06.240]  上帝的回應其實是沒有直接回答
[00:18:06.240 --> 00:18:10.000]  摩西我是誰這個問號
[00:18:10.000 --> 00:18:15.680]  其實他的回應就不是回應摩西是誰
[00:18:15.680 --> 00:18:18.480]  而是回應神是誰
[00:18:18.480 --> 00:18:24.240]  神是誰是比我們自己是誰更重要
[00:18:24.240 --> 00:18:30.000]  認識神是重要過認識我是誰這個觀點
[00:18:30.000 --> 00:18:33.040]  神就說我必與你同在
[00:18:33.040 --> 00:18:35.520]  這一個才是重點
[00:18:35.520 --> 00:18:38.560]  究竟我是誰?究竟我是誰?
[00:18:38.560 --> 00:18:42.720]  重點是在於誰與你同在
[00:18:42.720 --> 00:18:45.200]  誰與你在一起
[00:18:45.200 --> 00:18:48.960]  他就說你將百姓從埃及領出來
[00:18:48.960 --> 00:18:53.040]  你們就必在這山上侍奉我
[00:18:53.040 --> 00:18:56.240]  這就是我打發你去的證據
[00:18:56.240 --> 00:18:59.120]  所謂的這個山上
[00:18:59.120 --> 00:19:02.720]  就是指荷里山也就是西乃山
[00:19:02.720 --> 00:19:08.400]  他就說上帝差遣和呼召你的證據
[00:19:08.400 --> 00:19:12.240]  原來就不是摩西夢召那一刻
[00:19:12.240 --> 00:19:15.600]  他現在式地去擁有的
[00:19:15.600 --> 00:19:17.600]  而是一種將來式
[00:19:17.600 --> 00:19:20.800]  就是說當摩西願意信服上帝的旨意
[00:19:20.800 --> 00:19:22.560]  帶領那群以色列民
[00:19:22.560 --> 00:19:24.960]  由埃及那裡領出來
[00:19:24.960 --> 00:19:28.800]  去到西乃山去到侍奉上帝的時候
[00:19:28.800 --> 00:19:32.080]  這一個將來式要出現的事情
[00:19:32.080 --> 00:19:38.800]  才成為上帝差遣摩西的所謂證據
[00:19:38.800 --> 00:19:42.160]  我們說呼召需要有印證
[00:19:42.160 --> 00:19:44.480]  我們很多時候理解那個印證
[00:19:44.480 --> 00:19:45.760]  就是過去式的
[00:19:45.760 --> 00:19:48.800]  就是說我過往有沒有一些足跡
[00:19:48.800 --> 00:19:51.760]  又或者我現在祈求一個神跡
[00:19:51.760 --> 00:19:53.760]  又或者是一段經文
[00:19:53.760 --> 00:19:57.040]  又或者是某個人跟我說的一番說話
[00:19:57.040 --> 00:20:01.200]  某個的經歷成為我的印證之後
[00:20:01.200 --> 00:20:03.760]  你才可以去到答賞
[00:20:03.760 --> 00:20:07.040]  但這個經文似乎就倒轉想法
[00:20:07.040 --> 00:20:10.000]  他發現這個所謂的印證
[00:20:10.000 --> 00:20:12.080]  不是過去和現在式
[00:20:12.080 --> 00:20:13.360]  而是將來式
[00:20:13.360 --> 00:20:16.000]  而是你願意信服上帝
[00:20:16.000 --> 00:20:19.200]  帶領以色列民去到西乃山腳下
[00:20:19.200 --> 00:20:21.440]  你看到一個這樣的現象
[00:20:21.440 --> 00:20:23.680]  才成為那個證據
[00:20:23.680 --> 00:20:26.000]  才成為那個印證
[00:20:26.000 --> 00:20:28.560]  去到印證你召命的真實
[00:20:28.560 --> 00:20:30.560]  如果是這樣的話
[00:20:30.560 --> 00:20:32.560]  召命的印證
[00:20:32.560 --> 00:20:35.760]  並不是你拿了一塊神跡
[00:20:35.760 --> 00:20:38.160]  知道上帝的訊息才去
[00:20:38.160 --> 00:20:41.680]  而是你信服上帝先去
[00:20:41.680 --> 00:20:46.000]  你才在過程當中看到那個印證出來
