
[00:00:00.000 --> 00:00:02.000]  (字幕製作)
[00:07:51.160 --> 00:07:53.160]  受傷的人的世代
[00:07:53.160 --> 00:07:55.160]  當中,弟兄姊妹
[00:07:55.160 --> 00:07:57.160]  這種的進入
[00:07:57.160 --> 00:07:59.160]  的照明,很明顯不是
[00:07:59.160 --> 00:08:01.160]  世界所說的,亦在這兩堂
[00:08:01.160 --> 00:08:03.160]  不斷去分享,
[00:08:03.160 --> 00:08:05.160]  菲勒比城這個殖民地
[00:08:05.160 --> 00:08:07.160]  正正就是帶著一種
[00:08:07.160 --> 00:08:09.160]  這樣的
[00:08:09.160 --> 00:08:11.160]  不同的價值觀,但是弟兄姊妹
[00:08:11.160 --> 00:08:13.160]  我們作為信徒
[00:08:13.160 --> 00:08:15.160]  其實每一日,特別是一些
[00:08:15.160 --> 00:08:17.160]  峽防這麼大的
[00:08:17.160 --> 00:08:19.160]  逼迫的時期當中
[00:08:19.160 --> 00:08:21.160]  其實我們每日都問,究竟我們持守的
[00:08:21.160 --> 00:08:23.160]  價值,是甚麼價值呢
[00:08:23.160 --> 00:08:25.160]  我們老實說
[00:08:25.160 --> 00:08:27.160]  我們要去
[00:08:27.160 --> 00:08:29.160]  獲得世界的平安,獲得世界的
[00:08:29.160 --> 00:08:31.160]  喜樂,都不是一件難事
[00:08:31.160 --> 00:08:33.160]  只要我們
[00:08:33.160 --> 00:08:35.160]  所謂信服政權,或者
[00:08:35.160 --> 00:08:37.160]  信服當下的價值
[00:08:37.160 --> 00:08:39.160]  好像以前資本主義世界
[00:08:39.160 --> 00:08:41.160]  你跟隨資本主義世界的價值
[00:08:41.160 --> 00:08:43.160]  去相信
[00:08:43.160 --> 00:08:45.160]  我們所有的財產,都是屬於我們自己
[00:08:45.160 --> 00:08:47.160]  我們極大化我們的利潤就OK
[00:08:47.160 --> 00:08:49.160]  所以貧窮人完全不用理會
[00:08:49.160 --> 00:08:51.160]  你真的可以過一個
[00:08:51.160 --> 00:08:53.160]  在世界的價值觀裏面,很平安
[00:08:53.160 --> 00:08:55.160]  很喜樂的生命
[00:08:55.160 --> 00:08:57.160]  但是,我們是否真的能夠
[00:08:57.160 --> 00:08:59.160]  視一些
[00:08:59.160 --> 00:09:01.160]  受虐者,或者貧窮人
[00:09:01.160 --> 00:09:03.160]  於不顧呢,當我們將這些貧窮人
[00:09:03.160 --> 00:09:05.160]  的生命都跟我們結連的時候
[00:09:05.160 --> 00:09:07.160]  我們的生命
[00:09:07.160 --> 00:09:09.160]  再不是會經歷
[00:09:09.160 --> 00:09:11.160]  好像世界一樣的喜樂
[00:09:11.160 --> 00:09:13.160]  但是我們會經歷另一種的喜樂
[00:09:13.160 --> 00:09:15.160]  這一種的擔負,這一種承擔
[00:09:15.160 --> 00:09:17.160]  別人的生命,為我們生命
[00:09:17.160 --> 00:09:19.160]  帶來一種新的喜樂的來源
[00:09:19.160 --> 00:09:21.160]  這種喜樂不是見到他們慘我們喜樂
[00:09:21.160 --> 00:09:23.160]  而是能夠我們跟他們連繫
[00:09:23.160 --> 00:09:25.160]  跟這些
[00:09:25.160 --> 00:09:27.160]  有需要的人去結連的時候
[00:09:27.160 --> 00:09:29.160]  我們生命多了更多的可能性
[00:09:29.160 --> 00:09:31.160]  更多實踐生命的照明的時候
[00:09:31.160 --> 00:09:33.160]  你的生命和我的生命
[00:09:33.160 --> 00:09:35.160]  再不再一樣
[00:09:35.160 --> 00:09:37.160]  《肥辣比書》就是建基在一個
[00:09:37.160 --> 00:09:39.160]  這樣的狀況裏面,這樣的價值衝突裏面
[00:09:39.160 --> 00:09:41.160]  去寫成的
[00:09:41.160 --> 00:09:43.160]  讓我們都很快
[00:09:43.160 --> 00:09:45.160]  將一些主題很快回顧
[00:09:45.160 --> 00:09:47.160]  讓我們在第三堂裏面
[00:09:47.160 --> 00:09:49.160]  都能夠繼續進一步
[00:09:49.160 --> 00:09:51.160]  串連整封書信
[00:09:51.160 --> 00:09:53.160]  而不是像我第一堂說的
[00:09:53.160 --> 00:09:55.160]  我們停留在一些金句式
[00:09:55.160 --> 00:09:57.160]  或者片段式,甚至我們
[00:09:57.160 --> 00:09:59.160]  將我們自己的觀點
[00:09:59.160 --> 00:10:01.160]  讀入了聖經當中的危機
[00:10:01.160 --> 00:10:03.160]  在《肥辣比書》裏面
[00:10:03.160 --> 00:10:05.160]  大概在過去幾堂
[00:10:05.160 --> 00:10:07.160]  我們都略略提及過有四個大的主題
[00:10:07.160 --> 00:10:09.160]  保羅很明顯是面對著
[00:10:09.160 --> 00:10:11.160]  今天會提及到
[00:10:11.160 --> 00:10:13.160]  三章十九節裏面提及到十字架的仇敵
[00:10:13.160 --> 00:10:15.160]  這些仇敵是甚麼呢
[00:10:15.160 --> 00:10:17.160]  似乎是更加
[00:10:17.160 --> 00:10:19.160]  具說服力的說法
[00:10:19.160 --> 00:10:21.160]  不單只是一種
[00:10:21.160 --> 00:10:23.160]  早期很多聖經學者
[00:10:23.160 --> 00:10:25.160]  相信的,單單是來自
[00:10:25.160 --> 00:10:27.160]  猶太文化的衝擊,似乎更大
[00:10:27.160 --> 00:10:29.160]  這幾堂裏面我們看到
[00:10:29.160 --> 00:10:31.160]  很多保羅用的字眼
[00:10:31.160 --> 00:10:33.160]  自私自利,疾度紛爭
[00:10:33.160 --> 00:10:35.160]  這些等等,或者
[00:10:35.160 --> 00:10:37.160]  羞辱,光榮,虛榮
[00:10:37.160 --> 00:10:39.160]  這些字眼似乎是
[00:10:39.160 --> 00:10:41.160]  和當時的希羅世界的價值
[00:10:41.160 --> 00:10:43.160]  羅馬殖民地
[00:10:43.160 --> 00:10:45.160]  所
[00:10:45.160 --> 00:10:47.160]  每日生活裏面
[00:10:47.160 --> 00:10:49.160]  所處的狀況,所展示的
[00:10:49.160 --> 00:10:51.160]  羅馬價值是更加大可能
[00:10:51.160 --> 00:10:53.160]  的相關性,以致
[00:10:53.160 --> 00:10:55.160]  我們相信,比勒比書
[00:10:55.160 --> 00:10:57.160]  背後
[00:10:57.160 --> 00:10:59.160]  保羅提及的仇敵
[00:10:59.160 --> 00:11:01.160]  不一定我們理解成為
[00:11:01.160 --> 00:11:03.160]  一個猶太文化,或者
[00:11:03.160 --> 00:11:05.160]  其他書信裏面最大的
[00:11:05.160 --> 00:11:07.160]  挑戰,所謂
[00:11:07.160 --> 00:11:09.160]  第二天主大神帶來的
[00:11:09.160 --> 00:11:11.160]  挑戰,而反而
[00:11:11.160 --> 00:11:13.160]  是殖民地本身
[00:11:13.160 --> 00:11:15.160]  所處的價值
[00:11:15.160 --> 00:11:17.160]  制度等等
[00:11:17.160 --> 00:11:19.160]  帶來的衝擊,考國家
[00:11:19.160 --> 00:11:21.160]  亦有確認
[00:11:21.160 --> 00:11:23.160]  這一點,在肥勒比城
[00:11:23.160 --> 00:11:25.160]  似乎找不到太多
[00:11:25.160 --> 00:11:27.160]  猶太會堂所留下來的
[00:11:27.160 --> 00:11:29.160]  痕跡,有沒有猶太人
[00:11:29.160 --> 00:11:31.160]  當然是有的,但是
[00:11:31.160 --> 00:11:33.160]  不同其他羅馬的城市
[00:11:33.160 --> 00:11:35.160]  你會找到很多的
[00:11:35.160 --> 00:11:37.160]  第一世紀
[00:11:37.160 --> 00:11:39.160]  猶太人聚居
[00:11:39.160 --> 00:11:41.160]  或者甚至很活躍的痕跡
[00:11:41.160 --> 00:11:43.160]  在肥勒比城似乎找不到
[00:11:43.160 --> 00:11:45.160]  不同的價值
[00:11:45.160 --> 00:11:47.160]  這個很清楚,價值的衝突
[00:11:47.160 --> 00:11:49.160]  在這裏不再說了,在頭兩堂
[00:11:49.160 --> 00:11:51.160]  亦有不同的片段
[00:11:51.160 --> 00:11:53.160]  有很多powerpoint給大家看得見
[00:11:53.160 --> 00:11:55.160]  如果你活在當下
[00:11:55.160 --> 00:11:57.160]  你都應該會感受得到
[00:11:57.160 --> 00:11:59.160]  那種張力,那種衝擊
[00:11:59.160 --> 00:12:01.160]  走入去肥勒比城
[00:12:01.160 --> 00:12:03.160]  那個羅馬廣場的時候
[00:12:03.160 --> 00:12:05.160]  你已經開始要經歷
[00:12:05.160 --> 00:12:07.160]  那種價值的衝突
[00:12:07.160 --> 00:12:09.160]  所以
[00:12:09.160 --> 00:12:11.160]  這就是
[00:12:11.160 --> 00:12:13.160]  令到
[00:12:13.160 --> 00:12:15.160]  肥勒比的信徒
[00:12:15.160 --> 00:12:17.160]  一方面他信了主,但是
[00:12:17.160 --> 00:12:19.160]  同時他每一天活的價值
[00:12:19.160 --> 00:12:21.160]  其實和他所信的
[00:12:21.160 --> 00:12:23.160]  是兩碼子的事
[00:12:23.160 --> 00:12:25.160]  這個一定要帶著在我們的
[00:12:25.160 --> 00:12:27.160]  思想
[00:12:27.160 --> 00:12:29.160]  或者我們認識肥勒比書裏
[00:12:29.160 --> 00:12:31.160]  甚至是令到我們
[00:12:31.160 --> 00:12:33.160]  今天同樣的情況
[00:12:33.160 --> 00:12:35.160]  我們不需恐懼
[00:12:35.160 --> 00:12:37.160]  我們需要在聖經的話語當中
[00:12:37.160 --> 00:12:39.160]  找到這份力量,如何活在
[00:12:39.160 --> 00:12:42.160]  與世界的價值,似乎格格不入的狀況
[00:12:42.160 --> 00:12:44.160]  我們仍然可以活出
[00:12:44.160 --> 00:12:47.160]  那份上主而來的喜樂和照明
[00:12:47.160 --> 00:12:49.160]  最後,保羅也提及到
[00:12:49.160 --> 00:12:51.160]  其實最核心的問題
[00:12:51.160 --> 00:12:53.160]  就是這些價值
[00:12:53.160 --> 00:12:55.160]  是會為肥勒比城的
[00:12:55.160 --> 00:12:57.160]  信徒
[00:12:57.160 --> 00:13:01.160]  帶來一種錯誤的價值
[00:13:01.160 --> 00:13:03.160]  以至他會為保羅所處的狀況
[00:13:03.160 --> 00:13:05.160]  是一種憂慮
[00:13:05.160 --> 00:13:07.160]  不是情感上的擔憂
[00:13:07.160 --> 00:13:09.160]  舉個例子,今天我們會為
[00:13:09.160 --> 00:13:11.160]  很多我們所信的朋友
[00:13:11.160 --> 00:13:13.160]  或者我們相信他是正直的朋友
[00:13:13.160 --> 00:13:19.160]  他們的狀況而憂慮
[00:13:19.160 --> 00:13:21.160]  這種憂慮不是保羅現在所說的
[00:13:21.160 --> 00:13:23.160]  而是一種價值衝突而來
[00:13:23.160 --> 00:13:27.160]  甚至是有一種負面的看法
[00:13:27.160 --> 00:13:29.160]  今天會繼續說下去
[00:13:29.160 --> 00:13:31.160]  就是那種的爭論
[00:13:31.160 --> 00:13:33.160]  或者對保羅現在的處境
[00:13:33.160 --> 00:13:35.160]  為何會這樣
[00:13:35.160 --> 00:13:37.160]  甚麼不是這樣的
[00:13:37.160 --> 00:13:41.160]  這種憂慮似乎是一種價值的張力而來
[00:13:41.160 --> 00:13:43.160]  最後,在這封書信裏
[00:13:43.160 --> 00:13:45.160]  第一課裏提及過
[00:13:45.160 --> 00:13:47.160]  很多關鍵字
[00:13:47.160 --> 00:13:49.160]  我們看到保羅很著意
[00:13:49.160 --> 00:13:51.160]  就是要帶出
[00:13:51.160 --> 00:13:53.160]  在這種張力中間
[00:13:53.160 --> 00:13:55.160]  要帶來的是甚麼
[00:13:55.160 --> 00:13:57.160]  堅持在一章27字裏
[00:13:57.160 --> 00:13:59.160]  我們的行事為人
[00:13:59.160 --> 00:14:01.160]  要與基督的福音相稱
[00:14:01.160 --> 00:14:03.160]  我們要學習基督的榜樣
[00:14:03.160 --> 00:14:05.160]  亦要選擇天國的價值
[00:14:05.160 --> 00:14:07.160]  也是今天我們三章27字裏
[00:14:07.160 --> 00:14:09.160]  很強調要提及的
[00:14:09.160 --> 00:14:11.160]  這個亦和大家做了
[00:14:11.160 --> 00:14:13.160]  好像stock ticking
[00:14:13.160 --> 00:14:15.160]  過去幾課
[00:14:15.160 --> 00:14:17.160]  我們一直去point out
[00:14:17.160 --> 00:14:19.160]  很多的keyword
[00:14:19.160 --> 00:14:21.160]  很多的保羅在這封信裏
[00:14:21.160 --> 00:14:23.160]  過往我們可能看中文的翻譯
[00:14:23.160 --> 00:14:25.160]  或者我們看一些
[00:14:25.160 --> 00:14:27.160]  過去一些可能的色影書裏
[00:14:27.160 --> 00:14:29.160]  可能都未能夠帶我們看到的
[00:14:29.160 --> 00:14:31.160]  一些重點
[00:14:31.160 --> 00:14:33.160]  我們在這裏重構了
[00:14:33.160 --> 00:14:35.160]  我們有一個這樣的說法
[00:14:35.160 --> 00:14:37.160]  整個的菲勒比書
[00:14:37.160 --> 00:14:39.160]  保羅的狀況
[00:14:39.160 --> 00:14:41.160]  就是在監獄裏面
[00:14:41.160 --> 00:14:43.160]  而他面對的問題
[00:14:43.160 --> 00:14:45.160]  就是
[00:14:45.160 --> 00:14:47.160]  菲勒比的信徒似乎為
[00:14:47.160 --> 00:14:49.160]  他的狀況
[00:14:49.160 --> 00:14:51.160]  起了憂慮甚至起了爭論
[00:14:51.160 --> 00:14:53.160]  這種憂慮和爭論我剛才提及到
[00:14:53.160 --> 00:14:55.160]  是來自他們的信仰的核心價值
[00:14:55.160 --> 00:14:57.160]  的衝擊而來
[00:14:57.160 --> 00:14:59.160]  因為源頭是甚麼
[00:14:59.160 --> 00:15:01.160]  就是羅馬世界的價值
[00:15:01.160 --> 00:15:03.160]  以致影響到
[00:15:03.160 --> 00:15:05.160]  當下的信徒的perception
[00:15:05.160 --> 00:15:07.160]  他覺得
[00:15:07.160 --> 00:15:09.160]  可能因為當他活在
[00:15:09.160 --> 00:15:11.160]  羅馬世界的價值的時候
[00:15:11.160 --> 00:15:13.160]  你在天國的時候
[00:15:13.160 --> 00:15:15.160]  都應該是這樣的
[00:15:15.160 --> 00:15:17.160]  所謂跟隨上帝都應該
[00:15:17.160 --> 00:15:19.160]  有這種世界的榮耀
[00:15:19.160 --> 00:15:21.160]  誰知你沒有
