
[00:00:00.000 --> 00:00:02.000]  (字幕:Sara@HK)
[00:01:46.000 --> 00:01:48.000]  我們同心謙卑的領受
[00:01:48.000 --> 00:01:50.000]  禱告
[00:01:50.000 --> 00:01:52.000]  在奉耶穌基督的名下
[00:01:52.000 --> 00:01:54.000]  今天很想重點提一提
[00:01:54.000 --> 00:01:56.000]  我們首先
[00:01:56.000 --> 00:01:58.000]  讓大家看一看一段經文
[00:01:58.000 --> 00:02:00.000]  這段經文是用女性的形象
[00:02:00.000 --> 00:02:02.000]  去描述
[00:02:02.000 --> 00:02:04.000]  這個錫安城
[00:02:04.000 --> 00:02:06.000]  當然這個所提到的
[00:02:06.000 --> 00:02:08.000]  錫安女子
[00:02:08.000 --> 00:02:10.000]  就是這一段
[00:02:10.000 --> 00:02:12.000]  她這樣說
[00:02:12.000 --> 00:02:14.000]  她就說
[00:02:14.000 --> 00:02:16.000]  因為錫安的女子狂傲
[00:02:16.000 --> 00:02:18.000]  行走挺漢
[00:02:18.000 --> 00:02:20.000]  賣弄眼目
[00:02:20.000 --> 00:02:22.000]  肖步隨行
[00:02:22.000 --> 00:02:24.000]  腳下靈當
[00:02:24.000 --> 00:02:26.000]  所以主就必令到錫安的女子
[00:02:26.000 --> 00:02:28.000]  頭掌禿瘡
[00:02:28.000 --> 00:02:30.000]  耶和華又令到
[00:02:30.000 --> 00:02:32.000]  她們赤露下體
[00:02:32.000 --> 00:02:34.000]  到那一日
[00:02:34.000 --> 00:02:36.000]  主必除掉她華美的腳穿
[00:02:36.000 --> 00:02:38.000]  髮網
[00:02:38.000 --> 00:02:40.000]  月牙圈
[00:02:40.000 --> 00:02:42.000]  耳環手軸
[00:02:42.000 --> 00:02:44.000]  蒙面的柏子華冠
[00:02:44.000 --> 00:02:46.000]  竹簾華戴
[00:02:46.000 --> 00:02:48.000]  香盒婦羅
[00:02:48.000 --> 00:02:50.000]  女子被環急服
[00:02:50.000 --> 00:02:52.000]  外套雲肩荷包
[00:02:52.000 --> 00:02:54.000]  手鏡
[00:02:54.000 --> 00:02:56.000]  細麻衣果頭巾
[00:02:56.000 --> 00:02:58.000]  和陌生的柏子
[00:02:58.000 --> 00:03:00.000]  在這裡
[00:03:00.000 --> 00:03:02.000]  經文提到這一位的錫安女子
[00:03:02.000 --> 00:03:04.000]  同一時間
[00:03:04.000 --> 00:03:06.000]  你可以打開這本書
[00:03:06.000 --> 00:03:08.000]  就是42
[00:03:08.000 --> 00:03:10.000]  到43頁
[00:03:10.000 --> 00:03:12.000]  我們一邊看一邊聽
[00:03:12.000 --> 00:03:14.000]  在這裡她就說
[00:03:14.000 --> 00:03:16.000]  是錫安的女子
[00:03:16.000 --> 00:03:18.000]  你能夠想像
[00:03:18.000 --> 00:03:20.000]  錫安的女子是否真是一個女人
[00:03:20.000 --> 00:03:22.000]  其實她不是說
[00:03:22.000 --> 00:03:24.000]  真是一個女人
[00:03:24.000 --> 00:03:26.000]  而是用女性化的圖像
[00:03:26.000 --> 00:03:28.000]  去到
[00:03:28.000 --> 00:03:30.000]  以人法
[00:03:30.000 --> 00:03:32.000]  描述當時
[00:03:32.000 --> 00:03:34.000]  以塞亞先知所身處的
[00:03:34.000 --> 00:03:36.000]  耶路撒冷
[00:03:36.000 --> 00:03:38.000]  耶路撒冷就是錫安
[00:03:38.000 --> 00:03:40.000]  錫安被比喻為
[00:03:40.000 --> 00:03:42.000]  這個城市就是一個錫安女子
[00:03:42.000 --> 00:03:44.000]  這個城市
[00:03:44.000 --> 00:03:46.000]  比喻成為錫安女子
[00:03:46.000 --> 00:03:48.000]  她的圖像或形象
[00:03:48.000 --> 00:03:50.000]  是怎樣呢
[00:03:50.000 --> 00:03:52.000]  你能夠想像她是狂傲的
[00:03:52.000 --> 00:03:54.000]  是極度
[00:03:54.000 --> 00:03:56.000]  焦跡和驕傲
[00:03:56.000 --> 00:03:58.000]  真是有這些女人
[00:03:58.000 --> 00:04:00.000]  她行走的姿態
[00:04:00.000 --> 00:04:02.000]  就是
[00:04:02.000 --> 00:04:04.000]  行走挺胸
[00:04:04.000 --> 00:04:06.000]  賣弄眼目
[00:04:06.000 --> 00:04:08.000]  超步隨行
[00:04:08.000 --> 00:04:10.000]  腳下靈當
[00:04:10.000 --> 00:04:12.000]  可能你的腦子
[00:04:12.000 --> 00:04:14.000]  會有這些
[00:04:14.000 --> 00:04:16.000]  整整的女人的圖像
[00:04:16.000 --> 00:04:18.000]  在你的腦海出現
[00:04:18.000 --> 00:04:20.000]  其實就是講明
[00:04:20.000 --> 00:04:22.000]  一個現實
[00:04:22.000 --> 00:04:24.000]  就是非常重視
[00:04:24.000 --> 00:04:26.000]  形象化工程
[00:04:26.000 --> 00:04:28.000]  非常重視
[00:04:28.000 --> 00:04:30.000]  外表
[00:04:30.000 --> 00:04:32.000]  就將很多資源
[00:04:32.000 --> 00:04:34.000]  就是錫安城
[00:04:34.000 --> 00:04:36.000]  將很多資源
[00:04:36.000 --> 00:04:38.000]  放在這些形象
[00:04:38.000 --> 00:04:40.000]  外表的建築身上
[00:04:40.000 --> 00:04:42.000]  你會看到
[00:04:42.000 --> 00:04:44.000]  上帝要審判這種人
[00:04:44.000 --> 00:04:46.000]  只是重視外貌
[00:04:46.000 --> 00:04:48.000]  但不重視內心
[00:04:48.000 --> 00:04:50.000]  只是重視
[00:04:50.000 --> 00:04:52.000]  城市的佈局
[00:04:52.000 --> 00:04:54.000]  它的設計、它的美麗
[00:04:54.000 --> 00:04:56.000]  它的繁華
[00:04:56.000 --> 00:04:58.000]  但這個城市裏面
[00:04:58.000 --> 00:05:00.000]  應該要有的公平
[00:05:00.000 --> 00:05:02.000]  公義
[00:05:02.000 --> 00:05:04.000]  或者是活出上帝真理的堅持
[00:05:04.000 --> 00:05:06.000]  是完全消失了
[00:05:06.000 --> 00:05:08.000]  你會看到
[00:05:08.000 --> 00:05:10.000]  在這段經文
[00:05:10.000 --> 00:05:12.000]  有提到到那一天
[00:05:12.000 --> 00:05:14.000]  也就是上帝審判的日子
[00:05:14.000 --> 00:05:16.000]  就必除掉
[00:05:16.000 --> 00:05:18.000]  這些錫安女子
[00:05:18.000 --> 00:05:20.000]  非常多的裝飾
[00:05:20.000 --> 00:05:22.000]  譬如你看到
[00:05:22.000 --> 00:05:24.000]  這些裝飾
[00:05:24.000 --> 00:05:26.000]  由腳穿髮網月牙圈開始
[00:05:26.000 --> 00:05:28.000]  一直數下去
[00:05:28.000 --> 00:05:30.000]  數到果頭根、夢生的柏子
[00:05:30.000 --> 00:05:32.000]  那麼多的裝飾
[00:05:32.000 --> 00:05:34.000]  你能夠想像
[00:05:34.000 --> 00:05:36.000]  全部就帶在
[00:05:36.000 --> 00:05:38.000]  一個女人的身上
[00:05:38.000 --> 00:05:40.000]  是很整齊的
[00:05:40.000 --> 00:05:42.000]  是很多的
[00:05:42.000 --> 00:05:44.000]  這些是
[00:05:44.000 --> 00:05:46.000]  特意的
[00:05:46.000 --> 00:05:48.000]  非常詳盡地
[00:05:48.000 --> 00:05:50.000]  去描述這些用來
[00:05:50.000 --> 00:05:52.000]  裝飾
[00:05:52.000 --> 00:05:54.000]  讓人感受到吸引
[00:05:54.000 --> 00:05:56.000]  這些形象
[00:05:56.000 --> 00:05:58.000]  但原來在主的眼中
[00:05:58.000 --> 00:06:00.000]  是極度羞恥
[00:06:00.000 --> 00:06:02.000]  極度賣弄
[00:06:02.000 --> 00:06:04.000]  驕傲
[00:06:04.000 --> 00:06:06.000]  的一個這樣的象徵
[00:06:06.000 --> 00:06:08.000]  所以主
[00:06:08.000 --> 00:06:10.000]  是要審判錫安女子
[00:06:10.000 --> 00:06:12.000]  因為她將所有的資源
[00:06:12.000 --> 00:06:14.000]  投身和放在一個外表
[00:06:14.000 --> 00:06:16.000]  身上
[00:06:16.000 --> 00:06:18.000]  而不是放在整個城市
[00:06:18.000 --> 00:06:20.000]  裡面最重要的
[00:06:20.000 --> 00:06:22.000]  公平公義的身上
[00:06:22.000 --> 00:06:24.000]  所以主的審判
[00:06:24.000 --> 00:06:26.000]  是一定要讓她赤露下體
[00:06:26.000 --> 00:06:28.000]  頭掌禿瘡
[00:06:28.000 --> 00:06:30.000]  就代表她
[00:06:30.000 --> 00:06:32.000]  怎樣去到肢整
[00:06:32.000 --> 00:06:34.000]  外表都是於事無補
[00:06:34.000 --> 00:06:36.000]  因為上帝
[00:06:36.000 --> 00:06:38.000]  就必要拿開這些一切的外表
[00:06:38.000 --> 00:06:40.000]  讓她真實的
[00:06:40.000 --> 00:06:42.000]  腐爛和敗壞
[00:06:42.000 --> 00:06:44.000]  的赤裸
[00:06:44.000 --> 00:06:46.000]  就要呈現在
[00:06:46.000 --> 00:06:48.000]  別人的眼前
[00:06:48.000 --> 00:06:50.000]  讓人看得到
[00:06:50.000 --> 00:06:52.000]  原來這些形象工程的背後
[00:06:52.000 --> 00:06:54.000]  就反映出這個人
[00:06:54.000 --> 00:06:56.000]  本身是道德敗壞
[00:06:56.000 --> 00:06:58.000]  非常墮落
[00:06:58.000 --> 00:07:00.000]  深淵的一個這樣的形象
[00:07:00.000 --> 00:07:02.000]  就是當時
[00:07:02.000 --> 00:07:04.000]  古近東一種對
[00:07:04.000 --> 00:07:06.000]  女性形象美貌的
[00:07:06.000 --> 00:07:08.000]  崇尚
[00:07:08.000 --> 00:07:10.000]  這種崇尚很有可能
[00:07:10.000 --> 00:07:12.000]  就是對聖經
[00:07:12.000 --> 00:07:14.000]  要顛覆
[00:07:14.000 --> 00:07:16.000]  這個外貌的想像
[00:07:16.000 --> 00:07:18.000]  我們繼續看下去
[00:07:18.000 --> 00:07:20.000]  特別在《針研三十一章》
[00:07:20.000 --> 00:07:22.000]  裡面有提到
[00:07:22.000 --> 00:07:24.000]  花了很多篇幅
[00:07:24.000 --> 00:07:26.000]  提到一個財不婦人的形象
[00:07:26.000 --> 00:07:28.000]  大家可以揭開
[00:07:28.000 --> 00:07:30.000]  這本書的四十六頁
[00:07:30.000 --> 00:07:32.000]  大家都能夠看到
[00:07:32.000 --> 00:07:34.000]  特別財得的婦人
[00:07:34.000 --> 00:07:36.000]  通常就是和合伴
[00:07:36.000 --> 00:07:38.000]  翻譯給你的描述
[00:07:38.000 --> 00:07:40.000]  財得的婦人
[00:07:40.000 --> 00:07:42.000]  原來在原文看來
[00:07:42.000 --> 00:07:44.000]  其實是可以
[00:07:44.000 --> 00:07:46.000]  譯作大能的女子
[00:07:46.000 --> 00:07:48.000]  所謂的大能
[00:07:48.000 --> 00:07:50.000]  正正就是
[00:07:50.000 --> 00:07:52.000]  男性那些勇士
[00:07:52.000 --> 00:07:54.000]  那些戰士
[00:07:54.000 --> 00:07:56.000]  他們是大能的勇士
[00:07:56.000 --> 00:07:58.000]  其實那個希伯來文
[00:07:58.000 --> 00:08:00.000]  正正就是這個字
[00:08:00.000 --> 00:08:02.000]  但當然你要翻譯成
[00:08:02.000 --> 00:08:04.000]  和合伴
[00:08:04.000 --> 00:08:06.000]  你就會覺得大能的女子
[00:08:06.000 --> 00:08:08.000]  給你一個什麼感覺呢
[00:08:08.000 --> 00:08:10.000]  感覺就好像
[00:08:10.000 --> 00:08:12.000]  奧運選手舉重那些
[00:08:12.000 --> 00:08:14.000]  很多肌肉
[00:08:14.000 --> 00:08:16.000]  你說要舉起啞鈴
[00:08:16.000 --> 00:08:18.000]  那些女性參選的選手
[00:08:18.000 --> 00:08:20.000]  我們以為是這樣的
[00:08:20.000 --> 00:08:22.000]  誰不知這個大能
[00:08:22.000 --> 00:08:24.000]  並不在於
[00:08:24.000 --> 00:08:26.000]  他在說
[00:08:26.000 --> 00:08:28.000]  打仗很厲害
[00:08:28.000 --> 00:08:30.000]  很有肌肉
[00:08:30.000 --> 00:08:32.000]  所以為了要
[00:08:32.000 --> 00:08:34.000]  讓我們能夠明白
[00:08:34.000 --> 00:08:36.000]  所以和合伴就
[00:08:36.000 --> 00:08:38.000]  翻譯成財得的女子
[00:08:38.000 --> 00:08:40.000]  或者女性
[00:08:40.000 --> 00:08:42.000]  其實都可以的
[00:08:42.000 --> 00:08:44.000]  但其實原文是在說
[00:08:44.000 --> 00:08:46.000]  一個大能的女子
[00:08:46.000 --> 00:08:48.000]  在一個這樣的女子
[00:08:48.000 --> 00:08:50.000]  底下
[00:08:50.000 --> 00:08:52.000]  究竟她有什麼特徵
[00:08:52.000 --> 00:08:54.000]  會發現在三十一章
[00:08:54.000 --> 00:08:56.000]  那裡呈現呢
[00:08:56.000 --> 00:08:58.000]  原來第一個特徵
[00:08:58.000 --> 00:09:00.000]  財得的婦人
[00:09:00.000 --> 00:09:02.000]  其實就是心給丈夫
[00:09:02.000 --> 00:09:04.000]  的一個禮物
[00:09:04.000 --> 00:09:06.000]  經文就在
[00:09:06.000 --> 00:09:08.000]  曾言的三十一章
[00:09:08.000 --> 00:09:10.000]  十一到十二節那裡
[00:09:10.000 --> 00:09:12.000]  都有說
[00:09:12.000 --> 00:09:14.000]  她丈夫心裡
[00:09:14.000 --> 00:09:16.000]  依靠她
[00:09:16.000 --> 00:09:18.000]  必不缺少利益
[00:09:18.000 --> 00:09:20.000]  她一生
[00:09:20.000 --> 00:09:22.000]  丈夫有損無益
[00:09:22.000 --> 00:09:24.000]  在男士的角度
[00:09:24.000 --> 00:09:26.000]  來看一個大能的
[00:09:26.000 --> 00:09:28.000]  勇士他最成功
[00:09:28.000 --> 00:09:30.000]  的地方就是應該
[00:09:30.000 --> 00:09:32.000]  打仗的時候就是殺敵
[00:09:32.000 --> 00:09:34.000]  無數最終
[00:09:34.000 --> 00:09:36.000]  是怎樣呢最終就可以
[00:09:36.000 --> 00:09:38.000]  攻陷一個城市
[00:09:38.000 --> 00:09:40.000]  在那個城市裡就拿到
[00:09:40.000 --> 00:09:42.000]  很多戰利品
[00:09:42.000 --> 00:09:44.000]  原來一個大能的
[00:09:44.000 --> 00:09:46.000]  女子都能夠幫助
[00:09:46.000 --> 00:09:48.000]  她的丈夫拿到
[00:09:48.000 --> 00:09:50.000]  戰利品
[00:09:50.000 --> 00:09:52.000]  因為所謂在三十一章的
[00:09:52.000 --> 00:09:54.000]  十一到第十二節
[00:09:54.000 --> 00:09:56.000]  裡面提到必不缺少
[00:09:56.000 --> 00:09:58.000]  利益
[00:09:58.000 --> 00:10:00.000]  利益那個字正正就是
[00:10:00.000 --> 00:10:02.000]  戰利品那個字
[00:10:02.000 --> 00:10:04.000]  所以她一生
[00:10:04.000 --> 00:10:06.000]  令到她的丈夫
[00:10:06.000 --> 00:10:08.000]  有損無益
[00:10:08.000 --> 00:10:10.000]  同樣地都顛覆了男女
[00:10:10.000 --> 00:10:12.000]  性別的想像
[00:10:12.000 --> 00:10:14.000]  因為我們常常覺得
[00:10:14.000 --> 00:10:16.000]  戰利品是男性
[00:10:16.000 --> 00:10:18.000]  還是女性拿
[00:10:18.000 --> 00:10:20.000]  其實通常都是男性拿
[00:10:20.000 --> 00:10:22.000]  但現在
[00:10:22.000 --> 00:10:24.000]  這位大能的女子
[00:10:24.000 --> 00:10:26.000]  竟然可以幫助她的丈夫
[00:10:26.000 --> 00:10:28.000]  拿到戰利品
[00:10:28.000 --> 00:10:30.000]  所以就
[00:10:30.000 --> 00:10:32.000]  顛覆了我們對男女的
[00:10:32.000 --> 00:10:34.000]  看法
[00:10:34.000 --> 00:10:36.000]  又或者其實她這位
[00:10:36.000 --> 00:10:38.000]  大能的女子
[00:10:38.000 --> 00:10:40.000]  其實都是神給丈夫
[00:10:40.000 --> 00:10:42.000]  一個禮物的第二個
[00:10:42.000 --> 00:10:44.000]  表徵就記載在
[00:10:44.000 --> 00:10:46.000]  三十一章的廿三節
[00:10:46.000 --> 00:10:48.000]  就說她丈夫
[00:10:48.000 --> 00:10:50.000]  在城門口
[00:10:50.000 --> 00:10:52.000]  與本地的長老同坐
[00:10:52.000 --> 00:10:54.000]  為眾人
[00:10:54.000 --> 00:10:56.000]  所認識
[00:10:56.000 --> 00:10:58.000]  有了這個
[00:10:58.000 --> 00:11:00.000]  才德的婦人
[00:11:00.000 --> 00:11:02.000]  就會令到她的丈夫受到
[00:11:02.000 --> 00:11:04.000]  很多人的尊重
[00:11:04.000 --> 00:11:06.000]  很多人的認識
[00:11:06.000 --> 00:11:08.000]  並且她的丈夫的地位
[00:11:08.000 --> 00:11:10.000]  竟然
[00:11:10.000 --> 00:11:12.000]  是可以跟本地的長老
[00:11:12.000 --> 00:11:14.000]  一同去到同坐
[00:11:14.000 --> 00:11:16.000]  為什麼這裡提到
[00:11:16.000 --> 00:11:18.000]  是城門口呢
[00:11:18.000 --> 00:11:20.000]  就是因為如果我們對
[00:11:20.000 --> 00:11:22.000]  古以色列的城
[00:11:22.000 --> 00:11:24.000]  的分佈
[00:11:24.000 --> 00:11:26.000]  和那些公用的地方
[00:11:26.000 --> 00:11:28.000]  的公用有所認識的話
[00:11:28.000 --> 00:11:30.000]  通常城門口
[00:11:30.000 --> 00:11:32.000]  都有一個領域
[00:11:32.000 --> 00:11:34.000]  都有一個area
[00:11:34.000 --> 00:11:36.000]  是用來進行裁決的
[00:11:36.000 --> 00:11:38.000]  當時那些以色列的長老
[00:11:38.000 --> 00:11:40.000]  就在每一個城裡面
[00:11:40.000 --> 00:11:42.000]  裁決的地方
[00:11:42.000 --> 00:11:44.000]  就坐直
[00:11:44.000 --> 00:11:46.000]  就那些百姓在城門口
[00:11:46.000 --> 00:11:48.000]  就將他們的案件
[00:11:48.000 --> 00:11:50.000]  譬如簽買賣合約
[00:11:50.000 --> 00:11:52.000]  又或者
[00:11:52.000 --> 00:11:54.000]  有些糾紛
[00:11:54.000 --> 00:11:56.000]  就會來到城門口
[00:11:56.000 --> 00:11:58.000]  去給長老裁決
[00:11:58.000 --> 00:12:00.000]  而正正
[00:12:00.000 --> 00:12:02.000]  這個才德的婦人
[00:12:02.000 --> 00:12:04.000]  她的丈夫就在這個
[00:12:04.000 --> 00:12:06.000]  城門口裡面成為一個權威人士
[00:12:06.000 --> 00:12:08.000]  成為一個
[00:12:08.000 --> 00:12:10.000]  眾望所歸
[00:12:10.000 --> 00:12:12.000]  和得到人尊重
[00:12:12.000 --> 00:12:14.000]  的一個這樣的地位
[00:12:14.000 --> 00:12:16.000]  就坐在城門口
[00:12:16.000 --> 00:12:18.000]  是為眾人
[00:12:18.000 --> 00:12:20.000]  所認識
[00:12:20.000 --> 00:12:22.000]  為什麼是為眾人所認識呢
[00:12:22.000 --> 00:12:24.000]  第一,就是因為每個人都會經過城門
[00:12:24.000 --> 00:12:26.000]  每個人經過城門
[00:12:26.000 --> 00:12:28.000]  每個人都會眼望望
[00:12:28.000 --> 00:12:30.000]  真的看得到
[00:12:30.000 --> 00:12:32.000]  哪一堆人真的坐在
[00:12:32.000 --> 00:12:34.000]  那些審判官的位置
[00:12:34.000 --> 00:12:36.000]  去服務人群
[00:12:36.000 --> 00:12:38.000]  第二,如果你有
[00:12:38.000 --> 00:12:40.000]  一些糾紛,有些案件
[00:12:40.000 --> 00:12:42.000]  去到呈現在
[00:12:42.000 --> 00:12:44.000]  城門口當中
[00:12:44.000 --> 00:12:46.000]  很有可能這位才德婦人的
[00:12:46.000 --> 00:12:48.000]  丈夫就幫你審理
[00:12:48.000 --> 00:12:50.000]  這個案件,所以無論
[00:12:50.000 --> 00:12:52.000]  他司法,又或者
[00:12:52.000 --> 00:12:54.000]  身邊的人走過
[00:12:54.000 --> 00:12:56.000]  每個人都知道
[00:12:56.000 --> 00:12:58.000]  這就是誰阿太的老公
[00:12:58.000 --> 00:13:00.000]  這樣的情況
[00:13:00.000 --> 00:13:02.000]  就代表
[00:13:02.000 --> 00:13:04.000]  她老公之所以有
[00:13:04.000 --> 00:13:06.000]  這麼好的名聲
[00:13:06.000 --> 00:13:08.000]  就不是在乎
[00:13:08.000 --> 00:13:10.000]  她老公自己有
[00:13:10.000 --> 00:13:12.000]  什麼能力,又或者
[00:13:12.000 --> 00:13:14.000]  有什麼地位,竟然
[00:13:14.000 --> 00:13:16.000]  就是這個大能的女子
[00:13:16.000 --> 00:13:18.000]  帶給他的
[00:13:18.000 --> 00:13:20.000]  所以你取得這個大能的女子
[00:13:20.000 --> 00:13:22.000]  你就能夠為眾人
[00:13:22.000 --> 00:13:24.000]  所認識
[00:13:24.000 --> 00:13:26.000]  第三,在三十一章
[00:13:26.000 --> 00:13:28.000]  二十八到二十九節
[00:13:28.000 --> 00:13:30.000]  那裏就有一句
[00:13:30.000 --> 00:13:32.000]  她的兒女
[00:13:32.000 --> 00:13:34.000]  多年來稱她有福
[00:13:34.000 --> 00:13:36.000]  她的丈夫也稱讚她
[00:13:36.000 --> 00:13:38.000]  就說
[00:13:38.000 --> 00:13:40.000]  才德的女子很多
[00:13:40.000 --> 00:13:42.000]  唯獨你
[00:13:42.000 --> 00:13:44.000]  就超過一切
[00:13:44.000 --> 00:13:46.000]  女子這樣的經文
[00:13:46.000 --> 00:13:48.000]  我們就會發現這位女子
[00:13:48.000 --> 00:13:50.000]  就是令到
[00:13:50.000 --> 00:13:52.000]  她的兒女
[00:13:52.000 --> 00:13:54.000]  個個都會稱呼
[00:13:54.000 --> 00:13:56.000]  這個女子有福
[00:13:56.000 --> 00:13:58.000]  她有福,還有她的丈夫
[00:13:58.000 --> 00:14:00.000]  都稱讚她
[00:14:00.000 --> 00:14:02.000]  她的丈夫是專心愛她
[00:14:02.000 --> 00:14:04.000]  因為她真的很棒
[00:14:04.000 --> 00:14:06.000]  她的棒不是代表
[00:14:06.000 --> 00:14:08.000]  她有好的美貌
[00:14:08.000 --> 00:14:10.000]  而是她能夠為她的丈夫
[00:14:10.000 --> 00:14:12.000]  帶來戰利品
[00:14:12.000 --> 00:14:14.000]  帶來名聲
[00:14:14.000 --> 00:14:16.000]  帶來眾人的認識
[00:14:16.000 --> 00:14:18.000]  唯獨你
[00:14:18.000 --> 00:14:20.000]  就是超過一切
[00:14:20.000 --> 00:14:22.000]  所以她真的大能
[00:14:22.000 --> 00:14:24.000]  她的大能就不是為自己增加
[00:14:24.000 --> 00:14:26.000]  名聲,而是為自己增加利益
[00:14:26.000 --> 00:14:28.000]  她的大能之處
[00:14:28.000 --> 00:14:30.000]  就是令到她的丈夫
[00:14:30.000 --> 00:14:32.000]  她的兒女
[00:14:32.000 --> 00:14:34.000]  都能夠滿足到很多福氣
[00:14:34.000 --> 00:14:36.000]  所以她的大能
[00:14:36.000 --> 00:14:38.000]  就不是為自己
[00:14:38.000 --> 00:14:40.000]  她的大能是為
[00:14:40.000 --> 00:14:42.000]  她者而活
[00:14:42.000 --> 00:14:44.000]  我們繼續
[00:14:44.000 --> 00:14:46.000]  看下去
[00:14:46.000 --> 00:14:48.000]  大能的女子
[00:14:48.000 --> 00:14:50.000]  所帶來的種種
[00:14:50.000 --> 00:14:52.000]  好處,不好意思
[00:14:52.000 --> 00:14:54.000]  這個螢光幕真的打錯字
[00:14:54.000 --> 00:14:56.000]  不是女處
[00:14:56.000 --> 00:14:58.000]  是好處
[00:14:58.000 --> 00:15:00.000]  有什麼好處呢?
[00:15:00.000 --> 00:15:02.000]  你會發現《針研》的31章
[00:15:02.000 --> 00:15:04.000]  提到很多方面
[00:15:04.000 --> 00:15:06.000]  比如這個
[00:15:06.000 --> 00:15:08.000]  大能的女子
[00:15:08.000 --> 00:15:10.000]  她懂得仿織
[00:15:10.000 --> 00:15:12.000]  特別留意仿織
[00:15:12.000 --> 00:15:14.000]  這個元素
[00:15:14.000 --> 00:15:16.000]  是出現在13節
[00:15:16.000 --> 00:15:18.000]  19節
[00:15:18.000 --> 00:15:20.000]  和第22節
[00:15:20.000 --> 00:15:22.000]  證明其實仿織
[00:15:22.000 --> 00:15:24.000]  就是當時大能的女子
[00:15:24.000 --> 00:15:26.000]  常常都會做
[00:15:26.000 --> 00:15:28.000]  或者一個女性的形象
[00:15:28.000 --> 00:15:30.000]  最高級
[00:15:30.000 --> 00:15:32.000]  或者最常見
[00:15:32.000 --> 00:15:34.000]  一個負責任的女子
[00:15:34.000 --> 00:15:36.000]  就懂得仿織
[00:15:36.000 --> 00:15:38.000]  仿織就是女子
[00:15:38.000 --> 00:15:40.000]  的彰顯職責
[00:15:40.000 --> 00:15:42.000]  我們就能夠想像
[00:15:42.000 --> 00:15:44.000]  她就是一個這樣的人
[00:15:44.000 --> 00:15:46.000]  並且她不單止仿織
[00:15:46.000 --> 00:15:48.000]  還懂得買賣
[00:15:48.000 --> 00:15:50.000]  進行貿易
[00:15:50.000 --> 00:15:52.000]  14、16、18
[00:15:52.000 --> 00:15:54.000]  24節
[00:15:54.000 --> 00:15:56.000]  都有描述到
[00:15:56.000 --> 00:15:58.000]  她是彼此交易
[00:15:58.000 --> 00:16:00.000]  我們會發現
[00:16:00.000 --> 00:16:02.000]  做生意交易
[00:16:02.000 --> 00:16:04.000]  應該是男人做的
[00:16:04.000 --> 00:16:06.000]  但她的丈夫可能真的太忙
