
[00:00:00.000 --> 00:00:22.000]  ( 測試中 )
[00:09:42.000 --> 00:09:46.000]  所以我們看到神的創造
[00:09:46.000 --> 00:09:49.000]  水一開始的記載就是關乎神的創造
[00:09:49.000 --> 00:09:51.000]  神的掌權
[00:09:52.000 --> 00:09:56.000]  神在混亂的世代中掌權
[00:09:56.000 --> 00:09:58.000]  帶來新的創造
[00:09:58.000 --> 00:10:00.000]  這是古近東的文化
[00:10:00.000 --> 00:10:09.000]  有學者特別去比較三段關於水或海的敘事
[00:10:09.000 --> 00:10:15.000]  創世記一章,神在水面創造世界
[00:10:16.000 --> 00:10:23.000]  另一章關乎羅亞的記載,神在洪水滅了世界後帶來新的創造
[00:10:23.000 --> 00:10:28.000]  還有比較摩西大令以色列文
[00:10:28.000 --> 00:10:33.000]  在埃及出現時,分紅海這三個敘事
[00:10:33.000 --> 00:10:35.000]  有學者拼在一起就發現
[00:10:35.000 --> 00:10:39.000]  當舊約提到水這件事的時候
[00:10:39.000 --> 00:10:44.000]  其實神用水的主題帶來三件事
[00:10:45.000 --> 00:10:50.000]  從毀壞或混亂的狀態帶來創造
[00:10:50.000 --> 00:10:56.000]  創造完後,神和子民納約
[00:10:56.000 --> 00:10:58.000]  這是並行的主題
[00:10:58.000 --> 00:11:00.000]  我們比較一下
[00:11:00.000 --> 00:11:04.000]  創世記一章,地空虛雲遁於面黑暗
[00:11:04.000 --> 00:11:06.000]  這是混亂的狀態
[00:11:06.000 --> 00:11:12.000]  神用洪水毀滅世界時,天下高山煙沒了
[00:11:12.000 --> 00:11:14.000]  又是混亂的世代
[00:11:14.000 --> 00:11:18.000]  在埃及記載時,法老吩咐
[00:11:18.000 --> 00:11:22.000]  以色列文將所生的男孩吊在河裡
[00:11:22.000 --> 00:11:25.000]  當時以色列文被埃及人欺壓
[00:11:25.000 --> 00:11:28.000]  同樣是混亂的狀態
[00:11:28.000 --> 00:11:31.000]  在這個混亂的狀態
[00:11:31.000 --> 00:11:36.000]  神透過水或水的主題帶來新的創造
[00:11:36.000 --> 00:11:39.000]  神是六合創造,這個剛才也說了
[00:11:40.000 --> 00:11:47.000]  在羅亞建立新世界,出現方舟時
[00:11:47.000 --> 00:11:52.000]  神和羅亞說可以帶他的妻兒出方舟
[00:11:52.000 --> 00:11:55.000]  再一次建立新世界
[00:11:55.000 --> 00:11:57.000]  地上多多之生,大大興旺
[00:11:57.000 --> 00:12:04.000]  在洪水毀滅世界後,水是新的創造
[00:12:04.000 --> 00:12:09.000]  同時,埃及記載
[00:12:09.000 --> 00:12:11.000]  摩西分紅海事件
[00:12:11.000 --> 00:12:15.000]  出埃及的,帶領以色列人出埃及
[00:12:15.000 --> 00:12:18.000]  這是怎樣的創造呢?
[00:12:18.000 --> 00:12:23.000]  神創造了以色列的群體
[00:12:23.000 --> 00:12:27.000]  以色列的群體帶來新的創造
[00:12:27.000 --> 00:12:33.000]  創造完後,納約創世最事,就是造人
[00:12:33.000 --> 00:12:37.000]  神照著自己的形象去造男造女
[00:12:38.000 --> 00:12:45.000]  羅亞帶來創造後,神帶來彩虹之約
[00:12:45.000 --> 00:12:47.000]  摩西則是摩西之約
[00:12:47.000 --> 00:12:52.000]  於是,神透過水的主題
[00:12:52.000 --> 00:12:58.000]  經歷由溫暖到創造到納約的事件
[00:12:58.000 --> 00:13:02.000]  這就是水的其中一個主題
[00:13:03.000 --> 00:13:10.000]  水除了是神帶來新創造的標記外
[00:13:10.000 --> 00:13:16.000]  在舊約中,水的第二個用途或作用
[00:13:16.000 --> 00:13:18.000]  就是關於潔淨
[00:13:18.000 --> 00:13:20.000]  水可以帶來潔淨
[00:13:20.000 --> 00:13:25.000]  在我們理解水如何帶來潔淨之先
[00:13:25.000 --> 00:13:30.000]  我們也要理解在舊約文化和猶太文化的潔淨觀
[00:13:31.000 --> 00:13:33.000]  這也不容易理解
[00:13:33.000 --> 00:13:38.000]  這幅圖可以幫助我們理解潔淨是甚麼一回事
[00:13:38.000 --> 00:13:44.000]  舊約的潔淨,有一隻字和潔淨有點相似
[00:13:44.000 --> 00:13:47.000]  這隻字叫做「成潔」或「成性」
[00:13:47.000 --> 00:13:52.000]  這兩隻字,在中文來看,是很相似的觀念
[00:13:52.000 --> 00:13:59.000]  但在舊約來看,這兩個觀念是不同的
[00:14:00.000 --> 00:14:02.000]  我們可以簡單總結
[00:14:02.000 --> 00:14:07.000]  當人要成為「性潔」時,潔淨是先決條件
[00:14:07.000 --> 00:14:10.000]  但這兩個條件並不等同
[00:14:10.000 --> 00:14:14.000]  可以有一個狀態,就是中性狀態
[00:14:14.000 --> 00:14:18.000]  就是潔淨了,但細軸的狀態
[00:14:18.000 --> 00:14:23.000]  潔淨相反的詞語是「玷污」
[00:14:23.000 --> 00:14:28.000]  而性潔相反的詞語是「細軸」
[00:14:29.000 --> 00:14:33.000]  「性軸」和「潔淨」和「玷污」是不同的概念
[00:14:33.000 --> 00:14:38.000]  這兩個概念是有些關聯,但不是相同的概念
[00:14:38.000 --> 00:14:41.000]  我們先說「性潔」這個概念
[00:14:41.000 --> 00:14:44.000]  「性」和「軸」是怎樣分的呢?
[00:14:44.000 --> 00:14:47.000]  「軸」其實是一個中性的詞語
[00:14:47.000 --> 00:14:51.000]  「軸」是指一個熟悉的普通事物
[00:14:51.000 --> 00:14:53.000]  凡人都可以觸摸
[00:14:53.000 --> 00:14:58.000]  相反的,「性潔」的意思是被分別出來
[00:14:58.000 --> 00:15:01.000]  被分別出來的東西是歸於「神」
[00:15:01.000 --> 00:15:03.000]  這就是「性潔」的觀念
[00:15:03.000 --> 00:15:07.000]  「潔淨」其實也是一個中性的詞語
[00:15:07.000 --> 00:15:10.000]  普通的東西,一個正常的狀態就是潔淨
[00:15:10.000 --> 00:15:12.000]  「不潔淨」是什麼意思呢?
[00:15:12.000 --> 00:15:15.000]  就是超出了一個正常的界線
[00:15:15.000 --> 00:15:18.000]  這個就會由一個正常的狀態
[00:15:18.000 --> 00:15:21.000]  變成一個玷污的狀態
[00:15:21.000 --> 00:15:25.000]  所以「不潔淨」不完全等於犯罪
[00:15:26.000 --> 00:15:29.000]  至少在五經的概念,兩者不完全相同
[00:15:29.000 --> 00:15:32.000]  潔淨可以分為兩種潔淨
[00:15:32.000 --> 00:15:35.000]  一種叫做禮儀上的潔淨
[00:15:35.000 --> 00:15:37.000]  大致上學者有這個分類
[00:15:37.000 --> 00:15:39.000]  另一個叫做道德性的潔淨
[00:15:39.000 --> 00:15:45.000]  禮儀性的潔淨是關乎什麼的不潔呢?
[00:15:45.000 --> 00:15:47.000]  或者禮儀的潔淨是關乎什麼的呢?
[00:15:47.000 --> 00:15:51.000]  其實這個不完全是關罪的事
[00:15:51.000 --> 00:15:53.000]  身體有一些外流物
[00:15:54.000 --> 00:15:56.000]  當人接觸了屍體
[00:15:56.000 --> 00:16:01.000]  人從一個本來潔淨的狀態變成了不潔
[00:16:01.000 --> 00:16:04.000]  這是禮儀上的不潔
[00:16:04.000 --> 00:16:07.000]  在舊約裏面,在五經裏面
[00:16:07.000 --> 00:16:11.000]  當人犯了禮儀上的不潔
[00:16:11.000 --> 00:16:14.000]  他就能夠用水清洗
[00:16:14.000 --> 00:16:16.000]  他也需要用水清洗
[00:16:16.000 --> 00:16:18.000]  由一個被玷污的狀態
[00:16:18.000 --> 00:16:20.000]  因為你接觸了屍體
[00:16:20.000 --> 00:16:23.000]  或者因為你身體有一些外流物
[00:16:23.000 --> 00:16:25.000]  是一個被玷污的狀態
[00:16:25.000 --> 00:16:29.000]  你就需要用水去潔淨自己
[00:16:29.000 --> 00:16:33.000]  在文素記提到,凡摸了屍體就七天不潔淨
[00:16:33.000 --> 00:16:37.000]  第三天就要用水去潔淨自己
[00:16:37.000 --> 00:16:39.000]  第七天就潔淨了
[00:16:39.000 --> 00:16:43.000]  這是一個能夠用水去處理的不潔淨狀態
[00:16:43.000 --> 00:16:45.000]  亦都是禮儀上
[00:16:45.000 --> 00:16:50.000]  禮儀的不潔是可以用水去潔淨
[00:16:51.000 --> 00:16:54.000]  但在五經裏面也提到另一些的不潔
[00:16:54.000 --> 00:16:58.000]  這不只是關於身體的事
[00:16:58.000 --> 00:17:02.000]  這是道德的不潔,是關於心靈的事
[00:17:02.000 --> 00:17:05.000]  這個道德的不潔其實是和罪掛勾
[00:17:05.000 --> 00:17:07.000]  這是道德的不潔和罪掛勾
[00:17:07.000 --> 00:17:09.000]  那什麼是道德的不潔呢?
[00:17:09.000 --> 00:17:11.000]  在文素記有提到
[00:17:11.000 --> 00:17:13.000]  包括你是拜偶像
[00:17:13.000 --> 00:17:17.000]  如果你是殺人,或者是犯了性的罪行
[00:17:17.000 --> 00:17:20.000]  亂倫等等,這些就叫道德的不潔
[00:17:20.000 --> 00:17:22.000]  你也是玷污了自己
[00:17:22.000 --> 00:17:26.000]  道德的不潔和禮儀的不潔是有不同的
[00:17:26.000 --> 00:17:30.000]  首先道德的不潔是不能用水去清洗
[00:17:30.000 --> 00:17:32.000]  至少在五經,利美記和文素記
[00:17:32.000 --> 00:17:35.000]  我們看不到道德的不潔是可以用水去清洗
[00:17:35.000 --> 00:17:37.000]  是沒有辦法用水去清洗
[00:17:37.000 --> 00:17:39.000]  那人面對道德的不潔
[00:17:39.000 --> 00:17:42.000]  他的處理方法就是他要接受刑罰
[00:17:42.000 --> 00:17:46.000]  他可能要贖罪,甚至嚴重一點,他要被放逐
[00:17:46.000 --> 00:17:48.000]  那為什麼要放逐呢?
[00:17:49.000 --> 00:17:54.000]  因為道德的不潔會不但玷污自己,還會傳染
[00:17:54.000 --> 00:17:57.000]  還會污染了特地,污染了地圖
[00:17:57.000 --> 00:18:02.000]  所以在五經裡,他不但不能用水去清洗
[00:18:02.000 --> 00:18:05.000]  更加用一些比較嚴重的後果
[00:18:05.000 --> 00:18:08.000]  可能是要被放逐,接受刑罰
[00:18:08.000 --> 00:18:10.000]  就是這樣的狀態
[00:18:10.000 --> 00:18:14.000]  所以水是關乎潔淨
[00:18:15.000 --> 00:18:20.000]  五經的傳統,水是能夠處理禮儀上的潔淨
[00:18:20.000 --> 00:18:25.000]  潔淨了,人就進入一個潔淨而世俗的狀態
[00:18:25.000 --> 00:18:30.000]  他就能夠進入聖潔的狀態,這是先決條件
[00:18:30.000 --> 00:18:36.000]  這個文化是有點複雜,但對我們一會兒理解的若行福音很有幫助
[00:18:37.000 --> 00:18:43.000]  但在五經裡的文化,到了以西傑書,有一點點分別
[00:18:43.000 --> 00:18:46.000]  有一點點神學的演化
[00:18:46.000 --> 00:18:50.000]  就是道德的不潔和禮儀的不潔
[00:18:50.000 --> 00:18:53.000]  兩件事本來在五經裡分得很清楚
[00:18:53.000 --> 00:18:57.000]  但到了以西傑書,甚至一會兒看到兩件事的時期
[00:18:57.000 --> 00:19:00.000]  兩件事開始有一點重疊
[00:19:01.000 --> 00:19:07.000]  重點是我們首先看到以西傑書,發現兩件事有點貼在一起
[00:19:07.000 --> 00:19:11.000]  就是道德的不潔與禮儀的不潔
[00:19:11.000 --> 00:19:15.000]  在以西傑書36章記載
[00:19:15.000 --> 00:19:18.000]  耶和華話:臨到我說
[00:19:18.000 --> 00:19:26.000]  人子以色列家住在本地的時候,在行動作為上就顛烏那地
[00:19:27.000 --> 00:19:32.000]  他們的行為在我面前,好像在驚奇的婦人那樣的污穢
[00:19:32.000 --> 00:19:39.000]  所以我因他們在地上流人的血,又因他們以偶像的姿態
[00:19:39.000 --> 00:19:42.000]  就把我的憤怒傾在他們身上
[00:19:42.000 --> 00:19:47.000]  首先在這裡我們看到以西傑書提到的罪行
[00:19:47.000 --> 00:19:52.000]  或提到不潔症的狀態,其實是道德的不潔
[00:19:52.000 --> 00:19:56.000]  就是殺人、拜偶像
[00:19:56.000 --> 00:20:00.000]  這些道德的不潔,甚至是顛烏那地
[00:20:00.000 --> 00:20:04.000]  這三個都是道德上的不潔
[00:20:04.000 --> 00:20:10.000]  但這個道德的不潔,以西傑書形容好像驚奇婦人那樣的污穢
[00:20:10.000 --> 00:20:16.000]  驚奇婦人那樣的污穢,其實是身體上的不潔,是禮儀的不潔
[00:20:16.000 --> 00:20:21.000]  但以西傑書說道德的不潔,就好像禮儀不潔
[00:20:21.000 --> 00:20:25.000]  兩件事開始有一點重疊,或是掛勾
[00:20:26.000 --> 00:20:31.000]  另一個特別的就是,如何處理這個不潔呢?
[00:20:31.000 --> 00:20:35.000]  以西傑書說道這個不潔,甚至是顛烏了整個明
[00:20:35.000 --> 00:20:40.000]  但如何處理呢?就是36章25節,都是我們熟悉的經文
[00:20:40.000 --> 00:20:42.000]  就是以西傑書這樣說
[00:20:42.000 --> 00:20:46.000]  我必用清水灑在你們身上,你們就潔淨你們
[00:20:46.000 --> 00:20:51.000]  我要潔淨你們,使你們脫離一切的污穢,棄掉一切的偶像
[00:20:52.000 --> 00:20:57.000]  我們剛剛說了,在五經裡,關乎道德性的不潔
[00:20:57.000 --> 00:21:01.000]  就是你殺人,你拜偶像,是不能用水清洗
[00:21:01.000 --> 00:21:06.000]  但在以西傑書,能夠用水清洗,但不是人用水清洗
[00:21:06.000 --> 00:21:11.000]  是神親自用清水灑在以色列人身上
[00:21:11.000 --> 00:21:13.000]  神用清水去潔淨人
[00:21:13.000 --> 00:21:19.000]  這個潔淨是一個道德性的潔淨
[00:21:20.000 --> 00:21:22.000]  潔淨完之後,26節就說
[00:21:22.000 --> 00:21:27.000]  賜給他們的身心,有新的靈放在你們身上
[00:21:27.000 --> 00:21:32.000]  又賜有除掉玉石心,賜給你們的玉心
[00:21:32.000 --> 00:21:38.000]  必將我的靈放在你們身上,使你們遵守我的律例
[00:21:38.000 --> 00:21:42.000]  這裡靈和水開始有個掛勾
[00:21:42.000 --> 00:21:47.000]  我們發覺在創世記,一開始就是神的靈運行在水面上
[00:21:48.000 --> 00:21:51.000]  水和靈開始有掛勾
[00:21:51.000 --> 00:21:57.000]  在以西傑書也是,神用水清洗了以色列人
[00:21:57.000 --> 00:22:01.000]  就好像帶來了一個新的創造
[00:22:01.000 --> 00:22:04.000]  讓以色列人有一個新的生命
[00:22:04.000 --> 00:22:07.000]  他們就可以有一個新的靈放在他們身上
[00:22:07.000 --> 00:22:09.000]  讓他們有一個新的生活
[00:22:09.000 --> 00:22:14.000]  可以重新遵循神的律例
[00:22:15.000 --> 00:22:26.000]  以色列人可以清除人的不潔,不單是禮儀,更是延伸道德
[00:22:26.000 --> 00:22:30.000]  另外,水可以引領人去領受靈
[00:22:30.000 --> 00:22:35.000]  水和靈的關係在《楊學風音》也很常見
[00:22:35.000 --> 00:22:38.000]  這個背景在以色列人開始找到
[00:22:38.000 --> 00:22:44.000]  神學發展延伸到以前只是水洗
[00:22:44.000 --> 00:22:49.000]  但慢慢發展到靈洗
[00:22:49.000 --> 00:22:53.000]  神親自用水和靈結成一體
[00:22:53.000 --> 00:22:58.000]  這個想法在薩加利亞書和二賽亞書也慢慢建立
[00:22:58.000 --> 00:23:07.000]  那日必給大衛家和耶路撒冷居民開一個傳言,洗除罪惡和污衊
[00:23:07.000 --> 00:23:09.000]  特別要留意的是那日
[00:23:09.000 --> 00:23:11.000]  開始有一個中門的概念
[00:23:12.000 --> 00:23:20.000]  在中末神會帶來一個清靜,神會用水潔淨
[00:23:20.000 --> 00:23:23.000]  這是薩加利亞書
[00:23:23.000 --> 00:23:29.000]  二賽亞書44章位於第二二賽亞篇幅
[00:23:29.000 --> 00:23:32.000]  第二二賽亞也提及了一個末世的清靜
[00:23:32.000 --> 00:23:37.000]  其中44章提及在末世的大作為
[00:23:37.000 --> 00:23:40.000]  神是用水去囂觀口渴的人
[00:23:41.000 --> 00:23:45.000]  神也要用靈去囂觀後裔
[00:23:45.000 --> 00:23:48.000]  將他的福囂觀子孫
[00:23:48.000 --> 00:23:54.000]  神也要用水和靈去囂觀滋潤以色列民
[00:23:54.000 --> 00:23:57.000]  這是二賽亞書提到的
[00:23:57.000 --> 00:24:03.000]  下面就是寫古卷中找到的困難群體
[00:24:03.000 --> 00:24:05.000]  在困難的社群中
[00:24:05.000 --> 00:24:10.000]  我們會見到一段關於水洗和靈洗的經文
[00:24:10.000 --> 00:24:15.000]  就是他們流傳的經文
[00:24:15.000 --> 00:24:17.000]  我們可以看看這段經文
[00:24:17.000 --> 00:24:19.000]  他們這樣說
[00:24:19.000 --> 00:24:24.000]  唯有靠著聖靈一個人的過範才會得到赦免
[00:24:24.000 --> 00:24:27.000]  聖靈的充滿在真正屬神的社群之中
[00:24:27.000 --> 00:24:30.000]  因此唯有仍視神仰望生命之光
[00:24:30.000 --> 00:24:33.000]  他才能靠著聖靈進入神的真理當中
[00:24:33.000 --> 00:24:36.000]  潔淨所有惡行
[00:24:37.000 --> 00:24:42.000]  唯有如此才能真正領受淨化之水
[00:24:42.000 --> 00:24:44.000]  被潔淨的水流潔淨
[00:24:44.000 --> 00:24:51.000]  在這裏困難群體真正將水洗和靈洗
[00:24:51.000 --> 00:24:53.000]  合謀來說
[00:24:53.000 --> 00:24:59.000]  愛色利人或困難群體的潔淨想法
[00:24:59.000 --> 00:25:02.000]  首先人願意潔淨自己
[00:25:02.000 --> 00:25:05.000]  另外會有聖靈充滿的群體
[00:25:06.000 --> 00:25:10.000]  最後有一個水洗的潔淨儀式
[00:25:10.000 --> 00:25:13.000]  他們會有這樣的神學觀念
[00:25:13.000 --> 00:25:17.000]  其實是源於這段以西傑書的經文
[00:25:17.000 --> 00:25:22.000]  36章25至28節的經文
[00:25:22.000 --> 00:25:30.000]  他們相信神的預言會在他們的群體實現
[00:25:31.000 --> 00:25:37.000]  愛色利人和困難群體會努力進行禮儀上的潔淨
[00:25:37.000 --> 00:25:40.000]  潔淨水,潔淨這件事
[00:25:40.000 --> 00:25:43.000]  這個潔淨反映他們的意願
[00:25:43.000 --> 00:25:47.000]  他們的意願是內心也能得到潔淨
[00:25:47.000 --> 00:25:52.000]  他們能靠著聖靈進入神的真理當中
[00:25:52.000 --> 00:25:54.000]  潔淨所有惡行
[00:25:55.000 --> 00:25:59.000]  我們會看到神學如何演化
[00:25:59.000 --> 00:26:06.000]  令水和靈的洗禮和潔淨禮貼在一起
[00:26:06.000 --> 00:26:12.000]  這是舊約關於水潔淨的部分
[00:26:12.000 --> 00:26:18.000]  最後在舊約有關水的記載
[00:26:19.000 --> 00:26:25.000]  水和聖殿是非常之關連
[00:26:25.000 --> 00:26:28.000]  這個關連源於伊甸園
