
[00:00:00.000 --> 00:00:02.600]  一同去思想耶利米
[00:03:57.200 --> 00:04:01.040]  這個埃及、亞述和巴比倫
[00:04:01.040 --> 00:04:04.480]  就成為猶大國附近的三個強國
[00:04:04.480 --> 00:04:06.280]  去到互相的制衡
[00:04:06.280 --> 00:04:08.280]  互相的軍事的衝突
[00:04:08.280 --> 00:04:11.400]  並且爭奪他們中間的戰場
[00:04:11.400 --> 00:04:13.400]  而那個戰場,喀巴爾
[00:04:13.400 --> 00:04:17.200]  就正正就是猶大國所身處的地方
[00:04:17.200 --> 00:04:18.600]  在這個地方裏面
[00:04:18.600 --> 00:04:22.040]  我們會發現當時的政局的改變
[00:04:22.040 --> 00:04:24.600]  就是來自一件事情
[00:04:24.600 --> 00:04:28.320]  那件事情就是埃及王尼哥
[00:04:28.320 --> 00:04:31.600]  發生一場我們叫做軍事的行動
[00:04:31.600 --> 00:04:33.240]  這個軍事的行動
[00:04:33.240 --> 00:04:35.880]  主要發生在約西亞的年代
[00:04:35.880 --> 00:04:39.560]  當時就是主前的605年
[00:04:39.560 --> 00:04:41.920]  他就想去加基米斯
[00:04:41.920 --> 00:04:44.320]  去援助亞述帝國
[00:04:44.320 --> 00:04:49.880]  去聯手攻打巴比倫帝國的向西擴張
[00:04:49.880 --> 00:04:51.520]  在這個經過
[00:04:51.520 --> 00:04:55.120]  埃及要走去援助亞述
[00:04:55.120 --> 00:04:59.920]  他就必須要經過中間這個猶大國的領域
[00:04:59.920 --> 00:05:01.840]  這個猶大國的領域
[00:05:01.840 --> 00:05:04.400]  中間其實有一條大道
[00:05:04.400 --> 00:05:07.800]  那條大道能夠通去亞述
[00:05:07.800 --> 00:05:10.920]  以至能夠去加基米斯那裏
[00:05:10.920 --> 00:05:13.680]  去進行軍事行動
[00:05:13.680 --> 00:05:15.240]  但是很不幸
[00:05:15.240 --> 00:05:17.440]  因為這位約西亞王
[00:05:17.440 --> 00:05:20.400]  他見到尼哥去經過這個大道
[00:05:20.400 --> 00:05:23.360]  他就不肯讓尼哥去經過
[00:05:23.360 --> 00:05:27.440]  所以就和尼哥發生一場戰役
[00:05:27.440 --> 00:05:30.080]  最後這位行夜禍還眼中
[00:05:30.080 --> 00:05:32.880]  捍衛政的士的這位皇帝
[00:05:32.880 --> 00:05:36.680]  就在戰場那裏戰死沙場
[00:05:36.680 --> 00:05:37.760]  如果是這樣
[00:05:37.760 --> 00:05:40.760]  我們就會發現這場戰役之後
[00:05:40.760 --> 00:05:44.360]  猶大國的國力就一落千丈
[00:05:44.360 --> 00:05:49.400]  埃及就成為猶大國的宗主國
[00:05:49.400 --> 00:05:51.640]  他就能夠去到吞併
[00:05:51.640 --> 00:05:57.400]  又或者去到全面地去到控制猶大國的一種情況
[00:05:57.400 --> 00:06:00.040]  所以在當時巴比倫
[00:06:00.040 --> 00:06:06.080]  他的軍事行動就攻佔了亞述帝國
[00:06:06.080 --> 00:06:09.680]  然後就南下去攻打耶路撒冷
[00:06:09.680 --> 00:06:14.640]  當時猶大國的皇帝就要去到進行一個抉擇
[00:06:14.640 --> 00:06:21.440]  那個抉擇就是究竟他依靠埃及去抵禦巴比倫帝國
[00:06:21.440 --> 00:06:24.360]  還是和巴比倫帝國去到結盟
[00:06:24.360 --> 00:06:27.280]  以至他能夠抵禦埃及呢
[00:06:27.280 --> 00:06:33.360]  這個靠邊站必須要去到表明他的立場的一種情況
[00:06:33.360 --> 00:06:38.520]  就構成猶大國想落埃及那邊的柱
[00:06:38.520 --> 00:06:41.320]  還是落巴比倫那邊的柱呢
[00:06:41.320 --> 00:06:44.200]  就構成他的困擾和困惑
[00:06:44.200 --> 00:06:47.760]  而在去到主前的587年
[00:06:47.760 --> 00:06:51.880]  他就大約去到主張去到投靠埃及
[00:06:51.880 --> 00:06:54.400]  但是這個獨立的行動
[00:06:54.400 --> 00:06:58.640]  令到巴比倫想入侵耶路撒冷
[00:06:58.640 --> 00:07:01.360]  變成在一個這樣的局面下
[00:07:01.360 --> 00:07:06.360]  耶路撒冷就在主前的587年那裡去到淪陷了
[00:07:06.360 --> 00:07:07.520]  如果是這樣
[00:07:07.520 --> 00:07:09.960]  我們就明白先知的耶利米
[00:07:09.960 --> 00:07:14.200]  身處在一個非常之複雜的國際版圖裡面
[00:07:14.200 --> 00:07:17.960]  究竟是靠邊站應該我是依靠巴比倫
[00:07:17.960 --> 00:07:22.720]  還是依靠埃及的靠邊站的一個政治的局勢裡面
[00:07:22.720 --> 00:07:25.320]  他就傳遞耶和華的說話
[00:07:25.320 --> 00:07:27.840]  當他傳遞耶和華的說話的時候
[00:07:27.840 --> 00:07:33.000]  難免就讓人去想一下他究竟有什麼的政治立場
[00:07:33.000 --> 00:07:37.040]  究竟他是一個我們叫做支持巴比倫
[00:07:37.040 --> 00:07:38.480]  還是支持埃及
[00:07:38.480 --> 00:07:42.280]  所以當時很多人就會覺得他是支持巴比倫的
[00:07:42.280 --> 00:07:46.440]  因為他就是主張向巴比倫投降的那個
[00:07:46.440 --> 00:07:50.280]  他也是主張不要反叛
[00:07:50.280 --> 00:07:55.680]  那個西帝加能夠安然地成為別人的附庸國的那個
[00:07:55.680 --> 00:07:58.440]  所以去到一個這樣的局面底下
[00:07:58.440 --> 00:08:00.560]  他受到外面的壓力
[00:08:00.560 --> 00:08:02.800]  他受到內在的壓力
[00:08:02.800 --> 00:08:06.880]  但是他也深信是來自上帝的說話
[00:08:06.880 --> 00:08:08.440]  來自上帝的召命
[00:08:08.440 --> 00:08:10.680]  能夠可以活他的人生
[00:08:10.680 --> 00:08:12.680]  究竟他的召命到底是怎樣
[00:08:12.680 --> 00:08:15.160]  在一個這麼複雜的版圖裡面
[00:08:15.160 --> 00:08:20.080]  他怎樣去到在他的亂世裡面活出他的生命呢
[00:08:20.080 --> 00:08:24.480]  我們看看耶利米他本人
[00:08:24.480 --> 00:08:26.040]  頭頭的那一段
[00:08:26.040 --> 00:08:27.760]  其實有很多的說話
[00:08:27.760 --> 00:08:29.600]  讓我們能夠提醒很多
[00:08:29.600 --> 00:08:32.480]  我就期望透過他蒙召的經文
[00:08:32.480 --> 00:08:35.600]  去到和大家一起去看看他的召命
[00:08:35.600 --> 00:08:39.360]  他的蒙召就是來自耶和華
[00:08:39.360 --> 00:08:42.960]  在他媽媽的福中
[00:08:42.960 --> 00:08:44.960]  他已經受到蒙召了
[00:08:44.960 --> 00:08:47.480]  第一章的第五到第六節
[00:08:47.480 --> 00:08:48.800]  他就這樣說
[00:08:48.800 --> 00:08:51.960]  他就說我未將你做在福中
[00:08:51.960 --> 00:08:53.600]  我已曉得你
[00:08:53.600 --> 00:08:55.440]  你未出母胎
[00:08:55.440 --> 00:08:57.440]  我已分別你為聖
[00:08:57.440 --> 00:09:00.720]  我已派你作列國的先知
[00:09:00.720 --> 00:09:03.360]  我就說主耶和華
[00:09:03.360 --> 00:09:05.240]  我不知怎麼說
[00:09:05.240 --> 00:09:08.520]  因為我是年幼的
[00:09:08.520 --> 00:09:10.320]  這個蒙召很特別
[00:09:10.320 --> 00:09:12.720]  和一般的先知很不同
[00:09:12.720 --> 00:09:14.200]  和以塞亞很不同
[00:09:14.200 --> 00:09:17.080]  因為以塞亞的蒙召是漢建
[00:09:17.080 --> 00:09:20.480]  主坐在高高寶座上的一個蒙召
[00:09:20.480 --> 00:09:23.920]  和下星期我們要提到的以西傑很不同
[00:09:23.920 --> 00:09:26.560]  以西傑他漢建天開了
[00:09:26.560 --> 00:09:30.360]  而是在秘魯巴比倫的加巴魯河邊
[00:09:30.360 --> 00:09:32.520]  看到基路柏的異象
[00:09:32.520 --> 00:09:36.760]  他這個蒙召沒有一些我們叫做神神怪怪的東西
[00:09:36.760 --> 00:09:41.320]  他也不是好像以塞亞那樣看到主的本人
[00:09:41.320 --> 00:09:46.880]  又或者不是好像以西傑那樣看到有四塊面的基路柏
[00:09:46.880 --> 00:09:48.880]  他只是一個很簡單
[00:09:48.880 --> 00:09:51.280]  是一個舞幅當中被召
[00:09:51.280 --> 00:09:53.440]  舞幅當中被召
[00:09:53.440 --> 00:09:58.280]  其實就是將主題傳送到他的創造
[00:09:58.280 --> 00:10:00.880]  即是他的創造
[00:10:00.880 --> 00:10:04.080]  他的塑造的一個這樣的觀念
[00:10:04.080 --> 00:10:05.080]  為甚麼呢?
[00:10:05.080 --> 00:10:07.800]  就是因為在這一節的經文裏面
[00:10:07.800 --> 00:10:13.720]  就有「我未曾將你造在谷中」的「造」字
[00:10:13.720 --> 00:10:17.320]  原文在這隻字我們去到進行分析的時候
[00:10:17.320 --> 00:10:22.360]  我們就明白原來這隻字很有可能是連結到兩段經文
[00:10:22.360 --> 00:10:27.080]  第一段經文是來自《創世紀》第二章的第七節
[00:10:27.080 --> 00:10:31.640]  就是耶和華運用地上的塵土
[00:10:31.640 --> 00:10:35.640]  去塑造那個那人
[00:10:35.640 --> 00:10:37.480]  然後塑造完之後
[00:10:37.480 --> 00:10:40.520]  就吹一口叫做生命的氣息
[00:10:40.520 --> 00:10:43.080]  進入那人的鼻孔裏面
[00:10:43.080 --> 00:10:47.080]  以致他就成為一個有生命的活人
[00:10:47.080 --> 00:10:49.240]  這一種這樣的被造
[00:10:49.240 --> 00:10:53.720]  就直接令我們想起《創世紀》第二章的第七節
[00:10:53.720 --> 00:10:56.200]  變成在舞幅當中
[00:10:56.200 --> 00:11:01.960]  上帝就好像塑造那人的生命那樣
[00:11:01.960 --> 00:11:05.120]  去塑造這一位耶利米
[00:11:05.120 --> 00:11:09.920]  所以耶利米的召命是透過他本質上
[00:11:09.920 --> 00:11:12.440]  耶和華怎樣對他的塑造
[00:11:12.440 --> 00:11:14.040]  在舞幅裏面
[00:11:14.040 --> 00:11:16.200]  耶和華怎樣去引導
[00:11:16.200 --> 00:11:19.720]  以及將那些人骨頭肉去到連結
[00:11:19.720 --> 00:11:20.800]  不但如此
[00:11:20.800 --> 00:11:22.960]  也將他的召命
[00:11:22.960 --> 00:11:25.040]  好像一個晶片那樣
[00:11:25.040 --> 00:11:28.040]  放進了耶利米的血液
[00:11:28.040 --> 00:11:29.800]  他的DNA裏面
[00:11:29.800 --> 00:11:31.840]  類似這樣的塑造
[00:11:31.840 --> 00:11:35.280]  成為他一生很需要宣講的訊息
[00:11:35.280 --> 00:11:36.320]  為什麼呢?
[00:11:36.320 --> 00:11:42.040]  就是來自耶利米書的十八章的第一到第十一節
[00:11:42.040 --> 00:11:43.600]  其實這段經文
[00:11:43.600 --> 00:11:47.960]  是講述了耶利米去到一個窯醬的家裡
[00:11:47.960 --> 00:11:49.800]  窯醬這個字
[00:11:49.800 --> 00:11:54.480]  正正是那個字根來自塑造這個字
[00:11:54.480 --> 00:11:55.960]  因為塑造
[00:11:55.960 --> 00:12:00.040]  又或者我們很流行用圖做這件事
[00:12:00.040 --> 00:12:02.920]  塑造那個器皿
[00:12:02.920 --> 00:12:05.600]  耶利米就見到一個景象
[00:12:05.600 --> 00:12:08.200]  那個景象就是那些泥
[00:12:08.200 --> 00:12:11.240]  在那個圖像的手中怎樣搓圓
[00:12:11.240 --> 00:12:14.560]  怎樣按扁、怎樣弄彎、怎樣塑造
[00:12:14.560 --> 00:12:19.160]  同樣地,那個手就好像比喻耶和華本人
[00:12:19.160 --> 00:12:20.560]  耶和華本身
[00:12:20.560 --> 00:12:23.800]  就是他怎樣去到搓圓、按扁
[00:12:23.800 --> 00:12:28.280]  怎樣運用他的主權去塑造一個人的make up
[00:12:28.280 --> 00:12:32.120]  一個人的召命、一個人的血液和DNA
[00:12:32.120 --> 00:12:34.280]  這樣去到塑造
[00:12:34.280 --> 00:12:35.600]  類似是這樣
[00:12:35.600 --> 00:12:37.200]  你就會明白
[00:12:37.200 --> 00:12:39.680]  這樣是一個比喻
[00:12:39.680 --> 00:12:42.640]  就是說,耶和華就好像一個圖像
[00:12:42.640 --> 00:12:45.800]  而以色列文就好像一個瓦器
[00:12:45.800 --> 00:12:50.240]  耶和華應該對他們的生命有絕對的主權
[00:12:50.240 --> 00:12:53.480]  他想帶他們去哪裡就去哪裡
[00:12:53.480 --> 00:12:56.320]  想要他們說什麼就說什麼
[00:12:56.320 --> 00:12:59.720]  想他們做什麼,又或者成為什麼的人
[00:12:59.720 --> 00:13:03.160]  都是由耶和華本身去定義
[00:13:03.160 --> 00:13:05.320]  但是以色列文就不同了
[00:13:05.320 --> 00:13:06.400]  以色列文
[00:13:06.400 --> 00:13:09.680]  他們就不想耶和華這樣去塑造
[00:13:09.680 --> 00:13:11.160]  也就是代表
[00:13:11.160 --> 00:13:16.680]  他們不想去承認耶和華是他們生命裡面的主權
[00:13:16.680 --> 00:13:18.040]  類似是這樣
[00:13:18.040 --> 00:13:23.320]  耶利米亞本身的召命
[00:13:23.320 --> 00:13:26.640]  已經是被耶和華塑造的一個生命
[00:13:26.640 --> 00:13:30.080]  就像先知怎樣
[00:13:30.080 --> 00:13:33.320]  以色列文又怎樣的一種情況
[00:13:33.320 --> 00:13:36.920]  以色列文應該要被耶和華去塑造
[00:13:36.920 --> 00:13:41.760]  彷如耶利米就這樣被耶和華塑造一樣
[00:13:41.760 --> 00:13:47.400]  耶和華很認識耶利米應該怎樣塑造才合乎上帝的器命
[00:13:47.400 --> 00:13:51.640]  同樣地,耶和華也很認識以色列
[00:13:51.640 --> 00:13:56.760]  究竟怎樣去塑造以至他能夠成為耶和華的器命
[00:13:56.760 --> 00:13:58.720]  但是這個以色列文
[00:13:58.720 --> 00:14:02.000]  又或者他所代表他們的君王
[00:14:02.000 --> 00:14:04.760]  是沒有犯法也沒有一份謙卑
[00:14:04.760 --> 00:14:07.640]  去被耶和華塑造
[00:14:07.640 --> 00:14:11.480]  說到這一點,我們就要去問一個問題
[00:14:11.480 --> 00:14:16.080]  究竟這樣的塑造是一個怎樣的本質呢?
[00:14:16.080 --> 00:14:21.200]  如果我們看看耶利米書的第一章第五到第六節
[00:14:21.200 --> 00:14:25.560]  你就會發現我未將你造再無福
[00:14:25.560 --> 00:14:30.160]  下一句其實就是我已經曉得你
[00:14:30.160 --> 00:14:32.960]  特別留意「曉得」這個字
[00:14:32.960 --> 00:14:36.960]  在原文看來就是一個認識的字
[00:14:36.960 --> 00:14:41.920]  認識的字不但在第五節有出現
[00:14:41.920 --> 00:14:44.440]  原來第六節也有出現
[00:14:44.440 --> 00:14:52.160]  主耶和華說「我不知怎樣說,因為我是寥遊的」
[00:14:52.160 --> 00:14:56.160]  特別留意「不知怎樣說」的「知」
[00:14:56.160 --> 00:14:58.440]  其實就是認識的字
[00:14:58.440 --> 00:15:02.400]  就帶來一個我們叫做文學性的對應
[00:15:02.400 --> 00:15:07.080]  那個對應就是耶和華已經曉得你
[00:15:07.080 --> 00:15:10.520]  也就是知道你是怎樣
[00:15:10.520 --> 00:15:15.440]  但是耶利米的回應就是「我不知怎樣說」
[00:15:15.440 --> 00:15:18.280]  就是耶利米是不認識
[00:15:18.280 --> 00:15:24.360]  不認識這種耶和華認識
[00:15:24.360 --> 00:15:28.960]  如果是這樣,我們就會是一個比喻
[00:15:28.960 --> 00:15:31.520]  那個比喻就好像一個圖像
[00:15:31.520 --> 00:15:34.360]  圖像你要做一個雅戲的時候
[00:15:34.360 --> 00:15:36.920]  你看到一堆泥之前
[00:15:36.920 --> 00:15:41.520]  其實那個圖像的腦已經有一種概念
[00:15:41.520 --> 00:15:44.160]  應該怎樣去塑造那個泥土
[00:15:44.160 --> 00:15:46.400]  那個概念可能是一個設計圖
[00:15:46.400 --> 00:15:51.280]  可能是他心目中對這個圖像的認識
[00:15:51.280 --> 00:15:54.360]  所以這個認識是怎樣的認識呢?
[00:15:54.360 --> 00:16:01.800]  就是一種圖像的泥土還未成為那個雅戲之前
[00:16:01.800 --> 00:16:06.840]  耶和華已經認識、已經設計、已經對應
[00:16:06.840 --> 00:16:10.800]  去想究竟這個戲名應該怎樣去做
[00:16:10.800 --> 00:16:16.680]  這一種就是先那個戲名存在之前
[00:16:16.680 --> 00:16:19.440]  耶和華已經認識了那個戲名
[00:16:19.440 --> 00:16:23.360]  用一個這樣的比喻去說明耶利米
[00:16:23.360 --> 00:16:28.040]  耶利米在武福當中還未成形的時候
[00:16:28.040 --> 00:16:32.680]  耶和華的心意已經落到耶利米身上
[00:16:32.680 --> 00:16:34.720]  耶利米是要成為一個怎樣的人
[00:16:34.720 --> 00:16:37.800]  耶利米的DNA到底是怎樣
[00:16:37.800 --> 00:16:40.400]  耶利米的血液應該怎樣流
[00:16:40.400 --> 00:16:42.960]  耶利米將會成為滅國的先知
[00:16:42.960 --> 00:16:45.280]  耶利米怎樣要分別維繫
[00:16:45.280 --> 00:16:48.680]  種種一切的意念和計劃
[00:16:48.680 --> 00:16:52.160]  老祖就在耶利米未被造之前
[00:16:52.160 --> 00:16:55.440]  上帝已經認識他
[00:16:55.440 --> 00:16:56.920]  但這個很吊詭
[00:16:56.920 --> 00:16:59.600]  因為就算耶利米已經長大了
[00:16:59.600 --> 00:17:01.920]  已經出了去武福
[00:17:01.920 --> 00:17:04.800]  聽到耶和華怎樣去塑造他
[00:17:04.800 --> 00:17:06.040]  已經認識他
[00:17:06.040 --> 00:17:07.560]  耶利米很震驚
[00:17:07.560 --> 00:17:10.600]  因為他還是一個年幼的生命
[00:17:10.600 --> 00:17:13.640]  還有耶利米覺得自己不認識
[00:17:13.640 --> 00:17:19.920]  這種我們叫做自己不認識上帝所認識的你
[00:17:19.920 --> 00:17:23.280]  就成為一種這樣的吊詭性
[00:17:23.280 --> 00:17:24.720]  我們對於我們的生命
[00:17:24.720 --> 00:17:26.960]  我們以為我們很認識
[00:17:26.960 --> 00:17:27.440]  為什麼?
[00:17:27.440 --> 00:17:30.040]  因為我們以為我們是年幼
[00:17:30.040 --> 00:17:34.920]  我們很認識年幼是不能夠承認上帝某個任務
[00:17:34.920 --> 00:17:37.920]  或者上帝呼召你在一個亂世當中
[00:17:37.920 --> 00:17:40.160]  你以為很認識自己
[00:17:40.160 --> 00:17:42.320]  我真的搞不定
[00:17:42.320 --> 00:17:44.840]  我真的很認識我是絕口笨舌
[00:17:44.840 --> 00:17:48.680]  就好像我們第一課講摩西的那個時候
[00:17:48.680 --> 00:17:50.160]  我們也很認識
[00:17:50.160 --> 00:17:53.560]  究竟我的生命怎樣可以承擔到一個叫做
[00:17:53.560 --> 00:17:56.680]  作獵國的先知的一個任務
[00:17:56.680 --> 00:17:59.720]  這種我們的不認識
[00:17:59.720 --> 00:18:01.640]  是反映了我們內心
[00:18:01.640 --> 00:18:04.240]  其實對一份的自我的執著
[00:18:04.240 --> 00:18:05.800]  自我的忠心
[00:18:05.800 --> 00:18:10.120]  是對於上帝對你生命所做的一個反叛
[00:18:10.120 --> 00:18:14.280]  一個不願意去執行的一種情況
[00:18:14.280 --> 00:18:16.840]  究竟我們的生命怎樣去到shift
[00:18:16.840 --> 00:18:21.440]  去到認同上帝對我自己的認識
[00:18:21.440 --> 00:18:23.520]  這個圖像的生命
[00:18:23.520 --> 00:18:28.840]  怎樣可以成為上帝所認識的圖像
[00:18:28.840 --> 00:18:30.160]  或者這樣說
[00:18:30.160 --> 00:18:32.720]  究竟上帝給我們的召命
[00:18:32.720 --> 00:18:36.000]  如果在一個叫做本質上
[00:18:36.000 --> 00:18:38.480]  去到定義了我們自己的時報
[00:18:38.480 --> 00:18:42.280]  我們的任務就是要發現
[00:18:42.280 --> 00:18:46.120]  上帝認識的你到底是怎樣
[00:18:46.120 --> 00:18:49.720]  而那個上帝認識的你才是上帝的心意
[00:18:49.720 --> 00:18:54.920]  才是你人生期望所活的豐盛的生命
[00:18:54.920 --> 00:18:58.120]  而那個生命就算你不認識
[00:18:58.120 --> 00:19:00.840]  但我們嘗試開放我們的心
[00:19:00.840 --> 00:19:04.200]  認識那位上帝所認識的你
[00:19:04.200 --> 00:19:08.640]  你會發現你真的能夠做回你自己
[00:19:08.640 --> 00:19:11.680]  做回上帝所認識的你
[00:19:11.680 --> 00:19:13.320]  所塑造的你
[00:19:13.320 --> 00:19:16.040]  這個就是耶利米書的第一章
[00:19:16.040 --> 00:19:18.640]  第五到第六節的經文
[00:19:18.640 --> 00:19:20.280]  讓我們能夠看到
[00:19:20.280 --> 00:19:22.920]  原來召命是來自什麼呢
[00:19:22.920 --> 00:19:25.560]  召命是來自上帝的塑造
[00:19:25.560 --> 00:19:27.320]  對你的認識
[00:19:27.320 --> 00:19:30.960]  就算我們對這件事不認識
[00:19:30.960 --> 00:19:35.400]  我們也無感召命的實在和真實
[00:19:35.400 --> 00:19:38.160]  這是第一點我們會留意
[00:19:38.160 --> 00:19:40.680]  接著我們繼續看下去
[00:19:40.680 --> 00:19:44.480]  就是耶利米書的第七到第八節
[00:19:44.480 --> 00:19:46.920]  第一章的第七到第八節
[00:19:46.920 --> 00:19:48.040]  它就這樣說
[00:19:48.040 --> 00:19:51.200]  耶和華對我說
[00:19:51.200 --> 00:19:54.440]  你不要說我是年幼的
[00:19:54.440 --> 00:19:57.640]  因為我差遣你到誰那裡去
[00:19:57.640 --> 00:19:59.080]  你都要去
[00:19:59.080 --> 00:20:01.000]  我吩咐你說什麼
[00:20:01.000 --> 00:20:02.360]  你都要說
[00:20:02.360 --> 00:20:04.320]  你不要懼怕他們
[00:20:04.320 --> 00:20:06.960]  因為我與你去到同在
[00:20:06.960 --> 00:20:08.360]  要拯救你
[00:20:08.360 --> 00:20:11.480]  這是耶和華說的
[00:20:11.480 --> 00:20:14.000]  在這裡我們就會看到
[00:20:14.000 --> 00:20:18.560]  耶和華進一步回應耶利米的年幼
[00:20:18.560 --> 00:20:21.200]  當然年幼這個字
[00:20:21.200 --> 00:20:27.280]  其實就可以指很大的年齡
[00:20:27.280 --> 00:20:30.720]  大概四十歲以下都叫年幼
[00:20:30.720 --> 00:20:31.840]  如果是這樣
[00:20:31.840 --> 00:20:34.240]  我們就會發現年幼這個字
[00:20:34.240 --> 00:20:39.960]  就成為耶利米對於自己召命不接受的一個藉口
[00:20:39.960 --> 00:20:44.240]  當然年幼有可能會覺得自己經驗不足
[00:20:44.240 --> 00:20:49.200]  不適合升任上帝對你指示你的任務
[00:20:49.200 --> 00:20:52.200]  但年幼可以都成為一個藉口
[00:20:52.200 --> 00:20:55.800]  讓你去拒絕上帝對你的塑造
[00:20:55.800 --> 00:21:00.840]  在這一段上帝就指明耶利米要做些什麼
[00:21:00.840 --> 00:21:04.440]  祂就說因為我差遣你到誰那裡去
[00:21:04.440 --> 00:21:05.760]  你都要去
[00:21:05.760 --> 00:21:07.840]  我吩咐你說什麼
[00:21:07.840 --> 00:21:09.040]  你都要說
[00:21:09.040 --> 00:21:12.240]  這兩句叫做對聯
[00:21:12.240 --> 00:21:15.520]  其實就是耶利米召命的內容
