
[00:00:00.000 --> 00:00:05.320]  各位頂尖妹大家好
[00:03:39.480 --> 00:03:43.200]  也就是說以塞雅她蒙召的那一年
[00:03:43.200 --> 00:03:46.080]  就應該是烏西亞王死的那一年
[00:03:46.080 --> 00:03:49.640]  也就是主前的736年
[00:03:49.640 --> 00:03:54.160]  你看這個表,第二個皇帝叫做約坦
[00:03:54.160 --> 00:03:57.720]  你會留意約坦執政的時候
[00:03:57.720 --> 00:04:00.200]  就是主前的756年
[00:04:00.200 --> 00:04:04.320]  也就是說他執政的年間,烏西亞還沒有死
[00:04:04.320 --> 00:04:09.040]  烏西亞要是約坦執政之後的20年才會死
[00:04:09.040 --> 00:04:11.040]  我們就要問為什麼呢?
[00:04:11.040 --> 00:04:16.040]  就是因為如果你看歷代之下的第26章的時候
[00:04:16.040 --> 00:04:21.520]  你就會發現烏西亞因為很想進入這個聖所裏面
[00:04:21.520 --> 00:04:23.960]  在香壇前面去葬香
[00:04:23.960 --> 00:04:27.000]  所以耶和華的憤怒就向她發作
[00:04:27.000 --> 00:04:32.760]  以致她全身長了大麻瘋SARAT這個疾病
[00:04:32.760 --> 00:04:35.440]  這個疾病是象徵上帝的憤怒
[00:04:35.440 --> 00:04:40.640]  因著這樣,她就要去別的宮中去隔離
[00:04:40.640 --> 00:04:44.080]  她就不能夠主政猶太國的政務
[00:04:44.080 --> 00:04:51.320]  就要交由她的兒子約坦執政處理猶太的政務
[00:04:51.320 --> 00:04:56.080]  我們也有從歷代治或者烈皇紀
[00:04:56.080 --> 00:05:02.480]  我們明白約坦其實是恆耶和華眼中捍衛政的士的一位皇帝
[00:05:02.480 --> 00:05:06.680]  但是他執政了不久,他就過世了
[00:05:06.680 --> 00:05:10.320]  他過世的那一年是主前的741年
[00:05:10.320 --> 00:05:13.520]  也就是說烏西亞還沒有過世
[00:05:13.520 --> 00:05:16.000]  其實他的兒子約坦已經過世了
[00:05:16.000 --> 00:05:18.000]  就是主前的741年
[00:05:18.000 --> 00:05:25.080]  在主前的741年就交由他的兒子阿哈斯成為執政的皇帝
[00:05:25.080 --> 00:05:29.560]  而這個阿哈斯就是烏西亞的孫子
[00:05:29.560 --> 00:05:35.640]  我們也根據資料明白烏西亞的孫子阿哈斯
[00:05:35.640 --> 00:05:39.000]  其實是恆耶和華眼中捍衛惡的士
[00:05:39.000 --> 00:05:44.400]  由主前的741年做到主前的725年
[00:05:44.400 --> 00:05:49.080]  就交由阿哈斯的兒子希西加去執政
[00:05:49.080 --> 00:05:54.600]  希西加就是恆耶和華眼中捍衛正的士的一位皇帝
[00:05:54.600 --> 00:05:59.360]  如果是這樣,我們明白當烏西亞皇賓的那一年
[00:05:59.360 --> 00:06:01.880]  也就是以賽亞蒙召那一年
[00:06:01.880 --> 00:06:05.160]  其實就是阿哈斯執政的年間
[00:06:05.160 --> 00:06:11.920]  這個執政的年間就是恆耶和華眼中捍衛惡的士的一位皇帝去執政
[00:06:11.920 --> 00:06:17.360]  我們就要問,以賽亞是何時完結他的侍奉呢?
[00:06:17.360 --> 00:06:21.840]  何時完結,我們真的不是有太多資料去了解
[00:06:21.840 --> 00:06:26.480]  但是我們有資料的,就是他最後一段的先知講論
[00:06:26.480 --> 00:06:30.080]  就發生在主前的781年
[00:06:30.080 --> 00:06:34.520]  就是亞述大軍去攻打耶路撒冷的時候
[00:06:34.520 --> 00:06:37.760]  就是希西加面對這一場的危機
[00:06:37.760 --> 00:06:42.920]  當時以賽亞也在場,去宣講由神而來的訊息
[00:06:42.920 --> 00:06:48.960]  也就是說以賽亞他晚年的最後有記載的訊息
[00:06:48.960 --> 00:06:51.640]  就是發生在主前的781年
[00:06:51.640 --> 00:06:57.200]  如果我們減一減,我們就明白以賽亞是由主前的736年
[00:06:57.200 --> 00:06:59.960]  做到主前的781年
[00:06:59.960 --> 00:07:04.800]  總共是起碼有35年的侍奉年一
[00:07:04.800 --> 00:07:08.160]  希西加是恆耶和華眼中捍衛正的士
[00:07:08.160 --> 00:07:11.760]  所以我們了解,以賽亞那個年代
[00:07:11.760 --> 00:07:18.360]  其實就是阿哈斯和希西加兩個皇帝執政年間的年代
[00:07:18.360 --> 00:07:21.160]  大家看這個表的左手邊
[00:07:21.160 --> 00:07:25.240]  你就會看到亞述王執政的那個表
[00:07:25.240 --> 00:07:28.280]  這個表是告訴我們
[00:07:28.280 --> 00:07:32.880]  當時猶大國是受到亞述帝國的入侵
[00:07:32.880 --> 00:07:35.720]  並且受到亞述帝國的威脅
[00:07:35.720 --> 00:07:41.560]  這個威脅好像一個陰霾一樣去籠罩著猶大國
[00:07:41.560 --> 00:07:45.800]  所以我們就明白以賽亞當時的大時代
[00:07:45.800 --> 00:07:48.520]  是有內憂和外患
[00:07:48.520 --> 00:07:52.280]  內憂就是阿哈斯是一位邪惡的皇帝
[00:07:52.280 --> 00:07:57.160]  他是沒有辦法去敬畏上帝,並且引入很多偶像的敬拜
[00:07:57.160 --> 00:08:00.720]  外患就是上帝使用亞述
[00:08:00.720 --> 00:08:06.240]  成為滅絕不國以色列國的耶和華手信的工具
[00:08:06.240 --> 00:08:11.360]  類似這樣的現況勾畫出整個以賽亞的年代
[00:08:11.360 --> 00:08:13.960]  到底是一個甚麼的年代
[00:08:13.960 --> 00:08:15.920]  我們再看下去的時候
[00:08:15.920 --> 00:08:18.920]  我們就會發現整本的以賽亞書
[00:08:18.920 --> 00:08:21.960]  特別在第一到三十九章的經文
[00:08:21.960 --> 00:08:23.960]  就用了這兩個皇帝
[00:08:23.960 --> 00:08:26.440]  一個皇帝就叫做阿哈斯
[00:08:26.440 --> 00:08:29.000]  另外一個皇帝就叫做希西加
[00:08:29.000 --> 00:08:32.040]  去到平衡地去到看得出
[00:08:32.040 --> 00:08:38.560]  原來他們所描述的文學模式其實是很相似的
[00:08:38.560 --> 00:08:42.520]  特別在以賽亞書的七到八章裡面有記載
[00:08:42.520 --> 00:08:45.840]  就是阿哈斯面對一個威脅
[00:08:45.840 --> 00:08:51.000]  就是阿蘭國和北國的以色列國聯手結盟
[00:08:51.000 --> 00:08:56.120]  打算去攻打耶路撒冷,就是南國的猶大國
[00:08:56.120 --> 00:08:58.640]  面對一個這樣的危機下
[00:08:58.640 --> 00:09:02.000]  阿哈斯自己心裡面有一個計劃
[00:09:02.000 --> 00:09:07.640]  就是打算拉攏東北方一個強大的帝國叫做亞述帝國
[00:09:07.640 --> 00:09:10.000]  去和他結盟
[00:09:10.000 --> 00:09:13.400]  去搞定上面那兩國的聯軍
[00:09:13.400 --> 00:09:16.760]  也就是阿蘭和以色列國的聯軍
[00:09:16.760 --> 00:09:21.160]  這樣拉攏的結盟對當時的世代來說
[00:09:21.160 --> 00:09:25.080]  特別是耶和華獨一的主宗教來說
[00:09:25.080 --> 00:09:26.600]  是不容許的
[00:09:26.600 --> 00:09:30.320]  因為每一個在古近東的國家
[00:09:30.320 --> 00:09:35.080]  其實背後都象徵著有一個神明在背後去操控
[00:09:35.080 --> 00:09:37.800]  如果你和別國結盟的話
[00:09:37.800 --> 00:09:39.600]  在形而上的世界
[00:09:39.600 --> 00:09:43.880]  你就等於和別國的神明去結盟
[00:09:43.880 --> 00:09:46.600]  但是你又根據生命的信仰
[00:09:46.600 --> 00:09:50.920]  你只能夠和耶和華去到連結
[00:09:50.920 --> 00:09:53.240]  成為唯一的結盟對象
[00:09:53.240 --> 00:09:55.480]  如果是和別國結盟的話
[00:09:55.480 --> 00:09:57.960]  就等於違反了生命紀
[00:09:57.960 --> 00:10:01.160]  你相信獨一的主宰的信仰
[00:10:01.160 --> 00:10:03.160]  但是別人又可以和你結盟
[00:10:03.160 --> 00:10:05.800]  因為別人是多神主義的
[00:10:05.800 --> 00:10:07.080]  如果是這樣
[00:10:07.080 --> 00:10:11.600]  我們就明白阿哈斯打算和亞述帝國去結盟
[00:10:11.600 --> 00:10:16.880]  這件事是衝擊生命紀第六章的第四到第五節
[00:10:16.880 --> 00:10:19.640]  所表示的一個信仰
[00:10:19.640 --> 00:10:22.800]  所以以賽亞就按照上帝的吩咐
[00:10:22.800 --> 00:10:29.720]  就去找阿哈斯鼓勵他千萬不要去和亞述去結盟
[00:10:29.720 --> 00:10:33.240]  要單單依靠由神而來的請求
[00:10:33.240 --> 00:10:37.760]  但是阿哈斯這位行耶和華眼中看為惡的君王
[00:10:37.760 --> 00:10:42.400]  是沒有理會以賽亞而拒絕他的建議
[00:10:42.400 --> 00:10:46.000]  另外那邊廂同樣地就是他的兒子希西加
[00:10:46.000 --> 00:10:49.560]  同樣地都是面對一個外族入侵的威脅
[00:10:49.560 --> 00:10:53.640]  這件事是記載在三十六到三十九章的經文
[00:10:53.640 --> 00:10:59.080]  那個外族就是滅絕了北國的以色列國的亞述帝國
[00:10:59.080 --> 00:11:03.160]  現在要犯警去南下攻打耶路撒冷
[00:11:03.160 --> 00:11:05.160]  在這個關鍵的時候
[00:11:05.160 --> 00:11:09.720]  希西加都被這個一貫的做法所引誘
[00:11:09.720 --> 00:11:13.360]  打算和埃及去結盟
[00:11:13.360 --> 00:11:17.480]  一起去抵禦亞述帝國的入侵
[00:11:17.480 --> 00:11:22.920]  但是這個情況同樣地都是有耶和華的吩咐
[00:11:22.920 --> 00:11:30.480]  就是以賽亞去警告希西加千萬不要走去依靠法老的幫忙
[00:11:30.480 --> 00:11:32.480]  在一個這樣的情況下
[00:11:32.480 --> 00:11:36.920]  他和他父親阿哈斯唯一一樣的分別
[00:11:36.920 --> 00:11:42.240]  就是希西加接納和採納了以賽亞他本人
[00:11:42.240 --> 00:11:45.600]  託上帝的名所宣講的神話
[00:11:45.600 --> 00:11:48.880]  如果是這樣,你就明白整卷的第一以賽亞
[00:11:48.880 --> 00:11:51.560]  也就是第一到三十九章的經文
[00:11:51.560 --> 00:11:55.680]  可以分為兩個這樣的大時代我們就能夠看得到
[00:11:55.680 --> 00:11:59.680]  而這兩個大時代是有劃一的文學模式
[00:11:59.680 --> 00:12:04.760]  但是兩個,一個是恆耶和華眼中看為惡的君王阿哈斯
[00:12:04.760 --> 00:12:08.320]  和恆耶和華眼中看為正的君王希西加
[00:12:08.320 --> 00:12:13.840]  兩者對於以賽亞的神諭就分別地有不同的反應
[00:12:13.840 --> 00:12:17.160]  所以在一個這樣身處的年代做先知
[00:12:17.160 --> 00:12:21.360]  蒙上帝的呼召究竟是一個甚麼的回事呢?
[00:12:21.360 --> 00:12:23.360]  我們一起去看一看
[00:12:23.360 --> 00:12:27.160]  我們發現以賽亞書的第六章
[00:12:27.160 --> 00:12:29.360]  其實是一個很重點的經文
[00:12:29.360 --> 00:12:33.360]  去到展述究竟以賽亞的蒙召是怎樣的
[00:12:33.360 --> 00:12:36.040]  第六章的第一節,它裏面有
[00:12:36.040 --> 00:12:39.520]  或者整個第六章裏面有很多的元素
[00:12:39.520 --> 00:12:43.640]  去到告訴我們整本以賽亞的神話信息
[00:12:43.640 --> 00:12:45.640]  包括在第六章的第一節
[00:12:45.640 --> 00:12:48.440]  就說:烏西亞王賓的那年
[00:12:48.440 --> 00:12:53.240]  我看見主坐在高高的寶座上
[00:12:53.240 --> 00:12:55.960]  特別留意「高高」這個字
[00:12:55.960 --> 00:13:01.040]  就成為整個以賽亞書裏面其中一個很重要的信息
[00:13:01.040 --> 00:13:05.920]  特別留意「高高」其實和合本譯做兩個高
[00:13:05.920 --> 00:13:10.920]  但是在原文看來,其實是來自兩個不同的希伯來文
[00:13:10.920 --> 00:13:14.160]  第一個「高」就是用主動詞的
[00:13:14.160 --> 00:13:16.880]  讀作「Ram」這個字
[00:13:16.880 --> 00:13:21.120]  其實是解作「自高」或者「高」這樣的意思
[00:13:21.120 --> 00:13:23.720]  但是另一個字就是「Nishan」
[00:13:23.720 --> 00:13:27.320]  就是用一個叫做「被動式」
[00:13:27.320 --> 00:13:33.160]  你可以譯它做「被抬高」或者「被高舉」的意思
[00:13:33.160 --> 00:13:35.760]  這樣去到描述耶和華
[00:13:35.760 --> 00:13:39.880]  是以賽亞書裏面很獨特的一個描述
[00:13:39.880 --> 00:13:43.720]  就是因為這位上帝無論是主動和被動
[00:13:43.720 --> 00:13:46.800]  都是被抬高又或者是主動性高
[00:13:46.800 --> 00:13:51.880]  任何在以賽亞書裏面不同的經文所提到
[00:13:51.880 --> 00:13:55.800]  不可以有人又或者是有任何的事物
[00:13:55.800 --> 00:13:59.720]  是可以達到「高高」這個領域的
[00:13:59.720 --> 00:14:03.200]  唯有上帝才可以成為「高高」
[00:14:03.200 --> 00:14:06.280]  變成「高高」這個主題
[00:14:06.280 --> 00:14:10.520]  就成為整本以賽亞書裏面很重要論述的主題
[00:14:10.520 --> 00:14:12.640]  特別在第三以賽亞
[00:14:12.640 --> 00:14:16.680]  也就是第56到66章的經文裏面
[00:14:16.680 --> 00:14:18.280]  其中有一段的經文
[00:14:18.280 --> 00:14:20.800]  都是承繼著以賽亞本人
[00:14:20.800 --> 00:14:25.720]  他看見那個意象當中的「高高」那一份的論述
[00:14:25.720 --> 00:14:30.040]  就是在以賽亞書的第57章的第15節
[00:14:30.040 --> 00:14:31.480]  它裏面有記載
[00:14:31.480 --> 00:14:36.280]  因為那至高至上永遠長存
[00:14:36.280 --> 00:14:39.560]  名為聖者的如此說
[00:14:39.560 --> 00:14:44.480]  特別留意那個至高至上和合本亦做這樣
[00:14:44.480 --> 00:14:48.160]  但是原文正正就是Ramban Nishat
[00:14:48.160 --> 00:14:50.160]  其實就是一個是主動高
[00:14:50.160 --> 00:14:52.000]  一個就是被動高
[00:14:52.000 --> 00:14:54.960]  變成我們會發現這個「高高」
[00:14:54.960 --> 00:15:00.520]  就在以賽亞書的第57章的第15節裏面呈現了出來
[00:15:00.520 --> 00:15:03.680]  但是上帝的「高」是一個甚麼的「高」呢?
[00:15:03.680 --> 00:15:05.600]  我們會發現這段的經文
[00:15:05.600 --> 00:15:06.320]  它就說
[00:15:06.320 --> 00:15:09.920]  「我住在至高至聖的所在
[00:15:09.920 --> 00:15:14.280]  也與心靈痛悔謙卑的人同居
[00:15:14.280 --> 00:15:17.920]  要使謙卑的人的靈甦醒
[00:15:17.920 --> 00:15:21.960]  也要使痛悔人的心去到甦醒」
[00:15:21.960 --> 00:15:24.880]  這段的經文其實就告訴我們
[00:15:24.880 --> 00:15:29.360]  上帝的「高」不是我們想的那種驕傲的「高」
[00:15:29.360 --> 00:15:37.160]  上帝的「高」是一些很願意和一些低的人去到同居的「高」
[00:15:37.160 --> 00:15:40.400]  你會發現這段經文提到的謙卑人
[00:15:40.400 --> 00:15:42.360]  其實就是一些低的人
[00:15:42.360 --> 00:15:44.600]  甚麼叫做心靈痛悔呢?
[00:15:44.600 --> 00:15:48.320]  其實就是指一些願意悔改、認罪
[00:15:48.320 --> 00:15:54.520]  並且將自己放在一個自卑的位置的一班痛悔的人
[00:15:54.520 --> 00:15:59.200]  而上帝的「高」正正就是很想和這班人去到同行
[00:15:59.200 --> 00:16:02.000]  當人放棄自己的「高」
[00:16:02.000 --> 00:16:04.680]  反而就走去成為一個低
[00:16:04.680 --> 00:16:07.200]  在上帝面前自卑的人
[00:16:07.200 --> 00:16:13.400]  這位高高的神就願意和一些低的人一同去到行走同行
[00:16:13.400 --> 00:16:15.360]  這就是上帝
[00:16:15.360 --> 00:16:20.280]  但反之在以塞瓦書的第二章十二到第十四節
[00:16:20.280 --> 00:16:27.800]  我們就會發現上帝對於那些自稱為「高」的一些狂妄之輩
[00:16:27.800 --> 00:16:31.080]  是會進行上帝的降佛和審判
[00:16:31.080 --> 00:16:34.480]  包括以塞瓦書的第二章十二到第十四節
[00:16:34.480 --> 00:16:36.120]  裏面有這樣的描述
[00:16:36.120 --> 00:16:39.480]  就是說「必有萬君之耶和華」
[00:16:39.480 --> 00:16:43.720]  降佛的一個日子要臨到驕傲狂妄
[00:16:43.720 --> 00:16:46.760]  特別留意「驕傲狂妄」的原文
[00:16:46.760 --> 00:16:50.800]  正正就是那個被動的「高」的原文
[00:16:50.800 --> 00:16:53.720]  一切至高的都必降為卑
[00:16:53.720 --> 00:16:58.960]  又臨到尼巴嫩高大的香柏樹和巴山的橡樹
[00:16:58.960 --> 00:17:02.520]  又臨到一切高山的盡領
[00:17:02.520 --> 00:17:06.280]  你會看到這段經文有很多的「高」字
[00:17:06.280 --> 00:17:13.080]  大白亦造驕傲、狂妄、至高或者高大這些字眼
[00:17:13.080 --> 00:17:15.920]  正正就是那個「高」字
[00:17:15.920 --> 00:17:21.560]  如果你會發現裏面所描述其實就用了很多自然界的metaphor
[00:17:21.560 --> 00:17:25.440]  自然界的隱喻去表明那些人
[00:17:25.440 --> 00:17:27.040]  驕傲、狂妄的人
[00:17:27.040 --> 00:17:29.760]  他們很想成為「高」的靈明
[00:17:29.760 --> 00:17:34.840]  但是上帝就要降佛給這些自稱為「高」的人
[00:17:34.840 --> 00:17:37.400]  所以這些人就要降卑
[00:17:37.400 --> 00:17:42.760]  變成上帝的「高高」對於人狂妄至大的「高高」
[00:17:42.760 --> 00:17:47.800]  就成為另外兩個對立和對比
[00:17:47.800 --> 00:17:50.160]  在這段經文告訴我們
[00:17:50.160 --> 00:17:55.360]  其實上帝的「高」就是以賽雅蒙召的一個最重要的體會
[00:17:55.360 --> 00:17:57.840]  他坐在高高的寶座上
[00:17:57.840 --> 00:18:01.920]  亦都因此成為以賽雅畢生要傳揚的信息
[00:18:01.920 --> 00:18:04.760]  她體會有很多人自稱為「高」
[00:18:04.760 --> 00:18:11.680]  所以她在信息裏面就要宣認耶和華才是真正的至高
[00:18:11.680 --> 00:18:13.160]  這是第一點
[00:18:13.160 --> 00:18:17.520]  第二點你會發現以賽雅書第六章的第三節
[00:18:17.520 --> 00:18:25.000]  描繪到有些撒拉夫在高高在寶座上的耶和華面前飛翔
[00:18:25.000 --> 00:18:28.920]  當他們飛翔的時候就唱了一句歌詞
[00:18:28.920 --> 00:18:35.760]  「聖哉!聖哉!聖哉!萬君子耶和華,他的榮光充滿全地。」
[00:18:35.760 --> 00:18:39.080]  特別留意三個聖哉
[00:18:39.080 --> 00:18:44.280]  基本上就是傳遞了第二個以賽雅畢生要傳揚的信息
[00:18:44.280 --> 00:18:49.720]  這三個聖哉就會建構了一個字眼去形容耶和華
[00:18:49.720 --> 00:18:53.360]  那個字眼就是「以色列的聖者」
[00:18:53.360 --> 00:18:56.760]  「以色列的聖者」在整宮的舊約裏面
[00:18:56.760 --> 00:19:01.320]  點擊率最高其實就放在了以賽雅書裏面
[00:19:01.320 --> 00:19:02.200]  為甚麼呢?
[00:19:02.200 --> 00:19:09.760]  就因為以賽雅本人的夢照是聽到撒拉夫所唱頌的三諜聖哉
[00:19:09.760 --> 00:19:15.040]  就構成以賽雅本人理解上帝的一個重要的聖情
[00:19:15.040 --> 00:19:17.680]  就是聖潔的這個聖情
[00:19:17.680 --> 00:19:20.600]  我在這裏也打了很多經文
[00:19:20.600 --> 00:19:24.520]  就存在著以色列的聖者這個字眼
[00:19:24.520 --> 00:19:28.200]  到底在這麼多的地方其實都有出現
[00:19:28.200 --> 00:19:30.560]  甚麼叫做以色列的聖者呢?
[00:19:30.560 --> 00:19:36.360]  在這一點裏面,他是強調了耶和華的神聖
[00:19:36.360 --> 00:19:41.840]  所以你會留意剛才我們提到的以賽雅書的57章的15節
[00:19:41.840 --> 00:19:47.560]  他一句話就是說「主坐在至高至聖的所在」
[00:19:47.560 --> 00:19:50.240]  「高」就是六章一節
[00:19:50.240 --> 00:19:52.960]  「至聖」就是六章三節
[00:19:52.960 --> 00:19:58.040]  並且你會發現「至高至上名為聖者」
[00:19:58.040 --> 00:20:05.520]  變成這些論述正正就是以賽雅本人理解這位耶和華到底是怎樣
[00:20:05.520 --> 00:20:10.920]  如果是這樣,我們會發現以賽雅在一個亂世裏面
[00:20:10.920 --> 00:20:13.440]  在一個黑暗和迷霧當中
[00:20:13.440 --> 00:20:17.320]  他會看到天開了有另外一個世界
[00:20:17.320 --> 00:20:19.760]  那個世界是全然神聖的世界
[00:20:19.760 --> 00:20:22.080]  是上帝永遠作王的世界
[00:20:22.080 --> 00:20:25.320]  是上帝坐在高高寶座上的世界
[00:20:25.320 --> 00:20:29.320]  以賽雅面對一個亂世,有外憂和內患
[00:20:29.320 --> 00:20:32.960]  但是他蒙召那一刻,他壓倒聖地
[00:20:32.960 --> 00:20:36.240]  就是被另外一個世界去折磨
[00:20:36.240 --> 00:20:40.760]  這個世界告訴他,原來真正掌管這個亂世的
[00:20:40.760 --> 00:20:44.560]  並不是阿哈斯王或希西加王
[00:20:44.560 --> 00:20:47.320]  更加不是亞述的大君
[00:20:47.320 --> 00:20:52.680]  而是坐在寶座上高高至上的耶和華他自己
[00:20:52.680 --> 00:20:57.160]  成為真正主控一切世代的耶和華
[00:20:57.160 --> 00:21:00.720]  這就是以賽雅蒙召的經文
[00:21:00.720 --> 00:21:04.880]  我們也明白當我們看下去的時候
[00:21:04.880 --> 00:21:07.240]  以賽雅提到一點就是說
[00:21:07.240 --> 00:21:09.680]  我是嘴唇不潔的人
[00:21:09.680 --> 00:21:13.360]  又住在嘴唇不潔的民當中
[00:21:13.360 --> 00:21:15.720]  我們會發現嘴唇不潔
[00:21:15.720 --> 00:21:20.840]  就是以賽雅本人對自己一個很真實的認知
[00:21:20.840 --> 00:21:23.480]  面對一個這麼偉大的君王
[00:21:23.480 --> 00:21:27.880]  赫然就發現自己滿身是罪惡
[00:21:27.880 --> 00:21:30.920]  他住在嘴唇不潔的民當中
[00:21:30.920 --> 00:21:34.760]  究竟什麼就叫做嘴唇不潔呢?
[00:21:34.760 --> 00:21:37.120]  當我們要解釋嘴唇不潔
[00:21:37.120 --> 00:21:41.000]  你就明白以賽雅書裡面提到的這個字眼
[00:21:41.000 --> 00:21:45.000]  並不表示那個人的嘴唇經常說髒話
[00:21:45.000 --> 00:21:47.240]  又或者說一些淫褻的話
[00:21:47.240 --> 00:21:49.360]  其實不是這樣的意思
[00:21:49.360 --> 00:21:51.400]  我們要找到另一個證據
[00:21:51.400 --> 00:21:55.400]  就是來自以賽雅書的29章的13節
[00:21:55.400 --> 00:21:59.600]  裡面有提到什麼叫做嘴唇不潔
[00:21:59.600 --> 00:22:07.160]  嘴唇不潔就是那群百姓用嘴唇去敬拜、讚美主
[00:22:07.160 --> 00:22:10.720]  但是心卻遠離神
[00:22:10.720 --> 00:22:17.000]  如果是這樣,這29章的13節就告訴我們什麼叫做嘴唇不潔
[00:22:17.000 --> 00:22:21.080]  就是說嘴唇可能真的在唱一些很讚美
[00:22:21.080 --> 00:22:25.760]  很歌唱上帝美麗的言詞、讚美上帝的言詞
[00:22:25.760 --> 00:22:29.000]  但是他的心卻遠離耶和華
[00:22:29.000 --> 00:22:34.840]  即是代表一個假冒為善、虛偽、內外不一的一個生命
[00:22:34.840 --> 00:22:37.000]  有些人是很懂得說話
[00:22:37.000 --> 00:22:41.800]  說了很多淑靈的話,說得很動聽和很溫柔
[00:22:41.800 --> 00:22:46.440]  但實際上背地裡,他的內心裡面早就已經遠離耶和華
