
[00:00:00.000 --> 00:00:01.800]  各位丁姐妹大家好
[00:01:39.800 --> 00:01:42.200]  首先我們看看這段經文
[00:01:42.200 --> 00:01:43.800]  很重要的經文
[00:01:43.800 --> 00:01:46.280]  是在講教會
[00:01:46.280 --> 00:01:48.280]  雅各所身處的教會
[00:01:48.280 --> 00:01:52.080]  又或者雅各在教會裏面見到一個現象
[00:01:52.080 --> 00:01:55.160]  我相信都是在我們的教會裏面
[00:01:55.160 --> 00:01:57.600]  常常見到的現象
[00:01:57.600 --> 00:01:58.560]  它就說
[00:01:58.560 --> 00:02:00.080]  「我的弟兄們
[00:02:00.080 --> 00:02:04.280]  你們信奉我們榮耀的主耶穌基督
[00:02:04.280 --> 00:02:07.440]  便不可按照外貌待人
[00:02:07.440 --> 00:02:10.760]  若有一個人帶著金戒指
[00:02:10.760 --> 00:02:13.800]  穿著華美的衣服
[00:02:13.800 --> 00:02:16.080]  進你們的會堂去
[00:02:16.080 --> 00:02:21.480]  又有一個窮人穿著骯髒的衣服也進去
[00:02:21.480 --> 00:02:25.680]  你們就看中那些穿華美衣服的人
[00:02:25.680 --> 00:02:29.160]  就說請坐在這個好的位置上
[00:02:29.160 --> 00:02:30.640]  又對窮人說
[00:02:30.640 --> 00:02:32.240]  你站在那裏
[00:02:32.240 --> 00:02:35.320]  或坐在我腳墩下邊
[00:02:35.320 --> 00:02:39.440]  這豈不是你們偏心待人
[00:02:39.440 --> 00:02:42.440]  用惡意斷定人嗎?」
[00:02:42.440 --> 00:02:43.960]  就是這一段
[00:02:43.960 --> 00:02:49.200]  這一段他講了在會堂裏面有些現象
[00:02:49.200 --> 00:02:52.160]  首先他未講之前
[00:02:52.160 --> 00:02:58.560]  他用「你們信奉我們榮耀的主耶穌基督」
[00:02:58.560 --> 00:03:00.080]  做開始
[00:03:00.080 --> 00:03:03.160]  這個開始是很重要的
[00:03:03.160 --> 00:03:08.760]  因為沒有一個人比耶穌基督更榮耀
[00:03:08.760 --> 00:03:14.480]  他特別是要用「榮耀的主耶穌基督」作為開始
[00:03:14.480 --> 00:03:20.800]  榮耀的主是應該受到你最大的尊重
[00:03:20.800 --> 00:03:24.800]  甚至比那個華美衣服的人更加厲害
[00:03:24.800 --> 00:03:27.520]  更加要受到尊重
[00:03:27.520 --> 00:03:31.600]  如果你是應該將你最大的尊重
[00:03:31.600 --> 00:03:33.640]  給耶穌基督的話
[00:03:33.640 --> 00:03:39.160]  你就不可以看著外貌去對待人了
[00:03:39.160 --> 00:03:39.960]  為甚麼?
[00:03:39.960 --> 00:03:42.560]  因為你看很多經文
[00:03:42.560 --> 00:03:45.240]  你會發現「偏待」這個字
[00:03:45.240 --> 00:03:48.640]  曾幾何時都真的形容主
[00:03:48.640 --> 00:03:50.720]  又或者形容神
[00:03:50.720 --> 00:03:54.560]  譬如羅馬書的第二章第九到十一節
[00:03:54.560 --> 00:03:56.360]  講得很清楚
[00:03:56.360 --> 00:03:59.200]  它說「將患難、困苦
[00:03:59.200 --> 00:04:01.720]  加比一切作惡的人
[00:04:01.720 --> 00:04:05.120]  先是猶太人,後是希臘人
[00:04:05.120 --> 00:04:08.600]  卻將榮耀、尊貴和平安
[00:04:08.600 --> 00:04:10.920]  加給一切行善的人
[00:04:10.920 --> 00:04:14.400]  先是猶太人,後是希臘人」
[00:04:14.400 --> 00:04:16.640]  接著它就說了一句
[00:04:16.640 --> 00:04:20.520]  「神不偏待人」
[00:04:20.520 --> 00:04:24.000]  同樣地,在哥羅生書的三章二十五節
[00:04:24.000 --> 00:04:25.200]  它也這樣說
[00:04:25.200 --> 00:04:29.640]  「那行不義的,必受不義的報應」
[00:04:29.640 --> 00:04:32.840]  並且說「主不偏待人」
[00:04:32.840 --> 00:04:34.360]  即是在說甚麼?
[00:04:34.360 --> 00:04:38.960]  即是在說哪方面是不偏待人呢?
[00:04:38.960 --> 00:04:41.280]  羅馬書告訴我們
[00:04:41.280 --> 00:04:43.840]  是要將患難加給作惡
[00:04:43.840 --> 00:04:47.240]  也要將平安、尊貴加給行善
[00:04:47.240 --> 00:04:49.040]  我們在說的這一點
[00:04:49.040 --> 00:04:51.760]  和哥羅生書說的一模一樣
[00:04:51.760 --> 00:04:55.160]  就是「那行不義,必受不義的報應」
[00:04:55.160 --> 00:04:58.280]  我們在說的就是報應
[00:04:58.280 --> 00:05:02.000]  患難、困苦、加在作惡的人
[00:05:02.000 --> 00:05:04.160]  這個叫報應
[00:05:04.160 --> 00:05:07.520]  尊貴、榮耀、平安加給行善的人
[00:05:07.520 --> 00:05:09.080]  這個叫報應
[00:05:09.080 --> 00:05:11.520]  只不過是好的報應
[00:05:11.520 --> 00:05:16.320]  哥羅生書說「那行不義,必受不義的報應」
[00:05:16.320 --> 00:05:18.120]  也是在說報應
[00:05:18.120 --> 00:05:19.200]  為甚麼?
[00:05:19.200 --> 00:05:24.240]  是在說報應就要提到不偏待人
[00:05:24.240 --> 00:05:26.560]  因為你也知道,很重要的
[00:05:26.560 --> 00:05:30.440]  如果有些作惡的人,他們是有錢的
[00:05:30.440 --> 00:05:32.720]  你不會因為他有錢
[00:05:32.720 --> 00:05:36.360]  所以就不將患難、困苦加給他
[00:05:36.360 --> 00:05:37.960]  因為他作惡
[00:05:37.960 --> 00:05:40.560]  又或者他是英俊的
[00:05:40.560 --> 00:05:43.720]  看上去天使的面孔
[00:05:43.720 --> 00:05:46.160]  但原來他是作惡的
[00:05:46.160 --> 00:05:49.880]  所以上帝不偏待人的意思
[00:05:49.880 --> 00:05:53.880]  就是不憑外貌應人的意思
[00:05:53.880 --> 00:05:56.960]  馬鞭雙,有些人是行善的
[00:05:56.960 --> 00:06:00.640]  但他的樣子看上去好像很貧窮
[00:06:00.640 --> 00:06:03.600]  又或者他的樣子不吸引
[00:06:03.600 --> 00:06:05.360]  無佳形美容
[00:06:05.360 --> 00:06:10.120]  但上帝也不會因為他的外貌而影響
[00:06:10.120 --> 00:06:16.120]  就不將榮耀、尊貴、平安加給行善的人
[00:06:16.120 --> 00:06:17.480]  就是這一點
[00:06:17.480 --> 00:06:20.160]  在報應觀看來
[00:06:20.160 --> 00:06:22.960]  神是不會偏待人的
[00:06:22.960 --> 00:06:25.560]  你是惡人就有受到惡的報應
[00:06:25.560 --> 00:06:27.800]  你是好人,你是行善的人
[00:06:27.800 --> 00:06:29.720]  就受到良善的報應
[00:06:29.720 --> 00:06:31.760]  在這個報應機制裏
[00:06:31.760 --> 00:06:35.120]  絕對不會考慮你
[00:06:35.120 --> 00:06:39.480]  究竟你的外貌、你的學歷、你的資質
[00:06:39.480 --> 00:06:42.800]  又或者你的財富是有多少
[00:06:42.800 --> 00:06:44.160]  又或者比少
[00:06:44.160 --> 00:06:47.640]  這一種就叫作不偏待人
[00:06:47.640 --> 00:06:49.800]  在一個這樣大前提底下
[00:06:49.800 --> 00:06:52.440]  我們回到剛才那段經文
[00:06:52.440 --> 00:06:58.560]  一開始是用信奉我們榮耀的元素基督做開始
[00:06:58.560 --> 00:07:02.520]  既然如果榮耀的主是你所尊重的
[00:07:02.520 --> 00:07:08.640]  那豈不是你就要按照主所喜悅的事情去做
[00:07:08.640 --> 00:07:10.720]  因為你一定尊重他
[00:07:10.720 --> 00:07:12.760]  他喜歡甚麼,你就喜歡甚麼
[00:07:12.760 --> 00:07:15.040]  他不喜歡甚麼,你又不喜歡甚麼
[00:07:15.040 --> 00:07:16.840]  但他喜歡甚麼呢?
[00:07:16.840 --> 00:07:19.040]  他的性情是甚麼呢?
[00:07:19.040 --> 00:07:21.040]  就是不偏待人
[00:07:21.040 --> 00:07:23.640]  是不愛著外貌認人
[00:07:23.640 --> 00:07:27.880]  所以是傳承著保羅的說法
[00:07:27.880 --> 00:07:32.440]  包括羅馬書又或者是哥羅西書的說法
[00:07:32.440 --> 00:07:38.320]  然後竟然我們這群信奉榮耀主耶穌基督的人
[00:07:38.320 --> 00:07:39.880]  就出現一個情況
[00:07:39.880 --> 00:07:45.040]  就是有些人戴著金戒指、華美衣服進去會堂
[00:07:45.040 --> 00:07:48.560]  又有另一個人穿著安裝的衣服
[00:07:48.560 --> 00:07:51.680]  原來你去看中華美衣服
[00:07:51.680 --> 00:07:56.040]  然後對窮人說你坐在那邊
[00:07:56.040 --> 00:07:58.240]  我們怎樣理解這件事呢?
[00:07:58.240 --> 00:08:00.760]  我們看看這兩類人
[00:08:00.760 --> 00:08:05.760]  第一類人就是穿戴金戒指
[00:08:05.760 --> 00:08:07.880]  穿著華美衣服
[00:08:07.880 --> 00:08:11.040]  第二類人就是屬於窮人
[00:08:11.040 --> 00:08:13.520]  他就穿著安裝的衣服
[00:08:13.520 --> 00:08:15.280]  我們怎樣理解呢?
[00:08:15.280 --> 00:08:17.880]  首先華美衣服那裡
[00:08:17.880 --> 00:08:21.720]  其實不是一個很常出現的字
[00:08:21.720 --> 00:08:25.280]  特別是在路加福音23章11節
[00:08:25.280 --> 00:08:27.800]  你會看到這個字
[00:08:27.800 --> 00:08:30.720]  就是希律和他的兵丁
[00:08:30.720 --> 00:08:34.160]  就藐視耶穌、戲弄他
[00:08:34.160 --> 00:08:35.920]  就讓他穿這件衣服
[00:08:35.920 --> 00:08:39.360]  這件衣服就叫做華麗衣服
[00:08:39.360 --> 00:08:43.400]  就將他送到比拉多的那裡
[00:08:43.400 --> 00:08:48.000]  所以華麗衣服又或者譯作華美衣服
[00:08:48.000 --> 00:08:51.080]  賴視在希臘文裡面的對應
[00:08:51.080 --> 00:08:53.880]  是讓當時的雕塗想起什麼呢?
[00:08:53.880 --> 00:08:57.440]  就是想起希律怎樣用這個衣服
[00:08:57.440 --> 00:09:01.600]  去戲弄耶穌的一個工具
[00:09:01.600 --> 00:09:02.880]  如果是這樣
[00:09:02.880 --> 00:09:06.640]  穿華麗衣服立刻帶給你一個想像
[00:09:06.640 --> 00:09:09.760]  那個想像就是這群權貴
[00:09:09.760 --> 00:09:12.640]  去戲弄耶穌的想像
[00:09:12.640 --> 00:09:16.920]  但現在你竟然去重視這些人
[00:09:16.920 --> 00:09:19.440]  這是第一點大家要留意
[00:09:19.440 --> 00:09:21.760]  第二點當我們看清楚
[00:09:21.760 --> 00:09:25.160]  《雅各書》第二章1到4的經文
[00:09:25.160 --> 00:09:28.040]  你就會發現有兩個希臘文
[00:09:28.040 --> 00:09:30.960]  都會on and off出現
[00:09:30.960 --> 00:09:34.720]  就是對有錢人而言
[00:09:34.720 --> 00:09:38.040]  他就用了此處這個字
[00:09:38.040 --> 00:09:40.440]  去描述他坐的地方
[00:09:40.440 --> 00:09:42.320]  以對窮人而言
[00:09:42.320 --> 00:09:45.880]  他就用那處去進行描述
[00:09:45.880 --> 00:09:48.280]  你就會看到親疏有別
[00:09:48.280 --> 00:09:50.120]  此處here
[00:09:50.120 --> 00:09:52.000]  那處there
[00:09:52.000 --> 00:09:53.520]  here and there
[00:09:53.520 --> 00:09:56.560]  很明顯here也就是此處
[00:09:56.560 --> 00:09:58.800]  是親密一點的
[00:09:58.800 --> 00:10:00.800]  there就是那處
[00:10:00.800 --> 00:10:02.880]  就叫做疏遠一點
[00:10:02.880 --> 00:10:05.760]  即是代表穿華美衣服的那些
[00:10:05.760 --> 00:10:07.760]  就親密一點
[00:10:07.760 --> 00:10:10.800]  穿安裝衣服的那些就是there
[00:10:10.800 --> 00:10:12.800]  就是那處
[00:10:12.800 --> 00:10:16.720]  你要發現兩者的親疏是有分別的
[00:10:16.720 --> 00:10:17.920]  不得不說
[00:10:17.920 --> 00:10:19.520]  你會看到經文
[00:10:19.520 --> 00:10:23.200]  穿華美衣服的那個
[00:10:23.200 --> 00:10:27.200]  就請他坐在好位上
[00:10:27.200 --> 00:10:31.000]  窮人的那個就坐在我的腳下
[00:10:31.000 --> 00:10:32.160]  你看看原文
[00:10:32.160 --> 00:10:35.840]  所謂好位有個字眼出現
[00:10:35.840 --> 00:10:38.400]  就叫做好好地
[00:10:38.400 --> 00:10:42.240]  於我的腳凳旁邊是對應的
[00:10:42.240 --> 00:10:45.360]  不單是分親疏
[00:10:45.360 --> 00:10:48.160]  還是分尊卑
[00:10:48.160 --> 00:10:51.480]  即是尊貴的那個就叫做華美衣服
[00:10:51.480 --> 00:10:55.360]  卑微的那個就叫做窮人的分別
[00:10:55.360 --> 00:10:58.320]  所以親疏有別
[00:10:58.320 --> 00:11:00.080]  尊卑有別
[00:11:00.080 --> 00:11:04.920]  就是這段經文為我們帶來一個教會的現象
[00:11:04.920 --> 00:11:09.720]  這個現象是雅各猛烈地進行抨擊
[00:11:09.720 --> 00:11:12.640]  因為既然上帝是不偏待人
[00:11:12.640 --> 00:11:16.520]  就不會因為外貌和財富
[00:11:16.520 --> 00:11:20.440]  而令上帝救一些人不救一些人
[00:11:20.440 --> 00:11:21.400]  大家明白嗎?
[00:11:21.400 --> 00:11:22.480]  是不會這樣的
[00:11:22.480 --> 00:11:26.240]  上帝親有錢就拒絕那些窮人
[00:11:26.240 --> 00:11:27.520]  上帝會不會這樣做
[00:11:27.520 --> 00:11:30.280]  你會發現他是不會的
[00:11:30.280 --> 00:11:33.520]  上帝會不會覺得那些有錢人尊貴一點
[00:11:33.520 --> 00:11:35.400]  又或者那些窮人卑賤一點
[00:11:35.400 --> 00:11:37.000]  是不會的
[00:11:37.000 --> 00:11:39.880]  因為上帝是不憑外貌利用
[00:11:39.880 --> 00:11:41.400]  是不會偏待人
[00:11:41.400 --> 00:11:44.440]  但是我們這群信奉主的基督徒
[00:11:44.440 --> 00:11:48.520]  竟然就跟世俗和流合污
[00:11:48.520 --> 00:11:50.520]  讓那些親疏有別的人
[00:11:50.520 --> 00:11:53.360]  見人真的身光頸靚
[00:11:53.360 --> 00:11:54.760]  真的比較有錢
[00:11:54.760 --> 00:11:56.360]  你就跟他談多一點
[00:11:56.360 --> 00:11:58.040]  巴結他多一點
[00:11:58.040 --> 00:11:59.960]  然後見到那些窮人
[00:11:59.960 --> 00:12:02.080]  你就用蔑視的眼神
[00:12:02.080 --> 00:12:03.680]  鄙視的眼光
[00:12:03.680 --> 00:12:06.840]  粗聲粗氣地去對待他
[00:12:06.840 --> 00:12:08.800]  這種不偏待人的情況
[00:12:08.800 --> 00:12:13.080]  我敢說在教會裏面常常都出現
[00:12:13.080 --> 00:12:17.800]  而在2000年來同樣的問題都沒有解決過
[00:12:17.800 --> 00:12:20.200]  在昔日雅各的教會如是
[00:12:20.200 --> 00:12:23.880]  在當今香港的教會亦如是
[00:12:23.880 --> 00:12:28.000]  成功地將教內的人分開
[00:12:28.000 --> 00:12:30.360]  分開親疏有別
[00:12:30.360 --> 00:12:33.880]  分開尊卑有別的兩女人
[00:12:33.880 --> 00:12:36.360]  就是這樣一個猛烈的抨擊
[00:12:36.360 --> 00:12:39.160]  當他這樣抨擊的時候
[00:12:39.160 --> 00:12:42.960]  雅各對我們有什麼的教導
[00:12:42.960 --> 00:12:45.680]  有什麼的智慧提醒我們呢
[00:12:45.680 --> 00:12:47.480]  我們再看下文
[00:12:47.480 --> 00:12:52.480]  下文就是雅各書的第二章八到九節的經文
[00:12:52.480 --> 00:12:54.280]  在這段經文他就說
[00:12:54.280 --> 00:12:57.920]  經上記著說要愛人而己
[00:12:57.920 --> 00:13:03.280]  你們若傳守者至尊的律法才是好的
[00:13:03.280 --> 00:13:08.120]  但你們若按著外貌對人是犯罪
[00:13:08.120 --> 00:13:10.720]  被律法定為犯法的
[00:13:10.720 --> 00:13:14.960]  他在這裏突然間引用舊約
[00:13:14.960 --> 00:13:17.120]  他引用舊約的經文
[00:13:17.120 --> 00:13:21.400]  他引用了一句叫做愛人而己
[00:13:21.400 --> 00:13:23.640]  我們就要問一個問題
[00:13:23.640 --> 00:13:27.720]  為何雅各去抨擊當時的教會
[00:13:27.720 --> 00:13:29.640]  有親疏有別
[00:13:29.640 --> 00:13:35.720]  尊卑有別的以貌取人的現象的過程當中
[00:13:35.720 --> 00:13:38.720]  是要引用這段經文呢
[00:13:38.720 --> 00:13:43.480]  為何愛人而己是要在這裏提出來呢
[00:13:43.480 --> 00:13:49.320]  和按著外貌對人有什麼的分別呢
[00:13:49.320 --> 00:13:51.440]  我們要回答這個問題
[00:13:51.440 --> 00:13:55.240]  我們首先要明白愛人而己
[00:13:55.240 --> 00:14:02.040]  又或者應該力譯為愛倫者而從自己的本質到底是怎樣
[00:14:02.040 --> 00:14:08.840]  這段經文很明顯是引用來自利未記十九章的十八節
[00:14:08.840 --> 00:14:12.760]  如果我們要明白愛倫者而從自己
[00:14:12.760 --> 00:14:15.440]  我們就要問很多問題
[00:14:15.440 --> 00:14:18.280]  但第一個最重要的問題
[00:14:18.280 --> 00:14:21.360]  就是怎樣愛倫者而從自己
[00:14:21.360 --> 00:14:26.480]  例如你愛一個人好像愛自己
[00:14:26.480 --> 00:14:29.520]  那我是否代表我愛自己的方式
[00:14:29.520 --> 00:14:32.160]  這樣去愛人呢
[00:14:32.160 --> 00:14:35.360]  例如我很喜歡吃自助餐
[00:14:35.360 --> 00:14:39.120]  如果我愛那個弟兄好像我自己
[00:14:39.120 --> 00:14:41.960]  是否我就要請他吃自助餐
[00:14:41.960 --> 00:14:44.520]  就好像我請我自己吃自助餐一樣
[00:14:44.520 --> 00:14:48.960]  這樣就叫做愛他而從自己呢
[00:14:48.960 --> 00:14:50.440]  又或者舉個例子
[00:14:50.440 --> 00:14:53.720]  就是我不喜歡吃榴槤
[00:14:53.720 --> 00:14:56.000]  但我太太很喜歡吃榴槤
[00:14:56.000 --> 00:15:01.160]  難道我太太愛自己的方式就是請自己吃榴槤
[00:15:01.160 --> 00:15:03.360]  她又愛我而從她自己
[00:15:03.360 --> 00:15:05.480]  所以她不斷給我榴槤
[00:15:05.480 --> 00:15:08.520]  你會發現不是這樣合理
[00:15:08.520 --> 00:15:11.360]  所以愛倫者而從自己
[00:15:11.360 --> 00:15:14.160]  是需要有一個參照段
[00:15:14.160 --> 00:15:16.880]  告訴我們究竟是怎樣
[00:15:16.880 --> 00:15:19.680]  去愛倫者而從自己
[00:15:19.680 --> 00:15:23.480]  而那個參照段應該是記載在
[00:15:23.480 --> 00:15:25.280]  十九章的《利尼記》
[00:15:25.280 --> 00:15:28.040]  33到34字裏面
[00:15:28.040 --> 00:15:30.560]  這段經文是這樣說的
[00:15:30.560 --> 00:15:35.480]  「若有愛人在你們國中和你同居
[00:15:35.480 --> 00:15:37.280]  就不可欺負他
[00:15:37.280 --> 00:15:39.280]  和你們同居的愛人
[00:15:39.280 --> 00:15:42.640]  你們要看他如本地人一樣
[00:15:42.640 --> 00:15:45.680]  並要愛他而己
[00:15:45.680 --> 00:15:49.240]  因為你們在埃及地也作過地居的
[00:15:49.240 --> 00:15:52.600]  我是耶路華你們的神」
[00:15:52.600 --> 00:15:54.680]  大家看這一段
[00:15:54.680 --> 00:15:58.200]  你就明白原來這裏有兩個參照段
[00:15:58.200 --> 00:16:00.840]  讓大家一同去看一看
[00:16:00.840 --> 00:16:02.200]  參照段就是
[00:16:02.200 --> 00:16:08.240]  你們要看他如本地人一樣的這一句
[00:16:08.240 --> 00:16:09.120]  也就是說
[00:16:09.120 --> 00:16:10.480]  在你的國家
[00:16:10.480 --> 00:16:11.840]  在迦南地裏面
[00:16:11.840 --> 00:16:17.680]  有些愛人、寄居者聚居在你的迦南地裏面
[00:16:17.680 --> 00:16:23.440]  你就不可以因為他是寄居者的身份而欺負他
[00:16:23.440 --> 00:16:29.200]  反而就要當他好像一個本地人一樣去對待他
[00:16:29.200 --> 00:16:30.880]  這樣的話
[00:16:30.880 --> 00:16:33.560]  就叫做愛倫者而自己
[00:16:33.560 --> 00:16:35.160]  我們就叫這一點
[00:16:35.160 --> 00:16:38.080]  就叫做身份而寄
[00:16:38.080 --> 00:16:39.840]  你和他的身份一模一樣
[00:16:39.840 --> 00:16:42.000]  不會因為他是寄居者
[00:16:42.000 --> 00:16:45.280]  你就有另外一個不同的對待
[00:16:45.280 --> 00:16:48.400]  這就是第一點大家要留意
[00:16:48.400 --> 00:16:51.920]  第二點就是關乎最後的那一句
[00:16:51.920 --> 00:16:53.200]  最後那一句
[00:16:53.200 --> 00:16:58.280]  就是因為你們在埃及地也作過地居的
[00:16:58.280 --> 00:17:01.520]  我是耶路華你們的神
[00:17:01.520 --> 00:17:02.920]  你看到這一句
[00:17:02.920 --> 00:17:06.920]  你就明白原來以色列民去到迦南地
[00:17:06.920 --> 00:17:09.040]  成為那個地的地主
[00:17:09.040 --> 00:17:11.920]  但是他們不可忘記
[00:17:11.920 --> 00:17:14.320]  原來他們以前在埃及地
[00:17:14.320 --> 00:17:17.000]  就好像那些寄居者一樣
[00:17:17.000 --> 00:17:20.280]  都曾經做過寄居
[00:17:20.280 --> 00:17:21.200]  如果是這樣
[00:17:21.200 --> 00:17:24.480]  這就是本相而己
[00:17:24.480 --> 00:17:26.080]  你看到在迦南地那裏
[00:17:26.080 --> 00:17:28.200]  有些愛人和你聚居
[00:17:28.200 --> 00:17:30.040]  他們是寄居者
[00:17:30.040 --> 00:17:33.320]  你想起不單止要和他一樣
[00:17:33.320 --> 00:17:35.840]  都是本地人看待之餘
[00:17:35.840 --> 00:17:37.720]  你也要想起自己
[00:17:37.720 --> 00:17:38.640]  我是誰
[00:17:38.640 --> 00:17:41.120]  我本身就是一個寄居者
[00:17:41.120 --> 00:17:43.160]  我本身就和他一樣
[00:17:43.160 --> 00:17:45.840]  都是寄人籬下的一個人
[00:17:45.840 --> 00:17:49.240]  又何來我有更高的地位
[00:17:49.240 --> 00:17:53.680]  去對他有一個差別的對待呢
[00:17:53.680 --> 00:17:56.080]  所以這就是本相而己
[00:17:56.080 --> 00:17:57.920]  所以愛人而己
[00:17:57.920 --> 00:18:01.440]  又或者愛倫者而同自己的原則
[00:18:01.440 --> 00:18:04.280]  就是身份而己
[00:18:04.280 --> 00:18:09.200]  和本相而己這兩個的部分
[00:18:09.200 --> 00:18:11.400]  如果我們解釋清楚
[00:18:11.400 --> 00:18:13.000]  愛倫者而同自己
[00:18:13.000 --> 00:18:16.000]  到底是甚麼意思的時候
[00:18:16.000 --> 00:18:18.920]  我們就能夠好好解說得到
[00:18:18.920 --> 00:18:22.520]  雅各書第二章第八到第九節
[00:18:22.520 --> 00:18:25.040]  在這裏說的是甚麼
[00:18:25.040 --> 00:18:26.760]  也就是說
[00:18:26.760 --> 00:18:30.400]  雅各要提愛倫者而同自己
[00:18:30.400 --> 00:18:35.120]  就正正是要針對憑外貌待人
[00:18:35.120 --> 00:18:37.120]  因為利未記已經告訴你
[00:18:37.120 --> 00:18:39.880]  憑外貌對人的壞處
[00:18:39.880 --> 00:18:43.320]  就是在審判人的時候
[00:18:43.320 --> 00:18:45.560]  不可以依賴那些
[00:18:45.560 --> 00:18:47.640]  依仗他是一個有勢力的人
[00:18:47.640 --> 00:18:49.920]  以否而進行審判
[00:18:49.920 --> 00:18:55.400]  這是利未記十九章告訴我們的相聞下
[00:18:55.400 --> 00:18:56.680]  如果是這樣
[00:18:56.680 --> 00:18:59.760]  我們就明白愛倫者而同自己
[00:18:59.760 --> 00:19:02.320]  視他如本地人一樣
[00:19:02.320 --> 00:19:05.200]  視他的本相和自己一樣
[00:19:05.200 --> 00:19:07.040]  如果我們真的
[00:19:07.040 --> 00:19:09.520]  耶穌基督真的沒有錯
[00:19:09.520 --> 00:19:13.640]  我們對待耶穌基督說兩大誡命
[00:19:13.640 --> 00:19:14.840]  一個叫愛神
[00:19:14.840 --> 00:19:18.160]  一個叫愛倫者而同自己的誡命
[00:19:18.160 --> 00:19:19.800]  我們真的信服
[00:19:19.800 --> 00:19:23.000]  認真成為基督的追隨者
[00:19:23.000 --> 00:19:24.800]  這是兩大的命令
[00:19:24.800 --> 00:19:27.880]  我們一定要認真地接受
[00:19:27.880 --> 00:19:30.120]  去到怎樣對待我們身邊的人
[00:19:30.120 --> 00:19:33.280]  所以你看到一個有錢人
[00:19:33.280 --> 00:19:35.440]  回到教會裏面
[00:19:35.440 --> 00:19:38.640]  你要視他如本地人一樣
[00:19:38.640 --> 00:19:41.240]  也就是說不要因為他有錢
[00:19:41.240 --> 00:19:43.880]  不要因為他有勢力
[00:19:43.880 --> 00:19:47.640]  就好像給你高人一等一樣
[00:19:47.640 --> 00:19:51.040]  反之他和你一樣
[00:19:51.040 --> 00:19:52.880]  都是一個罪人
[00:19:52.880 --> 00:19:54.840]  他和你一樣
[00:19:54.840 --> 00:19:58.040]  都只不過是在世的寄居者
[00:19:58.040 --> 00:19:59.640]  他和你一樣
[00:19:59.640 --> 00:20:01.760]  都是倫者
[00:20:01.760 --> 00:20:05.000]  在這一點裏面你會看得到
[00:20:05.000 --> 00:20:06.440]  另外那邊相
[00:20:06.440 --> 00:20:08.400]  如果你看到一個貧窮人
[00:20:08.400 --> 00:20:10.000]  回到教會裏面
[00:20:10.000 --> 00:20:12.320]  你不可以因為他的外表
[00:20:12.320 --> 00:20:14.720]  或者穿的衣服不是名牌
[00:20:14.720 --> 00:20:16.200]  穿得太普通
[00:20:16.200 --> 00:20:19.720]  而蔑視或者對他粗心粗氣
[00:20:19.720 --> 00:20:23.000]  就因為他和你一樣
[00:20:23.000 --> 00:20:24.400]  都是寄居者
