
[00:00:00.000 --> 00:00:03.000]  今日講的題目是「施恩忘報」
[00:13:26.000 --> 00:13:27.000]  主席
[00:13:28.000 --> 00:13:29.000]  主席
[00:13:29.000 --> 00:13:30.000]  主席
[00:13:31.000 --> 00:13:32.000]  主席
[00:13:32.000 --> 00:13:33.000]  主席
[00:13:34.000 --> 00:13:35.000]  主席
[00:13:36.000 --> 00:13:37.000]  主席
[00:13:37.000 --> 00:13:38.000]  主席
[00:13:39.000 --> 00:13:40.000]  主席
[00:13:40.000 --> 00:13:46.000]  主席
[00:13:46.000 --> 00:13:47.000]  主席
[00:13:48.000 --> 00:13:49.000]  主席
[00:13:49.000 --> 00:13:51.000]  他說:「你要保守你的心」
[00:13:51.000 --> 00:13:53.000]  「千萬不要用詭詐去對待你的妻子」
[00:13:53.000 --> 00:13:55.000]  絕對不會有一個人
[00:13:55.000 --> 00:13:57.000]  當你有第三者的時候
[00:13:57.000 --> 00:13:59.000]  就跟太太說
[00:13:59.000 --> 00:14:01.000]  「我現在不要你了」
[00:14:01.000 --> 00:14:03.000]  「你又老又殘」不會的
[00:14:03.000 --> 00:14:05.000]  當然是隱瞞的
[00:14:05.000 --> 00:14:07.000]  太太可能會說
[00:14:07.000 --> 00:14:09.000]  「為甚麼你最近這麼晚回來」
[00:14:09.000 --> 00:14:11.000]  「現在不用做」
[00:14:11.000 --> 00:14:13.000]  「外面很辛苦的」
[00:14:13.000 --> 00:14:15.000]  「要賺錢的」
[00:14:15.000 --> 00:14:17.000]  「又要應付這個又要應付那個」
[00:14:17.000 --> 00:14:19.000]  無意中被太太發現了
[00:14:19.000 --> 00:14:21.000]  手機裏面有不好的短訊
[00:14:21.000 --> 00:14:23.000]  「你做甚麼」
[00:14:23.000 --> 00:14:25.000]  「看我的手機」
[00:14:25.000 --> 00:14:27.000]  「我的私人來的」
[00:14:27.000 --> 00:14:29.000]  「就打你」
[00:14:29.000 --> 00:14:31.000]  然後用強暴對待妻子
[00:14:31.000 --> 00:14:33.000]  先是詭詐
[00:14:33.000 --> 00:14:35.000]  後是強暴
[00:14:35.000 --> 00:14:37.000]  今天一個人犯罪
[00:14:37.000 --> 00:14:39.000]  一開始一定會隱藏
[00:14:39.000 --> 00:14:41.000]  但慢慢慢慢的時候
[00:14:41.000 --> 00:14:43.000]  沒有去對付的時候
[00:14:43.000 --> 00:14:45.000]  這個罪就會顯露
[00:14:45.000 --> 00:14:47.000]  甚至豁了開來
[00:14:47.000 --> 00:14:49.000]  還有
[00:14:49.000 --> 00:14:51.000]  罪是不分等級
[00:14:51.000 --> 00:14:53.000]  不分階層
[00:14:53.000 --> 00:14:55.000]  這十個人
[00:14:55.000 --> 00:14:57.000]  你不要想著是窮人
[00:14:57.000 --> 00:14:59.000]  可能是一些很有錢的人
[00:14:59.000 --> 00:15:01.000]  有錢的人一樣會受麻風感染
[00:15:01.000 --> 00:15:03.000]  是不是
[00:15:03.000 --> 00:15:05.000]  今天不只是窮的人會去犯罪
[00:15:05.000 --> 00:15:07.000]  很有學識的人
[00:15:07.000 --> 00:15:09.000]  都會犯罪
[00:15:09.000 --> 00:15:11.000]  很不幸
[00:15:11.000 --> 00:15:13.000]  在中大有一個教授
[00:15:13.000 --> 00:15:15.000]  許金山
[00:15:15.000 --> 00:15:17.000]  他有婚外情
[00:15:17.000 --> 00:15:19.000]  於是用一些氣體
[00:15:19.000 --> 00:15:21.000]  很高技術
[00:15:21.000 --> 00:15:23.000]  放在魚缸
[00:15:23.000 --> 00:15:25.000]  等他太太開車的時候
[00:15:25.000 --> 00:15:27.000]  氣慢慢放出來
[00:15:27.000 --> 00:15:29.000]  等他死
[00:15:29.000 --> 00:15:31.000]  沒有知識的人或基層的人
[00:15:31.000 --> 00:15:33.000]  不會做這些事
[00:15:33.000 --> 00:15:35.000]  你這樣死我斬死你
[00:15:35.000 --> 00:15:37.000]  怎會慢慢來做這些事
[00:15:37.000 --> 00:15:39.000]  你不要忘記這是大學教授
[00:15:39.000 --> 00:15:41.000]  一樣會犯這些事
[00:15:41.000 --> 00:15:43.000]  大家知道香港有兩間大學
[00:15:43.000 --> 00:15:45.000]  互相鬥搶學生
[00:15:45.000 --> 00:15:47.000]  就是Concon U和中大
[00:15:47.000 --> 00:15:49.000]  特別是醫科生
[00:15:49.000 --> 00:15:51.000]  所以可能香港大學裏面也有教授
[00:15:51.000 --> 00:15:53.000]  說不可能只是中大有
[00:15:53.000 --> 00:15:55.000]  我們香港沒有
[00:15:55.000 --> 00:15:57.000]  於是港大有教授
[00:15:57.000 --> 00:15:59.000]  怎樣?就弄死太太
[00:15:59.000 --> 00:16:01.000]  你不要忘記這兩個都是大學教授
[00:16:01.000 --> 00:16:03.000]  他們都很有知識
[00:16:03.000 --> 00:16:05.000]  但他們一樣有錯
[00:16:05.000 --> 00:16:07.000]  所以麻風會感染
[00:16:07.000 --> 00:16:09.000]  麻風會感染
[00:16:09.000 --> 00:16:11.000]  麻風會感染
[00:16:11.000 --> 00:16:13.000]  麻風會令人與人之間有決裂
[00:16:13.000 --> 00:16:15.000]  更加不可以有敬拜神
[00:16:15.000 --> 00:16:17.000]  麻風會先隱藏
[00:16:17.000 --> 00:16:19.000]  後顯露
[00:16:19.000 --> 00:16:21.000]  所以
[00:16:21.000 --> 00:16:23.000]  聖經裏面用麻風
[00:16:23.000 --> 00:16:25.000]  是代表了罪
[00:16:25.000 --> 00:16:27.000]  不過我們永遠都是從
[00:16:27.000 --> 00:16:29.000]  消極裏面看積極
[00:16:29.000 --> 00:16:31.000]  但今次有一個好處
[00:16:31.000 --> 00:16:33.000]  大家有沒有留意到
[00:16:33.000 --> 00:16:35.000]  就是這十個人竟然可以和平相處
[00:16:35.000 --> 00:16:37.000]  當中有一個是甚麼呢?
[00:16:37.000 --> 00:16:39.000]  是撒瑪利亞人
[00:16:39.000 --> 00:16:41.000]  大家知不知道甚麼是撒瑪利亞人?
[00:16:41.000 --> 00:16:43.000]  撒瑪利亞人
[00:16:43.000 --> 00:16:45.000]  即是猶太人的混血兒
[00:16:45.000 --> 00:16:47.000]  猶太人是很憎外邦人
[00:16:47.000 --> 00:16:49.000]  但更加憎撒瑪利亞人
[00:16:49.000 --> 00:16:51.000]  因為他又說自己是猶太人
[00:16:51.000 --> 00:16:53.000]  又學他們來有敬拜
[00:16:53.000 --> 00:16:55.000]  又抄他們的律法
[00:16:55.000 --> 00:16:57.000]  又敬拜耶和華神
[00:16:57.000 --> 00:16:59.000]  跟大家講一個比喻
[00:16:59.000 --> 00:17:01.000]  大家就會明白
[00:17:01.000 --> 00:17:03.000]  當我是一間大公司
[00:17:03.000 --> 00:17:05.000]  我可以和平相處
[00:17:05.000 --> 00:17:07.000]  當我是一間大公司
[00:17:07.000 --> 00:17:09.000]  名牌的老闆
[00:17:09.000 --> 00:17:11.000]  YSL
[00:17:11.000 --> 00:17:13.000]  賣手袋,賣那些好衣服
[00:17:13.000 --> 00:17:15.000]  我當然很憎
[00:17:15.000 --> 00:17:17.000]  其他的對手
[00:17:17.000 --> 00:17:19.000]  咩Cardia那些
[00:17:19.000 --> 00:17:21.000]  但我最憎的是甚麼呢?
[00:17:21.000 --> 00:17:23.000]  是在羅湖城裏面
[00:17:23.000 --> 00:17:25.000]  賣YSL那些
[00:17:25.000 --> 00:17:27.000]  那些是甚麼來的?
[00:17:27.000 --> 00:17:29.000]  那些是A貨來的
[00:17:29.000 --> 00:17:31.000]  說是我的東西
[00:17:31.000 --> 00:17:33.000]  但質素是差很遠的
[00:17:33.000 --> 00:17:36.000]  原來猶太人這麼憎撒瑪利亞人
[00:17:36.000 --> 00:17:38.000]  那些是A貨來的
[00:17:38.000 --> 00:17:40.000]  抄他們的東西
[00:17:40.000 --> 00:17:42.000]  抄開來講,大家知不知道YSL
[00:17:42.000 --> 00:17:44.000]  整個名字是甚麼意思?
[00:17:44.000 --> 00:17:47.000]  不是聖羅倫斯
[00:17:47.000 --> 00:17:49.000]  是You Stupid Lady
[00:17:49.000 --> 00:17:51.000]  這樣也可以來買我的東西
[00:17:51.000 --> 00:17:53.000]  所以叫YSL
[00:17:53.000 --> 00:17:55.000]  好了,這時候
[00:17:55.000 --> 00:17:57.000]  所以你留意到
[00:17:57.000 --> 00:17:59.000]  撒瑪利亞
[00:17:59.000 --> 00:18:02.000]  這個在中部的地方
[00:18:02.000 --> 00:18:04.000]  當他們要來上加里尼
[00:18:04.000 --> 00:18:06.000]  他們都要繞圈
[00:18:06.000 --> 00:18:08.000]  不會進入撒瑪利亞
[00:18:08.000 --> 00:18:11.000]  但現在這十個人竟然可以和平相處
[00:18:11.000 --> 00:18:13.000]  為甚麼?
[00:18:13.000 --> 00:18:15.000]  因為大家都是麻瘋病
[00:18:15.000 --> 00:18:17.000]  在現實生活裏面,我們不離地的
[00:18:17.000 --> 00:18:19.000]  想一想
[00:18:19.000 --> 00:18:21.000]  我相信感受好一點
[00:18:21.000 --> 00:18:23.000]  但康樂園就會不同
[00:18:23.000 --> 00:18:25.000]  有錢人關門閉戶
[00:18:25.000 --> 00:18:28.000]  大家不會怎樣來去理對方
[00:18:28.000 --> 00:18:30.000]  暗中還去比較
[00:18:30.000 --> 00:18:32.000]  他的車是日本車
[00:18:32.000 --> 00:18:34.000]  我的是Benz
[00:18:34.000 --> 00:18:36.000]  大家和Benz會鬥牌子
[00:18:36.000 --> 00:18:38.000]  是哪個年份出的
[00:18:38.000 --> 00:18:40.000]  大家和年份出的鬥甚麼?
[00:18:40.000 --> 00:18:42.000]  鬥那個車牌
[00:18:42.000 --> 00:18:44.000]  他的車牌差,9413,我的1328
[00:18:44.000 --> 00:18:46.000]  1328很厲害嗎?
[00:18:46.000 --> 00:18:48.000]  我的叫威威,我自己自訂車牌
[00:18:48.000 --> 00:18:52.000]  有錢人是互相之間去比較
[00:18:52.000 --> 00:18:54.000]  但你有沒有留意到
[00:18:54.000 --> 00:18:56.000]  窮的人
[00:18:56.000 --> 00:18:58.000]  住那些洗字區
[00:18:58.000 --> 00:19:00.000]  以前的安置區
[00:19:00.000 --> 00:19:02.000]  是絕對不會關門閉戶的
[00:19:02.000 --> 00:19:04.000]  你幫我照顧我兒子,我現在去洗澡
[00:19:04.000 --> 00:19:06.000]  回來的時候
[00:19:06.000 --> 00:19:08.000]  你幫我照顧我的狗
[00:19:08.000 --> 00:19:10.000]  大家是互相幫助的
[00:19:10.000 --> 00:19:12.000]  讀過書的人就知道
[00:19:12.000 --> 00:19:14.000]  考第一和考第二的那個
[00:19:14.000 --> 00:19:16.000]  表面是很好
[00:19:16.000 --> 00:19:18.000]  但是明爭暗鬥的
[00:19:18.000 --> 00:19:20.000]  你很厲害
[00:19:20.000 --> 00:19:22.000]  這麼厲害
[00:19:22.000 --> 00:19:24.000]  98分比我高
[00:19:24.000 --> 00:19:26.000]  下次我不要這個
[00:19:26.000 --> 00:19:28.000]  但你有沒有留意考第二和考第二的那個
[00:19:28.000 --> 00:19:30.000]  真的是好朋友
[00:19:30.000 --> 00:19:34.000]  是絕對不會鬥的
[00:19:34.000 --> 00:19:36.000]  不會說你比我厲害
[00:19:36.000 --> 00:19:38.000]  我20分你22分
[00:19:38.000 --> 00:19:40.000]  你比我高2分,你很厲害
[00:19:40.000 --> 00:19:42.000]  考第二和考第二的那個
[00:19:42.000 --> 00:19:44.000]  是完全不會有鬥爭的
[00:19:44.000 --> 00:19:46.000]  所以你見不見到
[00:19:46.000 --> 00:19:48.000]  原來這十個麻瘋的病者
[00:19:48.000 --> 00:19:50.000]  竟然可以在一起的時候
[00:19:50.000 --> 00:19:52.000]  都有它的好處
[00:19:52.000 --> 00:19:54.000]  好了,耶穌主動的來尋找他們
[00:19:54.000 --> 00:19:56.000]  是不是
[00:19:56.000 --> 00:19:58.000]  但人都要有回應
[00:19:58.000 --> 00:20:00.000]  他需要有什麼反應呢
[00:20:00.000 --> 00:20:02.000]  我們一起來讀路加斌第十七章的
[00:20:02.000 --> 00:20:04.000]  十二到第十三節
[00:20:04.000 --> 00:20:06.000]  我們一起來讀
[00:20:06.000 --> 00:20:20.000]  很簡單的一句話
[00:20:20.000 --> 00:20:22.000]  帶出很重要的真理
[00:20:22.000 --> 00:20:24.000]  我相信這十個人
[00:20:24.000 --> 00:20:26.000]  剛才我已經說了
[00:20:26.000 --> 00:20:28.000]  可能當中有錢人
[00:20:28.000 --> 00:20:30.000]  但他們有病的時候一定尋求醫治
[00:20:30.000 --> 00:20:32.000]  一定要來
[00:20:32.000 --> 00:20:34.000]  但去找醫生醫
[00:20:34.000 --> 00:20:36.000]  但醫治不了的時候很無奈
[00:20:36.000 --> 00:20:38.000]  於是要被隔離
[00:20:38.000 --> 00:20:40.000]  但當他們聽到耶穌要來
[00:20:40.000 --> 00:20:42.000]  他們聽到耶穌能夠行神蹟
[00:20:42.000 --> 00:20:44.000]  他們會相信
[00:20:44.000 --> 00:20:46.000]  這是他們最後一個機會
[00:20:46.000 --> 00:20:48.000]  他們要把握住這個機會
[00:20:48.000 --> 00:20:50.000]  所以出去村口迎接耶穌
[00:20:50.000 --> 00:20:52.000]  所以出去村口迎接耶穌
[00:20:52.000 --> 00:20:54.000]  大家有沒有留意到
[00:20:54.000 --> 00:20:56.000]  那個距離
[00:20:56.000 --> 00:20:58.000]  他們是遠遠站住
[00:20:58.000 --> 00:21:00.000]  他們是遠遠站住
[00:21:00.000 --> 00:21:02.000]  他們不敢靠近耶穌的身
[00:21:02.000 --> 00:21:04.000]  因為知道自己怎樣
[00:21:04.000 --> 00:21:06.000]  自己是一個麻瘋病者
[00:21:06.000 --> 00:21:08.000]  自己是一個麻瘋病者
[00:21:08.000 --> 00:21:10.000]  是要被隔離
[00:21:10.000 --> 00:21:12.000]  他們不敢去到耶穌那裡
[00:21:12.000 --> 00:21:14.000]  但他們大聲呼叫
[00:21:14.000 --> 00:21:16.000]  「夫子可利我」
[00:21:16.000 --> 00:21:18.000]  他們情詞迫切
[00:21:18.000 --> 00:21:20.000]  這是值得我們今天反省
[00:21:20.000 --> 00:21:22.000]  有時候我們的呼求
[00:21:22.000 --> 00:21:24.000]  我們的禱告
[00:21:24.000 --> 00:21:26.000]  不得不承認
[00:21:26.000 --> 00:21:28.000]  有時候是軟弱無力
[00:21:28.000 --> 00:21:30.000]  或者我們已經很好了
[00:21:30.000 --> 00:21:32.000]  我們覺得沒有什麼需要
[00:21:32.000 --> 00:21:34.000]  甚至連祈禱都少
[00:21:34.000 --> 00:21:36.000]  但祈禱不只是求
[00:21:36.000 --> 00:21:38.000]  祈禱是去和神建立關係
[00:21:38.000 --> 00:21:40.000]  但有時候我們缺乏了那種情詞迫切
[00:21:40.000 --> 00:21:42.000]  還有
[00:21:42.000 --> 00:21:44.000]  我們也缺乏了那種
[00:21:44.000 --> 00:21:46.000]  我們也缺乏了那種
[00:21:46.000 --> 00:21:48.000]  「遠遠站住」
[00:21:48.000 --> 00:21:50.000]  因為我們會覺得
[00:21:50.000 --> 00:21:52.000]  自己的神是可親的
[00:21:52.000 --> 00:21:54.000]  是可愛的
[00:21:54.000 --> 00:21:56.000]  沒錯
[00:21:56.000 --> 00:21:58.000]  今天我們一直的信念
[00:21:58.000 --> 00:22:00.000]  我們的神是滿有慈愛恩典的神
[00:22:00.000 --> 00:22:02.000]  但我們又忘記了
[00:22:02.000 --> 00:22:04.000]  我們的神是一個
[00:22:04.000 --> 00:22:06.000]  威嚴、尊貴、榮耀的神
[00:22:06.000 --> 00:22:08.000]  有時候我們會輕忽
[00:22:08.000 --> 00:22:10.000]  有時候我們會輕忽
[00:22:10.000 --> 00:22:12.000]  我們會忘記
[00:22:12.000 --> 00:22:14.000]  我們是一個
[00:22:14.000 --> 00:22:16.000]  有時候我們會看到
[00:22:16.000 --> 00:22:18.000]  一些人在崇拜裡面的唱詩
[00:22:18.000 --> 00:22:20.000]  那個敬拜
[00:22:20.000 --> 00:22:22.000]  我覺得好像是安息禮
[00:22:22.000 --> 00:22:24.000]  每個人死下死下
[00:22:24.000 --> 00:22:26.000]  來唱
[00:22:26.000 --> 00:22:28.000]  是沒有了那種喜樂
[00:22:28.000 --> 00:22:30.000]  沒有了那種熱情
[00:22:30.000 --> 00:22:32.000]  唯一我們看到的是什麼呢?
[00:22:32.000 --> 00:22:34.000]  就是我們「遠遠站住」
[00:22:34.000 --> 00:22:36.000]  你有沒有留意到
[00:22:36.000 --> 00:22:38.000]  教會一個現象是什麼呢?
[00:22:38.000 --> 00:22:40.000]  不要介意這麼說
[00:22:40.000 --> 00:22:42.000]  感受堂也是這樣
[00:22:42.000 --> 00:22:44.000]  原來我們在實踐聖經的真理
[00:22:44.000 --> 00:22:46.000]  在前的是在後
[00:22:46.000 --> 00:22:48.000]  在後的是在前
[00:22:48.000 --> 00:22:50.000]  當很早回來教會的人
[00:22:50.000 --> 00:22:52.000]  都坐在後面
[00:22:52.000 --> 00:22:54.000]  你有沒有留意後面那幾行是滿的
[00:22:54.000 --> 00:22:56.000]  你有沒有留意前面那幾行
[00:22:56.000 --> 00:22:58.000]  是空的
[00:22:58.000 --> 00:23:00.000]  是給以利亞坐的
[00:23:00.000 --> 00:23:02.000]  如果不是師哥班坐在那裡
[00:23:02.000 --> 00:23:04.000]  不要介意,我是叫師哥班
[00:23:04.000 --> 00:23:06.000]  我很少叫師班,師班是死了浮出來的
[00:23:06.000 --> 00:23:08.000]  所以我叫師哥班
[00:23:08.000 --> 00:23:10.000]  所以師哥班是迫著坐在那裡
[00:23:10.000 --> 00:23:12.000]  你去前面那幾行是沒有人坐的
[00:23:12.000 --> 00:23:14.000]  崇拜是很有趣的
[00:23:14.000 --> 00:23:16.000]  這是普遍香港教會的現象
[00:23:16.000 --> 00:23:18.000]  為什麼呢?
[00:23:18.000 --> 00:23:20.000]  坐後一點
[00:23:20.000 --> 00:23:22.000]  牧師講到有教訓
[00:23:22.000 --> 00:23:24.000]  時運高你看不到我
[00:23:24.000 --> 00:23:26.000]  我們不想傷害牧者
[00:23:26.000 --> 00:23:28.000]  甚至有些好處
[00:23:28.000 --> 00:23:30.000]  也有危機
[00:23:30.000 --> 00:23:32.000]  我們有環保
[00:23:32.000 --> 00:23:34.000]  就可以用手機看到程序表
[00:23:34.000 --> 00:23:36.000]  但我教會也是這樣
[00:23:36.000 --> 00:23:38.000]  危機是什麼呢?
[00:23:38.000 --> 00:23:40.000]  危機是手指會
[00:23:40.000 --> 00:23:42.000]  轉到另一個畫面
[00:23:42.000 --> 00:23:44.000]  是看YouTube
[00:23:44.000 --> 00:23:46.000]  你正在敬拜神
[00:23:46.000 --> 00:23:48.000]  我們的神是尊貴榮耀的
[00:23:48.000 --> 00:23:50.000]  但我們少了這種敬畏的心
[00:23:50.000 --> 00:23:52.000]  我們少了這種
[00:23:52.000 --> 00:23:54.000]  遠遠站著的心
[00:23:54.000 --> 00:23:56.000]  有時我們輕率
[00:23:56.000 --> 00:23:58.000]  有時我們隨便
[00:23:58.000 --> 00:24:00.000]  這是我們值得反省的
[00:24:00.000 --> 00:24:02.000]  這十個麻瘋病者
[00:24:02.000 --> 00:24:04.000]  他們遠遠的站著
[00:24:04.000 --> 00:24:06.000]  但他們大聲的來呼叫
[00:24:06.000 --> 00:24:08.000]  大聲的來呼叫
[00:24:08.000 --> 00:24:10.000]  好了
[00:24:10.000 --> 00:24:12.000]  這次耶穌
[00:24:12.000 --> 00:24:14.000]  怎樣來醫治這個人呢?
[00:24:14.000 --> 00:24:16.000]  如果你見到路加福音第五章
[00:24:16.000 --> 00:24:18.000]  記載了另外一次
[00:24:18.000 --> 00:24:20.000]  耶穌醫麻瘋病
[00:24:20.000 --> 00:24:22.000]  耶穌走過去摸他的臉
