
[00:00:00.000 --> 00:00:07.000]  《新約聖經》馬太福音,二十五章,十三到三十節。
[00:12:14.000 --> 00:12:37.000]  如果你拿那五千銀子出去做生意,拿出去投資的話,你知道做生意是一定什麼嗎?有賺有蝕的,是不是這樣講?沒有啊,是正在賺的。如果有哪一行生意是正在賺的話,我想很多人都會瘋狂去做了,大家有沒有留意到?
[00:12:37.000 --> 00:13:06.000]  做生意投資肯定什麼?有賺有蝕,為什麼結果是這麼齊齊?五千是什麼?賺五千,二千是什麼?賺二千。我相信其中一樣東西是因為這兩個僕人在他們開始的時候已經有目標,主人給我五千,我就有什麼?努力去賺夠什麼?五千。
[00:13:06.000 --> 00:13:33.000]  雖然過程中我會蝕了,不見了,沒有了,但是你可以繼續再努力,總而言之目標是要賺夠五千。所以如果從這個角度看的時候,你就會發覺到這兩類的僕人不同的地方,其中一樣東西就是有目標和沒有目標的分別。
[00:13:33.000 --> 00:13:59.000]  各位頂智的朋友們,原來我們每一個的教徒在世間上,上帝都喜歡我們的人生是什麼?有目標,因為有目標很重要的。當然第一樣東西就是我們的目標方向不要定錯。如果你說我把目標方向放錯了,那就論盡了。
[00:14:00.000 --> 00:14:28.000]  據聞以前有一個故事是這樣說的,有一位中原人士有一天跟自己說,差不多時間了,我要上京考試了。當他出發的時候,其實他上京考試的目標方向是向北走的,但是這位人士走的方向是向南走。
[00:14:28.000 --> 00:14:47.000]  於是有人就提醒他,你上京考試不是這個方向目標的,你要向北走。但是這位人士就告訴他,不要緊,我坐的這匹馬是千里馬,始終什麼都可以去到的。
[00:14:48.000 --> 00:15:11.000]  他就告訴別人,不要緊,我有很多盆穿,足夠我的花費,總之有一天我可以去到那個地方。於是別人又再提醒他,你這樣走是不行的。他就告訴別人,不要緊,我預計了時間出發,我一定會去到那個地方。
[00:15:12.000 --> 00:15:33.000]  各位,如果你聽這個人士這樣回答的話,你就知道這位要考試的人永遠都去不到他的目標地方,因為他選擇了錯誤的方向,走錯路。
[00:15:33.000 --> 00:15:55.000]  所以各位,有目標的人生是很重要的,當然第一,我們不要擺錯了目標方向,第二,我們又要去想一想,什麼是我的目標,是我的人生的方向呢?其實這個就和我今早的主題有很密切的關係。
[00:15:56.000 --> 00:16:24.000]  各位,一個喜樂的人生,或者你想你的人生活得快樂,活得喜樂的時候,你要問自己,到底我活在這個世界上,上帝給我的目標是什麼呢?我的方向是什麼呢?我有沒有尋索得到呢?我有沒有清楚自己人生要走的路,要付出的代價?
[00:16:24.000 --> 00:16:53.000]  我的目標是要做些什麼呢?各位,這個是非常之重要。如果一旦我們能夠找到人生的目標方向,你在上帝的面前真的知道原來上帝是要你的人生裡面有一個這樣的目標,你要去達成的,如果你是能夠找到的話,清楚自己的目標方向的時候,
[00:16:53.000 --> 00:17:18.000]  弟子們,你就會很自然感受到你的人生是一個喜樂的人生,當中有三個原因的。第一個原因,當你找到你的目標人生的話,你會發覺到你在生活當中增加了意義在裡面,有個意義感。
[00:17:19.000 --> 00:17:48.000]  你真的發覺到原來感謝神,上帝要我成為一個宣教士,是我的目標,所以我為了這個宣教士的目標,我就努力。因為這樣的話,原本你覺得自己每一天的生活就很有挑戰了,你覺得你自己每一天的生活是很充實的了,因為你知道這個是你的目標,是你的人生的方向。
[00:17:49.000 --> 00:18:12.000]  在這裡我也要特別舉一個人物,我相信這位人物和大家雖然沒見過面,但也有些淵源的,他曾經住過錦繡花園,也在錦繡花園裡面閉關十年,完成了一部巨珠,這部巨珠就是啟導本聖經。
[00:18:13.000 --> 00:18:30.000]  各位姐妹們,你們自己有沒有啟導本聖經?有啟導本聖經的,舉舉手舉手看看,很多的,這本啟導本的聖經是不是很豐富?內容很豐富。這位弟兄是誰呢?就是儒也魯教授。
[00:18:31.000 --> 00:18:49.000]  各位姐妹們,儒也魯教授在我們當中曾經一起聚會,當他閉關十年,他經常在我們錦宣家一起聚會,他就專心地寫好這本啟導本的聖經。
[00:18:50.000 --> 00:19:10.000]  回看他的背景,你會發現他一生人在上帝面前領受的目標是什麼呢?就是要透過媒體、傳媒、傳理去傳福音,所以他是浸會大學傳理系的鼻祖,他是一個創辦人。
[00:19:11.000 --> 00:19:26.000]  他有這種負擔,當香港還沒有流行媒體、傳媒的時候,他已經有這個軟件,他訓練了很多個學生,直到他退休之後,他退而不休。
[00:19:27.000 --> 00:19:49.000]  他把握了很多時間去做很多文字、做很多媒體的工作,於是他也成立了海天書樓,海天書樓出版了很多不同類型的書籍,不同年紀對象的書籍。
[00:19:50.000 --> 00:20:00.000]  大家熟悉的,除了啟導本之外,就是每一年你拿到的月曆,有時候你會看到是海天書樓出版的。
[00:20:00.000 --> 00:20:08.000]  你會留意到,余也祿教授為什麼他的人生裡面每一天都活得這麼充實呢?
[00:20:09.000 --> 00:20:23.000]  有一次我有機會去探訪他和他談的時候,他告訴我,他很感謝神,雖然他已經退休了,應該不需要做那麼多事情,但他仍然珍惜每一天的時間。
[00:20:23.000 --> 00:20:36.000]  我去探訪他的時候,他已經八十多歲了,頭髮都斑白,但是精神是非常的…精神斗焰的。
[00:20:37.000 --> 00:20:51.000]  我去探訪這位長者的時候,我很欽佩他,在他面前找不到什麼疲倦的痕跡,他每一天都埋手寫很多文章,寫很多稿件,編輯很多書籍。
[00:20:51.000 --> 00:21:02.000]  他很投入每一天的生活當中,因為他的人生目標方向已經確定了,感謝神。
[00:21:03.000 --> 00:21:19.000]  他發現自己的生活是什麼呢?是很有意義的生活,是很有挑戰的生活。直到九十歲的時候,他仍然對自己所做的工作不離不棄。
[00:21:19.000 --> 00:21:28.000]  各位聽眾,你看到有了目標的人生方向,是增加了我們生活的意義。
[00:21:29.000 --> 00:21:39.000]  第二個原因,當我們有了目標,有了我們的方向的時候,你會發現我們生活裡面是增加了享受的。增加了享受。
[00:21:39.000 --> 00:21:56.000]  就是說當你知道你要每一天去做的功夫,是完成上帝給你的任務的時候,你覺得這個目標方向能夠策動到你,真是每一天都很享受的。
[00:21:57.000 --> 00:22:07.000]  就好像你喜歡玩模型,砌模型,你知道如果當中有人喜歡砌模型,你知道砌模型累不累?一點都不累。
[00:22:07.000 --> 00:22:16.000]  我見有些人,那些發燒友砌模型,真是整晚不睡覺都可以,通宵在那裡砌模型,為什麼?他很享受。
[00:22:16.000 --> 00:22:24.000]  又或者我引用另一個人物,就是愛迪生。愛迪生這位科學家,發明家,大家都認識他。
[00:22:25.000 --> 00:22:34.000]  他知道當他平日生活的時候,他將十八個小時的時間放在實驗室裡面工作。
[00:22:34.000 --> 00:22:46.000]  但是這十八個小時裡面,無論他吃飯也好,休息也好,工作也好,他告訴別人原來每一天他都是在享受的。
[00:22:47.000 --> 00:22:55.000]  他發覺他不是去工作,他每一天都在享受那十八個小時。
[00:22:55.000 --> 00:23:02.000]  各位聽眾,我就開始明白為什麼耶穌對前面兩個僕人說,
[00:23:02.000 --> 00:23:08.000]  「進來,享受主人給你的快樂。」
[00:23:09.000 --> 00:23:17.000]  原來當你有了人生目標方向的時候,你會發覺到自己生活裡面原來是什麼?每一天都是享受。
[00:23:17.000 --> 00:23:29.000]  就算要做任何事,你都是很快樂,很享受。為什麼?因為這個是主的心意,主給你的目標,主給你的託付。
[00:23:29.000 --> 00:23:34.000]  所以你會感受得到是什麼?很享受,很享樂。
[00:23:35.000 --> 00:23:46.000]  第三,當你的人生有了目標方向的時候,你會發覺你的生活是增加了動力。
[00:23:46.000 --> 00:23:54.000]  你會發覺到因為有目標方向,就策動到你努力地向前走。
[00:23:54.000 --> 00:24:03.000]  中途就算遇到什麼阻滯,有什麼障礙,有什麼起起跌跌,你都不會放棄。
[00:24:04.000 --> 00:24:07.000]  因為你有目標,有方向。
[00:24:07.000 --> 00:24:24.000]  美國耶魯大學某一年的畢業生當中有3%的畢業生,他們還沒有畢業就已經知道自己畢業之後的人生目標方向是什麼。
[00:24:24.000 --> 00:24:31.000]  另外有97%是不知道自己人生目標方向是什麼。
[00:24:32.000 --> 00:24:48.000]  結果過了20年之後,有機會大家都知道校友重聚,當校友重聚的時候,就發現這3%有目標方向的校友,
[00:24:48.000 --> 00:24:57.000]  原來比97%的校友更加快樂,更加生活得很享受。
[00:24:58.000 --> 00:25:12.000]  這個察覺之外,還有一個新發現,原來這3%的校友所賺的錢,竟然比97%的校友所賺的錢更加多。
[00:25:12.000 --> 00:25:21.000]  你說是不是很驚人呢?3%的人賺的錢加起來多過97%。
[00:25:22.000 --> 00:25:33.000]  你發現原因是什麼呢?是因為在他們的生活當中,他們每一天都對準有目標有方向,
[00:25:33.000 --> 00:25:44.000]  以致他們不斷地努力,不斷地去策動自己,不要放棄自己,向前邁進。
[00:25:45.000 --> 00:25:52.000]  各位弟兄姊妹們,這就是因為你在上帝面前領受了目標方向之後,你就有動力幫助。
[00:25:52.000 --> 00:26:05.000]  今天是2018年的開始,各位弟兄姊妹們,上帝拯救了你和我,賜給我們新的生命。
[00:26:05.000 --> 00:26:14.000]  我相信我們當中每一個人的生命都是有用的,都是有意義的,都是有價值,有挑戰的。
[00:26:14.000 --> 00:26:29.000]  只要你在上帝面前思想一下,想一想上帝有什麼託付給我的,上帝有什麼目標要我做,上帝有什麼工程要我完成。
[00:26:29.000 --> 00:26:37.000]  各位弟兄姊妹們,如果你找到的話,你會發現原來你真的擁有一個很大的喜樂,
[00:26:38.000 --> 00:26:44.000]  而這個喜樂的秘訣是來自你擁有了人生的目標和方向。
[00:26:44.000 --> 00:26:56.000]  很多年前我和一位姑娘在葛亮紅醫院裏面大家共事,這位姑娘給我的印象是很特別的。
[00:26:56.000 --> 00:27:07.000]  她工作很勤力,她做護士對病人照顧很細心,又很積極參加護士團契。
[00:27:07.000 --> 00:27:12.000]  有一次護士團契當中她分享,她說她在上帝面前領受的是什麼呢?
[00:27:12.000 --> 00:27:24.000]  原來她發覺她的人生目標就是上帝要透過她的護理專業來傳福音給病人,
[00:27:24.000 --> 00:27:32.000]  所以她發覺傳福音是她的主業,護理是她的副業,
[00:27:33.000 --> 00:27:45.000]  但是她每一天都很勤力,很忠心地照顧護理病人,令病人對她留下了非常美好的印象。
[00:27:45.000 --> 00:27:56.000]  後來當這位姑娘在休息時間穿上便服,進入病房和病人談論傳福音的時候,
[00:27:57.000 --> 00:28:09.000]  那些病人對她是非常感激,也很願意聽她所說的福音,而且她也帶了不少病人信主,後來又轉介給我們阮目跟進。
[00:28:09.000 --> 00:28:19.000]  各位頂智妹們,我從這位姑娘身上看到,原來她生活得這麼喜樂,這麼有衝勁,
[00:28:20.000 --> 00:28:31.000]  是因為她清楚她的目標,她的使命是什麼。所以當中我們每一個人都應該有什麼?
[00:28:31.000 --> 00:28:38.000]  我們的目標,有我們的方向。曾經有一個做生意的人跟我說,
[00:28:38.000 --> 00:28:46.000]  「牧師,我都找不到我人生的目標,什麼目標方向,我只懂得做生意,我也不知道我的目標方向是什麼。
[00:28:47.000 --> 00:28:55.000]  你們常常說得好像很高層次,好像很高級,但我賺錢做生意,我也不知道我的目標方向是什麼。」
[00:28:55.000 --> 00:29:04.000]  後來我告訴他,「你也有目標方向的,你的目標方向是什麼?就是賺錢,用心,努力地去賺錢,
[00:29:04.000 --> 00:29:14.000]  賺錢回來後奉獻,去推動神的工作,推動聖功,這個就是你的目標方向。」
[00:29:15.000 --> 00:29:23.000]  上帝給你的一個目標,因為你是一個商人,你是做生意的人,你在做生意的時候,你努力盡忠去做,
[00:29:23.000 --> 00:29:30.000]  你賺回來的錢,你可以去奉獻給上帝,去促進上帝的事工。
[00:29:30.000 --> 00:29:39.000]  但以前我們每一個人都有我們人生的目標和方向,所以我們要問問自己,
[00:29:40.000 --> 00:29:50.000]  我們是不是那兩個忠心有良善的僕人,沒有糟蹋天父給我們一切的恩典,
[00:29:50.000 --> 00:30:01.000]  也沒有蹉跎我們的歲月,也發現到原來我們每一天真的活得很有喜樂的人生,我們低頭祈禱。
[00:30:02.000 --> 00:30:13.000]  天父上帝,你的話語所講的比喻,實在是很真真確確的,人生很多時候,
[00:30:13.000 --> 00:30:26.000]  落在一個很迷惘迷失甚至很不開心的當中,是因為我們的焦點擺錯了,我們放錯了我們的目標方向,
[00:30:27.000 --> 00:30:34.000]  求天父上帝給我們每一位弟兄姊妹,我們踏入2018年開始的時候,
[00:30:34.000 --> 00:30:41.000]  更加珍惜我們的光陰,更加清晰上帝給我們的目標方向,
[00:30:41.000 --> 00:30:51.000]  以致到我們生活可以活得更加喜樂,更加有意義,也能夠見主面的時候被你所稱讚,
[00:30:51.000 --> 00:30:56.000]  我們祈禱感恩奉耶穌名求,阿們。
[00:30:56.000 --> 00:30:58.000]  謝謝觀看
[00:30:58.000 --> 00:31:01.000]  (字幕由 Amara.org 社群提供)

