
[00:00:00.000 --> 00:00:02.560]  其實都同母親節差不多
[00:05:07.080 --> 00:05:09.520]  而講到呢個內院
[00:05:09.520 --> 00:05:11.560]  都係比較隱蔽一啲嘅
[00:05:11.560 --> 00:05:15.840]  唔係淨係單單畀屋企裏面嘅人
[00:05:15.840 --> 00:05:17.600]  嚟到去享用嘅
[00:05:17.600 --> 00:05:22.000]  當聖英華呢個妻子喺佢嘅內室
[00:05:22.000 --> 00:05:25.080]  即係話佢都係一個家庭主婦
[00:05:25.080 --> 00:05:28.120]  呢個家庭主婦喺屋企裏面
[00:05:28.120 --> 00:05:31.720]  佢能夠打理一切嘅事務
[00:05:31.720 --> 00:05:34.240]  能夠將屋企打理得好好
[00:05:34.240 --> 00:05:40.760]  又讓家人可以享受一個好豐富嘅生活
[00:05:40.760 --> 00:05:44.320]  另外一個都係喺以色列裏面
[00:05:44.320 --> 00:05:47.520]  常見到都係好重要嘅
[00:05:47.520 --> 00:05:50.680]  一啲嘅樹木
[00:05:50.680 --> 00:05:52.920]  呢度除咗提到
[00:05:52.920 --> 00:05:56.760]  妻子好似多結果子嘅葡萄樹
[00:05:56.760 --> 00:05:59.880]  兒女好似橄欖
[00:05:59.880 --> 00:06:02.000]  葡萄同埋橄欖
[00:06:02.000 --> 00:06:04.360]  喺以色列都係常見
[00:06:04.360 --> 00:06:10.120]  同埋都係被認為係最上好嘅出產
[00:06:10.120 --> 00:06:14.000]  呢度形容到兒女好似橄欖
[00:06:14.000 --> 00:06:16.480]  橄欖嘅樹苗
[00:06:16.480 --> 00:06:20.760]  原來橄欖樹喺佢嘅周圍
[00:06:20.760 --> 00:06:24.120]  橄欖樹佢都係經過一啲年日
[00:06:24.120 --> 00:06:26.480]  即係好強壯
[00:06:26.480 --> 00:06:28.160]  而喺佢嘅周圍呢
[00:06:28.160 --> 00:06:30.000]  呢度就講緊嗰啲嘅樹苗
[00:06:30.000 --> 00:06:32.720]  就係一啲嘅小嘅橄欖樹
[00:06:32.720 --> 00:06:34.160]  呢種嘅形容
[00:06:34.160 --> 00:06:35.520]  就係代表住
[00:06:35.520 --> 00:06:40.160]  佢哋嘅兒女生命嗰種嘅繁衍
[00:06:40.160 --> 00:06:44.560]  當然喺唔同嘅年代
[00:06:44.560 --> 00:06:46.000]  今日我哋嘅年代
[00:06:46.000 --> 00:06:49.160]  唔係標榜多生育
[00:06:49.160 --> 00:06:52.960]  但係喺農業嘅社會
[00:06:52.960 --> 00:06:56.000]  多子多孫
[00:06:56.000 --> 00:06:59.320]  都係被認為係有福氣
[00:06:59.320 --> 00:07:02.520]  嗰個都係一個人力資源
[00:07:02.520 --> 00:07:05.320]  呢度講到好似圍住咁樣
[00:07:05.320 --> 00:07:06.800]  但我哋想像到
[00:07:06.800 --> 00:07:11.560]  除咗佢哋當時期望好多兒女
[00:07:11.560 --> 00:07:13.400]  但我哋可以想到
[00:07:13.400 --> 00:07:16.120]  一個家庭個圖畫
[00:07:16.120 --> 00:07:18.600]  就係妻子 兒女
[00:07:18.600 --> 00:07:20.960]  整個嘅家庭裏面
[00:07:20.960 --> 00:07:23.200]  大家聚埋一齊
[00:07:23.200 --> 00:07:24.520]  嗰種景象
[00:07:24.520 --> 00:07:28.120]  可以話係共聚天倫
[00:07:28.120 --> 00:07:31.760]  當我哋話佢哋能夠享受天倫
[00:07:31.760 --> 00:07:35.320]  真係一個好美好的福氣
[00:07:35.320 --> 00:07:39.320]  正如喺127篇裏面
[00:07:39.320 --> 00:07:43.920]  講到兒女係耶和華所賜嘅產業
[00:07:43.920 --> 00:07:45.320]  所懷嘅胎
[00:07:45.320 --> 00:07:48.200]  都係神嘅賞賜
[00:07:48.200 --> 00:07:51.000]  因此當佢哋提到
[00:07:51.000 --> 00:07:54.600]  兒女一齊嚟到去圍住嘅時候
[00:07:54.600 --> 00:07:56.600]  更加體會到呢個就係
[00:07:56.600 --> 00:08:01.720]  耶和華所賜畀佢哋一個福氣
[00:08:01.720 --> 00:08:05.520]  又當我哋話呢一個蒙福嘅家庭
[00:08:05.520 --> 00:08:08.400]  蒙神嚟到去賜下呢個福氣
[00:08:08.400 --> 00:08:11.920]  當佢哋能夠咁樣一齊嚟到去相聚
[00:08:11.920 --> 00:08:13.400]  諗下佢哋
[00:08:13.400 --> 00:08:17.920]  就好似我哋有時候一齊食飯
[00:08:17.920 --> 00:08:19.600]  特別係頭先提到話
[00:08:19.600 --> 00:08:21.920]  母親節 父親節
[00:08:21.920 --> 00:08:25.920]  唔知大家有冇都係同屋企人一齊畏罪
[00:08:25.920 --> 00:08:28.720]  一齊都有食飯嚟到慶祝
[00:08:28.720 --> 00:08:30.320]  不過我哋一齊嚟到去食飯
[00:08:30.320 --> 00:08:33.120]  有時中國人都好鍾意食飯
[00:08:33.120 --> 00:08:37.120]  食飯能夠一齊嚟到去分享
[00:08:37.120 --> 00:08:40.120]  能夠有機會一齊嚟到去相聚
[00:08:40.120 --> 00:08:42.320]  都係一件好美好的事
[00:08:42.320 --> 00:08:46.120]  有時食飯真係唔知你著唔著重
[00:08:46.120 --> 00:08:48.320]  大家又可以傾下計
[00:08:48.320 --> 00:08:52.720]  原來喺飯檯上面都可以彼此有好多嘅認識
[00:08:52.720 --> 00:08:54.520]  彼此有好多嘅交流
[00:08:54.520 --> 00:08:58.320]  如果話飯檯大家都唔傾計
[00:08:58.320 --> 00:09:02.920]  大家都可能一講就爭拗
[00:09:02.920 --> 00:09:04.920]  食都食唔落
[00:09:04.920 --> 00:09:06.920]  我哋話食飯一齊
[00:09:06.920 --> 00:09:08.520]  開開心心傾下計
[00:09:08.520 --> 00:09:10.920]  食飯都食得舒服啲
[00:09:10.920 --> 00:09:15.120]  食得嗰啲餸菜都好味啲
[00:09:15.120 --> 00:09:18.320]  當我哋睇到呢個景象嘅時候
[00:09:18.320 --> 00:09:20.920]  你諗緊家庭裏面
[00:09:20.920 --> 00:09:22.720]  佢哋有啲咩講呢
[00:09:22.720 --> 00:09:26.920]  喺神所賜福嘅家庭裏面
[00:09:26.920 --> 00:09:29.720]  都有一個好重要嘅基礎
[00:09:29.720 --> 00:09:31.720]  家庭除咗食飯
[00:09:31.720 --> 00:09:33.520]  頭先講到食飯為聚
[00:09:33.520 --> 00:09:36.520]  但係一個家庭真係唔係一間屋
[00:09:36.520 --> 00:09:38.120]  一個家庭裏面
[00:09:38.120 --> 00:09:40.920]  係每一個嘅家庭成員
[00:09:40.920 --> 00:09:45.520]  喺呢一個嘅狀況裏面
[00:09:45.520 --> 00:09:50.320]  當呢個家庭係需要彼此嚟到去建立
[00:09:50.320 --> 00:09:54.520]  頭先講到葡萄樹、橄欖樹
[00:09:54.520 --> 00:09:57.520]  就好似一個植物
[00:09:57.520 --> 00:10:00.720]  植物擺喺一個咩地方呢
[00:10:00.720 --> 00:10:03.120]  植物佢嘅生長
[00:10:03.120 --> 00:10:06.120]  好需要佢嘅根
[00:10:06.120 --> 00:10:08.920]  擺喺一個好能夠嚟到去
[00:10:08.920 --> 00:10:11.920]  畀佢穩固成長嘅地方
[00:10:11.920 --> 00:10:13.520]  我哋嘅家庭
[00:10:13.520 --> 00:10:17.120]  就係一個生命成長嘅地方
[00:10:17.120 --> 00:10:20.720]  如果當我哋去諗到
[00:10:20.720 --> 00:10:23.720]  我哋嘅兒女、我哋嘅兒孫
[00:10:23.720 --> 00:10:27.320]  我哋好想佢哋點樣嚟到去成長呢
[00:10:27.320 --> 00:10:29.320]  原來喺我哋家庭嘅裏面
[00:10:29.320 --> 00:10:31.720]  都係有一個彼此影響
[00:10:31.720 --> 00:10:33.720]  有時我哋話
[00:10:33.720 --> 00:10:37.120]  好似有啲仔女好似爸爸媽媽
[00:10:37.120 --> 00:10:38.920]  唔單止係樣㗎喎
[00:10:38.920 --> 00:10:40.120]  外表㗎喎
[00:10:40.120 --> 00:10:41.720]  性格呢
[00:10:41.720 --> 00:10:44.120]  即係有啲嘅行為似唔似呢
[00:10:44.120 --> 00:10:45.720]  原來不知不覺
[00:10:45.720 --> 00:10:47.320]  喺我哋嘅家庭裏面
[00:10:47.320 --> 00:10:49.320]  就係建立緊
[00:10:49.320 --> 00:10:53.520]  兒女嗰種嘅性格、思想、行為
[00:10:53.520 --> 00:10:56.120]  你好想佢點樣嚟到去成長
[00:10:56.120 --> 00:10:58.920]  到底我哋擺咗啲乜嘢落去
[00:10:58.920 --> 00:11:02.720]  去塑造呢一個嘅生命呢
[00:11:02.720 --> 00:11:05.920]  從心理學上面有咁講
[00:11:05.920 --> 00:11:07.320]  父親節啦
[00:11:07.320 --> 00:11:09.320]  講下爸爸啦
[00:11:09.320 --> 00:11:12.320]  原來一個嘅爸爸
[00:11:12.320 --> 00:11:16.320]  喺家庭裏面嗰個角色真係好重要
[00:11:16.320 --> 00:11:20.520]  爸爸對於兒子緊唔緊要呀
[00:11:20.520 --> 00:11:22.120]  當然好緊要啦
[00:11:22.120 --> 00:11:24.720]  因為一個嘅兒子
[00:11:24.720 --> 00:11:26.520]  佢都係一個嘅男性
[00:11:26.520 --> 00:11:28.520]  佢點樣嚟到去成長呢
[00:11:28.520 --> 00:11:29.920]  睇緊爸爸喎
[00:11:29.920 --> 00:11:33.520]  佢睇到爸爸嘅榜樣嘅時候
[00:11:33.520 --> 00:11:36.120]  佢能夠自信
[00:11:36.120 --> 00:11:40.720]  能夠知道將來可能佢都係爸爸
[00:11:40.720 --> 00:11:42.120]  未做爸爸之前
[00:11:42.120 --> 00:11:43.920]  佢都係做人嘅丈夫嘅
[00:11:43.920 --> 00:11:45.920]  佢就係喺家庭裏面
[00:11:45.920 --> 00:11:49.520]  睇到爸爸嗰種嘅形象
[00:11:49.520 --> 00:11:52.320]  女呢
[00:11:52.320 --> 00:11:53.720]  原來呢
[00:11:53.720 --> 00:11:55.720]  爸爸對於女呢
[00:11:55.720 --> 00:11:57.720]  都係一樣咁重要㗎喎
[00:11:57.720 --> 00:12:01.320]  女都係睇到爸爸嗰種嘅形象
[00:12:01.320 --> 00:12:04.720]  爸爸佢係點樣嘅一個嘅丈夫啦
[00:12:04.720 --> 00:12:07.720]  佢作為男性佢係點樣啦
[00:12:07.720 --> 00:12:09.120]  當一個嘅女兒
[00:12:09.120 --> 00:12:11.920]  佢同爸爸嚟到去相處嘅時候
[00:12:11.920 --> 00:12:13.720]  佢喺佢成長嘅裏面
[00:12:13.720 --> 00:12:17.920]  佢會曉得點樣同異性嚟到去相處
[00:12:17.920 --> 00:12:21.120]  點樣呢嚟到去
[00:12:21.120 --> 00:12:22.520]  即係透過爸爸
[00:12:22.520 --> 00:12:23.720]  佢肯定呢
[00:12:23.720 --> 00:12:26.320]  佢作為女性嗰種嘅角色
[00:12:26.320 --> 00:12:27.320]  嘩咁呢
[00:12:27.320 --> 00:12:29.120]  媽媽原來呢
[00:12:29.120 --> 00:12:30.520]  爸爸咁重要㗎喎
[00:12:30.520 --> 00:12:32.520]  媽媽真係失望啦係咪呀
[00:12:32.520 --> 00:12:34.320]  無論仔呀女呀
[00:12:34.320 --> 00:12:35.520]  都係爸爸重要啲喎
[00:12:35.520 --> 00:12:36.720]  咁唔係
[00:12:36.720 --> 00:12:39.320]  當呢佢喺成長嘅過程裏面呢
[00:12:39.320 --> 00:12:41.120]  即係我哋每一個做媽媽嘅呢
[00:12:41.120 --> 00:12:42.720]  都係付出好多嘅
[00:12:42.720 --> 00:12:43.720]  咁兒女呢
[00:12:43.720 --> 00:12:44.520]  都係呢
[00:12:44.520 --> 00:12:45.720]  即係需要呢
[00:12:45.720 --> 00:12:47.120]  靠住媽媽
[00:12:47.120 --> 00:12:48.720]  點樣嚟到去栽培啦
[00:12:48.720 --> 00:12:49.520]  點樣呢
[00:12:49.520 --> 00:12:51.720]  照顧咁樣嚟到去成長
[00:12:51.720 --> 00:12:53.120]  不過原來呢
[00:12:53.120 --> 00:12:54.720]  男性嗰個角色呢
[00:12:54.720 --> 00:12:59.120]  真係有著佢好重要嘅一個嘅榜樣
[00:12:59.120 --> 00:13:01.120]  咁爸爸咁重要
[00:13:01.120 --> 00:13:05.720]  爸爸作為一個嘅信徒
[00:13:05.720 --> 00:13:06.920]  或者從信仰
[00:13:06.920 --> 00:13:07.720]  頭先講到呢
[00:13:07.720 --> 00:13:09.520]  喺呢心理學上面啦
[00:13:09.520 --> 00:13:11.920]  喺信仰角度裏面呢
[00:13:11.920 --> 00:13:14.120]  爸爸都係好重要喎
[00:13:14.120 --> 00:13:16.320]  爸爸喺一個嘅家庭裏面
[00:13:16.320 --> 00:13:18.720]  喺一個屬神嘅家庭裏面呢
[00:13:18.720 --> 00:13:21.720]  點樣嚟到去建立生命呢
[00:13:21.720 --> 00:13:23.320]  我哋又返返轉頭呢
[00:13:23.320 --> 00:13:26.320]  睇返喺呢篇詩篇嘅一開始
[00:13:26.320 --> 00:13:29.120]  詩篇一開始喺第一節佢咁講
[00:13:29.120 --> 00:13:31.520]  「凡敬畏耶和華
[00:13:31.520 --> 00:13:35.520]  遵行他道的人有福了」
[00:13:35.520 --> 00:13:36.520]  第四節
[00:13:36.520 --> 00:13:42.120]  「看!敬畏耶和華的人必要這樣蒙福」
[00:13:42.120 --> 00:13:46.920]  喺呢度兩次講到敬畏
[00:13:46.920 --> 00:13:50.520]  當我哋好渴慕
[00:13:50.520 --> 00:13:54.320]  從神嚟到去得著福氣嘅時候
[00:13:54.320 --> 00:13:55.720]  唔好忘記
[00:13:55.720 --> 00:13:57.520]  我哋喺神嘅面前
[00:13:57.520 --> 00:14:00.120]  點樣嚟到去領受呢
[00:14:00.120 --> 00:14:04.120]  係凡敬畏耶和華嘅人
[00:14:04.120 --> 00:14:08.720]  敬畏就能夠有福蒙福
[00:14:08.720 --> 00:14:12.320]  換言之當我哋得著神嘅祝福
[00:14:12.320 --> 00:14:14.120]  好重要嘅途徑
[00:14:14.120 --> 00:14:16.320]  係靠住我哋去到神面前
[00:14:16.320 --> 00:14:18.720]  全敬畏嘅心
[00:14:18.720 --> 00:14:22.320]  敬畏即係驚
[00:14:22.320 --> 00:14:24.920]  我哋驚唔驚神呀
[00:14:24.920 --> 00:14:26.920]  唔係好驚㗎咋係咪
[00:14:26.920 --> 00:14:29.520]  因為從我哋信主
[00:14:29.520 --> 00:14:32.720]  我哋去舉手信耶穌嘅時候
[00:14:32.720 --> 00:14:34.720]  去認識到嘅係咪呀
[00:14:34.720 --> 00:14:38.120]  呢位神佢係好愛我哋嘅
[00:14:38.120 --> 00:14:39.120]  係咪呀
[00:14:39.120 --> 00:14:41.320]  但係當我哋話
[00:14:41.320 --> 00:14:43.920]  我哋要去敬畏神嘅時候
[00:14:43.920 --> 00:14:45.120]  敬畏神呀
[00:14:45.120 --> 00:14:46.720]  就要知道
[00:14:46.720 --> 00:14:49.320]  神唔喜悅乜嘢
[00:14:49.320 --> 00:14:51.120]  神憎惡啲乜嘢
[00:14:51.120 --> 00:14:54.320]  如果你讀《箏言》你會見到好多
[00:14:54.320 --> 00:14:57.520]  神憎惡嘅事情
[00:14:57.520 --> 00:15:00.720]  當我哋去信主
[00:15:00.720 --> 00:15:01.920]  去讀《聖經》
[00:15:01.920 --> 00:15:03.720]  去認識神嘅時候
[00:15:03.720 --> 00:15:05.920]  我哋要認識我哋嘅神
[00:15:05.920 --> 00:15:07.720]  佢係點樣嘅神呢
[00:15:07.720 --> 00:15:09.120]  我哋嘅神
[00:15:09.120 --> 00:15:12.320]  佢係嗰位公義聖潔嘅神
[00:15:12.320 --> 00:15:13.520]  我哋嘅神
[00:15:13.520 --> 00:15:16.520]  佢係賞善罰惡嘅神
[00:15:16.520 --> 00:15:20.120]  當我哋諗到罪嘅時候
[00:15:20.120 --> 00:15:21.920]  我哋真係實在需要
[00:15:21.920 --> 00:15:25.920]  傳一個懼怕嘅心到神嘅面前
[00:15:25.920 --> 00:15:27.320]  我哋知道
[00:15:27.320 --> 00:15:32.520]  神會對罪有審判
[00:15:32.520 --> 00:15:35.320]  因此當我哋嚟到佢面前嘅時候
[00:15:35.320 --> 00:15:37.520]  我哋真係要去謹慎
[00:15:37.520 --> 00:15:39.320]  謹慎自己
[00:15:39.320 --> 00:15:43.520]  就好似一個神娃仔
[00:15:43.520 --> 00:15:47.520]  我哋呢一代都係
[00:15:47.520 --> 00:15:48.520]  慈母
[00:15:48.520 --> 00:15:50.120]  唔好講呢個字
[00:15:50.120 --> 00:15:51.520]  呢個字最近比較敏感
[00:15:51.520 --> 00:15:53.920]  真係唔好意思
[00:15:53.920 --> 00:15:56.320]  起碼冇嫌婦
[00:15:56.320 --> 00:15:58.320]  我哋爸爸媽媽都係好愛
[00:15:58.320 --> 00:16:00.320]  疼我哋嘅神娃仔
[00:16:00.320 --> 00:16:04.320]  有時甚至乎
[00:16:04.320 --> 00:16:06.720]  有啲中佢
[00:16:06.720 --> 00:16:08.320]  唔好捨得鬧
[00:16:08.320 --> 00:16:09.320]  更加唔會
[00:16:09.320 --> 00:16:10.320]  我哋唔會打
[00:16:10.320 --> 00:16:13.320]  但係我哋需要
[00:16:13.320 --> 00:16:15.320]  畀佢有一個界線
[00:16:15.320 --> 00:16:17.320]  畀佢有管教
[00:16:17.320 --> 00:16:20.320]  管教就係免得佢
[00:16:20.320 --> 00:16:25.320]  落喺一啲惡劣嘅事情裏面
[00:16:25.320 --> 00:16:28.320]  我哋同神嘅關係
[00:16:28.320 --> 00:16:29.320]  正正就係咁樣
[00:16:29.320 --> 00:16:33.320]  我哋知道神係管教
[00:16:33.320 --> 00:16:36.320]  佢慰著我哋嘅好處
[00:16:36.320 --> 00:16:40.320]  以至嚟到會咁樣去看待我哋
[00:16:40.320 --> 00:16:41.320]  當我哋話我哋
[00:16:41.320 --> 00:16:43.320]  全敬畏嘅心去到神面前
[00:16:43.320 --> 00:16:45.320]  就係我哋盼望
[00:16:45.320 --> 00:16:47.320]  神引導我哋行
[00:16:47.320 --> 00:16:49.320]  喺一個靜嘅路裏面
[00:16:49.320 --> 00:16:51.320]  我哋係尋求緊
[00:16:51.320 --> 00:16:54.320]  去過一個神喜悅嘅生活
[00:16:54.320 --> 00:16:55.320]  當聖經話
[00:16:55.320 --> 00:16:57.320]  「凡敬畏也」
[00:16:57.320 --> 00:17:00.320]  「遵行他道的人有福了」
[00:17:00.320 --> 00:17:02.320]  遵行佢嘅道
[00:17:02.320 --> 00:17:03.320]  當我哋知道
[00:17:03.320 --> 00:17:05.320]  知道我哋嘅神
[00:17:05.320 --> 00:17:08.320]  佢係嗰位對罪
[00:17:08.320 --> 00:17:10.320]  憎惡嘅神
[00:17:10.320 --> 00:17:11.320]  佢願意我哋
[00:17:11.320 --> 00:17:14.320]  都係能夠嚟到佢嘅面前
[00:17:14.320 --> 00:17:16.320]  行佢嘅道
[00:17:16.320 --> 00:17:18.320]  當我哋要行佢嘅道嘅時候
[00:17:18.320 --> 00:17:21.320]  必然嚟到去蒙福
[00:17:21.320 --> 00:17:23.320]  當我讀呢度嘅時候
[00:17:23.320 --> 00:17:25.320]  讀到後面又講到
[00:17:25.320 --> 00:17:27.320]  凡他佢所作嘅
[00:17:27.320 --> 00:17:29.320]  都係順利
[00:17:29.320 --> 00:17:31.320]  能夠嚟到去蒙神祝福嘅時候
[00:17:31.320 --> 00:17:35.320]  我想起一篇嘅詩篇
[00:17:35.320 --> 00:17:38.320]  都應該係大家會熟悉
[00:17:38.320 --> 00:17:40.320]  如果你手上有聖經嘅時候
[00:17:40.320 --> 00:17:42.320]  我請你一齊打開
[00:17:42.320 --> 00:17:44.320]  詩篇第一篇
[00:17:44.320 --> 00:17:46.320]  如果搵到嘅時候
[00:17:46.320 --> 00:17:50.320]  我哋讀第一至到第三節
[00:17:50.320 --> 00:17:52.320]  請讀
[00:17:52.320 --> 00:17:54.320]  「不從惡人的計謀
[00:17:54.320 --> 00:17:56.320]  不暫罪人的道路
[00:17:56.320 --> 00:17:59.320]  不助亵渺人的作為
[00:17:59.320 --> 00:18:02.320]  為喜愛耶和華的律法
[00:18:02.320 --> 00:18:05.320]  晝夜思想他的律法
[00:18:05.320 --> 00:18:07.320]  不為人的道路
[00:18:07.320 --> 00:18:09.320]  不為人的道路
[00:18:09.320 --> 00:18:11.320]  不為人的道路
[00:18:11.320 --> 00:18:14.320]  晝夜思想他的律法
[00:18:14.320 --> 00:18:16.320]  這人便為有福
[00:18:16.320 --> 00:18:18.320]  他要像一棵樹
[00:18:18.320 --> 00:18:20.320]  栽在溪水旁
[00:18:20.320 --> 00:18:22.320]  按時候結果指
