
[00:00:00.000 --> 00:00:04.000]  在若澗河裡受了若翰的洗
[00:03:07.000 --> 00:03:10.000]  每年到了某個節期的時候
[00:03:10.000 --> 00:03:12.000]  好像現在叫做御府期
[00:03:12.000 --> 00:03:14.000]  御府期他一定要講某些經段
[00:03:14.000 --> 00:03:15.000]  沒得變的
[00:03:15.000 --> 00:03:17.000]  每一年就是要講這些的
[00:03:17.000 --> 00:03:19.000]  最多他們分開三年
[00:03:19.000 --> 00:03:21.000]  每年都有時讀馬太
[00:03:21.000 --> 00:03:22.000]  有時讀馬可
[00:03:22.000 --> 00:03:23.000]  有時讀路加
[00:03:23.000 --> 00:03:24.000]  但是第四年開始的
[00:03:24.000 --> 00:03:25.000]  又馬太
[00:03:25.000 --> 00:03:26.000]  又馬可
[00:03:26.000 --> 00:03:27.000]  又路加
[00:03:27.000 --> 00:03:28.000]  每年都是這樣循環
[00:03:28.000 --> 00:03:29.000]  三年一個循環
[00:03:29.000 --> 00:03:30.000]  三年一個循環
[00:03:30.000 --> 00:03:32.000]  如果輪到你說道的話
[00:03:32.000 --> 00:03:35.000]  今年是講馬太同一段的記載
[00:03:35.000 --> 00:03:37.000]  下年是講馬可同一段的記載
[00:03:37.000 --> 00:03:39.000]  再下年是講路加同一段記載
[00:03:39.000 --> 00:03:40.000]  你講了三五次之後
[00:03:40.000 --> 00:03:41.000]  你會發覺到
[00:03:41.000 --> 00:03:44.000]  每一段都熟口熟面
[00:03:44.000 --> 00:03:46.000]  那怎樣算好呢?
[00:03:46.000 --> 00:03:49.000]  不是說因為這樣的情況
[00:03:49.000 --> 00:03:53.000]  要促使我們去看這些熟悉的經文
[00:03:53.000 --> 00:03:58.000]  看上帝怎樣跟我們講說話
[00:03:58.000 --> 00:04:02.000]  實際上在這些熟悉的經文後面
[00:04:02.000 --> 00:04:05.000]  是真的隱藏了
[00:04:05.000 --> 00:04:08.000]  上帝很明顯的一些心智
[00:04:08.000 --> 00:04:11.000]  讓我們可以聆聽
[00:04:11.000 --> 00:04:14.000]  讓我們可以靜靜地思考的時候
[00:04:14.000 --> 00:04:19.000]  這些經文就在我們的生命裏面產生意義
[00:04:19.000 --> 00:04:23.000]  很多年前就看到有一個日本的作家
[00:04:23.000 --> 00:04:25.000]  亦都是一個神學家
[00:04:25.000 --> 00:04:30.000]  叫做小山訪遊
[00:04:30.000 --> 00:04:36.000]  小山訪遊有一次去到印尼教神學
[00:04:36.000 --> 00:04:38.000]  教神學的時候
[00:04:38.000 --> 00:04:41.000]  無論上課也好
[00:04:41.000 --> 00:04:45.000]  或者是講祖會也好
[00:04:45.000 --> 00:04:48.000]  他見到一個很特別的現象
[00:04:48.000 --> 00:04:52.000]  很多小雞通街來走
[00:04:52.000 --> 00:04:54.000]  講到他的時候突然間有些小雞走上來
[00:04:54.000 --> 00:04:56.000]  講台上面
[00:04:57.000 --> 00:04:59.000]  他就問
[00:04:59.000 --> 00:05:04.000]  下課也好,完成了祖會也好
[00:05:04.000 --> 00:05:11.000]  就問:為什麼神學院周圍那麼多小雞走來走去呢?
[00:05:11.000 --> 00:05:13.000]  那些學生就告訴他
[00:05:13.000 --> 00:05:15.000]  因為我們窮
[00:05:15.000 --> 00:05:17.000]  所以我們經常都要養小雞
[00:05:17.000 --> 00:05:20.000]  來幫補我們的經濟
[00:05:20.000 --> 00:05:21.000]  養到牠大大的時候
[00:05:21.000 --> 00:05:23.000]  我們就出去賣了牠
[00:05:23.000 --> 00:05:24.000]  所以臨機一觸
[00:05:24.000 --> 00:05:26.000]  小山訪遊就說
[00:05:26.000 --> 00:05:28.000]  我問大家一個問題
[00:05:28.000 --> 00:05:29.000]  當你見到小雞的時候
[00:05:29.000 --> 00:05:31.000]  你見到什麼?
[00:05:31.000 --> 00:05:33.000]  你見到什麼?
[00:05:33.000 --> 00:05:34.000]  那些人就搔頭了
[00:05:34.000 --> 00:05:36.000]  他說這是一個神學的問題
[00:05:36.000 --> 00:05:37.000]  每個人都要回答
[00:05:37.000 --> 00:05:38.000]  你見到小雞的時候
[00:05:38.000 --> 00:05:40.000]  你見到什麼?
[00:05:40.000 --> 00:05:41.000]  有人就說
[00:05:41.000 --> 00:05:42.000]  我見到小雞
[00:05:42.000 --> 00:05:44.000]  我就見到炸子雞
[00:05:44.000 --> 00:05:47.000]  他可以變炸子雞
[00:05:47.000 --> 00:05:48.000]  那些人就說
[00:05:48.000 --> 00:05:49.000]  我不單止是炸子雞
[00:05:49.000 --> 00:05:52.000]  我可以開一間餐館
[00:05:52.000 --> 00:05:54.000]  在餐館裏面出炸子雞也好
[00:05:54.000 --> 00:05:56.000]  白雞也好
[00:05:56.000 --> 00:05:57.000]  有些人就說
[00:05:57.000 --> 00:05:58.000]  說得很倫理
[00:05:58.000 --> 00:06:00.000]  他說每逢見到小雞的時候
[00:06:00.000 --> 00:06:01.000]  他長大了
[00:06:01.000 --> 00:06:03.000]  就可以有母雞
[00:06:03.000 --> 00:06:05.000]  母雞通常後面有什麼?
[00:06:05.000 --> 00:06:07.000]  有幾隻小雞跟著牠走
[00:06:07.000 --> 00:06:10.000]  我看到家庭
[00:06:10.000 --> 00:06:12.000]  他說我不單止看到家庭
[00:06:12.000 --> 00:06:13.000]  有另外一個學生就舉手了
[00:06:13.000 --> 00:06:15.000]  我不單止看到家庭
[00:06:15.000 --> 00:06:16.000]  我看到
[00:06:16.000 --> 00:06:17.000]  一有危險的時候
[00:06:17.000 --> 00:06:19.000]  這個母雞撐起了
[00:06:19.000 --> 00:06:21.000]  要保住牠們的小雞
[00:06:21.000 --> 00:06:23.000]  他說我看到平安
[00:06:23.000 --> 00:06:25.000]  我看到安全
[00:06:25.000 --> 00:06:26.000]  小三房就說
[00:06:26.000 --> 00:06:27.000]  你看看
[00:06:27.000 --> 00:06:29.000]  讀神愛有多有趣
[00:06:29.000 --> 00:06:32.000]  我們的生命有多有趣
[00:06:32.000 --> 00:06:35.000]  當你定心下來再看
[00:06:35.000 --> 00:06:37.000]  再看多一層的時候
[00:06:37.000 --> 00:06:38.000]  你發覺到
[00:06:38.000 --> 00:06:39.000]  在我們表面上
[00:06:39.000 --> 00:06:41.000]  看到的東西後面
[00:06:41.000 --> 00:06:43.000]  有無窮的意思
[00:06:43.000 --> 00:06:45.000]  上帝透過這些
[00:06:45.000 --> 00:06:47.000]  我們似乎很熟悉
[00:06:47.000 --> 00:06:50.000]  但又很陌生的景況
[00:06:50.000 --> 00:06:51.000]  來跟我們說話
[00:06:51.000 --> 00:06:54.000]  但我們很多時候是收不到的
[00:06:54.000 --> 00:06:57.000]  就好像C.S. Lewis這樣說
[00:06:57.000 --> 00:07:00.000]  上帝經常用我們的良心
[00:07:00.000 --> 00:07:01.000]  在我們的生命裡面
[00:07:01.000 --> 00:07:03.000]  催逼我們跟我們說話
[00:07:03.000 --> 00:07:05.000]  我們就有上帝用苦難
[00:07:05.000 --> 00:07:09.000]  在我們的耳朵邊大聲地叫
[00:07:09.000 --> 00:07:11.000]  因為總在我們的苦難
[00:07:11.000 --> 00:07:12.000]  不健康中間
[00:07:12.000 --> 00:07:15.000]  那些聲音是特別大的
[00:07:15.000 --> 00:07:18.000]  我們今天看看這段聖經
[00:07:18.000 --> 00:07:20.000]  耶穌洗禮
[00:07:20.000 --> 00:07:21.000]  這段就說
[00:07:21.000 --> 00:07:24.000]  耶穌從加里里的拿撒勒尼
[00:07:24.000 --> 00:07:26.000]  在約旦河裡面
[00:07:26.000 --> 00:07:29.000]  受了約翰的洗
[00:07:29.000 --> 00:07:32.000]  馬可夫音就很簡單地記載
[00:07:32.000 --> 00:07:33.000]  如果我們看馬太
[00:07:33.000 --> 00:07:34.000]  如果我們看路加
[00:07:34.000 --> 00:07:36.000]  如果我們看約翰的話
[00:07:36.000 --> 00:07:39.000]  我們知道後面有大大的事情出現
[00:07:39.000 --> 00:07:41.000]  馬太那段就
[00:07:41.000 --> 00:07:43.000]  我們就跟耶穌說
[00:07:43.000 --> 00:07:45.000]  喂!你千萬不要啊!
[00:07:45.000 --> 00:07:47.000]  你千萬千萬不要啊!
[00:07:47.000 --> 00:07:48.000]  你千萬不要啊!
[00:07:48.000 --> 00:07:49.000]  我接受
[00:07:49.000 --> 00:07:50.000]  我跟你洗禮
[00:07:50.000 --> 00:07:52.000]  我給你洗就差不多了
[00:07:52.000 --> 00:07:54.000]  但是耶穌也說了一句
[00:07:54.000 --> 00:07:55.000]  至你的名言
[00:07:55.000 --> 00:07:57.000]  我們應當盡什麼?
[00:07:57.000 --> 00:07:59.000]  諸般的義
[00:07:59.000 --> 00:08:01.000]  你讓我們在上帝面前
[00:08:01.000 --> 00:08:03.000]  一起來守下規矩
[00:08:03.000 --> 00:08:05.000]  一起來做一些
[00:08:05.000 --> 00:08:08.000]  上帝認為合宜的事
[00:08:08.000 --> 00:08:10.000]  不單止是這樣
[00:08:10.000 --> 00:08:11.000]  這段就說
[00:08:11.000 --> 00:08:13.000]  他從水裡一上來的時候
[00:08:13.000 --> 00:08:15.000]  就看見天裂開了
[00:08:15.000 --> 00:08:17.000]  我們每一個人洗禮的時候
[00:08:17.000 --> 00:08:19.000]  都看不見這些的
[00:08:19.000 --> 00:08:21.000]  你有沒有看見天裂開?
[00:08:21.000 --> 00:08:23.000]  你看不見天裂開?
[00:08:23.000 --> 00:08:25.000]  但是我們洗了禮
[00:08:25.000 --> 00:08:27.000]  不單止這樣
[00:08:27.000 --> 00:08:30.000]  聖靈彷彿甲子降在他身上
[00:08:30.000 --> 00:08:32.000]  我們有沒有這樣的經驗呢?
[00:08:32.000 --> 00:08:34.000]  有沒有啊!
[00:08:34.000 --> 00:08:36.000]  所以他一上來的時候
[00:08:36.000 --> 00:08:37.000]  我們喝水就有
[00:08:37.000 --> 00:08:38.000]  被罰水就有
[00:08:38.000 --> 00:08:40.000]  不斷要找毛巾
[00:08:40.000 --> 00:08:42.000]  不斷抹啊!不斷噴啊!
[00:08:42.000 --> 00:08:44.000]  我們才能走出水池
[00:08:44.000 --> 00:08:47.000]  然後又有天上的聲音來說
[00:08:47.000 --> 00:08:49.000]  你是我的愛子
[00:08:49.000 --> 00:08:51.000]  我喜悅你
[00:08:51.000 --> 00:08:54.000]  這些事情都在耶穌基督身上發生
[00:08:54.000 --> 00:08:56.000]  如果我們自己再看得深入一點的時候
[00:08:56.000 --> 00:08:57.000]  我們就看見
[00:08:57.000 --> 00:08:59.000]  這裡似乎是三位一體的上帝
[00:08:59.000 --> 00:09:02.000]  耶穌聖子在水裡上來
[00:09:02.000 --> 00:09:04.000]  聖靈彷彿甲子降下
[00:09:04.000 --> 00:09:05.000]  天上的聲音
[00:09:05.000 --> 00:09:07.000]  天父上來的聲音
[00:09:07.000 --> 00:09:09.000]  直接跟耶穌說
[00:09:09.000 --> 00:09:12.000]  愛子啊!你是我所喜悅的
[00:09:12.000 --> 00:09:14.000]  耶穌的洗禮
[00:09:14.000 --> 00:09:16.000]  不單單單純純的
[00:09:16.000 --> 00:09:20.000]  是祂跟約翰之間的一些動作
[00:09:20.000 --> 00:09:21.000]  進到水裡
[00:09:21.000 --> 00:09:24.000]  施濟約翰將祂按在水裡
[00:09:24.000 --> 00:09:26.000]  然後從水裡上來
[00:09:26.000 --> 00:09:29.000]  不單單純純是施濟約翰
[00:09:29.000 --> 00:09:32.000]  跟耶穌之間一些簡單的動作
[00:09:32.000 --> 00:09:35.000]  在那個動作的後面我們看見
[00:09:35.000 --> 00:09:37.000]  三位一體的上帝
[00:09:37.000 --> 00:09:39.000]  同時的作供
[00:09:39.000 --> 00:09:42.000]  耶穌信服地
[00:09:42.000 --> 00:09:44.000]  接受上帝自己的安排
[00:09:44.000 --> 00:09:47.000]  讓祂去接受約翰的洗禮
[00:09:47.000 --> 00:09:49.000]  聖靈接受上帝的差派
[00:09:49.000 --> 00:09:52.000]  降在主耶穌基督的身上
[00:09:52.000 --> 00:09:54.000]  讓我們有聖靈的能力
[00:09:54.000 --> 00:09:57.000]  可以做上帝交代給他的工作
[00:09:57.000 --> 00:10:00.000]  耶穌透過這個水禮
[00:10:00.000 --> 00:10:01.000]  透過這個洗禮
[00:10:01.000 --> 00:10:04.000]  不單單證明祂是上帝的兒子
[00:10:04.000 --> 00:10:06.000]  不單單在上帝的面前
[00:10:06.000 --> 00:10:07.000]  在世人的面前說
[00:10:07.000 --> 00:10:12.000]  我願意接受上帝教導給我的使命
[00:10:12.000 --> 00:10:14.000]  透過這個洗禮
[00:10:14.000 --> 00:10:17.000]  給我們所有讀聖經的人
[00:10:17.000 --> 00:10:21.000]  當日第一世紀親身見到這個現象的人
[00:10:21.000 --> 00:10:22.000]  他們都說
[00:10:22.000 --> 00:10:27.000]  這真是上帝的兒子
[00:10:27.000 --> 00:10:29.000]  我們親眼看見
[00:10:29.000 --> 00:10:30.000]  天上有聲音說
[00:10:30.000 --> 00:10:32.000]  你是我的愛子
[00:10:32.000 --> 00:10:35.000]  聖靈降臨在他身上說
[00:10:35.000 --> 00:10:37.000]  我要加你量給你
[00:10:37.000 --> 00:10:40.000]  耶穌謙卑信服地完成上帝自己的心願
[00:10:40.000 --> 00:10:42.000]  這個第一世紀
[00:10:42.000 --> 00:10:44.000]  耶穌接受水禮的時候
[00:10:44.000 --> 00:10:45.000]  祂的經驗
[00:10:45.000 --> 00:10:49.000]  但是透過這個這麼明顯的洗禮
[00:10:49.000 --> 00:10:52.000]  對我們今天說的那些什麼呢?
[00:10:52.000 --> 00:10:55.000]  在今天你和我的洗禮裡面
[00:10:55.000 --> 00:10:57.000]  或者你的親友的洗禮裡面
[00:10:57.000 --> 00:10:59.000]  你會見到什麼呢?
[00:10:59.000 --> 00:11:01.000]  我告訴你我見到什麼
[00:11:01.000 --> 00:11:02.000]  基督教就未必有
[00:11:02.000 --> 00:11:05.000]  天主教就有很多了
[00:11:05.000 --> 00:11:09.000]  每個人想進去讀什麼沙中學那些呢?
[00:11:09.000 --> 00:11:10.000]  什麼沙中學?
[00:11:10.000 --> 00:11:12.000]  什麼沙小學那些呢?
[00:11:12.000 --> 00:11:15.000]  每個人都會去報名參加
[00:11:15.000 --> 00:11:21.000]  天主教的洗禮
[00:11:21.000 --> 00:11:22.000]  參加水禮班的時候
[00:11:22.000 --> 00:11:25.000]  經常舉手問問題
[00:11:25.000 --> 00:11:27.000]  因為我們認識有一個家長
[00:11:27.000 --> 00:11:28.000]  他就告訴我
[00:11:28.000 --> 00:11:29.000]  我很勤力的
[00:11:29.000 --> 00:11:30.000]  我很勤力的
[00:11:30.000 --> 00:11:32.000]  去參加這個洗禮班的
[00:11:32.000 --> 00:11:33.000]  我經常去問問題
[00:11:33.000 --> 00:11:34.000]  為什麼經常去問問題
[00:11:34.000 --> 00:11:35.000]  很多問題嗎?
[00:11:35.000 --> 00:11:36.000]  不是啊
[00:11:36.000 --> 00:11:38.000]  有些問題很低B的
[00:11:38.000 --> 00:11:41.000]  不過讓我神父認識我嘛
[00:11:41.000 --> 00:11:43.000]  等我真的要他寫信的時候
[00:11:43.000 --> 00:11:44.000]  他知道
[00:11:44.000 --> 00:11:45.000]  原來那個很神心
[00:11:45.000 --> 00:11:47.000]  經常問問題的那個
[00:11:47.000 --> 00:11:48.000]  他寫得好一點的
[00:11:48.000 --> 00:11:52.000]  那就進去了
[00:11:52.000 --> 00:11:56.000]  我見到水禮
[00:11:56.000 --> 00:11:58.000]  是想進
[00:11:58.000 --> 00:12:01.000]  心儀小學中學的一個途徑
[00:12:01.000 --> 00:12:03.000]  我又見到人
[00:12:03.000 --> 00:12:04.000]  其實水禮
[00:12:04.000 --> 00:12:09.000]  想在教堂結婚嘛
[00:12:09.000 --> 00:12:10.000]  你是不是基督徒啊?
[00:12:10.000 --> 00:12:11.000]  不是啊
[00:12:11.000 --> 00:12:12.000]  沒得談
[00:12:12.000 --> 00:12:14.000]  不借給你
[00:12:14.000 --> 00:12:16.000]  那個白馬王子
[00:12:16.000 --> 00:12:18.000]  或者那個
[00:12:18.000 --> 00:12:23.000]  茂美如花的準新娘
[00:12:23.000 --> 00:12:24.000]  如果未曾信耶穌
[00:12:24.000 --> 00:12:26.000]  又未曾洗禮的話呢
[00:12:26.000 --> 00:12:27.000]  要千方百計
[00:12:27.000 --> 00:12:29.000]  起碼都要洗禮
[00:12:29.000 --> 00:12:31.000]  才能嫁得到
[00:12:31.000 --> 00:12:32.000]  才能娶得到
[00:12:32.000 --> 00:12:34.000]  然後才可以在教堂行禮
[00:12:34.000 --> 00:12:36.000]  在教堂行禮裏面
[00:12:36.000 --> 00:12:37.000]  真的很神聖
[00:12:37.000 --> 00:12:39.000]  很開心的
[00:12:39.000 --> 00:12:40.000]  好過去到
[00:12:40.000 --> 00:12:42.000]  去到政府官面前
[00:12:42.000 --> 00:12:44.000]  讀幾日籍字給你聽
[00:12:44.000 --> 00:12:45.000]  然後說禮成
[00:12:45.000 --> 00:12:46.000]  就操了出去
[00:12:46.000 --> 00:12:48.000]  下面另一批人走進來
[00:12:48.000 --> 00:12:50.000]  是真的很神聖
[00:12:50.000 --> 00:12:51.000]  很多人都很享慕
[00:12:51.000 --> 00:12:53.000]  我們見到洗禮
[00:12:53.000 --> 00:12:56.000]  好像給你進教堂結婚的
[00:12:56.000 --> 00:12:57.000]  一個保證
[00:12:57.000 --> 00:12:58.000]  好像給你進到
[00:12:58.000 --> 00:13:01.000]  心儀學校的一個保證
[00:13:01.000 --> 00:13:02.000]  到底在你
[00:13:02.000 --> 00:13:04.000]  在我們的生命之中
[00:13:04.000 --> 00:13:05.000]  我們都洗了禮
[00:13:05.000 --> 00:13:07.000]  我們見到什麼東西呢?
[00:13:07.000 --> 00:13:08.000]  我們見不見到
[00:13:08.000 --> 00:13:09.000]  三位一體的上帝
[00:13:09.000 --> 00:13:10.000]  在我們的生命裏面
[00:13:10.000 --> 00:13:12.000]  有明顯的彰顯呢?
[00:13:12.000 --> 00:13:13.000]  我們見不見到上帝
[00:13:13.000 --> 00:13:14.000]  用了我們這個
[00:13:14.000 --> 00:13:15.000]  被上帝所救贖
[00:13:15.000 --> 00:13:17.000]  這個洗禮
[00:13:17.000 --> 00:13:18.000]  洗了禮的人
[00:13:18.000 --> 00:13:19.000]  可以在生活裏面
[00:13:19.000 --> 00:13:22.000]  彰顯上帝自己的工作呢?
[00:13:22.000 --> 00:13:23.000]  如果聖靈
[00:13:23.000 --> 00:13:24.000]  是將平安
[00:13:24.000 --> 00:13:26.000]  將和平帶到我們中間
[00:13:26.000 --> 00:13:27.000]  一個洗完禮的人
[00:13:27.000 --> 00:13:29.000]  可不可以在教會裏面
[00:13:29.000 --> 00:13:32.000]  彰顯上帝給我們的慈悲
[00:13:32.000 --> 00:13:34.000]  給我們擁抱大家
[00:13:34.000 --> 00:13:35.000]  擁抱我們之間的
[00:13:35.000 --> 00:13:42.000]  分歧的那個平安與合一呢?
[00:13:42.000 --> 00:13:44.000]  如果三位一體的上帝
[00:13:44.000 --> 00:13:46.000]  在耶穌生命裏面工作
[00:13:46.000 --> 00:13:48.000]  三位一體的上帝
[00:13:48.000 --> 00:13:49.000]  同樣可以在
[00:13:49.000 --> 00:13:51.000]  你在我生命裏面工作
[00:13:51.000 --> 00:13:54.000]  不要只是看到那個洗禮
[00:13:54.000 --> 00:13:56.000]  成為生命的開始
[00:13:56.000 --> 00:13:59.000]  是一個信仰的生命的開始
[00:13:59.000 --> 00:14:01.000]  你信了耶穌
[00:14:01.000 --> 00:14:02.000]  然後洗禮
[00:14:02.000 --> 00:14:04.000]  然後生命慢慢慢慢成長
[00:14:04.000 --> 00:14:06.000]  但是透過洗禮
[00:14:06.000 --> 00:14:08.000]  你應該被人見到
[00:14:08.000 --> 00:14:09.000]  你應該自己
[00:14:09.000 --> 00:14:11.000]  能夠在上帝的面前
[00:14:11.000 --> 00:14:12.000]  能夠經歷到
[00:14:12.000 --> 00:14:14.000]  原來三位一體的上帝
[00:14:14.000 --> 00:14:17.000]  上與我們同在
[00:14:17.000 --> 00:14:18.000]  當我們見到
[00:14:18.000 --> 00:14:20.000]  這些這樣的東西的時候呢
[00:14:20.000 --> 00:14:23.000]  亦都可以將生命裏面的真相
[00:14:23.000 --> 00:14:26.000]  向我們顯示
[00:14:26.000 --> 00:14:29.000]  有時候一些很簡單的問題
[00:14:29.000 --> 00:14:32.000]  就將生命裏面最黑暗的東西
[00:14:32.000 --> 00:14:37.000]  將它呈現出來
[00:14:37.000 --> 00:14:38.000]  又或者說
[00:14:38.000 --> 00:14:40.000]  在我們生命裏面遇到
[00:14:40.000 --> 00:14:42.000]  最開心的事的時候
[00:14:42.000 --> 00:14:45.000]  和遇到最不開心的事的時候
[00:14:45.000 --> 00:14:47.000]  總是將我們人生裏面
[00:14:47.000 --> 00:14:49.000]  最好的質素
[00:14:49.000 --> 00:14:50.000]  最不好的質素
[00:14:50.000 --> 00:14:56.000]  將它呈現出來
[00:14:56.000 --> 00:14:59.000]  如果有一個人
[00:14:59.000 --> 00:15:01.000]  他的兒子考DSE
[00:15:01.000 --> 00:15:02.000]  考得成績非常好
[00:15:02.000 --> 00:15:07.000]  進了香港U
[00:15:07.000 --> 00:15:09.000]  而你那個考得不是很好
[00:15:09.000 --> 00:15:13.000]  要被迫入IRE
[00:15:13.000 --> 00:15:14.000]  上帝有真偽
[00:15:14.000 --> 00:15:17.000]  真偽呀真偽
[00:15:17.000 --> 00:15:18.000]  他又做主席
[00:15:18.000 --> 00:15:19.000]  我又做主席
[00:15:19.000 --> 00:15:20.000]  他又領師
[00:15:20.000 --> 00:15:21.000]  我又領師
[00:15:21.000 --> 00:15:23.000]  他那個入了香港U
[00:15:23.000 --> 00:15:26.000]  我那個差到要入IRE
[00:15:26.000 --> 00:15:27.000]  不公道而已
[00:15:27.000 --> 00:15:28.000]  Not Fair
[00:15:28.000 --> 00:15:31.000]  Not Fair
[00:15:31.000 --> 00:15:32.000]  最開心的事的時候
[00:15:32.000 --> 00:15:34.000]  最不開心的事的時候
[00:15:34.000 --> 00:15:36.000]  都將我們生命裏面
[00:15:36.000 --> 00:15:39.000]  最不見得人
[00:15:39.000 --> 00:15:41.000]  或者最想被人見到的質素
[00:15:41.000 --> 00:15:48.000]  將它顯示出來
[00:15:48.000 --> 00:15:50.000]  當主耶穌基督
[00:15:50.000 --> 00:15:54.000]  接受若翰的洗禮的時候
[00:15:54.000 --> 00:15:55.000]  如果我們看馬太
[00:15:55.000 --> 00:15:56.000]  我們看路加
[00:15:56.000 --> 00:15:58.000]  看若翰福音的時候
[00:15:58.000 --> 00:16:02.000]  見到很多人好像在那裏洗禮
[00:16:02.000 --> 00:16:03.000]  好像馬可福音
[00:16:03.000 --> 00:16:05.000]  正是說耶穌和加利利的拿撒
[00:16:05.000 --> 00:16:06.000]  萊特約旦和羅裏
[00:16:06.000 --> 00:16:08.000]  受了若翰的洗
[00:16:08.000 --> 00:16:10.000]  好像沒有其他人
[00:16:10.000 --> 00:16:13.000]  為什麼馬可基督那麼不簡單
[00:16:13.000 --> 00:16:15.000]  應該很多人看著才是
[00:16:15.000 --> 00:16:17.000]  為什麼馬可基督那麼簡單
[00:16:17.000 --> 00:16:18.000]  好像耶穌一來到
[00:16:18.000 --> 00:16:19.000]  落到水裏面
[00:16:19.000 --> 00:16:21.000]  好像若翰已經站在水裏面
[00:16:21.000 --> 00:16:22.000]  等著他來
[00:16:22.000 --> 00:16:24.000]  其他人去了哪裏呢
