
[00:00:00.000 --> 00:00:02.800]  大家好,主里面平安
[00:08:49.360 --> 00:08:51.160]  然後食物又有些規矩
[00:08:51.160 --> 00:08:52.160]  古靈精怪的
[00:08:52.160 --> 00:08:53.960]  這幫就是猶太人了
[00:08:53.960 --> 00:08:57.160]  其實好像我們現在發覺
[00:08:57.160 --> 00:08:59.720]  有一些人我們統稱了他水上人
[00:09:00.120 --> 00:09:01.120]  客家人
[00:09:01.120 --> 00:09:02.480]  福建人
[00:09:02.480 --> 00:09:04.760]  你會發覺那一批人
[00:09:04.760 --> 00:09:07.080]  被加了一個標籤
[00:09:07.080 --> 00:09:09.400]  那一批人就是有這種特徵的
[00:09:09.400 --> 00:09:11.320]  有特徵的就是這些人
[00:09:11.320 --> 00:09:13.920]  猶太人被迫散居
[00:09:13.920 --> 00:09:15.440]  散居在不同的地方
[00:09:15.440 --> 00:09:18.400]  其實你散居在不同的地方的時候
[00:09:18.400 --> 00:09:20.960]  你一定是受到那裡的文化影響的
[00:09:20.960 --> 00:09:22.440]  一定的
[00:09:22.440 --> 00:09:25.480]  如果你去外國生活一段時間的話
[00:09:25.480 --> 00:09:28.800]  你也會受到一些分逃的影響
[00:09:29.080 --> 00:09:30.720]  有些人就說
[00:09:30.720 --> 00:09:33.440]  去外國久了口音就不一樣了
[00:09:33.440 --> 00:09:35.840]  越是年紀輕的話
[00:09:35.840 --> 00:09:38.640]  他受影響的程度就不同了
[00:09:38.640 --> 00:09:40.640]  我認識一對兄弟
[00:09:40.640 --> 00:09:43.040]  他們很小的時候移民了
[00:09:43.040 --> 00:09:45.200]  但是哥哥大一點
[00:09:45.200 --> 00:09:47.320]  所以他回來的時候
[00:09:47.320 --> 00:09:49.200]  你會發覺他就像一個香港人
[00:09:49.200 --> 00:09:51.600]  他說話的廣東話很棒
[00:09:51.600 --> 00:09:54.120]  他整個人的感覺氣場
[00:09:54.120 --> 00:09:55.560]  說話的態度
[00:09:55.560 --> 00:09:56.880]  都是很香港人
[00:09:57.080 --> 00:09:59.080]  除了女朋友是白人之外
[00:09:59.080 --> 00:10:00.920]  他每樣東西都跟我們沒什麼分別
[00:10:00.920 --> 00:10:04.400]  但是弟弟去移民的時候比較小
[00:10:04.400 --> 00:10:06.200]  所以他回來的時候
[00:10:06.200 --> 00:10:08.840]  一看就覺得他變成了一個紅番
[00:10:08.840 --> 00:10:10.760]  整個身體肌肉
[00:10:10.760 --> 00:10:13.360]  然後說廣東話又不正
[00:10:13.360 --> 00:10:16.920]  態度完全是一個外國人
[00:10:16.920 --> 00:10:19.400]  變成了一個紅番
[00:10:19.400 --> 00:10:21.720]  插一條羽毛
[00:10:21.720 --> 00:10:23.200]  穿一件背心
[00:10:23.200 --> 00:10:25.000]  我以為他就是印第安人了
[00:10:25.000 --> 00:10:27.440]  他說完全不同了
[00:10:27.440 --> 00:10:30.000]  其實是會受影響的
[00:10:30.000 --> 00:10:32.040]  你看看《但以理書》裡面
[00:10:32.040 --> 00:10:33.000]  《但以理書》裡面
[00:10:33.000 --> 00:10:35.200]  但以理不是被人抓到皇宮裡面
[00:10:35.200 --> 00:10:36.560]  去受教育的嗎
[00:10:36.560 --> 00:10:39.840]  那麼他去到皇宮受教育
[00:10:39.840 --> 00:10:42.400]  他也改了一個名字叫做白提沙薩
[00:10:42.400 --> 00:10:44.320]  我們也改名字了
[00:10:44.320 --> 00:10:46.080]  我叫Jason
[00:10:46.080 --> 00:10:48.440]  Jason這個名字不是天生的
[00:10:48.440 --> 00:10:49.760]  別人改給我的
[00:10:49.760 --> 00:10:52.560]  不是,我自己有份改的
[00:10:52.560 --> 00:10:54.960]  或者你自己為自己改了英文名
[00:10:54.960 --> 00:10:59.040]  他們就是被人改了一個亞述的名字
[00:10:59.040 --> 00:11:02.560]  巴比倫的名字
[00:11:02.560 --> 00:11:05.880]  其實他們是有一些東西是要妥協的
[00:11:05.880 --> 00:11:07.880]  要學習當地的文化
[00:11:07.880 --> 00:11:10.640]  要在當地做他們的工作
[00:11:10.640 --> 00:11:12.680]  但以理還要做到很高
[00:11:12.680 --> 00:11:13.600]  不是像宰相那樣
[00:11:13.600 --> 00:11:16.240]  還要服侍了三代的皇朝
[00:11:16.240 --> 00:11:20.920]  但是他們又有些東西是不可以妥協的
[00:11:20.920 --> 00:11:22.240]  是不能妥協的
[00:11:22.240 --> 00:11:25.480]  譬如他們不肯吃皇帝給的食物
[00:11:25.480 --> 00:11:27.920]  只是喝水和吃菜
[00:11:27.920 --> 00:11:29.800]  而且容貌極其盡美
[00:11:29.800 --> 00:11:33.400]  所以我不知道我是不是應該多喝水和多吃菜
[00:11:33.400 --> 00:11:36.760]  容貌極其盡美
[00:11:36.760 --> 00:11:38.560]  不吃皇帝的東西
[00:11:38.560 --> 00:11:39.600]  還有
[00:11:39.600 --> 00:11:42.160]  又到了大劉氏王的年代
[00:11:42.160 --> 00:11:44.240]  大劉氏王立了一個禁令
[00:11:44.240 --> 00:11:46.120]  就是說三十天之內
[00:11:46.120 --> 00:11:48.760]  任何人都不准去求什麼
[00:11:48.760 --> 00:11:51.960]  向任何神明求什麼都不可以
[00:11:51.960 --> 00:11:53.960]  但但以理不理祂
[00:11:53.960 --> 00:11:55.480]  照樣去祈禱
[00:11:55.480 --> 00:11:56.960]  結果就被人抓了
[00:11:56.960 --> 00:11:58.200]  扔進獅子坑
[00:11:58.200 --> 00:11:59.800]  歌仔也有得唱
[00:11:59.800 --> 00:12:01.800]  我們彭遜那個
[00:12:01.800 --> 00:12:03.800]  但是耶和華的保守
[00:12:03.800 --> 00:12:04.800]  他就死不了
[00:12:04.800 --> 00:12:06.800]  你看到的
[00:12:06.800 --> 00:12:09.200]  但以理的案例告訴我們
[00:12:09.200 --> 00:12:11.720]  有些東西是可以妥協的
[00:12:11.720 --> 00:12:14.000]  有些東西是不可以妥協的
[00:12:14.000 --> 00:12:15.600]  在他的信仰裡面
[00:12:15.600 --> 00:12:17.240]  有些東西是要保留的
[00:12:17.240 --> 00:12:19.320]  但是憑什麼標準去判斷呢
[00:12:19.320 --> 00:12:22.560]  最大的事情就是我不知道什麼可以判斷
[00:12:22.560 --> 00:12:24.200]  我怎麼知道哪些可以妥協
[00:12:24.200 --> 00:12:25.200]  哪些不可以妥協
[00:12:25.200 --> 00:12:29.080]  其實按我的領袖
[00:12:29.080 --> 00:12:30.040]  我就覺得
[00:12:30.040 --> 00:12:31.840]  這個是一個
[00:12:31.840 --> 00:12:33.840]  我是誰的問題
[00:12:33.840 --> 00:12:35.440]  我到底是誰
[00:12:35.440 --> 00:12:38.520]  我到底是誰
[00:12:38.520 --> 00:12:40.480]  如果我問你是誰
[00:12:40.480 --> 00:12:41.240]  你會怎麼回答
[00:12:41.240 --> 00:12:43.440]  如果我問你是誰
[00:12:43.440 --> 00:12:46.320]  其實有時候是看場景的
[00:12:46.320 --> 00:12:47.560]  就是看你在哪裡
[00:12:47.560 --> 00:12:48.560]  如果在教會
[00:12:48.560 --> 00:12:51.240]  有人突然指著我問你是誰
[00:12:51.240 --> 00:12:52.560]  那我就回答他
[00:12:52.560 --> 00:12:53.760]  我是錦宣的傳道
[00:12:53.760 --> 00:12:55.560]  我是奸流的傳道
[00:12:55.560 --> 00:12:58.080]  如果我在我兒子的學校
[00:12:58.080 --> 00:12:59.560]  我進去
[00:12:59.560 --> 00:13:01.240]  別人問我是誰
[00:13:01.240 --> 00:13:03.000]  我是吳天林的爸爸
[00:13:03.000 --> 00:13:05.280]  其實做了人父親之後
[00:13:05.280 --> 00:13:06.920]  你會發覺我連名字都沒有了
[00:13:06.920 --> 00:13:09.960]  最多時候就是說這個是天林爸爸
[00:13:09.960 --> 00:13:13.400]  我老婆不是再叫我老公或者Jason了
[00:13:13.400 --> 00:13:14.600]  她叫爸爸了
[00:13:14.600 --> 00:13:15.840]  是不是
[00:13:15.840 --> 00:13:18.200]  就是做了人父親連名字都沒有了
[00:13:18.200 --> 00:13:20.120]  你自己是誰
[00:13:20.120 --> 00:13:21.360]  我是誰這件事
[00:13:21.360 --> 00:13:23.200]  其實隨著你的場景
[00:13:23.200 --> 00:13:25.160]  隨著你的環境不同
[00:13:25.160 --> 00:13:26.360]  是有改變的
[00:13:26.360 --> 00:13:28.480]  很多不同的身份
[00:13:28.480 --> 00:13:29.920]  就好像
[00:13:29.920 --> 00:13:33.240]  我是教會的傳道的同時間
[00:13:33.240 --> 00:13:35.480]  我也是我老婆的老公
[00:13:35.480 --> 00:13:39.160]  這些身份是直接影響著我
[00:13:39.160 --> 00:13:40.160]  做事
[00:13:40.160 --> 00:13:41.560]  行事為人的決定
[00:13:41.560 --> 00:13:43.560]  譬如在教會做事做得晚
[00:13:43.560 --> 00:13:45.440]  我也要給我老婆一個短信
[00:13:45.440 --> 00:13:47.720]  告訴她我晚一點回來吃飯
[00:13:47.920 --> 00:13:48.440]  是不是
[00:13:48.440 --> 00:13:50.120]  或者有些弟兄姊妹
[00:13:50.120 --> 00:13:51.720]  約我出去喝東西
[00:13:51.720 --> 00:13:52.880]  出去聊聊天
[00:13:52.880 --> 00:13:55.000]  我也要問一下我老婆放不放人
[00:13:55.000 --> 00:13:57.160]  你每一個身份
[00:13:57.160 --> 00:14:00.720]  是對你的行為決定是互相影響
[00:14:00.720 --> 00:14:03.360]  是有責任你要回應的
[00:14:03.360 --> 00:14:04.880]  不一定有衝突的
[00:14:04.880 --> 00:14:07.920]  彼此之間可能是很調和的
[00:14:07.920 --> 00:14:08.640]  不過
[00:14:08.640 --> 00:14:10.320]  你自己平時不覺眼
[00:14:10.320 --> 00:14:12.160]  你沒有去留意的時候
[00:14:12.160 --> 00:14:14.320]  你沒有發現你的身份
[00:14:14.320 --> 00:14:16.600]  在不斷地更替
[00:14:16.600 --> 00:14:19.200]  或者是你以不同身份做的一個決定
[00:14:19.200 --> 00:14:22.880]  在今天的經文裡面
[00:14:22.880 --> 00:14:24.880]  我們看到《雅各書》一章一節
[00:14:24.880 --> 00:14:27.480]  雅各稱他的修信人是什麼
[00:14:27.480 --> 00:14:30.080]  十二支派的人
[00:14:30.080 --> 00:14:31.960]  一講到十二支派
[00:14:31.960 --> 00:14:34.160]  大家就知道是在說以色列人
[00:14:34.160 --> 00:14:35.880]  只有以色列人有十二支派
[00:14:35.880 --> 00:14:39.280]  雅各叫他們十二支派
[00:14:39.280 --> 00:14:40.680]  就是說
[00:14:40.680 --> 00:14:44.480]  你們就算現在散居在不同地方
[00:14:44.760 --> 00:14:50.280]  我講的是你住在埃及
[00:14:50.280 --> 00:14:53.880]  你是羅馬政府的統治之下也好
[00:14:53.880 --> 00:14:56.840]  你已經不知道去到歐洲哪裡也好
[00:14:56.840 --> 00:14:57.920]  土耳其哪裡也好
[00:14:57.920 --> 00:15:01.000]  散居的十二支派
[00:15:01.000 --> 00:15:04.720]  你是以色列人
[00:15:04.720 --> 00:15:07.160]  你是上帝的子民
[00:15:07.160 --> 00:15:09.000]  你去到哪裡也好
[00:15:09.000 --> 00:15:12.600]  現在你以耶和華的子民的身份
[00:15:13.000 --> 00:15:16.880]  我是向耶和華的子民這個身份說話
[00:15:16.880 --> 00:15:20.000]  雅各是向耶和華的子民說話
[00:15:20.000 --> 00:15:22.000]  這一點很重要
[00:15:22.000 --> 00:15:24.920]  當一個流散了的群體
[00:15:24.920 --> 00:15:28.240]  他在很容易被影響的情況下
[00:15:28.240 --> 00:15:31.760]  他們這個信仰的身份
[00:15:31.760 --> 00:15:35.720]  導致他們依然很清楚自己是猶太人
[00:15:35.720 --> 00:15:38.440]  由第一次秘魯
[00:15:38.440 --> 00:15:40.200]  去到第一次的回歸
[00:15:40.320 --> 00:15:43.040]  中間是相隔了二百年
[00:15:43.040 --> 00:15:46.040]  二百年也不知道多少代人了
[00:15:46.040 --> 00:15:47.840]  第一次秘魯去到二百年
[00:15:47.840 --> 00:15:51.320]  其實已經是一批又一批的人死了
[00:15:51.320 --> 00:15:54.440]  當他們能夠回歸到耶路撒冷的時候
[00:15:54.440 --> 00:15:56.160]  其實那批人根本沒有經歷過
[00:15:56.160 --> 00:15:58.800]  以前所謂的大衛王朝所羅門時代
[00:15:58.800 --> 00:16:00.160]  沒有經歷過
[00:16:00.160 --> 00:16:02.320]  他們不知道那時候是多光輝
[00:16:02.320 --> 00:16:05.760]  他們只是因為他們的信仰的緣故
[00:16:05.760 --> 00:16:07.080]  他們知道自己是猶太人
[00:16:07.080 --> 00:16:08.520]  他們可以回去
[00:16:09.840 --> 00:16:12.920]  還有以色列人被人又亡了一次
[00:16:12.920 --> 00:16:17.000]  他們在主候七十年
[00:16:17.000 --> 00:16:19.520]  被羅馬政府再亡了
