
[00:00:00.000 --> 00:00:02.000]  天國的比喻
[00:09:30.000 --> 00:09:33.000]  他是拿撒勒人耶穌
[00:09:33.000 --> 00:09:36.000]  拿彈葉第一個反應是
[00:09:36.000 --> 00:09:39.000]  拿撒勒還會出什麼好東西
[00:09:39.000 --> 00:09:42.000]  所以耶穌出來傳道的時候
[00:09:42.000 --> 00:09:47.000]  那些宗教領袖根本就看不起他
[00:09:47.000 --> 00:09:50.000]  根本就提不起勁去認識這個人
[00:09:50.000 --> 00:09:51.000]  橫看橫看
[00:09:51.000 --> 00:09:55.000]  怎麼看都看不到耶穌是一個尼塞亞
[00:09:55.000 --> 00:09:59.000]  因為他們從外表去看
[00:09:59.000 --> 00:10:01.000]  由量去看
[00:10:01.000 --> 00:10:04.000]  由外表的證據去看
[00:10:04.000 --> 00:10:09.000]  他們看到的極其量都是一個很會說話
[00:10:09.000 --> 00:10:10.000]  懂法術
[00:10:10.000 --> 00:10:12.000]  江湖術士
[00:10:12.000 --> 00:10:14.000]  他們是這樣看耶穌
[00:10:14.000 --> 00:10:17.000]  看不到尼塞亞
[00:10:17.000 --> 00:10:22.000]  但是如果我們用生命的本質去看
[00:10:22.000 --> 00:10:26.000]  我們就會看到耶穌是尼塞亞
[00:10:26.000 --> 00:10:28.000]  看到天國
[00:10:28.000 --> 00:10:31.000]  當時跟隨耶穌的門徒
[00:10:31.000 --> 00:10:33.000]  是一班很低下階層的人
[00:10:33.000 --> 00:10:34.000]  有漁夫
[00:10:34.000 --> 00:10:35.000]  有奴隸
[00:10:35.000 --> 00:10:40.000]  甚至乎有一些妓女
[00:10:40.000 --> 00:10:43.000]  有些人可能首尾讀過一些書
[00:10:43.000 --> 00:10:47.000]  但是絕對不是當時的社會精英
[00:10:47.000 --> 00:10:49.000]  所以強大的羅馬帝國
[00:10:49.000 --> 00:10:52.000]  根本不把他們看在眼裡
[00:10:52.000 --> 00:10:55.000]  覺得這批人會成到什麼大事
[00:10:55.000 --> 00:10:58.000]  但結果怎樣
[00:10:58.000 --> 00:10:59.000]  就是這班人
[00:10:59.000 --> 00:11:02.000]  他們發覺教會竟然越長越大
[00:11:02.000 --> 00:11:06.000]  甚至乎對他們的帝國有威脅
[00:11:06.000 --> 00:11:09.000]  他們就開始逼迫教會
[00:11:09.000 --> 00:11:11.000]  在主後二至三世紀
[00:11:11.000 --> 00:11:16.000]  教會是經歷了很多次很嚴酷的迫害
[00:11:16.000 --> 00:11:19.000]  羅馬帝國甚至要將教會剷除
[00:11:19.000 --> 00:11:21.000]  但是今天呢
[00:11:21.000 --> 00:11:23.000]  今天我們看看
[00:11:23.000 --> 00:11:25.000]  那個不可一世
[00:11:25.000 --> 00:11:28.000]  強到不得了的羅馬帝國
[00:11:28.000 --> 00:11:31.000]  在今天已經是一個
[00:11:31.000 --> 00:11:36.000]  有些遺跡讓我們去旅行看看的廢墟
[00:11:36.000 --> 00:11:40.000]  但是基督教這個教會
[00:11:40.000 --> 00:11:44.000]  在我們今天已經成為歷史上
[00:11:44.000 --> 00:11:50.000]  我想沒有人會夢想去剷除得到的一個團體
[00:11:50.000 --> 00:11:53.000]  所以當日很小的芥菜種
[00:11:53.000 --> 00:11:58.000]  今天已經成了一棵真正的大樹
[00:11:58.000 --> 00:12:01.000]  但是當教會成為大樹的時候
[00:12:01.000 --> 00:12:05.000]  引誘又來了
[00:12:05.000 --> 00:12:08.000]  我們很容易喜歡壯觀的東西
[00:12:08.000 --> 00:12:12.000]  我們很容易喜歡一棵芥菜樹
[00:12:12.000 --> 00:12:14.000]  多過芥菜種
[00:12:14.000 --> 00:12:18.000]  芥菜樹一處擎天那麼大
[00:12:18.000 --> 00:12:20.000]  才可以遮蓋世界
[00:12:20.000 --> 00:12:23.000]  才可以影響世界
[00:12:23.000 --> 00:12:28.000]  我們覺得基督教的角度就是要這樣
[00:12:28.000 --> 00:12:29.000]  要那麼威風
[00:12:29.000 --> 00:12:32.000]  不是怎樣戰勝這個世界
[00:12:32.000 --> 00:12:38.000]  就好像浪子的比喻
[00:12:38.000 --> 00:12:41.000]  他就是想要爸爸的財產
[00:12:41.000 --> 00:12:45.000]  要了爸爸的財產就不想要爸爸了
[00:12:45.000 --> 00:12:48.000]  有財產就飛了
[00:12:48.000 --> 00:12:49.000]  自由了
[00:12:49.000 --> 00:12:51.000]  可以獨立了
[00:12:51.000 --> 00:12:55.000]  但聖經說天國是好像芥菜種
[00:12:55.000 --> 00:12:59.000]  而不是芥菜樹
[00:12:59.000 --> 00:13:03.000]  樹和芥菜種有什麼不同呢
[00:13:03.000 --> 00:13:07.000]  一棵樹好像不錯
[00:13:07.000 --> 00:13:10.000]  樹大又遮陰
[00:13:10.000 --> 00:13:12.000]  一粒種子那麼小
[00:13:12.000 --> 00:13:13.000]  太卑微
[00:13:13.000 --> 00:13:15.000]  太不顯眼
[00:13:15.000 --> 00:13:18.000]  但是有很多很多的不同
[00:13:18.000 --> 00:13:20.000]  最不同的是樹
[00:13:20.000 --> 00:13:22.000]  它的生長可以很高
[00:13:22.000 --> 00:13:24.000]  但它的生命週期
[00:13:24.000 --> 00:13:27.000]  也會令它很快結束
[00:13:27.000 --> 00:13:29.000]  就會倒下
[00:13:29.000 --> 00:13:30.000]  凋謝
[00:13:30.000 --> 00:13:34.000]  但是落在地上的種子
[00:13:34.000 --> 00:13:37.000]  它才會生生不息
[00:13:37.000 --> 00:13:41.000]  蘊含著無限的生機
[00:13:41.000 --> 00:13:45.000]  所以聖經說天國好像芥菜種
[00:13:45.000 --> 00:13:47.000]  而不是芥菜樹
[00:13:47.000 --> 00:13:49.000]  如果忽略了這一點
[00:13:49.000 --> 00:13:51.000]  就會出問題
[00:13:51.000 --> 00:13:54.000]  好像西方的教會一樣
[00:13:54.000 --> 00:13:57.000]  西方很早就有教會
[00:13:57.000 --> 00:14:02.000]  幾千年在聖經裡面學會了尊重人權
[00:14:02.000 --> 00:14:03.000]  學會了平等
[00:14:03.000 --> 00:14:05.000]  學會了自由
[00:14:05.000 --> 00:14:09.000]  慢慢他們就追求這些
[00:14:09.000 --> 00:14:11.000]  慢慢他們甚至覺得
[00:14:11.000 --> 00:14:15.000]  我們有這些平等、自由、人權
[00:14:15.000 --> 00:14:18.000]  就可以帶來美好的生活
[00:14:18.000 --> 00:14:21.000]  慢慢就凋棄了
[00:14:21.000 --> 00:14:26.000]  教懂他們這些價值觀的神和聖經
[00:14:26.000 --> 00:14:29.000]  教會凋棄了的時候
[00:14:29.000 --> 00:14:34.000]  教堂淪為旅遊景點的建築物的時候
[00:14:34.000 --> 00:14:39.000]  我們就會看到很多問題出現
[00:14:39.000 --> 00:14:42.000]  所以避免本末倒置
[00:14:42.000 --> 00:14:43.000]  教會大了
[00:14:43.000 --> 00:14:45.000]  我們要去敵堂
[00:14:45.000 --> 00:14:47.000]  我們要去抗堂
[00:14:47.000 --> 00:14:49.000]  我們要去宣教
[00:14:49.000 --> 00:14:53.000]  我們要再成為一粒種子
[00:14:53.000 --> 00:14:55.000]  埋在地裡
[00:14:55.000 --> 00:14:58.000]  去長出更多的粒子
[00:14:58.000 --> 00:15:01.000]  所以約翰福音十二章二十四節
[00:15:01.000 --> 00:15:03.000]  耶穌是這樣說我們
[00:15:03.000 --> 00:15:06.000]  「我實實在在告訴你們
[00:15:06.000 --> 00:15:09.000]  一粒麥子不落在地裡死了
[00:15:09.000 --> 00:15:11.000]  仍舊是一粒
[00:15:11.000 --> 00:15:16.000]  若是死了就掘出很多子粒來」
[00:15:16.000 --> 00:15:22.000]  所以我們要看到的
[00:15:22.000 --> 00:15:25.000]  仍然是一粒芥菜種
[00:15:25.000 --> 00:15:30.000]  而不是只是滿足成為一棵芥菜樹
[00:15:30.000 --> 00:15:32.000]  在經文裡
[00:15:32.000 --> 00:15:35.000]  經文也很清楚指出
[00:15:35.000 --> 00:15:39.000]  一粒不是一堆
[00:15:39.000 --> 00:15:41.000]  也不是芥菜種
[00:15:41.000 --> 00:15:44.000]  而是一粒
[00:15:44.000 --> 00:15:46.000]  很有意思
[00:15:46.000 --> 00:15:51.000]  我們不要小看一個基督徒的力量
[00:15:51.000 --> 00:15:55.000]  當我們去直堂報道的時候
[00:15:55.000 --> 00:15:59.000]  我們會想著一大群人去群策群力
[00:15:59.000 --> 00:16:00.000]  沒錯
[00:16:00.000 --> 00:16:03.000]  群策群力的確很有功用
[00:16:03.000 --> 00:16:11.000]  但我們也不要小看一個基督徒的力量
[00:16:11.000 --> 00:16:16.000]  因為聖經說天國是一粒芥菜種
[00:16:16.000 --> 00:16:18.000]  不是一堆芥菜種
[00:16:18.000 --> 00:16:19.000]  是一粒
[00:16:19.000 --> 00:16:23.000]  所以在公司如果只有你一個靈丁的基督徒
[00:16:23.000 --> 00:16:28.000]  在家裡朋友親人裡只有你一個靈丁的信主
[00:16:28.000 --> 00:16:30.000]  獨立難知
[00:16:30.000 --> 00:16:32.000]  不要灰心
[00:16:32.000 --> 00:16:36.000]  只要我們是一個有新生命的基督徒
[00:16:36.000 --> 00:16:39.000]  我們就是那一粒芥菜種
[00:16:39.000 --> 00:16:42.000]  天國就要透過我們這一粒芥菜種
[00:16:42.000 --> 00:16:46.000]  去傳開去擴大
[00:16:46.000 --> 00:16:50.000]  我又借用楊慕公牧師
[00:16:50.000 --> 00:16:53.000]  他裡面有一個很精彩的見證
[00:16:53.000 --> 00:16:55.000]  我今天又跟大家分享
[00:16:55.000 --> 00:16:59.000]  他說基督教歷史上有一個很偉大的故事
[00:16:59.000 --> 00:17:02.000]  是關於塔利馬克思
[00:17:02.000 --> 00:17:05.000]  他原本是一個沙漠的隱士
[00:17:05.000 --> 00:17:07.000]  一直隱居在沙漠
[00:17:07.000 --> 00:17:09.000]  跟上帝相交
[00:17:09.000 --> 00:17:10.000]  很滿足
[00:17:10.000 --> 00:17:14.000]  但是有一天上帝要他進入羅馬城
[00:17:14.000 --> 00:17:19.000]  羅馬城曾經被稱為基督徒的城市
[00:17:19.000 --> 00:17:22.000]  但是這些羅馬基督徒的城市
[00:17:22.000 --> 00:17:26.000]  很多基督徒已經淪為掛名的基督徒
[00:17:26.000 --> 00:17:30.000]  他們最喜歡和最重要的節目是什麼呢?
[00:17:30.000 --> 00:17:33.000]  就是競技場裡面的搏鬥
[00:17:33.000 --> 00:17:36.000]  羅馬觀眾認為搏鬥流血越多
[00:17:36.000 --> 00:17:38.000]  就越盡興
[00:17:38.000 --> 00:17:44.000]  所以這種兩個人搏鬥的遊戲節目
[00:17:44.000 --> 00:17:49.000]  往往是有一個人死亡才結束
[00:17:49.000 --> 00:17:51.000]  就算不死也要重傷
[00:17:51.000 --> 00:17:53.000]  流很多很多血
[00:17:53.000 --> 00:17:56.000]  這樣才完全失去戰鬥力
[00:17:56.000 --> 00:17:57.000]  就被人抬走
[00:17:57.000 --> 00:17:59.000]  這樣就圓滿了
[00:17:59.000 --> 00:18:04.000]  塔利馬克思被聖靈引導他進入了競技場
[00:18:04.000 --> 00:18:08.000]  看到這個情形簡直心如火焚
[00:18:08.000 --> 00:18:10.000]  他站起來大聲喊
[00:18:10.000 --> 00:18:13.000]  哇!這個真的是羅馬真正的罪惡
[00:18:13.000 --> 00:18:16.000]  我們不應該這樣做的
[00:18:16.000 --> 00:18:17.000]  但是沒有人理他
[00:18:17.000 --> 00:18:18.000]  你想想
[00:18:18.000 --> 00:18:20.000]  每個人都紅眼睛
[00:18:20.000 --> 00:18:24.000]  掛著很多很多的刺激在裡面
[00:18:24.000 --> 00:18:27.000]  於是塔利馬克思他忍不住了
[00:18:27.000 --> 00:18:29.000]  他走到場上
[00:18:29.000 --> 00:18:31.000]  在這兩個搏鬥的人的中間
[00:18:31.000 --> 00:18:34.000]  他要試圖將他們兩個人分開
[00:18:34.000 --> 00:18:37.000]  但是鬥士一腳踢開他
[00:18:37.000 --> 00:18:39.000]  根本不理他
[00:18:39.000 --> 00:18:41.000]  他爬起來又再走回去
[00:18:41.000 --> 00:18:42.000]  分開他們
[00:18:42.000 --> 00:18:43.000]  又再打倒
[00:18:43.000 --> 00:18:45.000]  他又起來又再去
[00:18:45.000 --> 00:18:48.000]  觀眾欣賞得如火如荼
[00:18:48.000 --> 00:18:50.000]  如癡如醉
[00:18:50.000 --> 00:18:51.000]  竟然有這個情形
[00:18:51.000 --> 00:18:52.000]  他們很生氣
[00:18:52.000 --> 00:18:53.000]  個個大喊
[00:18:53.000 --> 00:18:56.000]  趕他出去吧!趕他出去吧!
[00:18:56.000 --> 00:18:58.000]  但是他就是不肯走
[00:18:58.000 --> 00:18:59.000]  就在這個混亂裡面
[00:18:59.000 --> 00:19:02.000]  不知道是誰就使出一支長矛
[00:19:02.000 --> 00:19:04.000]  一射
[00:19:04.000 --> 00:19:06.000]  射中了他的心臟
[00:19:06.000 --> 00:19:09.000]  塔利馬克思就是這樣
[00:19:09.000 --> 00:19:11.000]  當場死去
[00:19:11.000 --> 00:19:13.000]  在這個時候
[00:19:13.000 --> 00:19:16.000]  全場鴉雀無聲
[00:19:16.000 --> 00:19:18.000]  很靜
[00:19:18.000 --> 00:19:22.000]  搏鬥都沒有辦法繼續下去
[00:19:22.000 --> 00:19:25.000]  人們看著這個死去的人
[00:19:25.000 --> 00:19:27.000]  他們開始反省
[00:19:27.000 --> 00:19:30.000]  全城開始自己在想
[00:19:30.000 --> 00:19:32.000]  為什麼我們會這樣
[00:19:32.000 --> 00:19:34.000]  我們在做什麼
[00:19:34.000 --> 00:19:36.000]  為什麼我們不見血
[00:19:36.000 --> 00:19:38.000]  不可以興奮
[00:19:38.000 --> 00:19:42.000]  從此羅馬靖取消了這個
[00:19:42.000 --> 00:19:47.000]  以血取血觀眾的競技搏鬥節目
[00:19:47.000 --> 00:19:48.000]  我們看看
[00:19:48.000 --> 00:19:50.000]  塔利馬克思一個人
[00:19:50.000 --> 00:19:54.000]  他改變了整個羅馬靖的惡習
[00:19:54.000 --> 00:19:56.000]  羅馬靖的競技搏鬥
[00:19:56.000 --> 00:19:59.000]  曾經是全城最熱門的娛樂
[00:19:59.000 --> 00:20:01.000]  他的瘋狂程度
[00:20:01.000 --> 00:20:04.000]  有如今天香港看賽馬一樣
[00:20:04.000 --> 00:20:08.000]  但是一個默默無聞的人的力量
[00:20:08.000 --> 00:20:10.000]  就可以為整個民族
[00:20:10.000 --> 00:20:12.000]  視為最重要的娛樂
[00:20:12.000 --> 00:20:14.000]  就這樣取消
[00:20:14.000 --> 00:20:17.000]  讓他們認識到自己的罪
[00:20:17.000 --> 00:20:19.000]  所以弟兄姊妹
[00:20:19.000 --> 00:20:22.000]  天國好像一粒種子
[00:20:22.000 --> 00:20:23.000]  我們有沒有想過
[00:20:23.000 --> 00:20:26.000]  這粒種子就是我們每一個
[00:20:26.000 --> 00:20:29.000]  我們都可以讓天國
[00:20:29.000 --> 00:20:33.000]  在我們身上去彰顯、去擴大
[00:20:33.000 --> 00:20:38.000]  這個是塔利馬克思的見證
[00:20:38.000 --> 00:20:46.000]  我們又說回聖經裏面記載的兩個比喻
[00:20:46.000 --> 00:20:49.000]  先是芥菜種
[00:20:49.000 --> 00:20:52.000]  再是面教的比喻
[00:20:52.000 --> 00:20:53.000]  有解經家說
[00:20:53.000 --> 00:20:56.000]  這兩個比喻是前後互相補足的
[00:20:56.000 --> 00:20:59.000]  芥菜種的比喻
[00:20:59.000 --> 00:21:02.000]  就好像一個男人在田裏耕種
