
[00:00:00.000 --> 00:00:05.000]  今日有我們本堂唐主任曾銳桂木斯在我們當中靜悼
[00:08:06.000 --> 00:08:08.000]  就是為教會
[00:08:08.000 --> 00:08:10.000]  留意這裡就是最難解釋
[00:08:10.000 --> 00:08:13.000]  我要在自己的肉身上
[00:08:13.000 --> 00:08:17.000]  補滿基督未盡的苦難
[00:08:17.000 --> 00:08:19.000]  是不是基督在十誡上的犧牲
[00:08:19.000 --> 00:08:22.000]  贖罪還是有欠缺呢?
[00:08:22.000 --> 00:08:24.000]  表面就是這樣
[00:08:24.000 --> 00:08:27.000]  當然我們知道不是這樣
[00:08:27.000 --> 00:08:31.000]  保羅更加不會有一種的淺妄
[00:08:31.000 --> 00:08:33.000]  來說耶穌你未夠
[00:08:33.000 --> 00:08:34.000]  我要補滿
[00:08:34.000 --> 00:08:36.000]  當然不是這個意思
[00:08:36.000 --> 00:08:37.000]  我們都明白
[00:08:37.000 --> 00:08:39.000]  似乎比較容易的就是
[00:08:39.000 --> 00:08:42.000]  下文說的為教會
[00:08:42.000 --> 00:08:43.000]  為弟兄姊妹
[00:08:43.000 --> 00:08:46.000]  特別是第二章的第四節
[00:08:46.000 --> 00:08:47.000]  第五節
[00:08:47.000 --> 00:08:53.000]  「我說者說,免得有人用花言巧語
[00:08:53.000 --> 00:08:57.000]  迷惑你們,雖然我身體不在你們那裡
[00:08:57.000 --> 00:08:59.000]  心卻與你們同在
[00:08:59.000 --> 00:09:02.000]  很高興見你們循規蹈矩
[00:09:02.000 --> 00:09:05.000]  對基督的信心也堅固」
[00:09:05.000 --> 00:09:07.000]  似乎就是圍繞著
[00:09:07.000 --> 00:09:09.000]  弟兄姊妹能夠
[00:09:09.000 --> 00:09:11.000]  可以在基督的救恩
[00:09:11.000 --> 00:09:13.000]  那個智慧知識上
[00:09:13.000 --> 00:09:15.000]  一路的增長
[00:09:15.000 --> 00:09:18.000]  以至他們能夠循規蹈矩的成長
[00:09:18.000 --> 00:09:19.000]  因為第六節之後
[00:09:19.000 --> 00:09:21.000]  就說那些異端
[00:09:21.000 --> 00:09:23.000]  就會有一些很隱蔽的事情
[00:09:23.000 --> 00:09:26.000]  令人很雀躍
[00:09:26.000 --> 00:09:29.000]  很想去學那些奧秘的東西
[00:09:29.000 --> 00:09:32.000]  但那些東西是會帶人離開基督的
[00:09:32.000 --> 00:09:34.000]  所以保羅就說你們要小心
[00:09:34.000 --> 00:09:37.000]  經常說要循規蹈矩
[00:09:37.000 --> 00:09:40.000]  屬靈的生命成長是不會有捷徑的
[00:09:40.000 --> 00:09:44.000]  所以基督患難的欠缺
[00:09:44.000 --> 00:09:47.000]  似乎就是保羅很想藉著他們這群使徒
[00:09:47.000 --> 00:09:49.000]  或者他自己先
[00:09:49.000 --> 00:09:52.000]  來讓哥羅西
[00:09:52.000 --> 00:09:54.000]  路第加的教會
[00:09:54.000 --> 00:09:58.000]  能夠認識基督是圓滿的
[00:09:58.000 --> 00:10:01.000]  基督就是神一切的奧秘
[00:10:01.000 --> 00:10:05.000]  基督就是將人帶到與神和好
[00:10:05.000 --> 00:10:08.000]  這是一章23節來講述
[00:10:08.000 --> 00:10:12.000]  只要你們在持守信仰根基穩固
[00:10:12.000 --> 00:10:14.000]  再一次說這些根基
[00:10:14.000 --> 00:10:16.000]  和循序漸進
[00:10:16.000 --> 00:10:17.000]  堅定不移
[00:10:17.000 --> 00:10:19.000]  不致動搖
[00:10:19.000 --> 00:10:24.000]  離開了你們從前所聽見福音的盼望
[00:10:24.000 --> 00:10:27.000]  這個福音就是傳到普天之下的
[00:10:27.000 --> 00:10:30.000]  而且剛才我所講的第22節
[00:10:30.000 --> 00:10:34.000]  如今藉著他兒子肉身的死
[00:10:34.000 --> 00:10:37.000]  已經使你們與他自己和好
[00:10:37.000 --> 00:10:40.000]  保羅看到
[00:10:40.000 --> 00:10:43.000]  基督的救贖
[00:10:43.000 --> 00:10:45.000]  他完成的救恩
[00:10:45.000 --> 00:10:49.000]  是將任何信基督的人
[00:10:49.000 --> 00:10:52.000]  都可以帶到與神和好
[00:10:52.000 --> 00:10:56.000]  這是神在歷史裏已經做的工程
[00:10:56.000 --> 00:10:59.000]  現在使徒保羅能夠參與
[00:10:59.000 --> 00:11:02.000]  在這個偉大的工程裏
[00:11:02.000 --> 00:11:04.000]  所以他看到
[00:11:04.000 --> 00:11:07.000]  他自己願意為這個福音
[00:11:07.000 --> 00:11:09.000]  來效力
[00:11:09.000 --> 00:11:13.000]  他願意為哥羅西的教會
[00:11:13.000 --> 00:11:16.000]  不是他親自建立的教會
[00:11:16.000 --> 00:11:18.000]  來效力
[00:11:18.000 --> 00:11:20.000]  他說現在我為你們受苦
[00:11:20.000 --> 00:11:23.000]  我反而覺得快樂
[00:11:23.000 --> 00:11:26.000]  這本書叫監獄的書信
[00:11:26.000 --> 00:11:28.000]  羅馬的監獄
[00:11:28.000 --> 00:11:30.000]  一個軟禁式的監獄
[00:11:30.000 --> 00:11:33.000]  保羅現在坐監
[00:11:33.000 --> 00:11:36.000]  他的心境
[00:11:36.000 --> 00:11:39.000]  知道哥羅西教會有一些問題
[00:11:39.000 --> 00:11:41.000]  因為有一個
[00:11:41.000 --> 00:11:43.000]  第四章裏說
[00:11:43.000 --> 00:11:45.000]  以巴忽提來跟他說
[00:11:45.000 --> 00:11:49.000]  關於哥羅西現在面對的一個危機
[00:11:49.000 --> 00:11:51.000]  保羅意識到
[00:11:51.000 --> 00:11:55.000]  那些傳不純正福音的人
[00:11:55.000 --> 00:11:58.000]  會帶給哥羅西教會
[00:11:58.000 --> 00:12:00.000]  很嚴重的影響
[00:12:00.000 --> 00:12:04.000]  所以就預先寫這封信警告
[00:12:04.000 --> 00:12:07.000]  很多時候不是立即
[00:12:07.000 --> 00:12:09.000]  說到他們的問題
[00:12:09.000 --> 00:12:12.000]  然後才把最榮耀的耶穌基督
[00:12:12.000 --> 00:12:14.000]  是怎樣的一位主
[00:12:14.000 --> 00:12:15.000]  說出來
[00:12:15.000 --> 00:12:17.000]  譬如我們上次說的
[00:12:17.000 --> 00:12:21.000]  15節開始一直到第23節
[00:12:21.000 --> 00:12:23.000]  提到耶穌
[00:12:23.000 --> 00:12:25.000]  是造物的主宰
[00:12:25.000 --> 00:12:28.000]  是守生的一位造物主
[00:12:28.000 --> 00:12:30.000]  一切的萬有
[00:12:30.000 --> 00:12:32.000]  是由祂來創造
[00:12:32.000 --> 00:12:35.000]  然後另一個對比
[00:12:35.000 --> 00:12:38.000]  就是祂由死復活的守生者
[00:12:38.000 --> 00:12:40.000]  無論是天上
[00:12:40.000 --> 00:12:42.000]  祂本身的身份
[00:12:42.000 --> 00:12:45.000]  是這一位造物的主宰
[00:12:45.000 --> 00:12:47.000]  再說祂來到這個世界
[00:12:47.000 --> 00:12:48.000]  成就了救恩之後
[00:12:48.000 --> 00:12:51.000]  是從死裏面首先的復生
[00:12:51.000 --> 00:12:53.000]  這是一章的18節
[00:12:53.000 --> 00:12:56.000]  祂是身體的頭
[00:12:56.000 --> 00:12:57.000]  祂是原始
[00:12:57.000 --> 00:13:01.000]  是從死人當中復活的守生者
[00:13:01.000 --> 00:13:04.000]  好讓祂在萬有當中居首位
[00:13:04.000 --> 00:13:06.000]  凡事上居首位
[00:13:06.000 --> 00:13:09.000]  保羅見到這麼嚴肅的事
[00:13:09.000 --> 00:13:10.000]  主耶穌
[00:13:10.000 --> 00:13:14.000]  這是到處被人嘲笑的拿撒勒人
[00:13:14.000 --> 00:13:16.000]  一個木匠的兒子
[00:13:16.000 --> 00:13:19.000]  怎麼可能是造物的主宰呢?
[00:13:19.000 --> 00:13:22.000]  不是這麼多人會對主耶穌拍手掌
[00:13:22.000 --> 00:13:24.000]  有掌聲
[00:13:24.000 --> 00:13:25.000]  你做祂的使徒
[00:13:25.000 --> 00:13:26.000]  做祂的門徒
[00:13:26.000 --> 00:13:29.000]  現在保羅在監獄裏面坐牢
[00:13:29.000 --> 00:13:30.000]  但是
[00:13:30.000 --> 00:13:34.000]  他有榮耀的眼光
[00:13:34.000 --> 00:13:40.000]  他看到將來才有終極的頒獎
[00:13:40.000 --> 00:13:42.000]  弟兄姊妹
[00:13:42.000 --> 00:13:45.000]  這是很重要的事
[00:13:45.000 --> 00:13:47.000]  我們能不能夠看到
[00:13:47.000 --> 00:13:50.000]  我們今生這麼有限的人生
[00:13:50.000 --> 00:13:53.000]  神給我們各樣的際遇
[00:13:53.000 --> 00:13:55.000]  成長的背景
[00:13:55.000 --> 00:13:56.000]  就是為今天
[00:13:56.000 --> 00:13:59.000]  我們能夠為福音去效力
[00:13:59.000 --> 00:14:01.000]  就是我們能夠將人
[00:14:01.000 --> 00:14:04.000]  帶到與神和好
[00:14:04.000 --> 00:14:05.000]  這個救恩
[00:14:05.000 --> 00:14:09.000]  就是使人可以去到神的面前
[00:14:09.000 --> 00:14:11.000]  保羅說
[00:14:11.000 --> 00:14:13.000]  這就是一個很大的奧秘
[00:14:13.000 --> 00:14:14.000]  二十六節
[00:14:14.000 --> 00:14:16.000]  一章的二十六節
[00:14:16.000 --> 00:14:20.000]  這就是歷世歷代所隱藏的奧秘
[00:14:20.000 --> 00:14:24.000]  但是如今已經向他的聖徒顯明
[00:14:24.000 --> 00:14:26.000]  神要讓他們知道
[00:14:26.000 --> 00:14:28.000]  這個奧秘在外邦人當中
[00:14:28.000 --> 00:14:30.000]  有何等豐盛的榮耀
[00:14:30.000 --> 00:14:35.000]  就是基督在你們的心裏成了榮耀的盼望
[00:14:35.000 --> 00:14:37.000]  榮耀的盼望
[00:14:37.000 --> 00:14:39.000]  對主耶穌的認識
[00:14:39.000 --> 00:14:41.000]  你就會有盼望
[00:14:41.000 --> 00:14:43.000]  而且這是一個榮耀的盼望
[00:14:43.000 --> 00:14:45.000]  不是普通的盼望這麼簡單
[00:14:45.000 --> 00:14:47.000]  人沒有盼望
[00:14:47.000 --> 00:14:49.000]  是會有一個絕望的
[00:14:49.000 --> 00:14:52.000]  絕望是很恐怖的
[00:14:52.000 --> 00:14:55.000]  有一位叫林正鏘的律師
[00:14:55.000 --> 00:14:56.000]  在國內
[00:14:56.000 --> 00:14:57.000]  相當出名的
[00:14:57.000 --> 00:14:59.000]  他在2012年的時候
[00:14:59.000 --> 00:15:01.000]  就在一個節目
[00:15:01.000 --> 00:15:04.000]  叫做中國好聲音的一個節目
[00:15:04.000 --> 00:15:08.000]  來講述他作為律師這麼多年
[00:15:08.000 --> 00:15:11.000]  講到法治公義的社會
[00:15:11.000 --> 00:15:13.000]  應該怎樣呢?
[00:15:13.000 --> 00:15:16.000]  他舉了一個很真實的例子
[00:15:16.000 --> 00:15:18.000]  是他自己親自面對
[00:15:18.000 --> 00:15:22.000]  有一個囚犯在監獄裏
[00:15:22.000 --> 00:15:25.000]  看到一本書
[00:15:25.000 --> 00:15:27.000]  講了一個故事
[00:15:27.000 --> 00:15:29.000]  他就很感動
[00:15:29.000 --> 00:15:31.000]  他就知道這個林正鏘律師
[00:15:31.000 --> 00:15:33.000]  是去幫一些囚犯
[00:15:33.000 --> 00:15:36.000]  去其他地方等等
[00:15:36.000 --> 00:15:37.000]  在監獄裏
[00:15:37.000 --> 00:15:39.000]  幫他們去奔走
[00:15:39.000 --> 00:15:41.000]  很多事情
[00:15:41.000 --> 00:15:42.000]  他就寫一封信
[00:15:42.000 --> 00:15:43.000]  其實是不認識的
[00:15:43.000 --> 00:15:45.000]  寫一封信給這位林律師
[00:15:45.000 --> 00:15:48.000]  就說他看到這個故事
[00:15:48.000 --> 00:15:50.000]  很有感動
[00:15:50.000 --> 00:15:53.000]  很想他自己也能夠這樣
[00:15:53.000 --> 00:15:56.000]  因為他是一個織反
[00:15:56.000 --> 00:16:00.000]  經常進出監獄
[00:16:00.000 --> 00:16:03.000]  那次他看了這本書之後
[00:16:03.000 --> 00:16:05.000]  就講了一個故事
[00:16:05.000 --> 00:16:06.000]  那個故事就是說
[00:16:06.000 --> 00:16:10.000]  同樣都是有一個犯人
[00:16:10.000 --> 00:16:13.000]  他差不多要放監了
[00:16:13.000 --> 00:16:16.000]  但是他很擔心
[00:16:16.000 --> 00:16:17.000]  我的家人
[00:16:17.000 --> 00:16:19.000]  我的太太
[00:16:19.000 --> 00:16:21.000]  會不會接納我呢?
[00:16:21.000 --> 00:16:24.000]  這個故事是發生在日本的
[00:16:24.000 --> 00:16:27.000]  那本書所講的故事
[00:16:27.000 --> 00:16:30.000]  他就寫一封信給他的太太
[00:16:30.000 --> 00:16:33.000]  他說如果你真的寬恕我
[00:16:33.000 --> 00:16:37.000]  你在我家門口的那棵樹
[00:16:37.000 --> 00:16:39.000]  你圍一條黃絲吉
[00:16:39.000 --> 00:16:41.000]  讓我知道
[00:16:41.000 --> 00:16:43.000]  我是被接納了
[00:16:43.000 --> 00:16:46.000]  這個囚犯就跟林律師說
[00:16:46.000 --> 00:16:48.000]  他說我很感動
[00:16:48.000 --> 00:16:52.000]  我又是一個經常出入監獄的人
[00:16:52.000 --> 00:16:55.000]  人看起來也沒有什麼盼望
[00:16:55.000 --> 00:16:57.000]  但是我也很想
[00:16:57.000 --> 00:16:58.000]  我的家人
[00:16:58.000 --> 00:16:59.000]  我的太太
[00:16:59.000 --> 00:17:00.000]  寬恕我
[00:17:00.000 --> 00:17:02.000]  他說我也很想
[00:17:02.000 --> 00:17:04.000]  他能夠綁一條絲帶
[00:17:04.000 --> 00:17:06.000]  希望讓他知道
[00:17:06.000 --> 00:17:09.000]  他真的能夠被收納
[00:17:09.000 --> 00:17:11.000]  這個林正江律師
[00:17:11.000 --> 00:17:15.000]  就是來將這個真實的故事
[00:17:15.000 --> 00:17:17.000]  帶進一個公義的社會
[00:17:17.000 --> 00:17:19.000]  法治的社會
[00:17:19.000 --> 00:17:21.000]  有沒有一個憐憫呢?
[00:17:21.000 --> 00:17:25.000]  這樣一個演講
[00:17:25.000 --> 00:17:28.000]  這位律師
[00:17:28.000 --> 00:17:30.000]  親愛的弟兄姊妹
[00:17:30.000 --> 00:17:33.000]  我們來到這個時代
[00:17:33.000 --> 00:17:35.000]  我想我們最重要的
[00:17:35.000 --> 00:17:37.000]  是道保羅告訴我們
[00:17:37.000 --> 00:17:41.000]  他願意用他的肉身的仇父
[00:17:41.000 --> 00:17:45.000]  被人嘲笑他
[00:17:45.000 --> 00:17:49.000]  放下自己一切的身份
[00:17:49.000 --> 00:17:51.000]  在這張聖經
[00:17:51.000 --> 00:17:55.000]  講完耶穌萬有的主宰
[00:17:55.000 --> 00:17:58.000]  從死裡復活的守生者
[00:17:58.000 --> 00:18:00.000]  一切都是屬於耶穌的
[00:18:00.000 --> 00:18:02.000]  第二章的六節
[00:18:02.000 --> 00:18:05.000]  一路開始講異端的問題
[00:18:05.000 --> 00:18:07.000]  但是在這個大段落裡
[00:18:07.000 --> 00:18:12.000]  先將自己的屍體擺出來
[00:18:12.000 --> 00:18:15.000]  先將自己的履歷擺出來
[00:18:15.000 --> 00:18:20.000]  我是一個怎樣的為福音效力的人呢?
[00:18:20.000 --> 00:18:23.000]  不是數他自己是法利塞人
[00:18:23.000 --> 00:18:25.000]  不是數他自己是
[00:18:25.000 --> 00:18:28.000]  變雅敏支派的一個人
[00:18:28.000 --> 00:18:30.000]  更加不是說他是一個
[00:18:30.000 --> 00:18:35.000]  加瑪列教法師門下的一個教法師
[00:18:35.000 --> 00:18:38.000]  更加沒有說自己是羅馬的公民
[00:18:38.000 --> 00:18:40.000]  沒有說自己是一個
[00:18:40.000 --> 00:18:42.000]  學貫中西的一個人
[00:18:42.000 --> 00:18:44.000]  沒有說這一切
[00:18:44.000 --> 00:18:47.000]  他說自己很榮幸
[00:18:47.000 --> 00:18:49.000]  我為你們受苦
[00:18:49.000 --> 00:18:51.000]  我倒覺得很快樂
[00:18:51.000 --> 00:18:53.000]  為什麼呢?
[00:18:53.000 --> 00:18:54.000]  為基督的身體
[00:18:54.000 --> 00:18:56.000]  就是為教會
[00:18:56.000 --> 00:18:58.000]  我要自己的肉身
[00:18:58.000 --> 00:19:02.000]  補滿基督未盡的苦難
[00:19:02.000 --> 00:19:04.000]  如果有未盡的苦難
[00:19:04.000 --> 00:19:06.000]  是令到弟兄姊妹
[00:19:06.000 --> 00:19:07.000]  令到哥羅西教會
[00:19:07.000 --> 00:19:08.000]  魯迪加教會
[00:19:08.000 --> 00:19:11.000]  他們對耶穌有些遲疑
[00:19:11.000 --> 00:19:12.000]  或者有些誤解
[00:19:12.000 --> 00:19:15.000]  而被異端有機可乘
[00:19:15.000 --> 00:19:17.000]  保羅說我就要補滿這個缺陷
[00:19:17.000 --> 00:19:19.000]  我就要為你們去效力
[00:19:19.000 --> 00:19:21.000]  聽到以巴忽提
[00:19:21.000 --> 00:19:23.000]  提到教會
[00:19:23.000 --> 00:19:25.000]  哥羅西教會的一個危機
