
[00:00:00.000 --> 00:00:02.600]  我們祈禱開始吧
[00:02:54.900 --> 00:02:57.300]  和其他三卷福音書
[00:02:57.300 --> 00:02:58.900]  講的施洗約翰
[00:02:58.900 --> 00:03:00.900]  是有些不同的
[00:03:00.900 --> 00:03:05.400]  不同是對他的身份的描述
[00:03:05.400 --> 00:03:08.600]  約翰福音很簡單
[00:03:08.600 --> 00:03:13.000]  每一次約翰福音講到約翰
[00:03:13.000 --> 00:03:15.200]  就是講施洗約翰
[00:03:15.200 --> 00:03:18.600]  是不需要加施洗者約翰
[00:03:18.600 --> 00:03:20.600]  其他福音書就要講的
[00:03:20.600 --> 00:03:22.600]  因為其他福音書
[00:03:22.600 --> 00:03:26.100]  他就要界定哪個是約翰
[00:03:26.100 --> 00:03:30.100]  但約翰福音作者就隱藏他自己
[00:03:30.100 --> 00:03:32.100]  這些基本的發現
[00:03:32.100 --> 00:03:35.600]  大家有時讀約翰福音都要留心
[00:03:35.600 --> 00:03:37.600]  作者是很持續地
[00:03:37.600 --> 00:03:41.600]  他只是講自己是耶穌所愛的門徒
[00:03:41.600 --> 00:03:43.600]  他就沒有提到自己的名字
[00:03:43.600 --> 00:03:45.600]  由第一章到二十一章
[00:03:45.600 --> 00:03:47.600]  都不提自己的名字
[00:03:47.600 --> 00:03:49.600]  所以每一次講約翰
[00:03:49.600 --> 00:03:51.600]  就一定是施洗約翰
[00:03:51.600 --> 00:03:53.600]  這些冷知識都要留意
[00:03:53.600 --> 00:03:55.600]  另外有一個
[00:03:55.600 --> 00:03:58.600]  都重要的識經
[00:03:58.600 --> 00:04:00.600]  上星期就叫大家背熟
[00:04:00.600 --> 00:04:02.600]  一至第十八節
[00:04:02.600 --> 00:04:04.600]  約翰福音
[00:04:04.600 --> 00:04:07.600]  一個相當重要的序言
[00:04:07.600 --> 00:04:11.600]  差不多是整個約翰福音的神學
[00:04:11.600 --> 00:04:12.600]  那個精髓
[00:04:12.600 --> 00:04:15.600]  都是在一至十八節裏面
[00:04:15.600 --> 00:04:18.600]  即是說由一章十九節
[00:04:18.600 --> 00:04:20.600]  約翰的見證
[00:04:20.600 --> 00:04:24.600]  其實是由耶路撒冷的調查團開始
[00:04:24.600 --> 00:04:25.600]  去調查約翰
[00:04:25.600 --> 00:04:28.600]  到他自己去講見證
[00:04:28.600 --> 00:04:30.600]  他到底是誰
[00:04:30.600 --> 00:04:32.600]  他是什麼身份
[00:04:32.600 --> 00:04:35.600]  為什麼會施洗等等
[00:04:35.600 --> 00:04:37.600]  一而再
[00:04:37.600 --> 00:04:41.600]  都是將十八節的神學
[00:04:41.600 --> 00:04:43.600]  用不同的神蹟
[00:04:43.600 --> 00:04:46.600]  用不同的言論對話
[00:04:46.600 --> 00:04:49.600]  去鋪陳出來
[00:04:49.600 --> 00:04:51.600]  所以對一至十八節
[00:04:51.600 --> 00:04:53.600]  如果你不熟透
[00:04:53.600 --> 00:04:56.600]  你很難去理解後面的經文
[00:04:56.600 --> 00:04:58.600]  這是第二個發現
[00:04:58.600 --> 00:05:00.600]  另外再給大家
[00:05:00.600 --> 00:05:03.600]  將來你研讀約翰福音的時候
[00:05:03.600 --> 00:05:04.600]  不要只看神蹟
[00:05:04.600 --> 00:05:06.600]  不要只看那些
[00:05:06.600 --> 00:05:10.600]  因為約翰的神學是很深的
[00:05:10.600 --> 00:05:11.600]  第二章有一段經文
[00:05:11.600 --> 00:05:13.600]  先和大家揭一揭
[00:05:13.600 --> 00:05:15.600]  你就會掌握到
[00:05:15.600 --> 00:05:17.600]  約翰福音的神學
[00:05:17.600 --> 00:05:19.600]  很重要
[00:05:19.600 --> 00:05:22.600]  上個星期也有偶然揭過
[00:05:22.600 --> 00:05:25.600]  現在再比較認真和大家揭一揭
[00:05:25.600 --> 00:05:29.600]  幫大家做了一個很簡單的了陷和分析
[00:05:29.600 --> 00:05:31.600]  約翰福音的結構
[00:05:31.600 --> 00:05:32.600]  很簡單
[00:05:32.600 --> 00:05:36.600]  將來你自己再去豐富它
[00:05:36.600 --> 00:05:40.600]  約翰福音第十二章
[00:05:40.600 --> 00:05:41.600]  第三十七節
[00:05:41.600 --> 00:05:45.600]  是上個星期我們臨結束的時候說過
[00:05:45.600 --> 00:05:47.600]  就是原來以塞亞先知
[00:05:47.600 --> 00:05:49.600]  在他有生之年
[00:05:49.600 --> 00:05:52.600]  他見過耶穌的榮耀
[00:05:52.600 --> 00:05:55.600]  這個是作者來引述的
[00:05:55.600 --> 00:05:57.600]  其實很重要的
[00:05:57.600 --> 00:05:59.600]  要帶出的結論
[00:05:59.600 --> 00:06:01.600]  就是約翰福音
[00:06:01.600 --> 00:06:06.600]  那個作者要寫作的企圖
[00:06:06.600 --> 00:06:11.600]  十二章的三十七節
[00:06:11.600 --> 00:06:13.600]  他就是耶穌
[00:06:13.600 --> 00:06:16.600]  他雖然在他們面前
[00:06:16.600 --> 00:06:18.600]  行了許多神蹟
[00:06:18.600 --> 00:06:20.600]  他們還是不信他
[00:06:20.600 --> 00:06:25.600]  這是要應驗先知以塞亞的話說
[00:06:25.600 --> 00:06:27.600]  主啊我們所傳的
[00:06:27.600 --> 00:06:29.600]  有誰信呢
[00:06:29.600 --> 00:06:32.600]  即傍臂向誰顯露呢
[00:06:32.600 --> 00:06:34.600]  他們所以不能信
[00:06:34.600 --> 00:06:37.600]  因為以塞亞又說
[00:06:37.600 --> 00:06:39.600]  主叫他們闔了眼
[00:06:39.600 --> 00:06:40.600]  眼了心
[00:06:40.600 --> 00:06:43.600]  免得他們眼睛看見
[00:06:43.600 --> 00:06:45.600]  心裡明白
[00:06:45.600 --> 00:06:46.600]  回轉過來
[00:06:46.600 --> 00:06:48.600]  我就依治他們
[00:06:48.600 --> 00:06:51.600]  以塞亞因為看見他的榮耀
[00:06:51.600 --> 00:06:53.600]  耶穌的榮耀
[00:06:53.600 --> 00:06:55.600]  就指著他說者說
[00:06:55.600 --> 00:06:56.600]  雖然如此
[00:06:56.600 --> 00:06:59.600]  觀長宗卻有好些信他
[00:06:59.600 --> 00:07:02.600]  只因法利塞人的緣故
[00:07:02.600 --> 00:07:04.600]  就不承認
[00:07:04.600 --> 00:07:06.600]  恐怕被趕出會堂
[00:07:06.600 --> 00:07:09.600]  這是因他們愛人的榮耀
[00:07:09.600 --> 00:07:11.600]  過於愛神的榮耀
[00:07:11.600 --> 00:07:13.600]  接著耶穌就說
[00:07:13.600 --> 00:07:15.600]  耶穌大聲說
[00:07:15.600 --> 00:07:17.600]  信我的不是信我
[00:07:17.600 --> 00:07:20.600]  乃是信那差我來的
[00:07:20.600 --> 00:07:22.600]  人看見我
[00:07:22.600 --> 00:07:24.600]  就是看見那差我來的
[00:07:24.600 --> 00:07:29.600]  這些經文穿插在約翰福音
[00:07:29.600 --> 00:07:31.600]  看見我就是看見父
[00:07:31.600 --> 00:07:33.600]  穿插在約翰福音
[00:07:33.600 --> 00:07:36.600]  其實一章1至18字就已經有了
[00:07:36.600 --> 00:07:40.600]  我到西上來
[00:07:40.600 --> 00:07:41.600]  乃是光
[00:07:41.600 --> 00:07:43.600]  這些描述
[00:07:43.600 --> 00:07:45.600]  一章就有了
[00:07:45.600 --> 00:07:46.600]  道就是神
[00:07:46.600 --> 00:07:48.600]  那光是真光
[00:07:48.600 --> 00:07:50.600]  照亮一切生在世上的人
[00:07:50.600 --> 00:07:53.600]  約翰不是那個光
[00:07:53.600 --> 00:07:55.600]  是為光作見證
[00:07:55.600 --> 00:07:57.600]  這些經文要很熟悉
[00:07:57.600 --> 00:08:00.600]  因為約翰福音是不斷穿插的
[00:08:00.600 --> 00:08:03.600]  甚至有時候會用神蹟
[00:08:03.600 --> 00:08:06.600]  例如醫好了生來眼的那個核子
[00:08:06.600 --> 00:08:07.600]  耶穌就說
[00:08:07.600 --> 00:08:09.600]  我就是世界的光
[00:08:09.600 --> 00:08:11.600]  跟從我的就不再黑暗旅行
[00:08:11.600 --> 00:08:13.600]  必要得著生命之光
[00:08:13.600 --> 00:08:15.600]  九章那裡的經文
[00:08:15.600 --> 00:08:17.600]  第46節
[00:08:17.600 --> 00:08:19.600]  我到西上來
[00:08:19.600 --> 00:08:21.600]  乃是光
[00:08:21.600 --> 00:08:24.600]  叫凡信我的不住在黑暗旅
[00:08:24.600 --> 00:08:26.600]  若有人聽見我的話
[00:08:26.600 --> 00:08:27.600]  不遵守
[00:08:27.600 --> 00:08:28.600]  我不審判他
[00:08:28.600 --> 00:08:31.600]  我來本不是要審判世界
[00:08:31.600 --> 00:08:34.600]  這是第一次來這個世界
[00:08:34.600 --> 00:08:36.600]  乃是要拯救世界
[00:08:36.600 --> 00:08:38.600]  欺絕我
[00:08:38.600 --> 00:08:40.600]  不領受我話的人
[00:08:40.600 --> 00:08:41.600]  有審判他
[00:08:41.600 --> 00:08:43.600]  就是我所說的道
[00:08:43.600 --> 00:08:45.600]  在末日要審判他
[00:08:45.600 --> 00:08:48.600]  因為我沒有憑著自己說
[00:08:48.600 --> 00:08:51.600]  唯有猜我來的乎
[00:08:51.600 --> 00:08:53.600]  已經給我命令
[00:08:53.600 --> 00:08:54.600]  叫我說什麼
[00:08:54.600 --> 00:08:55.600]  說什麼
[00:08:55.600 --> 00:08:56.600]  我也知道
[00:08:56.600 --> 00:08:58.600]  他的命令就是永生
[00:08:58.600 --> 00:08:59.600]  故此
[00:08:59.600 --> 00:09:00.600]  我所說的話
[00:09:00.600 --> 00:09:02.600]  正是照著
[00:09:02.600 --> 00:09:03.600]  乎對我所說的
[00:09:03.600 --> 00:09:05.600]  你就這樣看
[00:09:05.600 --> 00:09:07.600]  好像一個結論
[00:09:07.600 --> 00:09:11.600]  但這個結論連於哪裡的原因呢
[00:09:11.600 --> 00:09:15.600]  你就看到有一個很重要的首尾呼應
[00:09:15.600 --> 00:09:16.600]  就是說
[00:09:16.600 --> 00:09:19.600]  我們現在要回頭看第一章
[00:09:19.600 --> 00:09:21.600]  很重要
[00:09:21.600 --> 00:09:23.600]  第一章的經文
[00:09:23.600 --> 00:09:25.600]  突然之間
[00:09:25.600 --> 00:09:27.600]  好像如夢初醒
[00:09:27.600 --> 00:09:29.600]  作者是想說
[00:09:29.600 --> 00:09:33.600]  哪些人一直都不相信
[00:09:33.600 --> 00:09:35.600]  其實豈不是
[00:09:35.600 --> 00:09:39.600]  第八第九節所說
[00:09:39.600 --> 00:09:41.600]  或者第十節
[00:09:41.600 --> 00:09:43.600]  第九節
[00:09:43.600 --> 00:09:45.600]  那光是真光
[00:09:45.600 --> 00:09:48.600]  照亮一切生在世上的人
[00:09:48.600 --> 00:09:50.600]  他在世界
[00:09:50.600 --> 00:09:53.600]  世界也是藉著他做的
[00:09:53.600 --> 00:09:55.600]  世界卻不認識他
[00:09:55.600 --> 00:09:57.600]  留意第十一節
[00:09:57.600 --> 00:09:59.600]  他到自己的地方
[00:09:59.600 --> 00:10:01.600]  就是猶太人的地方
[00:10:01.600 --> 00:10:05.600]  自己的人都不接待他
[00:10:05.600 --> 00:10:07.600]  接待的人
[00:10:07.600 --> 00:10:10.600]  就是相信他的命
[00:10:10.600 --> 00:10:13.600]  就是說對他整個人是降服的
[00:10:13.600 --> 00:10:14.600]  對耶穌
[00:10:14.600 --> 00:10:15.600]  他的生命
[00:10:15.600 --> 00:10:17.600]  是你完全的接納
[00:10:17.600 --> 00:10:18.600]  認同
[00:10:18.600 --> 00:10:19.600]  和信服
[00:10:19.600 --> 00:10:20.600]  和悔改的
[00:10:20.600 --> 00:10:22.600]  這樣叫接待
[00:10:22.600 --> 00:10:24.600]  就不是認同他
[00:10:24.600 --> 00:10:26.600]  這樣那麼簡單
[00:10:26.600 --> 00:10:29.600]  你整個生命要投向他
[00:10:29.600 --> 00:10:30.600]  這樣的人
[00:10:30.600 --> 00:10:33.600]  就有權並作神的兒女
[00:10:33.600 --> 00:10:35.600]  就不是血氣生
[00:10:35.600 --> 00:10:38.600]  不是你自己以為自己是亞伯拉罕的子孫
[00:10:38.600 --> 00:10:41.600]  你就必定可以上天堂
[00:10:41.600 --> 00:10:43.600]  更加不是從情慾而生的
[00:10:43.600 --> 00:10:46.600]  更加不是從仁義而生的
[00:10:46.600 --> 00:10:48.600]  是從神而生的
[00:10:48.600 --> 00:10:50.600]  這個就是剛才十二章所說的
[00:10:50.600 --> 00:10:52.600]  神的命令
[00:10:52.600 --> 00:10:54.600]  叫信的人得到永生
[00:10:54.600 --> 00:10:55.600]  但是有些人
[00:10:55.600 --> 00:10:59.600]  怕人的面子
[00:10:59.600 --> 00:11:02.600]  怕人的審判
[00:11:02.600 --> 00:11:06.600]  而他不怕不要神的榮耀
[00:11:06.600 --> 00:11:09.600]  就是那些官長和法利賽人
[00:11:09.600 --> 00:11:14.600]  所以我們有一個很重要的觀察和分析
[00:11:14.600 --> 00:11:16.600]  一到第十二章
[00:11:16.600 --> 00:11:20.600]  其實是一個首尾呼應的敘述
[00:11:20.600 --> 00:11:24.600]  所以約翰福音其實不是勸人信耶穌
[00:11:24.600 --> 00:11:26.600]  約翰福音的一到第十二章
[00:11:26.600 --> 00:11:30.600]  是告訴我們這位道成肉身的耶穌
[00:11:30.600 --> 00:11:32.600]  來到自己的地方
[00:11:32.600 --> 00:11:36.600]  自己的人原來很大部分是拒絕他的
[00:11:36.600 --> 00:11:38.600]  是不信他的名
[00:11:38.600 --> 00:11:42.600]  是不接納和不將自己降服在他面前
[00:11:42.600 --> 00:11:45.600]  但是是有例外的
[00:11:45.600 --> 00:11:47.600]  尼哥底姆有例外
[00:11:47.600 --> 00:11:49.600]  撒瑪利亞的婦人有例外
[00:11:49.600 --> 00:11:53.600]  那個行淫時被捉拿的那個婦人
[00:11:53.600 --> 00:11:55.600]  那個盲的人
[00:11:55.600 --> 00:11:58.600]  後來被人帶到會堂
[00:11:58.600 --> 00:12:00.600]  去到法利賽人那裡
[00:12:00.600 --> 00:12:02.600]  她的父母也要來跟她割席
[00:12:02.600 --> 00:12:04.600]  說她已經成人了
[00:12:04.600 --> 00:12:05.600]  你去審她吧
[00:12:05.600 --> 00:12:07.600]  跟我們沒有關係的
[00:12:07.600 --> 00:12:09.600]  作者就給我們一個註釋
[00:12:09.600 --> 00:12:14.600]  因為她父母是怕法利賽人
[00:12:14.600 --> 00:12:16.600]  怕被趕出會堂
[00:12:16.600 --> 00:12:19.600]  所以是跟他沒有關係的
[00:12:19.600 --> 00:12:20.600]  你就會看到
[00:12:20.600 --> 00:12:22.600]  作者原來不斷穿插著
[00:12:22.600 --> 00:12:26.600]  原來真的有人接待耶穌
[00:12:26.600 --> 00:12:28.600]  雖然要付代價
[00:12:28.600 --> 00:12:31.600]  但是他的生命會有改變
[00:12:31.600 --> 00:12:33.600]  他會成為神的兒女
[00:12:33.600 --> 00:12:35.600]  但是一到第十二章
[00:12:35.600 --> 00:12:37.600]  只是想告訴我們
[00:12:37.600 --> 00:12:40.600]  無論施洗約翰用什麼故事
[00:12:40.600 --> 00:12:41.600]  用什麼見證
[00:12:41.600 --> 00:12:44.600]  無論耶穌怎樣行神蹟
[00:12:44.600 --> 00:12:47.600]  都沒有人信
[00:12:47.600 --> 00:12:49.600]  不肯接待他
[00:12:49.600 --> 00:12:54.600]  這是一個很sad的發現
[00:12:54.600 --> 00:12:58.600]  因為約翰福音是特別的一本書
[00:12:58.600 --> 00:13:00.600]  也告訴我們
[00:13:00.600 --> 00:13:03.600]  約翰福音其實是寫給外邦人的
[00:13:03.600 --> 00:13:06.600]  因為作者穿插在經文裡
[00:13:06.600 --> 00:13:08.600]  自律行間
[00:13:08.600 --> 00:13:10.600]  因為已經是後期的書信
[00:13:10.600 --> 00:13:11.600]  的書卷
[00:13:11.600 --> 00:13:12.600]  的福音書
[00:13:12.600 --> 00:13:16.600]  所以他要解釋一些希伯來的術語
[00:13:16.600 --> 00:13:19.600]  傳統和習慣
[00:13:19.600 --> 00:13:22.600]  和一個不是生在耶路撒冷
[00:13:22.600 --> 00:13:23.600]  以色列的人
[00:13:23.600 --> 00:13:25.600]  他是不知道很多背景的
[00:13:25.600 --> 00:13:29.600]  所以作者有時候有溫馨提示
[00:13:29.600 --> 00:13:32.600]  就會提醒我們這樣的意思
[00:13:32.600 --> 00:13:37.600]  所以你就會掌握到一個很重要的脈絡
[00:13:37.600 --> 00:13:38.600]  你要問自己
[00:13:38.600 --> 00:13:41.600]  沒錯,我們大家都不是猶太人
[00:13:41.600 --> 00:13:44.600]  透過我們研讀施洗約翰
[00:13:44.600 --> 00:13:48.600]  都想大家對整卷的約翰福音
[00:13:48.600 --> 00:13:51.600]  一個很深的神學
[00:13:51.600 --> 00:13:52.600]  其實你可以說
[00:13:52.600 --> 00:13:55.600]  小朋友都讀得懂的約翰福音
[00:13:55.600 --> 00:13:56.600]  因為很容易的
[00:13:56.600 --> 00:13:57.600]  七個神蹟
[00:13:57.600 --> 00:13:59.600]  都是一些故事式的
[00:13:59.600 --> 00:14:01.600]  但是裡面所探討的神學
[00:14:01.600 --> 00:14:03.600]  是相當深奧的
[00:14:03.600 --> 00:14:07.600]  同時間也因為當時開始有一些異端
[00:14:07.600 --> 00:14:10.600]  開始醞釀對耶穌的神聖
[00:14:10.600 --> 00:14:13.600]  和他來這個世界做人
[00:14:13.600 --> 00:14:16.600]  他有一個真真實實的血肉之軀
[00:14:16.600 --> 00:14:19.600]  開始有一些模糊
[00:14:19.600 --> 00:14:21.600]  開始有一些的言說
[00:14:21.600 --> 00:14:25.600]  來推翻耶穌這個神人異性
[00:14:25.600 --> 00:14:30.600]  所以作者有責任在有生之年要捍衛
[00:14:30.600 --> 00:14:32.600]  所以去到約翰一書
[00:14:32.600 --> 00:14:35.600]  不斷說耶穌是他們親眼見過
[00:14:35.600 --> 00:14:36.600]  親手摸過
[00:14:36.600 --> 00:14:38.600]  親耳聽過
[00:14:38.600 --> 00:14:41.600]  將元與父同在
[00:14:41.600 --> 00:14:43.600]  這一位的生命之道
[00:14:43.600 --> 00:14:45.600]  來見證出來等等
[00:14:45.600 --> 00:14:48.600]  我們很簡單的
[00:14:48.600 --> 00:14:50.600]  講開詩詞約翰
[00:14:50.600 --> 00:14:51.600]  講完約翰福音
[00:14:51.600 --> 00:14:53.600]  剛才我說了
[00:14:53.600 --> 00:14:56.600]  你自己看這個首尾呼應
[00:14:56.600 --> 00:14:57.600]  一到第十二章
[00:14:57.600 --> 00:15:00.600]  第一章其實很重要的重點
[00:15:00.600 --> 00:15:01.600]  就是一到第十八節
[00:15:01.600 --> 00:15:03.600]  講這一位的道
[00:15:03.600 --> 00:15:06.600]  他本來與神的關係
[00:15:06.600 --> 00:15:07.600]  他的身份
[00:15:07.600 --> 00:15:12.600]  最終要帶進的就是
[00:15:12.600 --> 00:15:16.600]  道本來是將神完全表明出來的
[00:15:16.600 --> 00:15:18.600]  你看到這個道
[00:15:18.600 --> 00:15:19.600]  就是看見神的了
[00:15:19.600 --> 00:15:23.600]  現在這個道不是高高在上在天上
[00:15:23.600 --> 00:15:25.600]  而是來到人間
[00:15:25.600 --> 00:15:27.600]  來到自己的地方
[00:15:27.600 --> 00:15:29.600]  也都是承接舊約
[00:15:29.600 --> 00:15:34.600]  神與他的選民納約的選民的這個以色列
[00:15:34.600 --> 00:15:36.600]  來到這個地方
[00:15:36.600 --> 00:15:39.600]  來應驗舊約的應許
[00:15:39.600 --> 00:15:40.600]  很簡單
[00:15:40.600 --> 00:15:42.600]  舊約的人
[00:15:42.600 --> 00:15:45.600]  或者在耶穌年代的人
[00:15:45.600 --> 00:15:47.600]  應該你對舊約認識
[00:15:47.600 --> 00:15:49.600]  就應該你會接納
[00:15:49.600 --> 00:15:52.600]  信奉這一位主耶穌
[00:15:52.600 --> 00:15:53.600]  但是原來
[00:15:53.600 --> 00:15:55.600]  約翰福音要告訴我們
[00:15:55.600 --> 00:15:57.600]  那個時代的人
[00:15:57.600 --> 00:16:02.600]  或者說如果我們只是憑外貌去認識耶穌
[00:16:02.600 --> 00:16:06.600]  其實我們就不能夠認信他
[00:16:06.600 --> 00:16:08.600]  但是約翰福音也都穿插著
[00:16:08.600 --> 00:16:10.600]  一到第十二章
[00:16:10.600 --> 00:16:14.600]  穿插著很多人物的則寫
[00:16:14.600 --> 00:16:18.600]  有加拿分賢
[00:16:18.600 --> 00:16:21.600]  有大臣的兒子
[00:16:21.600 --> 00:16:29.600]  有38年在不士大祠患病的人
[00:16:29.600 --> 00:16:32.600]  也都有其他的人等等
[00:16:32.600 --> 00:16:37.600]  所以不是沒有接待耶穌的人
[00:16:37.600 --> 00:16:40.600]  但是原來大部分
[00:16:40.600 --> 00:16:45.600]  如果你不肯降卑你自己去接納這一位的耶穌
[00:16:45.600 --> 00:16:47.600]  他是生命的主
[00:16:47.600 --> 00:16:49.600]  他是神的道
[00:16:49.600 --> 00:16:52.600]  或者這一位成為肉身的耶穌
[00:16:52.600 --> 00:16:53.600]  是尼塞亞
[00:16:53.600 --> 00:16:57.600]  你就不能夠和神有任何關係
[00:16:57.600 --> 00:16:59.600]  這是一到第十二章
[00:16:59.600 --> 00:17:02.600]  要探討的一個很重要的神學
[00:17:02.600 --> 00:17:04.600]  為什麼一到第十二章呢
[00:17:04.600 --> 00:17:07.600]  因為第十三章是說什麼
[00:17:07.600 --> 00:17:10.600]  大家要很熟悉這些經文
[00:17:10.600 --> 00:17:14.600]  十三章開始就是最後晚餐
[00:17:14.600 --> 00:17:18.600]  約翰福音是由第十三章一直到第十七章
[00:17:18.600 --> 00:17:20.600]  是最後晚餐
[00:17:20.600 --> 00:17:22.600]  在晚餐裡面的對話
[00:17:22.600 --> 00:17:26.600]  耶穌和他最親的門徒的對話
[00:17:26.600 --> 00:17:30.600]  接著由大離開去聯絡祭司長
[00:17:30.600 --> 00:17:32.600]  接著帶祭司長的兵兵
[00:17:32.600 --> 00:17:35.600]  去到這個喀西瑪利園
[00:17:35.600 --> 00:17:38.600]  接著聖經告訴我們
[00:17:38.600 --> 00:17:41.600]  第十六章耶穌就離開樓房
[00:17:41.600 --> 00:17:43.600]  就去到吸輪溪
[00:17:43.600 --> 00:17:44.600]  一路就看到
[00:17:44.600 --> 00:17:46.600]  其實十五章開始
[00:17:46.600 --> 00:17:48.600]  十四章他離開
[00:17:48.600 --> 00:17:49.600]  十五章開始
[00:17:49.600 --> 00:17:52.600]  就看到在路旁有一些葡萄樹
[00:17:52.600 --> 00:17:55.600]  耶穌就說他就是真的葡萄樹
[00:17:55.600 --> 00:17:56.600]  那個比喻
[00:17:56.600 --> 00:17:59.600]  接著一路帶那些門徒去到吸輪溪
[00:17:59.600 --> 00:18:01.600]  去到喀西瑪利園
[00:18:01.600 --> 00:18:03.600]  十七章就是耶穌的禱告
[00:18:03.600 --> 00:18:07.600]  十八章就是那些兵兵捉拿耶穌
[00:18:07.600 --> 00:18:10.600]  十九章就開始審訊的過程
[00:18:10.600 --> 00:18:13.600]  二十章就說耶穌的離世
[00:18:13.600 --> 00:18:16.600]  二十一章是那個寶記
[00:18:16.600 --> 00:18:18.600]  所以十三到二十一章
[00:18:18.600 --> 00:18:23.600]  是說最後的晚上的經文
[00:18:23.600 --> 00:18:25.600]  其實十三到二十章
[00:18:25.600 --> 00:18:27.600]  用了這麼長的篇幅
[00:18:27.600 --> 00:18:29.600]  說一晚的故事
[00:18:29.600 --> 00:18:32.600]  你想想是那幾個小時
[00:18:32.600 --> 00:18:35.600]  所以跟其他的福音書是完全不同的
[00:18:35.600 --> 00:18:39.600]  一到第十二章是頭尾一個呼應
