
[00:00:00.000 --> 00:00:02.400]  貝心姑娘在我們當中的正徒
[00:03:51.720 --> 00:03:54.760]  當一個舉足輕重的領袖
[00:03:54.760 --> 00:03:57.440]  她說她要離開
[00:03:57.440 --> 00:04:02.040]  那些跟隨者一定會感覺很失落
[00:04:02.040 --> 00:04:04.960]  會覺得失去安全感
[00:04:04.960 --> 00:04:10.200]  使徒約翰在約翰福音第十三章開始
[00:04:10.200 --> 00:04:15.520]  他記錄耶穌臨離別之前的講論
[00:04:15.520 --> 00:04:17.760]  第十三章一節已經說了
[00:04:17.760 --> 00:04:19.960]  他說如月節以前
[00:04:19.960 --> 00:04:26.160]  耶穌知道自己離世歸附的時候到了
[00:04:26.160 --> 00:04:27.480]  那怎樣呢?
[00:04:27.480 --> 00:04:32.400]  耶穌開始對門徒做了一連串的教導
[00:04:32.400 --> 00:04:35.760]  他在如月節的晚餐的時候
[00:04:35.760 --> 00:04:37.320]  他為門徒洗腳
[00:04:37.320 --> 00:04:42.400]  教導他們怎樣作一個謙卑服事主的僕人
[00:04:42.400 --> 00:04:45.440]  他有預言自己會被人出賣
[00:04:45.440 --> 00:04:48.360]  然後在第十四章裡面
[00:04:48.360 --> 00:04:50.960]  耶穌就安慰他的門徒
[00:04:50.960 --> 00:04:54.480]  他說你們心裡不要憂愁
[00:04:54.480 --> 00:04:56.280]  然後還宣告
[00:04:56.280 --> 00:04:58.040]  他說我求父
[00:04:58.040 --> 00:05:02.880]  父就會賜聖靈與你們永遠同在
[00:05:02.880 --> 00:05:06.160]  所以他說你們心裡不要憂愁
[00:05:06.320 --> 00:05:10.960]  並且宣告父會賜聖靈與你們同在
[00:05:10.960 --> 00:05:15.080]  他又說我不撇下你們為孤兒
[00:05:15.080 --> 00:05:18.400]  我必報你們馬里來
[00:05:18.400 --> 00:05:21.560]  但是耶穌將會離開這個消息
[00:05:21.560 --> 00:05:25.280]  對門徒來說實在是太震撼了
[00:05:25.280 --> 00:05:28.520]  所以他們在過去三年的時間
[00:05:28.520 --> 00:05:31.560]  他們和耶穌一起來生活
[00:05:31.560 --> 00:05:34.480]  一起經歷了很多很多的事情
[00:05:34.640 --> 00:05:36.480]  但是現在耶穌告訴他們
[00:05:36.480 --> 00:05:37.480]  我要走了
[00:05:37.480 --> 00:05:40.360]  你們以後不再見到我了
[00:05:40.360 --> 00:05:43.360]  當時他們的門徒聽到的時候
[00:05:43.360 --> 00:05:46.200]  大家可以想像到他們的內心
[00:05:46.200 --> 00:05:48.960]  是多麼忐忑不安的呢
[00:05:48.960 --> 00:05:51.360]  就在這個氣氛底下
[00:05:51.360 --> 00:05:53.640]  使徒約翰就記下了
[00:05:53.640 --> 00:05:57.000]  葡萄樹與枝子這個比喻
[00:05:57.000 --> 00:05:59.840]  當耶穌知道自己
[00:05:59.840 --> 00:06:03.200]  他要很快完成世上的使命的時候
[00:06:03.200 --> 00:06:06.480]  他知道當他在十字架上面
[00:06:06.480 --> 00:06:09.320]  只要說了「成了」以後
[00:06:09.320 --> 00:06:11.560]  世界就開始新的一頁
[00:06:11.560 --> 00:06:16.040]  全世界全人類都會進入一個新的時代
[00:06:16.040 --> 00:06:19.120]  就是新約的時代要開始了
[00:06:19.120 --> 00:06:21.360]  在這個新的時代
[00:06:21.360 --> 00:06:24.520]  基督徒就會成為一個新的以色列
[00:06:24.520 --> 00:06:26.880]  伴隨著這個新的身份
[00:06:26.880 --> 00:06:29.080]  領受一個新的任務
[00:06:29.080 --> 00:06:31.160]  所以耶穌就說
[00:06:31.160 --> 00:06:37.680]  「所以你們要去使萬民作我的門徒
[00:06:37.680 --> 00:06:41.560]  奉父子聖靈的名
[00:06:41.560 --> 00:06:43.720]  給他們施浸
[00:06:43.720 --> 00:06:46.520]  凡我所吩咐你們的
[00:06:46.520 --> 00:06:49.480]  都教訓他們遵守
[00:06:49.480 --> 00:06:52.480]  我就常與你們同在
[00:06:52.480 --> 00:06:54.520]  直到世界的末了」
[00:06:54.520 --> 00:06:57.280]  大家很熟悉的大使命
[00:06:57.280 --> 00:06:58.960]  在這個大使命裏面
[00:06:58.960 --> 00:07:01.120]  原來馬太方的作者
[00:07:01.120 --> 00:07:03.320]  和約翰福音的作者
[00:07:03.320 --> 00:07:05.000]  都很關注一件事
[00:07:05.000 --> 00:07:10.720]  就是怎樣才可以常與耶穌同在呢?
[00:07:10.720 --> 00:07:15.880]  約翰引述耶穌說的葡萄樹與雌子的比喻
[00:07:15.880 --> 00:07:20.720]  來說明主耶穌與門徒之間的關係
[00:07:20.720 --> 00:07:24.600]  原來葡萄在以賽亞先知的時代
[00:07:24.600 --> 00:07:27.640]  已經成為以色列人的象徵
[00:07:27.640 --> 00:07:32.040]  話說當年亞述大軍兵臨城下
[00:07:32.040 --> 00:07:36.720]  祭司就在聖殿為國家祈禱
[00:07:36.720 --> 00:07:41.480]  他的禱文其中會記載在詩篇第80篇
[00:07:41.480 --> 00:07:44.560]  其中他這樣向神祈求
[00:07:44.560 --> 00:07:46.960]  「萬君之神啊
[00:07:46.960 --> 00:07:49.440]  求祢使我們回轉
[00:07:49.440 --> 00:07:51.760]  使祢的面發光
[00:07:51.760 --> 00:07:53.520]  我們便要得救
[00:07:53.520 --> 00:07:56.800]  祢從埃及拿出一棵葡萄樹
[00:07:56.800 --> 00:08:00.680]  趕出外邦人把這樹栽上」
[00:08:00.680 --> 00:08:06.080]  以此來比喻神拯救以色列民
[00:08:06.080 --> 00:08:08.000]  脫離埃及遺留之地
[00:08:08.000 --> 00:08:10.680]  現在他們再次面臨
[00:08:10.680 --> 00:08:13.920]  強大亞述國的攻擊和威脅
[00:08:13.920 --> 00:08:17.760]  所以祭司就來到聖殿裡祈禱
[00:08:17.760 --> 00:08:19.440]  求神的拯救
[00:08:19.440 --> 00:08:22.000]  再次臨到以色列
[00:08:22.000 --> 00:08:27.120]  以此葡萄樹就成為以色列國的一個記號
[00:08:27.120 --> 00:08:32.680]  耶穌在葡萄樹與之子這個比喻宣告裡
[00:08:32.680 --> 00:08:35.840]  祂說「我是真葡萄樹
[00:08:35.840 --> 00:08:38.520]  我父是栽培的人」
[00:08:38.520 --> 00:08:41.080]  在第五節祂繼續這樣說
[00:08:41.080 --> 00:08:43.800]  祂說「我是葡萄樹
[00:08:43.800 --> 00:08:46.000]  你們是之子
[00:08:46.000 --> 00:08:48.880]  常在我裡面的
[00:08:48.880 --> 00:08:51.840]  我也常在他裡面
[00:08:51.840 --> 00:08:54.800]  門徒與耶穌和天父的關係
[00:08:54.800 --> 00:08:59.360]  在這兩節經文裡已經交代得很清楚
[00:08:59.360 --> 00:09:00.680]  因著信
[00:09:00.680 --> 00:09:04.680]  門徒已經與主耶穌基督的生命結連起來
[00:09:04.680 --> 00:09:08.840]  當耶穌完成了祂的世上使命的時候
[00:09:08.840 --> 00:09:11.640]  所有凡是願意悔改
[00:09:11.640 --> 00:09:15.760]  相信耶穌為我們的罪死在十字架上
[00:09:15.760 --> 00:09:19.120]  祂以祂無罪之身代替我們的罪的時候
[00:09:19.120 --> 00:09:22.440]  我們就立刻成為耶神的兒女
[00:09:22.440 --> 00:09:26.160]  世界也會立刻進入一個新的時代
[00:09:26.160 --> 00:09:30.560]  耶穌完成了祂的世上使命之後
[00:09:30.560 --> 00:09:33.120]  耶穌與門徒的關係是怎樣呢?
[00:09:33.120 --> 00:09:34.440]  耶穌只不過是
[00:09:34.440 --> 00:09:37.320]  不再以一個同一屋簷下的形式
[00:09:37.320 --> 00:09:39.400]  與門徒同在
[00:09:39.400 --> 00:09:42.240]  耶穌只不過是不再與他們一起吃飯
[00:09:42.240 --> 00:09:43.880]  我們不用一起吃飯了
[00:09:43.880 --> 00:09:47.960]  耶穌不會再與門徒住在一起了
[00:09:47.960 --> 00:09:49.800]  但是他們要知道
[00:09:49.800 --> 00:09:51.640]  他們已經領受了
[00:09:51.640 --> 00:09:55.600]  與耶穌同一屋簷下生活的模式
[00:09:55.600 --> 00:09:57.400]  更親密的關係
[00:09:57.400 --> 00:10:00.280]  他們能夠藉著信
[00:10:00.280 --> 00:10:02.880]  常在基督裡面
[00:10:02.880 --> 00:10:05.760]  基督也常在他們裡面
[00:10:05.760 --> 00:10:07.800]  「常在」是一段經文
[00:10:07.800 --> 00:10:10.120]  裡面的一個keyword
[00:10:10.120 --> 00:10:12.440]  一個弱字
[00:10:12.440 --> 00:10:17.440]  強調主耶穌已經與他們的門徒同在了
[00:10:17.440 --> 00:10:20.360]  「常在我」裡面的片語
[00:10:20.360 --> 00:10:25.280]  在經文裡面經常出現了很多次
[00:10:25.280 --> 00:10:28.880]  在希臘文的文法裡面是一個現在式
[00:10:28.880 --> 00:10:32.320]  希臘文的文法與英文不同
[00:10:32.320 --> 00:10:34.720]  它沒有現在進行式
[00:10:34.720 --> 00:10:36.280]  現在式是什麼意思呢?
[00:10:36.280 --> 00:10:37.600]  現在式就是
[00:10:37.600 --> 00:10:39.480]  現在的情況是這樣
[00:10:39.480 --> 00:10:42.520]  並且這個情況會一續繼續是這樣
[00:10:42.520 --> 00:10:44.920]  如果不是就不是了
[00:10:44.920 --> 00:10:49.240]  現在的情況繼續是這樣
[00:10:49.240 --> 00:10:53.000]  就是說耶穌常與我們同在
[00:10:53.000 --> 00:10:53.640]  就怎樣?
[00:10:53.640 --> 00:10:57.600]  這個情況繼續進行著
[00:10:57.600 --> 00:11:00.720]  耶穌已經與我們同在
[00:11:00.720 --> 00:11:04.120]  並且會持續下去
[00:11:04.120 --> 00:11:05.120]  因著信
[00:11:05.120 --> 00:11:08.200]  我們每一個人都領受了聖靈
[00:11:08.200 --> 00:11:09.720]  這個結連的關係
[00:11:09.720 --> 00:11:13.360]  在領受新生命那一刻已經發生了
[00:11:13.360 --> 00:11:15.600]  是一個必然的關係
[00:11:15.600 --> 00:11:18.600]  就是與生俱來的關係
[00:11:18.600 --> 00:11:21.840]  就正如我們出生在父母的家庭
[00:11:21.840 --> 00:11:25.320]  我們是父母的兒女
[00:11:25.320 --> 00:11:28.280]  這是一個與生俱來的關係
[00:11:28.280 --> 00:11:30.920]  既然是與生俱來的關係
[00:11:30.920 --> 00:11:33.520]  為什麼又會有可能會失落
[00:11:33.520 --> 00:11:36.040]  或者成為不必然呢?
[00:11:36.040 --> 00:11:39.360]  當耶穌說這個比喻的時候
[00:11:39.360 --> 00:11:41.600]  祂是公開地說的
[00:11:41.600 --> 00:11:44.480]  意思就是說除了門徒之外
[00:11:44.480 --> 00:11:47.600]  還有很多人一起聽到這個比喻的
[00:11:47.600 --> 00:11:50.360]  所以這個比喻一方面是對門徒
[00:11:50.360 --> 00:11:53.000]  和那些真心悔改
[00:11:53.000 --> 00:11:55.280]  相信耶穌基督的人說
[00:11:55.280 --> 00:11:58.360]  同時亦都是向那些猶太人
[00:11:58.360 --> 00:12:00.560]  那些旁觀者說
[00:12:00.560 --> 00:12:03.960]  耶穌用一個含沙射影的方法
[00:12:03.960 --> 00:12:07.120]  向他們提出警告
[00:12:07.120 --> 00:12:08.120]  第四節
[00:12:08.120 --> 00:12:11.120]  祂說「你們要常在我裡面」
[00:12:11.120 --> 00:12:14.280]  「我也常在你們裡面」
[00:12:14.280 --> 00:12:18.520]  「之子若不常在桃桃樹上」
[00:12:18.520 --> 00:12:21.760]  「自己就不能結果子」
[00:12:21.760 --> 00:12:24.520]  「你們若不常在我裡面」
[00:12:24.520 --> 00:12:27.120]  「也是如此」
[00:12:27.120 --> 00:12:29.880]  提醒他們要認真去反思
[00:12:29.880 --> 00:12:32.640]  自己與神的關係
[00:12:32.640 --> 00:12:36.200]  他們的信心要聚焦在自己與耶穌
[00:12:36.200 --> 00:12:37.920]  或者從父神而來
[00:12:37.920 --> 00:12:41.120]  這個真桃桃的關係上
[00:12:41.120 --> 00:12:43.680]  不應該再停留在自己所謂
[00:12:43.680 --> 00:12:47.320]  猶太人血統的關係上
[00:12:47.320 --> 00:12:49.320]  耶穌公開宣告
[00:12:49.320 --> 00:12:52.520]  自己是從神而來的真桃桃
[00:12:52.520 --> 00:12:56.760]  唯有緊緊與主耶穌結連
[00:12:56.760 --> 00:12:59.880]  從祂那裡吸取生命的力量
[00:12:59.880 --> 00:13:03.440]  才可以成為多結果子的子子
[00:13:03.440 --> 00:13:05.240]  這樣說明了什麼呢?
[00:13:05.240 --> 00:13:07.920]  道理是必然的關係
[00:13:07.920 --> 00:13:11.920]  未必會產生必然的結果
[00:13:11.920 --> 00:13:14.880]  有一個朋友生了一個女兒
[00:13:14.880 --> 00:13:18.360]  他將女兒的名字改為「思恩」
[00:13:18.360 --> 00:13:21.160]  因為他生女兒的時候很危險
[00:13:21.160 --> 00:13:25.680]  差點媽媽和女兒都沒命了
[00:13:25.680 --> 00:13:27.880]  神的恩典很足夠
[00:13:27.880 --> 00:13:33.080]  嬰兒女兒很順利健康地活潑地來到世界
[00:13:33.080 --> 00:13:37.000]  他將女兒改名「思恩」
[00:13:37.000 --> 00:13:41.360]  一方面他要紀念生命是神的恩典
[00:13:41.360 --> 00:13:43.360]  是神的恩典而來
[00:13:43.360 --> 00:13:47.600]  另一方面他很希望女兒長大後
[00:13:47.600 --> 00:13:49.320]  能夠孝順自己
[00:13:49.320 --> 00:13:51.320]  他說我用命賭的
[00:13:51.320 --> 00:13:52.520]  差點連命都沒有
[00:13:52.520 --> 00:13:54.400]  只差這個女兒
[00:13:54.400 --> 00:13:55.720]  「思恩」
[00:13:55.720 --> 00:13:59.040]  他希望她能夠思念媽媽
[00:13:59.040 --> 00:14:01.040]  對她的恩情
[00:14:01.040 --> 00:14:03.280]  這是媽媽的心願
[00:14:03.280 --> 00:14:05.840]  但也要小朋友
[00:14:05.840 --> 00:14:07.840]  當他長大後
[00:14:07.840 --> 00:14:09.840]  他的家庭生活
[00:14:09.840 --> 00:14:14.880]  他要聚焦在他和媽媽的關係上
[00:14:14.880 --> 00:14:17.680]  才能成為「思恩」的女兒
[00:14:17.680 --> 00:14:19.280]  有了這個關係
[00:14:19.280 --> 00:14:22.240]  不是必定他會成為「思恩」的女兒
[00:14:22.240 --> 00:14:25.680]  父母對兒女有期望
[00:14:25.680 --> 00:14:27.680]  這是很自然的
[00:14:27.920 --> 00:14:31.200]  種果樹的人對他所種的果樹
[00:14:31.200 --> 00:14:32.720]  有清晰的期望
[00:14:32.720 --> 00:14:33.840]  亦很自然
[00:14:33.840 --> 00:14:35.360]  期望是甚麼?
[00:14:35.360 --> 00:14:37.840]  結果子更多
[00:14:37.840 --> 00:14:41.560]  我們在錦繡花園居住的弟兄姊妹
[00:14:41.560 --> 00:14:43.680]  我們都可多多少少
[00:14:43.680 --> 00:14:46.880]  感受過結果子
[00:14:46.880 --> 00:14:50.000]  有時有人分些水果給我們
[00:14:50.000 --> 00:14:55.080]  我們最多是荔枝、龍眼、大樹、菠蘿
[00:14:55.080 --> 00:14:59.880]  去年的荔枝很豐收
[00:14:59.880 --> 00:15:01.880]  今年就沒有了
[00:15:01.880 --> 00:15:04.520]  通常這是果樹生長的習性
[00:15:04.520 --> 00:15:08.200]  當你很豐收的一年後
[00:15:08.200 --> 00:15:10.920]  第二年也不會收得多
[00:15:10.920 --> 00:15:14.600]  所以我們很開心
[00:15:14.600 --> 00:15:17.360]  有果子可以分給別人吃
[00:15:17.360 --> 00:15:22.160]  但如果果子又少
[00:15:22.160 --> 00:15:23.680]  摘下來
[00:15:23.680 --> 00:15:26.840]  又不甜又酸
[00:15:26.840 --> 00:15:29.080]  就不好意思給別人吃
[00:15:29.080 --> 00:15:31.560]  不知道用來做甚麼
[00:15:31.560 --> 00:15:34.360]  葡萄樹與枝子這個比喻
[00:15:34.360 --> 00:15:37.120]  說明一個栽培者天父
[00:15:37.120 --> 00:15:40.080]  使我們和耶穌基督的生命結連
[00:15:40.080 --> 00:15:43.920]  更加用神的話語修剪我們的生命
[00:15:43.920 --> 00:15:47.280]  在一開始第一節、三節的時候
[00:15:47.280 --> 00:15:50.160]  已經預備好我們的生命
[00:15:50.160 --> 00:15:53.200]  可以成為多結果子的枝子
[00:15:53.200 --> 00:15:56.400]  但信主要醒子們也要警醒
[00:15:56.400 --> 00:16:00.000]  我們讀下去第六節是這樣說
[00:16:00.000 --> 00:16:04.200]  「人若不常在我裡面
[00:16:04.200 --> 00:16:08.360]  就像枝子凋在外面枯乾
[00:16:08.360 --> 00:16:12.040]  人拾起仍在火裡燒了」
[00:16:12.040 --> 00:16:14.280]  所以這個必然的關係
[00:16:14.280 --> 00:16:18.880]  以及已經預備好你的條件
[00:16:18.880 --> 00:16:20.840]  仍然有可能產生一種
[00:16:20.840 --> 00:16:23.920]  不必然的關係和結果
[00:16:23.920 --> 00:16:26.200]  關鍵就在於
[00:16:26.200 --> 00:16:30.320]  這個結果子和不結果子的生活方式
[00:16:30.320 --> 00:16:31.920]  我們一邊問
[00:16:31.920 --> 00:16:35.760]  為甚麼枝子無緣無故會掉在地上
[00:16:35.760 --> 00:16:36.640]  大家都知道
[00:16:36.640 --> 00:16:39.720]  如果有種植經驗的弟兄姊妹
[00:16:39.720 --> 00:16:41.840]  因為它不夠強壯
[00:16:41.840 --> 00:16:42.640]  我們再問
[00:16:42.640 --> 00:16:44.360]  為甚麼不夠強壯
[00:16:44.360 --> 00:16:47.440]  原來是這個「爛藤類」
[00:16:47.440 --> 00:16:49.000]  「攀爬類」植物
[00:16:49.000 --> 00:16:54.800]  生命的雜症是有關係的
[00:16:54.800 --> 00:16:57.440]  「攀爬類」植物本身
[00:16:57.440 --> 00:17:00.720]  它要攀爬一路爬一路爬來生長
[00:17:00.720 --> 00:17:03.960]  很喜歡一路攀爬一路攀爬
[00:17:03.960 --> 00:17:05.640]  依附其他
[00:17:05.640 --> 00:17:07.640]  有時旁邊種了一棵東西
[00:17:07.640 --> 00:17:09.360]  就被它纏著
[00:17:09.360 --> 00:17:11.440]  如果你放一個花架
[00:17:11.440 --> 00:17:14.160]  很快就下了一兩場雨
[00:17:14.160 --> 00:17:15.560]  就長到到處都是
[00:17:15.560 --> 00:17:17.640]  一路爬滿整個花架
[00:17:17.640 --> 00:17:20.840]  如果花架旁邊有個窗花
[00:17:20.840 --> 00:17:23.560]  很快就連窗花也被它纏著
[00:17:23.560 --> 00:17:25.240]  一路向上爬
[00:17:25.240 --> 00:17:29.960]  連車房的鐵也一路不停地爬
[00:17:29.960 --> 00:17:32.640]  因為它們很喜歡追江
[00:17:32.640 --> 00:17:34.880]  追著江來攀爬
[00:17:34.880 --> 00:17:36.960]  這個生長的雜症
[00:17:36.960 --> 00:17:40.600]  令它們生出很多很多的橫枝
[00:17:40.600 --> 00:17:42.200]  看起來很開心
[00:17:42.200 --> 00:17:44.160]  枝葉茂盛
[00:17:44.160 --> 00:17:46.160]  好像很強壯
[00:17:46.160 --> 00:17:48.640]  但事實上不是這樣
[00:17:48.640 --> 00:17:49.600]  事實上
[00:17:49.600 --> 00:17:51.520]  它這種生活的雜症
[00:17:51.520 --> 00:17:55.040]  是過分消耗植物的養分
[00:17:55.040 --> 00:17:57.760]  如果我們不幫它收錢的話
[00:17:57.760 --> 00:18:01.640]  任由它四處爬
[00:18:01.640 --> 00:18:05.920]  整棵植物就會因為消耗過度
[00:18:05.920 --> 00:18:07.480]  變成了的藥
[00:18:07.480 --> 00:18:12.640]  甚至危害了整棵植物的生命
[00:18:12.640 --> 00:18:13.920]  另一方面
[00:18:13.920 --> 00:18:18.360]  它會不斷地努力追江
[00:18:18.360 --> 00:18:20.360]  不斷地向上攀爬
[00:18:20.360 --> 00:18:22.600]  我們經常跟植物聊天
[00:18:22.600 --> 00:18:25.240]  很喜歡種植
[00:18:25.240 --> 00:18:26.280]  它們會說
[00:18:26.280 --> 00:18:27.480]  「你很厲害」
[00:18:27.480 --> 00:18:29.000]  「長得很漂亮」
[00:18:29.000 --> 00:18:30.840]  「努力加油」
[00:18:30.840 --> 00:18:35.280]  當植物在攀爬的過程中
[00:18:35.280 --> 00:18:37.400]  它可能會很引以為傲
[00:18:37.400 --> 00:18:40.080]  「你看我長得多高」
[00:18:40.080 --> 00:18:41.520]  「我爬得多高」
[00:18:41.520 --> 00:18:43.480]  「我現在看到很多陽光」
[00:18:43.480 --> 00:18:45.880]  「你看我多少枝多少葉」
[00:18:45.880 --> 00:18:48.800]  「我長得很帥」
[00:18:48.800 --> 00:18:53.280]  這些橫枝在攀爬的過程中
[00:18:53.280 --> 00:18:58.240]  表示它離開主幹越來越遠
[00:18:58.240 --> 00:19:04.920]  也表示它吸收的養分能力越來越弱
[00:19:04.920 --> 00:19:07.160]  慢慢久而久之
[00:19:07.160 --> 00:19:09.760]  這些橫枝就成為藥枝
[00:19:09.760 --> 00:19:12.880]  當風吹雨打的時候
[00:19:12.880 --> 00:19:15.320]  就會被打下來
[00:19:15.320 --> 00:19:19.520]  所以當時古代
[00:19:19.520 --> 00:19:21.600]  打下來的橫枝
[00:19:21.600 --> 00:19:25.200]  還可以完成它生命中最後的使命
[00:19:25.200 --> 00:19:29.600]  就是被人拾起來燒了
[00:19:29.600 --> 00:19:31.240]  可以當柴燒
[00:19:31.240 --> 00:19:34.560]  也有些貢獻的
[00:19:34.560 --> 00:19:37.400]  橫枝不斷向外延伸
[00:19:37.400 --> 00:19:40.240]  它離開主幹太遠
[00:19:40.240 --> 00:19:44.000]  以致它不能集中吸收養分
[00:19:44.000 --> 00:19:48.480]  這就是它們結不出果子的資質
[00:19:48.480 --> 00:19:51.040]  我們香港人真的很厲害
[00:19:51.040 --> 00:19:53.280]  我們有很多強項
[00:19:53.280 --> 00:19:58.600]  首先我們有多元化發展
[00:19:58.600 --> 00:20:01.440]  我們的思想很開放
[00:20:01.440 --> 00:20:04.760]  我們很願意接受新事物
[00:20:04.760 --> 00:20:08.560]  我們亦有嘗試新事物的精神
[00:20:08.560 --> 00:20:10.920]  我們很快
[00:20:10.920 --> 00:20:12.520]  我們很準
[00:20:12.520 --> 00:20:15.680]  我們有很大的包容性
[00:20:15.680 --> 00:20:18.120]  這些都是我們香港人的強項
[00:20:18.120 --> 00:20:19.760]  我們很聰明
[00:20:19.760 --> 00:20:22.640]  我說這些是我們香港人的甚麼呢
[00:20:22.640 --> 00:20:25.160]  非物質文化財產來的
