
[00:00:00.000 --> 00:00:05.000]  今晚有老師園導師為我們去正道
[00:02:06.000 --> 00:02:09.000]  感謝你賜我們有生命的氣息
[00:02:09.000 --> 00:02:12.000]  感謝你賜下你自己寶貴的話語
[00:02:12.000 --> 00:02:15.000]  讓我們可以藉著你的話語去認識主你
[00:02:15.000 --> 00:02:20.000]  主也讓我們將孩子一會兒分享的時間完全交上給你
[00:02:20.000 --> 00:02:22.000]  求你親自與我們同在
[00:02:22.000 --> 00:02:25.000]  求真理的聖靈去打開我們的心
[00:02:25.000 --> 00:02:29.000]  以致我們的心被你自己的話語去得著根深
[00:02:29.000 --> 00:02:30.000]  去得著安慰
[00:02:30.000 --> 00:02:33.000]  主也讓我們將以下的時間交上
[00:02:33.000 --> 00:02:34.000]  以上禱告
[00:02:34.000 --> 00:02:36.000]  奉主耶穌基督的聖名自祈求
[00:02:36.000 --> 00:02:37.000]  阿門
[00:02:37.000 --> 00:02:49.000]  弟兄姊妹
[00:02:49.000 --> 00:02:51.000]  問大家一個問題
[00:02:54.000 --> 00:02:59.000]  我們每一個人都經歷過讀書考試的時間
[00:02:59.000 --> 00:03:01.000]  有沒有人會喜歡考試呢
[00:03:01.000 --> 00:03:03.000]  我相信很少人會回答
[00:03:03.000 --> 00:03:04.000]  我好喜歡考試
[00:03:04.000 --> 00:03:07.000]  我好喜歡日日都考試就好了
[00:03:07.000 --> 00:03:10.000]  但為什麼我們不是那麼喜歡
[00:03:10.000 --> 00:03:15.000]  要考試的時候就要溫書
[00:03:15.000 --> 00:03:17.000]  又要讀
[00:03:17.000 --> 00:03:18.000]  又要準備
[00:03:18.000 --> 00:03:21.000]  考得好當然開心
[00:03:21.000 --> 00:03:24.000]  但當我們考得不好的時候
[00:03:24.000 --> 00:03:27.000]  我們就會有失望
[00:03:27.000 --> 00:03:29.000]  但其實在我們的人生裏面
[00:03:29.000 --> 00:03:34.000]  我們都知道人生難免都會遇到不同的考驗
[00:03:34.000 --> 00:03:35.000]  不同的情況
[00:03:35.000 --> 00:03:40.000]  當中很多的考驗其實我們都沒有辦法去避免
[00:03:40.000 --> 00:03:44.000]  就好像今天我們看了一段經文
[00:03:44.000 --> 00:03:48.000]  很多時候我們剛才說會經歷很多不同的考驗
[00:03:48.000 --> 00:03:53.000]  我們作為基督徒應該怎樣去面對人生的每一個試煉呢
[00:03:53.000 --> 00:03:59.000]  今天的經文是在亞國書的一章二至十二節
[00:03:59.000 --> 00:04:04.000]  我們在一章一節看到這本書
[00:04:13.000 --> 00:04:19.000]  我們在亞國書一章一節看到這本書是由亞國
[00:04:19.000 --> 00:04:22.000]  寫給了12支派不同的人
[00:04:22.000 --> 00:04:25.000]  根據很多學者的研究
[00:04:25.000 --> 00:04:28.000]  大部分學者都認為這本書的作者
[00:04:28.000 --> 00:04:32.000]  就是耶穌的兄弟亞國
[00:04:32.000 --> 00:04:34.000]  如果大家有印象
[00:04:34.000 --> 00:04:38.000]  在約翰福音的七章都提及過
[00:04:38.000 --> 00:04:40.000]  亞國在年輕的時候
[00:04:40.000 --> 00:04:44.000]  和其他的兄弟都不信耶穌
[00:04:44.000 --> 00:04:46.000]  但當主復活的時候
[00:04:46.000 --> 00:04:51.000]  聖經亦提到主耶穌曾經到亞國顯現
[00:04:51.000 --> 00:04:55.000]  相信那時候他的生命開始得著改變
[00:04:55.000 --> 00:04:59.000]  而且特別在《仕途行傳》裡看到
[00:04:59.000 --> 00:05:01.000]  五旬節降臨的時候
[00:05:01.000 --> 00:05:03.000]  教會成立
[00:05:03.000 --> 00:05:06.000]  彼得成為當時教會的領袖
[00:05:06.000 --> 00:05:10.000]  他做了兩年的領袖時周流四方
[00:05:10.000 --> 00:05:17.000]  之後亞國被推舉為接班人
[00:05:17.000 --> 00:05:19.000]  特別在《仕途行傳》十五章裡提到
[00:05:19.000 --> 00:05:21.000]  在耶路撒冷會議
[00:05:21.000 --> 00:05:25.000]  亞國是當時教會的領袖
[00:05:25.000 --> 00:05:29.000]  亞國作為當時耶路撒冷教會的領袖
[00:05:29.000 --> 00:05:33.000]  而這封信是向散居在猶大以外
[00:05:33.000 --> 00:05:36.000]  巴勒斯坦地的猶太人
[00:05:36.000 --> 00:05:38.000]  基督徒寫的
[00:05:38.000 --> 00:05:40.000]  在整本亞國書中
[00:05:40.000 --> 00:05:43.000]  我們看到亞國很多時候是針對
[00:05:43.000 --> 00:05:45.000]  當時社會的時弊
[00:05:45.000 --> 00:05:50.000]  教會信徒的需要而寫這本書
[00:05:50.000 --> 00:05:52.000]  在亞國書中很重點說一件事
[00:05:52.000 --> 00:05:55.000]  信仰不單單是一套理念
[00:05:55.000 --> 00:05:57.000]  而且是一個很落地的信仰
[00:05:57.000 --> 00:06:01.000]  信仰是可以很有力的活出來
[00:06:01.000 --> 00:06:04.000]  亞國提醒猶太人的信徒
[00:06:04.000 --> 00:06:07.000]  不要以為有純正的信仰而滿足
[00:06:07.000 --> 00:06:09.000]  要將信仰付諸行動
[00:06:09.000 --> 00:06:11.000]  正如一節經文我們都很熟悉
[00:06:11.000 --> 00:06:14.000]  不單單聽道 要行道
[00:06:14.000 --> 00:06:16.000]  我們要活出我們的信仰
[00:06:16.000 --> 00:06:19.000]  所以今天很想和大家思想這段經文
[00:06:19.000 --> 00:06:21.000]  剛才主席也和我們讀了
[00:06:21.000 --> 00:06:24.000]  在亞國書一章二至十二節裡
[00:06:24.000 --> 00:06:27.000]  我們看看亞國究竟如何教導我們
[00:06:27.000 --> 00:06:31.000]  去面對人生中很多不同的試煉
[00:06:31.000 --> 00:06:37.000]  亞國在第二至第四節裡說
[00:06:37.000 --> 00:06:40.000]  要以喜樂的心去面對
[00:06:40.000 --> 00:06:41.000]  當初他說
[00:06:41.000 --> 00:06:45.000]  我的弟兄們 你們遭受各種試煉時
[00:06:45.000 --> 00:06:47.000]  都要認為是大喜樂
[00:06:47.000 --> 00:06:49.000]  因為知道你們的信心
[00:06:49.000 --> 00:06:52.000]  經過考驗就身忍耐
[00:06:52.000 --> 00:06:55.000]  但要讓忍耐發揮完全的功用
[00:06:55.000 --> 00:06:59.000]  使你們能夠完全又完整 一無所缺
[00:06:59.000 --> 00:07:01.000]  這幾節經文的重點
[00:07:01.000 --> 00:07:04.000]  一開始亞國說到試煉的問題
[00:07:04.000 --> 00:07:06.000]  他說我們遇到試煉的時候
[00:07:06.000 --> 00:07:08.000]  要很歡喜地去接受
[00:07:08.000 --> 00:07:11.000]  因為試煉是給人得益和信心有益
[00:07:11.000 --> 00:07:13.000]  可以讓我們完全
[00:07:13.000 --> 00:07:15.000]  亞國用了一個很親切的稱呼
[00:07:15.000 --> 00:07:16.000]  我的弟兄們
[00:07:16.000 --> 00:07:18.000]  去吩咐當時的信徒
[00:07:18.000 --> 00:07:21.000]  遇到各種試煉 要為大喜樂
[00:07:21.000 --> 00:07:22.000]  在和合本裡說
[00:07:22.000 --> 00:07:24.000]  就是樂在百般的試煉
[00:07:24.000 --> 00:07:26.000]  這些試煉是怎樣的呢
[00:07:26.000 --> 00:07:28.000]  這些試煉原來是很多元化
[00:07:28.000 --> 00:07:30.000]  各式各樣都有
[00:07:30.000 --> 00:07:32.000]  亦是預期不到的
[00:07:32.000 --> 00:07:33.000]  當中可以包括
[00:07:33.000 --> 00:07:36.000]  身心靈的各種各樣的試煉
[00:07:36.000 --> 00:07:38.000]  而這些試煉
[00:07:38.000 --> 00:07:39.000]  可能我們需要面對
[00:07:39.000 --> 00:07:42.000]  人 事 物的轉變
[00:07:42.000 --> 00:07:44.000]  而在這些轉變裡
[00:07:44.000 --> 00:07:47.000]  人可能就是因為要脫離一些安書區
[00:07:47.000 --> 00:07:50.000]  而顯得很不安或者不舒服
[00:07:50.000 --> 00:07:52.000]  但原來這些改變
[00:07:52.000 --> 00:07:54.000]  也不是一定由好變壞
[00:07:54.000 --> 00:07:55.000]  由高變低
[00:07:55.000 --> 00:07:57.000]  當中可以由沒有變有
[00:07:57.000 --> 00:07:59.000]  由壞變好的
[00:07:59.000 --> 00:08:01.000]  例如在第九節也提到
[00:08:01.000 --> 00:08:03.000]  由貧窮變為富有
[00:08:03.000 --> 00:08:05.000]  或者忽然面對成功
[00:08:05.000 --> 00:08:07.000]  原來這些都是試煉
[00:08:07.000 --> 00:08:09.000]  這些都是用一切很多不同的方法
[00:08:09.000 --> 00:08:11.000]  去試驗我們
[00:08:11.000 --> 00:08:15.000]  但亞國就叫我們這些要以為喜樂
[00:08:15.000 --> 00:08:17.000]  我相信亞國在教我們
[00:08:17.000 --> 00:08:19.000]  不是教我們要有阿Q精神
[00:08:19.000 --> 00:08:21.000]  要正面看事
[00:08:21.000 --> 00:08:23.000]  而是要安慰這麼簡單
[00:08:23.000 --> 00:08:25.000]  而亞國講得很清楚
[00:08:25.000 --> 00:08:28.000]  為什麼要將試煉叫為喜樂
[00:08:28.000 --> 00:08:32.000]  原因是試煉對我們有益
[00:08:32.000 --> 00:08:34.000]  作為我們基督徒
[00:08:34.000 --> 00:08:35.000]  我們首先都會相信
[00:08:35.000 --> 00:08:37.000]  我們一切發生在我們生命中
[00:08:37.000 --> 00:08:40.000]  每件事都是神容許發生
[00:08:40.000 --> 00:08:44.000]  因為神就是那位掌管天地萬有的主
[00:08:44.000 --> 00:08:45.000]  每件事情的發生
[00:08:45.000 --> 00:08:47.000]  都要有祂的主權的容許
[00:08:47.000 --> 00:08:48.000]  才可以成就
[00:08:48.000 --> 00:08:50.000]  沒有祂的容許
[00:08:50.000 --> 00:08:52.000]  什麼事情都不可以發生在我們身上
[00:08:52.000 --> 00:08:54.000]  而且我們更加知道
[00:08:54.000 --> 00:08:56.000]  我們所信的神是一位很慈愛
[00:08:56.000 --> 00:08:58.000]  也是大能的神
[00:08:58.000 --> 00:09:00.000]  祂可以改變任何的環境
[00:09:00.000 --> 00:09:02.000]  改變任何的狀況
[00:09:02.000 --> 00:09:04.000]  可以轉危為安
[00:09:04.000 --> 00:09:06.000]  甚至化悲為喜
[00:09:06.000 --> 00:09:08.000]  所以當我們對神有認識的時候
[00:09:08.000 --> 00:09:12.000]  知道我們這些試煉是神容許
[00:09:12.000 --> 00:09:14.000]  而且對我們有益的時候
[00:09:14.000 --> 00:09:15.000]  亞國就提醒我們
[00:09:15.000 --> 00:09:17.000]  要用喜樂的心去面對
[00:09:18.000 --> 00:09:19.000]  經文說
[00:09:19.000 --> 00:09:22.000]  因為知道你們的信心經過考驗
[00:09:22.000 --> 00:09:23.000]  受生忍耐
[00:09:23.000 --> 00:09:25.000]  但要讓忍耐發揮完全的功用
[00:09:25.000 --> 00:09:28.000]  使你們能又完全又完整
[00:09:28.000 --> 00:09:30.000]  一無所缺
[00:09:30.000 --> 00:09:31.000]  這裡的意思是
[00:09:31.000 --> 00:09:33.000]  原來信心經過考驗
[00:09:33.000 --> 00:09:35.000]  是產生忍耐
[00:09:35.000 --> 00:09:38.000]  信心不斷地煉證之後
[00:09:38.000 --> 00:09:41.000]  令我們可以完全又完整
[00:09:41.000 --> 00:09:42.000]  一無所缺
[00:09:42.000 --> 00:09:43.000]  在原文的意思
[00:09:43.000 --> 00:09:45.000]  原來是有成熟的意思
[00:09:45.000 --> 00:09:48.000]  就是說當我們忍耐了這些試煉的時候
[00:09:48.000 --> 00:09:51.000]  我們的生命就會更加堅韌
[00:09:51.000 --> 00:09:53.000]  弟兄姊妹
[00:09:53.000 --> 00:09:54.000]  我們都知道
[00:09:54.000 --> 00:09:59.000]  信心在我們的信仰裡是很重要
[00:09:59.000 --> 00:10:01.000]  也不可或缺
[00:10:01.000 --> 00:10:04.000]  就好像剛才提過考試
[00:10:04.000 --> 00:10:07.000]  有時其實我們都不想面對考試
[00:10:07.000 --> 00:10:09.000]  不用考的話就好了
[00:10:09.000 --> 00:10:12.000]  但其實我們想深一層
[00:10:12.000 --> 00:10:14.000]  如果沒有了這些測驗
[00:10:14.000 --> 00:10:16.000]  沒有了這些考試
[00:10:16.000 --> 00:10:17.000]  其實很多時候
[00:10:17.000 --> 00:10:20.000]  我們都不知道自己學會了多少東西
[00:10:20.000 --> 00:10:22.000]  而在這段經文裡提醒我們
[00:10:22.000 --> 00:10:25.000]  原來試煉是可以讓我們
[00:10:25.000 --> 00:10:29.000]  讓我們的信心成長的催化劑
[00:10:29.000 --> 00:10:34.000]  而且試煉是一個測試我們信心的指標和機會
[00:10:34.000 --> 00:10:39.000]  正如彼得在《彼得前書》一章七節都這樣說
[00:10:39.000 --> 00:10:42.000]  使你們的信心既被考驗
[00:10:42.000 --> 00:10:47.000]  就比那火試煉仍然能壞的金紙更顯寶貴
[00:10:47.000 --> 00:10:50.000]  可以在耶穌基督顯現的時候
[00:10:50.000 --> 00:10:53.000]  得著稱讚榮耀尊貴
[00:10:53.000 --> 00:10:56.000]  曾經我聽過一個見證
[00:10:56.000 --> 00:10:58.000]  有一個弟兄
[00:10:58.000 --> 00:11:00.000]  他是一個牙醫
[00:11:00.000 --> 00:11:03.000]  一直以來身體都不錯
[00:11:03.000 --> 00:11:05.000]  但突然有一天走著走著
[00:11:05.000 --> 00:11:07.000]  他覺得氣喘
[00:11:07.000 --> 00:11:09.000]  然後他去醫院檢查
[00:11:09.000 --> 00:11:12.000]  發現自己得了末期癌症
[00:11:12.000 --> 00:11:15.000]  因為他也是算是一個醫生
[00:11:15.000 --> 00:11:17.000]  很清楚知道可以醫治
[00:11:17.000 --> 00:11:22.000]  只要有合適的標靶藥就OK了
[00:11:22.000 --> 00:11:27.000]  但是在連續兩個星期到醫院檢查的時候
[00:11:27.000 --> 00:11:30.000]  很多藥物和他的身體都不符合
[00:11:30.000 --> 00:11:33.000]  都不適合他去醫治
[00:11:33.000 --> 00:11:36.000]  很多報告都是負面負面負面
[00:11:36.000 --> 00:11:40.000]  他就覺得很心惘
[00:11:40.000 --> 00:11:42.000]  沒辦法
[00:11:42.000 --> 00:11:44.000]  他就用一個很傳統的方法
[00:11:44.000 --> 00:11:48.000]  就是一些化療和電療的過程去醫治他的癌症
[00:11:48.000 --> 00:11:51.000]  但過程是非常非常辛苦
[00:11:51.000 --> 00:11:53.000]  聽他的分享
[00:11:53.000 --> 00:11:58.000]  他說當時連喝水都像吞玻璃般辛苦
[00:11:58.000 --> 00:12:02.000]  當時很多弟兄姐妹都為他禱告
[00:12:02.000 --> 00:12:05.000]  都發短訊去安慰他
[00:12:05.000 --> 00:12:08.000]  但他覺得那一刻沒有人明白他
[00:12:08.000 --> 00:12:09.000]  他和我們分享
[00:12:09.000 --> 00:12:12.000]  有一晚他在醫院裡禱告
[00:12:12.000 --> 00:12:13.000]  他真的埋怨
[00:12:13.000 --> 00:12:15.000]  他和神說
[00:12:15.000 --> 00:12:19.000]  我很辛苦啊 夠了沒有?
[00:12:19.000 --> 00:12:21.000]  在他禱告當中
[00:12:21.000 --> 00:12:23.000]  神給他看到一個畫面
[00:12:23.000 --> 00:12:26.000]  就是一隻癲癇的手
[00:12:26.000 --> 00:12:27.000]  神很奇妙
[00:12:27.000 --> 00:12:30.000]  用同一句說話和這個弟兄說
[00:12:30.000 --> 00:12:31.000]  夠了沒有?
[00:12:31.000 --> 00:12:36.000]  那一刻這個弟兄心裡有很大的感受
[00:12:36.000 --> 00:12:39.000]  原來他問神夠了沒有的時候
[00:12:39.000 --> 00:12:43.000]  神給他看主耶穌那隻癲癇的手
[00:12:43.000 --> 00:12:45.000]  問他夠了沒有?
[00:12:45.000 --> 00:12:46.000]  這位弟兄看到
[00:12:46.000 --> 00:12:49.000]  主耶穌已經給了他最大最大的一份救恩
[00:12:49.000 --> 00:12:52.000]  就是在十字架上為我們的罪去釘死
[00:12:52.000 --> 00:12:54.000]  流出補血去洗淨我們的罪
[00:12:54.000 --> 00:12:59.000]  這份救恩已經是最寶貴最寶貴
[00:12:59.000 --> 00:13:02.000]  其他一切都已經不重要
[00:13:02.000 --> 00:13:03.000]  自從那一晚之後
[00:13:03.000 --> 00:13:07.000]  弟兄開始用另一種態度去面對自己的病
[00:13:07.000 --> 00:13:12.000]  他開始用一個很感恩和喜樂的心去面對這個病
[00:13:12.000 --> 00:13:14.000]  後來因著神給他的恩典
[00:13:14.000 --> 00:13:17.000]  他的身體慢慢地康復
[00:13:17.000 --> 00:13:20.000]  他甚至可以去到教會去講這個見證
[00:13:20.000 --> 00:13:23.000]  這個見證很激勵我們弟兄姐妹的心
[00:13:23.000 --> 00:13:25.000]  我們看到這位弟兄
[00:13:25.000 --> 00:13:28.000]  他的生命真的經歷了一個很大的試煉
[00:13:28.000 --> 00:13:31.000]  但正因為他經歷了一個試煉的時候
[00:13:31.000 --> 00:13:33.000]  他的生命開始不再一樣
[00:13:33.000 --> 00:13:38.000]  而且他的生命更加成為了很多人的祝福
[00:13:38.000 --> 00:13:39.000]  弟兄姐妹
[00:13:39.000 --> 00:13:45.000]  所以今日求主給我們有一個勇敢的心去面對我們身邊的試煉
[00:13:45.000 --> 00:13:49.000]  因為我們知道原來我們信心沒有經過試煉的話
[00:13:49.000 --> 00:13:51.000]  是不可以成長
[00:13:51.000 --> 00:13:52.000]  如果沒有試煉
[00:13:52.000 --> 00:13:56.000]  又或者我們未必知道自己對神那份的愛心
[00:13:56.000 --> 00:13:58.000]  對神的信心去到那裏
[00:13:58.000 --> 00:14:02.000]  原來試煉是給我們一個機會去成長
[00:14:02.000 --> 00:14:04.000]  是一個測試信心的契機
[00:14:04.000 --> 00:14:09.000]  所以當我們面對生命可能有很多突如其來的試煉的時候
[00:14:09.000 --> 00:14:13.000]  我們要記得原來試煉對我們有益
[00:14:13.000 --> 00:14:15.000]  可以使我們有成長的時候
[00:14:15.000 --> 00:14:19.000]  我們要用喜樂的心去面對
[00:14:19.000 --> 00:14:20.000]  接下來
[00:14:20.000 --> 00:14:22.000]  下個在第五節那裏
[00:14:22.000 --> 00:14:25.000]  五至八節那裏繼續說
[00:14:25.000 --> 00:14:28.000]  「你們中間若有缺少智慧的
[00:14:28.000 --> 00:14:32.000]  就求那厚切於眾人又不斥責人的神
[00:14:32.000 --> 00:14:35.000]  神必賜給他
[00:14:35.000 --> 00:14:37.000]  只要憑著信心求
[00:14:37.000 --> 00:14:38.000]  一點不疑惑
[00:14:38.000 --> 00:14:43.000]  因為那疑惑的人就像海中的波浪被風吹動翻騰
[00:14:43.000 --> 00:14:47.000]  這樣的人不要想從主那裏得到甚麽
[00:14:47.000 --> 00:14:52.000]  三心二意的人在他一切所行的路上都搖擺不定」
[00:14:52.000 --> 00:14:57.000]  我們剛才看到一個基督徒的信心一定要經過考驗
[00:14:57.000 --> 00:14:59.000]  接著亞各在這裏提到
[00:14:59.000 --> 00:15:03.000]  如果基督徒要在信心試煉上經得起考驗的話
[00:15:03.000 --> 00:15:08.000]  必須具備的條件就是要有從神而來的智慧
[00:15:08.000 --> 00:15:09.000]  在二至四節說
[00:15:09.000 --> 00:15:11.000]  一個經得起考驗的人
[00:15:11.000 --> 00:15:14.000]  就是一個有信心有能耐的人
[00:15:14.000 --> 00:15:18.000]  他的生命就是一個成熟和毫無缺陷的人
[00:15:18.000 --> 00:15:21.000]  但有時也知道不是那麼容易
[00:15:21.000 --> 00:15:22.000]  亞各在這裏說
[00:15:22.000 --> 00:15:26.000]  假若信心在考驗上失敗的話
[00:15:26.000 --> 00:15:27.000]  那又如何呢
[00:15:27.000 --> 00:15:29.000]  他就說代表你欠缺一些東西
[00:15:29.000 --> 00:15:31.000]  有些缺陷
[00:15:31.000 --> 00:15:32.000]  欠缺甚麼呢
[00:15:32.000 --> 00:15:34.000]  就是從神而來的智慧
[00:15:34.000 --> 00:15:35.000]  亞各在這裏很特別
[00:15:35.000 --> 00:15:37.000]  他不是說你欠信心
[00:15:37.000 --> 00:15:39.000]  不是說你欠忍耐
[00:15:39.000 --> 00:15:42.000]  亞各是說我們欠缺智慧
[00:15:42.000 --> 00:15:44.000]  亞各給了一條很重要的
[00:15:44.000 --> 00:15:47.000]  如何跨越這些試煉的出路給我們
[00:15:47.000 --> 00:15:51.000]  教導我們原來要在神面前謙卑自己
[00:15:51.000 --> 00:15:53.000]  要承認自己的不足
[00:15:53.000 --> 00:15:56.000]  我們就是要憑著信心去求上帝
[00:15:56.000 --> 00:16:00.000]  設智慧給我們如何去面對目前的光景
[00:16:00.000 --> 00:16:03.000]  無論那個光景是如何
[00:16:03.000 --> 00:16:06.000]  因為知道我們祈求的對象是神
[00:16:06.000 --> 00:16:10.000]  而祂是一位充滿憐憫恩慈的神
[00:16:10.000 --> 00:16:12.000]  祂願意厚賜於眾人
[00:16:12.000 --> 00:16:14.000]  祂亦不斥責人
[00:16:14.000 --> 00:16:17.000]  祂很樂意將我們所求的給我們
[00:16:17.000 --> 00:16:20.000]  但是我們要用甚麼態度去求呢
[00:16:20.000 --> 00:16:23.000]  經文裏說我們要用一種不疑惑的信心
[00:16:23.000 --> 00:16:24.000]  不斷去祈求
[00:16:24.000 --> 00:16:26.000]  不要心懷異議
[00:16:26.000 --> 00:16:29.000]  亞各說得很清楚
[00:16:29.000 --> 00:16:33.000]  疑惑的人不要想著在主裏可以得到甚麼
[00:16:33.000 --> 00:16:38.000]  在聖經裏有很多不同信心的例子
[00:16:38.000 --> 00:16:42.000]  特別在《馬太福音》的13至15章裏
[00:16:42.000 --> 00:16:48.000]  當中有三件事的發生都顯出了人不同信心的程度
[00:16:48.000 --> 00:16:53.000]  在《馬太福音》的13章53至58節提到
[00:16:53.000 --> 00:16:56.000]  耶穌回到自己家鄉拿撒勒
[00:16:56.000 --> 00:16:58.000]  但當時人們不相信耶穌
[00:16:58.000 --> 00:17:01.000]  說祂只不過是一個木匠的兒子
[00:17:01.000 --> 00:17:02.000]  不相信祂
[00:17:02.000 --> 00:17:06.000]  經文說當時因為拿撒勒人不相信耶穌
[00:17:06.000 --> 00:17:10.000]  所以結果耶穌不能在那裏行很多的義能
[00:17:10.000 --> 00:17:16.000]  而在《馬太福音》的14章22至33節提到
[00:17:16.000 --> 00:17:19.000]  耶穌在水面上行走的神蹟
[00:17:19.000 --> 00:17:21.000]  我相信大家都很熟悉
[00:17:21.000 --> 00:17:24.000]  當時彼得見到耶穌在水面上行走
[00:17:24.000 --> 00:17:25.000]  對耶穌說
[00:17:25.000 --> 00:17:27.000]  主啊 如果是祢
[00:17:27.000 --> 00:17:30.000]  祢就讓我可以在水面上走到祢那裏
[00:17:30.000 --> 00:17:32.000]  但我們在經文裏看到
[00:17:32.000 --> 00:17:35.000]  彼得一開始其實可以走幾步
[00:17:35.000 --> 00:17:37.000]  但當他走著走著 看著周圍的時候
[00:17:37.000 --> 00:17:39.000]  他就開始沉下去了
[00:17:39.000 --> 00:17:41.000]  耶穌就立刻抓住他
[00:17:41.000 --> 00:17:43.000]  耶穌對彼得說
[00:17:43.000 --> 00:17:46.000]  你這小信的人 為甚麼而滑呢?
[00:17:46.000 --> 00:17:49.000]  我們看到 因著彼得的小信
[00:17:49.000 --> 00:17:53.000]  結果他不能完完全全經歷那個神蹟
[00:17:53.000 --> 00:17:58.000]  最後在《馬太福音》的15章21至28節
[00:17:58.000 --> 00:18:00.000]  我們又看到另一件事
[00:18:00.000 --> 00:18:03.000]  當中提到迦蘭婦人的信心
[00:18:03.000 --> 00:18:05.000]  這個愛邦女子
[00:18:05.000 --> 00:18:07.000]  因為恩爵全心全意相信
[00:18:07.000 --> 00:18:09.000]  耶穌可以治癒她的女兒
[00:18:09.000 --> 00:18:12.000]  最終耶穌稱讚那個婦人的信心
[00:18:12.000 --> 00:18:14.000]  你的信心是大的
[00:18:14.000 --> 00:18:17.000]  最終她的女兒真的得著醫治
[00:18:17.000 --> 00:18:20.000]  我們在《聖經》這三個例子裏看到
[00:18:20.000 --> 00:18:22.000]  原來我們不同信心的程度
[00:18:22.000 --> 00:18:25.000]  不同信心的態度會帶出不同的結果
[00:18:25.000 --> 00:18:27.000]  因著拿撒雅人的不信
[00:18:27.000 --> 00:18:30.000]  耶穌在那裏不能行義了
[00:18:30.000 --> 00:18:32.000]  因著彼得的小信
[00:18:32.000 --> 00:18:34.000]  他不能完全全經歷那份神蹟
[00:18:34.000 --> 00:18:37.000]  而迦蘭婦人的全心相信
[00:18:37.000 --> 00:18:39.000]  意指她的女兒得著醫治
[00:18:39.000 --> 00:18:41.000]  經歷了神大大的恩典
[00:18:41.000 --> 00:18:45.000]  有時就好像我們開車
[00:18:45.000 --> 00:18:47.000]  很多時候都要認路
[00:18:47.000 --> 00:18:49.000]  大家有沒有試過
[00:18:49.000 --> 00:18:51.000]  去一些未去過的地方
[00:18:51.000 --> 00:18:53.000]  要找路怎麼辦呢
[00:18:53.000 --> 00:18:55.000]  大家現在知道有GPS當然很方便
[00:18:55.000 --> 00:18:59.000]  我們可以靠著GPS找路
[00:18:59.000 --> 00:19:01.000]  但有沒有試過
[00:19:01.000 --> 00:19:03.000]  明明GPS這裏說有路可行
[00:19:03.000 --> 00:19:05.000]  但望下
[00:19:05.000 --> 00:19:07.000]  好像不見了
[00:19:07.000 --> 00:19:09.000]  那怎麼辦呢
[00:19:09.000 --> 00:19:11.000]  我很多時候都要靠GPS
[00:19:11.000 --> 00:19:13.000]  因為我認路很差
[00:19:13.000 --> 00:19:16.000]  有一次曾經明明GPS說轉這邊
[00:19:16.000 --> 00:19:18.000]  但我就憑著自己的記憶
