
[00:00:00.000 --> 00:00:04.080]  今天跟大家講《路加福音》
[00:11:45.000 --> 00:11:47.560]  還要給三百塊錢診金
[00:11:47.560 --> 00:11:50.520]  他們肯去按耶穌的說話去做
[00:11:50.520 --> 00:11:52.840]  某程度是一種信心的表現
[00:11:52.840 --> 00:11:56.600]  而且事實上耶穌之前也都已經試過
[00:11:56.600 --> 00:11:58.280]  他在第六章的時候
[00:11:58.280 --> 00:12:00.520]  他醫好手萎縮的人
[00:12:00.520 --> 00:12:03.400]  他就吩咐那個人伸手出來
[00:12:03.400 --> 00:12:06.840]  當你按著耶穌的吩咐去做
[00:12:06.840 --> 00:12:09.480]  按著耶穌吩咐去做一些事的時候
[00:12:09.480 --> 00:12:10.840]  你就可以得醫治
[00:12:10.840 --> 00:12:13.400]  耶穌的說話是帶有能力的
[00:12:13.400 --> 00:12:14.600]  第十五節
[00:12:14.600 --> 00:12:17.240]  其中一個人見自己已經好了
[00:12:17.240 --> 00:12:20.040]  就回來大聲歸榮耀給神
[00:12:20.040 --> 00:12:22.680]  又俯伏在耶穌腳前感謝他
[00:12:22.680 --> 00:12:24.680]  這人是撒瑪利亞人
[00:12:24.680 --> 00:12:28.920]  神跡就在耶穌的吩咐那裡發生
[00:12:28.920 --> 00:12:32.120]  他們去的時候
[00:12:32.120 --> 00:12:34.440]  當中有一個見自己好了
[00:12:34.440 --> 00:12:37.400]  他就回來大聲歸榮耀給神
[00:12:37.400 --> 00:12:40.440]  他很肯定自己的醫治是一種神跡
[00:12:40.440 --> 00:12:43.000]  他很肯定自己身上發生的神跡
[00:12:43.000 --> 00:12:46.120]  他願意將榮耀歸還給神
[00:12:46.120 --> 00:12:49.320]  而且俯伏在耶穌腳前的這個動作
[00:12:49.320 --> 00:12:53.160]  俯伏是認對方是主人
[00:12:53.160 --> 00:12:54.520]  我俯伏在你前面
[00:12:54.520 --> 00:12:56.360]  就是我承認你是我的主人
[00:12:56.360 --> 00:12:57.720]  其實那一刻
[00:12:57.720 --> 00:13:01.800]  耶穌在他心目中不再是一個老師那麼簡單
[00:13:01.800 --> 00:13:03.400]  耶穌是他的主人
[00:13:03.400 --> 00:13:04.920]  耶穌是他的主
[00:13:04.920 --> 00:13:09.000]  他知道這個人是上帝的代表
[00:13:09.000 --> 00:13:11.240]  這個人是上帝的代表
[00:13:11.240 --> 00:13:13.080]  是神的代表
[00:13:13.080 --> 00:13:15.000]  其實這個畫面很美好
[00:13:15.000 --> 00:13:17.640]  得到醫治之後回去歸榮耀給神
[00:13:17.640 --> 00:13:19.720]  但我形容這兩節經文其實
[00:13:19.720 --> 00:13:22.280]  暗藏了一點點有些骨
[00:13:22.280 --> 00:13:23.800]  有骨的
[00:13:23.800 --> 00:13:24.680]  讀者
[00:13:24.680 --> 00:13:26.280]  特別是猶太的讀者
[00:13:26.280 --> 00:13:28.280]  他們看到這段經文的時候
[00:13:28.280 --> 00:13:30.280]  他可能會有點不安
[00:13:30.280 --> 00:13:31.320]  為什麼呢
[00:13:31.320 --> 00:13:33.800]  首先第一句有骨的就是
[00:13:33.800 --> 00:13:36.680]  其中一個見自己好了
[00:13:36.680 --> 00:13:38.280]  那另外九個呢
[00:13:38.280 --> 00:13:40.680]  我今天的講題就是
[00:13:40.680 --> 00:13:42.680]  那另外九個呢
[00:13:43.320 --> 00:13:45.720]  你看到這一句的時候
[00:13:45.720 --> 00:13:47.480]  一定會想另外那九個呢
[00:13:47.480 --> 00:13:49.480]  然後第二句就盜用了
[00:13:49.480 --> 00:13:51.960]  這人是撒瑪利亞人
[00:13:51.960 --> 00:13:54.440]  就是說另外那九個
[00:13:54.440 --> 00:13:57.720]  很可能是猶太人
[00:13:57.720 --> 00:13:59.880]  很可能另外那九個就是猶太人
[00:13:59.880 --> 00:14:01.880]  猶太讀者看到這一句的時候
[00:14:01.880 --> 00:14:04.200]  一定會有點不愉快
[00:14:04.200 --> 00:14:08.440]  大家要知道猶太人和撒瑪利亞人什麼關係
[00:14:08.440 --> 00:14:09.480]  仇家來的嘛
[00:14:09.480 --> 00:14:10.680]  世仇來的
[00:14:10.680 --> 00:14:16.760]  撒瑪利亞人其實和猶太人是同一個宗族的
[00:14:16.760 --> 00:14:20.280]  但是在秘魯時期裡面
[00:14:20.280 --> 00:14:22.760]  那些撒瑪利亞人的祖先
[00:14:22.760 --> 00:14:25.000]  他們和外族通婚
[00:14:25.000 --> 00:14:28.520]  之後他們的後代就是撒瑪利亞人
[00:14:28.520 --> 00:14:32.280]  因此他們的信仰也有些混雜
[00:14:32.280 --> 00:14:35.320]  所以那些猶太人這麼重視血統
[00:14:35.320 --> 00:14:36.440]  這麼重視信仰
[00:14:36.440 --> 00:14:37.960]  他們是看不起
[00:14:37.960 --> 00:14:42.440]  甚至歧視這些撒瑪利亞人
[00:14:42.440 --> 00:14:44.360]  所以看到這句的時候
[00:14:44.360 --> 00:14:48.040]  猶太讀者一定不是很高興
[00:14:48.040 --> 00:14:49.880]  十個人領受了恩典
[00:14:49.880 --> 00:14:51.160]  九個沒有回來
[00:14:51.160 --> 00:14:54.360]  回來的那一個還要是撒瑪利亞人
[00:14:54.360 --> 00:14:59.240]  即是暗示其他九個是猶太人
[00:14:59.240 --> 00:15:01.560]  第十七節到第十九節
[00:15:01.560 --> 00:15:03.000]  耶穌回答說
[00:15:03.000 --> 00:15:06.040]  「結證了的人不是十個嗎?
[00:15:06.040 --> 00:15:07.560]  那九個在哪裡呢?
[00:15:07.560 --> 00:15:09.080]  除了這外族人
[00:15:09.080 --> 00:15:12.040]  再沒有別人回來歸耶榮耀給神嗎?
[00:15:12.040 --> 00:15:13.400]  於是他對那人說
[00:15:13.400 --> 00:15:16.520]  起來!走吧!你的信就了你」
[00:15:16.520 --> 00:15:18.120]  路加也寫了出來
[00:15:18.120 --> 00:15:19.560]  透過耶穌的口中
[00:15:19.560 --> 00:15:22.440]  最尷尬的事說出來了
[00:15:22.440 --> 00:15:25.400]  這裡很清楚用「外族人」三個字
[00:15:25.400 --> 00:15:26.840]  外族人
[00:15:26.840 --> 00:15:32.920]  也就是暗示耶穌作為猶太人的一份子
[00:15:32.920 --> 00:15:38.120]  竟然那些同族的人都走了
[00:15:38.120 --> 00:15:40.120]  沒有來感謝自己
[00:15:40.120 --> 00:15:43.000]  反而一個外族人
[00:15:43.000 --> 00:15:45.480]  一個外族人 一個撒瑪利亞人
[00:15:45.480 --> 00:15:47.080]  懂得知恩圖報
[00:15:47.080 --> 00:15:51.960]  懂得回來歸榮耀給神
[00:15:51.960 --> 00:15:54.920]  耶穌說「你的信就了你」
[00:15:54.920 --> 00:15:56.520]  正如我一開始所講的
[00:15:56.520 --> 00:15:58.520]  路加他寫作的目的
[00:15:58.520 --> 00:15:59.800]  是想表達
[00:15:59.800 --> 00:16:01.800]  其中一個要表達的就是
[00:16:01.800 --> 00:16:05.400]  福音不僅僅是屬於猶太人
[00:16:05.400 --> 00:16:08.040]  福音是傳去給外邦人
[00:16:08.040 --> 00:16:09.960]  我們今天可以坐在這裡信耶穌
[00:16:09.960 --> 00:16:12.760]  都是因為福音已經可以傳開
[00:16:12.760 --> 00:16:15.240]  讓所有人透過耶穌基督
[00:16:15.240 --> 00:16:18.680]  可以與神復活
[00:16:18.680 --> 00:16:21.720]  他想表達出外邦人的表現
[00:16:21.720 --> 00:16:26.840]  有時比起那些自小就認識耶和華的人
[00:16:26.840 --> 00:16:30.920]  他們更加清楚耶穌是誰
[00:16:30.920 --> 00:16:33.320]  耶穌這裡說「就了你」是什麼意思呢
[00:16:33.320 --> 00:16:36.360]  是否真的疾病醫治這麼簡單
[00:16:36.360 --> 00:16:39.480]  「起來 走吧 你的信就了你」
[00:16:39.480 --> 00:16:42.760]  這句有沒有點熟口熟面呢
[00:16:42.760 --> 00:16:44.040]  在第五章那裡
[00:16:44.040 --> 00:16:45.080]  不知道大家是否記得
[00:16:45.080 --> 00:16:47.800]  有一個醫治坦子的神跡
[00:16:47.800 --> 00:16:49.720]  大家應該很熟悉這個故事
[00:16:49.720 --> 00:16:50.840]  有一個坦子
[00:16:50.840 --> 00:16:54.760]  他由四個朋友抬來見耶穌
[00:16:54.760 --> 00:16:55.960]  因為人太多了
[00:16:55.960 --> 00:16:57.320]  所以他們要拆了屋頂
[00:16:57.320 --> 00:17:01.240]  把他吊在耶穌前面
[00:17:01.240 --> 00:17:03.560]  然後耶穌醫治他的時候就是這樣
[00:17:03.560 --> 00:17:06.520]  「起來 拿你的玉子回家去吧」
[00:17:06.520 --> 00:17:10.520]  透過一個吩咐就可以讓他離開
[00:17:10.520 --> 00:17:14.120]  不過留意這神跡
[00:17:14.120 --> 00:17:16.120]  曾經在前面發生了一些插曲
[00:17:16.120 --> 00:17:19.400]  就是耶穌「見他們的信心就說朋友
[00:17:19.400 --> 00:17:21.320]  你的罪赦了」
[00:17:21.320 --> 00:17:23.880]  他說了赦罪才去醫治
[00:17:23.880 --> 00:17:25.640]  如果大家有印象的時候
[00:17:25.640 --> 00:17:31.800]  而且因為這一句是得罪了法利塞人
[00:17:31.800 --> 00:17:34.680]  其實他只是醫人的一隻腳
[00:17:34.680 --> 00:17:36.840]  你說什麼信心
[00:17:36.840 --> 00:17:38.040]  醫一隻腳就是醫一隻腳
[00:17:38.040 --> 00:17:40.120]  醫一隻手就是醫一隻手
[00:17:40.120 --> 00:17:44.200]  但是原來人除了身體上的需要外
[00:17:44.200 --> 00:17:47.320]  我們靈性上也有很大的需要
[00:17:47.320 --> 00:17:51.080]  甚至我們可以看到耶穌基督重視的是
[00:17:51.080 --> 00:17:52.920]  人的靈性需要
[00:17:52.920 --> 00:17:55.240]  多於身體上的需要
[00:17:55.240 --> 00:17:57.000]  他先去赦免了他的罪
[00:17:57.000 --> 00:17:59.000]  然後才去醫治他的身體
[00:17:59.000 --> 00:18:00.360]  對耶穌來說
