
[00:00:00.000 --> 00:00:04.000]  第八章一至十三節 哥倫多前說
[00:03:47.000 --> 00:03:48.000]  不過遲些先
[00:03:48.000 --> 00:03:50.000]  因為我還想玩久些
[00:03:50.000 --> 00:03:52.000]  或者有一天時機到
[00:03:52.000 --> 00:03:54.000]  我就會信的
[00:03:54.000 --> 00:03:55.000]  那時候我心裏想
[00:03:55.000 --> 00:03:58.000]  這個答案都頗有趣的
[00:03:58.000 --> 00:04:00.000]  他覺得信耶穌是很好的
[00:04:00.000 --> 00:04:03.000]  信了之後他覺得那些人會變得和善了
[00:04:03.000 --> 00:04:05.000]  即是開心了
[00:04:05.000 --> 00:04:07.000]  這個上帝是好東西來的
[00:04:07.000 --> 00:04:11.000]  只不過他說我想玩久些
[00:04:11.000 --> 00:04:14.000]  所以其實他心裏面覺得
[00:04:14.000 --> 00:04:16.000]  信耶穌之後是好的
[00:04:16.000 --> 00:04:19.000]  不過同時間亦都會沒有了很多自由
[00:04:19.000 --> 00:04:20.000]  沒有得玩
[00:04:20.000 --> 00:04:22.000]  沒有得享受很多的東西
[00:04:22.000 --> 00:04:24.000]  所以他寧願玩多幾十年
[00:04:24.000 --> 00:04:27.000]  然後才去接受這個救恩
[00:04:27.000 --> 00:04:29.000]  當然我心裏都在想
[00:04:29.000 --> 00:04:31.000]  你又知道你自己何時死
[00:04:31.000 --> 00:04:33.000]  所以我不會說出來
[00:04:33.000 --> 00:04:35.000]  不過他說得好像他自己在行事曆那裏
[00:04:35.000 --> 00:04:38.000]  已經記下了自己的死期
[00:04:38.000 --> 00:04:41.000]  信耶穌其實當然是越早越好
[00:04:41.000 --> 00:04:43.000]  不過其實都難怪
[00:04:43.000 --> 00:04:44.000]  你想想
[00:04:44.000 --> 00:04:46.000]  我想很多非信徒
[00:04:46.000 --> 00:04:49.000]  他們對於基督教的看法
[00:04:49.000 --> 00:04:50.000]  可能都真是這樣的
[00:04:50.000 --> 00:04:52.000]  即是道人向善
[00:04:52.000 --> 00:04:54.000]  然後有很多的
[00:04:54.000 --> 00:04:55.000]  do 全 動
[00:04:55.000 --> 00:04:57.000]  即是有很多事不能做的
[00:04:57.000 --> 00:05:01.000]  即是有很多好像清心寡慾的要
[00:05:01.000 --> 00:05:03.000]  所以基督徒在他們眼中可能某程度上
[00:05:03.000 --> 00:05:06.000]  只不過是一些有頭髮的和尚
[00:05:06.000 --> 00:05:10.000]  其實都是要戒除很多七情六慾的
[00:05:10.000 --> 00:05:13.000]  沒有自由的享樂
[00:05:13.000 --> 00:05:15.000]  實情是否這樣呢?
[00:05:15.000 --> 00:05:18.000]  即是講到基督徒的自由
[00:05:18.000 --> 00:05:21.000]  今日這段經文似乎可以給我們一些啟迪
[00:05:22.000 --> 00:05:24.000]  (字幕: 馬克思)
[00:05:24.000 --> 00:05:28.000]  保羅在這段經文一開始就立即講
[00:05:28.000 --> 00:05:33.000]  他說我是要講關於祭偶像之物的東西
[00:05:33.000 --> 00:05:35.000]  保羅當時他身處的地方
[00:05:35.000 --> 00:05:37.000]  這本叫哥倫多前書
[00:05:37.000 --> 00:05:39.000]  所以他身處的那個叫哥倫多城
[00:05:39.000 --> 00:05:42.000]  其實是一個充滿了很多不同的偶像
[00:05:42.000 --> 00:05:45.000]  一些不同的神佛的一個地方
[00:05:45.000 --> 00:05:47.000]  而那些人那時候是會
[00:05:47.000 --> 00:05:49.000]  其實和我們中國人都很相似
[00:05:49.000 --> 00:05:52.000]  會用一些玉去祭祀他們
[00:05:52.000 --> 00:05:54.000]  在這些祭偶像的場合
[00:05:54.000 --> 00:05:56.000]  通常都是一些盛大的宴會
[00:05:56.000 --> 00:05:58.000]  即是那個城裏面的一些大事
[00:05:58.000 --> 00:06:00.000]  其實很多市民都會參加
[00:06:00.000 --> 00:06:02.000]  即是好像黃大仙那些
[00:06:02.000 --> 00:06:04.000]  即是不知道什麼會這樣
[00:06:04.000 --> 00:06:07.000]  當然少不了達官貴人
[00:06:07.000 --> 00:06:09.000]  即是和香港很相似
[00:06:09.000 --> 00:06:11.000]  我們的高官都會去黃大仙那裏
[00:06:11.000 --> 00:06:13.000]  普通百姓都會去
[00:06:13.000 --> 00:06:16.000]  有些百姓甚至是想結交一些權貴
[00:06:16.000 --> 00:06:18.000]  即是好像開派對一樣
[00:06:18.000 --> 00:06:20.000]  所以其實對於那個年代
[00:06:20.000 --> 00:06:22.000]  住在哥倫多城的那些人
[00:06:22.000 --> 00:06:24.000]  他這個這樣的場合
[00:06:24.000 --> 00:06:27.000]  是一件很正常不過的事
[00:06:27.000 --> 00:06:30.000]  但是保羅他就正正想針對這件事去講
[00:06:30.000 --> 00:06:32.000]  很明顯有問題
[00:06:32.000 --> 00:06:36.000]  究竟發生了什麼事呢?
[00:06:36.000 --> 00:06:39.000]  在第一節保羅就說
[00:06:39.000 --> 00:06:40.000]  在哥倫多的教會
[00:06:40.000 --> 00:06:43.000]  那時候其實是剛剛成立教會
[00:06:43.000 --> 00:06:44.000]  沒有多久
[00:06:44.000 --> 00:06:46.000]  即是耶穌升了天幾十年
[00:06:46.000 --> 00:06:50.000]  哥倫多有些信徒已經成立了教會
[00:06:50.000 --> 00:06:52.000]  保羅就這樣講
[00:06:52.000 --> 00:06:55.000]  他說有些信徒是有知識的
[00:06:55.000 --> 00:06:57.000]  但是他們擁有了這種知識之後
[00:06:57.000 --> 00:06:59.000]  令他們自高自大
[00:06:59.000 --> 00:07:01.000]  變了對他們沒有益
[00:07:01.000 --> 00:07:04.000]  因為唯有愛心才能夠造就人
[00:07:04.000 --> 00:07:06.000]  似乎其實那時候的哥倫多信徒
[00:07:06.000 --> 00:07:08.000]  他對於祭偶像之物
[00:07:08.000 --> 00:07:10.000]  即是這個儀式
[00:07:10.000 --> 00:07:11.000]  這個文化
[00:07:11.000 --> 00:07:13.000]  是有某種見解的
[00:07:13.000 --> 00:07:15.000]  但是這種見解令到他們
[00:07:15.000 --> 00:07:17.000]  心裏面開始驕傲
[00:07:17.000 --> 00:07:20.000]  甚至失去了愛心
[00:07:20.000 --> 00:07:22.000]  究竟這種知識有什麼特別呢?
[00:07:22.000 --> 00:07:26.000]  令到他們有這樣的態度呢?
[00:07:26.000 --> 00:07:30.000]  保羅在四至六節就解答了這個問題
[00:07:30.000 --> 00:07:33.000]  他就說這個知識是關於上帝的
[00:07:33.000 --> 00:07:35.000]  在四至六節他就講到
[00:07:35.000 --> 00:07:38.000]  他知道偶像在世上算不得什麼
[00:07:38.000 --> 00:07:42.000]  也知道神只有一位是沒有其他神
[00:07:42.000 --> 00:07:44.000]  所以其實這班哥倫多信徒
[00:07:44.000 --> 00:07:45.000]  他們所講的這個知識
[00:07:45.000 --> 00:07:48.000]  是一種神學的知識
[00:07:48.000 --> 00:07:50.000]  我想大家其實都一樣知道
[00:07:50.000 --> 00:07:53.000]  這個世界上的偶像其實全部都是假的
[00:07:53.000 --> 00:07:57.000]  因為他們只知道只有一個上帝就是耶和華
[00:07:57.000 --> 00:07:58.000]  在那時候的文化來說
[00:07:58.000 --> 00:08:00.000]  對於很多不信的人來說
[00:08:00.000 --> 00:08:01.000]  或者他拜神的
[00:08:01.000 --> 00:08:03.000]  他當然是信那些滿天神佛
[00:08:03.000 --> 00:08:06.000]  但是基督徒我們自己很知道
[00:08:06.000 --> 00:08:08.000]  只有一個上帝
[00:08:08.000 --> 00:08:10.000]  所有的萬物都是他做的
[00:08:10.000 --> 00:08:13.000]  那些偶像是虛無的
[00:08:13.000 --> 00:08:16.000]  所以這個知識其實都是很正確的
[00:08:16.000 --> 00:08:18.000]  我們對我們來說都是一樣
[00:08:18.000 --> 00:08:21.000]  哥倫多信徒的知識是很健全的
[00:08:21.000 --> 00:08:23.000]  還有都很有屬靈智慧的
[00:08:23.000 --> 00:08:27.000]  你想想那時候剛剛成立了教會沒多久
[00:08:27.000 --> 00:08:30.000]  他們都看得很明白
[00:08:30.000 --> 00:08:35.000]  他們很清楚這些偶像都是一些木頭、金屬
[00:08:35.000 --> 00:08:38.000]  他們知道其實這些偶像本身是沒有什麼法力
[00:08:38.000 --> 00:08:41.000]  沒有什麼影響力的
[00:08:41.000 --> 00:08:43.000]  他們就做了一件事
[00:08:43.000 --> 00:08:47.000]  就是他們去參加那些廟會
[00:08:47.000 --> 00:08:50.000]  就好像今天基督徒
[00:08:50.000 --> 00:08:52.000]  然後你去黃大仙
[00:08:52.000 --> 00:08:54.000]  還是那些什麼寺
[00:08:54.000 --> 00:08:55.000]  我忘記了
[00:08:55.000 --> 00:08:56.000]  去吃齋
[00:08:56.000 --> 00:09:03.000]  你知道去吃齋其實不會有損你的信仰的
[00:09:03.000 --> 00:09:05.000]  你想想這班信徒
[00:09:05.000 --> 00:09:07.000]  都算是挺有勇氣和智慧的
[00:09:07.000 --> 00:09:10.000]  我覺得在那時候這個年代
[00:09:10.000 --> 00:09:13.000]  他們基督徒在那時候是少數
[00:09:13.000 --> 00:09:19.000]  他們還夠膽說我們照舊去那些廟去吃那些肉
[00:09:19.000 --> 00:09:20.000]  可能很好吃
[00:09:20.000 --> 00:09:21.000]  因為是燒的
[00:09:21.000 --> 00:09:24.000]  這些是BBQ
[00:09:24.000 --> 00:09:26.000]  他們都算是看得通看得透
[00:09:26.000 --> 00:09:30.000]  他們對於自己的神學知識是挺有一種批判的思考的
[00:09:30.000 --> 00:09:34.000]  他們不會說因為這件事跟偶像有關
[00:09:34.000 --> 00:09:36.000]  我就立刻當它是一種禁忌
[00:09:36.000 --> 00:09:37.000]  就是完全不能做的
[00:09:37.000 --> 00:09:40.000]  他們都會想清楚背後的神學
[00:09:40.000 --> 00:09:41.000]  他們很明白
[00:09:41.000 --> 00:09:43.000]  其實這些肉你製過偶像
[00:09:43.000 --> 00:09:47.000]  都不會立刻變成一種很邪的東西
[00:09:47.000 --> 00:09:51.000]  他們仍然都是神所創造的肉和菜
[00:09:51.000 --> 00:09:55.000]  吃了之後是會補充人體所需的營養的
[00:09:55.000 --> 00:09:57.000]  其實想想
[00:09:57.000 --> 00:10:01.000]  都好像和我們今天很多東西可以呼應
[00:10:01.000 --> 00:10:06.000]  因為基督徒都很多禁忌的
[00:10:06.000 --> 00:10:07.000]  但想深一層
[00:10:07.000 --> 00:10:10.000]  有很多東西表面上好像是不能做的
[00:10:10.000 --> 00:10:13.000]  但本質上未必真的很有問題
[00:10:13.000 --> 00:10:15.000]  例如我自己就會想起
[00:10:15.000 --> 00:10:16.000]  我不知道
[00:10:16.000 --> 00:10:19.000]  應該很多人都喜歡打麻將
[00:10:19.000 --> 00:10:22.000]  我以前都有很多學生問
[00:10:22.000 --> 00:10:24.000]  基督徒可不可以做這樣做那樣
[00:10:24.000 --> 00:10:26.000]  都有問我打不打得麻將的基督徒
[00:10:26.000 --> 00:10:27.000]  其實想一想
[00:10:27.000 --> 00:10:30.000]  打麻將都是一種棋
[00:10:30.000 --> 00:10:33.000]  和玩桌上遊戲有什麼分別呢
[00:10:33.000 --> 00:10:37.000]  教會很多年輕人喜歡玩桌上遊戲
[00:10:37.000 --> 00:10:39.000]  我覺得很健康
[00:10:39.000 --> 00:10:41.000]  打麻將其實都應該沒有什麼問題
[00:10:41.000 --> 00:10:43.000]  都是桌上遊戲
[00:10:43.000 --> 00:10:44.000]  如果你不玩錢的話
[00:10:44.000 --> 00:10:45.000]  都幾好玩的
[00:10:45.000 --> 00:10:48.000]  起碼我自己都覺得幾好玩
[00:10:48.000 --> 00:10:50.000]  又例如
[00:10:50.000 --> 00:10:53.000]  都有些信徒以前問我
[00:10:53.000 --> 00:10:57.000]  可不可以看恐怖片的基督徒
[00:10:57.000 --> 00:11:00.000]  你知道其實恐怖片都很刺激
[00:11:00.000 --> 00:11:02.000]  娛樂性很高
[00:11:02.000 --> 00:11:04.000]  我都有想過這個問題
[00:11:04.000 --> 00:11:05.000]  有些人就說
[00:11:05.000 --> 00:11:09.000]  恐怖片和鬼靈體有關
[00:11:09.000 --> 00:11:12.000]  基督徒是不可以親近魔鬼的
[00:11:12.000 --> 00:11:13.000]  是敵人
[00:11:13.000 --> 00:11:15.000]  那你就不要看恐怖片
[00:11:15.000 --> 00:11:17.000]  用它做娛樂
[00:11:17.000 --> 00:11:20.000]  不過其實想清楚
[00:11:20.000 --> 00:11:23.000]  撒旦是否只局限於恐怖片呢
[00:11:23.000 --> 00:11:24.000]  當然不是
[00:11:24.000 --> 00:11:26.000]  其實我很老實說
[00:11:26.000 --> 00:11:27.000]  我自己覺得
[00:11:27.000 --> 00:11:29.000]  撒旦在什麼地方出現呢
[00:11:29.000 --> 00:11:31.000]  就是那些你最估不到
[00:11:31.000 --> 00:11:34.000]  聖誕老人、復活兔、復活蛋
[00:11:34.000 --> 00:11:36.000]  其實我覺得是撒旦的詭計
[00:11:36.000 --> 00:11:37.000]  你想想
[00:11:37.000 --> 00:11:40.000]  聖誕節其實和聖誕老人是沒有關係的
[00:11:40.000 --> 00:11:41.000]  他弄一個聖誕老人出來
[00:11:41.000 --> 00:11:43.000]  其實就是為了混淆視聽
[00:11:43.000 --> 00:11:44.000]  復活蛋也是
[00:11:44.000 --> 00:11:48.000]  其實跟耶穌基督是沒有關係的
[00:11:48.000 --> 00:11:50.000]  所以其實
[00:11:50.000 --> 00:11:53.000]  是不是真的這麼單純呢
[00:11:53.000 --> 00:11:55.000]  有個神學院老師他都說過
[00:11:55.000 --> 00:11:57.000]  他說他很喜歡看恐怖片
[00:11:57.000 --> 00:11:59.000]  你想想神學院老師
[00:11:59.000 --> 00:12:01.000]  不過他看的原因不是因為
[00:12:01.000 --> 00:12:04.000]  他覺得恐怖片很刺激、很棒
[00:12:04.000 --> 00:12:05.000]  而是他覺得
[00:12:05.000 --> 00:12:09.000]  其實很多恐怖片都不是純粹拿來娛樂的
[00:12:09.000 --> 00:12:13.000]  其實很多恐怖片是想用故事
[00:12:13.000 --> 00:12:17.000]  去帶出一些警世的道理
[00:12:17.000 --> 00:12:20.000]  事實上我也有看過一些
[00:12:20.000 --> 00:12:23.000]  很有深度的片是恐怖片
[00:12:23.000 --> 00:12:24.000]  《羅奧斯卡》
[00:12:24.000 --> 00:12:28.000]  其實它的寓意是很深遠的
[00:12:28.000 --> 00:12:30.000]  所以這樣想著想著
[00:12:30.000 --> 00:12:33.000]  其實這個世界都不是這麼簡單
[00:12:33.000 --> 00:12:36.000]  你說基督徒有很多事情是否能做得到呢
[00:12:36.000 --> 00:12:38.000]  例如有些人經常問我
[00:12:38.000 --> 00:12:39.000]  基督徒可不可以驗法呢
[00:12:39.000 --> 00:12:41.000]  也有很多人驗法
[00:12:41.000 --> 00:12:43.000]  基督徒可不可以炒iPhone呢
[00:12:43.000 --> 00:12:46.000]  有一年我們全體都有談過這個問題
[00:12:46.000 --> 00:12:49.000]  是不是可以做什麼什麼
[00:12:49.000 --> 00:12:50.000]  其實都挺重要的
[00:12:50.000 --> 00:12:52.000]  很多這些問題
[00:12:52.000 --> 00:12:55.000]  不相信的有一套
[00:12:55.000 --> 00:12:56.000]  相信了之後
[00:12:56.000 --> 00:12:58.000]  其實我們都要搞清楚
[00:12:58.000 --> 00:13:01.000]  究竟我們要怎樣生活
[00:13:01.000 --> 00:13:06.000]  其實我覺得很多事情基督徒都可以做
[00:13:06.000 --> 00:13:08.000]  這班哥倫多信徒
[00:13:08.000 --> 00:13:11.000]  你用今天眼光看他們都挺厲害
[00:13:11.000 --> 00:13:13.000]  他們是有現代社會那種人權觀的
[00:13:13.000 --> 00:13:16.000]  他們覺得人權是很重要的
[00:13:16.000 --> 00:13:18.000]  是人權的先鋒
[00:13:18.000 --> 00:13:20.000]  他們對於自己擁有的自由
[00:13:20.000 --> 00:13:22.000]  抓得很緊
[00:13:22.000 --> 00:13:23.000]  即是今天現代社會都是
[00:13:23.000 --> 00:13:26.000]  我們在香港都很重視人權
[00:13:26.000 --> 00:13:27.000]  有自由
[00:13:27.000 --> 00:13:29.000]  我們對於自己的權利
[00:13:29.000 --> 00:13:31.000]  我們都抓得很緊
[00:13:31.000 --> 00:13:33.000]  因為是很寶貴和很重要
[00:13:33.000 --> 00:13:35.000]  對於哥倫多信徒
[00:13:35.000 --> 00:13:36.000]  他們來說
[00:13:36.000 --> 00:13:38.000]  他們有這個看法
[00:13:38.000 --> 00:13:39.000]  這個見識
[00:13:39.000 --> 00:13:43.000]  其實保羅都很贊同他們
[00:13:43.000 --> 00:13:45.000]  保羅我覺得都
[00:13:45.000 --> 00:13:47.000]  你看起來好像挺欣賞他們
[00:13:47.000 --> 00:13:49.000]  其實人人都有這個見識
[00:13:49.000 --> 00:13:52.000]  不過我們都知道上帝只有一個
[00:13:52.000 --> 00:13:54.000]  所以他覺得其實
[00:13:54.000 --> 00:13:56.000]  我覺得其實保羅都知道
[00:13:56.000 --> 00:13:58.000]  那些製藥醬的肉
[00:13:58.000 --> 00:13:59.000]  是不會有什麼影響的
[00:13:59.000 --> 00:14:00.000]  即是不會說吃了之後
[00:14:00.000 --> 00:14:02.000]  有個邪靈進了我的身體
[00:14:02.000 --> 00:14:04.000]  又或者我中了毒
[00:14:04.000 --> 00:14:07.000]  其實是不會的
[00:14:07.000 --> 00:14:09.000]  如果這樣看
[00:14:09.000 --> 00:14:10.000]  我一開始說的福音對象
[00:14:10.000 --> 00:14:12.000]  他的想法就錯了
[00:14:12.000 --> 00:14:17.000]  其實基督教不是要我們去守什麼清規戒律
[00:14:17.000 --> 00:14:18.000]  其實好像有的
[00:14:18.000 --> 00:14:20.000]  你做了基督徒之後
[00:14:20.000 --> 00:14:23.000]  就說沒有什麼樂趣
[00:14:23.000 --> 00:14:28.000]  但是保羅是不是真的完全認同他們呢?
[00:14:28.000 --> 00:14:31.000]  在第二節
[00:14:31.000 --> 00:14:33.000]  保羅就這樣說
[00:14:33.000 --> 00:14:37.000]  他說如果有人認為他知道什麼
[00:14:37.000 --> 00:14:39.000]  其實他仍然是不知道的
[00:14:39.000 --> 00:14:41.000]  保羅的意思就是說
[00:14:41.000 --> 00:14:43.000]  如果有人因為自己
[00:14:43.000 --> 00:14:45.000]  可能有些神學知識很厲害
[00:14:45.000 --> 00:14:46.000]  就自高自大
[00:14:46.000 --> 00:14:50.000]  其實他本身已經是沒有知識的
[00:14:50.000 --> 00:14:52.000]  這句都幾坎煥味
[00:14:52.000 --> 00:14:54.000]  究竟他在說什麼呢?
[00:14:54.000 --> 00:14:56.000]  似乎保羅對這個知識的見解
[00:14:56.000 --> 00:14:59.000]  其實和哥林多信徒是不同的
[00:14:59.000 --> 00:15:00.000]  在第三節
[00:15:00.000 --> 00:15:02.000]  保羅就說
[00:15:02.000 --> 00:15:04.000]  如果有人愛神
[00:15:04.000 --> 00:15:07.000]  他就是神所認識的人
[00:15:07.000 --> 00:15:08.000]  其實都很突然
[00:15:08.000 --> 00:15:09.000]  他突然之間說知識
[00:15:09.000 --> 00:15:11.000]  無端端就說有人愛神
[00:15:11.000 --> 00:15:12.000]  他就是神所認識
[00:15:12.000 --> 00:15:14.000]  什麼意思呢?
[00:15:14.000 --> 00:15:17.000]  他將重點轉為和神的關係
[00:15:17.000 --> 00:15:18.000]  其實保羅的意思就是說
[00:15:18.000 --> 00:15:21.000]  信徒的知識其實有個源頭
[00:15:21.000 --> 00:15:23.000]  就是來自於愛
[00:15:23.000 --> 00:15:25.000]  被神所認識
[00:15:25.000 --> 00:15:28.000]  在希臘文的原文可以這樣解釋
[00:15:28.000 --> 00:15:31.000]  就是說如果信徒有愛神的心
[00:15:31.000 --> 00:15:35.000]  他的知識就是對上帝真實的認識
[00:15:35.000 --> 00:15:39.000]  短短這一句就透露了保羅對知識的看法
[00:15:39.000 --> 00:15:42.000]  其實知識它不只是一些理論
[00:15:42.000 --> 00:15:45.000]  而是它的本質上其實是一種愛心
[00:15:45.000 --> 00:15:48.000]  不單單是頭腦上的一些邏輯
[00:15:48.000 --> 00:15:50.000]  一些道理
[00:15:50.000 --> 00:15:53.000]  如果我們再按這樣的理解
[00:15:53.000 --> 00:15:55.000]  再看回四至六節
[00:15:55.000 --> 00:15:57.000]  其實整個圖是完全不同的
[00:15:57.000 --> 00:16:02.000]  保羅表面上是認同那些哥林多信徒的觀念
[00:16:02.000 --> 00:16:04.000]  他認同上帝只有一個
[00:16:04.000 --> 00:16:05.000]  不過呢
[00:16:05.000 --> 00:16:08.000]  他真正的意思是說
[00:16:08.000 --> 00:16:11.000]  真正的知識是來自這位獨一的上帝
[00:16:11.000 --> 00:16:13.000]  這位主耶穌基督
[00:16:13.000 --> 00:16:15.000]  是一段關係
[00:16:15.000 --> 00:16:17.000]  所以其實保羅是在反面
[00:16:17.000 --> 00:16:18.000]  其實是在責備那些信徒
[00:16:18.000 --> 00:16:20.000]  他就說你們是有知識
[00:16:20.000 --> 00:16:22.000]  可能你們讀書多
[00:16:22.000 --> 00:16:25.000]  但是你們沒有愛心
[00:16:25.000 --> 00:16:28.000]  那麼哥林多信徒
[00:16:28.000 --> 00:16:29.000]  到底需要什麼
[00:16:29.000 --> 00:16:31.000]  究竟保羅要這樣罵他們呢
[00:16:31.000 --> 00:16:35.000]  答案就在之後的經文那裡
[00:16:35.000 --> 00:16:38.000]  這一班信徒
[00:16:38.000 --> 00:16:39.000]  這一班信徒沒錯
[00:16:39.000 --> 00:16:41.000]  他們可能有些知識
[00:16:41.000 --> 00:16:43.000]  他們依著一些見識
[00:16:43.000 --> 00:16:45.000]  他們覺得我很清楚我的權利
[00:16:45.000 --> 00:16:49.000]  我有權利去吃這些祭偶像的肉
[00:16:49.000 --> 00:16:52.000]  就是那些燒雞、燒鴨
[00:16:52.000 --> 00:16:54.000]  好吃啊,為什麼我不能吃呢
[00:16:54.000 --> 00:16:56.000]  但是在第七節
[00:16:56.000 --> 00:16:58.000]  保羅他就一語道破
[00:16:58.000 --> 00:17:02.000]  這班信徒其實是無知的
[00:17:02.000 --> 00:17:04.000]  首先保羅說了一件事
[00:17:04.000 --> 00:17:07.000]  不是人人都有這個知識
[00:17:07.000 --> 00:17:08.000]  你們很聰明
[00:17:08.000 --> 00:17:13.000]  可能那班信徒他們的教育水平很高
[00:17:13.000 --> 00:17:14.000]  但是保羅就說
[00:17:14.000 --> 00:17:16.000]  不是人人都像你這樣
[00:17:16.000 --> 00:17:19.000]  懂得想這麼多這些東西
[00:17:19.000 --> 00:17:21.000]  究竟那時發生什麼事呢
[00:17:21.000 --> 00:17:23.000]  似乎情況就是根據聖經
[00:17:23.000 --> 00:17:25.000]  是有另一批的信徒
