
[00:00:00.000 --> 00:00:04.000]  這段經文其實是很特別的
[00:03:36.000 --> 00:03:38.000]  他就會傳訊息給我
[00:03:38.000 --> 00:03:40.000]  那些感覺又來了
[00:03:40.000 --> 00:03:41.000]  為我祈禱
[00:03:41.000 --> 00:03:43.000]  但是在過程裡面
[00:03:43.000 --> 00:03:44.000]  突然之間我想告訴你
[00:03:44.000 --> 00:03:46.000]  你真正能夠去改變
[00:03:46.000 --> 00:03:48.000]  不是靠你自己去忍
[00:03:48.000 --> 00:03:49.000]  忍是沒有用的
[00:03:49.000 --> 00:03:50.000]  其實說真的
[00:03:50.000 --> 00:03:53.000]  你會知道你自己人性裡面是怎樣
[00:03:53.000 --> 00:03:57.000]  但原來你將你自己完完全全獻給上帝
[00:03:57.000 --> 00:04:00.000]  你是屬於上帝的了
[00:04:00.000 --> 00:04:06.000]  當你知道上帝原來在任何的境況裡面
[00:04:06.000 --> 00:04:07.000]  都看著你
[00:04:07.000 --> 00:04:11.000]  上帝在任何的境況都與你一起的時候
[00:04:11.000 --> 00:04:12.000]  你有很多的罪
[00:04:12.000 --> 00:04:13.000]  有很多的惡
[00:04:13.000 --> 00:04:15.000]  你不敢去做
[00:04:15.000 --> 00:04:18.000]  你對上帝有沒有這份足夠的敬畏
[00:04:18.000 --> 00:04:23.000]  有沒有這份足夠的懼怕
[00:04:23.000 --> 00:04:26.000]  才能夠讓你可以得著
[00:04:26.000 --> 00:04:28.000]  所以保羅一開始的時候
[00:04:28.000 --> 00:04:31.000]  他就告訴你起點是獻
[00:04:31.000 --> 00:04:33.000]  而接著到三節八節
[00:04:33.000 --> 00:04:35.000]  他就說了很多關於
[00:04:35.000 --> 00:04:38.000]  第二個就是請你盡力的
[00:04:38.000 --> 00:04:42.000]  去將上帝所賜給你的恩賜
[00:04:42.000 --> 00:04:45.000]  去發揮出來去祝福其他人
[00:04:45.000 --> 00:04:47.000]  你會發覺他一直在跟大家說
[00:04:47.000 --> 00:04:49.000]  我不知道大家有沒有留意那個流程
[00:04:49.000 --> 00:04:51.000]  你首先知道自己屬於上帝
[00:04:51.000 --> 00:04:55.000]  接著你努力去做好的事
[00:04:55.000 --> 00:04:58.000]  去將上帝今天所給你的才能裡面
[00:04:58.000 --> 00:05:00.000]  去發揮出來
[00:05:00.000 --> 00:05:01.000]  我不知道大家有沒有發覺
[00:05:01.000 --> 00:05:04.000]  很多時候我們人去困擾的時候
[00:05:04.000 --> 00:05:07.000]  是因為很多時候我們都將我們的焦點
[00:05:07.000 --> 00:05:10.000]  不是放在我們現在可以做的事上
[00:05:10.000 --> 00:05:13.000]  而是有很多我們不開心的事上
[00:05:13.000 --> 00:05:17.000]  有很多人怎樣對我的事上
[00:05:17.000 --> 00:05:20.000]  當你聖經能夠消化你明白的時候
[00:05:20.000 --> 00:05:22.000]  你能夠真的跟著去做
[00:05:22.000 --> 00:05:23.000]  我想告訴大家
[00:05:23.000 --> 00:05:27.000]  很多困難你都可以去渡過
[00:05:27.000 --> 00:05:30.000]  在當我們面對過去幾年疫情當中
[00:05:30.000 --> 00:05:31.000]  我們有什麼可以做
[00:05:31.000 --> 00:05:32.000]  我問大家
[00:05:32.000 --> 00:05:34.000]  我們除了戴口罩
[00:05:34.000 --> 00:05:37.000]  我們就是可以洗好手
[00:05:37.000 --> 00:05:39.000]  如果你天天都看著數字
[00:05:39.000 --> 00:05:40.000]  天天都看著這些情況
[00:05:40.000 --> 00:05:42.000]  你不會出來的
[00:05:42.000 --> 00:05:45.000]  但是如果你能夠選擇
[00:05:45.000 --> 00:05:47.000]  在這個疫情裡面
[00:05:47.000 --> 00:05:49.000]  原來我還有什麼可以做
[00:05:49.000 --> 00:05:53.000]  你就會發覺原來我還可以去派口罩
[00:05:53.000 --> 00:05:55.000]  我還可以去派酒精
[00:05:55.000 --> 00:05:58.000]  我還可以去幫那些單身
[00:05:58.000 --> 00:06:00.000]  獨居的老人家
[00:06:00.000 --> 00:06:02.000]  我可以去買飯給他們
[00:06:02.000 --> 00:06:03.000]  我可以協助他們
[00:06:03.000 --> 00:06:05.000]  我可以關心他們
[00:06:05.000 --> 00:06:06.000]  是不是
[00:06:06.000 --> 00:06:07.000]  你整個生活就會不一樣
[00:06:07.000 --> 00:06:11.000]  所以保羅比這個次序是有關係的
[00:06:11.000 --> 00:06:14.000]  而到了今天跟大家講第九節
[00:06:14.000 --> 00:06:15.000]  這裡開始的時候
[00:06:15.000 --> 00:06:18.000]  其實他就講到我們怎樣去處理
[00:06:18.000 --> 00:06:20.000]  對別人對我
[00:06:20.000 --> 00:06:22.000]  特別是一些傷害我們的人
[00:06:22.000 --> 00:06:25.000]  我們對他的態度是應該怎樣
[00:06:25.000 --> 00:06:26.000]  我可以告訴大家
[00:06:26.000 --> 00:06:29.000]  其實這個是最不容易的
[00:06:29.000 --> 00:06:33.000]  因為人受傷害的感覺是很真實的
[00:06:33.000 --> 00:06:34.000]  是很實在的
[00:06:34.000 --> 00:06:37.000]  很多時候是可以困擾我們一生
[00:06:37.000 --> 00:06:38.000]  有很多人放不下的時候
[00:06:38.000 --> 00:06:40.000]  他困擾我們一生
[00:06:40.000 --> 00:06:41.000]  你發覺這段經文當中
[00:06:41.000 --> 00:06:43.000]  他一開始第一句
[00:06:43.000 --> 00:06:45.000]  我拿出來的是什麼呢
[00:06:45.000 --> 00:06:48.000]  上帝的子民有需要就要樂於幫助他們
[00:06:48.000 --> 00:06:50.000]  你總要熱情好客
[00:06:50.000 --> 00:06:52.000]  要為逼迫你們的人祝福
[00:06:52.000 --> 00:06:53.000]  不要就坐他們
[00:06:53.000 --> 00:06:56.000]  倒要祈求上帝祝福他們
[00:06:56.000 --> 00:06:57.000]  你會發覺
[00:06:57.000 --> 00:07:00.000]  我們保羅教大家的就是
[00:07:00.000 --> 00:07:06.000]  我們帶著善意去和其他人相處
[00:07:06.000 --> 00:07:11.000]  無論那個人是你認識的
[00:07:11.000 --> 00:07:16.000]  無論那個人是不是得罪你的
[00:07:16.000 --> 00:07:17.000]  他在這裡的時候
[00:07:17.000 --> 00:07:20.000]  他沒有說對你好的上帝子民
[00:07:20.000 --> 00:07:22.000]  你就熱情款待
[00:07:22.000 --> 00:07:23.000]  不是的
[00:07:23.000 --> 00:07:24.000]  他這裡是說
[00:07:24.000 --> 00:07:25.000]  上帝的子民有需要的時候
[00:07:25.000 --> 00:07:26.000]  你就幫助他
[00:07:26.000 --> 00:07:28.000]  他這裡沒有分
[00:07:28.000 --> 00:07:30.000]  他在說的是
[00:07:30.000 --> 00:07:33.000]  上帝他所去看顧的
[00:07:33.000 --> 00:07:34.000]  特別是當時的世界
[00:07:34.000 --> 00:07:38.000]  所有去追隨上帝的人都被迫迫
[00:07:38.000 --> 00:07:41.000]  他們一定要互相去支援
[00:07:41.000 --> 00:07:43.000]  所以他特別提到
[00:07:43.000 --> 00:07:44.000]  就是你要去幫助他們
[00:07:44.000 --> 00:07:46.000]  你要帶著你這份熱情
[00:07:46.000 --> 00:07:51.000]  當你很專心去做這些好事的時候
[00:07:51.000 --> 00:07:52.000]  你就會發覺
[00:07:52.000 --> 00:07:57.000]  你的正能量自然會出來
[00:07:57.000 --> 00:08:00.000]  而接著對於那些懷有敵意的人
[00:08:00.000 --> 00:08:02.000]  上帝用了一個
[00:08:02.000 --> 00:08:09.000]  就是你去為他求上帝的祝福
[00:08:09.000 --> 00:08:11.000]  很難的
[00:08:11.000 --> 00:08:12.000]  他得罪我
[00:08:12.000 --> 00:08:15.000]  我要叫上帝祝福他嗎?
[00:08:15.000 --> 00:08:16.000]  但是弟兄姊妹
[00:08:16.000 --> 00:08:22.000]  這個就是以善勝惡最好的詮釋
[00:08:22.000 --> 00:08:24.000]  這段經文裡面不是就這樣完結了
[00:08:24.000 --> 00:08:25.000]  所以剛才我說
[00:08:25.000 --> 00:08:27.000]  我鼓勵大家多看幾本譯本
[00:08:27.000 --> 00:08:29.000]  在舊的譯本裡面你看不到
[00:08:29.000 --> 00:08:32.000]  但在剛才我給大家的譯本裡面
[00:08:32.000 --> 00:08:34.000]  在這幾句話當中
[00:08:34.000 --> 00:08:36.000]  全部是用分號
[00:08:36.000 --> 00:08:38.000]  中文的分號
[00:08:38.000 --> 00:08:40.000]  就是說它們全部有關
[00:08:40.000 --> 00:08:43.000]  要為迫迫你們的人祝福
[00:08:43.000 --> 00:08:44.000]  不要就坐他們
[00:08:44.000 --> 00:08:47.000]  禱要祈求上帝祝福他們
[00:08:47.000 --> 00:08:48.000]  分號
[00:08:48.000 --> 00:08:51.000]  要跟喜樂的人一同喜樂
[00:08:51.000 --> 00:08:53.000]  要跟哭泣的人一同哭泣
[00:08:53.000 --> 00:08:54.000]  分號
[00:08:54.000 --> 00:08:56.000]  要彼此和睦相處
[00:08:56.000 --> 00:08:57.000]  分號
[00:08:57.000 --> 00:08:58.000]  不可心裡高傲
[00:08:58.000 --> 00:09:01.000]  禱要樂於跟平凡的人相處
[00:09:01.000 --> 00:09:02.000]  分號
[00:09:02.000 --> 00:09:05.000]  不要自以為通曉萬事
[00:09:05.000 --> 00:09:08.000]  很有趣的
[00:09:08.000 --> 00:09:10.000]  我們今天原來做的每一樣事
[00:09:10.000 --> 00:09:11.000]  我經常都鼓勵弟兄姊妹
[00:09:11.000 --> 00:09:13.000]  教弟兄姊妹
[00:09:13.000 --> 00:09:17.000]  我們不是因為聖經告訴你有這個吩咐
[00:09:17.000 --> 00:09:19.000]  所以我就去做
[00:09:19.000 --> 00:09:22.000]  你很難的
[00:09:22.000 --> 00:09:27.000]  你就會受到很多信仰的壓迫
[00:09:27.000 --> 00:09:30.000]  因為我心裡面明明還在生氣
[00:09:30.000 --> 00:09:33.000]  你叫我不要生氣嗎
[00:09:33.000 --> 00:09:36.000]  但這裡其實它是想告訴你
[00:09:36.000 --> 00:09:38.000]  你不要就坐他們
[00:09:38.000 --> 00:09:39.000]  祝福他們
[00:09:39.000 --> 00:09:40.000]  但在裡面
[00:09:40.000 --> 00:09:41.000]  它突然跳下去
[00:09:41.000 --> 00:09:43.000]  你要跟喜樂的人一同喜樂
[00:09:43.000 --> 00:09:44.000]  跟哭泣的人一同哭泣
[00:09:44.000 --> 00:09:45.000]  什麼意思
[00:09:45.000 --> 00:09:49.000]  同理心
[00:09:49.000 --> 00:09:51.000]  你怎樣不生氣這些人
[00:09:51.000 --> 00:09:55.000]  你有同理心
[00:09:55.000 --> 00:09:57.000]  很多時候你會發覺
[00:09:57.000 --> 00:10:00.000]  那個人去傷害你
[00:10:00.000 --> 00:10:04.000]  原來他本身都可能是一個受過傷害
[00:10:04.000 --> 00:10:09.000]  或者正在受傷害的人
[00:10:09.000 --> 00:10:10.000]  家長花園
[00:10:10.000 --> 00:10:14.000]  很多人家裡都有養狗
[00:10:14.000 --> 00:10:17.000]  大家有沒有帶狗出去散步
[00:10:17.000 --> 00:10:18.000]  你有沒有發覺
[00:10:18.000 --> 00:10:22.000]  吠得最大聲的是什麼狗
[00:10:22.000 --> 00:10:24.000]  小狗
[00:10:24.000 --> 00:10:26.000]  我最初沒有留意
[00:10:26.000 --> 00:10:27.000]  我不懂的
[00:10:27.000 --> 00:10:29.000]  是養狗的人告訴我的
[00:10:29.000 --> 00:10:30.000]  小狗
[00:10:30.000 --> 00:10:32.000]  吠得最大聲的
[00:10:32.000 --> 00:10:34.000]  為什麼
[00:10:34.000 --> 00:10:36.000]  大家知不知道
[00:10:36.000 --> 00:10:37.000]  獸醫說
[00:10:37.000 --> 00:10:39.000]  寵物有關的人
[00:10:39.000 --> 00:10:40.000]  專家說
[00:10:40.000 --> 00:10:42.000]  因為牠小
[00:10:42.000 --> 00:10:46.000]  牠先去控制你
[00:10:46.000 --> 00:10:51.000]  你不要走過來
[00:10:51.000 --> 00:10:54.000]  你會發覺一件事很有趣
[00:10:54.000 --> 00:10:55.000]  原來當一個人
[00:10:55.000 --> 00:10:58.000]  為什麼我會走去傷害其他人
[00:10:58.000 --> 00:11:00.000]  因為他本身的心裡
[00:11:00.000 --> 00:11:02.000]  可能他都受過傷害
[00:11:02.000 --> 00:11:05.000]  或者正在受傷害
[00:11:05.000 --> 00:11:09.000]  你有沒有嘗試了解他背後
[00:11:09.000 --> 00:11:13.000]  他傷害了我的目的
[00:11:13.000 --> 00:11:21.000]  你有沒有看出這些人背後的可憐
[00:11:21.000 --> 00:11:22.000]  其實你會發覺
[00:11:22.000 --> 00:11:24.000]  原來當你明白的時候
[00:11:24.000 --> 00:11:27.000]  唯有
[00:11:27.000 --> 00:11:29.000]  當你這樣做的時候
[00:11:29.000 --> 00:11:31.000]  你和他的關係、態度
[00:11:31.000 --> 00:11:35.000]  才會有轉變
[00:11:35.000 --> 00:11:39.000]  而他才會轉變
[00:11:39.000 --> 00:11:43.000]  當這個人的心裡
[00:11:43.000 --> 00:11:46.000]  生命裡會轉變
[00:11:46.000 --> 00:11:53.000]  這個的冤仇才會化解
[00:11:53.000 --> 00:11:55.000]  互相攻擊
[00:11:55.000 --> 00:11:59.000]  永遠只會越來越大
[00:11:59.000 --> 00:12:02.000]  我很記得
[00:12:02.000 --> 00:12:03.000]  在早幾年的時候
[00:12:03.000 --> 00:12:05.000]  當整個香港、整個環境
[00:12:05.000 --> 00:12:07.000]  連教會都不斷在說
[00:12:07.000 --> 00:12:09.000]  什麼顏色是什麼顏色的時候
[00:12:09.000 --> 00:12:11.000]  可能在一家人裡
[00:12:11.000 --> 00:12:13.000]  很多時候我們坐在一起
[00:12:13.000 --> 00:12:16.000]  都會有不同顏色
[00:12:16.000 --> 00:12:19.000]  大家有很多的衝突
[00:12:19.000 --> 00:12:21.000]  很多的不開心
[00:12:21.000 --> 00:12:24.000]  而當時我的處理方法是怎樣呢
[00:12:24.000 --> 00:12:26.000]  我就會跟他們說
[00:12:26.000 --> 00:12:30.000]  你們的日常生活只有說顏色
[00:12:30.000 --> 00:12:34.000]  你沒有其他東西要說
[00:12:34.000 --> 00:12:38.000]  我說其實你們有沒有了解過
[00:12:38.000 --> 00:12:41.000]  為什麼他在那件事當中
[00:12:41.000 --> 00:12:44.000]  他背後會這麼生氣
[00:12:44.000 --> 00:12:46.000]  或者他背後會這麼不開心
[00:12:46.000 --> 00:12:47.000]  你們有沒有了解過
[00:12:47.000 --> 00:12:48.000]  不是說對和錯
[00:12:48.000 --> 00:12:50.000]  不是的
[00:12:50.000 --> 00:12:52.000]  你所愛的這個人
[00:12:52.000 --> 00:12:54.000]  他因著一些事情
[00:12:54.000 --> 00:12:58.000]  他心裡被困擾
[00:12:58.000 --> 00:13:03.000]  他晚上睡不著
[00:13:03.000 --> 00:13:06.000]  有些事情他不明白
[00:13:06.000 --> 00:13:10.000]  我們有沒有從這個角度去看我們身邊
[00:13:10.000 --> 00:13:12.000]  好像得罪我們的人
[00:13:12.000 --> 00:13:14.000]  我們有沒有呢
[00:13:14.000 --> 00:13:17.000]  我們有沒有用這個方法
[00:13:17.000 --> 00:13:20.000]  聖經所教的方法去做
[00:13:20.000 --> 00:13:22.000]  所以他最後的結尾是什麼呢
[00:13:22.000 --> 00:13:26.000]  他就說不要自以為通曉萬事
[00:13:26.000 --> 00:13:30.000]  你不要以為你知道所有的東西
[00:13:30.000 --> 00:13:31.000]  跟人相處
[00:13:31.000 --> 00:13:32.000]  跟這些人相處
[00:13:32.000 --> 00:13:35.000]  就是謙卑下來
[00:13:35.000 --> 00:13:38.000]  所以你會發覺保羅很有趣
[00:13:38.000 --> 00:13:41.000]  保羅其實是一個知道很多東西的人
[00:13:41.000 --> 00:13:43.000]  但他一直教我們的時候
[00:13:43.000 --> 00:13:44.000]  他就說謙卑下來
[00:13:44.000 --> 00:13:46.000]  有很多東西你不是知道一切
[00:13:46.000 --> 00:13:49.000]  因為他就是在上帝面前
[00:13:49.000 --> 00:13:51.000]  他有十足的肯定
[00:13:51.000 --> 00:13:55.000]  我很微小
[00:13:55.000 --> 00:13:57.000]  儘管我知道多少東西
[00:13:57.000 --> 00:13:59.000]  我都很微小
[00:13:59.000 --> 00:14:04.000]  我都不足以成為其他人很大的祝福
[00:14:04.000 --> 00:14:07.000]  唯有上帝才是祝福
[00:14:07.000 --> 00:14:08.000]  所以最後的經文就說
[00:14:08.000 --> 00:14:10.000]  絕對不要以惡報惡
[00:14:10.000 --> 00:14:15.000]  要讓眾人看見你們的行事為人是高尚正直
[00:14:15.000 --> 00:14:19.000]  也要盡力跟每個人和平共處
[00:14:19.000 --> 00:14:20.000]  所以你就會發覺
[00:14:20.000 --> 00:14:25.000]  讓所有看見其他人的行為
[00:14:25.000 --> 00:14:28.000]  因為基督徒其中一個很重要的地方
[00:14:28.000 --> 00:14:30.000]  就是見證
[00:14:30.000 --> 00:14:31.000]  你要記住見證
[00:14:31.000 --> 00:14:32.000]  我不是說
[00:14:32.000 --> 00:14:36.000]  我想大家搞清楚一些觀念
[00:14:36.000 --> 00:14:37.000]  因為我是基督徒
[00:14:37.000 --> 00:14:40.000]  所以我就好像要做一個外表給別人看
[00:14:40.000 --> 00:14:42.000]  不是的弟兄姊妹
[00:14:42.000 --> 00:14:44.000]  你是屬於神的
[00:14:44.000 --> 00:14:48.000]  你一舉一動其實是在見證上帝
[00:14:48.000 --> 00:14:49.000]  我們說一說
[00:14:49.000 --> 00:14:50.000]  我們一生其中一個就是
[00:14:50.000 --> 00:14:52.000]  讓所有人去榮耀上帝
[00:14:52.000 --> 00:14:55.000]  記不記得
[00:14:55.000 --> 00:14:56.000]  你所做的一切的事
[00:14:56.000 --> 00:14:58.000]  我們讓更多人去榮耀上帝
[00:14:58.000 --> 00:15:00.000]  還是讓人去討厭上帝
[00:15:00.000 --> 00:15:01.000]  不喜歡上帝
[00:15:01.000 --> 00:15:03.000]  我們所做的任何行為
[00:15:03.000 --> 00:15:05.000]  說的每一句話
[00:15:05.000 --> 00:15:07.000]  我們是在做哪一件事
[00:15:07.000 --> 00:15:08.000]  所以才說
[00:15:08.000 --> 00:15:12.000]  盡力去跟這些惡人和平共處
[00:15:12.000 --> 00:15:14.000]  當然
[00:15:14.000 --> 00:15:15.000]  坦白說在這個世代
[00:15:15.000 --> 00:15:16.000]  如果你問我
[00:15:16.000 --> 00:15:18.000]  有時候我們見到一些很不平的事情
[00:15:18.000 --> 00:15:20.000]  我們在YouTube上
[00:15:20.000 --> 00:15:21.000]  見到一些事情
[00:15:21.000 --> 00:15:23.000]  那個人又沒有禮貌
[00:15:23.000 --> 00:15:24.000]  又沒有什麼
[00:15:24.000 --> 00:15:25.000]  我們一起批判他們
[00:15:25.000 --> 00:15:27.000]  然後見到他有些最後的惡果
[00:15:27.000 --> 00:15:28.000]  我們心裏面很爽快
[00:15:28.000 --> 00:15:30.000]  我要承認那種感覺
[00:15:30.000 --> 00:15:32.000]  這個人活該
[00:15:32.000 --> 00:15:34.000]  但不是的
[00:15:34.000 --> 00:15:35.000]  弟兄姊妹
[00:15:35.000 --> 00:15:37.000]  我想告訴大家
[00:15:37.000 --> 00:15:39.000]  這種感覺
[00:15:39.000 --> 00:15:41.000]  你慢慢延伸出去的時候
[00:15:41.000 --> 00:15:45.000]  是會變成心理不平衡
[00:15:45.000 --> 00:15:47.000]  其實我們就變成一樣
[00:15:47.000 --> 00:15:49.000]  我們自己站在一個道德高地上
[00:15:49.000 --> 00:15:53.000]  去看著其他人
[00:15:53.000 --> 00:15:56.000]  所以保羅在這裡勸我們的時候
[00:15:56.000 --> 00:15:59.000]  就是將你這個審判的權柄
[00:15:59.000 --> 00:16:01.000]  交回給上帝
[00:16:01.000 --> 00:16:04.000]  怎樣能夠令你不要那麼意氣填空
[00:16:04.000 --> 00:16:07.000]  因為你不是上帝
[00:16:07.000 --> 00:16:09.000]  你會知道上帝告訴過你
[00:16:09.000 --> 00:16:11.000]  他應許過告訴你
[00:16:11.000 --> 00:16:14.000]  他是知道的
[00:16:14.000 --> 00:16:16.000]  你要相信上帝
[00:16:16.000 --> 00:16:18.000]  他會行公義的
[00:16:18.000 --> 00:16:20.000]  當你有這份相信
[00:16:20.000 --> 00:16:26.000]  你的心才能夠放下
[00:16:26.000 --> 00:16:30.000]  之後你才能做到下一個行為
[00:16:30.000 --> 00:16:31.000]  就是怎樣
[00:16:31.000 --> 00:16:35.000]  你不單止不要去討厭他
[00:16:35.000 --> 00:16:36.000]  他餓的時候
[00:16:36.000 --> 00:16:37.000]  你要給他食物
[00:16:37.000 --> 00:16:38.000]  他口渴的時候
[00:16:38.000 --> 00:16:42.000]  你要給他水喝
[00:16:42.000 --> 00:16:45.000]  唯有當你的心能夠放下
[00:16:45.000 --> 00:16:49.000]  你才能夠做到這個行為
[00:16:49.000 --> 00:16:51.000]  但原來這個行為的背後是什麼
[00:16:51.000 --> 00:16:53.000]  我很喜歡這個譯本
[00:16:53.000 --> 00:17:00.000]  將羞愧的炭火堆在他的頭上
[00:17:00.000 --> 00:17:02.000]  有很多人可能一聽到這裡
[00:17:02.000 --> 00:17:04.000]  就覺得我以前試過了
[00:17:04.000 --> 00:17:06.000]  我都不知羞恥
[00:17:06.000 --> 00:17:07.000]  你對他好的時候
[00:17:07.000 --> 00:17:08.000]  他也是這樣
[00:17:08.000 --> 00:17:10.000]  之後也是這樣
[00:17:10.000 --> 00:17:14.000]  請弟兄姊妹相信聖經的說話
[00:17:14.000 --> 00:17:20.000]  人的心裡是會有良知的
[00:17:20.000 --> 00:17:23.000]  當他一直對你很差很惡的時候
[00:17:23.000 --> 00:17:28.000]  但你仍然可以對他行善
