
[00:00:00.000 --> 00:00:02.200]  各位弟兄姊妹主女們平安
[00:01:49.160 --> 00:01:51.880]  但首先我要講清楚
[00:01:51.880 --> 00:01:55.200]  奉獻不單單是指金錢的奉獻
[00:01:55.200 --> 00:01:58.440]  雖然今次我講題是關於金錢的奉獻
[00:01:58.440 --> 00:02:01.280]  但奉獻並不只是說錢
[00:02:01.280 --> 00:02:05.160]  金錢奉獻只是奉獻的其中一種
[00:02:05.160 --> 00:02:07.240]  金錢奉獻只是奉獻的其中一種
[00:02:07.240 --> 00:02:10.160]  我稍後會慢慢去解釋這件事
[00:02:10.160 --> 00:02:13.720]  我們有時去做奉獻的時候
[00:02:13.720 --> 00:02:15.000]  我們都會問
[00:02:15.000 --> 00:02:18.520]  例如是否一定要十分之一呢
[00:02:18.520 --> 00:02:19.960]  是否一定呢
[00:02:19.960 --> 00:02:21.880]  或者是我是學生
[00:02:21.880 --> 00:02:23.880]  我是否需要奉獻呢
[00:02:23.880 --> 00:02:26.240]  是否計算我零用錢的十分之一呢
[00:02:26.240 --> 00:02:30.320]  那十分之一是否計算我扣了MPF之後呢
[00:02:30.320 --> 00:02:31.520]  那十分之一就是
[00:02:31.520 --> 00:02:33.880]  我新年投了利是
[00:02:33.880 --> 00:02:35.960]  是否需要奉獻十分之一呢
[00:02:35.960 --> 00:02:36.920]  我投資了
[00:02:36.920 --> 00:02:38.200]  有股息派了
[00:02:38.200 --> 00:02:39.400]  我是否需要給十分之一呢
[00:02:39.400 --> 00:02:43.320]  很多這些問題問出來
[00:02:43.320 --> 00:02:45.160]  經常在教會聽到
[00:02:45.160 --> 00:02:46.440]  久不久就會聽到
[00:02:46.440 --> 00:02:49.480]  但其實我給不了一個很肯定的答案
[00:02:49.480 --> 00:02:50.520]  因為事實上
[00:02:50.520 --> 00:02:53.480]  我想聖經作者都不會有一個這麼肯定的答案
[00:02:53.480 --> 00:02:56.280]  當時我斷股都沒有MPF
[00:02:56.280 --> 00:02:57.880]  我不知道有沒有股票
[00:02:57.880 --> 00:02:59.160]  有沒有投資這件事
[00:02:59.160 --> 00:03:00.040]  就算有了
[00:03:00.040 --> 00:03:03.880]  聖經作者應該都不會逐樣地去跟你計算
[00:03:03.880 --> 00:03:07.800]  所以如果我們有一種這樣的想法
[00:03:07.800 --> 00:03:09.560]  我們去到很擔心
[00:03:09.560 --> 00:03:12.600]  去到計算要給多少的時候
[00:03:12.600 --> 00:03:16.440]  我擔心大家會落入一種教條式的規範
[00:03:16.440 --> 00:03:19.480]  覺得好像是一個教條
[00:03:19.480 --> 00:03:22.120]  如果我不做或做漏了
[00:03:22.120 --> 00:03:24.920]  上帝就會得罪上帝
[00:03:24.920 --> 00:03:26.840]  上帝就會發脾氣
[00:03:26.840 --> 00:03:29.240]  如果我們這樣計算的時候
[00:03:29.240 --> 00:03:33.800]  可能落入了一種教條式的規範裡面
[00:03:33.800 --> 00:03:35.160]  我們要思考
[00:03:35.160 --> 00:03:39.080]  其實十一奉獻是以色列人的律法規定
[00:03:39.080 --> 00:03:40.600]  聖經有寫的
[00:03:40.600 --> 00:03:44.280]  但是對我們今時今日基督徒
[00:03:44.280 --> 00:03:47.480]  新教是不是同一個規範
[00:03:47.480 --> 00:03:48.920]  我們要思考
[00:03:48.920 --> 00:03:51.240]  如果律法上的要求
[00:03:51.240 --> 00:03:53.320]  你現在照跟
[00:03:53.320 --> 00:03:55.640]  其他的律法上的要求
[00:03:55.640 --> 00:03:57.080]  譬如飲食條例
[00:03:57.080 --> 00:03:58.280]  譬如守國禮
[00:03:58.280 --> 00:03:59.480]  譬如安息日
[00:03:59.480 --> 00:04:01.320]  不准跟外族人通婚
[00:04:01.320 --> 00:04:03.480]  那些你是不是照跟
[00:04:03.480 --> 00:04:04.760]  你是不是照跟
[00:04:04.760 --> 00:04:06.280]  我要提一提大家
[00:04:06.280 --> 00:04:08.840]  其實我有時候聽到很有趣
[00:04:08.840 --> 00:04:12.280]  有些人會做一些舊約的行為
[00:04:12.280 --> 00:04:13.640]  舊約這樣做
[00:04:13.640 --> 00:04:14.280]  別人這樣做
[00:04:14.280 --> 00:04:15.320]  他就跟著做
[00:04:15.320 --> 00:04:18.600]  其實這樣是一種搬字過紙式的
[00:04:18.600 --> 00:04:20.760]  不是說別人舊約這樣做
[00:04:20.760 --> 00:04:22.840]  你這樣做就叫做屬靈
[00:04:22.840 --> 00:04:25.720]  你是去學他背後的精神
[00:04:25.720 --> 00:04:28.760]  你不是將舊約的東西搬出來照做
[00:04:28.760 --> 00:04:29.720]  你就叫做屬靈
[00:04:29.720 --> 00:04:31.880]  我要提一提大家
[00:04:31.880 --> 00:04:36.200]  在新約裡面其實都有關於十一奉獻的記載
[00:04:36.200 --> 00:04:38.760]  但是其實我覺得重點在於
[00:04:38.760 --> 00:04:41.160]  重點並不是十一
[00:04:41.160 --> 00:04:44.360]  我的意思是重點並不是量
[00:04:44.360 --> 00:04:48.200]  不是要給多少才叫做合乎神的心意
[00:04:48.200 --> 00:04:50.760]  重點是在於奉獻
[00:04:50.760 --> 00:04:52.520]  那些是奉獻
[00:04:52.520 --> 00:04:54.440]  那些不是施捨
[00:04:54.440 --> 00:04:56.440]  那些不是入會費
[00:04:56.440 --> 00:04:59.400]  那些不是說覺得傳達人說話多狡猾
[00:04:59.400 --> 00:05:00.600]  我打賞你
[00:05:00.600 --> 00:05:03.000]  雖然奉獻在講道後面
[00:05:03.000 --> 00:05:04.600]  沒有掛勾的事情
[00:05:04.600 --> 00:05:06.680]  不是說他講得好聽就給多一點
[00:05:06.680 --> 00:05:08.200]  講得不好聽就給少一點
[00:05:08.200 --> 00:05:09.160]  不是
[00:05:09.160 --> 00:05:11.160]  那是奉獻
[00:05:11.160 --> 00:05:14.520]  就是說那是向神獻祭
[00:05:14.520 --> 00:05:17.320]  那些是給神的祭物
[00:05:17.320 --> 00:05:20.600]  因此我想要提醒大家
[00:05:20.600 --> 00:05:23.640]  奉獻最重要是講心態
[00:05:23.640 --> 00:05:25.160]  是心態
[00:05:25.160 --> 00:05:28.280]  我們回到今天講的經文
[00:05:28.280 --> 00:05:30.680]  今天講的經文
[00:05:30.680 --> 00:05:32.280]  我們一般看這段經文
[00:05:32.280 --> 00:05:33.800]  剛才Annie幫我們讀了
[00:05:33.800 --> 00:05:34.760]  我不重複了
[00:05:34.760 --> 00:05:36.040]  我們看這段經文的時候
[00:05:36.040 --> 00:05:39.400]  我們都是稱讚窮寡婦的信心
[00:05:39.400 --> 00:05:41.000]  也對的
[00:05:41.000 --> 00:05:43.480]  事實上在耶穌的說話裡面
[00:05:43.480 --> 00:05:47.880]  我們認為祂對窮寡婦抱著正面的態度
[00:05:47.880 --> 00:05:52.360]  不過聖經也沒有描寫窮寡婦的內心世界
[00:05:52.360 --> 00:05:55.160]  祂沒有說過祂頭兩小時的時候
[00:05:55.160 --> 00:05:57.480]  是充滿喜悅還是愁眉苦臉
[00:05:57.480 --> 00:06:00.120]  到底祂是抱著什麼心情
[00:06:00.120 --> 00:06:01.880]  扔下那兩個小時呢?
[00:06:01.880 --> 00:06:03.240]  聖經沒有說
[00:06:03.960 --> 00:06:07.560]  但是我們不可以忽略了窮寡婦的存在
[00:06:07.560 --> 00:06:09.800]  我們要看回前面一點的經文
[00:06:09.800 --> 00:06:13.480]  在同樣的十二章
[00:06:13.480 --> 00:06:15.000]  三十五到四十四節
[00:06:15.000 --> 00:06:19.080]  其實就是在說耶穌在聖殿裡面教訓人
[00:06:19.080 --> 00:06:21.880]  期間祂還譴責民事
[00:06:21.880 --> 00:06:24.360]  祂說你們要防備民事
[00:06:24.360 --> 00:06:26.920]  他們號穿長袍走來走去
[00:06:26.920 --> 00:06:29.960]  喜歡人們在街市上向他們問安
[00:06:29.960 --> 00:06:33.800]  又在外會堂裡的高位現席上的首座
[00:06:33.800 --> 00:06:36.760]  他們侵吞寡婦的家產
[00:06:36.760 --> 00:06:38.600]  假以作很長的禱告
[00:06:38.600 --> 00:06:41.160]  這些人要受更重的懲罰
[00:06:41.160 --> 00:06:45.320]  四十節那裡剛剛才罵完那些民事
[00:06:45.320 --> 00:06:48.200]  他們侵吞寡婦的家產
[00:06:48.200 --> 00:06:49.880]  接著呢
[00:06:49.880 --> 00:06:52.840]  立即就出現了一個窮寡婦
[00:06:52.840 --> 00:06:58.120]  你想想會不會兩者是有相關的呢?
[00:06:58.120 --> 00:07:02.040]  我們不能忽略了這個經文的事
[00:07:02.040 --> 00:07:04.920]  有可能的情況就是作者在暗示
[00:07:04.920 --> 00:07:07.960]  這個窮寡婦給了那兩個小錢
[00:07:07.960 --> 00:07:11.240]  最終是進了民事的袋子
[00:07:11.240 --> 00:07:13.800]  是被民事他們侵吞了
[00:07:13.800 --> 00:07:15.720]  除此以外
[00:07:15.720 --> 00:07:19.880]  窮寡婦的出現可能是為了跟那些財主做一個比較
[00:07:19.880 --> 00:07:20.920]  做一個對比
[00:07:20.920 --> 00:07:22.280]  這一點很容易看到
[00:07:22.280 --> 00:07:24.120]  因為說得很明白
[00:07:24.120 --> 00:07:26.280]  財主投了很多錢
[00:07:27.000 --> 00:07:29.560]  窮寡婦投了兩個小錢
[00:07:29.560 --> 00:07:31.080]  她還怕你不明白
[00:07:31.080 --> 00:07:34.040]  就告訴你兩個小錢就是一個大文錢
[00:07:34.040 --> 00:07:36.040]  如果以今天的價值來說
[00:07:36.040 --> 00:07:39.320]  一個大文錢大概等於兩塊
[00:07:39.320 --> 00:07:42.840]  你想想兩塊就是她全副身家
[00:07:42.840 --> 00:07:45.560]  可想而知這個窮寡婦有多窮
[00:07:45.560 --> 00:07:51.320]  可能是像我們現在的一些基層的
[00:07:51.320 --> 00:07:54.360]  要去撿紙皮、汽水罐賣錢
[00:07:54.360 --> 00:07:55.880]  只有幾塊錢
[00:07:55.880 --> 00:07:57.880]  這就是窮寡婦的情況
[00:07:57.880 --> 00:08:00.120]  耶穌對門徒說
[00:08:00.120 --> 00:08:02.680]  「我實在告訴你們
[00:08:02.680 --> 00:08:07.800]  這窮寡婦投入銀庫裡的比眾人所投的更多
[00:08:07.800 --> 00:08:11.400]  因為眾人都善拿有餘的捐款
[00:08:11.400 --> 00:08:13.960]  但這寡婦雖然自給不足
[00:08:13.960 --> 00:08:17.320]  卻把她一生所有的存投進去」
[00:08:17.320 --> 00:08:19.080]  耶穌說的眾人
[00:08:19.080 --> 00:08:22.840]  眾人包括剛才那些財主
[00:08:23.560 --> 00:08:26.360]  財主和窮寡婦
[00:08:26.360 --> 00:08:29.480]  許多錢和兩個小錢
[00:08:29.480 --> 00:08:32.040]  有餘和不足
[00:08:32.040 --> 00:08:34.920]  看到短短的經文裡面
[00:08:34.920 --> 00:08:38.840]  已經形成了很強烈的對比
[00:08:38.840 --> 00:08:43.080]  表達出完全是一天一地兩個世界
[00:08:43.080 --> 00:08:45.320]  而耶穌祂做出的評價就是
[00:08:45.320 --> 00:08:51.400]  窮寡婦投入銀庫裡的比眾人所投的更多
[00:08:51.400 --> 00:08:55.400]  當然金額上一定是財主比得多
[00:08:55.400 --> 00:08:57.800]  面值價值上是財主比得最多
[00:08:57.800 --> 00:09:00.040]  但耶穌的標準不是這樣
[00:09:00.040 --> 00:09:03.720]  耶穌眼裡覺得奉獻的價值
[00:09:03.720 --> 00:09:10.680]  是和奉獻的人掛鉤
[00:09:10.680 --> 00:09:16.600]  財主把有餘的拿出來
[00:09:16.600 --> 00:09:22.120]  窮寡婦把養生的拿出來
[00:09:22.120 --> 00:09:24.520]  在耶穌眼裡的分量是不同的
[00:09:24.520 --> 00:09:26.120]  如果用現代的說法
[00:09:26.120 --> 00:09:28.200]  一個住淺水灣的富豪
[00:09:28.200 --> 00:09:30.440]  和一個住深水埗的基層
[00:09:30.440 --> 00:09:34.280]  他們奉獻的金額可以是一天一地
[00:09:34.280 --> 00:09:39.640]  但在耶穌眼裡的分量是不同的
[00:09:39.640 --> 00:09:42.200]  耶穌眼中什麼才是多
[00:09:42.200 --> 00:09:44.680]  一定不是金額多
[00:09:44.680 --> 00:09:47.000]  一定不是面值多
[00:09:47.000 --> 00:09:49.320]  他的多是和奉獻者掛鉤
[00:09:49.320 --> 00:09:51.960]  窮寡婦他示範了什麼才是多
[00:09:51.960 --> 00:09:56.120]  把自己一生所有的都投進去
[00:09:56.120 --> 00:09:57.880]  其實在現實生活裡
[00:09:57.880 --> 00:09:59.080]  我們都要明白
[00:09:59.080 --> 00:10:00.680]  一個一萬元工資的人
[00:10:00.680 --> 00:10:02.360]  他奉獻一千元
[00:10:02.360 --> 00:10:04.600]  和一個有十萬工資的人
[00:10:04.600 --> 00:10:06.440]  他奉獻一萬元
[00:10:06.440 --> 00:10:09.080]  雖然金額是想差一倍
[00:10:09.080 --> 00:10:10.120]  即是十倍
[00:10:10.120 --> 00:10:12.200]  但倒轉來說
[00:10:12.200 --> 00:10:16.360]  其實一個只是為自己留下了九千
[00:10:16.360 --> 00:10:19.560]  另一個是為自己留下了九萬
[00:10:19.560 --> 00:10:22.920]  生存其實是要成本的
[00:10:22.920 --> 00:10:26.200]  衣食住行、燈油火蠟、水電煤
[00:10:26.200 --> 00:10:28.360]  全部都是錢
[00:10:28.360 --> 00:10:31.720]  有些東西是沒得省的
[00:10:31.720 --> 00:10:33.400]  例如你上班坐車
[00:10:33.400 --> 00:10:36.360]  你固定要去那個地點
[00:10:36.360 --> 00:10:39.160]  你坐地鐵和坐巴士只差一點
[00:10:39.160 --> 00:10:41.640]  你省盡你的生存成本
[00:10:41.640 --> 00:10:42.920]  你一定要付的
[00:10:42.920 --> 00:10:45.240]  你省盡也是要的
[00:10:45.240 --> 00:10:48.680]  你不可能說我兩天才洗一次澡
[00:10:48.680 --> 00:10:50.520]  你冬天也可以
[00:10:50.520 --> 00:10:52.040]  但夏天不行
[00:10:52.040 --> 00:10:54.680]  你有些生存成本是一定要的
[00:10:54.680 --> 00:10:55.960]  省盡也是要的
[00:10:55.960 --> 00:10:59.480]  所以說一個月入一萬的
[00:10:59.480 --> 00:11:01.160]  和一個月入十萬的
[00:11:01.160 --> 00:11:05.320]  他們的生存成本不會差天共地
[00:11:05.320 --> 00:11:07.720]  所以他們的奉獻金額
[00:11:07.720 --> 00:11:11.080]  其實相對於他們的生活水平來說
[00:11:11.080 --> 00:11:17.240]  是可以有很嚴重的影響的
[00:11:17.240 --> 00:11:20.200]  有人聽到這裡就有點嚇一跳
[00:11:20.200 --> 00:11:23.800]  以為吳傳道又叫我們把錢都奉獻了
[00:11:23.800 --> 00:11:26.360]  又叫我們把全副身家拿出來
[00:11:26.360 --> 00:11:29.160]  不知道為什麼上次說道明明都不太關事
[00:11:29.160 --> 00:11:31.160]  但有些人說我仇富
[00:11:31.160 --> 00:11:33.880]  不知道大英姐妹有沒有覺得我仇富
[00:11:33.880 --> 00:11:35.480]  不關我的事
[00:11:35.480 --> 00:11:37.080]  有錢沒錢都可以
[00:11:37.800 --> 00:11:39.160]  我只是解釋聖經
[00:11:39.160 --> 00:11:41.240]  按著聖經的說法去說
[00:11:41.240 --> 00:11:42.840]  而且同一段經文
[00:11:42.840 --> 00:11:46.040]  你們自己是有能力去判斷的
[00:11:46.040 --> 00:11:47.320]  我最鼓勵的是
[00:11:47.320 --> 00:11:50.200]  請大家自己去找書看
[00:11:50.200 --> 00:11:51.640]  你看多點《釋經》書
[00:11:51.640 --> 00:11:55.000]  你自己看看那個經文是不是這個意思
[00:11:55.000 --> 00:11:57.320]  希望大家明白
[00:11:57.320 --> 00:11:58.280]  我不是仇富
[00:11:58.280 --> 00:12:00.920]  我也不是情緒勒索大家
[00:12:00.920 --> 00:12:02.600]  我絕對不會情緒勒索你
[00:12:02.600 --> 00:12:05.400]  跟你說你一定要為教會奉獻
[00:12:05.400 --> 00:12:08.760]  我很擔心大家以為我要你們
[00:12:08.760 --> 00:12:10.840]  把全副身家扔出來
[00:12:10.840 --> 00:12:13.080]  請大家繼續留心去聽
[00:12:13.080 --> 00:12:15.000]  正如我剛才所說
[00:12:15.000 --> 00:12:16.920]  耶穌眼中的多
[00:12:16.920 --> 00:12:19.800]  是將一生所有的都投進去
[00:12:19.800 --> 00:12:20.840]  換句話說
[00:12:20.840 --> 00:12:23.640]  就是沒有留東西給自己
[00:12:23.640 --> 00:12:25.560]  我沒有留東西給自己
[00:12:25.560 --> 00:12:28.200]  這就叫做全然獻上
[00:12:28.200 --> 00:12:33.480]  一開始我也說金錢奉獻只是奉獻的一部分
[00:12:33.480 --> 00:12:35.720]  並不是奉獻的全部
[00:12:35.720 --> 00:12:37.160]  例如我們有時候會說
[00:12:37.160 --> 00:12:38.760]  譬如我們做傳道的
[00:12:38.760 --> 00:12:41.960]  我們是將自己奉獻去做傳道
[00:12:41.960 --> 00:12:43.720]  奉獻去讀神學
[00:12:43.720 --> 00:12:48.600]  接著你的小朋友拿來教會做英鞋奉獻禮
[00:12:48.600 --> 00:12:49.160]  是不是
[00:12:49.160 --> 00:12:53.880]  其實不是拿兒子去換錢然後給教會
[00:12:53.880 --> 00:12:57.160]  你是將他的人生交給上帝
[00:12:57.160 --> 00:12:58.760]  將人生交給上帝
[00:12:58.760 --> 00:13:00.200]  我們將自己交給上帝
[00:13:00.200 --> 00:13:01.800]  這就是奉獻
[00:13:01.800 --> 00:13:04.920]  奉獻應當就是一種全人的奉獻
[00:13:04.920 --> 00:13:07.880]  我們作為基督徒是將我們整個人
[00:13:07.880 --> 00:13:09.240]  我們的時間
[00:13:09.240 --> 00:13:10.040]  我們的金錢
[00:13:10.040 --> 00:13:11.560]  我們的心力
[00:13:11.560 --> 00:13:13.000]  我們的智慧
[00:13:13.000 --> 00:13:15.960]  我們所有的東西都獻給上帝
[00:13:15.960 --> 00:13:17.880]  我們將自己交給上帝
[00:13:17.880 --> 00:13:20.200]  之前我也說過羅馬書十二章
[00:13:20.200 --> 00:13:23.080]  大家可以在上網找回來聽
[00:13:23.080 --> 00:13:26.600]  我是說獻祭的概念有一種轉化
[00:13:26.600 --> 00:13:29.320]  以前就是要拖一隻牛去聖殿
[00:13:29.320 --> 00:13:31.800]  現在你不會拖一隻牛來教會
[00:13:31.800 --> 00:13:34.600]  你不會在教會燒了它給上帝
[00:13:34.600 --> 00:13:36.120]  在消防車會來的
[00:13:36.120 --> 00:13:40.280]  我們說的是羅馬書十二章一節這樣說
[00:13:40.280 --> 00:13:41.160]  所以弟兄們
[00:13:41.160 --> 00:13:43.640]  我以神的慈悲勸你們
[00:13:43.640 --> 00:13:45.960]  將身體獻上當作活祭
[00:13:45.960 --> 00:13:48.680]  是聖潔的是神所喜悅的
[00:13:48.680 --> 00:13:52.040]  如此侍奉乃是理所當然的
[00:13:52.040 --> 00:13:54.680]  我們要將身體獻上
[00:13:54.680 --> 00:13:58.920]  奉獻就是納至那一個榮耀神的生活
[00:13:58.920 --> 00:14:02.200]  將自己完全的交給上帝
[00:14:02.200 --> 00:14:04.360]  金錢的奉獻只是其中一部分
[00:14:04.360 --> 00:14:07.400]  我想大家將它放回正確的位置
[00:14:07.400 --> 00:14:09.960]  你不要過分重視
[00:14:09.960 --> 00:14:11.480]  不要經常擔驚受怕
[00:14:11.480 --> 00:14:13.720]  覺得我奉獻得夠不夠
[00:14:13.720 --> 00:14:17.000]  上帝會不會不喜悅會不會生我的氣
[00:14:17.000 --> 00:14:19.320]  反過來不要太輕視
[00:14:19.320 --> 00:14:21.800]  不要想著教會有很多錢
[00:14:21.800 --> 00:14:22.760]  奉什麼獻
[00:14:22.760 --> 00:14:23.720]  欠我一個不多
[00:14:23.720 --> 00:14:25.080]  少我一個不少
[00:14:25.080 --> 00:14:26.760]  你應該要將它放回
[00:14:26.760 --> 00:14:29.320]  在你生命裏面一個正確
[00:14:29.320 --> 00:14:31.720]  合乎中道的位置
[00:14:31.720 --> 00:14:36.120]  接著說一下心態問題
[00:14:36.120 --> 00:14:38.920]  我們繼續看回這段經文
[00:14:38.920 --> 00:14:41.000]  「這窮寡婦投入銀庫裏的
[00:14:41.000 --> 00:14:42.760]  比眾人所投的更多
[00:14:42.760 --> 00:14:45.320]  因為眾人都是拿有餘的捐獻
[00:14:45.320 --> 00:14:47.800]  但這寡婦雖然自己不足
[00:14:47.800 --> 00:14:51.720]  卻把她一生所有的全都投進去」
[00:14:51.720 --> 00:14:56.840]  他們的差距在於有餘的
[00:14:56.840 --> 00:14:58.440]  什麼叫有餘
[00:14:58.440 --> 00:15:01.400]  我們的說法就是閒錢
[00:15:01.400 --> 00:15:05.480]  拿閒錢出來不是用來等著開飯的
[00:15:05.480 --> 00:15:07.240]  不是說沒有了不行的
[00:15:07.240 --> 00:15:09.320]  不是說沒有了會很痛的
[00:15:09.320 --> 00:15:11.320]  那些叫閒錢
[00:15:11.320 --> 00:15:13.800]  窮寡婦投入的就不是閒錢
[00:15:13.800 --> 00:15:15.800]  她投入的是她所有
[00:15:15.800 --> 00:15:17.640]  她給出來她就沒有了
[00:15:17.640 --> 00:15:21.480]  因此一定是有掙扎
[00:15:21.480 --> 00:15:23.480]  她要承受後果
[00:15:23.480 --> 00:15:25.320]  當她付出了之後
[00:15:25.320 --> 00:15:27.320]  她的後果就是我沒有了
[00:15:27.320 --> 00:15:29.720]  我給了之後我沒有了
[00:15:29.720 --> 00:15:31.080]  不是說給完之後
[00:15:31.080 --> 00:15:32.840]  我還可以在沙發裏按按腳
[00:15:32.840 --> 00:15:34.440]  我給完之後沒有了的話
[00:15:34.440 --> 00:15:37.640]  我就要在第二度填回去了
[00:15:37.640 --> 00:15:40.440]  可能她投完錢之後
[00:15:40.440 --> 00:15:43.000]  轉頭她就需要去想辦法
[00:15:43.000 --> 00:15:45.640]  去籌措她下一餐飯
[00:15:45.640 --> 00:15:48.600]  她要想辦法去填補她
[00:15:48.600 --> 00:15:51.160]  奉獻了給神的那一部分
[00:15:51.160 --> 00:15:56.920]  所以說奉獻一定會為你帶來不適
[00:15:56.920 --> 00:15:59.960]  一定會為你帶來掙扎
[00:15:59.960 --> 00:16:03.320]  一定會令你覺得不安心
[00:16:03.320 --> 00:16:07.160]  我相信聖經不是叫我們把全副身家拿出來
[00:16:07.160 --> 00:16:09.160]  那一定很不安心
[00:16:09.160 --> 00:16:11.400]  不是為了不安心而不安心的
[00:16:11.400 --> 00:16:13.880]  我只是提出奉獻會令你不安心
[00:16:13.880 --> 00:16:17.080]  但你不需要刻意把全副身家拿出來
[00:16:17.080 --> 00:16:18.680]  不要誤會
[00:16:18.680 --> 00:16:20.680]  一會又被人說我
[00:16:20.680 --> 00:16:22.680]  我要強調
[00:16:22.680 --> 00:16:25.480]  聖經不是叫我們傾家蕩產
[00:16:25.480 --> 00:16:27.480]  耶穌責備民事
[00:16:27.480 --> 00:16:28.680]  即是剛才那句
[00:16:28.680 --> 00:16:31.480]  說他們侵吞寡婦的家產
[00:16:31.480 --> 00:16:33.800]  我們不可以忽略了這句經文
[00:16:33.800 --> 00:16:35.560]  我們要明白有可能
[00:16:35.560 --> 00:16:39.240]  一些奉獻會成為宗教領袖的囊中物
[00:16:39.240 --> 00:16:40.840]  所以其實
[00:16:40.840 --> 00:16:41.640]  反過來說
[00:16:41.640 --> 00:16:45.000]  我是不鼓勵教會有太多錢
[00:16:45.000 --> 00:16:47.800]  教會有過量的金錢流入
[00:16:47.800 --> 00:16:49.080]  都不是一件好事
[00:16:49.080 --> 00:16:51.080]  適當就OK了
[00:16:51.080 --> 00:16:52.600]  那怎樣才算適當呢?
[00:16:52.600 --> 00:16:54.600]  你們自己留意程序表
[00:16:54.600 --> 00:16:57.080]  看教會的數目
[00:16:57.080 --> 00:17:00.280]  負數的話就一定不夠
[00:17:00.280 --> 00:17:02.280]  正數的話你們自己去想
[00:17:02.280 --> 00:17:04.280]  正數正多少才算合理
[00:17:04.280 --> 00:17:06.280]  你對教會有責任
[00:17:06.280 --> 00:17:08.280]  你應該開程序表
[00:17:08.280 --> 00:17:11.480]  看看教會裡面發生什麼事
[00:17:11.480 --> 00:17:14.280]  好了,今時今日
[00:17:14.280 --> 00:17:17.080]  看回今天的經文
[00:17:17.080 --> 00:17:21.880]  其實耶穌是沒有責備奉獻的眾人
[00:17:21.880 --> 00:17:24.280]  那些眾人他們奉獻
[00:17:24.280 --> 00:17:26.280]  張有餘的奉獻也好
[00:17:26.280 --> 00:17:28.280]  耶穌沒有責備
[00:17:28.280 --> 00:17:31.080]  所以張有餘的奉獻出來
[00:17:31.080 --> 00:17:32.280]  其實不是一件錯事
[00:17:32.280 --> 00:17:35.080]  只不過耶穌很清楚地說
[00:17:35.080 --> 00:17:37.480]  將自己所有的投進去
[00:17:37.480 --> 00:17:39.480]  那種才叫做多
[00:17:39.480 --> 00:17:43.480]  奉獻不是單單指向金錢
[00:17:43.480 --> 00:17:45.080]  是在說全人
[00:17:45.080 --> 00:17:47.080]  我們要將自己的金錢奉獻
[00:17:47.080 --> 00:17:49.080]  只是其中一種
[00:17:49.080 --> 00:17:51.080]  每個人奉獻多少錢
