
[00:00:00.000 --> 00:00:03.800]  現在將時間交給林淑敏姐妹分享她的見證
[00:02:40.100 --> 00:02:41.900]  我怎會走錯
[00:02:41.900 --> 00:02:43.900]  我就是走錯
[00:02:43.900 --> 00:02:45.900]  所以我感謝主耶穌
[00:02:45.900 --> 00:02:48.100]  讓我認識到祂
[00:02:48.100 --> 00:02:49.700]  很多人都知道
[00:02:49.700 --> 00:02:53.500]  我曾經有七年前有個大病
[00:02:53.500 --> 00:02:54.500]  我不說那麼多
[00:02:54.500 --> 00:02:57.300]  因為我已經說了很多
[00:02:57.300 --> 00:02:59.500]  我只想很快地說
[00:02:59.500 --> 00:03:02.100]  就是我在我的病當中
[00:03:02.100 --> 00:03:04.700]  我重新認識神
[00:03:04.700 --> 00:03:07.500]  重新去拾起我和祂的距離
[00:03:07.500 --> 00:03:09.900]  我是一個從小到大的基督徒
[00:03:09.900 --> 00:03:12.100]  但是主耶穌在我的生命
[00:03:12.100 --> 00:03:14.700]  其實也只不過是一張信用卡
[00:03:14.700 --> 00:03:18.500]  我自己對祂的價值
[00:03:18.500 --> 00:03:20.700]  有時我就拿祂出來滾動一下
[00:03:20.700 --> 00:03:21.900]  拿祂出來用
[00:03:21.900 --> 00:03:23.500]  但是我不會欣賞祂
[00:03:23.500 --> 00:03:26.300]  因為信用卡就算設計得多精美
[00:03:26.300 --> 00:03:27.300]  你看一下
[00:03:27.300 --> 00:03:28.700]  也不會放進去
[00:03:28.700 --> 00:03:30.100]  我不會欣賞祂
[00:03:30.100 --> 00:03:32.500]  我有好東西
[00:03:32.500 --> 00:03:35.300]  我也不會拿信用卡出來嘴上說
[00:03:35.300 --> 00:03:37.100]  我要和你分享這張信用卡
[00:03:37.100 --> 00:03:37.900]  不會的,我不會
[00:03:37.900 --> 00:03:38.900]  我不是這樣的人
[00:03:38.900 --> 00:03:40.300]  我相信大家都不是
[00:03:40.300 --> 00:03:41.700]  但是耶穌在我的生命中
[00:03:41.700 --> 00:03:42.700]  就是一張信用卡
[00:03:42.700 --> 00:03:44.700]  我有事我就拿祂出來
[00:03:44.700 --> 00:03:46.100]  沒事我就收回去
[00:03:46.100 --> 00:03:49.900]  收得很密
[00:03:49.900 --> 00:03:52.100]  但是在七年前的一個大病
[00:03:52.100 --> 00:03:55.700]  我感受到耶穌與我同行
[00:03:55.700 --> 00:03:58.300]  因為我工作的緣故
[00:03:58.300 --> 00:04:01.100]  我家人又在加拿大
[00:04:01.100 --> 00:04:04.500]  我不想讓他們知道我的問題
[00:04:04.500 --> 00:04:06.900]  所以我又不敢告訴朋友
[00:04:06.900 --> 00:04:07.700]  我又不敢
[00:04:07.700 --> 00:04:10.500]  因為我的朋友其實他們都很
[00:04:10.500 --> 00:04:12.300]  他們的職業和我一樣
[00:04:12.300 --> 00:04:13.700]  都是很開放的
[00:04:13.700 --> 00:04:15.900]  有什麼差池就不是太好了
[00:04:15.900 --> 00:04:17.700]  即是告訴我家人
[00:04:17.700 --> 00:04:18.900]  我又不想
[00:04:18.900 --> 00:04:21.500]  結果我是自己一個人躲在陽病
[00:04:21.500 --> 00:04:23.100]  有一段很長的時間
[00:04:23.100 --> 00:04:24.300]  我男朋友知道
[00:04:24.300 --> 00:04:25.700]  我現在的老公
[00:04:25.700 --> 00:04:28.100]  我靠什麼呢
[00:04:28.100 --> 00:04:30.700]  我都是靠聖經的
[00:04:30.700 --> 00:04:32.700]  每天每晚看聖經
[00:04:32.700 --> 00:04:33.700]  祈禱
[00:04:33.700 --> 00:04:35.300]  我真真實實的
[00:04:35.300 --> 00:04:36.900]  很切實
[00:04:36.900 --> 00:04:39.700]  我是感受到耶穌與我同行
[00:04:39.700 --> 00:04:41.500]  我去到是
[00:04:41.500 --> 00:04:42.700]  好像別人以為
[00:04:42.700 --> 00:04:45.500]  如果不相信就以為我有精神病
[00:04:45.500 --> 00:04:46.500]  相信就知道
[00:04:46.500 --> 00:04:48.900]  真的要時刻祈禱
[00:04:48.900 --> 00:04:50.100]  不住感恩
[00:04:50.100 --> 00:04:51.300]  我記得我有一次
[00:04:51.300 --> 00:04:53.900]  我講兩個事給大家聽
[00:04:53.900 --> 00:04:55.900]  我其實打化療的時候
[00:04:55.900 --> 00:04:56.900]  我不是很辛苦
[00:04:56.900 --> 00:04:58.300]  沒有什麼副作用
[00:04:58.300 --> 00:04:59.500]  我感謝主
[00:04:59.500 --> 00:05:02.500]  可能我想的副作用
[00:05:02.500 --> 00:05:04.900]  和實際的有點不同
[00:05:04.900 --> 00:05:06.700]  但是我確實相信
[00:05:06.700 --> 00:05:08.500]  耶穌有恩典在我身上
[00:05:08.500 --> 00:05:09.500]  並且更加多
[00:05:09.500 --> 00:05:11.100]  我沒有什麼副作用
[00:05:11.100 --> 00:05:14.300]  我有一次打針
[00:05:14.300 --> 00:05:16.900]  打完化療之後
[00:05:16.900 --> 00:05:17.900]  要打一種叫做
[00:05:17.900 --> 00:05:18.900]  「升白血球針」
[00:05:18.900 --> 00:05:20.900]  增加我的白血球
[00:05:20.900 --> 00:05:22.900]  我的副作用來了
[00:05:22.900 --> 00:05:24.300]  我晚上開始吃飯
[00:05:24.300 --> 00:05:26.900]  腰很痛
[00:05:26.900 --> 00:05:28.300]  一直忍住
[00:05:28.300 --> 00:05:29.300]  我忍得住
[00:05:29.300 --> 00:05:30.700]  我的意志力很強
[00:05:30.700 --> 00:05:31.700]  一直忍
[00:05:31.700 --> 00:05:34.300]  但是我害怕
[00:05:34.300 --> 00:05:36.300]  我的情緒很害怕
[00:05:36.300 --> 00:05:38.300]  糟了,我是否復發呢
[00:05:38.300 --> 00:05:40.700]  但其實我的情緒是很無知的
[00:05:40.700 --> 00:05:42.300]  因為我早期乳癌
[00:05:42.300 --> 00:05:44.300]  打針的時候是怎樣復發的呢
[00:05:44.300 --> 00:05:45.300]  不要說笑
[00:05:45.300 --> 00:05:47.300]  但是會害怕的
[00:05:47.300 --> 00:05:49.300]  痛成這樣,很痛
[00:05:49.300 --> 00:05:51.300]  我痛得怎樣形容呢
[00:05:51.300 --> 00:05:53.300]  我的人在這裡
[00:05:53.300 --> 00:05:56.300]  我的腳在琴膝三那裡
[00:05:56.300 --> 00:05:59.300]  痛得直接張開了
[00:05:59.300 --> 00:06:00.300]  我一直吃飯
[00:06:00.300 --> 00:06:02.300]  我還吃得到飯
[00:06:02.300 --> 00:06:03.300]  一直吃
[00:06:03.300 --> 00:06:05.300]  吃著吃著想一想
[00:06:05.300 --> 00:06:07.300]  不是腦子
[00:06:07.300 --> 00:06:09.300]  會否復發呢
[00:06:09.300 --> 00:06:10.300]  要安慰
[00:06:10.300 --> 00:06:11.300]  我真的祈禱
[00:06:11.300 --> 00:06:13.300]  祈禱我不要復發
[00:06:13.300 --> 00:06:16.300]  我打電話給一個朋友
[00:06:16.300 --> 00:06:17.300]  同事
[00:06:17.300 --> 00:06:18.300]  他叫溫如虹
[00:06:18.300 --> 00:06:19.300]  他也是患過癌症
[00:06:19.300 --> 00:06:21.300]  我問他怎麼辦
[00:06:21.300 --> 00:06:23.300]  我是否復發了
[00:06:23.300 --> 00:06:24.300]  他說不是
[00:06:24.300 --> 00:06:26.300]  星白血液球針是這樣的
[00:06:26.300 --> 00:06:27.300]  因為他打過
[00:06:27.300 --> 00:06:28.300]  我打過,他打過
[00:06:28.300 --> 00:06:30.300]  他說不是
[00:06:30.300 --> 00:06:32.300]  通常好像是好的
[00:06:32.300 --> 00:06:33.300]  如果你有痛
[00:06:33.300 --> 00:06:35.300]  證明那些東西是有效的
[00:06:35.300 --> 00:06:38.300]  痛原來是有效的
[00:06:38.300 --> 00:06:40.300]  我已經完全放心了
[00:06:40.300 --> 00:06:41.300]  我們吃飯
[00:06:41.300 --> 00:06:42.300]  朝痛
[00:06:42.300 --> 00:06:44.300]  我的腳去了琴膝三那裡
[00:06:44.300 --> 00:06:46.300]  我朝坐在那裡吃飯
[00:06:46.300 --> 00:06:47.300]  吃完飯睡覺
[00:06:47.300 --> 00:06:48.300]  我睡不著
[00:06:48.300 --> 00:06:49.300]  我真的睡不著
[00:06:49.300 --> 00:06:50.300]  很辛苦
[00:06:50.300 --> 00:06:51.300]  我的人在床上
[00:06:51.300 --> 00:06:53.300]  我的腳去了洗手間
[00:06:53.300 --> 00:06:54.300]  很痛
[00:06:54.300 --> 00:06:56.300]  但是人
[00:06:56.300 --> 00:06:58.300]  不知道為什麼
[00:06:58.300 --> 00:07:00.300]  有些位置會固執
[00:07:00.300 --> 00:07:02.300]  有些位置會固執
[00:07:02.300 --> 00:07:04.300]  我很痛,但我又不吃止痛藥
[00:07:04.300 --> 00:07:06.300]  我覺得我已經吃太多藥了
[00:07:06.300 --> 00:07:09.300]  我不想再加一粒藥在口裡
[00:07:09.300 --> 00:07:11.300]  我不想再吃
[00:07:11.300 --> 00:07:12.300]  我不知為什麼
[00:07:12.300 --> 00:07:14.300]  想一些這麼傻的東西
[00:07:14.300 --> 00:07:19.300]  後來我七點多吃了一餐飯
[00:07:19.300 --> 00:07:22.300]  我一直痛痛到第二天早上七點多
[00:07:22.300 --> 00:07:24.300]  我一直在床上
[00:07:24.300 --> 00:07:25.300]  好像人家
[00:07:25.300 --> 00:07:26.300]  我不知道生孩子是怎樣
[00:07:26.300 --> 00:07:28.300]  總之我只覺得自己在生孩子
[00:07:28.300 --> 00:07:30.300]  很痛很痛
[00:07:30.300 --> 00:07:31.300]  我痛到一個點
[00:07:31.300 --> 00:07:32.300]  我沒有辦法了
[00:07:32.300 --> 00:07:33.300]  我上網查一下
[00:07:33.300 --> 00:07:36.300]  到底吃止痛藥有沒有事
[00:07:36.300 --> 00:07:37.300]  當然沒有事
[00:07:37.300 --> 00:07:40.300]  人家廣告都說會排出體外
[00:07:40.300 --> 00:07:41.300]  我真的在想
[00:07:41.300 --> 00:07:42.300]  我為什麼不吃
[00:07:42.300 --> 00:07:44.300]  真是笨到一個點
[00:07:44.300 --> 00:07:45.300]  後來
[00:07:45.300 --> 00:07:47.300]  吃吧
[00:07:47.300 --> 00:07:48.300]  沒有止痛藥
[00:07:48.300 --> 00:07:50.300]  你也要用藥油才行
[00:07:50.300 --> 00:07:51.300]  我不是不想吃
[00:07:51.300 --> 00:07:52.300]  我真的祈禱
[00:07:52.300 --> 00:07:53.300]  我祈禱
[00:07:53.300 --> 00:07:54.300]  我求主耶穌
[00:07:54.300 --> 00:07:55.300]  主耶穌,我知道我笨
[00:07:55.300 --> 00:07:56.300]  我知道我傻
[00:07:56.300 --> 00:07:57.300]  我知道我該死
[00:07:57.300 --> 00:07:58.300]  我求求你
[00:07:58.300 --> 00:07:59.300]  我應該怎樣做
[00:07:59.300 --> 00:08:00.300]  我痛到這樣
[00:08:00.300 --> 00:08:01.300]  我應該怎樣做
[00:08:01.300 --> 00:08:03.300]  你給我一個方法
[00:08:03.300 --> 00:08:05.300]  然後啞門
[00:08:05.300 --> 00:08:06.300]  一張大眼睛
[00:08:06.300 --> 00:08:08.300]  在床頭
[00:08:08.300 --> 00:08:09.300]  有一排B-Ley痛
[00:08:09.300 --> 00:08:10.300]  吃剩一粒
[00:08:10.300 --> 00:08:12.300]  十粒B-Ley痛
[00:08:12.300 --> 00:08:13.300]  剝開九粒
[00:08:13.300 --> 00:08:14.300]  吃剩一粒
[00:08:14.300 --> 00:08:15.300]  我都不知道
[00:08:15.300 --> 00:08:17.300]  那排B-Ley痛是何時的
[00:08:17.300 --> 00:08:18.300]  誰吃那九粒
[00:08:18.300 --> 00:08:20.300]  因為我一向都不吃止痛藥
[00:08:20.300 --> 00:08:22.300]  我想是我男朋友
[00:08:22.300 --> 00:08:25.300]  他有時也會吃
[00:08:25.300 --> 00:08:28.300]  我看著那粒
[00:08:28.300 --> 00:08:29.300]  吃完之後
[00:08:29.300 --> 00:08:30.300]  十
[00:08:30.300 --> 00:08:31.300]  真是很快
[00:08:31.300 --> 00:08:33.300]  沒有五分鐘還是十分鐘
[00:08:33.300 --> 00:08:34.300]  我就不痛了
[00:08:34.300 --> 00:08:35.300]  我就睡覺
[00:08:35.300 --> 00:08:37.300]  就是這樣
[00:08:37.300 --> 00:08:40.300]  每一天的生命就是這樣
[00:08:40.300 --> 00:08:45.300]  我不會因為我吃完止痛藥
[00:08:45.300 --> 00:08:46.300]  沒事
[00:08:46.300 --> 00:08:47.300]  而我忘記耶穌
[00:08:47.300 --> 00:08:52.300]  因為有時神都真的挺小器
[00:08:52.300 --> 00:08:53.300]  祂對我比
[00:08:53.300 --> 00:08:56.300]  祂為我做過的事
[00:08:56.300 --> 00:08:59.300]  祂會讓我知道是來自祂
[00:08:59.300 --> 00:09:01.300]  不是來自其他東西
[00:09:01.300 --> 00:09:02.300]  不是來自別的神
[00:09:02.300 --> 00:09:03.300]  是來自祂
[00:09:03.300 --> 00:09:05.300]  我記得有一次打針
[00:09:05.300 --> 00:09:07.300]  你知道公立醫院
[00:09:07.300 --> 00:09:10.300]  不是每個素質都那麼好
[00:09:10.300 --> 00:09:12.300]  有些真的差
[00:09:12.300 --> 00:09:15.300]  來了一位新護士
[00:09:15.300 --> 00:09:16.300]  是男的
[00:09:16.300 --> 00:09:19.300]  我們在整個過程中排隊打針
[00:09:19.300 --> 00:09:21.300]  我整個過程中聽到她說
[00:09:21.300 --> 00:09:24.300]  對不起
[00:09:24.300 --> 00:09:25.300]  我看一看
[00:09:25.300 --> 00:09:28.300]  原來她不能進別人的血管
[00:09:28.300 --> 00:09:29.300]  插出來
[00:09:29.300 --> 00:09:31.300]  對不起
[00:09:31.300 --> 00:09:34.300]  因為她的龍很長
[00:09:34.300 --> 00:09:35.300]  我聽到她說對不起
[00:09:35.300 --> 00:09:36.300]  糟了
[00:09:36.300 --> 00:09:37.300]  這次糟了
[00:09:37.300 --> 00:09:39.300]  我一定是她
[00:09:39.300 --> 00:09:40.300]  怎麼糟
[00:09:40.300 --> 00:09:42.300]  因為我在數
[00:09:42.300 --> 00:09:43.300]  有一個護士長
[00:09:43.300 --> 00:09:45.300]  一位護士
[00:09:45.300 --> 00:09:46.300]  一和我很熟
[00:09:46.300 --> 00:09:47.300]  他們叫我一
[00:09:47.300 --> 00:09:48.300]  很熟
[00:09:48.300 --> 00:09:50.300]  糟了
[00:09:50.300 --> 00:09:51.300]  護士長
[00:09:51.300 --> 00:09:52.300]  護士
[00:09:52.300 --> 00:09:53.300]  護士長
[00:09:53.300 --> 00:09:54.300]  護士
[00:09:54.300 --> 00:09:56.300]  主人守護我
[00:09:56.300 --> 00:09:57.300]  求你報仇
[00:09:57.300 --> 00:09:59.300]  糟糕了
[00:09:59.300 --> 00:10:00.300]  我的血管很幼
[00:10:00.300 --> 00:10:02.300]  我還要打一個十八針
[00:10:02.300 --> 00:10:03.300]  怎麼辦
[00:10:03.300 --> 00:10:04.300]  求你報仇
[00:10:04.300 --> 00:10:05.300]  突然
[00:10:05.300 --> 00:10:08.300]  因為設計有個水盤
[00:10:08.300 --> 00:10:10.300]  突然有個病人
[00:10:10.300 --> 00:10:12.300]  橫過
[00:10:12.300 --> 00:10:13.300]  我以為他洗手
[00:10:13.300 --> 00:10:14.300]  原來不是
[00:10:14.300 --> 00:10:15.300]  他打針
[00:10:15.300 --> 00:10:18.300]  我跟他說
[00:10:18.300 --> 00:10:21.300]  我真的沒有做錯
[00:10:21.300 --> 00:10:22.300]  你打針
[00:10:22.300 --> 00:10:24.300]  不要看我不理我
[00:10:24.300 --> 00:10:27.300]  然後他去了護士
[00:10:27.300 --> 00:10:29.300]  去了護士處
[00:10:29.300 --> 00:10:32.300]  我一邊聽
[00:10:32.300 --> 00:10:34.300]  我和阿欣在聊天
[00:10:34.300 --> 00:10:35.300]  今天很好
[00:10:35.300 --> 00:10:36.300]  拿緊
[00:10:36.300 --> 00:10:38.300]  很滑
[00:10:38.300 --> 00:10:41.300]  我聽到隔壁護士
[00:10:41.300 --> 00:10:44.300]  對不起
[00:10:44.300 --> 00:10:46.300]  耶穌的保守就是這樣
[00:10:46.300 --> 00:10:47.300]  我的祈禱
[00:10:47.300 --> 00:10:48.300]  耶穌的聆聽
[00:10:48.300 --> 00:10:49.300]  就是這樣
[00:10:49.300 --> 00:10:51.300]  在我生命裡
[00:10:51.300 --> 00:10:54.300]  經常發生這些大小瑣碎事
[00:10:54.300 --> 00:10:55.300]  其實就是這樣
[00:10:55.300 --> 00:10:57.300]  我覺得信仰
[00:10:57.300 --> 00:10:59.300]  會不會驚天動地
[00:10:59.300 --> 00:11:00.300]  其實很多
[00:11:00.300 --> 00:11:02.300]  看你什麼角度
[00:11:02.300 --> 00:11:06.300]  我有一個很悲慘的故事底莊
[00:11:06.300 --> 00:11:08.300]  我生了癌症
[00:11:08.300 --> 00:11:10.300]  我在電視台做了這麼多年
[00:11:10.300 --> 00:11:11.300]  又叛逃不克
[00:11:11.300 --> 00:11:13.300]  我自己一個人回來
[00:11:13.300 --> 00:11:15.300]  又不是為高薪
[00:11:15.300 --> 00:11:16.300]  每個人都有一些
[00:11:16.300 --> 00:11:17.300]  你要找
[00:11:17.300 --> 00:11:19.300]  一定有些悲慘的故事底莊
[00:11:19.300 --> 00:11:21.300]  但是
[00:11:21.300 --> 00:11:24.300]  你怎麼去靠著信仰去走
[00:11:24.300 --> 00:11:26.300]  然後在裡面看到一些有趣的東西
[00:11:26.300 --> 00:11:27.300]  還有
[00:11:27.300 --> 00:11:30.300]  我們每一個人生活如常
[00:11:30.300 --> 00:11:32.300]  其實
[00:11:32.300 --> 00:11:35.300]  你可以說我不靠耶穌都可以
[00:11:35.300 --> 00:11:37.300]  但是你不靠耶穌是一個什麼光景
[00:11:37.300 --> 00:11:39.300]  我自己有時候看
[00:11:39.300 --> 00:11:41.300]  我一個這樣的人
[00:11:41.300 --> 00:11:42.300]  耶穌都照顧
[00:11:42.300 --> 00:11:44.300]  還想怎樣
[00:11:44.300 --> 00:11:46.300]  我一個這麼卑微的人
[00:11:46.300 --> 00:11:47.300]  耶穌都照顧
[00:11:47.300 --> 00:11:50.300]  我還有什麼話好說
[00:11:50.300 --> 00:11:53.300]  我在
[00:11:53.300 --> 00:11:55.300]  其實我在這間公司
[00:11:55.300 --> 00:11:58.300]  我做了差不多17年
[00:11:58.300 --> 00:12:00.300]  第17年
[00:12:00.300 --> 00:12:02.300]  16年17年
[00:12:02.300 --> 00:12:05.300]  我其實
[00:12:05.300 --> 00:12:09.300]  我經歷過不想做
[00:12:09.300 --> 00:12:12.300]  我經歷過一邊做一邊不喜歡這份工作
[00:12:12.300 --> 00:12:14.300]  我什麼階段什麼心情
[00:12:14.300 --> 00:12:16.300]  我都經歷過
[00:12:16.300 --> 00:12:18.300]  我去到病了之後
[00:12:18.300 --> 00:12:20.300]  其實我真的很想重拾自己的生命
[00:12:20.300 --> 00:12:23.300]  我想珍惜自己的光陰
[00:12:23.300 --> 00:12:26.300]  我覺得耶穌給我的恩賜
[00:12:26.300 --> 00:12:28.300]  既然留在這裡
[00:12:28.300 --> 00:12:31.300]  為什麼我不好好地做好它
[00:12:31.300 --> 00:12:33.300]  我真的要將自己的工作
[00:12:33.300 --> 00:12:35.300]  我祈禱交給耶穌
[00:12:35.300 --> 00:12:37.300]  我在
[00:12:37.300 --> 00:12:39.300]  有一次我吃飯
[00:12:39.300 --> 00:12:42.300]  和那時候還是愛回家
[00:12:42.300 --> 00:12:44.300]  律師樓
[00:12:44.300 --> 00:12:46.300]  律師樓那個
[00:12:46.300 --> 00:12:49.300]  因為愛回家很多系列的
[00:12:49.300 --> 00:12:51.300]  律師樓那個
[00:12:51.300 --> 00:12:53.300]  那個輯
[00:12:53.300 --> 00:12:55.300]  我開一場散的
[00:12:55.300 --> 00:12:57.300]  開一場另一集
[00:12:57.300 --> 00:12:59.300]  我忘記了
[00:12:59.300 --> 00:13:02.300]  和李林欣和張達倫
[00:13:02.300 --> 00:13:04.300]  馬
[00:13:04.300 --> 00:13:06.300]  用緊了
[00:13:06.300 --> 00:13:08.300]  他達倫那個角色
[00:13:08.300 --> 00:13:10.300]  我和達倫比較熟的
[00:13:10.300 --> 00:13:12.300]  和林欣都有聊天的
[00:13:12.300 --> 00:13:14.300]  我們在聊天
[00:13:14.300 --> 00:13:16.300]  我真的不明白
[00:13:16.300 --> 00:13:18.300]  因為我和達倫
[00:13:18.300 --> 00:13:20.300]  第一天開工很緊張
[00:13:20.300 --> 00:13:22.300]  對白都說得不好
[00:13:22.300 --> 00:13:23.300]  新人一定是這樣
[00:13:23.300 --> 00:13:24.300]  我也是這樣
[00:13:24.300 --> 00:13:26.300]  我和達倫說
[00:13:26.300 --> 00:13:28.300]  為什麼你現在的戲這麼好
[00:13:28.300 --> 00:13:30.300]  為什麼你的對白這麼好
[00:13:30.300 --> 00:13:32.300]  真的
[00:13:32.300 --> 00:13:34.300]  行家一聽一看
[00:13:34.300 --> 00:13:36.300]  知道它很融合
[00:13:36.300 --> 00:13:38.300]  是一個好
[00:13:38.300 --> 00:13:40.300]  它的表現非常好
[00:13:40.300 --> 00:13:42.300]  為什麼這麼好
[00:13:42.300 --> 00:13:44.300]  突然間
[00:13:44.300 --> 00:13:46.300]  人家付出很多努力
[00:13:46.300 --> 00:13:48.300]  已經看到成果
[00:13:48.300 --> 00:13:50.300]  你會覺得人家付出的努力很簡單
[00:13:50.300 --> 00:13:52.300]  我相信達倫一點都不容易
[00:13:52.300 --> 00:13:56.300]  林欣說了一句
[00:13:56.300 --> 00:13:58.300]  她說
[00:13:58.300 --> 00:14:00.300]  當然
[00:14:00.300 --> 00:14:02.300]  我們每天拍
[00:14:02.300 --> 00:14:04.300]  每天拍
[00:14:04.300 --> 00:14:06.300]  有很多修正
[00:14:06.300 --> 00:14:08.300]  一定會有進步
[00:14:08.300 --> 00:14:10.300]  沒有說好
[00:14:10.300 --> 00:14:12.300]  一定會有進步
[00:14:12.300 --> 00:14:14.300]  戲劇最好的地方就是被你磨對白
[00:14:14.300 --> 00:14:16.300]  這是我們自己的工作
[00:14:16.300 --> 00:14:18.300]  我們好像等於
[00:14:18.300 --> 00:14:20.300]  很多專業人士有他們專業的術語
[00:14:20.300 --> 00:14:22.300]  專業的做法
[00:14:22.300 --> 00:14:24.300]  我們的專業做法就是
[00:14:24.300 --> 00:14:26.300]  對白、演技、聲色藝
[00:14:26.300 --> 00:14:28.300]  這些都是我們的專業
[00:14:28.300 --> 00:14:30.300]  林欣跟我說
[00:14:30.300 --> 00:14:32.300]  給你你都會好的
[00:14:32.300 --> 00:14:34.300]  因為你每天做
[00:14:34.300 --> 00:14:36.300]  給我而已
[00:14:36.300 --> 00:14:38.300]  不知道給其他人會不會
[00:14:38.300 --> 00:14:40.300]  給你一定會好的
[00:14:40.300 --> 00:14:42.300]  你每天都做
[00:14:42.300 --> 00:14:44.300]  磨對白
[00:14:44.300 --> 00:14:46.300]  一定會好的
[00:14:46.300 --> 00:14:48.300]  一定會有進步
[00:14:48.300 --> 00:14:50.300]  我看完之後很羨慕
[00:14:50.300 --> 00:14:54.300]  當時我做了一個祈禱
[00:14:54.300 --> 00:14:56.300]  天父啊
[00:14:56.300 --> 00:14:58.300]  求你讓我做攝製隊
[00:14:58.300 --> 00:15:00.300]  我其實這個禱告
[00:15:00.300 --> 00:15:02.300]  我足足禱告了兩至三年
[00:15:02.300 --> 00:15:04.300]  我真的兩至三年
[00:15:04.300 --> 00:15:06.300]  有一次
[00:15:06.300 --> 00:15:08.300]  我在百事入席
[00:15:08.300 --> 00:15:10.300]  他們完了
[00:15:10.300 --> 00:15:12.300]  完了愛回家
[00:15:12.300 --> 00:15:14.300]  律師樓
[00:15:14.300 --> 00:15:16.300]  他們好像再有一個愛回家
[00:15:16.300 --> 00:15:18.300]  我們說那個是愛瑜伽
[00:15:18.300 --> 00:15:20.300]  有一個是
[00:15:20.300 --> 00:15:22.300]  八多集是說
