
[00:00:00.000 --> 00:00:03.000]  今日講到的經文是《活出愛》
[00:18:44.000 --> 00:18:53.000]  (主持人: 他就要告訴大家,今天請你留意,愛並不是什麼)
[00:18:53.000 --> 00:18:59.000]  (主持人: 弟兄姊妹,我們經常說今天是聖誕節,主耶穌降生)
[00:18:59.000 --> 00:19:03.000]  (主持人: 到復節,主耶穌上十字架)
[00:19:03.000 --> 00:19:09.000]  (主持人: 這一切所發生的事,是為什麼會發生呢?)
[00:19:09.000 --> 00:19:17.000]  (主持人: 是因為上帝對我們這群罪人的愛)
[00:19:17.000 --> 00:19:24.000]  (主持人: 上帝不愛我們,我們是不會有這份救恩)
[00:19:24.000 --> 00:19:30.000]  (主持人: 所以從神而來的愛,就是這份愛)
[00:19:30.000 --> 00:19:40.000]  (主持人: 請你用這份愛,去愛今天你身邊可愛和不可愛的人)
[00:19:40.000 --> 00:19:51.000]  (主持人: 神既然對人的罪行恩,私下救恩,所以我們今天對其他人都要一樣)
[00:19:51.000 --> 00:19:55.000]  (主持人: 大家還記得有一段金句)
[00:19:55.000 --> 00:20:05.000]  (主持人: 看見人眼中的刺,但看不到自己眼中的良目)
[00:20:05.000 --> 00:20:15.000]  (主持人: 當你今天對別人很差,其實你一定比對方差)
[00:20:15.000 --> 00:20:25.000]  (主持人: 今天我們不是主耶穌的救恩,我們只是一個預備要死的罪人)
[00:20:25.000 --> 00:20:30.000]  (主持人: 我們這麼不可愛,上帝也願意愛我們)
[00:20:30.000 --> 00:20:35.000]  (主持人: 為什麼我們不可以去愛其他我們認為不可愛的人呢?)
[00:20:35.000 --> 00:20:38.000]  (主持人: 這就是上帝想我們做的)
[00:20:38.000 --> 00:20:52.000]  (主持人: 大家熟悉的愛篇中描述了愛不是什麼,愛是不嫉妒,嫉妒就是由嫉到恨,由恨到行動)
[00:20:52.000 --> 00:21:03.000]  (主持人: 你今天因為對別人的妒忌,你會恨他,因為你恨他,你會有行動出現,所以他們就出現了分黨分派)
[00:21:03.000 --> 00:21:11.000]  (主持人: 愛是不自誇,意思就是不要做棄袋,不要自我吹噓)
[00:21:11.000 --> 00:21:21.000]  (主持人: 當時哥倫多的領袖就是唯我獨尊,有很多事情過不了我的理性,所以我不相信)
[00:21:21.000 --> 00:21:29.000]  (主持人: 到了第十五章的時候,你很難相信,連一個基督徒,當時的領袖告訴你,我不相信耶穌是復活的)
[00:21:29.000 --> 00:21:37.000]  (主持人: 我不相信人是復活的,所以保羅很急於幫他處理這個很重要的問題)
[00:21:37.000 --> 00:21:47.000]  (主持人: 人因為過不了自己的理性,他可以完全用自己的方法去信耶穌,這就是自我吹噓)
[00:21:47.000 --> 00:21:53.000]  (主持人: 所以保羅形容說,你們已經想自己作禍)
[00:21:53.000 --> 00:22:04.000]  (主持人: 不將狂自高自大,唯我獨尊,所以我們在紛爭裏面,淫亂裏面,直接在裏面)
[00:22:04.000 --> 00:22:15.000]  (主持人: 他們認為我這樣看是不對的,所以走了兩個極端,有些人說,有什麼問題,那些偶像又不是什麼,我們就照吃)
[00:22:15.000 --> 00:22:22.000]  (主持人: 所以他令到很多人因為這樣而跌倒,但也有些人說,不行,那些跟偶像有關)
[00:22:22.000 --> 00:22:32.000]  (主持人: 我們不可以吃,也令到有些人真的有生命的需要,而他不敢吃,他怕被人排斥)
[00:22:32.000 --> 00:22:45.000]  (主持人: 不作害羞的事,在這裏回到聖經當中,在不尊重和不合宜的地和場合裏面去對其他的人)
[00:22:45.000 --> 00:22:51.000]  (主持人: 在哥倫多前書裏面最特別顯示出來的就是混亂政策,什麼意思呢?)
[00:22:51.000 --> 00:22:58.000]  (主持人: 當時有些人,其實跟教會可以很像,我不是說政策,我說很多教會想搞活動很像)
[00:22:58.000 --> 00:23:15.000]  (主持人: 反正我們都吃聖餐,不如我們在聖餐之前搞個外言,外言就吸引其他人來教會,大家可以一起相聚,然後我們一起來到教會當中,我們順便有聖餐,就可以讓他們看到)
[00:23:15.000 --> 00:23:36.000]  (主持人: 其實是這樣的,混亂聖餐,但是那些人在吃前的外言,所謂飲飽食醉,什麼古靈精怪都發生完之後,跟著聖餐草草了事,就變成本末倒置)
[00:23:36.000 --> 00:24:05.000]  (主持人: 不求自己的益處,不自私,不求取對自己有利益的事,不輕易發怒,不容易被人所傷害,當時其中一個例子就是他們訴訟,他們就是有些人因為他覺得我受虧損,他們就告到想去法庭)
[00:24:05.000 --> 00:24:33.000]  (主持人: 其實我想大家留意,這段經文不是說給不給你告法庭的問題,他在說的是為什麼你不願意吃一點虧而去挽回這個關係,或者反過來,為什麼你要這麼執著,你要令人吃虧而令到這件訴訟的事發生)
[00:24:33.000 --> 00:24:59.000]  (主持人: 其實他在說的是,既然上帝都赦免我們,為什麼我們不能去赦免其他人呢?不計算人的惡,不要把別人的錯誤記在自己的賬簿上,這是袁敏介的解釋,今天人最辛苦的地方就是時時記著別人怎樣傷害你,是不是?弟兄姊妹)
[00:24:59.000 --> 00:25:28.000]  (主持人: 我可以告訴弟兄姊妹,我們經常說一句說話,或者大家聽過很多次的例子,今天上帝很想你揹著很大的重擔包袱來到他面前,做什麼?上帝求你幫助我,我能夠卸下吧,是不是?原本你就應該真的卸下給上帝,你輕輕鬆鬆走,但是有些人不是,是說完之後,揹著這個重擔就離開上帝的十字架面前,繼續過你的生活)
[00:25:28.000 --> 00:25:57.000]  (主持人: 繼續在這種傷害當中,繼續過未來的日子,所以保羅在這裡很清楚地說,請你不要把這些東西刻在你的賬簿上,讓上帝在當中作審判的工作,讓上帝在當中作公正的工作,讓上帝做回上帝)
[00:25:57.000 --> 00:26:02.000]  (主持人: 下一個問題,我會問你,你覺得你會不會覺得自己是一個很好的教會?)
[00:26:02.000 --> 00:26:07.000]  (主持人: 下一個問題,我會問你,你覺得你會不會覺得自己是一個很好的教會?)
[00:26:07.000 --> 00:26:10.000]  (主持人: 下一個問題,我會問你,你覺得你會不會覺得自己是一個很好的教會?)
[00:26:10.000 --> 00:26:13.000]  (主持人: 下一個問題,我會問你,你覺得你會不會覺得自己是一個很好的教會?)
[00:26:13.000 --> 00:26:16.000]  (主持人: 下一個問題,我會問你,你覺得你會不會覺得自己是一個很好的教會?)
