
[00:00:00.000 --> 00:00:05.000]  我們一起禱告下
[00:01:51.000 --> 00:01:53.000]  我稍後會給大家
[00:01:53.000 --> 00:01:56.000]  現在我先出去
[00:01:56.000 --> 00:01:58.000]  謝謝
[00:01:58.000 --> 00:02:07.000]  (音樂停止)
[00:02:07.000 --> 00:02:09.000]  我先把這條連結給大家
[00:02:09.000 --> 00:02:16.000]  (音樂停止)
[00:02:16.000 --> 00:02:19.000]  在現場就沒問題
[00:02:19.000 --> 00:02:21.000]  我用這條連結進去
[00:02:21.000 --> 00:02:29.000]  (音樂停止)
[00:02:29.000 --> 00:02:32.000]  OK
[00:02:32.000 --> 00:02:34.000]  他們現在慢慢進來就行了
[00:02:34.000 --> 00:02:35.000]  謝謝Yoyo
[00:02:35.000 --> 00:02:39.000]  聽到就行了
[00:02:39.000 --> 00:02:45.000]  有些人未必在我的群組
[00:02:45.000 --> 00:02:47.000]  謝謝Yoyo
[00:02:47.000 --> 00:02:49.000]  聲音夠不夠
[00:02:49.000 --> 00:02:53.000]  OK
[00:02:53.000 --> 00:02:55.000]  OK
[00:02:55.000 --> 00:02:57.000]  我等他們進來
[00:02:57.000 --> 00:02:59.000]  謝謝
[00:02:59.000 --> 00:03:01.000]  再見
[00:03:01.000 --> 00:03:03.000]  我想問問
[00:03:03.000 --> 00:03:05.000]  Linda
[00:03:05.000 --> 00:03:09.000]  你在不在我們聖經人物群組
[00:03:09.000 --> 00:03:11.000]  OK
[00:03:11.000 --> 00:03:15.000]  剛才我們那裡有些問題
[00:03:15.000 --> 00:03:20.000]  所以你一定要加入我們群組
[00:03:20.000 --> 00:03:23.000]  可能你給我一些資料
[00:03:23.000 --> 00:03:27.000]  以至我能夠加入你群組
[00:03:27.000 --> 00:03:29.000]  因為我轉了另一部電腦
[00:03:29.000 --> 00:03:30.000]  我未設定好
[00:03:30.000 --> 00:03:32.000]  我突然開始的時候就發現
[00:03:32.000 --> 00:03:38.000]  舊的連結是教會每次都會發出來
[00:03:38.000 --> 00:03:40.000]  你們就會用舊的連結
[00:03:40.000 --> 00:03:42.000]  所以我現在取消
[00:03:42.000 --> 00:03:44.000]  用現在這條連結
[00:03:44.000 --> 00:03:46.000]  是的
[00:03:46.000 --> 00:03:48.000]  我等一下給你電話號碼
[00:03:48.000 --> 00:03:50.000]  你有沒有我的WhatsApp
[00:03:50.000 --> 00:03:51.000]  我有
[00:03:51.000 --> 00:03:53.000]  有的話麻煩你弄給我
[00:03:53.000 --> 00:03:57.000]  你只要放在我的WhatsApp上就行了
[00:03:57.000 --> 00:03:59.000]  好
[00:03:59.000 --> 00:04:03.000]  我們一邊開始一邊等
[00:04:03.000 --> 00:04:05.000]  不要緊
[00:04:05.000 --> 00:04:07.000]  剛才我們已經祈禱了
[00:04:07.000 --> 00:04:25.000]  我們這次要看第15章
[00:04:25.000 --> 00:04:29.000]  稍微先讀讀經文
[00:04:29.000 --> 00:04:32.000]  15章是16章的序幕
[00:04:32.000 --> 00:04:35.000]  即是說七碗的災難
[00:04:35.000 --> 00:04:39.000]  有15章的描述
[00:04:39.000 --> 00:04:43.000]  所以兩章是一併來看的
[00:04:43.000 --> 00:04:45.000]  但我想今晚未必看得完
[00:04:45.000 --> 00:04:47.000]  我又看見
[00:04:47.000 --> 00:04:50.000]  好像那些音
[00:04:50.000 --> 00:04:54.000]  我又看見在天上有異象
[00:04:54.000 --> 00:04:56.000]  大而且其
[00:04:56.000 --> 00:05:00.000]  就是七位天使掌管沒了的七災
[00:05:00.000 --> 00:05:02.000]  即是七碗的災難
[00:05:02.000 --> 00:05:07.000]  因為神的大路在這七災中發盡了
[00:05:07.000 --> 00:05:15.000]  發盡了可能就是最後的一個審判
[00:05:15.000 --> 00:05:16.000]  那個刑罰
[00:05:16.000 --> 00:05:20.000]  所以就有這個發盡的神的大路
[00:05:20.000 --> 00:05:24.000]  是向那些不肯悔改的人
[00:05:24.000 --> 00:05:26.000]  那個大路要發盡的
[00:05:26.000 --> 00:05:28.000]  接著第二節
[00:05:28.000 --> 00:05:30.000]  我又看見彷彿有玻璃海
[00:05:30.000 --> 00:05:32.000]  其中有火參雜
[00:05:32.000 --> 00:05:37.000]  又看見那些聖鳥獸和獸的像
[00:05:37.000 --> 00:05:40.000]  即是第14章所說的
[00:05:40.000 --> 00:05:43.000]  並他名字數目的人
[00:05:43.000 --> 00:05:48.000]  即是說不受印記的666的人
[00:05:48.000 --> 00:05:50.000]  即是說無論如何
[00:05:50.000 --> 00:05:54.000]  怎樣艱難都要站在神的陣營這一邊
[00:05:54.000 --> 00:05:57.000]  或者站在真理公義這一邊
[00:05:57.000 --> 00:06:01.000]  都站在玻璃海上拿著神的琴
[00:06:01.000 --> 00:06:06.000]  唱神僕人摩西的歌和高揚的歌
[00:06:06.000 --> 00:06:09.000]  說主神全能者
[00:06:09.000 --> 00:06:14.000]  你的作為大災奇災萬世之王
[00:06:14.000 --> 00:06:18.000]  你的道徒即是神公義的道徒
[00:06:18.000 --> 00:06:20.000]  而災成災
[00:06:20.000 --> 00:06:22.000]  即是神的道路
[00:06:22.000 --> 00:06:24.000]  神的公義的審判
[00:06:24.000 --> 00:06:26.000]  是公義的
[00:06:26.000 --> 00:06:27.000]  是很誠實的
[00:06:27.000 --> 00:06:29.000]  而災成災
[00:06:29.000 --> 00:06:36.000]  即是這個Truth和誠實
[00:06:36.000 --> 00:06:38.000]  Trust這個字
[00:06:38.000 --> 00:06:41.000]  主啊誰敢不敬畏你
[00:06:41.000 --> 00:06:44.000]  不將榮耀歸於你的名
[00:06:44.000 --> 00:06:47.000]  因為獨有你是聖的
[00:06:47.000 --> 00:06:50.000]  萬民都要來在你面前敬拜
[00:06:50.000 --> 00:06:54.000]  因為真理公義的作為已經顯出來了
[00:06:54.000 --> 00:07:00.000]  此後我看見在天上那傳法季的電開了
[00:07:00.000 --> 00:07:03.000]  所以有很多東西可以看到
[00:07:03.000 --> 00:07:05.000]  不單止看到玻璃海
[00:07:05.000 --> 00:07:09.000]  又看到有眾多得勝者
[00:07:09.000 --> 00:07:11.000]  即是不拜受像
[00:07:11.000 --> 00:07:13.000]  不來妥協
[00:07:13.000 --> 00:07:19.000]  可以站在神的面前去唱這些聖詩
[00:07:19.000 --> 00:07:22.000]  內容是有意思的
[00:07:22.000 --> 00:07:26.000]  是摩西的歌和羔羊的歌
[00:07:26.000 --> 00:07:29.000]  然後提到
[00:07:29.000 --> 00:07:32.000]  他又看到天上有法季
[00:07:32.000 --> 00:07:34.000]  法季如果是地上
[00:07:34.000 --> 00:07:39.000]  只是大祭司每年的七月初十
[00:07:39.000 --> 00:07:42.000]  猶太人的七月初十贖罪日
[00:07:42.000 --> 00:07:43.000]  這個大祭司
[00:07:43.000 --> 00:07:45.000]  全民族的大祭司
[00:07:45.000 --> 00:07:50.000]  他才可以進入聖殿裏面的致聖所
[00:07:50.000 --> 00:07:53.000]  不是聖所是致聖所
[00:07:53.000 --> 00:07:55.000]  致聖所在那裏彈血
[00:07:55.000 --> 00:07:57.000]  彈七次
[00:07:57.000 --> 00:08:01.000]  為全年以色列人的罪贖罪
[00:08:01.000 --> 00:08:04.000]  那裏在致聖所裏面有一個藥櫃
[00:08:04.000 --> 00:08:07.000]  現在或者叫法季
[00:08:07.000 --> 00:08:08.000]  為什麼叫法季
[00:08:08.000 --> 00:08:12.000]  因為摩西兩塊的石板
[00:08:12.000 --> 00:08:14.000]  就在藥櫃裏面
[00:08:14.000 --> 00:08:19.000]  又叫藥櫃又叫法櫃
[00:08:19.000 --> 00:08:20.000]  然後就說
[00:08:20.000 --> 00:08:23.000]  那掌管七災的七位天使
[00:08:23.000 --> 00:08:25.000]  從殿中出來
[00:08:25.000 --> 00:08:28.000]  約翰看到的就是天上的聖殿
[00:08:28.000 --> 00:08:31.000]  穿著潔白光明的細麻衣
[00:08:31.000 --> 00:08:34.000]  胸間束著金帶
[00:08:34.000 --> 00:08:36.000]  四活脈中的一個
[00:08:36.000 --> 00:08:39.000]  把承滿了活到永永遠遠之神
[00:08:39.000 --> 00:08:41.000]  大路的七個金門
[00:08:41.000 --> 00:08:43.000]  給了那七位天使
[00:08:43.000 --> 00:08:47.000]  所以是一個很形象化的議會
[00:08:47.000 --> 00:08:49.000]  有一個屬靈的含義
[00:08:49.000 --> 00:08:53.000]  即是說那些碗裝著的是神的列路
[00:08:53.000 --> 00:08:57.000]  完全沒有任何雜質的列路
[00:08:57.000 --> 00:08:59.000]  你就可以想而知
[00:08:59.000 --> 00:09:02.000]  那個審判是多麼大
[00:09:02.000 --> 00:09:06.000]  接著待會就會逐個碗去數
[00:09:06.000 --> 00:09:08.000]  先看這些描述
[00:09:08.000 --> 00:09:10.000]  第八節
[00:09:10.000 --> 00:09:13.000]  神的榮耀和能力
[00:09:13.000 --> 00:09:15.000]  殿中充滿了煙
[00:09:15.000 --> 00:09:16.000]  於是沒有人
[00:09:16.000 --> 00:09:18.000]  當時應該不會有天上
[00:09:18.000 --> 00:09:20.000]  當然不會有人
[00:09:20.000 --> 00:09:22.000]  或者說靈體
[00:09:22.000 --> 00:09:24.000]  能夠入到那個殿
[00:09:24.000 --> 00:09:26.000]  即是說神的榮耀
[00:09:26.000 --> 00:09:31.000]  要在這些七碗的大災難發到盡
[00:09:31.000 --> 00:09:33.000]  才可以平息
[00:09:33.000 --> 00:09:36.000]  他的那個公義的憤怒
[00:09:36.000 --> 00:09:39.000]  這個是約翰所見到的那個場景
[00:09:39.000 --> 00:09:43.000]  要等到七位天使所降的七災完畢
[00:09:43.000 --> 00:09:45.000]  所以第十五章
[00:09:45.000 --> 00:09:47.000]  其實是為第十六章
[00:09:47.000 --> 00:09:50.000]  做一個給我們見到的描述
[00:09:50.000 --> 00:09:53.000]  天上現在是什麼光景
[00:09:53.000 --> 00:09:57.000]  這個當然是將來的預言
[00:09:57.000 --> 00:09:59.000]  神的列路
[00:09:59.000 --> 00:10:05.000]  七印七號和七碗的災難
[00:10:05.000 --> 00:10:09.000]  如果第十五章的時候
[00:10:09.000 --> 00:10:12.000]  其實上一次我們說的
[00:10:12.000 --> 00:10:14.000]  即是前一個星期我們說的
[00:10:14.000 --> 00:10:17.000]  關於這個大修葛
[00:10:17.000 --> 00:10:20.000]  其實就是一個審判
[00:10:20.000 --> 00:10:23.000]  因為有兩個修葛
[00:10:23.000 --> 00:10:25.000]  第十四章的就是
[00:10:25.000 --> 00:10:32.000]  十四萬四千站在石安山的這些人
[00:10:32.000 --> 00:10:34.000]  他們是一路跟隨基督
[00:10:34.000 --> 00:10:36.000]  是說那些得勝者
[00:10:36.000 --> 00:10:39.000]  接著有另外一個修葛
[00:10:39.000 --> 00:10:42.000]  就是天使傳一個永遠的福音
[00:10:42.000 --> 00:10:45.000]  即是說還是給地上的人
[00:10:45.000 --> 00:10:48.000]  有空間要來信主
[00:10:48.000 --> 00:10:51.000]  但是也都開始有一個大的審判
[00:10:51.000 --> 00:10:53.000]  就告訴我們知道
[00:10:53.000 --> 00:10:55.000]  這個天使
[00:10:55.000 --> 00:10:58.000]  這個是十四節開始的
[00:10:58.000 --> 00:11:00.000]  十四章的十四節
[00:11:00.000 --> 00:11:02.000]  就有這一位的天使
[00:11:02.000 --> 00:11:05.000]  真的用快鐮刀來修葛
[00:11:05.000 --> 00:11:08.000]  修葛就不是再是禍菌了
[00:11:08.000 --> 00:11:12.000]  而是那些葡萄樹的果
[00:11:12.000 --> 00:11:14.000]  即是說意味著這些修葛
[00:11:14.000 --> 00:11:16.000]  是要踩葡萄
[00:11:16.000 --> 00:11:18.000]  這個葡萄就不是一種歡樂的飲酒
[00:11:18.000 --> 00:11:20.000]  而是那個寓意是說
[00:11:20.000 --> 00:11:23.000]  神的大的憤怒走渣
[00:11:23.000 --> 00:11:25.000]  即是說神的列路
[00:11:25.000 --> 00:11:29.000]  在這些熟的葡萄裏面
[00:11:29.000 --> 00:11:31.000]  來去發盡的
[00:11:31.000 --> 00:11:34.000]  所以前前後後都不斷在說
[00:11:34.000 --> 00:11:37.000]  神的子民受苦
[00:11:37.000 --> 00:11:38.000]  受逼迫
[00:11:38.000 --> 00:11:40.000]  在地上要拜
[00:11:40.000 --> 00:11:43.000]  因為迪基督、賈先知
[00:11:43.000 --> 00:11:46.000]  和那個大龍
[00:11:46.000 --> 00:11:49.000]  就已經是來到地上
[00:11:49.000 --> 00:11:52.000]  進行最後的攻擊
[00:11:52.000 --> 00:11:55.000]  引誘神選民
[00:11:55.000 --> 00:11:58.000]  所以現在神是一直等待
[00:11:58.000 --> 00:11:59.000]  一直等待
[00:11:59.000 --> 00:12:01.000]  但是那個大災難
[00:12:01.000 --> 00:12:03.000]  那個神的憤怒
[00:12:03.000 --> 00:12:05.000]  公義的審判
[00:12:05.000 --> 00:12:07.000]  最終是要發到盡的
[00:12:07.000 --> 00:12:10.000]  所以這個是第七碗
[00:12:10.000 --> 00:12:13.000]  告訴我們是一個相當大規模
[00:12:13.000 --> 00:12:15.000]  和那個程度
[00:12:15.000 --> 00:12:19.000]  都是會比起七印七號
[00:12:19.000 --> 00:12:21.000]  都是嚴重的
[00:12:21.000 --> 00:12:24.000]  當然你看看那個是不是一個螺旋
[00:12:24.000 --> 00:12:27.000]  就不是說現在七印七號七碗
[00:12:27.000 --> 00:12:29.000]  是有次序的
[00:12:29.000 --> 00:12:31.000]  一步一步的
[00:12:31.000 --> 00:12:33.000]  未必是的
[00:12:33.000 --> 00:12:35.000]  可能是那個螺旋一直這樣上
[00:12:35.000 --> 00:12:37.000]  有一點重疊的
[00:12:37.000 --> 00:12:38.000]  那個重疊
[00:12:38.000 --> 00:12:40.000]  因為你看看
[00:12:40.000 --> 00:12:42.000]  等一下十六章我讀的時候
[00:12:42.000 --> 00:12:44.000]  和大家看那個七號
[00:12:44.000 --> 00:12:46.000]  第三號
[00:12:46.000 --> 00:12:48.000]  是有相關的
[00:12:48.000 --> 00:12:50.000]  所以有人就說
[00:12:50.000 --> 00:12:52.000]  可能是一個螺旋的
[00:12:52.000 --> 00:12:56.000]  一直這樣來到越來越嚴重的那個審判
[00:12:56.000 --> 00:12:58.000]  未必是真的
[00:12:58.000 --> 00:13:00.000]  先是完七印
[00:13:00.000 --> 00:13:02.000]  再完七號
[00:13:02.000 --> 00:13:04.000]  然後就七碗
[00:13:04.000 --> 00:13:08.000]  所以有不同的理解
[00:13:08.000 --> 00:13:10.000]  但是無論如何那個程度
[00:13:10.000 --> 00:13:12.000]  是一直都嚴重的
[00:13:12.000 --> 00:13:15.000]  我們可以看看十五章
[00:13:15.000 --> 00:13:17.000]  讓約翰看到
[00:13:17.000 --> 00:13:21.000]  很多時候我們都不是太了解
[00:13:21.000 --> 00:13:23.000]  原來神期望的敬拜
[00:13:23.000 --> 00:13:25.000]  是有內容的
[00:13:25.000 --> 00:13:27.000]  所以你看看第十五章
[00:13:27.000 --> 00:13:31.000]  這些被提到去神的寶座面前的
[00:13:31.000 --> 00:13:33.000]  這些人
[00:13:33.000 --> 00:13:37.000]  一方面就是已經完全避開了
[00:13:37.000 --> 00:13:39.000]  那個列路的審判
[00:13:39.000 --> 00:13:41.000]  接著你會看到
[00:13:41.000 --> 00:13:43.000]  無數的人
[00:13:43.000 --> 00:13:45.000]  能夠站在這個玻璃海
[00:13:45.000 --> 00:13:47.000]  這些是什麼人呢
[00:13:47.000 --> 00:13:49.000]  很強調很強調
[00:13:49.000 --> 00:13:52.000]  是勝過了獸
[00:13:52.000 --> 00:13:54.000]  和獸的象
[00:13:54.000 --> 00:13:56.000]  不拜象
[00:13:56.000 --> 00:13:58.000]  不跪拜這些偶像
[00:13:58.000 --> 00:14:00.000]  這些假神
[00:14:00.000 --> 00:14:03.000]  和他的名字數目的人
[00:14:03.000 --> 00:14:05.000]  不拜666
[00:14:05.000 --> 00:14:07.000]  就是說你不受那個印記
[00:14:07.000 --> 00:14:09.000]  你是不能夠買賣的
[00:14:09.000 --> 00:14:11.000]  你很容易就被人標籤出來
[00:14:11.000 --> 00:14:13.000]  你就是那個
[00:14:13.000 --> 00:14:19.000]  很違反了我們大家的規矩的人
[00:14:19.000 --> 00:14:22.000]  這個就是十三章
[00:14:22.000 --> 00:14:24.000]  海獸告訴我們
[00:14:24.000 --> 00:14:26.000]  是很重要的
[00:14:26.000 --> 00:14:28.000]  沒有人不拜的
[00:14:28.000 --> 00:14:31.000]  第十三章的第七節
[00:14:31.000 --> 00:14:35.000]  任憑他與聖徒爭戰並且得勝
[00:14:35.000 --> 00:14:37.000]  也把權並賜給他
[00:14:37.000 --> 00:14:40.000]  就是那個海獸
[00:14:40.000 --> 00:14:45.000]  接著就制服各族各民各方各國
[00:14:45.000 --> 00:14:47.000]  就是說凡是有氣息的人
[00:14:47.000 --> 00:14:50.000]  接著你可以想像得到
[00:14:50.000 --> 00:14:53.000]  海獸得到的是龍的力量
[00:14:53.000 --> 00:14:55.000]  那個權並
[00:14:55.000 --> 00:14:57.000]  所以第八節
[00:14:57.000 --> 00:14:58.000]  凡是住在地上
[00:14:58.000 --> 00:15:00.000]  明治從創世以來
[00:15:00.000 --> 00:15:02.000]  沒有記載被殺之羔羊
[00:15:02.000 --> 00:15:04.000]  生命冊上的人
[00:15:04.000 --> 00:15:06.000]  都要去拜這個海獸的
[00:15:06.000 --> 00:15:09.000]  第十三章第九節
[00:15:09.000 --> 00:15:11.000]  凡是有意的就應當聽
[00:15:11.000 --> 00:15:14.000]  就是說如果你的心不是真的跟隨神
[00:15:14.000 --> 00:15:17.000]  擄掠人的就必被擄掠
[00:15:17.000 --> 00:15:19.000]  用刀殺人的必被刀殺
[00:15:19.000 --> 00:15:22.000]  聖徒的忍耐和信心就是在此
[00:15:22.000 --> 00:15:25.000]  就是不能你來到去
[00:15:25.000 --> 00:15:29.000]  叫做謝家醫
[00:15:29.000 --> 00:15:32.000]  你表面就說我服海獸
[00:15:32.000 --> 00:15:33.000]  心就不服
[00:15:33.000 --> 00:15:34.000]  沒有的
[00:15:34.000 --> 00:15:35.000]  到時就是
[00:15:35.000 --> 00:15:37.000]  你一是就要跟隨
[00:15:37.000 --> 00:15:39.000]  一是就你拒絕
[00:15:39.000 --> 00:15:41.000]  你就要面對那個代價
[00:15:41.000 --> 00:15:43.000]  接著就是
[00:15:43.000 --> 00:15:45.000]  我怕大家不是太熟
[00:15:45.000 --> 00:15:48.000]  所以就幫大家再組織一點
[00:15:48.000 --> 00:15:50.000]  留意一下這裡
[00:15:50.000 --> 00:15:52.000]  等一下十五章有說的
[00:15:52.000 --> 00:15:56.000]  我先讀下面
[00:15:56.000 --> 00:15:57.000]  十一節
[00:15:57.000 --> 00:15:59.000]  我又看見另有一個獸
[00:15:59.000 --> 00:16:00.000]  從地中上來
[00:16:00.000 --> 00:16:02.000]  有兩角如同羊羔
[00:16:02.000 --> 00:16:04.000]  說話好像龍
[00:16:04.000 --> 00:16:06.000]  他在頭一個獸面前
[00:16:06.000 --> 00:16:08.000]  施行頭一個獸所有的權柄
[00:16:08.000 --> 00:16:10.000]  就是說他都有這些權柄
[00:16:10.000 --> 00:16:12.000]  分了給他
[00:16:12.000 --> 00:16:15.000]  並且叫地和住在地上的人
[00:16:15.000 --> 00:16:18.000]  拜那死傷醫好的頭一個獸
[00:16:18.000 --> 00:16:21.000]  接著就再做一個像
[00:16:21.000 --> 00:16:23.000]  又行大祈禱
[00:16:23.000 --> 00:16:25.000]  甚至在人的面前
[00:16:25.000 --> 00:16:27.000]  叫火從天降在地上
[00:16:27.000 --> 00:16:30.000]  就是說那兩個見證人可以降火
[00:16:30.000 --> 00:16:32.000]  以利亞又可以降火
[00:16:32.000 --> 00:16:34.000]  神的僕人又可以降火
[00:16:34.000 --> 00:16:36.000]  我們這些的
[00:16:36.000 --> 00:16:40.000]  透過龍給我的力量
[00:16:40.000 --> 00:16:43.000]  我都能夠叫天降火
[00:16:43.000 --> 00:16:46.000]  就是說我都有一定的能力
[00:16:46.000 --> 00:16:49.000]  甚至可以影響到一些
[00:16:49.000 --> 00:16:51.000]  可能對真理不太熟悉的
[00:16:51.000 --> 00:16:53.000]  一些神的選民
[00:16:53.000 --> 00:16:55.000]  來跟隨他
[00:16:55.000 --> 00:16:57.000]  我都能夠行神蹟
[00:16:57.000 --> 00:16:59.000]  我都是由神給我的力量
[00:16:59.000 --> 00:17:01.000]  去降火
[00:17:01.000 --> 00:17:03.000]  當然很清楚告訴我們
[00:17:03.000 --> 00:17:06.000]  那個力量是來自龍的
[00:17:06.000 --> 00:17:08.000]  接著就說
[00:17:08.000 --> 00:17:10.000]  賜給他能力這樣去做
[00:17:12.000 --> 00:17:14.000]  就迷惑地上的人
[00:17:14.000 --> 00:17:17.000]  要吸那受刀傷還活著的獸
[00:17:17.000 --> 00:17:19.000]  做一個像
[00:17:19.000 --> 00:17:20.000]  很明顯的
[00:17:20.000 --> 00:17:21.000]  做像
[00:17:21.000 --> 00:17:23.000]  因為你不做個像
[00:17:23.000 --> 00:17:25.000]  人就不會去敬拜那個像
[00:17:25.000 --> 00:17:27.000]  就不會去敬拜那個龍
[00:17:27.000 --> 00:17:42.000]  (音樂)
[00:17:42.000 --> 00:17:44.000]  再看後面那裡
[00:17:44.000 --> 00:17:51.000]  第十四章的第九節那裡
[00:17:55.000 --> 00:17:57.000]  又有第三位天使
[00:17:57.000 --> 00:17:59.000]  接著大聲的說
[00:17:59.000 --> 00:18:01.000]  如果有人拜獸和獸像
[00:18:01.000 --> 00:18:03.000]  在額上和手上
[00:18:03.000 --> 00:18:05.000]  受了印記
[00:18:05.000 --> 00:18:07.000]  這個人必定喝神大怒的酒
[00:18:07.000 --> 00:18:09.000]  十五章就說這件事
[00:18:09.000 --> 00:18:12.000]  此酒斟在神憤怒的杯中
[00:18:12.000 --> 00:18:14.000]  就是那個七碗的杯
[00:18:14.000 --> 00:18:16.000]  唇一不擇
[00:18:16.000 --> 00:18:19.000]  他要在聖天使和羔羊的面前
[00:18:19.000 --> 00:18:21.000]  來到去
[00:18:21.000 --> 00:18:24.000]  和火與流亡之中受痛苦
[00:18:24.000 --> 00:18:28.000]  這個痛苦是去到永遠的
[00:18:28.000 --> 00:18:30.000]  那些拜獸和獸像
[00:18:30.000 --> 00:18:33.000]  又受他的名字的印記的人
[00:18:33.000 --> 00:18:35.000]  晝夜不得安寧
[00:18:35.000 --> 00:18:37.000]  所以你會看到
[00:18:37.000 --> 00:18:40.000]  這個是一個相當嚴重的
[00:18:40.000 --> 00:18:42.000]  對神的敵黨
[00:18:42.000 --> 00:18:46.000]  而要面對的神的審判
[00:18:46.000 --> 00:18:48.000]  所以這個是我們
[00:18:48.000 --> 00:18:50.000]  一個很重要的底線
[00:18:50.000 --> 00:18:53.000]  絕對不能夠拜偶像
[00:18:53.000 --> 00:18:55.000]  拜龍
[00:18:55.000 --> 00:18:58.000]  或者不同的形式的偶像
[00:18:58.000 --> 00:19:00.000]  在我們的心裡
[00:19:00.000 --> 00:19:02.000]  本來還有一段
[00:19:02.000 --> 00:19:03.000]  我看看時間夠不夠
[00:19:03.000 --> 00:19:05.000]  和大家揭一揭這一段
[00:19:05.000 --> 00:19:07.000]  因為
[00:19:07.000 --> 00:19:30.000]  第十三章第四節
[00:19:30.000 --> 00:19:33.000]  你這樣前後再看
[00:19:33.000 --> 00:19:34.000]  你就會看到
[00:19:34.000 --> 00:19:37.000]  有些很特別的描述
[00:19:37.000 --> 00:19:40.000]  十五章再一次說那個大敬拜
[00:19:40.000 --> 00:19:43.000]  再一次帶領我們去看
[00:19:43.000 --> 00:19:45.000]  什麼叫真正的崇拜
[00:19:45.000 --> 00:19:48.000]  所以我們在地上是一個御習
[00:19:48.000 --> 00:19:50.000]  我們每一個禮拜的崇拜
[00:19:50.000 --> 00:19:54.000]  都是將來永恆天家的御習
[00:19:54.000 --> 00:19:59.000]  所以崇拜是一件很嚴肅的事
[00:19:59.000 --> 00:20:01.000]  留意十三章
[00:20:01.000 --> 00:20:03.000]  龍要求什麼
[00:20:03.000 --> 00:20:07.000]  那個海獸就來到去誇耀那個龍
[00:20:07.000 --> 00:20:08.000]  第四節
[00:20:08.000 --> 00:20:09.000]  又拜那龍
[00:20:09.000 --> 00:20:13.000]  因為他將自己的權柄給了獸
[00:20:13.000 --> 00:20:15.000]  也都拜這個獸
[00:20:15.000 --> 00:20:16.000]  接著就說
[00:20:16.000 --> 00:20:18.000]  誰能比這獸
[00:20:18.000 --> 00:20:20.000]  誰能與他交戰呢
[00:20:20.000 --> 00:20:22.000]  又賜給他說誇大
[00:20:22.000 --> 00:20:24.000]  說毒話的口
[00:20:24.000 --> 00:20:26.000]  又有權柄賜給他
[00:20:26.000 --> 00:20:29.000]  可以任意而行四十二個月
[00:20:29.000 --> 00:20:31.000]  這個誰能
[00:20:31.000 --> 00:20:33.000]  做物主不行
[00:20:33.000 --> 00:20:34.000]  我才可以
[00:20:34.000 --> 00:20:37.000]  你不要將榮耀歸給做物主
[00:20:37.000 --> 00:20:39.000]  要歸給我們的龍
[00:20:39.000 --> 00:20:41.000]  龍的代理人
[00:20:41.000 --> 00:20:43.000]  代言人就是獸
[00:20:43.000 --> 00:20:44.000]  就是海獸
[00:20:44.000 --> 00:20:48.000]  所以這個海獸和將來那個地獸
[00:20:48.000 --> 00:20:49.000]  為他做的帳
[00:20:49.000 --> 00:20:54.000]  就是直接代表著背後的那個邪惡
[00:20:54.000 --> 00:20:55.000]  就是龍
[00:20:55.000 --> 00:20:59.000]  龍要得到的是最大神的尊榮
[00:20:59.000 --> 00:21:00.000]  所以十五章
[00:21:00.000 --> 00:21:03.000]  神就透過約翰所見到
[00:21:03.000 --> 00:21:05.000]  再一次告訴我們
[00:21:05.000 --> 00:21:08.000]  敬拜的真義是怎樣的呢
