
[00:00:00.000 --> 00:00:02.000]  全人的敬拜
[00:03:20.000 --> 00:03:22.000]  是他心儀的學系
[00:03:22.000 --> 00:03:24.000]  你就會很開心
[00:03:24.000 --> 00:03:25.000]  你就會很想告訴別人
[00:03:25.000 --> 00:03:27.000]  他現在找到工作了
[00:03:27.000 --> 00:03:28.000]  這麼難找工作都找到了
[00:03:28.000 --> 00:03:29.000]  很好啊
[00:03:29.000 --> 00:03:33.000]  大衛第一度想到神的恩惠
[00:03:33.000 --> 00:03:37.000]  是想到人的罪得到赦免
[00:03:37.000 --> 00:03:41.000]  他赦免你一切的罪孽
[00:03:41.000 --> 00:03:45.000]  這是大衛他人生的寫照
[00:03:45.000 --> 00:03:47.000]  而且不單止是這樣
[00:03:47.000 --> 00:03:52.000]  他一直數算神的屬性的時候
[00:03:52.000 --> 00:03:55.000]  慢慢又帶回去第十節
[00:03:55.000 --> 00:03:59.000]  他不要照我們的罪孽報應我們
[00:03:59.000 --> 00:04:01.000]  他叫我們的過犯
[00:04:01.000 --> 00:04:02.000]  十二節
[00:04:02.000 --> 00:04:04.000]  遠離我們
[00:04:04.000 --> 00:04:06.000]  他怎樣來到憐憫
[00:04:06.000 --> 00:04:08.000]  一般的父母怎樣憐憫兒女
[00:04:08.000 --> 00:04:11.000]  他都會怎樣來到憐憫
[00:04:11.000 --> 00:04:13.000]  講神的屬性
[00:04:13.000 --> 00:04:14.000]  由第七節
[00:04:14.000 --> 00:04:17.000]  由摩西領受律法
[00:04:17.000 --> 00:04:19.000]  就是說以色列人
[00:04:19.000 --> 00:04:21.000]  有一個很得天獨厚的恩典
[00:04:21.000 --> 00:04:25.000]  就是神向這個民族啟示他自己
[00:04:25.000 --> 00:04:26.000]  這位獨一的主宰
[00:04:26.000 --> 00:04:30.000]  向這個民族啟示他的屬性
[00:04:30.000 --> 00:04:32.000]  大衛就將這件事
[00:04:32.000 --> 00:04:35.000]  成為整個詩篇裏面的重要的骨幹
[00:04:35.000 --> 00:04:36.000]  但是講著講著
[00:04:36.000 --> 00:04:37.000]  講著講著
[00:04:37.000 --> 00:04:39.000]  他連我們神的屬性
[00:04:39.000 --> 00:04:42.000]  都離不開一個很重要的主題
[00:04:42.000 --> 00:04:44.000]  就是他憐憫
[00:04:44.000 --> 00:04:45.000]  他赦免
[00:04:45.000 --> 00:04:47.000]  他不會再紀念我們的罪孽
[00:04:47.000 --> 00:04:50.000]  不斷講這件事
[00:04:50.000 --> 00:04:52.000]  講到認罪
[00:04:52.000 --> 00:04:55.000]  講到我們的罪得到赦免
[00:04:55.000 --> 00:04:58.000]  我預備了好幾個例子
[00:04:58.000 --> 00:05:01.000]  好值得大家來到去一齊思想一下
[00:05:01.000 --> 00:05:04.000]  有些可能我在另外的序會講過
[00:05:04.000 --> 00:05:07.000]  或者我在最近思想找到
[00:05:07.000 --> 00:05:09.000]  偶然間碰到這些話題
[00:05:09.000 --> 00:05:11.000]  就看到這些故事
[00:05:11.000 --> 00:05:16.000]  好值得我們一起去思想
[00:05:16.000 --> 00:05:19.000]  赦免罪孽
[00:05:19.000 --> 00:05:22.000]  有一個短的故事
[00:05:22.000 --> 00:05:24.000]  似乎是真人真事來的
[00:05:24.000 --> 00:05:26.000]  我不知道在哪一個文章裏面看到
[00:05:26.000 --> 00:05:28.000]  在美國密蘇里州
[00:05:28.000 --> 00:05:30.000]  有一個家庭
[00:05:30.000 --> 00:05:33.000]  一個十二歲的男孩
[00:05:33.000 --> 00:05:34.000]  在一個河
[00:05:34.000 --> 00:05:37.000]  這個叫洛福克的河
[00:05:37.000 --> 00:05:40.000]  這個湖浸死了
[00:05:40.000 --> 00:05:41.000]  很傷心
[00:05:41.000 --> 00:05:44.000]  那個家庭浸人在那個痛苦
[00:05:44.000 --> 00:05:48.000]  心痛的那個境況裏面
[00:05:48.000 --> 00:05:50.000]  他的好朋友
[00:05:50.000 --> 00:05:52.000]  一個很小的小朋友
[00:05:52.000 --> 00:05:53.000]  五歲
[00:05:53.000 --> 00:05:55.000]  就在幼稚園
[00:05:55.000 --> 00:05:57.000]  畫了一幅圖畫
[00:05:57.000 --> 00:05:59.000]  來跟這個男孩
[00:05:59.000 --> 00:06:00.000]  他的家庭
[00:06:00.000 --> 00:06:01.000]  兩個家庭
[00:06:01.000 --> 00:06:03.000]  關係很好
[00:06:03.000 --> 00:06:04.000]  這個女孩
[00:06:04.000 --> 00:06:05.000]  五歲
[00:06:05.000 --> 00:06:06.000]  畫了一幅圖畫
[00:06:06.000 --> 00:06:08.000]  畫了兩個人
[00:06:08.000 --> 00:06:09.000]  你想想五歲
[00:06:09.000 --> 00:06:12.000]  可以畫的一定不會很漂亮
[00:06:12.000 --> 00:06:14.000]  一個男孩
[00:06:14.000 --> 00:06:17.000]  另外一個男士
[00:06:17.000 --> 00:06:19.000]  這樣牽著手
[00:06:19.000 --> 00:06:21.000]  那條街是黃色的
[00:06:21.000 --> 00:06:23.000]  黃金街
[00:06:23.000 --> 00:06:26.000]  他的奶奶就問這個小朋友
[00:06:26.000 --> 00:06:28.000]  一來她都知道
[00:06:28.000 --> 00:06:29.000]  她的好朋友
[00:06:29.000 --> 00:06:32.000]  十二歲的男孩浸死了
[00:06:32.000 --> 00:06:34.000]  就問這個女孩
[00:06:34.000 --> 00:06:38.000]  你打算將你畫的圖畫送給誰
[00:06:38.000 --> 00:06:40.000]  就是送給這個男孩的媽媽
[00:06:40.000 --> 00:06:43.000]  媽媽已經在很大的痛苦裏面
[00:06:43.000 --> 00:06:46.000]  這樣來道人
[00:06:46.000 --> 00:06:48.000]  這個女孩就告訴媽媽
[00:06:48.000 --> 00:06:50.000]  這個男孩就是我的朋友
[00:06:50.000 --> 00:06:52.000]  叫做Black
[00:06:52.000 --> 00:06:53.000]  B-L-A-K-E
[00:06:53.000 --> 00:06:54.000]  這位男孩
[00:06:54.000 --> 00:06:55.000]  十二歲
[00:06:55.000 --> 00:06:57.000]  牽著他的就是主耶穌
[00:06:57.000 --> 00:07:00.000]  他在黃金街那裏正在走路
[00:07:00.000 --> 00:07:01.000]  原來這個小朋友
[00:07:01.000 --> 00:07:02.000]  早幾個月之前
[00:07:02.000 --> 00:07:03.000]  聽聖經故事
[00:07:03.000 --> 00:07:04.000]  信了耶穌
[00:07:04.000 --> 00:07:06.000]  在幼稚園信了耶穌
[00:07:06.000 --> 00:07:10.000]  他就畫圖畫送給這位男孩
[00:07:10.000 --> 00:07:12.000]  這個朋友
[00:07:12.000 --> 00:07:14.000]  這個奶奶
[00:07:14.000 --> 00:07:16.000]  全家都是信主的
[00:07:16.000 --> 00:07:18.000]  這個奶奶就和小朋友說
[00:07:18.000 --> 00:07:20.000]  和孫女說
[00:07:20.000 --> 00:07:23.000]  為什麼你這幅畫污糟了
[00:07:23.000 --> 00:07:26.000]  為什麼有一滴紅色
[00:07:26.000 --> 00:07:28.000]  這個小朋友五歲
[00:07:28.000 --> 00:07:30.000]  就很正經地和奶奶說
[00:07:30.000 --> 00:07:31.000]  你不知道嗎
[00:07:31.000 --> 00:07:33.000]  那滴不是普通的東西
[00:07:33.000 --> 00:07:36.000]  是耶穌的血
[00:07:36.000 --> 00:07:40.000]  那個奶奶突然間恍然大悟
[00:07:40.000 --> 00:07:42.000]  為什麼一個小朋友
[00:07:42.000 --> 00:07:44.000]  他信主信得這麼簡單
[00:07:44.000 --> 00:07:46.000]  他能夠講到耶穌的血
[00:07:46.000 --> 00:07:49.000]  洗乾淨他和那個男孩
[00:07:49.000 --> 00:07:52.000]  那個男孩也是之前信了耶穌
[00:07:52.000 --> 00:07:56.000]  他的家人在安息聚會講見證
[00:07:56.000 --> 00:07:58.000]  這個十二歲的男孩
[00:07:58.000 --> 00:08:00.000]  現在已經在樂園
[00:08:00.000 --> 00:08:02.000]  因為他也是信了耶穌
[00:08:02.000 --> 00:08:05.000]  這個奶奶反而給自己的孫女
[00:08:05.000 --> 00:08:07.000]  一滴污糟了的
[00:08:07.000 --> 00:08:10.000]  一滴紅色的顏料
[00:08:10.000 --> 00:08:11.000]  來啟發他
[00:08:11.000 --> 00:08:14.000]  他才發現原來我忘記了
[00:08:14.000 --> 00:08:15.000]  耶穌的補血
[00:08:15.000 --> 00:08:17.000]  洗乾淨每一個人的罪
[00:08:17.000 --> 00:08:19.000]  一個小朋友五歲
[00:08:19.000 --> 00:08:21.000]  可以對這麼深奧的道理
[00:08:21.000 --> 00:08:23.000]  信以為真
[00:08:23.000 --> 00:08:24.000]  弟兄姊妹
[00:08:24.000 --> 00:08:27.000]  大衛這位傳道者
[00:08:27.000 --> 00:08:28.000]  他告訴我們
[00:08:28.000 --> 00:08:29.000]  我們的心
[00:08:29.000 --> 00:08:33.000]  不單止要從我們裡面去種讚敬拜神
[00:08:33.000 --> 00:08:36.000]  而是不要忘記他一切的恩惠
[00:08:36.000 --> 00:08:40.000]  不要忘記不是那些次要的恩典
[00:08:40.000 --> 00:08:42.000]  是最重要的恩典
[00:08:42.000 --> 00:08:44.000]  就是你和我的罪
[00:08:44.000 --> 00:08:47.000]  都因為耶穌的血得到赦免
[00:08:47.000 --> 00:08:48.000]  得到洗乾淨
[00:08:48.000 --> 00:08:51.000]  是因為耶穌為我們流出補血
[00:08:51.000 --> 00:08:52.000]  所以第三節說
[00:08:52.000 --> 00:08:55.000]  祂赦免一切的罪孽
[00:08:55.000 --> 00:08:57.000]  醫治一切的疾病
[00:08:57.000 --> 00:08:58.000]  十節
[00:08:58.000 --> 00:09:03.000]  祂沒有要我們的罪孽報應我們
[00:09:03.000 --> 00:09:05.000]  天離西有多遠
[00:09:05.000 --> 00:09:07.000]  祂叫我們的過犯
[00:09:07.000 --> 00:09:09.000]  離我們都有多遠
[00:09:09.000 --> 00:09:11.000]  這個就是神的恩典
[00:09:11.000 --> 00:09:13.000]  神的恩惠
[00:09:13.000 --> 00:09:17.000]  大衛一想就想到赦免
[00:09:17.000 --> 00:09:21.000]  一想就想到神會追究我們
[00:09:21.000 --> 00:09:23.000]  這是一個很重要
[00:09:23.000 --> 00:09:26.000]  對神全人敬拜的一個起點
[00:09:26.000 --> 00:09:29.000]  一個開始
[00:09:29.000 --> 00:09:31.000]  另外我又用一個例子
[00:09:31.000 --> 00:09:34.000]  我在另外的聚會都講過
[00:09:34.000 --> 00:09:36.000]  又是很深刻的
[00:09:36.000 --> 00:09:39.000]  有李思敬牧師
[00:09:39.000 --> 00:09:42.000]  講述一段經文
[00:09:42.000 --> 00:09:43.000]  引一個例子
[00:09:43.000 --> 00:09:45.000]  而這個例子是關於
[00:09:45.000 --> 00:09:47.000]  播道神學院的前院長
[00:09:47.000 --> 00:09:50.000]  鮑會員院長
[00:09:50.000 --> 00:09:53.000]  在一個追思聚會
[00:09:53.000 --> 00:09:54.000]  郭文池院長
[00:09:54.000 --> 00:09:57.000]  即是現任的播道神學院的院長
[00:09:57.000 --> 00:10:01.000]  由李思敬牧師引述這個故事
[00:10:01.000 --> 00:10:05.000]  郭文池院長在那個追思聚會裏面
[00:10:05.000 --> 00:10:10.000]  講述、益述這位鮑會員院長
[00:10:10.000 --> 00:10:13.000]  他的一生的生命
[00:10:13.000 --> 00:10:17.000]  如何來造就很多神國功人
[00:10:17.000 --> 00:10:22.000]  他說其中文池院長有一個很深刻的經歷
[00:10:22.000 --> 00:10:24.000]  就是有一位神學生
[00:10:24.000 --> 00:10:26.000]  在他們的學校
[00:10:26.000 --> 00:10:29.000]  因為一次的事件
[00:10:29.000 --> 00:10:31.000]  操守的問題
[00:10:31.000 --> 00:10:34.000]  要被學校勒令退學
[00:10:34.000 --> 00:10:36.000]  是一件很傷的事
[00:10:36.000 --> 00:10:39.000]  對學校、對神學生都很傷
[00:10:39.000 --> 00:10:41.000]  這個神學生離開之後
[00:10:41.000 --> 00:10:44.000]  你想想不能夠再讀神學
[00:10:44.000 --> 00:10:48.000]  亦都很難再在教會界
[00:10:48.000 --> 00:10:51.000]  來到去有工作
[00:10:51.000 --> 00:10:54.000]  後來都沒有了消息
[00:10:54.000 --> 00:10:55.000]  過了幾年之後
[00:10:55.000 --> 00:10:57.000]  郭院長在一個聚會裏面
[00:10:57.000 --> 00:10:59.000]  遇見這個年青人
[00:10:59.000 --> 00:11:00.000]  這個神學生
[00:11:00.000 --> 00:11:02.000]  即是過去的神學生
[00:11:02.000 --> 00:11:04.000]  就和他傾談
[00:11:04.000 --> 00:11:06.000]  傾談鮑院長
[00:11:06.000 --> 00:11:09.000]  因為郭院長都知道這件事
[00:11:09.000 --> 00:11:11.000]  他就問這位年青人
[00:11:11.000 --> 00:11:14.000]  你怎樣看鮑院長
[00:11:14.000 --> 00:11:17.000]  他就說很多謝鮑院長
[00:11:17.000 --> 00:11:20.000]  很敬重這位長輩
[00:11:20.000 --> 00:11:22.000]  郭文池院長就覺得很詫異
[00:11:22.000 --> 00:11:24.000]  當年是他趕你出校的
[00:11:24.000 --> 00:11:27.000]  為甚麼你還會這麼敬重他呢
[00:11:27.000 --> 00:11:29.000]  這個年青人說了一件事
[00:11:29.000 --> 00:11:32.000]  就令到郭院長很深刻
[00:11:32.000 --> 00:11:35.000]  就在鮑院長的追思聚會說出來
[00:11:35.000 --> 00:11:37.000]  這個年青人離開之後
[00:11:37.000 --> 00:11:41.000]  輾轉教會界不能容納他
[00:11:41.000 --> 00:11:42.000]  他還未畢業
[00:11:42.000 --> 00:11:44.000]  不能成為一個傳道人
[00:11:44.000 --> 00:11:49.000]  後來他應徵一份機構的僱員
[00:11:49.000 --> 00:11:51.000]  機構的總幹事
[00:11:51.000 --> 00:11:54.000]  就打電話給鮑院長
[00:11:54.000 --> 00:11:57.000]  就說這個神學生
[00:11:57.000 --> 00:11:59.000]  現在來應徵我們一份工作
[00:11:59.000 --> 00:12:02.000]  我應該怎樣做呢
[00:12:02.000 --> 00:12:04.000]  鮑院長說了一句話
[00:12:04.000 --> 00:12:07.000]  年青人總會有錯的
[00:12:07.000 --> 00:12:09.000]  你給他一次機會吧
[00:12:09.000 --> 00:12:11.000]  就是這個原因
[00:12:11.000 --> 00:12:14.000]  機構的總幹事就錄取了他
[00:12:14.000 --> 00:12:17.000]  這個年青人就由此
[00:12:17.000 --> 00:12:19.000]  就在那裏工作
[00:12:19.000 --> 00:12:23.000]  郭文池院長就說很深刻
[00:12:23.000 --> 00:12:26.000]  一位這麼公義的鮑院長
[00:12:26.000 --> 00:12:31.000]  這件事是必須要解除他的學額
[00:12:31.000 --> 00:12:33.000]  不可以再去讀神學
[00:12:33.000 --> 00:12:36.000]  但是當有一個機會
[00:12:36.000 --> 00:12:38.000]  要給這位年青人的時候
[00:12:38.000 --> 00:12:40.000]  鮑院長都勸總幹事
[00:12:40.000 --> 00:12:42.000]  年青人總會錯
[00:12:42.000 --> 00:12:44.000]  給他一個機會吧
[00:12:44.000 --> 00:12:46.000]  這裏就正正反映大衛
[00:12:46.000 --> 00:12:50.000]  這篇詩篇似乎都說到大衛年紀很大
[00:12:50.000 --> 00:12:52.000]  因為他很少說一些很實際的
[00:12:52.000 --> 00:12:54.000]  他自己做過的人生的事
[00:12:54.000 --> 00:12:56.000]  但一個很宏觀地說
[00:12:56.000 --> 00:13:00.000]  將神的屬性濃縮在一篇詩裏面
[00:13:00.000 --> 00:13:02.000]  由第七到第十八節
[00:13:02.000 --> 00:13:04.000]  是一路說神的屬性
[00:13:04.000 --> 00:13:08.000]  但一直都不離開一個很重要的主軸
[00:13:08.000 --> 00:13:10.000]  神的赦免
[00:13:10.000 --> 00:13:11.000]  那種無條件
[00:13:11.000 --> 00:13:14.000]  那種活開了就不會再紀念
[00:13:14.000 --> 00:13:17.000]  還有第一件事大衛想到的就是
[00:13:17.000 --> 00:13:19.000]  不要忘記他因為第一件事
[00:13:19.000 --> 00:13:22.000]  就是他赦免你一切的罪孽
[00:13:22.000 --> 00:13:26.000]  這一篇是很值得我們背誦的詩篇
[00:13:26.000 --> 00:13:30.000]  這篇詩篇很反映一個人的內心
[00:13:30.000 --> 00:13:34.000]  經歷神的無盡赦免的恩典
[00:13:34.000 --> 00:13:36.000]  他來到神的裏面
[00:13:36.000 --> 00:13:38.000]  其他東西都忘記了
[00:13:38.000 --> 00:13:42.000]  金銀財寶、皇宮或其他東西都忘記了
[00:13:42.000 --> 00:13:44.000]  記得的就是神的赦免
[00:13:44.000 --> 00:13:48.000]  不斷將這個主題去教導他的子民
[00:13:48.000 --> 00:13:52.000]  所以大衛是一個傳道者
[00:13:52.000 --> 00:13:55.000]  另外我們看看下面的經文
[00:13:55.000 --> 00:13:56.000]  第七節開始
[00:13:56.000 --> 00:13:59.000]  他看到摩西知道他的法則
[00:13:59.000 --> 00:14:02.000]  使得以色列人了解他的作為
[00:14:02.000 --> 00:14:04.000]  即是告訴我們
[00:14:04.000 --> 00:14:08.000]  因為由摩西開始有律法
[00:14:08.000 --> 00:14:09.000]  有神的啟示
[00:14:09.000 --> 00:14:11.000]  有神的話語
[00:14:11.000 --> 00:14:15.000]  令到這個民族知道神的心意
[00:14:15.000 --> 00:14:19.000]  令到這個民族能夠活在和其他民族
[00:14:19.000 --> 00:14:21.000]  特別是第十五節
[00:14:21.000 --> 00:14:24.000]  世人他們以為自己很風光
[00:14:24.000 --> 00:14:27.000]  其實好像談婚一言
[00:14:27.000 --> 00:14:29.000]  他們的年日好像草
[00:14:29.000 --> 00:14:32.000]  最興旺的時候不過是野地的花
[00:14:32.000 --> 00:14:35.000]  驚風一吹就歸無有了
[00:14:35.000 --> 00:14:38.000]  他們的緣處都不再認識他們了
[00:14:38.000 --> 00:14:41.000]  這樣來做一個比較
[00:14:41.000 --> 00:14:43.000]  猶太人、以色列人
[00:14:43.000 --> 00:14:46.000]  有神的話語成為他們的規範
[00:14:46.000 --> 00:14:47.000]  成為他們的法則
[00:14:47.000 --> 00:14:49.000]  成為他們對神的認識
[00:14:49.000 --> 00:14:54.000]  但是世人即是說沒有神的外邦人
[00:14:54.000 --> 00:14:57.000]  其他民族的拜偶像的
[00:14:57.000 --> 00:15:00.000]  就算物質是多麼豐富
[00:15:00.000 --> 00:15:03.000]  但是心靈是多麼的空虛
[00:15:03.000 --> 00:15:05.000]  多麼的在神眼中
[00:15:05.000 --> 00:15:08.000]  多麼的無有
[00:15:08.000 --> 00:15:10.000]  所以我們有了主耶穌
[00:15:10.000 --> 00:15:12.000]  有了主耶穌的赦免
[00:15:12.000 --> 00:15:16.000]  和大家企劫羅馬書的八章
[00:15:16.000 --> 00:15:18.000]  三十二節
[00:15:18.000 --> 00:15:21.000]  相信大家都相當熟的經文
[00:15:21.000 --> 00:15:26.000]  神既然不愛惜祂自己的兒子
[00:15:26.000 --> 00:15:28.000]  為我們眾人捨了
[00:15:28.000 --> 00:15:32.000]  豈不是也把萬物和他和耶穌基督
[00:15:32.000 --> 00:15:35.000]  一同的白白賜給我們嗎?
[00:15:35.000 --> 00:15:37.000]  有沒有留意到?
[00:15:37.000 --> 00:15:38.000]  有主耶穌
[00:15:38.000 --> 00:15:41.000]  你就有神給你的一切
[00:15:41.000 --> 00:15:42.000]  有主耶穌
[00:15:42.000 --> 00:15:45.000]  其他神就會伴隨而來
[00:15:45.000 --> 00:15:48.000]  如果你有了地上的一切
[00:15:48.000 --> 00:15:49.000]  而你沒有耶穌
[00:15:49.000 --> 00:15:51.000]  沒有神的救恩
[00:15:51.000 --> 00:15:53.000]  一切只會是今生
[00:15:53.000 --> 00:15:55.000]  只會是很有限
[00:15:55.000 --> 00:15:56.000]  驚風一吹
[00:15:56.000 --> 00:15:58.000]  歸於無尤
[00:15:58.000 --> 00:16:02.000]  大衛很斬釘截鐵地去講述
[00:16:02.000 --> 00:16:04.000]  求主幫助我們敢專家
[00:16:04.000 --> 00:16:06.000]  面對疫情
[00:16:06.000 --> 00:16:08.000]  當然每一個教會
[00:16:08.000 --> 00:16:09.000]  每一個香港的市民
[00:16:09.000 --> 00:16:11.000]  都要面對這個困難
[00:16:11.000 --> 00:16:13.000]  但是我們用什麼心態
[00:16:13.000 --> 00:16:16.000]  去面對這些困難呢?
[00:16:16.000 --> 00:16:18.000]  我們是很積極地去勉勵人
[00:16:18.000 --> 00:16:20.000]  去敬拜神
[00:16:20.000 --> 00:16:22.000]  我們來集結我們的力量
[00:16:22.000 --> 00:16:24.000]  去幫助有需要的人
[00:16:24.000 --> 00:16:27.000]  因為我們自己活在一種恐慌
[00:16:27.000 --> 00:16:28.000]  或者你活在自己一個
[00:16:28.000 --> 00:16:29.000]  以為自己安書
[00:16:29.000 --> 00:16:33.000]  有很多資源的一個環境
[00:16:33.000 --> 00:16:35.000]  我期望我的弟兄姊妹
[00:16:35.000 --> 00:16:37.000]  我們真的一齊來
[00:16:37.000 --> 00:16:39.000]  因為對神的認識
[00:16:39.000 --> 00:16:42.000]  因為對神救恩無條件的得著
[00:16:42.000 --> 00:16:45.000]  我們就願意來幫助其他人
[00:16:45.000 --> 00:16:47.000]  在這兩個星期裏
[00:16:47.000 --> 00:16:49.000]  其實很忙碌的
[00:16:49.000 --> 00:16:50.000]  但是見到弟兄姊妹
[00:16:50.000 --> 00:16:51.000]  不同的同工
[00:16:51.000 --> 00:16:55.000]  一齊回來讓整個崇拜有秩序
[00:16:55.000 --> 00:16:57.000]  有一定的質素
[00:16:57.000 --> 00:16:59.000]  這樣來呈獻給弟兄姊妹
[00:16:59.000 --> 00:17:02.000]  讓弟兄姊妹能夠在家中敬拜
[00:17:02.000 --> 00:17:04.000]  都能夠可以來到
[00:17:04.000 --> 00:17:07.000]  有一個很好的收聽
[00:17:07.000 --> 00:17:08.000]  和收看的
[00:17:08.000 --> 00:17:11.000]  這個有質素的崇拜
[00:17:11.000 --> 00:17:12.000]  一切都是因為弟兄姊妹
[00:17:12.000 --> 00:17:14.000]  很想做好一點
[00:17:14.000 --> 00:17:16.000]  這一份想愛神
[00:17:16.000 --> 00:17:17.000]  服侍神的心
[00:17:17.000 --> 00:17:19.000]  所以見到這樣的情況
[00:17:19.000 --> 00:17:22.000]  目者是很開心
[00:17:22.000 --> 00:17:25.000]  雖然疫情我們都不知道何時
[00:17:25.000 --> 00:17:27.000]  但是這一份的活力
[00:17:27.000 --> 00:17:30.000]  這一份愛神而服侍的心
[00:17:30.000 --> 00:17:34.000]  一定是帶來神很大的恩典和祝福的
[00:17:34.000 --> 00:17:38.000]  另外再多點一點就是
[00:17:38.000 --> 00:17:41.000]  大衛一路這樣來到去講述
[00:17:41.000 --> 00:17:44.000]  一路在神學那樣來講述
[00:17:44.000 --> 00:17:48.000]  一路去總結神的不同屬性之後
[00:17:48.000 --> 00:17:52.000]  他很想帶動的是整個宇宙的敬拜
[00:17:52.000 --> 00:17:56.000]  就是十九節一路去到二十二節
[00:17:56.000 --> 00:17:59.000]  天使、諸君、天上的眾君
[00:17:59.000 --> 00:18:02.000]  都要來到去敬拜神
