
[00:00:00.000 --> 00:00:01.560]  靜姐妹 早安
[00:03:26.640 --> 00:03:29.640]  但是他們要進入迦南地
[00:03:29.640 --> 00:03:31.640]  要得這個應許之地為業
[00:03:31.640 --> 00:03:34.640]  他們必須要聽神的話
[00:03:34.640 --> 00:03:38.640]  用信心他們才能夠去征戰
[00:03:38.640 --> 00:03:41.640]  以至能夠得著迦南地為業
[00:03:41.640 --> 00:03:44.640]  但是很可惜是因為以色列人離棄神
[00:03:44.640 --> 00:03:48.640]  而第三章七節到十六章三十一節
[00:03:48.640 --> 00:03:50.640]  我們就看到
[00:03:50.640 --> 00:03:53.640]  是有七個的事司
[00:03:53.640 --> 00:03:57.640]  他們是有不同的所謂的一個循環
[00:03:57.640 --> 00:04:01.640]  這個循環就是以色列人拜偶像離棄神
[00:04:01.640 --> 00:04:04.640]  神就透過仇敵去壓制他們
[00:04:04.640 --> 00:04:05.640]  懲罰他們
[00:04:05.640 --> 00:04:08.640]  後來以色列人他們痛苦不堪
[00:04:08.640 --> 00:04:10.640]  就來呼求神
[00:04:10.640 --> 00:04:12.640]  結果神也興起事司
[00:04:12.640 --> 00:04:14.640]  來拯救他們
[00:04:14.640 --> 00:04:20.640]  最後神容許他們的子民得享平安
[00:04:20.640 --> 00:04:23.640]  但是這個很可惜
[00:04:23.640 --> 00:04:30.640]  我們就看到人是不斷地重複墮落這些試探
[00:04:30.640 --> 00:04:33.640]  和忘記了神給他們的恩典
[00:04:33.640 --> 00:04:35.640]  而我們研究事司記
[00:04:35.640 --> 00:04:38.640]  他們這些循環式不斷地墮落
[00:04:38.640 --> 00:04:41.640]  其實有一樣很重要的
[00:04:41.640 --> 00:04:47.640]  就是他們為什麼會追隨迦南地的人去拜偶像呢?
[00:04:47.640 --> 00:04:50.640]  其實就是因為他們住進去之後
[00:04:50.640 --> 00:04:53.640]  就被迦南那七族
[00:04:53.640 --> 00:04:57.640]  他們來到是慢慢透過文化上
[00:04:57.640 --> 00:05:01.640]  讓他們來到是以如木掩
[00:05:01.640 --> 00:05:06.640]  日漸接受了他們那種價值觀
[00:05:06.640 --> 00:05:08.640]  我們人的軟弱墮落
[00:05:08.640 --> 00:05:12.640]  往往不是一夜之間你就墮落
[00:05:12.640 --> 00:05:14.640]  往往是一個過程
[00:05:14.640 --> 00:05:16.640]  你不要看輕
[00:05:16.640 --> 00:05:18.640]  但最微小的地方
[00:05:18.640 --> 00:05:20.640]  只要你稍一不慎
[00:05:20.640 --> 00:05:24.640]  你就慢慢擴闊試探的空間
[00:05:24.640 --> 00:05:27.640]  就越來越泥足深陷
[00:05:27.640 --> 00:05:31.640]  所以當我們來看回這個事司記
[00:05:31.640 --> 00:05:34.640]  特別我今天是專登將
[00:05:34.640 --> 00:05:37.640]  由十四章到十六章
[00:05:37.640 --> 00:05:40.640]  其實濃縮來跟大家說
[00:05:40.640 --> 00:05:43.640]  剛才多謝主席的弟兄
[00:05:43.640 --> 00:05:46.640]  幫我們讀了很長的一段經文
[00:05:46.640 --> 00:05:52.640]  這個就是說大利拉怎樣來引誘參孫
[00:05:52.640 --> 00:05:58.640]  最後是他真是致命的一個跌倒和失敗
[00:05:58.640 --> 00:06:00.640]  我們先再一次祈禱
[00:06:00.640 --> 00:06:02.640]  我們開始來看聖經
[00:06:02.640 --> 00:06:04.640]  神求你幫助
[00:06:04.640 --> 00:06:06.640]  叫我們今天打開你的聖言
[00:06:06.640 --> 00:06:08.640]  我們再一次來看見
[00:06:08.640 --> 00:06:11.640]  上帝的話語是發人深省的
[00:06:11.640 --> 00:06:14.640]  上帝亦都在這個末後的世代
[00:06:14.640 --> 00:06:16.640]  你要來警醒我們每一個
[00:06:16.640 --> 00:06:18.640]  讓我們知道我們今天
[00:06:18.640 --> 00:06:21.640]  我們不能夠自以為是
[00:06:21.640 --> 00:06:23.640]  甚至自高自大
[00:06:23.640 --> 00:06:26.640]  甚至我們以為我們自己被別人屬靈
[00:06:26.640 --> 00:06:29.640]  我們就站穩就一定不會跌倒
[00:06:29.640 --> 00:06:32.640]  主席其實我們今天沒有一個人可以自誇
[00:06:32.640 --> 00:06:35.640]  我們是一個屬靈的超人
[00:06:35.640 --> 00:06:38.640]  我們其實每一個人都陷在
[00:06:38.640 --> 00:06:43.640]  這個世界諸般的引誘罪惡當中的時候
[00:06:43.640 --> 00:06:46.640]  求主你幫助你的兒女們
[00:06:46.640 --> 00:06:49.640]  讓我們今天我們各人說的聽的
[00:06:49.640 --> 00:06:51.640]  我們都同德造就
[00:06:51.640 --> 00:06:52.640]  我們在神的面前
[00:06:52.640 --> 00:06:54.640]  我們願意謙卑自己
[00:06:54.640 --> 00:06:56.640]  領受你自己的憤悔
[00:06:56.640 --> 00:06:58.640]  再一次被提醒
[00:06:58.640 --> 00:07:01.640]  以致我們好好站在主
[00:07:01.640 --> 00:07:04.640]  你自己的話語和恩典裏面
[00:07:04.640 --> 00:07:06.640]  我們好好來跟隨你
[00:07:06.640 --> 00:07:08.640]  求主帶領我們下去的時間
[00:07:08.640 --> 00:07:10.640]  幫助說的聽的
[00:07:10.640 --> 00:07:11.640]  我們一同來得恩
[00:07:11.640 --> 00:07:12.640]  同心祈禱
[00:07:12.640 --> 00:07:13.640]  奉主名及
[00:07:13.640 --> 00:07:14.640]  阿門
[00:07:14.640 --> 00:07:18.640]  我們重溫一下參宣
[00:07:18.640 --> 00:07:20.640]  他做事司的一些片段
[00:07:20.640 --> 00:07:22.640]  在十四章一開始
[00:07:22.640 --> 00:07:27.640]  其實我們已經看見參宣那種墮落的
[00:07:27.640 --> 00:07:30.640]  是由他的眼目的情慾來開始的
[00:07:30.640 --> 00:07:32.640]  他在亭南這個地方
[00:07:32.640 --> 00:07:35.640]  他見到一個非利是的女子
[00:07:35.640 --> 00:07:37.640]  他就喜歡了人
[00:07:37.640 --> 00:07:39.640]  只是一個外表
[00:07:39.640 --> 00:07:41.640]  他都沒有跟人拍過拖
[00:07:41.640 --> 00:07:44.640]  只是在當中一見所謂鍾情
[00:07:44.640 --> 00:07:48.640]  然後就挑逗了他這個肉體的情慾
[00:07:48.640 --> 00:07:50.640]  我們都會看到
[00:07:50.640 --> 00:07:52.640]  是參宣堅持了
[00:07:52.640 --> 00:07:53.640]  他跟他父母說
[00:07:53.640 --> 00:07:56.640]  我一定要娶這個女子為妻
[00:07:56.640 --> 00:07:57.640]  他父母都說
[00:07:57.640 --> 00:07:59.640]  這個外邦的女子
[00:07:59.640 --> 00:08:04.640]  你不要與外邦人結婚
[00:08:04.640 --> 00:08:07.640]  我們需要找回我們自己的同族的人
[00:08:07.640 --> 00:08:10.640]  但是他說因為他喜悅她
[00:08:10.640 --> 00:08:12.640]  這個喜悅她
[00:08:12.640 --> 00:08:14.640]  在原文的聖經裏面
[00:08:14.640 --> 00:08:17.640]  其實都是有這種的
[00:08:17.640 --> 00:08:23.640]  是眼中看為對的一個這樣的意念
[00:08:23.640 --> 00:08:25.640]  新日本的翻譯就是說
[00:08:25.640 --> 00:08:28.640]  是因為參宣看中了她
[00:08:28.640 --> 00:08:31.640]  這個反映其實亦都是
[00:08:31.640 --> 00:08:33.640]  是士思記那個時期
[00:08:33.640 --> 00:08:36.640]  是整體神的子民的一個問題
[00:08:36.640 --> 00:08:39.640]  就是大家都是任意而行
[00:08:39.640 --> 00:08:43.640]  各人是行自己看為對的事
[00:08:43.640 --> 00:08:47.640]  這件事就像不像我們今天
[00:08:47.640 --> 00:08:51.640]  其實今天是那些異端邪說
[00:08:51.640 --> 00:08:55.640]  學術的講論
[00:08:55.640 --> 00:08:56.640]  今天我們講
[00:08:56.640 --> 00:08:59.640]  無論你講什麼理論
[00:08:59.640 --> 00:09:03.640]  今天是一個知識爆炸的時代
[00:09:03.640 --> 00:09:05.640]  甚至去到一個地步
[00:09:05.640 --> 00:09:06.640]  就是各說各話
[00:09:06.640 --> 00:09:08.640]  就說彼此尊重
[00:09:08.640 --> 00:09:10.640]  在基督教界裏面
[00:09:10.640 --> 00:09:12.640]  都有時會出現這樣的情況
[00:09:12.640 --> 00:09:13.640]  打開聖經
[00:09:13.640 --> 00:09:16.640]  竟然很明顯的神的話
[00:09:16.640 --> 00:09:17.640]  一些的原則
[00:09:17.640 --> 00:09:22.640]  竟然被人解釋成幾種不同的方式
[00:09:22.640 --> 00:09:24.640]  就好像你去茶餐廳
[00:09:24.640 --> 00:09:25.640]  你進去
[00:09:25.640 --> 00:09:26.640]  你看看午飯
[00:09:26.640 --> 00:09:28.640]  你說A餐 B餐 C餐
[00:09:28.640 --> 00:09:30.640]  悉隨尊便
[00:09:30.640 --> 00:09:32.640]  我們今天去跟隨神
[00:09:32.640 --> 00:09:34.640]  在這個彎曲薄茂的世道
[00:09:34.640 --> 00:09:36.640]  我們是不是這樣呢
[00:09:36.640 --> 00:09:37.640]  我想不是的
[00:09:37.640 --> 00:09:42.640]  我們今天需要去回聖經的真理
[00:09:42.640 --> 00:09:44.640]  我們查考神的道的時候
[00:09:44.640 --> 00:09:49.640]  我們要看究竟是我們自己的情慾
[00:09:49.640 --> 00:09:51.640]  是我們自己的驕傲
[00:09:51.640 --> 00:09:55.640]  然後我們找聖經去支持我們自己
[00:09:55.640 --> 00:09:57.640]  明明是罪的地方
[00:09:57.640 --> 00:10:00.640]  我們都可以解釋成不是罪的
[00:10:00.640 --> 00:10:02.640]  這些都是沒什麼的
[00:10:02.640 --> 00:10:05.640]  你不要太過緊張
[00:10:05.640 --> 00:10:07.640]  會不會呀
[00:10:07.640 --> 00:10:11.640]  有時甚至我們可能用文化去解釋
[00:10:11.640 --> 00:10:15.640]  但是我們看回神的話
[00:10:15.640 --> 00:10:19.640]  其實有幾樣東西是離不開的
[00:10:19.640 --> 00:10:21.640]  我們那種試探失敗
[00:10:21.640 --> 00:10:23.640]  是從眼目的情慾
[00:10:23.640 --> 00:10:25.640]  肉體的情慾
[00:10:25.640 --> 00:10:26.640]  還有什麼
[00:10:26.640 --> 00:10:28.640]  今生的驕傲
[00:10:28.640 --> 00:10:32.640]  這三樣東西都會不斷侵襲我們
[00:10:32.640 --> 00:10:35.640]  我們在參穿作時詩這個片段裡面
[00:10:35.640 --> 00:10:39.640]  我們看到在14到15章
[00:10:39.640 --> 00:10:42.640]  就是在說他從庭那裏墮落
[00:10:42.640 --> 00:10:44.640]  後來走到亞什基倫
[00:10:44.640 --> 00:10:48.640]  他怎樣去報復那些人欺控他
[00:10:48.640 --> 00:10:52.640]  搶奪了他所謂的未婚妻
[00:10:52.640 --> 00:10:57.640]  然後後來他又去到尼西的地方
[00:10:57.640 --> 00:10:59.640]  最後也去到加薩
[00:10:59.640 --> 00:11:01.640]  後來也去到希伯倫
[00:11:01.640 --> 00:11:03.640]  這片段我就不詳細在這裡說
[00:11:03.640 --> 00:11:08.640]  但是我只是和大家很快的回顧一下
[00:11:08.640 --> 00:11:11.640]  參穿那個復仇殺敵
[00:11:11.640 --> 00:11:13.640]  其實有一個特徵
[00:11:13.640 --> 00:11:16.640]  就是他以為他自己力大無窮
[00:11:16.640 --> 00:11:18.640]  他可以在庭那的地方
[00:11:18.640 --> 00:11:22.640]  赤手撕裂獅子如同山羊羔
[00:11:22.640 --> 00:11:24.640]  他以為他自己很本事
[00:11:24.640 --> 00:11:26.640]  他越來越發覺
[00:11:26.640 --> 00:11:29.640]  那個能力越來越是彰顯
[00:11:29.640 --> 00:11:33.640]  在亞什基倫擊殺30個菲利士人
[00:11:33.640 --> 00:11:35.640]  到尼西這個地方
[00:11:35.640 --> 00:11:39.640]  他用盧衰骨殺了1000個菲利士人
[00:11:39.640 --> 00:11:42.640]  如果大家看那個歷史的進程
[00:11:42.640 --> 00:11:45.640]  這些的時序都是重要
[00:11:45.640 --> 00:11:47.640]  讓我們看到就是
[00:11:47.640 --> 00:11:50.640]  原來我這麼厲害
[00:11:50.640 --> 00:11:53.640]  神的靈是與我同在
[00:11:53.640 --> 00:11:56.640]  其實神的靈大大感動參穿
[00:11:56.640 --> 00:12:01.640]  是為了去完成他作為事司的使命
[00:12:01.640 --> 00:12:03.640]  他作為事司的使命
[00:12:03.640 --> 00:12:06.640]  他應該要帶領神的子民以色列人
[00:12:06.640 --> 00:12:10.640]  同心合意去擊敗這些菲利士人
[00:12:10.640 --> 00:12:12.640]  這些就是他們的敵人
[00:12:12.640 --> 00:12:15.640]  很可惜我們在當中就看到
[00:12:15.640 --> 00:12:19.640]  參穿不斷在這些事情裏面
[00:12:19.640 --> 00:12:22.640]  他看得很輕慢
[00:12:22.640 --> 00:12:26.640]  他自己作為一個拿西爾人
[00:12:26.640 --> 00:12:31.640]  他是有上帝作為一個選召的僕人
[00:12:31.640 --> 00:12:34.640]  所以當中我們看見
[00:12:34.640 --> 00:12:37.640]  這三個復仇的經過
[00:12:37.640 --> 00:12:40.640]  其實是神幫他的
[00:12:40.640 --> 00:12:44.640]  今天我們人很容易會驕傲
[00:12:44.640 --> 00:12:46.640]  你不要看教會
[00:12:46.640 --> 00:12:48.640]  我們看弟兄姊妹一樣
[00:12:48.640 --> 00:12:51.640]  你在商界在任何一個界別
[00:12:51.640 --> 00:12:52.640]  你是專業人士
[00:12:52.640 --> 00:12:55.640]  或者你是就算做一個廚師
[00:12:55.640 --> 00:12:57.640]  你很出色
[00:12:57.640 --> 00:12:59.640]  你能夠很有能力
[00:12:59.640 --> 00:13:01.640]  你很有成就
[00:13:01.640 --> 00:13:03.640]  我們記住
[00:13:03.640 --> 00:13:04.640]  永遠都要記住
[00:13:04.640 --> 00:13:07.640]  原來那些不是你厲害
[00:13:07.640 --> 00:13:09.640]  人家誇獎你的時候
[00:13:09.640 --> 00:13:11.640]  你真的要歸榮要給神
[00:13:11.640 --> 00:13:13.640]  你說這些都是神給我的恩典
[00:13:13.640 --> 00:13:16.640]  神給我的呼召
[00:13:16.640 --> 00:13:20.640]  是要透過神給我的恩賜
[00:13:20.640 --> 00:13:22.640]  能夠服侍到眾人
[00:13:22.640 --> 00:13:25.640]  是叫神的名得榮耀
[00:13:25.640 --> 00:13:28.640]  所以我們千萬不要搞錯了
[00:13:28.640 --> 00:13:31.640]  這個世界就由創世紀
[00:13:31.640 --> 00:13:33.640]  始祖亞當夏娃
[00:13:33.640 --> 00:13:35.640]  食禁果的時候已經開始
[00:13:35.640 --> 00:13:37.640]  這三樣東西在約翰一書
[00:13:37.640 --> 00:13:39.640]  二章十六節都講得很清楚
[00:13:39.640 --> 00:13:41.640]  我們一起讀出來好嗎
[00:13:41.640 --> 00:13:44.640]  因為凡世界上的東西
[00:13:44.640 --> 00:13:46.640]  好比肉體的情慾
[00:13:46.640 --> 00:13:48.640]  眼目的情慾
[00:13:48.640 --> 00:13:50.640]  和今生的驕傲
[00:13:50.640 --> 00:13:52.640]  都不是從父來的
[00:13:52.640 --> 00:13:55.640]  而是從世界來的
[00:13:55.640 --> 00:13:59.640]  這三樣東西其實彼此是有關連的
[00:13:59.640 --> 00:14:02.640]  曾經有一個很出名的
[00:14:02.640 --> 00:14:05.640]  所謂靈修大師
[00:14:05.640 --> 00:14:07.640]  Richard Foster
[00:14:07.640 --> 00:14:09.640]  他多年前寫了一本書
[00:14:09.640 --> 00:14:13.640]  叫做Money, Sex, and Power
[00:14:13.640 --> 00:14:17.640]  他講金錢、性和權力
[00:14:17.640 --> 00:14:20.640]  這三樣東西自古至今
[00:14:20.640 --> 00:14:22.640]  原來在人類社會
[00:14:22.640 --> 00:14:24.640]  就是你說多厲害的人也好
[00:14:24.640 --> 00:14:27.640]  多有知識、才能的人也好
[00:14:27.640 --> 00:14:29.640]  甚至在教會界也好
[00:14:29.640 --> 00:14:31.640]  你久不久也會聽到
[00:14:31.640 --> 00:14:33.640]  為什麼一些很熟悉的領袖
[00:14:33.640 --> 00:14:35.640]  他都一敗塗地
[00:14:35.640 --> 00:14:38.640]  可能有些人就斂財
[00:14:38.640 --> 00:14:41.640]  可能有些人就是沒有來得謹慎
[00:14:41.640 --> 00:14:44.640]  就在男女的關係這些事情上
[00:14:44.640 --> 00:14:48.640]  出現了亂子
[00:14:48.640 --> 00:14:52.640]  亦都是墮落
[00:14:52.640 --> 00:14:56.640]  甚至是弄權、濫權
[00:14:56.640 --> 00:15:01.640]  這些權力往往就是吸引人的眼球
[00:15:01.640 --> 00:15:07.640]  當人坐在一個權力很大的位置裏面的時候
[00:15:07.640 --> 00:15:09.640]  如果我們不謹慎、不小心
[00:15:09.640 --> 00:15:11.640]  不清楚原來這一切
[00:15:11.640 --> 00:15:14.640]  都是神給我們的一個位份
[00:15:14.640 --> 00:15:18.640]  為的是要成就上帝託付給我們
[00:15:18.640 --> 00:15:19.640]  在這個位置裏面
[00:15:19.640 --> 00:15:21.640]  我們要完成祂的心意
[00:15:21.640 --> 00:15:26.640]  不是去完成我們自己的議程
[00:15:26.640 --> 00:15:28.640]  我們每一個人服事主
[00:15:28.640 --> 00:15:31.640]  都需要好好地提醒我們自己
[00:15:31.640 --> 00:15:33.640]  和我們彼此都要提醒
[00:15:33.640 --> 00:15:35.640]  這裏我特別用了一個
[00:15:35.640 --> 00:15:38.640]  在網上見到的
[00:15:38.640 --> 00:15:40.640]  我覺得都很幽默的
[00:15:40.640 --> 00:15:44.640]  他說The oldest computer was owned by Adam and Eve
[00:15:44.640 --> 00:15:49.640]  It was an apple with very limited memory
[00:15:49.640 --> 00:15:52.640]  Just one bite and everything crashed
[00:15:52.640 --> 00:15:56.640]  他暗示了
[00:15:56.640 --> 00:16:00.640]  他這個apple就是說那些apple的電腦
[00:16:00.640 --> 00:16:02.640]  其實是在說
[00:16:02.640 --> 00:16:05.640]  當然我們知道創世紀的禁果
[00:16:05.640 --> 00:16:07.640]  不一定是蘋果
[00:16:07.640 --> 00:16:12.640]  不過在傳統上很多人覺得蘋果好像紅色
[00:16:12.640 --> 00:16:15.640]  很甜美 越人的眼目
[00:16:15.640 --> 00:16:18.640]  所以一般說的禁果就是蘋果
[00:16:18.640 --> 00:16:20.640]  但聖經沒有說是蘋果
[00:16:20.640 --> 00:16:22.640]  到現在我們都不知道是甚麼
[00:16:22.640 --> 00:16:25.640]  總之是知道它有那種特性
[00:16:25.640 --> 00:16:27.640]  所以這裏是借餘
[00:16:27.640 --> 00:16:29.640]  亞當 夏娃他們糟糕了
[00:16:29.640 --> 00:16:32.640]  明明神的話語是那麼清楚
[00:16:32.640 --> 00:16:34.640]  但他們就聽了那條蛇
[00:16:34.640 --> 00:16:36.640]  就是魔鬼的引誘
[00:16:36.640 --> 00:16:38.640]  是嗎 你吃了一定會死嗎
[00:16:38.640 --> 00:16:39.640]  不一定死
[00:16:39.640 --> 00:16:43.640]  神是怕你們好像上帝那麼有智慧
[00:16:43.640 --> 00:16:46.640]  結果夏娃吃完之後給亞當吃
[00:16:46.640 --> 00:16:48.640]  亞當就很驚訝
[00:16:48.640 --> 00:16:53.640]  你明明知道那些
[00:16:53.640 --> 00:16:56.640]  你就算不清楚也要問清楚
[00:16:56.640 --> 00:16:59.640]  他就是越人的眼目
[00:16:59.640 --> 00:17:01.640]  又很甜美
[00:17:01.640 --> 00:17:04.640]  他明明是違反神的心意
[00:17:04.640 --> 00:17:10.640]  我們來看參宣的致命誘惑裏面
[00:17:10.640 --> 00:17:14.640]  其實有三樣很關鍵性的東西
[00:17:14.640 --> 00:17:16.640]  這三樣的事
[00:17:16.640 --> 00:17:21.640]  第一樣 他是毫不謹慎
[00:17:21.640 --> 00:17:23.640]  你明明是拿世以仁
[00:17:23.640 --> 00:17:25.640]  你是分別為聖
[00:17:25.640 --> 00:17:27.640]  你要去專心去服侍神
[00:17:27.640 --> 00:17:30.640]  而且你是成為一個事司
[00:17:30.640 --> 00:17:34.640]  是帶著上帝一個很重要的歷史任務
[00:17:34.640 --> 00:17:37.640]  你要來幫助神的選民
[00:17:37.640 --> 00:17:40.640]  一起去擊敗那些非理士人
[00:17:40.640 --> 00:17:43.640]  但參宣就在這個過程裏面
[00:17:43.640 --> 00:17:45.640]  就是眼目的情慾
[00:17:45.640 --> 00:17:49.640]  他在加薩的地方見到妓女
[00:17:49.640 --> 00:17:51.640]  他就喜歡上了人家
[00:17:51.640 --> 00:17:53.640]  結果他就是這樣
[00:17:53.640 --> 00:17:58.640]  一步一步踏入這個圈套裏面
[00:17:58.640 --> 00:18:04.640]  我們在這個地圖裏面可以看到
[00:18:04.640 --> 00:18:07.640]  他慢慢由加薩這個地方
[00:18:07.640 --> 00:18:09.640]  我剛才那個地圖也給大家知道
[00:18:09.640 --> 00:18:12.640]  他由加薩走到塞列谷
[00:18:12.640 --> 00:18:15.640]  就是在第十六章我們會出現的
[00:18:15.640 --> 00:18:21.640]  我們會看到在那裏是一個很大的失敗
[00:18:21.640 --> 00:18:25.640]  在這個第一個墮落裏面
[00:18:25.640 --> 00:18:28.640]  首先我們要留意一件事
[00:18:28.640 --> 00:18:31.640]  為什麼說要謹慎呢
[00:18:31.640 --> 00:18:34.640]  就是意思我們要更加留心
[00:18:34.640 --> 00:18:36.640]  在希伯來書第二章說
[00:18:36.640 --> 00:18:43.640]  我們需要謹慎聽從神的基督所說的話
[00:18:43.640 --> 00:18:45.640]  越發鄭重
[00:18:45.640 --> 00:18:49.640]  這個謹慎留心是越發鄭重的意思
[00:18:49.640 --> 00:18:56.640]  我們不要輕忽輕看神給我們的真理
[00:18:56.640 --> 00:19:00.640]  如果我們不認真去對待神的話的時候
[00:19:00.640 --> 00:19:05.640]  其實我們就很容易越飄就越迷失
[00:19:05.640 --> 00:19:08.640]  其實今天我們在教會界裏面
[00:19:08.640 --> 00:19:11.640]  時不時我們做牧者會遇到一些人
[00:19:11.640 --> 00:19:14.640]  原來遇到一個新朋友來
[00:19:14.640 --> 00:19:16.640]  他不是誤導者
[00:19:16.640 --> 00:19:20.640]  他原來在這個世界兜兜轉轉幾十年
[00:19:20.640 --> 00:19:23.640]  他說他中學的時候他信過耶穌
[00:19:23.640 --> 00:19:25.640]  不過出來社會之後
[00:19:25.640 --> 00:19:27.640]  他就隨波逐流
[00:19:27.640 --> 00:19:32.640]  接受了世俗化的價值觀
[00:19:32.640 --> 00:19:38.640]  結果他就一直迷失離開教會
[00:19:38.640 --> 00:19:40.640]  但為什麼他現在會回來教會呢?
[00:19:40.640 --> 00:19:43.640]  他經過了很多年的漂流之後
[00:19:43.640 --> 00:19:45.640]  他不單覺得自己很迷失
[00:19:45.640 --> 00:19:49.640]  他覺得他自己人生沒有那種力量
[00:19:49.640 --> 00:19:52.640]  他很想回到神的家裏面
[00:19:52.640 --> 00:19:58.640]  重新去找到那種永恆的真正的愛和價值觀
[00:19:58.640 --> 00:20:03.640]  這件事對我們今天來說都是十分重要
[00:20:03.640 --> 00:20:08.640]  在參宣的墮落裏面
[00:20:08.640 --> 00:20:11.640]  參宣是做事司做多少年?
[00:20:11.640 --> 00:20:15.640]  剛才經文大一讀的時候
[00:20:15.640 --> 00:20:16.640]  你都看到20年了
[00:20:16.640 --> 00:20:18.640]  不是一個短的時間
[00:20:18.640 --> 00:20:22.640]  而他的墮落失敗就是一個漫長的過程
[00:20:22.640 --> 00:20:25.640]  但這個漫長的過程我們可以有跡可尋
