
[00:00:00.000 --> 00:00:03.000]  在今晚茶經班之前一起禱告
[00:09:30.000 --> 00:09:35.000]  他居然不認識薩姆爾
[00:09:35.000 --> 00:09:37.000]  反而他的僕人
[00:09:37.000 --> 00:09:38.000]  和他隨從的僕人
[00:09:38.000 --> 00:09:40.000]  就說那個地方拉瑪
[00:09:40.000 --> 00:09:41.000]  有一個神人
[00:09:41.000 --> 00:09:42.000]  我們去找他
[00:09:42.000 --> 00:09:45.000]  他說的話一定會成就
[00:09:45.000 --> 00:09:47.000]  這個小小的提示
[00:09:47.000 --> 00:09:50.000]  素羅是不認識薩姆爾
[00:09:50.000 --> 00:09:54.000]  還沒有什麼事情之前
[00:09:54.000 --> 00:09:57.000]  作者已經給我們一些暗示
[00:09:57.000 --> 00:10:00.000]  接著我們第十一章開始
[00:10:00.000 --> 00:10:02.000]  一路的罪事
[00:10:02.000 --> 00:10:03.000]  你就會看到
[00:10:03.000 --> 00:10:07.000]  去到第十三章就進入高峰
[00:10:07.000 --> 00:10:10.000]  素羅原來不是真命天子
[00:10:10.000 --> 00:10:15.000]  不是神所喜悅的君王
[00:10:15.000 --> 00:10:17.000]  十一章
[00:10:17.000 --> 00:10:19.000]  阿滿人的王那赫上來
[00:10:19.000 --> 00:10:22.000]  對著基列瓦比安迎
[00:10:22.000 --> 00:10:25.000]  基列瓦比就很出名
[00:10:25.000 --> 00:10:29.000]  因為這個支派
[00:10:29.000 --> 00:10:31.000]  這個地方的人
[00:10:31.000 --> 00:10:33.000]  對素羅是不離不棄的
[00:10:33.000 --> 00:10:36.000]  原因就是在這裡說了
[00:10:36.000 --> 00:10:37.000]  第十一章這裡說了
[00:10:37.000 --> 00:10:39.000]  瓦比眾人
[00:10:39.000 --> 00:10:40.000]  即是說第十一章
[00:10:40.000 --> 00:10:42.000]  作者首先要交代
[00:10:42.000 --> 00:10:44.000]  素羅的政績
[00:10:44.000 --> 00:10:46.000]  他有什麼建樹
[00:10:46.000 --> 00:10:48.000]  他的為人是怎麼樣的
[00:10:48.000 --> 00:10:50.000]  既然他現在要做王
[00:10:50.000 --> 00:10:51.000]  這位領袖
[00:10:51.000 --> 00:10:53.000]  到底他在神
[00:10:53.000 --> 00:10:54.000]  在人的面前
[00:10:54.000 --> 00:10:58.000]  他的為人是怎麼樣呢
[00:10:58.000 --> 00:11:01.000]  現在有一些小小的交代
[00:11:01.000 --> 00:11:03.000]  很快就馬上說他的政績
[00:11:03.000 --> 00:11:05.000]  瓦比眾人對那赫說
[00:11:05.000 --> 00:11:08.000]  當時阿滿人的王那赫
[00:11:08.000 --> 00:11:12.000]  上來對著基列瓦比安迎
[00:11:12.000 --> 00:11:14.000]  即是說原來當時周邊
[00:11:14.000 --> 00:11:16.000]  有阿滿人
[00:11:16.000 --> 00:11:18.000]  最大的敵人是什麼人
[00:11:18.000 --> 00:11:20.000]  大家應該都熟悉的
[00:11:20.000 --> 00:11:21.000]  就是非利士人
[00:11:21.000 --> 00:11:23.000]  一直在撒姆爾記
[00:11:23.000 --> 00:11:27.000]  都是和以色列人
[00:11:27.000 --> 00:11:29.000]  來為敵的
[00:11:29.000 --> 00:11:32.000]  所以去到十六章
[00:11:32.000 --> 00:11:36.000]  非利士人的元帥
[00:11:36.000 --> 00:11:38.000]  那個叫哥利亞
[00:11:38.000 --> 00:11:39.000]  巨人哥利亞
[00:11:39.000 --> 00:11:41.000]  就和大衛去打仗
[00:11:41.000 --> 00:11:44.000]  所以其實一直以來
[00:11:44.000 --> 00:11:47.000]  以色列還不是太平的
[00:11:47.000 --> 00:11:50.000]  還是在周邊的鄰國
[00:11:50.000 --> 00:11:51.000]  即是加南人
[00:11:51.000 --> 00:11:55.000]  是繼續和以色列人來爭戰的
[00:11:55.000 --> 00:11:58.000]  所以這個王很急切
[00:11:58.000 --> 00:12:00.000]  就是要帶領百姓
[00:12:00.000 --> 00:12:03.000]  打這些戰爭
[00:12:03.000 --> 00:12:07.000]  和讓自己的百姓同胞
[00:12:07.000 --> 00:12:13.000]  有一個安全和敬拜的生活
[00:12:13.000 --> 00:12:17.000]  所以立王的急切性
[00:12:17.000 --> 00:12:21.000]  就是百姓感受到周邊的敵人的威脅
[00:12:21.000 --> 00:12:23.000]  所以果然就有一個這樣的威脅
[00:12:23.000 --> 00:12:26.000]  他們要攻打基列瓦比
[00:12:26.000 --> 00:12:29.000]  所以瓦比人對那赫說
[00:12:29.000 --> 00:12:31.000]  你與我們納約
[00:12:31.000 --> 00:12:33.000]  我們就服侍你
[00:12:33.000 --> 00:12:34.000]  阿們人那赫說
[00:12:34.000 --> 00:12:38.000]  你們若由我援出你們各人的右眼
[00:12:38.000 --> 00:12:39.000]  即是說出來
[00:12:39.000 --> 00:12:42.000]  以此去凌辱以色列眾人
[00:12:42.000 --> 00:12:44.000]  我就與你們納約
[00:12:44.000 --> 00:12:48.000]  瓦比的長老就這樣的侮辱
[00:12:48.000 --> 00:12:53.000]  即是說他一定是那個勢力
[00:12:53.000 --> 00:12:56.000]  軍力強過以色列人
[00:12:56.000 --> 00:12:59.000]  才會說這些侮辱性的話
[00:12:59.000 --> 00:13:03.000]  所以現在是很大的一個危機
[00:13:03.000 --> 00:13:06.000]  瓦比的長老如何去解除這個危機呢
[00:13:06.000 --> 00:13:07.000]  第三節
[00:13:07.000 --> 00:13:09.000]  瓦比的長老對他說
[00:13:09.000 --> 00:13:11.000]  求你寬容我們七天
[00:13:11.000 --> 00:13:14.000]  讓我們打發人去以色列全境
[00:13:14.000 --> 00:13:16.000]  如果沒有人救我們
[00:13:16.000 --> 00:13:18.000]  我們就出來歸順你
[00:13:18.000 --> 00:13:22.000]  即是說尋求其他支派的援手
[00:13:22.000 --> 00:13:23.000]  第四節
[00:13:23.000 --> 00:13:26.000]  使者到了塑羅住的基比亞
[00:13:26.000 --> 00:13:28.000]  因為他基列瓦比人
[00:13:28.000 --> 00:13:30.000]  是附近的地方
[00:13:30.000 --> 00:13:32.000]  就將這些話告訴百姓
[00:13:32.000 --> 00:13:35.000]  百姓就放聲而哭
[00:13:35.000 --> 00:13:39.000]  塑羅正從田間趕牛回來
[00:13:39.000 --> 00:13:42.000]  問說百姓為什麼哭呢
[00:13:42.000 --> 00:13:46.000]  眾人將瓦比人的話告訴他
[00:13:46.000 --> 00:13:51.000]  就是說現在阿滿人有這樣的侮辱
[00:13:51.000 --> 00:13:55.000]  和強迫瓦比人要歸順他們
[00:13:55.000 --> 00:13:59.000]  要立一些可能很不平等的約
[00:13:59.000 --> 00:14:00.000]  第六節
[00:14:00.000 --> 00:14:04.000]  塑羅聽見這話就被神的靈大大感動
[00:14:04.000 --> 00:14:08.000]  這個很快就要早點告訴大家
[00:14:08.000 --> 00:14:13.000]  神的靈感動出現在塑羅身上不止一次
[00:14:13.000 --> 00:14:16.000]  但有時也告訴我們
[00:14:16.000 --> 00:14:19.000]  他有時做的事情是沒有神的靈感動的
[00:14:19.000 --> 00:14:23.000]  如果最強烈的就是十九章
[00:14:23.000 --> 00:14:28.000]  他去到拉瑪要去找撒姆爾
[00:14:28.000 --> 00:14:33.000]  其實是要捉拿大衛
[00:14:33.000 --> 00:14:38.000]  拉瑪那個拿藥的地方
[00:14:38.000 --> 00:14:40.000]  那裡的聖靈感動
[00:14:40.000 --> 00:14:45.000]  塑羅就不是一個正面的聖靈感動
[00:14:45.000 --> 00:14:47.000]  是一個羞辱的感動
[00:14:47.000 --> 00:14:51.000]  所以我們先看完這裡
[00:14:51.000 --> 00:14:53.000]  等一下很快和大家看看
[00:14:53.000 --> 00:14:55.000]  給大家一點印象
[00:14:55.000 --> 00:14:59.000]  解經你就會有一個輪廓
[00:14:59.000 --> 00:15:04.000]  和你對整個故事有一個完整
[00:15:04.000 --> 00:15:07.000]  否則你很容易就會斷章取義
[00:15:07.000 --> 00:15:12.000]  靈因派很早就已經引述十九章的撒姆爾記上
[00:15:12.000 --> 00:15:16.000]  因為當時塑羅
[00:15:16.000 --> 00:15:17.000]  十九章那裡
[00:15:17.000 --> 00:15:22.000]  塑羅被聖靈感動之後赤身露體
[00:15:22.000 --> 00:15:28.000]  一晝一夜去講先知的話等等
[00:15:28.000 --> 00:15:32.000]  所以靈因派引述那段聖經
[00:15:32.000 --> 00:15:34.000]  說被聖靈感動
[00:15:34.000 --> 00:15:39.000]  都可以有一種所謂的聖潔的失控
[00:15:39.000 --> 00:15:43.000]  其實你不通聖經就變成
[00:15:43.000 --> 00:15:45.000]  你就會有些斷章取義
[00:15:45.000 --> 00:15:47.000]  那裡有上下文的理解
[00:15:47.000 --> 00:15:49.000]  等一下和大家揭一揭
[00:15:49.000 --> 00:15:54.000]  因為聖靈感動是一個很大的詞在塑羅身上
[00:15:54.000 --> 00:15:56.000]  這個時候聖靈感動他
[00:15:56.000 --> 00:15:59.000]  塑羅聽見這話就被神的靈大大感動
[00:15:59.000 --> 00:16:01.000]  甚是發怒
[00:16:01.000 --> 00:16:03.000]  他將一對牛切成筷子
[00:16:03.000 --> 00:16:07.000]  託付使者傳送以色列全境
[00:16:07.000 --> 00:16:10.000]  說凡是不出來跟隨塑羅和撒姆爾的
[00:16:10.000 --> 00:16:13.000]  也必這樣切開他的牛
[00:16:13.000 --> 00:16:16.000]  於是耶和華使百姓懼怕
[00:16:16.000 --> 00:16:19.000]  他們都出來如同一人
[00:16:19.000 --> 00:16:23.000]  塑羅在比色其中一個地方
[00:16:23.000 --> 00:16:25.000]  數點這12個支派
[00:16:25.000 --> 00:16:28.000]  以色列人有30萬
[00:16:28.000 --> 00:16:30.000]  猶大人有3萬
[00:16:30.000 --> 00:16:35.000]  33萬人來聽呼喚
[00:16:35.000 --> 00:16:37.000]  塑羅一呼百應
[00:16:37.000 --> 00:16:40.000]  33萬的壯丁出來
[00:16:40.000 --> 00:16:42.000]  要準備打仗
[00:16:42.000 --> 00:16:44.000]  跟阿滿打仗
[00:16:44.000 --> 00:16:45.000]  很厲害
[00:16:45.000 --> 00:16:46.000]  不過等一下你留意一下
[00:16:46.000 --> 00:16:48.000]  去到第13章
[00:16:48.000 --> 00:16:51.000]  你就會看到有些端倪
[00:16:51.000 --> 00:16:52.000]  所以留意一下
[00:16:52.000 --> 00:16:54.000]  塑羅在這裏被聖靈感動
[00:16:54.000 --> 00:16:55.000]  第九節
[00:16:55.000 --> 00:16:57.000]  眾人對那使者說
[00:16:57.000 --> 00:17:00.000]  你們去回覆基利亞比人說
[00:17:00.000 --> 00:17:02.000]  明日太陽近午的時候
[00:17:02.000 --> 00:17:03.000]  即是中午
[00:17:03.000 --> 00:17:05.000]  你們必得解救
[00:17:05.000 --> 00:17:08.000]  使者就回去告訴亞比人
[00:17:08.000 --> 00:17:11.000]  聽到這個消息就會很開心
[00:17:11.000 --> 00:17:12.000]  他們就歡喜
[00:17:12.000 --> 00:17:14.000]  於是亞比人對阿滿人說
[00:17:14.000 --> 00:17:17.000]  明日我們出來歸順你們
[00:17:17.000 --> 00:17:19.000]  你們可以隨意待我們
[00:17:19.000 --> 00:17:21.000]  即是順這個消息
[00:17:21.000 --> 00:17:23.000]  塑羅會為他們出頭
[00:17:23.000 --> 00:17:26.000]  塑羅已經結集了33萬大軍
[00:17:26.000 --> 00:17:29.000]  準備對付阿滿人
[00:17:29.000 --> 00:17:32.000]  更重要就是全民
[00:17:32.000 --> 00:17:37.000]  塑羅能夠召集12個支派
[00:17:37.000 --> 00:17:39.000]  第十一節
[00:17:39.000 --> 00:17:40.000]  第二天
[00:17:40.000 --> 00:17:42.000]  塑羅將百姓分為三隊
[00:17:42.000 --> 00:17:44.000]  在神監的時候
[00:17:44.000 --> 00:17:46.000]  進了阿滿人的營
[00:17:46.000 --> 00:17:48.000]  擊殺他們直到太陽近午
[00:17:48.000 --> 00:17:50.000]  剩下的人都逃散
[00:17:50.000 --> 00:17:52.000]  沒有二人同在一處的
[00:17:52.000 --> 00:17:55.000]  即是潰亂潰散
[00:17:55.000 --> 00:17:57.000]  即是好像現在美軍撤退那樣
[00:17:57.000 --> 00:18:00.000]  即是那種狼狽
[00:18:00.000 --> 00:18:02.000]  第十二節
[00:18:02.000 --> 00:18:04.000]  百姓對撒姆爾說
[00:18:04.000 --> 00:18:07.000]  他說塑羅豈能管理我們的是誰
[00:18:07.000 --> 00:18:09.000]  可以將他交出來
[00:18:09.000 --> 00:18:11.000]  我們好殺死他
[00:18:11.000 --> 00:18:13.000]  就是上文的那些匪徒
[00:18:13.000 --> 00:18:17.000]  這個就好像作者又告訴我們
[00:18:17.000 --> 00:18:19.000]  帶我們去想這些
[00:18:19.000 --> 00:18:22.000]  當時有小部分的匪徒
[00:18:22.000 --> 00:18:24.000]  是很藐視塑羅
[00:18:24.000 --> 00:18:26.000]  即是你都沒有任何的政績
[00:18:26.000 --> 00:18:28.000]  我怎會信你呢
[00:18:28.000 --> 00:18:32.000]  跟著就問撒姆爾
[00:18:32.000 --> 00:18:34.000]  撒姆爾就
[00:18:34.000 --> 00:18:36.000]  塑羅聽到的
[00:18:36.000 --> 00:18:38.000]  第十三節
[00:18:38.000 --> 00:18:39.000]  塑羅就說
[00:18:39.000 --> 00:18:41.000]  今日耶和華在以色列中施行拯救
[00:18:41.000 --> 00:18:43.000]  所以不可以殺人的
[00:18:43.000 --> 00:18:45.000]  撒姆爾對百姓說
[00:18:45.000 --> 00:18:48.000]  我們要往吉甲去在那裡立國
[00:18:48.000 --> 00:18:51.000]  眾百姓就到了吉甲那裡
[00:18:51.000 --> 00:18:54.000]  在耶和華面前立塑羅為王
[00:18:54.000 --> 00:18:58.000]  又在耶和華面前獻平安祭
[00:18:58.000 --> 00:19:01.000]  塑羅和以色列眾人大大歡喜
[00:19:01.000 --> 00:19:04.000]  這樣是一個很美麗的開始
[00:19:04.000 --> 00:19:06.000]  很美麗的開始
[00:19:06.000 --> 00:19:08.000]  留意第十二章
[00:19:08.000 --> 00:19:10.000]  這一章聖經就很重要
[00:19:10.000 --> 00:19:14.000]  因為這一章聖經再一次告訴我們
[00:19:14.000 --> 00:19:17.000]  撒姆爾不單止是苦口婆心
[00:19:17.000 --> 00:19:20.000]  更加是將神的心意
[00:19:20.000 --> 00:19:23.000]  現在你們回不了頭
[00:19:23.000 --> 00:19:25.000]  你們要立王
[00:19:25.000 --> 00:19:28.000]  你們要堅持強求要立王
[00:19:28.000 --> 00:19:32.000]  神已經為你們預備了一個這麼好的塑羅
[00:19:32.000 --> 00:19:36.000]  無論他外在的身形
[00:19:36.000 --> 00:19:42.000]  和他對雅比人的難題
[00:19:42.000 --> 00:19:44.000]  他賞心
[00:19:44.000 --> 00:19:46.000]  他有一種憤怒
[00:19:46.000 --> 00:19:48.000]  神的靈也感動他
[00:19:48.000 --> 00:19:50.000]  他真的大公無私
[00:19:50.000 --> 00:19:52.000]  來到他立刻召集
[00:19:52.000 --> 00:19:55.000]  全個以色列三十三萬人
