
[00:00:00.000 --> 00:00:02.000]  頂姐妹,早安
[00:04:28.000 --> 00:04:32.000]  在五年內受訓,之後我開荒
[00:04:33.000 --> 00:04:41.000]  在Prayer Walk走經廟街,神感動我,在那裏建立教會
[00:04:41.000 --> 00:04:47.000]  我從零開始,我一生人,當年我信了主之後
[00:04:47.000 --> 00:04:53.000]  我就經歷了聖靈的同在,和聖靈給我在神話語的啟示
[00:04:53.000 --> 00:05:01.000]  我很追求神的話語,當年我是看魏拓星、宋常哲、王明道的書
[00:05:02.000 --> 00:05:07.000]  那些中國的神學家,我看得懂的就是透過這三位神的僕人
[00:05:07.000 --> 00:05:13.000]  我買了他們的書回來閉關,看魏拓星的書改變我
[00:05:13.000 --> 00:05:16.000]  十字架的大能,人的破碎,靈的出來
[00:05:16.000 --> 00:05:21.000]  後期我發覺,只釘死自己是不夠的,硬功
[00:05:21.000 --> 00:05:27.000]  但需要在默想、默觀裏面,進入去明白
[00:05:27.000 --> 00:05:30.000]  這個神是我天上的爸爸
[00:05:31.000 --> 00:05:36.000]  因此後期我學羅若拉的三二一的靈修法
[00:05:36.000 --> 00:05:40.000]  第三身就是傳統的歸納聖賢經法
[00:05:40.000 --> 00:05:46.000]  第二身就是你和我,透過你我交流的裏面
[00:05:46.000 --> 00:05:52.000]  透過四福音的裏面,代入當時的門徒和耶穌之間的溝通交流
[00:05:52.000 --> 00:05:58.000]  而進入這個默想、默觀的裏面,去聆聽神的話語、祂的聲音
[00:05:59.000 --> 00:06:05.000]  在四福音的裏面,幫助我更加效法基督
[00:06:05.000 --> 00:06:09.000]  效法基督的裏面,帶來生命的感染
[00:06:09.000 --> 00:06:12.000]  大家認為祈禱重要嗎?
[00:06:12.000 --> 00:06:15.000]  誰認為祈禱是很重要的?
[00:06:15.000 --> 00:06:19.000]  很多時候我們祈禱就是我們說的,求的
[00:06:19.000 --> 00:06:22.000]  但其實主禱文是很奇怪的
[00:06:22.000 --> 00:06:25.000]  主禱文是有一個排序的
[00:06:26.000 --> 00:06:29.000]  「我們在天上的父」
[00:06:29.000 --> 00:06:33.000]  但羅若拉教我們靈修法是不用「我們」
[00:06:33.000 --> 00:06:36.000]  不是用「講義」,用「合義」,就是「我」
[00:06:36.000 --> 00:06:40.000]  如果你和你爸爸聊天,你會否帶著兄弟
[00:06:40.000 --> 00:06:43.000]  「我們幾兄弟姐妹和爸爸溝通」?
[00:06:43.000 --> 00:06:46.000]  當然不會,當然你要用第一身
[00:06:46.000 --> 00:06:50.000]  「我在天上的爸爸」
[00:06:51.000 --> 00:06:56.000]  我學了這個靈修法,透過四福音的裏面
[00:06:56.000 --> 00:07:00.000]  走過耶穌基督一生的歷程裏面
[00:07:00.000 --> 00:07:02.000]  學習靈性操練
[00:07:02.000 --> 00:07:08.000]  而發揮到神給生命的豐盛和影響力
[00:07:08.000 --> 00:07:11.000]  既然我們說祈禱這麼重要
[00:07:11.000 --> 00:07:18.000]  祈禱的內容其實可以幫助我們透過主禱文去明白
[00:07:19.000 --> 00:07:22.000]  當我們覺得主禱文重要的時候
[00:07:22.000 --> 00:07:29.000]  主禱文修飾到我們的祈禱是很美麗的
[00:07:29.000 --> 00:07:31.000]  你贊不贊成?
[00:07:31.000 --> 00:07:36.000]  聽起來很咬文嚼字,很有內涵,很有深度
[00:07:36.000 --> 00:07:40.000]  但其實當人們問Mother Teresa的時候
[00:07:40.000 --> 00:07:45.000]  這個拿諾貝爾和平獎的偉大神的僕人
[00:07:46.000 --> 00:07:49.000]  他就問Mother Teresa
[00:07:49.000 --> 00:07:54.000]  你祈禱的時候,你怎樣向神說話?
[00:07:54.000 --> 00:07:57.000]  你猜Mother Teresa怎樣反應呢?
[00:07:57.000 --> 00:08:02.000]  她說「我沒有說話,我只是聽」
[00:08:02.000 --> 00:08:07.000]  人們又會再問,當你祈禱的時候
[00:08:07.000 --> 00:08:11.000]  既然是聽,那神跟你說甚麼呢?
[00:08:12.000 --> 00:08:17.000]  神都沒有說話,祂只是聽
[00:08:17.000 --> 00:08:20.000]  誰有太太的聖巨獸?
[00:08:20.000 --> 00:08:22.000]  誰有太太的聖巨獸?
[00:08:22.000 --> 00:08:25.000]  想結婚的聖巨獸?
[00:08:25.000 --> 00:08:32.000]  如果你溝通裡面不懂得聽,你一定有大問題
[00:08:32.000 --> 00:08:35.000]  所以溝通學裡面不是你說甚麼
[00:08:35.000 --> 00:08:39.000]  而是你在溝通聆聽對方的時候
[00:08:40.000 --> 00:08:44.000]  要明白對方的心願才是最重要的
[00:08:44.000 --> 00:08:49.000]  男人聽女人說話等於愛她,這是奧秘
[00:08:49.000 --> 00:08:53.000]  這個奧秘從主禱文開始,你要學聽
[00:08:53.000 --> 00:09:01.000]  因此有聖無聖,心有靈犀,一點通的溝通
[00:09:01.000 --> 00:09:08.000]  是建立在神和人的指紋裡的深層關係
[00:09:09.000 --> 00:09:14.000]  因此主禱文一開宗明義就說我們在天上的甚麼?
[00:09:14.000 --> 00:09:20.000]  我想問你,主禱文講義上來說是甚麼?
[00:09:20.000 --> 00:09:22.000]  是我們,可以嗎?
[00:09:22.000 --> 00:09:28.000]  但這其實是當時耶穌向那些法利西人、猶太人
[00:09:28.000 --> 00:09:30.000]  教導他們怎樣祈禱
[00:09:30.000 --> 00:09:35.000]  你會發覺原來主禱文是有排序的
[00:09:35.000 --> 00:09:38.000]  第一,確認我們是兒女的身份
[00:09:39.000 --> 00:09:43.000]  然後有三個願人都尊你的名為性
[00:09:43.000 --> 00:09:45.000]  願你的國降臨
[00:09:45.000 --> 00:09:48.000]  願你的旨意行在地上
[00:09:48.000 --> 00:09:50.000]  如同行在天上
[00:09:50.000 --> 00:09:52.000]  接著說一樣東西,飲食
[00:09:52.000 --> 00:09:54.000]  接著說我們三個求
[00:09:54.000 --> 00:09:56.000]  求主給我們飲食
[00:09:56.000 --> 00:09:59.000]  求主赦免我們的債
[00:09:59.000 --> 00:10:01.000]  赦免我們如同我們免別人的債
[00:10:01.000 --> 00:10:03.000]  赦免他人
[00:10:03.000 --> 00:10:05.000]  然後說不叫我們遇見事探
[00:10:06.000 --> 00:10:09.000]  求主救我們脫離凶惡
[00:10:09.000 --> 00:10:12.000]  三個求,最後一個宣告
[00:10:12.000 --> 00:10:14.000]  因為各道權並全是你的
[00:10:14.000 --> 00:10:16.000]  直到甚麼?
[00:10:16.000 --> 00:10:18.000]  榮榮圓圓,我們一起起立
[00:10:18.000 --> 00:10:21.000]  我想你這次背主禱文
[00:10:21.000 --> 00:10:25.000]  不是用我們拍拍自己的心口
[00:10:25.000 --> 00:10:27.000]  默想一下,閉上你的眼睛
[00:10:27.000 --> 00:10:33.000]  你跟爸爸聊天,是怎樣聊的呢?
[00:10:34.000 --> 00:10:38.000]  你閉上眼睛用感情去跟他說話
[00:10:38.000 --> 00:10:41.000]  我們改了做甚麼?
[00:10:41.000 --> 00:10:43.000]  我在天上的甚麼?
[00:10:43.000 --> 00:10:45.000]  爸爸
[00:10:45.000 --> 00:10:47.000]  我在天上的父
[00:10:47.000 --> 00:10:53.000]  願我都能尊你的名為性
[00:10:53.000 --> 00:10:57.000]  願你的國降臨在我身上
[00:10:57.000 --> 00:10:59.000]  管治我的人生
[00:10:59.000 --> 00:11:01.000]  我們閉上眼睛
[00:11:02.000 --> 00:11:06.000]  開始用我進入一個禱告
[00:11:06.000 --> 00:11:09.000]  能夠捉到爸爸的心願
[00:11:09.000 --> 00:11:11.000]  一二三
[00:11:11.000 --> 00:11:14.000]  我在天上的父
[00:11:14.000 --> 00:11:19.000]  願我都尊你的名為性
[00:11:19.000 --> 00:11:23.000]  願你的國降臨在我身上
[00:11:23.000 --> 00:11:27.000]  願你的子兒行在我身上
[00:11:27.000 --> 00:11:30.000]  如同行在天上
[00:11:31.000 --> 00:11:33.000]  我日用的飲食
[00:11:33.000 --> 00:11:35.000]  今日賜給我
[00:11:35.000 --> 00:11:37.000]  免我的債
[00:11:37.000 --> 00:11:40.000]  如同我免人的債
[00:11:40.000 --> 00:11:43.000]  不要我遇見士託
[00:11:43.000 --> 00:11:46.000]  救我脫離凶惡
[00:11:46.000 --> 00:11:48.000]  因為國道權柄
[00:11:48.000 --> 00:11:51.000]  永要全是你的
[00:11:51.000 --> 00:11:53.000]  直到永遠
[00:11:53.000 --> 00:11:55.000]  阿們
[00:11:55.000 --> 00:11:57.000]  請坐
[00:12:00.000 --> 00:12:02.000]  耶穌教法利賽人
[00:12:02.000 --> 00:12:04.000]  教猶太人如何去祈禱
[00:12:04.000 --> 00:12:06.000]  開宗明義
[00:12:06.000 --> 00:12:09.000]  打破了猶太人
[00:12:09.000 --> 00:12:12.000]  法利賽人對神觀的看法
[00:12:12.000 --> 00:12:14.000]  在舊約裏面
[00:12:14.000 --> 00:12:16.000]  透過舊約聖經
[00:12:16.000 --> 00:12:18.000]  我們看到神是一個
[00:12:18.000 --> 00:12:20.000]  聖潔公義威嚴
[00:12:20.000 --> 00:12:22.000]  公平公義公正
[00:12:22.000 --> 00:12:24.000]  不以有罪為無罪
[00:12:24.000 --> 00:12:26.000]  他是一個輕慢不得的神
[00:12:26.000 --> 00:12:28.000]  是一個聖潔的主
[00:12:29.000 --> 00:12:30.000]  在新舊約裏面
[00:12:30.000 --> 00:12:32.000]  耶穌來到這個世界
[00:12:32.000 --> 00:12:34.000]  聖經說我們從來沒有人見過
[00:12:34.000 --> 00:12:36.000]  神附懷獨生子
[00:12:36.000 --> 00:12:38.000]  將神祂自己顯明出來
[00:12:38.000 --> 00:12:40.000]  在漸進式的啟示裏
[00:12:40.000 --> 00:12:42.000]  耶穌改變了
[00:12:42.000 --> 00:12:45.000]  法利賽人對神觀的看法
[00:12:45.000 --> 00:12:48.000]  說我在天上的是甚麼?
[00:12:48.000 --> 00:12:50.000]  爸爸
[00:12:50.000 --> 00:12:52.000]  神是我們天上的爸爸
[00:12:52.000 --> 00:12:54.000]  首先確認兒女的身份
[00:12:54.000 --> 00:12:56.000]  我想問大家
[00:12:57.000 --> 00:12:59.000]  誰有父親的聖舉手?
[00:12:59.000 --> 00:13:02.000]  誰有父親的聖舉手?
[00:13:02.000 --> 00:13:05.000]  應該沒有人不舉手
[00:13:05.000 --> 00:13:07.000]  有父親的時候
[00:13:07.000 --> 00:13:09.000]  你發覺
[00:13:09.000 --> 00:13:12.000]  親情是最重要的
[00:13:12.000 --> 00:13:15.000]  關係是最重要的
[00:13:15.000 --> 00:13:17.000]  所以耶穌打破了猶太人
[00:13:17.000 --> 00:13:19.000]  法利賽人那種神觀
[00:13:19.000 --> 00:13:21.000]  那種宗教的操練
[00:13:21.000 --> 00:13:24.000]  甚至打破了他們的宗教精神
[00:13:25.000 --> 00:13:27.000]  就說我們在天上的爸爸
[00:13:27.000 --> 00:13:29.000]  你發覺
[00:13:29.000 --> 00:13:31.000]  先確認你是一個兒子的身份
[00:13:31.000 --> 00:13:33.000]  無論你的身份是甚麼角色
[00:13:33.000 --> 00:13:35.000]  你是老闆
[00:13:35.000 --> 00:13:38.000]  你是別人的太太、丈夫
[00:13:38.000 --> 00:13:40.000]  甚至你是老師
[00:13:40.000 --> 00:13:42.000]  神學院的教授
[00:13:42.000 --> 00:13:44.000]  你的身份不重要
[00:13:44.000 --> 00:13:47.000]  你的身份最重要的就是
[00:13:47.000 --> 00:13:50.000]  先確認神是天上的爸爸
[00:13:50.000 --> 00:13:52.000]  所以因此
[00:13:53.000 --> 00:13:55.000]  不是上面的神
[00:13:55.000 --> 00:13:58.000]  不是一個以高高在上的神
[00:13:58.000 --> 00:14:00.000]  所以我們叫上帝
[00:14:00.000 --> 00:14:02.000]  好像祂在上面,我在下面
[00:14:02.000 --> 00:14:04.000]  但當你在祈禱的時候
[00:14:04.000 --> 00:14:06.000]  我在天上的爸爸
[00:14:06.000 --> 00:14:08.000]  就一說確認
[00:14:08.000 --> 00:14:10.000]  你是和神父子的關係的時候
[00:14:10.000 --> 00:14:13.000]  那個就不是在上
[00:14:13.000 --> 00:14:15.000]  而是祂在你的身邊
[00:14:15.000 --> 00:14:17.000]  祂在你心裏面
[00:14:17.000 --> 00:14:19.000]  你和祂聊天
[00:14:19.000 --> 00:14:21.000]  你發覺你馬上
[00:14:22.000 --> 00:14:23.000]  分別了出來
[00:14:23.000 --> 00:14:25.000]  我問你
[00:14:25.000 --> 00:14:27.000]  我們大部份人去教會
[00:14:27.000 --> 00:14:30.000]  都是習慣一定要做一件事
[00:14:30.000 --> 00:14:32.000]  就是甚麼?
[00:14:32.000 --> 00:14:35.000]  認罪
[00:14:35.000 --> 00:14:37.000]  有沒有?
[00:14:37.000 --> 00:14:39.000]  有沒有?
[00:14:39.000 --> 00:14:42.000]  以前我看魏拓星的書
[00:14:42.000 --> 00:14:44.000]  就在神的面前悔改認罪
[00:14:44.000 --> 00:14:46.000]  硬鋼釘呀釘呀釘死自己
[00:14:46.000 --> 00:14:48.000]  人的破碎,靈的出來
[00:14:48.000 --> 00:14:50.000]  我看的書就是
[00:14:51.000 --> 00:14:52.000]  當你釘死自己的時候
[00:14:52.000 --> 00:14:54.000]  人的破碎
[00:14:54.000 --> 00:14:56.000]  聖靈在你裏面就活出來
[00:14:56.000 --> 00:14:58.000]  但後期我發覺
[00:14:58.000 --> 00:15:00.000]  信仰是建基於這個關係裏面
[00:15:00.000 --> 00:15:02.000]  因此我讀輔導學家庭治療
[00:15:02.000 --> 00:15:04.000]  我發覺原來不是
[00:15:04.000 --> 00:15:06.000]  原來是可以這樣平衡的
[00:15:06.000 --> 00:15:08.000]  不單止聖靈感動我們
[00:15:08.000 --> 00:15:10.000]  確認兒子的身份
[00:15:10.000 --> 00:15:12.000]  但更加感動我們
[00:15:12.000 --> 00:15:14.000]  就是在我是被蒙赦免的罪人
[00:15:14.000 --> 00:15:16.000]  以至我的身份改變
[00:15:16.000 --> 00:15:18.000]  當我祈禱的時候
[00:15:18.000 --> 00:15:20.000]  我感謝神,祂赦免我的罪
[00:15:21.000 --> 00:15:22.000]  祂赦免了兒子的靈
[00:15:22.000 --> 00:15:24.000]  來到爸爸的面前
[00:15:24.000 --> 00:15:26.000]  再不是一個勞碌的心,很害怕
[00:15:26.000 --> 00:15:28.000]  你害怕的時候
[00:15:28.000 --> 00:15:30.000]  你有沒有上過法庭
[00:15:30.000 --> 00:15:32.000]  我上過幾次法庭
[00:15:32.000 --> 00:15:34.000]  每次上法庭
[00:15:34.000 --> 00:15:36.000]  未信主的時候
[00:15:36.000 --> 00:15:38.000]  打死都不承認
[00:15:38.000 --> 00:15:40.000]  到法官
[00:15:40.000 --> 00:15:42.000]  很多事我都不會和他講
[00:15:42.000 --> 00:15:44.000]  因為很多罪,很多隱藏的事
[00:15:44.000 --> 00:15:46.000]  很多不見得綱的事
[00:15:46.000 --> 00:15:48.000]  如果在法律的觀點
[00:15:48.000 --> 00:15:50.000]  他找到證人來指證我
[00:15:51.000 --> 00:15:52.000]  找到人性來感動你
[00:15:52.000 --> 00:15:54.000]  你是兒子的身份
[00:15:54.000 --> 00:15:56.000]  可以在爸爸的面前
[00:15:56.000 --> 00:15:58.000]  躺開真正的你
[00:15:58.000 --> 00:16:00.000]  是因為在愛之下
[00:16:00.000 --> 00:16:03.000]  你找到安全感
[00:16:03.000 --> 00:16:05.000]  如果我們的神是一個法官
[00:16:05.000 --> 00:16:08.000]  你會不會和他聊天
[00:16:08.000 --> 00:16:10.000]  但這是神官的問題
[00:16:10.000 --> 00:16:12.000]  所以主禱文已經打破了
[00:16:12.000 --> 00:16:14.000]  我們的神官
[00:16:14.000 --> 00:16:16.000]  我在天上的爸爸
[00:16:16.000 --> 00:16:18.000]  但很多時候地上的爸爸
[00:16:19.000 --> 00:16:22.000]  會影響我們對爸爸的感覺觀點
[00:16:22.000 --> 00:16:24.000]  我初初信主的時候
[00:16:24.000 --> 00:16:26.000]  有人跟我說
[00:16:26.000 --> 00:16:28.000]  神愛你好像你爸爸那麼愛你
[00:16:28.000 --> 00:16:30.000]  那就省一點
[00:16:30.000 --> 00:16:33.000]  因為我爸爸是做生意的
[00:16:33.000 --> 00:16:35.000]  做戲院生意
[00:16:35.000 --> 00:16:38.000]  一年三百六十五日
[00:16:38.000 --> 00:16:40.000]  都沒有休息
[00:16:40.000 --> 00:16:42.000]  他打理六間戲院
[00:16:42.000 --> 00:16:44.000]  何時見到他
[00:16:44.000 --> 00:16:46.000]  我記得六七暴動的時候
[00:16:46.000 --> 00:16:48.000]  他便回家
[00:16:49.000 --> 00:16:50.000]  八號風球
[00:16:50.000 --> 00:16:52.000]  他回家不用工作又如何
[00:16:52.000 --> 00:16:54.000]  便和我們打天狗
[00:16:54.000 --> 00:16:56.000]  打麻將
[00:16:56.000 --> 00:16:58.000]  我爸爸很友善
[00:16:58.000 --> 00:17:01.000]  和我們像老友記般聊天
[00:17:01.000 --> 00:17:03.000]  甚至在聊天中說髒話
[00:17:03.000 --> 00:17:06.000]  我是沒有道德界線的
[00:17:06.000 --> 00:17:08.000]  我也不明白
[00:17:08.000 --> 00:17:10.000]  什麼叫生命
[00:17:10.000 --> 00:17:12.000]  什麼叫人生
[00:17:12.000 --> 00:17:14.000]  這星期我帶女朋友
[00:17:14.000 --> 00:17:16.000]  在家過夜
[00:17:16.000 --> 00:17:18.000]  我媽媽說
[00:17:19.000 --> 00:17:21.000]  我的成長是沒有界線的
[00:17:21.000 --> 00:17:23.000]  後來我學了Bowen的東西
[00:17:23.000 --> 00:17:26.000]  我發覺原來生命是有界線的
[00:17:26.000 --> 00:17:29.000]  所以今天發覺
[00:17:29.000 --> 00:17:31.000]  我就是天上的爸爸
[00:17:31.000 --> 00:17:33.000]  我已經被分別出來
[00:17:33.000 --> 00:17:35.000]  我是神的兒女
[00:17:35.000 --> 00:17:37.000]  是尊貴的身份
[00:17:37.000 --> 00:17:39.000]  以前作奸犯科
[00:17:39.000 --> 00:17:41.000]  偷鴨拐騙奸淫邪盜
[00:17:41.000 --> 00:17:43.000]  是不配這個尊明的身份
[00:17:43.000 --> 00:17:45.000]  因此我被分別出來
[00:17:45.000 --> 00:17:47.000]  我要做神喜悅我做的事
[00:17:48.000 --> 00:17:49.000]  所以我就去做
[00:17:49.000 --> 00:17:53.000]  其實我未信主前離婚
[00:17:53.000 --> 00:17:55.000]  因為我當警察
[00:17:55.000 --> 00:17:57.000]  我坐牢前妻離婚
[00:17:57.000 --> 00:17:59.000]  留下兒子給我
[00:17:59.000 --> 00:18:01.000]  剛好我信了主
[00:18:01.000 --> 00:18:03.000]  我取回撫養權
[00:18:03.000 --> 00:18:05.000]  我兒子今年已經四十二歲
[00:18:05.000 --> 00:18:10.000]  他一年級已經轉了六間學校
[00:18:10.000 --> 00:18:13.000]  因為我坐牢會騙我兒子
[00:18:13.000 --> 00:18:15.000]  爸爸去歐洲行選
[00:18:16.000 --> 00:18:19.000]  大概一年後我就會回來
[00:18:19.000 --> 00:18:21.000]  其實我不是去歐洲
[00:18:21.000 --> 00:18:23.000]  只是去了喜寧州
[00:18:23.000 --> 00:18:25.000]  我經常騙他坐牢
[00:18:25.000 --> 00:18:27.000]  後來我信了主
[00:18:27.000 --> 00:18:29.000]  我求他原諒我
[00:18:29.000 --> 00:18:31.000]  爸爸跟你說謊
[00:18:31.000 --> 00:18:33.000]  他長大了
[00:18:33.000 --> 00:18:36.000]  他六歲我就取回撫養權
[00:18:36.000 --> 00:18:39.000]  後來我去了YWAM讀書
[00:18:39.000 --> 00:18:41.000]  去了西差會讀書
[00:18:41.000 --> 00:18:43.000]  去了五年帶著他
[00:18:43.000 --> 00:18:45.000]  做一個單親的爸爸
[00:18:46.000 --> 00:18:47.000]  去養育他
[00:18:47.000 --> 00:18:49.000]  處理很多父子之間的關係
[00:18:49.000 --> 00:18:51.000]  求他原諒我
[00:18:51.000 --> 00:18:53.000]  給我機會重新學做爸爸
[00:18:53.000 --> 00:18:58.000]  我爸爸從來都沒有表露過他的情感
[00:18:58.000 --> 00:19:03.000]  我是在一個功能失調的家庭中長大
[00:19:03.000 --> 00:19:05.000]  我爸爸是一個Workaholic
[00:19:05.000 --> 00:19:07.000]  是一個黑幫的人
[00:19:07.000 --> 00:19:09.000]  他是一個喜歡賭錢的人
[00:19:09.000 --> 00:19:12.000]  我爸爸沒有什麼道德界線
[00:19:13.000 --> 00:19:16.000]  所以以前我未信主
[00:19:16.000 --> 00:19:18.000]  我爸爸給我的印象和感覺
[00:19:18.000 --> 00:19:20.000]  很多壞事
[00:19:20.000 --> 00:19:22.000]  所有我爸爸犯的罪
[00:19:22.000 --> 00:19:24.000]  在我身上都有犯
[00:19:24.000 --> 00:19:27.000]  我爸爸是一個不表達情感的人
[00:19:27.000 --> 00:19:29.000]  我不知道你爸爸表不表達情感
[00:19:29.000 --> 00:19:31.000]  如果你好像我
[00:19:31.000 --> 00:19:33.000]  我爸爸不會表達自己
[00:19:33.000 --> 00:19:35.000]  請舉手
[00:19:35.000 --> 00:19:39.000]  這些勇敢的男人在哪裏找呢
[00:19:41.000 --> 00:19:43.000]  這些真是勇敢的男人
[00:19:43.000 --> 00:19:45.000]  男人最勇敢
[00:19:45.000 --> 00:19:47.000]  是承認自己的不足和軟弱
[00:19:47.000 --> 00:19:49.000]  這些就是真男人
[00:19:49.000 --> 00:19:51.000]  旁邊那個是你哪位
[00:19:51.000 --> 00:19:53.000]  哦 你有這個兒子
[00:19:53.000 --> 00:19:56.000]  OK OK OK
[00:19:56.000 --> 00:19:59.000]  即是你為你媽媽發聲
[00:19:59.000 --> 00:20:05.000]  這些孝順兒子
[00:20:05.000 --> 00:20:07.000]  先擁抱一下媽媽
[00:20:07.000 --> 00:20:09.000]  擁抱一下媽媽
[00:20:10.000 --> 00:20:12.000]  這些男人在哪裏找呢
[00:20:12.000 --> 00:20:14.000]  這個太太有福了
[00:20:14.000 --> 00:20:26.000]  主禱文就是教你
[00:20:26.000 --> 00:20:28.000]  你有一個尊榮的身份
[00:20:28.000 --> 00:20:31.000]  兒女的身份
[00:20:31.000 --> 00:20:34.000]  沒有一件羞恥罪咎
[00:20:34.000 --> 00:20:36.000]  你天上的爸爸
[00:20:36.000 --> 00:20:38.000]  不可以愛你 擁抱你 包容你
[00:20:39.000 --> 00:20:41.000]  並且進入你的傷痛
[00:20:41.000 --> 00:20:43.000]  與你同行
[00:20:43.000 --> 00:20:45.000]  帶來一個醫治的過程
[00:20:45.000 --> 00:20:47.000]  我就是這樣
[00:20:47.000 --> 00:20:49.000]  哭了九桶眼淚
[00:20:49.000 --> 00:20:51.000]  但神醫了我
[00:20:51.000 --> 00:20:53.000]  無論怎樣都好
[00:20:53.000 --> 00:20:55.000]  到我的兒子
[00:20:55.000 --> 00:20:57.000]  我的兒子是一個專業人士
[00:20:57.000 --> 00:20:59.000]  雖然他小時候很破碎
[00:20:59.000 --> 00:21:05.000]  但是神給他做生意
[00:21:06.000 --> 00:21:11.000]  讓他成為很出色的工程師
[00:21:11.000 --> 00:21:13.000]  很感恩
[00:21:13.000 --> 00:21:15.000]  我一直帶著他長大
[00:21:15.000 --> 00:21:17.000]  到他結婚的時候
[00:21:17.000 --> 00:21:19.000]  我太太也是牧師
[00:21:19.000 --> 00:21:21.000]  他結婚的時候
[00:21:21.000 --> 00:21:23.000]  我的媳婦走經廟街
[00:21:23.000 --> 00:21:25.000]  她是做銀行的
[00:21:25.000 --> 00:21:27.000]  很乖的
[00:21:27.000 --> 00:21:29.000]  十幾歲走經廟街
