
[00:00:00.000 --> 00:00:01.400]  (陳志全) 頂姐妹你好
[00:02:33.000 --> 00:02:35.000]  他輔在了他僕人以色列
[00:02:35.000 --> 00:02:39.000]  他為要紀念阿巴拉罕和他的後裔
[00:02:39.000 --> 00:02:41.000]  憐憫思憐憫直到永遠
[00:02:41.000 --> 00:02:44.000]  正如從前我們所說的話
[00:02:44.000 --> 00:02:47.000]  簡單說說尊主頌的背景
[00:02:47.000 --> 00:02:50.000]  尊主頌在基督教的傳統裡
[00:02:50.000 --> 00:02:52.000]  我們稱之為manificant
[00:02:52.000 --> 00:02:54.000]  拉丁文叫做manificant
[00:02:54.000 --> 00:02:58.000]  那個字是取存於拉丁文版本的第一個字
[00:02:58.000 --> 00:03:01.000]  尊主為大
[00:03:01.000 --> 00:03:04.000]  manificant的字
[00:03:04.000 --> 00:03:06.000]  manify的意思
[00:03:06.000 --> 00:03:09.000]  所以整個的圖文可以分為兩個部分
[00:03:09.000 --> 00:03:12.000]  第一個就是第46節到50節的部分
[00:03:12.000 --> 00:03:15.000]  第二部分就是51節到55節的部分
[00:03:15.000 --> 00:03:19.000]  你會發現第一部分是瑪利亞對尊主的尊崇
[00:03:19.000 --> 00:03:24.000]  第二部分是瑪利亞為他身處的現狀
[00:03:24.000 --> 00:03:27.000]  那個情況來祈求
[00:03:27.000 --> 00:03:31.000]  因此尊主頌其實不單單是一段聖誕節
[00:03:31.000 --> 00:03:34.000]  慶祝的一段耶穌降生的經文
[00:03:34.000 --> 00:03:36.000]  更加幫助我們思考
[00:03:36.000 --> 00:03:38.000]  我們怎樣為我們的生活
[00:03:38.000 --> 00:03:43.000]  我們現狀的世界來祈禱
[00:03:43.000 --> 00:03:46.000]  要重新思考尊主頌
[00:03:46.000 --> 00:03:49.000]  就要重新認識一下瑪利亞
[00:03:49.000 --> 00:03:50.000]  簡單來說
[00:03:50.000 --> 00:03:54.000]  尊主頌是一個很女性的禱告
[00:03:54.000 --> 00:03:56.000]  如果你看經文的時候
[00:03:56.000 --> 00:04:01.000]  整個尊主頌的背景大概就是兩個孕婦
[00:04:01.000 --> 00:04:04.000]  兩個孕婦之間的對話
[00:04:04.000 --> 00:04:08.000]  尼沙伯對瑪利亞給了三個祝福
[00:04:08.000 --> 00:04:10.000]  我稱之為三福
[00:04:10.000 --> 00:04:12.000]  他就這樣祝福瑪利亞
[00:04:12.000 --> 00:04:14.000]  他說你在婦女中是有福的
[00:04:14.000 --> 00:04:16.000]  你所懷的胎兒是有福的
[00:04:16.000 --> 00:04:18.000]  相信的女子是有福的
[00:04:18.000 --> 00:04:20.000]  對於瑪利亞的三福
[00:04:20.000 --> 00:04:26.000]  瑪利亞就用尊主頌來回應祝福
[00:04:26.000 --> 00:04:27.000]  這麼簡單
[00:04:27.000 --> 00:04:29.000]  一個女性和女性之間
[00:04:29.000 --> 00:04:33.000]  兩個孕婦閒聊之間的對話
[00:04:33.000 --> 00:04:37.000]  尊主頌是一個很女性的禱告
[00:04:37.000 --> 00:04:41.000]  甚至乎是一個很女性的禱告
[00:04:41.000 --> 00:04:42.000]  我們廣東話很妙
[00:04:42.000 --> 00:04:45.000]  我們有一樣東西叫做女性
[00:04:45.000 --> 00:04:47.000]  我們發覺我們沒有男性
[00:04:47.000 --> 00:04:48.000]  只有女性
[00:04:48.000 --> 00:04:51.000]  我們廣東話女性是很特別的
[00:04:51.000 --> 00:04:52.000]  什麼叫做女性
[00:04:52.000 --> 00:04:56.000]  女性介乎於女性和女性之間
[00:04:56.000 --> 00:04:58.000]  是很特別的意思
[00:04:58.000 --> 00:05:02.000]  女性我們廣東話說是一個很強大的用詞
[00:05:02.000 --> 00:05:05.000]  如果你太太或朋友跟你說
[00:05:05.000 --> 00:05:07.000]  我只不過是一個女人
[00:05:07.000 --> 00:05:08.000]  你就要小心一點
[00:05:08.000 --> 00:05:10.000]  這句說話不簡單
[00:05:10.000 --> 00:05:12.000]  我只不過是一個女人
[00:05:12.000 --> 00:05:13.000]  意思是什麼
[00:05:13.000 --> 00:05:16.000]  意思是我只不過是一個女人
[00:05:16.000 --> 00:05:18.000]  我什麼都不懂
[00:05:18.000 --> 00:05:20.000]  其實這樣說是剛好相反的意思
[00:05:20.000 --> 00:05:21.000]  其實她什麼都不懂
[00:05:21.000 --> 00:05:22.000]  她非常懂
[00:05:22.000 --> 00:05:24.000]  我記得以前有一個
[00:05:24.000 --> 00:05:26.000]  我看到一件T恤寫著
[00:05:26.000 --> 00:05:28.000]  I don't need Google
[00:05:28.000 --> 00:05:30.000]  My wife know everything
[00:05:30.000 --> 00:05:32.000]  女人是很厲害的
[00:05:32.000 --> 00:05:34.000]  她們是非常聰明
[00:05:34.000 --> 00:05:36.000]  非常厲害的女性
[00:05:36.000 --> 00:05:39.000]  我們稱之為女人仔
[00:05:39.000 --> 00:05:44.000]  所以女人仔正正可以幫我們了解一下
[00:05:44.000 --> 00:05:47.000]  瑪麗亞的身份背景
[00:05:47.000 --> 00:05:50.000]  瑪麗亞是一個女人
[00:05:50.000 --> 00:05:52.000]  年紀輕輕的女人
[00:05:52.000 --> 00:05:55.000]  我們稱之為女人仔
[00:05:55.000 --> 00:05:58.000]  不過瑪麗亞卻不是一個普普通通的女人
[00:05:58.000 --> 00:06:01.000]  她絕對不是一個簡單的
[00:06:01.000 --> 00:06:03.000]  我們傳統中國女性
[00:06:03.000 --> 00:06:07.000]  就是帶孩子煮飯洗衣服的女性
[00:06:07.000 --> 00:06:10.000]  事實上當我們看經文的時候
[00:06:10.000 --> 00:06:13.000]  發現瑪麗亞絕對不是一個這樣的角色
[00:06:13.000 --> 00:06:16.000]  我們不可以看輕瑪麗亞
[00:06:16.000 --> 00:06:18.000]  雖然我們基督教通常都覺得
[00:06:18.000 --> 00:06:20.000]  瑪麗亞不是神聖
[00:06:20.000 --> 00:06:22.000]  她不是上帝的母親
[00:06:22.000 --> 00:06:24.000]  不是什麼特別的人
[00:06:24.000 --> 00:06:26.000]  不過我們也不要太過看輕
[00:06:26.000 --> 00:06:28.000]  瑪麗亞只是負責生育耶穌
[00:06:28.000 --> 00:06:33.000]  她的角色絕對不是像傳統中國女性那樣
[00:06:33.000 --> 00:06:35.000]  純粹是為了照顧耶穌
[00:06:35.000 --> 00:06:39.000]  然後就要想將來如何生育
[00:06:39.000 --> 00:06:41.000]  我傾向這樣看
[00:06:41.000 --> 00:06:46.000]  我通常覺得瑪麗亞好像都是關心她帶育的事情
[00:06:46.000 --> 00:06:48.000]  瑪麗亞還沒有結婚
[00:06:48.000 --> 00:06:49.000]  有孩子
[00:06:49.000 --> 00:06:50.000]  會不會怎麼辦呢
[00:06:50.000 --> 00:06:52.000]  約瑟會不會休了她呢
[00:06:52.000 --> 00:06:54.000]  會不會不娶她呢
[00:06:54.000 --> 00:06:56.000]  預產期多呢
[00:06:56.000 --> 00:06:58.000]  要不要請工人買奶粉呢
[00:06:58.000 --> 00:07:01.000]  我覺得瑪麗亞所擔心的
[00:07:01.000 --> 00:07:02.000]  所求的
[00:07:02.000 --> 00:07:05.000]  似乎都好像是要關心這些事情
[00:07:05.000 --> 00:07:09.000]  一些關乎於她自己懷孕的事情
[00:07:09.000 --> 00:07:10.000]  沒錯
[00:07:10.000 --> 00:07:13.000]  瑪麗亞的確是有需要去擔心一下
[00:07:13.000 --> 00:07:15.000]  自己的結婚
[00:07:15.000 --> 00:07:17.000]  生孩子 照顧小朋友的事情
[00:07:17.000 --> 00:07:23.000]  不過這些卻不是瑪麗亞祈禱的內容
[00:07:23.000 --> 00:07:28.000]  以上這些擔心都不是瑪麗亞祈禱的內容
[00:07:28.000 --> 00:07:31.000]  實際上聖經所描述的瑪麗亞
[00:07:31.000 --> 00:07:34.000]  絕對不是一個很傳統的女性
[00:07:34.000 --> 00:07:37.000]  是一個很厲害的女人
[00:07:37.000 --> 00:07:41.000]  一個年紀輕輕但非常堅強的人
[00:07:41.000 --> 00:07:46.000]  她絕對不只是負責聖誕節生孩子這麼簡單
[00:07:46.000 --> 00:07:50.000]  如果瑪麗亞真的出現在今天的香港的話
[00:07:50.000 --> 00:07:52.000]  但她是什麼人呢
[00:07:52.000 --> 00:07:55.000]  瑪麗亞可能是一個20歲出頭的年輕人
[00:07:55.000 --> 00:07:57.000]  可能剛大學畢業
[00:07:57.000 --> 00:07:58.000]  剛出來工作
[00:07:58.000 --> 00:07:59.000]  可能收入不多
[00:07:59.000 --> 00:08:01.000]  但她是滿有理想
[00:08:01.000 --> 00:08:03.000]  滿有抱負
[00:08:03.000 --> 00:08:05.000]  可能是一個契機一族
[00:08:05.000 --> 00:08:07.000]  可能要身兼幾職
[00:08:07.000 --> 00:08:09.000]  即日間上班做freelance
[00:08:09.000 --> 00:08:11.000]  晚上就會做很多想做的事情
[00:08:11.000 --> 00:08:13.000]  可能寫blog
[00:08:13.000 --> 00:08:15.000]  可能想做很多不同的事情
[00:08:15.000 --> 00:08:17.000]  去實踐她的理想
[00:08:17.000 --> 00:08:19.000]  雖然她錢不多
[00:08:19.000 --> 00:08:21.000]  但她是滿懷著這種
[00:08:21.000 --> 00:08:25.000]  對於社會和對於世界的抱負
[00:08:25.000 --> 00:08:30.000]  因此當你細心閱讀《尊尊主義》的時候
[00:08:30.000 --> 00:08:33.000]  你會發現這是一個不一樣的瑪麗亞
[00:08:33.000 --> 00:08:37.000]  甚至是一個會讓你驚訝的瑪麗亞
[00:08:37.000 --> 00:08:38.000]  因為發覺《尊尊主義》裡
[00:08:38.000 --> 00:08:42.000]  原來也不只是說我們心尊主為大
[00:08:42.000 --> 00:08:44.000]  這就是整段討論的意思
[00:08:44.000 --> 00:08:46.000]  當你去留意
[00:08:46.000 --> 00:08:47.000]  也讓你少量留意
[00:08:47.000 --> 00:08:50.000]  當你看看《尊尊主義》的下半段的時候
[00:08:50.000 --> 00:08:53.000]  你會發現圖文的下半段
[00:08:53.000 --> 00:08:57.000]  其實是更加值得我們留意的部分
[00:08:57.000 --> 00:08:59.000]  第51至55節是怎樣說的呢
[00:08:59.000 --> 00:09:02.000]  她用望被施展大能
[00:09:02.000 --> 00:09:05.000]  她狂我的人正心裡妄想就被她趕散了
[00:09:05.000 --> 00:09:07.000]  她叫權柄的失位
[00:09:07.000 --> 00:09:09.000]  叫卑賤的升高
[00:09:09.000 --> 00:09:11.000]  叫飢餓的得飽未成
[00:09:11.000 --> 00:09:13.000]  叫苦俗的空手而回
[00:09:13.000 --> 00:09:15.000]  她扶出了僕人以色列
[00:09:15.000 --> 00:09:17.000]  要紀念阿不拉罕和他的後裔
[00:09:17.000 --> 00:09:19.000]  思憐敏直到永遠
[00:09:19.000 --> 00:09:21.000]  正如我們從前所說的話
[00:09:21.000 --> 00:09:23.000]  一個年紀輕輕
[00:09:23.000 --> 00:09:26.000]  大概十幾十歲出頭的女人
[00:09:26.000 --> 00:09:27.000]  瑪麗亞
[00:09:27.000 --> 00:09:33.000]  她沒有為自己的事情去祈禱
[00:09:33.000 --> 00:09:38.000]  注重的不只是擔心自己生小孩
[00:09:38.000 --> 00:09:41.000]  或者是怎麼辦的那些禱告
[00:09:41.000 --> 00:09:46.000]  相反瑪麗亞是離開自己的需要
[00:09:46.000 --> 00:09:50.000]  站在社會和世界的封眼位
[00:09:50.000 --> 00:09:55.000]  逆風圍到社會和世界去禱告
[00:09:55.000 --> 00:09:58.000]  你知道她以上的禱告是什麼嗎
[00:09:58.000 --> 00:10:01.000]  她所說的是有關社會的公義
[00:10:01.000 --> 00:10:05.000]  弱勢社群大是大非的禱告
[00:10:05.000 --> 00:10:08.000]  她祈禱狂我的人被趕散
[00:10:08.000 --> 00:10:10.000]  有權柄的失位
[00:10:10.000 --> 00:10:11.000]  卑賤的升高
[00:10:11.000 --> 00:10:13.000]  飢餓的得飽未成
[00:10:13.000 --> 00:10:16.000]  富足的空手而回
[00:10:16.000 --> 00:10:20.000]  她的尊重是為他者的祈禱
[00:10:20.000 --> 00:10:24.000]  這個禱告是為一些有需要的人
[00:10:24.000 --> 00:10:29.000]  一些社會被忽略的人的禱告
[00:10:29.000 --> 00:10:30.000]  我們覺得
[00:10:30.000 --> 00:10:33.000]  尊重往往是為我的心尊主為大
[00:10:33.000 --> 00:10:35.000]  我靈兒救主為樂
[00:10:35.000 --> 00:10:36.000]  沒錯
[00:10:36.000 --> 00:10:39.000]  但整段的禱文並未完在這句話裡
[00:10:39.000 --> 00:10:42.000]  整個禱文其實是為當時的社會
[00:10:42.000 --> 00:10:45.000]  民族和世界的禱告
[00:10:45.000 --> 00:10:50.000]  這才是尊重的關鍵所在
[00:10:50.000 --> 00:10:53.000]  我們很多時候都很有興趣問
[00:10:53.000 --> 00:10:56.000]  怎樣來祈禱
[00:10:56.000 --> 00:10:59.000]  有什麼方法可以來祈禱
[00:10:59.000 --> 00:11:01.000]  祈禱有什麼秘技
[00:11:01.000 --> 00:11:04.000]  可以令我們更加好一點呢
[00:11:04.000 --> 00:11:06.000]  我也有興趣問一個
[00:11:06.000 --> 00:11:08.000]  很精楚的問題
[00:11:08.000 --> 00:11:10.000]  怎樣去祈禱
[00:11:10.000 --> 00:11:12.000]  我需要五點鐘起來祈禱嗎
[00:11:12.000 --> 00:11:15.000]  我需要參加什麼祈禱課程嗎
[00:11:15.000 --> 00:11:20.000]  我需要用什麼方法來幫助自己祈禱嗎
[00:11:20.000 --> 00:11:24.000]  聽說有韓式祈禱班
[00:11:24.000 --> 00:11:27.000]  韓式祈禱就是參照韓國教會
[00:11:27.000 --> 00:11:28.000]  上山去祈禱
[00:11:28.000 --> 00:11:31.000]  很多不同課程和班
[00:11:31.000 --> 00:11:32.000]  不過我想說
[00:11:32.000 --> 00:11:35.000]  奉主名求就是這個方法
[00:11:35.000 --> 00:11:37.000]  耶穌的禱文就是這個方法
[00:11:37.000 --> 00:11:41.000]  重點不是在於方法的問題
[00:11:41.000 --> 00:11:44.000]  重點是你為了什麼而祈禱
[00:11:44.000 --> 00:11:47.000]  更加成為整個的重點
[00:11:47.000 --> 00:11:49.000]  你為了什麼而祈禱
[00:11:49.000 --> 00:11:50.000]  你祈求什麼
[00:11:50.000 --> 00:11:54.000]  反而更加令我們思想問題
[00:11:54.000 --> 00:11:56.000]  讓我再解釋多一點
[00:11:56.000 --> 00:11:58.000]  當我們看回整個的禱文第一句
[00:11:58.000 --> 00:12:00.000]  我的心專主為大
[00:12:00.000 --> 00:12:03.000]  我都寧以我的神救主為樂
[00:12:03.000 --> 00:12:05.000]  大家都熟悉這個
[00:12:05.000 --> 00:12:08.000]  什麼叫專主為大
[00:12:08.000 --> 00:12:10.000]  所謂專主為大
[00:12:10.000 --> 00:12:15.000]  就是放大
[00:12:15.000 --> 00:12:19.000]  意思是to make great
[00:12:19.000 --> 00:12:21.000]  放大
[00:12:21.000 --> 00:12:25.000]  我的心專主為大就是要make God great
[00:12:25.000 --> 00:12:27.000]  要讓上帝去放大
[00:12:27.000 --> 00:12:30.000]  我要去放大上帝
[00:12:30.000 --> 00:12:32.000]  不過什麼叫放大上帝
[00:12:32.000 --> 00:12:34.000]  我們怎麼能夠放大上帝
[00:12:34.000 --> 00:12:36.000]  God is great 上帝是偉大的
[00:12:36.000 --> 00:12:38.000]  上帝本來就是很偉大的
[00:12:38.000 --> 00:12:40.000]  他不需要你放大
[00:12:40.000 --> 00:12:41.000]  他也是這麼偉大的
[00:12:41.000 --> 00:12:43.000]  God is great 上帝是很偉大的
[00:12:43.000 --> 00:12:47.000]  似乎超過我們說God is great這個字
[00:12:47.000 --> 00:12:50.000]  所以我們沒有辦法真正要將上帝放大
[00:12:50.000 --> 00:12:55.000]  不過雖然我們不能夠將上帝放大
[00:12:55.000 --> 00:12:58.000]  我們仍然要用盡我們的方法
[00:12:58.000 --> 00:13:02.000]  將你心裡的上帝有這麼大
[00:13:02.000 --> 00:13:04.000]  只有這麼大去放大
[00:13:04.000 --> 00:13:06.000]  你說我們心專主為大
[00:13:06.000 --> 00:13:09.000]  我們不能夠真的放大上帝
[00:13:09.000 --> 00:13:11.000]  不過你要在你心裡
[00:13:11.000 --> 00:13:13.000]  將上帝有這麼大
[00:13:13.000 --> 00:13:15.000]  只有這麼大去放大
[00:13:15.000 --> 00:13:19.000]  你要用力去敬拜他
[00:13:19.000 --> 00:13:23.000]  將他不斷地在你心裡
[00:13:23.000 --> 00:13:26.000]  有這麼大只有這麼大來讚美他
[00:13:26.000 --> 00:13:29.000]  充斥在你心靈裡
[00:13:29.000 --> 00:13:31.000]  正如一首詩歌
[00:13:31.000 --> 00:13:33.000]  《你真偉大》也這麼寫
[00:13:33.000 --> 00:13:36.000]  我靈歌唱 用我的靈來歌唱
[00:13:36.000 --> 00:13:38.000]  讚美救主我神
[00:13:38.000 --> 00:13:41.000]  你真偉大 你真偉大
[00:13:41.000 --> 00:13:44.000]  所以將上帝不斷在心裡
[00:13:44.000 --> 00:13:47.000]  不斷無盡放大的過程
[00:13:47.000 --> 00:13:51.000]  正正就是manify的意思
[00:13:51.000 --> 00:13:54.000]  就是我們心專主為大的意思
[00:13:54.000 --> 00:13:59.000]  這就是我們讚美最基本的定義
[00:13:59.000 --> 00:14:02.000]  今天不是說讚美
[00:14:02.000 --> 00:14:04.000]  不過想說的是
[00:14:04.000 --> 00:14:06.000]  對於猶太人來說
[00:14:06.000 --> 00:14:08.000]  不斷放大上帝
[00:14:08.000 --> 00:14:11.000]  在我們心靈裡放大上帝的過程
[00:14:11.000 --> 00:14:15.000]  正正就是讚美的意思
[00:14:15.000 --> 00:14:21.000]  還說你不能夠小看上帝
[00:14:21.000 --> 00:14:26.000]  一個沒有好好將上帝在心裡放大的話
[00:14:26.000 --> 00:14:29.000]  你就是小看了他
[00:14:29.000 --> 00:14:32.000]  今天不是說讚美的過程
[00:14:32.000 --> 00:14:38.000]  不過你的上帝 你的主有多大
[00:14:38.000 --> 00:14:41.000]  你的上帝有多大
[00:14:41.000 --> 00:14:45.000]  是這麼大還是這麼大
[00:14:45.000 --> 00:14:48.000]  還是教會這麼大
[00:14:48.000 --> 00:14:50.000]  當我們回到教會裡
[00:14:50.000 --> 00:14:52.000]  在美妙的音樂裡
[00:14:52.000 --> 00:14:55.000]  在很美的教堂裡
[00:14:55.000 --> 00:14:58.000]  你的上帝是不是只有這麼大
[00:14:58.000 --> 00:15:01.000]  你的上帝是不是一個教會這麼大
[00:15:01.000 --> 00:15:04.000]  你的上帝有多大
[00:15:04.000 --> 00:15:06.000]  其實我們大家都很愛主
[00:15:06.000 --> 00:15:09.000]  大家都很願意將上帝放大
[00:15:09.000 --> 00:15:11.000]  每個人都會專主為大
[00:15:11.000 --> 00:15:14.000]  沒有什麼人會專主為小
[00:15:14.000 --> 00:15:17.000]  每個人都會想盡力將上帝放大
[00:15:17.000 --> 00:15:22.000]  問題是你怎樣去專主為大
[00:15:22.000 --> 00:15:24.000]  今天最大的問題不是我們不專主為大
[00:15:24.000 --> 00:15:27.000]  而是我們在一個很狹小的地方裡
[00:15:27.000 --> 00:15:30.000]  將上帝專主為大
[00:15:30.000 --> 00:15:33.000]  你才預設了一個範圍給上帝
[00:15:33.000 --> 00:15:35.000]  然後將上帝放在一個空間裡
[00:15:35.000 --> 00:15:38.000]  將上帝放大
[00:15:38.000 --> 00:15:40.000]  預備在一個很狹小的空間裡
[00:15:40.000 --> 00:15:42.000]  然後將上帝放在那裡
[00:15:42.000 --> 00:15:44.000]  然後將上帝專主為大
[00:15:44.000 --> 00:15:46.000]  其實這樣是很變態的
[00:15:46.000 --> 00:15:48.000]  你將上帝放在一個很小的地方裡
[00:15:48.000 --> 00:15:50.000]  然後將他放大
[00:15:50.000 --> 00:15:53.000]  沒錯,很大,但也很小
[00:15:53.000 --> 00:15:56.000]  因為上帝就在這個局限範圍裡
[00:15:56.000 --> 00:15:58.000]  只有這麼大
[00:15:58.000 --> 00:16:01.000]  這是很矛盾的事情
[00:16:01.000 --> 00:16:06.000]  我們將上帝放在一個很狹小的空間裡
[00:16:06.000 --> 00:16:08.000]  上帝就只有這麼多
[00:16:08.000 --> 00:16:10.000]  上帝就是一間教會這麼大
[00:16:10.000 --> 00:16:12.000]  上帝就是我家這麼大
[00:16:12.000 --> 00:16:15.000]  上帝就是我公司這麼大
[00:16:15.000 --> 00:16:18.000]  然後我們將上帝不斷放大
[00:16:18.000 --> 00:16:21.000]  在這個狹小的地方裡
[00:16:21.000 --> 00:16:26.000]  說說我過往一年和阿呂在美國的一些經歷
[00:16:26.000 --> 00:16:29.000]  我每天都接阿呂放學
[00:16:29.000 --> 00:16:31.000]  在美國裡的時候
[00:16:31.000 --> 00:16:33.000]  有一次我放學後
[00:16:33.000 --> 00:16:35.000]  車子沒有油
[00:16:35.000 --> 00:16:38.000]  然後我們去到油站裡
[00:16:38.000 --> 00:16:39.000]  有一間7-11
[00:16:39.000 --> 00:16:42.000]  我們就在7-11裡買東西吃
[00:16:42.000 --> 00:16:43.000]  每次他進去
[00:16:43.000 --> 00:16:47.000]  7-11裡阿呂就會把朱古力和糖果都吃掉
[00:16:47.000 --> 00:16:50.000]  就這樣看著零食
[00:16:50.000 --> 00:16:53.000]  通常他就想去買糖果
[00:16:53.000 --> 00:16:55.000]  想買就想買
[00:16:55.000 --> 00:16:57.000]  我都說不買了
[00:16:57.000 --> 00:16:59.000]  小朋友不要吃那麼多糖果
[00:16:59.000 --> 00:17:01.000]  堅持說不買
[00:17:01.000 --> 00:17:03.000]  然後我們兩個就在那裡爭持
[00:17:03.000 --> 00:17:06.000]  他就死都說要買一包的糖果
[00:17:06.000 --> 00:17:07.000]  我就說不買
[00:17:07.000 --> 00:17:08.000]  叫了很久
[00:17:08.000 --> 00:17:09.000]  他突然說了一句話
[00:17:09.000 --> 00:17:11.000]  他說Dad買吧
[00:17:11.000 --> 00:17:13.000]  這個是我的生日禮物
[00:17:13.000 --> 00:17:16.000]  我想說你竟然說得那麼大
[00:17:16.000 --> 00:17:18.000]  這個就是生日禮物
[00:17:18.000 --> 00:17:20.000]  我說Really?
[00:17:20.000 --> 00:17:21.000]  生日禮物?
[00:17:21.000 --> 00:17:22.000]  Are you sure?
[00:17:22.000 --> 00:17:26.000]  你把你六歲的生日禮物放在7-11裡解決了嗎
[00:17:26.000 --> 00:17:27.000]  你想要是嗎
[00:17:27.000 --> 00:17:29.000]  然後他說是
[00:17:29.000 --> 00:17:31.000]  這個就是我的生日禮物
[00:17:31.000 --> 00:17:33.000]  Are you sure?
[00:17:33.000 --> 00:17:35.000]  他可能會幫我裏面
[00:17:35.000 --> 00:17:36.000]  Why not?
[00:17:36.000 --> 00:17:38.000]  小朋友就隨便他
[00:17:38.000 --> 00:17:39.000]  這份都是禮物
[00:17:39.000 --> 00:17:40.000]  你不覺得這個不是禮物
[00:17:40.000 --> 00:17:41.000]  Respect
[00:17:41.000 --> 00:17:42.000]  是不是會這樣說
[00:17:42.000 --> 00:17:43.000]  當然是
[00:17:43.000 --> 00:17:44.000]  一包糖果
[00:17:44.000 --> 00:17:47.000]  當然是一份很legitimate的生日禮物
[00:17:47.000 --> 00:17:51.000]  不過作為一個愛錫孩子的父親
[00:17:51.000 --> 00:17:54.000]  我會期望一份更加decent
[00:17:54.000 --> 00:18:00.000]  更加好的大地方來找他的生日禮物
[00:18:00.000 --> 00:18:04.000]  你知不知道你的上帝有多大
[00:18:04.000 --> 00:18:08.000]  你的上帝在那個地方裏面
[00:18:08.000 --> 00:18:12.000]  如果你把上帝局限在你家裏的時候
[00:18:12.000 --> 00:18:16.000]  你的上帝就只有家裏那麼大
[00:18:16.000 --> 00:18:21.000]  如果你的上帝局限在你的工作和事業裏的時候
[00:18:21.000 --> 00:18:24.000]  你的上帝大概就只有一個公司那麼大
[00:18:24.000 --> 00:18:29.000]  如果你的上帝局限在教會的敬拜裏的時候
[00:18:29.000 --> 00:18:34.000]  去恩大也是一個教堂那麼大
[00:18:34.000 --> 00:18:36.000]  這樣算是很偉大
[00:18:36.000 --> 00:18:39.000]  但同時間也是很渺小
[00:18:39.000 --> 00:18:40.000]  很渺小
[00:18:40.000 --> 00:18:43.000]  很渺小
[00:18:43.000 --> 00:18:45.000]  瑪麗亞的上帝有多大?
[00:18:45.000 --> 00:18:49.000]  她禱告說
[00:18:49.000 --> 00:18:53.000]  她憐憫敬畏她的人直到世世代代
[00:18:53.000 --> 00:18:55.000]  她有權柄的失畏
[00:18:55.000 --> 00:18:57.000]  有卑賤的升高
